orf	hom | growth (relative abundance in pooled culture) | cisplatin [1 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | oxaliplatin [10 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | mitomycin C [0.5 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [0.23 mM] | Wu HI~Brown JM, 2004
YLR203C	-0.10300000000000001	-0.267	0.099	-0.19899999999999998
YLR204W	0.015	0.21100000000000002	-0.075	-0.084
YLR205C	0.109	0.19899999999999998	0.057	0.08800000000000001
YLR206W	0.035	-0.024	0.075	0.053
YLR207W	0.025	0.044000000000000004	0.01	0.07400000000000001
YLR209C	0.13699999999999998	0.166	0.068	0.048
YLR210W	0.139	0.214	-0.001	0.163
YLR211C	0.036000000000000004	0.168	-0.001	0.115
YLR213C	0.008	0.111	0.009000000000000001	0.07400000000000001
YLR214W	0.84	-0.266	0.13	0.316
YLR216C	0.071	0.055	0.078	0.149
YLR217W	0.053	0.003	0.096	0.129
YLR218C	-0.04	0.19899999999999998	0.052000000000000005	0.013999999999999999
YLR219W	0.068	0.222	0.079	0.09699999999999999
YLR220W	0.081	0.10800000000000001	0.013999999999999999	0.06
YLR221C	0.008	0.35100000000000003	0.07200000000000001	0.006
YLR224W	-0.016	-0.134	0.07400000000000001	0.017
YLR225C	0.012	-0.07	0.07	0.013000000000000001
YLR227C	0.064	0.08199999999999999	0.065	0.132
YLR228C	0.049	0.07400000000000001	0.002	0.151
YLR231C	0.047	0.191	-0.004	0.18600000000000003
YLR232W	-0.002	-0.063	0.128	-0.008
YLR236C	0.006999999999999999	0.09	0.109	0.132
YLR237W	-0.05	-0.08199999999999999	-0.153	-0.111
YLR238W	0.195	0.1	0.092	0.183
YLR239C	0.11699999999999999	0.384	0.249	0.20199999999999999
YLR241W	0.096	0.145	0.064	0.2
YLR246W	0.087	0.008	0.038	-0.10300000000000001
YLR247C	-0.018000000000000002	0.004	0.11599999999999999	0.09699999999999999
YLR248W	0.012	-0.057	0.042	0.09300000000000001
YLR250W	-0.006	-0.028999999999999998	0.039	0.08199999999999999
YLR252W	-0.322	-0.307	0.038	-0.11900000000000001
YLR253W	-0.035	-0.001	0.05	0.043
YLR254C	-0.051	-0.055999999999999994	0.085	0.092
YLR255C	0.069	0.08	0.023	0.067
YLR257W	0.066	0.047	0.054000000000000006	0.036000000000000004
YLR258W	-0.01	-0.084	0.036000000000000004	0.008
YLR261C	-0.152	-0.377	0.162	-0.23199999999999998
YLR262C	-0.355	-0.535	0.076	-0.337
YLR262C-A	0.038	0.004	0.027000000000000003	0.008
YLR263W	0.026000000000000002	0.038	0.016	0.036000000000000004
YLR264W	0.721	1.13		0.424
YLR265C	0.01	-0.004	0.11199999999999999	0.046
YLR266C	-0.044000000000000004	0.003	0.08800000000000001	-0.004
YLR267W	-0.015	0.027999999999999997	0.027000000000000003	0.07
YLR268W	0.066	-0.094		-0.134
YLR269C	0.073	0.025	0.039	0.075
YLR271W	-0.015	-0.011000000000000001	0.046	-0.002
YLR273C	-0.087	-0.024	-0.003	-0.022000000000000002
YLR278C	0.036000000000000004	-0.07	0.027000000000000003	0.08800000000000001
YLR279W	0.025	-0.079	0.040999999999999995	0.07400000000000001
YLR280C	0.042	0.035	-0.07400000000000001	0.067
YLR281C	-0.045	-0.078	-0.015	0.091
YLR282C	-0.013999999999999999	0.013999999999999999	-0.001	0.07
YLR283W	0.02	-0.07	-0.025	0.059000000000000004
YLR284C	0.012	0.026000000000000002	0.02	0.045
YLR285W	0.008	0.095	0.087	0.1
YLR286C	0.013999999999999999	-0.08800000000000001	-0.09699999999999999	-0.153
YLR287C	0.044000000000000004	0.059000000000000004	0.005	0.135
YLR287C-A	0.713	1.025	0.34700000000000003	0.467
YLR288C	-0.212	-0.36700000000000005	-0.93	-0.022000000000000002
YLR289W	0.156	0.183	0.075	0.128
YLR290C	-0.011000000000000001	0.017	0.085	0.055999999999999994
YLR292C	0.06	0.011000000000000001	0.052000000000000005	0.113
YLR294C	-0.018000000000000002	0.036000000000000004	0.059000000000000004	0.052000000000000005
YLR296W	0.01	0.06	-0.063	0.149
YLR297W	-0.039	0.018000000000000002	0.019	0.139
YLR299W	0.031	0.079	-0.038	0.125
YLR300W	0.021	0.069	0.019	0.152
YLR303W	-0.043	0.053	0.026000000000000002	0.094
YLR306W	0.053	0.13	0.028999999999999998	0.175
YLR307W	0.025	0.073	0.124	0.161
YLR308W	0.009000000000000001	0.12300000000000001	0.085	0.042
YLR309C	0.07400000000000001	0.136	-0.015	0.149
YLR311C	-0.013000000000000001	0.004	-0.006	0.07
YLR312C	0.078	0.081	-0.025	0.045
YLR313C	0.025	0.09300000000000001	0.076	0.05
YLR318W	-0.255	-0.6759999999999999		-0.262
YLR319C	-0.006	0.045	0.07400000000000001	0.083
YLR324W	0.017	-0.02	0.156	-0.027999999999999997
YLR325C	0.011000000000000001	0.09699999999999999	0.006999999999999999	-0.022000000000000002
YLR326W	0.035	0.055	0.084	-0.131
YLR327C	0.028999999999999998	0.07200000000000001	0.077	-0.193
YLR328W	-0.004	0.040999999999999995	0.13	-0.011000000000000001
YLR329W	0.086	0.099	0.012	-0.126
YLR330W	-0.015	-0.42	-0.062	-0.18100000000000002
YLR331C	0.002	-0.065	-0.059000000000000004	0.017
YLR332W	0.02	0.011000000000000001	-0.012	0.006999999999999999
YLR334C	0.022000000000000002	-0.08	-0.035	-0.124
YLR335W	0.193	0.026000000000000002	-0.013000000000000001	0.091
YLR341W	0.002	-0.065	0.075	0.026000000000000002
YLR343W	-0.005	-0.023	-0.125	-0.019
YLR344W	0.12300000000000001	0.26	0.099	0.07200000000000001
YLR345W	-0.047	-0.033	0.087	-0.018000000000000002
YLR346C	-0.013000000000000001	-0.11900000000000001	-0.08199999999999999	-0.069
YLR348C	-0.006	0.09	0.07200000000000001	-0.024
YLR349W	-0.032	0.12	0.085	-0.03
YLR350W	-0.045	0.079	0.087	-0.009000000000000001
YLR351C	-0.013000000000000001	0.06	0.023	0.021
YLR352W	-0.024	0.006999999999999999	-0.066	0.006
YLR353W	-0.044000000000000004	-0.036000000000000004	0.047	0.017
YLR354C	0.09300000000000001	0.222	-0.025	0.131
YLR356W	-0.012	-0.013000000000000001	-0.02	0.06
YLR358C	-0.154	-0.265		-0.243
YLR360W	-0.016	-0.289	0.008	0.068
YLR361C	-0.004	-0.205	0.076	-0.1
YLR363C	0.085	0.10300000000000001	-0.006999999999999999	0.009000000000000001
YLR364W	0.01	0.022000000000000002	0.036000000000000004	0.16399999999999998
YLR365W	-0.032	-0.016	0.01	0.03
YLR366W	0.14400000000000002	0.264	0.12	0.201
YLR367W	0.163	0.297	0.057999999999999996	0.172
YLR368W	0.1	0.179	0.152	0.11
YLR374C	-0.299	-0.847	0.168	-0.12
YLR375W	-0.069	0.026000000000000002	0.033	0.073
YLR376C	-1.4380000000000002	-1.506	-0.133	-1.1
YLR377C	-0.081	-0.015	0.067	-0.037000000000000005
YLR380W	0.022000000000000002	0.057	-0.022000000000000002	0.14800000000000002
YLR381W	-0.11900000000000001	-0.066	-0.017	0.013999999999999999
YLR384C	0.539	0.8590000000000001	0.389	0.22699999999999998
YLR385C	0.036000000000000004	0.025	0.009000000000000001	0.184
YLR387C	0.019	0.024	-0.008	0.177
YLR388W	0.772	1.229		0.493
YLR389C	0.142	0.43200000000000005	0.035	0.278
YLR390W	0.07	0.17300000000000001	-0.024	0.152
YLR390W-A	0.1595	0.17149999999999999	-0.009000000000000001	0.153
YLR392C	0.086	0.182	-0.012	0.16899999999999998
YLR393W	0.201	0.303	0.11900000000000001	0.161
YLR394W	-0.043	-0.109	-0.111	-0.057
YLR395C	0.028999999999999998	0.038	0.013999999999999999	0.086
YLR398C	0.23399999999999999	0.331	0.091	0.17800000000000002
YLR400W	0.131	0.212	0.005	0.209
YLR401C	0.034	0.062	0.019	0.163
YLR402W	0.23600000000000002	0.395	0.147	0.284
YLR404W	-0.006	0.05	0.019	0.061
YLR405W	0.069	0.036000000000000004	0.16399999999999998	0.15
YLR406C	0.349	0.605	0.113	0.14
YLR407W	-0.03	-0.11699999999999999	0.03	0.078
YLR408C	0.023	0.036000000000000004	0.043	0.102
YLR410W	0.08	0.001	-0.013000000000000001	0.13
YLR412W	-0.158	-0.239	0.07	-0.054000000000000006
YLR413W	0.039	-0.011000000000000001	0.064	0.05
YLR414C	-0.165	-0.16	0.018000000000000002	-0.042
YLR415C	-0.1	-0.01	0.033	-0.016
YLR416C	0.013999999999999999	-0.016	0.022000000000000002	0.04
YLR417W	0.013999999999999999	0.13699999999999998	-0.008	-0.182
YLR418C	0.16699999999999998	-0.015	0.136	0.026000000000000002
YLR420W	0.19	0.469		0.07400000000000001
YLR421C	0.071	0.03	0.105	0.078
YLR422W	0.261	0.305	0.11599999999999999	0.19
YLR426W	-0.86	-1.32		-0.664
YLR427W	0.036000000000000004	0.019	0.187	0.063
YLR428C	0.004	0.054000000000000006	0.10800000000000001	0.077
YLR429W	0.035	0.077	0.136	0.018000000000000002
YLR431C	0.054000000000000006	0.019	0.11699999999999999	0.054000000000000006
YLR432W	0.027999999999999997	0.049	0.152	0.046
YLR433C	-0.036000000000000004	0.043	-0.011000000000000001	0.01
YLR434C	0.099	0.152	0.11900000000000001	0.128
YLR436C	0.079	0.10800000000000001	-0.038	-0.01
YLR437C	0.07200000000000001	0.129	-0.013000000000000001	-0.005
YLR438W	0.047	0.066	0.028999999999999998	0.07200000000000001
YLR441C	0.41	0.5870000000000001		0.363
YLR443W	-0.043	-0.067	0.031	0.013999999999999999
YLR444C	0.016	0.035	0.057999999999999996	0.078
YLR445W	-0.001	0.035	0.115	0.023
YLR446W	-0.053	-0.013999999999999999	-0.004	0.013000000000000001
YLR448W	0.905	1.5590000000000002		0.444
YLR449W	0.0	0.031	-0.035	0.075
YLR450W	-0.011000000000000001	-0.003	0.073	-0.012
YLR451W	-0.034	-0.043	-0.053	-0.064
YLR452C	-0.009000000000000001	-0.036000000000000004	0.037000000000000005	0.046
YLR453C	-0.034	0.039	0.025	0.08800000000000001
YLR454W	0.015	0.078	0.046	0.09699999999999999
YLR455W	0.031	0.016	0.09300000000000001	0.08900000000000001
YLR456W	-0.008	0.07400000000000001	0.038	0.057999999999999996
YLR460C	-0.006	0.024	0.033	0.096
YLR461W	-0.027999999999999997	0.03	0.052000000000000005	0.12
YML001W	-0.03	-0.348	-0.042	-0.33899999999999997
YML002W	-0.037000000000000005	-0.14300000000000002	-0.1	-0.281
YML003W	-0.07	-0.067	-0.266	-0.171
YML004C	-0.114	-0.10099999999999999	-0.183	-0.19
YML005W	-0.03	-0.002	-0.201	-0.083
YML006C	-0.001	0.021	-0.087	-0.324
YML007W	-0.096	-1.218	-0.122	-0.10400000000000001
YML009C	-0.035	-0.052000000000000005	-0.0215	-0.08300000000000002
YML009W-B	0.235	0.51		0.046
YML011C	-0.073	-0.025	-0.2	-0.11800000000000001
YML012C-A	-0.631	-0.555		-0.354
YML012W	-0.106	-0.205	-0.098	-0.11
YML013W	-0.605	-0.513	-0.183	-0.43799999999999994
YML014W	0.045	-0.4	0.114	0.017
YML016C	0.126	0.21600000000000003	-0.183	0.011000000000000001
YML017W	-0.054000000000000006	-0.11699999999999999	-0.299	-0.271
YML018C	-0.01	-0.153	-0.23399999999999999	-0.243
YML019W	-0.10099999999999999	-0.405	-0.182	-0.24
YML020W	-0.002	-0.114	-0.263	-0.161
YML021C	0.11699999999999999	-0.06	0.1	0.139
YML022W	0.264	0.247	0.087	0.08
YML026C	0.7709999999999999	1.248		0.309
YML027W	0.064	0.14400000000000002	-0.027999999999999997	-0.077
YML028W	-0.037000000000000005	0.0	-0.22	-0.42200000000000004
YML029W	0.023	-0.133	-0.11800000000000001	-0.28600000000000003
YML030W	-0.04	-0.105	-0.11800000000000001	-0.375
YML034C-A	-0.05	-0.184	-0.249	-0.29600000000000004
YML034W	0.017	0.1865	-0.218	-0.027999999999999997
YML035C	0.218	0.345	0.036000000000000004	0.309
YML037C	0.021	-0.096	-0.251	-0.135
YML038C	0.008	-0.065	-0.067	0.006
YML041C	-0.23	-0.49200000000000005	0.156	-0.185
YML042W	0.075	0.17600000000000002	-0.015	0.177
YML047C	0.23600000000000002	0.314	0.41200000000000003	0.294
YML047W-A	-0.028999999999999998	-0.131	0.107	-0.14800000000000002
YML048W	0.021	-0.22899999999999998	0.17600000000000002	-0.031
YML051W	-0.028999999999999998	-0.19399999999999998	0.073	-0.065
YML052W	0.022000000000000002	-0.122	-0.068	-0.046
YML053C	-0.038	-0.138	-0.064	-0.067
YML054C	0.006999999999999999	0.053	0.099	0.214
YML055W	-0.17300000000000001	-0.49	0.158	-0.23399999999999999
YML057C-A	-0.069	-0.377	-0.042	-0.251
YML057W	-0.08	-0.315	-0.063	-0.19399999999999998
YML058W	0.0	-0.155	-0.038	-0.23
YML059C	-0.027999999999999997	-0.14800000000000002	-0.013000000000000001	-0.20199999999999999
YML060W	-0.008	-0.18899999999999997	-0.036000000000000004	-0.188
YML061C	0.141	0.254		-0.10400000000000001
YML062C	-0.03	-0.228	-0.053	-0.10099999999999999
YML066C	0.062	0.027999999999999997	0.013000000000000001	-0.022000000000000002
YML067C	0.003	0.022000000000000002	-0.062	0.084
YML068W	0.0	0.003	0.027000000000000003	0.066
YML070W	-0.061	-0.09300000000000001	-0.02	-0.16399999999999998
YML071C	-0.08	-0.674	0.045	-0.16
YML072C	0.005	0.081	-0.015	-0.043
YML073C				
YML074C	0.039	0.013000000000000001	-0.036000000000000004	0.04
YML075C	-0.174	-0.165	0.017	-0.043
YML076C	-0.018000000000000002	0.052000000000000005	0.016	0.096
YML078W	-0.106	-0.442	0.001	-0.122
YML079W	-0.111	-0.278		-0.114
YML080W	-0.032	-0.315	0.1	-0.07
YML081C-A	-0.018000000000000002	0.053	0.055	0.055
YML081W	0.163	0.107		0.255
YML082W	-0.099	-0.391	-0.03	-0.057999999999999996
YML083C	-0.021	-0.235	0.02	-0.021
YML084W	-0.042	-0.259	-0.059000000000000004	-0.009000000000000001
YML086C	0.083	0.138	0.034	0.174
YML087C	-0.018000000000000002	-0.212	-0.095	0.019
YML088W	0.049	-0.198	-0.052000000000000005	-0.015
YML089C	-0.078	-0.29600000000000004	-0.073	-0.141
YML090W	-0.013000000000000001	-0.002	-0.003	0.004
YML094C-A	0.055	-0.165	0.078	0.037000000000000005
YML095C	-2.24	-3.0039999999999996	-1.252	-2.079
YML096W	0.049	-0.28600000000000003	-0.094	0.001
YML097C	-0.10300000000000001	-0.657	0.016	-0.302
YML099C	0.042	-0.08800000000000001	-0.171	-0.027999999999999997
YML100W	0.017	-0.12300000000000001	-0.16699999999999998	-0.018000000000000002
YML100W-A	0.11	0.054000000000000006	-0.08	0.002
YML101C	0.046	-0.006	-0.086	-0.027000000000000003
YML101C-A	-0.209	-0.3	-0.042	-0.201
YML102W	-0.13699999999999998	-0.146		-0.07
YML103C	0.069	-0.271	-0.35100000000000003	-0.01
YML104C	0.09699999999999999	0.078	-0.067	0.03
YML106W	-0.067	-0.129	-0.10400000000000001	-0.01
YML107C	0.13	0.195	-0.07400000000000001	0.109
YML108W	0.38299999999999995	0.591	0.064	0.243
YML109W	0.073	-0.003	-0.121	0.122
YML110C				
YML111W	-0.071	-0.242	-0.114	0.027000000000000003
YML113W	0.057	-0.1	-0.066	0.07
YML116W	0.013999999999999999	-0.081	-0.066	0.047
YML116W-A	0.084	0.006	-0.113	0.048
YML117W	-0.379	-1.196	-0.19399999999999998	-0.151
YML118W	0.061	-0.006999999999999999	-0.105	0.069
YML119W	-0.138	-0.281	-0.166	-0.063
YML120C	0.044000000000000004	-0.031	-0.087	0.063
YML121W	-0.066	-0.48700000000000004	-0.083	-0.07200000000000001
YML122C	0.309	1.044		0.134
YML123C	0.759	0.706	-0.016	0.27399999999999997
YML124C	0.381	0.583	0.14800000000000002	0.20600000000000002
YML128C	0.631	0.6409999999999999		-0.043
YML129C	0.08	0.106	0.121	-0.051
YML131W	0.013000000000000001	-0.079	0.047	-0.025
YMR003W	0.08	-0.151	-0.156	-0.265
YMR004W	-0.032	-0.267	-0.086	-0.113
YMR006C	0.025	0.013000000000000001	-0.201	-0.249
YMR007W	0.021	0.024	-0.265	-0.204
YMR008C	-0.033	0.052000000000000005	-0.28	-0.16399999999999998
YMR009W	-0.033	-0.023	-0.147	-0.213
YMR010W	0.022000000000000002	-0.322	-0.14400000000000002	-0.191
YMR011W	0.028999999999999998	-0.225	-0.257	-0.212
YMR012W	0.003	-0.275	-0.31	-0.231
YMR015C	0.034	-0.258	-0.177	-0.268
YMR016C	0.127	-0.331	-0.139	-0.27899999999999997
YMR017W	-0.023	-0.299	-0.253	-0.387
YMR018W	-0.001	-0.40299999999999997	-0.14	-0.321
YMR019W	-0.021	-0.423	-0.225	-0.319
YMR020W	0.013000000000000001	-0.27399999999999997	-0.135	-0.396
YMR022W	0.052000000000000005	0.016	-0.115	-0.223
YMR023C	0.009000000000000001	-0.28800000000000003	-0.198	-0.321
YMR025W	0.068	-0.324	-0.09	-0.218
YMR026C	0.16399999999999998	0.289	-0.251	-0.08900000000000001
YMR027W	-0.006	-0.16399999999999998	-0.033	-0.315
YMR029C	0.113	0.042	-0.15	-0.183
YMR030W	0.044000000000000004	0.018000000000000002	-0.105	-0.157
YMR031C	-0.022000000000000002	0.19699999999999998	-0.17800000000000002	-0.004
YMR031W-A	-0.207	-0.11199999999999999	-0.298	-0.539
YMR034C	0.031	0.062	-0.17300000000000001	-0.19399999999999998
YMR035W	0.105	0.22699999999999998	-0.16899999999999998	-0.198
YMR036C	-0.188	-0.22899999999999998	-0.23800000000000002	-0.409
YMR037C	0.073	0.17800000000000002	-0.044000000000000004	0.203
YMR038C	0.256	-0.436	-0.341	-0.35200000000000004
YMR039C	-0.091	-0.579	0.04	-0.6
YMR040W	0.033	-0.001		-0.028999999999999998
YMR042W	-0.031	0.009000000000000001	0.11	-0.275
YMR044W	0.045	-0.013999999999999999	-0.013999999999999999	-0.321
YMR048W	-0.441	-0.525	-0.174	-0.308
YMR052C-A	0.251	0.08800000000000001	0.066	0.028999999999999998
YMR052W	0.163	0.12	0.053	0.057999999999999996
YMR053C	-0.013999999999999999	0.033	-0.001	0.035
YMR054W	0.025	0.034	-0.022000000000000002	0.009000000000000001
YMR055C	-0.457	-0.317	-0.38	-0.126
YMR056C	-0.028999999999999998	-0.11599999999999999	-0.067	0.013999999999999999
YMR057C	-0.037000000000000005	-0.163	-0.12300000000000001	-0.282
YMR058W	-0.002	-0.303	-0.138	-0.226
YMR062C	-0.024	0.138	0.073	0.145
YMR063W	0.182	0.563	0.003	0.131
YMR064W	0.297			0.15
YMR065W	0.006	-0.138	0.12	0.06
YMR067C	-0.043	-0.002	-0.006999999999999999	0.159
YMR068W	-0.11900000000000001	-0.03		0.059000000000000004
YMR069W	-0.033	0.07400000000000001	0.032	0.064
YMR070W	0.12300000000000001	-0.052000000000000005	0.1	0.158
YMR071C	-0.027000000000000003	0.016	-0.004	0.084
YMR072W	0.261	0.5870000000000001		0.228
YMR073C	-0.42700000000000005	-0.8640000000000001	-0.012	-0.276
YMR074C	-0.23600000000000002	-0.184	0.032	-0.107
YMR075C-A	-0.084	-0.462	-0.018000000000000002	-0.005
YMR075W	-0.066	-0.344	0.179	0.062
YMR077C	-0.006999999999999999	0.06		-0.039
YMR080C	0.44799999999999995	0.647	-0.07	0.308
YMR081C	-0.016	-0.006999999999999999	-0.009000000000000001	0.086
YMR082C	-0.03	-0.051	-0.012	0.071
YMR083W	0.09300000000000001	0.233	0.09699999999999999	0.05
YMR084W	-0.025	-0.005	-0.004	0.094
YMR085W	-0.077	0.039	0.005	0.085
YMR086C-A	-0.015	-0.022000000000000002	-0.013999999999999999	0.049
YMR086W	0.022000000000000002	0.057	0.028999999999999998	0.064
YMR087W	-0.011000000000000001	0.044000000000000004	0.037000000000000005	0.067
YMR088C	-0.01	0.019	0.102	0.111
YMR090W	-0.027999999999999997	0.027999999999999997	0.036000000000000004	0.08900000000000001
YMR092C	0.073	0.043	0.091	0.136
YMR095C	-0.002	0.018000000000000002	-0.027000000000000003	0.018000000000000002
YMR096W	0.019	0.035	-0.038	0.023
YMR097C				
YMR099C	0.017	0.109	0.046	0.028999999999999998
YMR100W	-0.114	0.335	0.032	-0.075
YMR101C	-0.006	0.055	0.01	0.063
YMR102C	0.003	0.126	0.013000000000000001	0.032
YMR103C	-0.066	0.07	0.024	-0.07
YMR104C	0.016	0.047	-0.021	0.059000000000000004
YMR105C	-0.039	0.047	0.006	0.006
YMR106C	-0.188	-0.231	-0.096	-0.11199999999999999
YMR107W	-0.019	0.047	-0.013999999999999999	0.162
YMR109W	-0.038	0.001	-0.013000000000000001	-0.047
YMR110C	-0.106	-0.14400000000000002	-0.033	-0.046
YMR111C	-0.092	-0.094	-0.066	-0.071
YMR114C	-0.023	-0.037000000000000005	-0.08	-0.078
YMR115W	-0.036000000000000004	-0.003	-0.024	0.022000000000000002
YMR116C	0.491	0.601		0.204
YMR118C	0.045	0.039	-0.009000000000000001	0.016
YMR119W	-0.049	-0.044000000000000004	-0.091	-0.114
YMR119W-A	-0.057999999999999996	-0.081	0.055999999999999994	-0.126
YMR120C	0.022000000000000002	0.049	0.006999999999999999	0.052000000000000005
YMR121C	-0.316	0.053	-0.172	-0.16699999999999998
YMR122C	-0.012	-0.006999999999999999	0.006999999999999999	-0.03
YMR123W	0.76			0.026000000000000002
YMR124W	-0.052000000000000005	-0.028999999999999998	0.04	-0.10099999999999999
YMR126C	-0.048	-0.013000000000000001	0.071	-0.08199999999999999
YMR127C	0.187	0.055	0.049	0.19899999999999998
YMR129W	0.07	-0.013000000000000001	0.005	0.184
YMR130W	0.035	-0.091	-0.055	0.128
YMR132C	-0.001	-0.03	0.05	0.11699999999999999
YMR133W	-0.001	-0.017	0.018000000000000002	0.11900000000000001
YMR135C	-0.043	0.166	0.02	0.055
YMR135W-A	0.002	0.08900000000000001	-0.012	0.021
YMR136W	-0.047	0.009000000000000001	0.023	-0.049
YMR137C	-2.0709999999999997	-2.491	-1.6030000000000002	-1.743
YMR138W		0.09		
YMR139W	-0.013999999999999999	0.149	0.022000000000000002	0.003
YMR140W	-0.051	-0.008	-0.026000000000000002	-0.225
YMR141C	-0.048	0.069	0.033	-0.066
YMR143W	0.652	0.774		0.222
YMR144W	-0.11900000000000001	-0.145	-0.035	-0.249
YMR145C	-0.057	-0.057	-0.026000000000000002	-0.17600000000000002
YMR147W	-0.065	-0.038	-0.012	-0.034
YMR148W	-0.047	-0.064	-0.046	-0.165
YMR150C	0.092	0.18100000000000002	0.067	-0.149
YMR151W	0.003	0.145	0.084	-0.179
YMR152W	-0.5660000000000001	-1.014	-0.10400000000000001	-0.42
YMR153C-A	0.008	-0.11199999999999999	-0.047	-0.12
YMR153W	0.055	-0.003	0.012	-0.027999999999999997
YMR154C	0.12	0.35600000000000004	-0.078	-0.051
YMR155W	-0.028999999999999998	-0.106	0.032	-0.203
YMR156C	-0.067	0.102	0.038	-0.162
YMR157C	0.02	-0.063	-0.071	-0.17300000000000001
YMR158C-A	0.009000000000000001	0.077	-0.006999999999999999	0.083
YMR158W-B	-0.04	-0.07400000000000001	-0.022000000000000002	-0.204
YMR159C	0.001	-0.11900000000000001	-0.004	-0.152
YMR160W	0.07200000000000001	0.20199999999999999	0.03	0.11699999999999999
YMR161W	-0.105	-0.32899999999999996	0.11800000000000001	-0.196
YMR162C	-0.031	-0.147	0.006999999999999999	-0.09300000000000001
YMR163C	0.011000000000000001	0.004	0.04	-0.142
YMR164C	-0.051	-0.031	0.008	-0.2
YMR166C	-0.228	-0.096	-0.023	-0.09699999999999999
YMR167W	-0.179	-0.09300000000000001	-0.064	-0.33899999999999997
YMR169C	-0.046	-0.04850000000000001	-0.0125	-0.009000000000000008
YMR170C	-0.018000000000000002	0.005	0.048	-0.095
YMR171C	-0.043	-0.046	-0.048	-0.062
YMR172C-A	-0.054000000000000006	-0.073	-0.113	-0.235
YMR172W	-0.039	0.015	-0.046	-0.107
YMR173W	0.012	0.124	0.013000000000000001	0.051
YMR173W-A	0.006999999999999999	0.064	-0.006999999999999999	-0.166
YMR174C	-0.015	0.037500000000000006	0.0045000000000000005	-0.024500000000000008
YMR175W	-0.032	-0.041	-0.004	-0.0405
YMR176W	0.004	-0.011000000000000001	-0.087	-0.129
YMR177W	-0.043	0.019	0.062	-0.032
YMR178W	-0.017	0.017	-0.002	-0.17600000000000002
YMR180C	0.042	0.043	-0.063	-0.13699999999999998
YMR181C	-0.006999999999999999	-0.001	0.068	-0.18600000000000003
YMR182C	0.062	0.129	0.071	-0.124
YMR183C	-0.028999999999999998	0.1	-0.011000000000000001	-0.264
YMR184W	-0.019	0.036000000000000004	-0.092	-0.24600000000000002
YMR186W	-0.037000000000000005	-0.10099999999999999	-0.025	-0.22399999999999998
YMR187C	0.013999999999999999	0.135	0.01	-0.20199999999999999
YMR189W	0.018000000000000002	0.11699999999999999	0.02	-0.191
YMR190C	-0.76	-0.161		-0.552
YMR191W	0.032	0.128	0.043	0.096
YMR192W	0.045	0.038	0.062	-0.187
YMR193C-A	0.9329999999999999	1.6	0.49	0.39799999999999996
YMR193W	0.187			-0.207
YMR194C-A	0.03	0.049	0.006	0.09300000000000001
YMR194W	0.8590000000000001	1.496	0.359	0.382
YMR195W	-0.046	-0.156	0.004	-0.23199999999999998
YMR196W	-0.04	0.002	0.018000000000000002	-0.203
YMR199W	0.06	-0.061	-0.059000000000000004	-0.207
YMR201C	-2.127	-2.536	-1.305	-1.9780000000000002
YMR204C	-0.057999999999999996	-0.043	0.025	-0.223
YMR206W	0.006999999999999999	0.048	-0.055	-0.071
