orf	hap a | growth (CFU) | temperature [30-62 C], time [20 min] | YPD | Stolp ZD~Hardwick JM, 2022
YPR152C	0.709947424
YPR153W	1.124936349
YPR154W	1.439657023
YPR155C	-0.056082988
YPR156C	-0.624082636
YPR157W	0.857924482
YPR158W	0.373278058
YPR159W	-0.639411563
YPR160W	-0.071289612
YPR163C	1.597045175
YPR164W	-1.507261953
YPR166C	0.815386899
YPR167C	-1.46763086
YPR170C	-1.357567463
YPR171W	-0.561632245
YPR172W	-1.474855463
YPR173C	-0.471831261
YPR174C	-1.680241297
YPR179C	-1.302802943
YPR184W	-0.707421523
YPR185W	-0.757061527
YPR188C	-0.398114295
YPR189W	-1.127448824
YPR191W	-1.370661927
YPR192W	0.370720252
YPR193C	-1.659091742
YPR194C	-1.644452431
YPR195C	-1.482698913
YPR196W	-2.033538863
YPR197C	-0.101783342
YPR198W	-1.083036818
YPR199C	-0.581434417
YPR200C	-1.101096395
YPR201W	-1.299795964
