orf	hap a | phosphatase activity of a specific protein (Pho5) | phosphate starvation [unknown] | Huang S~O'Shea EK, 2005
YOL104C	98.13974263771424
YOL105C	105.91601766402209
YOL106W	172.37705787329543
YOL107W	77.86189979220373
YOL108C	19.50152207001523
YOL109W	189.3430654762447
YOL110W	196.1699226036036
YOL111C	127.17066759436571
YOL112W	89.88667050924889
YOL113W	124.50081023081523
YOL114C	99.01685007632918
YOL115W	100.02412840878475
YOL116W	85.95591863589014
YOL117W	100.17149987624784
YOL118C	102.09364216566223
YOL119C	98.50879458220649
YOL121C	52.551860469702035
YOL122C	95.74067000537589
YOL124C	104.15393354149151
YOL125W	123.34730775688836
YOL126C	100.49927001542899
YOL128C	99.67743261012492
YOL129W	97.8481878510782
YOL131W	88.51240997942386
YOL132W	95.61533656481454
YOL136C	87.59458020610577
YOL137W	78.11246787370872
YOL138C	81.4141486868105
YOL141W	61.47152876416391
YOL143C	
YOL147C	71.07122514510893
YOL148C	
YOL150C	159.82005477223058
YOL151W	99.22919763891097
YOL152W	115.74574993444685
YOL155C	80.52752864972598
YOL158C	266.97600016210833
YOL159C	162.95258379985046
YOL160W	154.8065591917491
YOL162W	111.0149211844813
YOL163W	92.65573580830932
YOR001W	62.13141371138842
YOR002W	125.72038983861039
YOR003W	97.51545016208823
YOR005C	116.61836361708399
YOR006C	96.19257821922622
YOR007C	113.94965454092502
YOR008C	118.18841106739728
YOR008C-A	154.57445422243052
YOR009W	119.54379009329506
YOR010C	100.06108513598721
YOR011W	106.51555796964894
YOR012W	134.16917890783475
YOR013W	98.76394101080984
YOR014W	310.2644937748612
YOR015W	101.16600916725449
YOR016C	104.39426512558549
YOR017W	105.10732949824552
YOR018W	119.78366638081596
YOR019W	131.2415546912106
YOR021C	126.29380852309666
YOR022C	136.6994630451786
YOR023C	105.72314353766521
YOR024W	155.50164550319047
YOR025W	143.57503955380264
YOR026W	127.46728215656925
YOR027W	83.7023647368475
YOR028C	171.78191050292654
YOR029W	167.95548620767713
YOR030W	142.61132251519672
YOR032C	121.07252855920066
YOR033C	98.5045254563002
YOR034C	112.94215972337324
YOR035C	113.39738119717049
YOR036W	98.77027658361511
YOR037W	114.85555003936256
YOR038C	119.93816394482322
YOR039W	71.9576798277954
YOR040W	96.11062959410411
YOR041C	99.9764905844009
YOR042W	104.79863344401741
YOR043W	152.66240862004906
YOR044W	121.91268296631418
YOR045W	102.09563641216623
YOR047C	124.19123688953775
YOR049C	103.92145490729919
YOR050C	98.56454418666401
YOR051C	165.76024283167243
YOR052C	99.08865956474685
YOR053W	100.15695452483754
YOR054C	102.08606807201005
YOR055W	102.63625002264041
YOR058C	106.63435987065496
YOR059C	81.76793233794018
YOR061W	144.65535592326938
YOR062C	103.12600871624248
YOR064C	98.52119016997415
YOR065W	117.02793831590233
YOR066W	83.7330258671089
YOR067C	111.1320270385899
YOR068C	68.78557092546745
YOR069W	63.25372254164823
YOR070C	88.64001840212543
YOR071C	86.50996206376476
YOR072W	98.16397981462525
YOR073W	189.94087571090856
YOR076C	113.23461942018776
YOR078W	91.46054831947023
YOR079C	104.54640333366224
YOR080W	124.3306031507444
YOR081C	93.89358236951418
YOR082C	65.89314400408853
YOR083W	62.86853830158294
YOR084W	83.74833393917365
YOR085W	108.98707603689436
YOR086C	96.29346332726962
YOR087W	114.88426060820662
YOR089C	121.77837285590203
YOR090C	121.29559721914305
YOR091W	111.37571402407215
YOR092W	103.67891188745917
YOR093C	112.67509628724447
YOR094W	98.31679233313358
YOR096W	81.65570343361571
YOR097C	119.85995712704201
YOR099W	118.67344624337395
YOR100C	106.80668016194332
YOR101W	117.11380991678604
YOR104W	114.1558331509541
YOR105W	102.77347411637412
YOR106W	83.38860544217688
YOR107W	191.42887957598913
YOR108W	118.35846067165055
YOR109W	140.01575975130822
YOR111W	129.90237334780085
YOR112W	129.92098116941162
YOR113W	320.79495969749934
YOR114W	104.98827054396804
YOR115C	98.09230773170684
YOR118W	120.2338100704917
YOR120W	93.27438536224514
YOR121C	95.85649412863943
YOR123C	164.6370741392118
YOR124C	115.47003981031557
YOR125C	140.46342675736508
YOR126C	132.90648869059066
YOR127W	124.44170789952366
YOR128C	260.0514053069979
YOR129C	113.49670225726291
YOR130C	139.41241260052254
YOR131C	101.25119978061157
YOR132W	79.51218089254901
YOR133W	86.23191666890769
YOR134W	89.65794235962485
YOR135C	165.62034310401248
YOR136W	203.59957000237878
YOR137C	117.95654195584686
YOR138C	148.24059235887216
YOR139C	153.68584100315002
YOR140W	90.18213706599803
YOR141C	112.87544694375691
YOR142W	111.6078672892255
YOR144C	106.32312960076106
YOR147W	155.42802918067844
YOR150W	204.04357347978484
YOR152C	104.0593339811806
YOR153W	127.86076408367433
YOR154W	173.83554608643166
YOR155C	106.90740256590365
YOR156C	113.67067611893887
YOR158W	204.78812012845958
YOR161C	124.24344186958398
YOR162C	124.99150821519243
YOR163W	129.91368820651593
YOR164C	146.16583362570537
YOR165W	131.3003586673739
YOR166C	127.03630067791363
YOR167C	116.40966477857455
YOR170W	99.81761216836526
YOR171C	113.11416568957135
YOR172W	118.71418299978177
YOR173W	103.89219131523457
YOR175C	113.81922400406586
YOR177C	132.4405070628421
YOR178C	152.73459985959988
YOR179C	97.25446801571995
YOR180C	83.76695325815031
YOR182C	201.16952138561527
YOR183W	183.57034016794904
YOR184W	
YOR185C	116.25078552151919
YOR186W	117.64219176228303
YOR187W	222.81590712671186
YOR188W	132.31612428431083
YOR189W	107.3739100063853
YOR190W	124.43282399716188
YOR191W	108.60963333854897
YOR192C	134.40925319655184
YOR193W	131.16112793260083
YOR195W	161.36347394807223
YOR196C	168.89481378118873
YOR197W	162.42611224286782
YOR198C	113.45422881411233
YOR199W	261.96614491652304
YOR200W	286.9103960508141
YOR201C	139.06516541943193
YOR202W	125.62870114757717
YOR205C	142.66760928337177
YOR208W	102.86381276654798
YOR209C	148.98043191458095
YOR211C	253.6784928492849
YOR212W	151.32007611061476
YOR213C	123.48865711916784
YOR214C	144.75257547267734
YOR215C	128.65327638967474
YOR216C	147.35275126371445
YOR219C	117.38166491518982
YOR220W	108.73582260736586
YOR221C	215.02569622890476
YOR222W	103.21013803481985
YOR223W	104.38152135278966
YOR225W	133.71872269924108
YOR226C	195.503589149169
YOR227W	146.35725408354958
YOR228C	129.6026548754457
YOR229W	113.7962014294637
YOR230W	117.35601410474078
YOR231W	102.67124144668443
YOR233W	114.09083602525271
YOR234C	120.83480849063251
YOR235W	103.3286559654413
YOR237W	126.26289508058461
YOR238W	103.83387345336861
YOR239W	135.7814382238572
YOR241W	170.69048834569304
YOR242C	128.86871206721528
YOR243C	121.14538034644059
YOR245C	119.06289699515182
YOR246C	120.95044829113638
YOR247W	124.43590429370761
YOR248W	97.4638457409716
YOR251C	128.50017043119624
YOR252W	99.70251455362931
YOR253W	114.1882400160546
YOR255W	130.52798166723247
YOR258W	213.73857529922094
YOR263C	124.39082656473961
YOR264W	117.28961016793635
YOR265W	72.94788041035969
YOR266W	67.00047410032528
YOR267C	81.73480235467682
YOR268C	64.78971576086066
YOR269W	66.8534216811902
YOR270C	43.50159047016247
YOR271C	60.931002560239165
YOR273C	70.52527151211362
YOR274W	116.10844586590856
YOR275C	142.21520513550178
YOR276W	161.37264408090795
YOR277C	170.59476110302296
YOR279C	100.79199182460053
YOR280C	113.84481079600081
YOR283W	109.67886449297178
YOR284W	111.97487176829424
YOR285W	116.32556377028604
YOR286W	105.45911372901595
YOR288C	115.1033243992689
YOR289W	99.28292197094913
YOR290C	
YOR291W	100.19707573695447
YOR292C	94.99876393214127
YOR293W	95.6256528011092
YOR295W	107.3952163817472
YOR296W	115.08091204700776
YOR297C	129.74368610778154
YOR298C-A	69.54607729008015
YOR298W	106.67222209147602
YOR299W	107.63519340869054
YOR300W	76.23558021255423
YOR301W	108.00494546228336
YOR302W	132.1542169498282
YOR303W	131.4814879624462
YOR304C-A	107.53778676202377
YOR304W	99.69566282410054
YOR305W	127.08485958485959
YOR306C	156.67903434545286
YOR307C	166.36088108728217
YOR308C	120.51059696379133
YOR309C	78.79475547066161
YOR311C	106.52100704160358
YOR312C	107.92863708456491
YOR313C	94.66089921697397
YOR314W	110.05417431558784
YOR315W	98.9031896792377
YOR316C	129.01606529386123
YOR317W	99.80295976731514
YOR318C	121.72841041319097
YOR320C	119.60401271098361
YOR321W	105.25001747547267
YOR322C	108.93026778165749
YOR323C	98.05213305213304
YOR324C	126.67929839356985
YOR325W	56.73917746945783
YOR327C	113.79756678776454
YOR328W	113.52685097102022
YOR330C	129.91459997309752
YOR331C	89.21086323617102
YOR332W	111.503694037511
YOR333C	76.97462071825557
YOR334W	118.25174434137523
YOR337W	116.71057902221153
YOR338W	118.26574622294814
YOR339C	97.75409359108386
YOR342C	84.99450070163462
YOR343C	115.23871378612458
YOR344C	150.73944360577286
YOR345C	130.0364102764564
YOR346W	122.96080508474577
YOR347C	126.7465560404587
YOR348C	115.27764959475553
YOR349W	118.31367602590203
YOR350C	122.64457021982108
YOR351C	122.65128455327039
YOR352W	97.73318102114976
YOR354C	109.94225568266603
YOR355W	268.618652670684
YOR356W	98.53774227816129
YOR357C	95.21830341146327
YOR358W	97.78602454838455
YOR359W	161.13111167749884
YOR360C	395.6786151558315
YOR363C	104.41255453356105
YOR364W	104.0740667626243
YOR365C	126.81830788022299
YOR366W	61.19056712277052
YOR367W	104.49977973298743
YOR368W	102.04039228723404
YOR369C	122.48695853676936
YOR371C	156.46671077719913
YOR374W	94.94338994338995
YOR375C	96.98408981928117
YOR376W	114.32661628500969
YOR377W	94.35945338612729
YOR378W	271.56335356854265
YOR379C	76.40501662860119
YOR380W	119.23687177810606
YOR381W	108.15668916275563
YOR382W	111.88861446507195
YOR383C	104.05192482398365
YOR384W	95.15614216701174
YOR385W	91.05982442625523
YOR386W	97.99641852453126
YPL001W	98.29160219338596
YPL002C	47.75661824869381
YPL003W	79.91188920154107
YPL004C	86.21591635433917
YPL005W	70.45903045903047
YPL006W	65.84230675030193
YPL008W	89.07049905140764
YPL009C	124.73991985723215
YPL013C	167.70113736510473
YPL014W	73.87968379111514
YPL015C	97.16165757323193
YPL017C	79.21328671328672
YPL018W	125.45317021990701
YPL019C	69.16054345399016
YPL021W	312.8316822129076
YPL022W	310.89458649901223
YPL023C	285.14973306639973
YPL024W	133.68343595329952
YPL025C	207.21974783398704
YPL026C	247.20324284481225
YPL027W	75.11626812023889
YPL029W	82.47142346755342
YPL030W	141.1793405995121
YPL031C	906.641056312109
YPL032C	117.95560900094591
YPL033C	124.59792002336788
YPL034W	72.65420820278895
YPL035C	243.00272895446446
YPL036W	58.4414416182551
YPL037C	75.93476223090661
YPL038W	161.97334506557456
YPL039W	214.48031514450406
YPL040C	71.13146820951712
YPL041C	92.85574739249645
YPL042C	58.33584853615993
YPL045W	
YPL046C	239.93764764857474
YPL047W	127.00522094893917
YPL048W	304.272180277001
YPL049C	232.65106494124467
YPL050C	157.08730131949818
YPL051W	225.127567082048
YPL052W	125.49815549013539
YPL053C	176.93549642079057
YPL054W	101.58825789154278
YPL055C	142.87167522339172
YPL056C	113.78536220206855
YPL057C	95.19303700798844
YPL058C	191.91259298914798
YPL059W	
YPL060W	84.02574820712374
YPL061W	186.24138278065718
YPL062W	187.83730009665595
YPL064C	188.8711008918394
YPL065W	67.05757522236415
YPL066W	123.59665127487189
YPL067C	128.09194850701675
YPL068C	94.55589119463215
YPL069C	101.29688755075307
YPL070W	102.13766442989271
YPL071C	78.81285568211831
YPL072W	96.05741943650814
YPL073C	93.84880120818781
YPL074W	157.02232693019323
YPL077C	223.00437327097862
YPL078C	125.70166402657819
YPL079W	163.603859479494
YPL080C	58.85141946100586
YPL081W	220.34829693151102
YPL084W	29.701425890198585
YPL086C	119.97829623225856
YPL087W	87.1477430951663
YPL088W	333.37875284925383
YPL089C	139.70605896835409
YPL090C	213.48579900690467
YPL091W	151.9506394914101
YPL092W	140.39023008164634
YPL095C	105.91434982805853
YPL096W	104.55077874697807
YPL097W	85.8206573768748
YPL098C	107.235432900831
YPL099C	180.08725766566107
YPL100W	340.53116502075284
YPL101W	299.2978055567286
YPL102C	238.16967495437115
YPL103C	211.47591848247652
YPL104W	87.38112293845813
YPL105C	146.9653938758229
YPL106C	170.48079608563478
YPL107W	119.01429139696288
YPL108W	86.58927507052857
YPL109C	205.7780745717905
YPL110C	125.95189897821479
YPL111W	411.2806301187538
YPL112C	210.78451046372663
YPL113C	115.59542502515652
YPL114W	101.17709267749984
YPL115C	124.06808522954071
YPL116W	180.71574670094884
YPL118W	96.2222093561834
YPL119C	193.965730698757
YPL120W	81.2128449574345
YPL121C	171.77212458266638
YPL123C	316.8768511550247
YPL125W	98.49606572812051
YPL127C	217.55713288723976
YPL129W	131.58307210031344
YPL130W	222.62244047130866
YPL132W	91.3151312785959
YPL133C	364.3504196003129
YPL134C	87.07936976018567
YPL135W	169.1369503250691
YPL136W	91.78655048291469
YPL137C	134.84838622892204
YPL138C	209.514035318806
YPL139C	141.9443421698576
YPL140C	187.37737653664414
YPL141C	352.3856851134614
YPL144W	247.27069077951484
YPL145C	247.36968486890493
YPL147W	109.63789091004455
YPL148C	175.10031584345063
YPL149W	531.7362633589845
YPL150W	254.5244961711319
YPL152W	363.9691514471444
YPL154C	146.1352132794018
YPL155C	93.17081351255756
YPL156C	152.14472806781313
YPL157W	93.36618176337815
YPL158C	150.7844001841406
YPL159C	123.98870783304744
YPL161C	105.70306551225065
YPL162C	555.2933230373364
YPL163C	361.5992073899233
YPL164C	287.3310344457587
YPL165C	162.82337200112448
YPL166W	172.48551021450402
YPL167C	113.58433003859757
YPL168W	109.97682234094651
YPL170W	188.7916024272912
YPL171C	102.98703024499126
YPL172C	102.85968013384598
YPL173W	117.6520970069357
YPL174C	121.68026117329522
YPL176C	277.88520153438884
YPL177C	330.186737859112
YPL178W	130.33108780231134
YPL179W	529.6126473335039
YPL180W	329.34699864293964
YPL181W	252.29039817851702
YPL182C	170.23475172562394
YPL183C	121.34146532691051
YPL183W-A	132.05475333365325
YPL184C	245.69270264845505
YPL185W	187.10287893431345
YPL186C	135.12995351185214
YPL187W	225.76622897519002
YPL188W	228.00272337698746
YPL189W	96.43415406427452
YPL191C	166.39724357079513
YPL192C	93.50557871560959
YPL193W	194.66614399939783
YPL194W	234.61701052163332
YPL195W	76.63736638005736
YPL196W	146.6224207960422
YPL197C	181.60499585406296
YPL198W	368.0818032480853
YPL199C	86.75139302787609
YPL200W	94.10003759837258
YPL201C	256.0956496960486
YPL202C	127.69816558502455
YPL203W	207.69617412315424
YPL205C	68.02508470786728
YPL206C	198.38908055168423
YPL207W	96.46996723083677
YPL208W	96.01233622380809
YPL212C	195.48576810691347
YPL213W	100.35033267615074
YPL214C	157.8540473832996
YPL215W	84.10231043785512
YPL216W	92.52074138388443
YPL219W	156.56054875949303
YPL220W	103.75016848868182
YPL221W	181.15384615384613
YPL222W	134.09884194230523
YPL223C	115.0702136956628
YPL224C	154.5801024692791
YPL225W	100.92052988021379
YPL226W	147.26279467658776
YPL227C	130.49398483849703
YPL229W	304.1091411911242
YPL230W	183.4680864109465
YPL232W	112.04257487152225
YPL234C	57.97254150702425
YPL236C	157.3310023819957
YPL239W	163.20261702858988
YPL240C	156.47467533695578
YPL241C	119.97125264894498
YPL244C	113.59505964131189
YPL245W	143.6454417094033
YPL246C	116.94272001717988
YPL247C	179.8920414287948
YPL248C	155.04579792941297
YPL249C	139.3002059509821
YPL250C	176.4559051952226
YPL253C	154.64245470958434
YPL254W	16.914696246003214
YPL256C	156.07348819348707
YPL257W	159.45789921653437
YPL258C	120.17546068929468
YPL259C	103.8841730014047
YPL260W	249.41203198836783
YPL261C	214.35656305120185
YPL262W	229.99084195828672
YPL263C	113.7844752034639
YPL264C	123.66596618775851
YPL265W	182.21849055603445
YPL267W	184.89639274953382
YPL268W	378.0010481503018
YPL269W	144.0766300444907
YPL270W	157.5917594072081
YPL271W	176.02732582394663
YPL272C	108.8535585004853
YPL273W	149.79900619282557
YPL274W	112.4123681714992
YPR001W	74.55720022103985
YPR002W	109.58659505469808
YPR003C	85.72861210118805
YPR004C	109.47283662142267
YPR005C	85.70560060649765
YPR006C	120.22087823126743
YPR007C	88.41469493624784
YPR008W	77.99811380849837
YPR009W	193.34016923982722
YPR011C	125.44860536807315
YPR012W	86.02632806273004
YPR013C	63.65141097761419
YPR014C	96.22563249891087
YPR015C	71.75598238695743
YPR017C	93.55262224114684
YPR018W	128.7268932153617
YPR020W	93.94267732284307
YPR021C	126.54467067390704
YPR022C	82.72209846486527
YPR023C	86.02184248781788
YPR024W	144.2884306698089
YPR026W	86.46523562446228
YPR027C	69.59652612968458
YPR028W	59.74174882622637
YPR029C	94.7523731697429
YPR030W	119.91590916165987
YPR031W	88.19893182897908
YPR032W	157.57677752710865
YPR036W	155.6629812828723
YPR037C	83.42451244465005
YPR038W	127.54856552884378
YPR039W	138.94211544840581
YPR040W	162.79415616402264
YPR042C	197.91928859691075
YPR043W	46.36086211888624
YPR044C	77.802323092426
YPR045C	94.37849318829325
YPR046W	128.93633618761032
YPR047W	115.37431453192325
YPR049C	65.03662953589134
YPR050C	59.2572149774403
YPR051W	125.89341318771379
YPR052C	142.121300318338
YPR053C	183.93044383849713
YPR054W	119.16554094181683
YPR057W	122.01165325201882
YPR058W	85.85213032581454
YPR059C	112.99796733907516
YPR060C	20.68346858080145
YPR061C	103.8245980210266
YPR062W	98.18766372945942
YPR063C	91.51969266941305
YPR064W	50.616346136199844
YPR065W	124.70491371463484
YPR066W	144.3855731152466
YPR067W	217.67676767676764
YPR068C	133.94861883116045
YPR069C	124.4808445089422
YPR070W	176.38618540680397
YPR071W	114.04106748934338
YPR072W	
YPR073C	121.52344893414325
YPR074C	98.91269043416972
YPR075C	104.37067546333107
YPR076W	117.922922388433
YPR077C	102.30830973310192
YPR078C	76.27282462700114
YPR079W	101.69285854397049
YPR083W	110.65609813189255
YPR084W	173.46189930055743
YPR087W	467.1120309021069
YPR089W	145.25948663812073
YPR091C	99.76191832738259
YPR092W	153.23019819464417
YPR093C	109.47882000082173
YPR095C	151.04465298465604
YPR096C	166.85347265846517
YPR097W	101.37367694431663
YPR098C	130.8777097708967
YPR099C	62.93638431488899
YPR100W	97.81114267175167
YPR101W	213.46417698876712
YPR106W	76.03519110846989
YPR109W	139.34858149855592
YPR111W	68.74897254644091
YPR114W	279.3834810056271
YPR115W	270.89696279164684
YPR116W	92.70109982408106
YPR117W	150.20492046245818
YPR118W	203.75516921382763
YPR119W	90.58439965054289
YPR120C	222.21654475043033
YPR121W	97.53758989091739
YPR122W	87.21953556538142
YPR123C	113.26666941197755
YPR124W	118.45163597353843
YPR125W	89.01226529428982
YPR126C	88.01887558468162
YPR127W	63.05971219733083
YPR128C	221.23215337963023
YPR129W	157.0785908289005
YPR130C	118.6648565379421
YPR131C	335.6263876670437
YPR132W	115.97205793660514
YPR133W-A	286.9865275599451
YPR134W	114.62909137607114
YPR135W	116.40200481646502
YPR138C	97.99350456470597
YPR139C	342.08999969869535
YPR140W	64.78393732258111
YPR141C	120.77377567726444
YPR145W	53.04744430964993
YPR146C	169.4960685781894
YPR147C	136.33774885869215
YPR148C	285.1508351393038
YPR149W	50.618191700640025
YPR150W	295.84467746881705
YPR151C	313.57730851964163
YPR152C	74.30277979688675
YPR153W	67.04005966806135
YPR154W	88.58024033927089
YPR155C	55.54913005877101
YPR156C	200.10213970964332
YPR157W	56.46788419263254
YPR158W	44.230332472436054
YPR159W	108.22743379702052
YPR160W	21.77195313147723
YPR163C	59.92099838077087
YPR164W	149.2319141291967
YPR166C	100.96845333517632
YPR167C	79.63040714310158
YPR170C	145.24145845952648
YPR171W	77.25759725950097
YPR172W	99.94644320806736
YPR173C	28.695277527776362
YPR174C	127.76926087505647
YPR179C	197.82608695652175
YPR184W	71.23446605498587
YPR185W	79.54286228934241
YPR188C	131.38672199119827
YPR189W	101.10158251817398
YPR191W	112.25483026518098
YPR192W	102.34481247118683
YPR193C	127.81414213422771
YPR194C	157.6773509833619
YPR195C	188.5007153904663
YPR196W	133.5048702995417
YPR197C	41.356643547218
YPR198W	101.04018964906061
YPR199C	81.95892829184226
YPR200C	170.06201967810864
YPR201W	92.41298950530967
