ORF	hom | growth (relative abundance in pooled culture) | cyclosporin A [10 uM], time [5 generations] | Singh-Babak SD~Cowen LE, 2012	hom | growth (relative abundance in pooled culture) | micafungin [0.045 ug/ml], time [5 generations] | Singh-Babak SD~Cowen LE, 2012	hom | growth (relative abundance in pooled culture) | cyclosporin A [10 uM], micafungin [0.045 ug/ml], time [5 generations] | Singh-Babak SD~Cowen LE, 2012	het | growth (relative abundance in pooled culture) | cyclosporin A [10 uM], time [20 generations] | Singh-Babak SD~Cowen LE, 2012	het | growth (relative abundance in pooled culture) | micafungin [0.045 ug/ml], time [20 generations] | Singh-Babak SD~Cowen LE, 2012	het | growth (relative abundance in pooled culture) | cyclosporin A [10 uM], micafungin [0.045 ug/ml], time [20 generations] | Singh-Babak SD~Cowen LE, 2012
YLR224W	-1.367	-0.009	-0.554	NaN	NaN	NaN
YLR114C	-1.177	-1.297	-0.945	NaN	NaN	NaN
YCR007C	-0.476	0.174	1.275	NaN	NaN	NaN
YGL168W	-0.550	-0.937	-0.589	NaN	NaN	NaN
YLR096W	-0.869	-0.119	-0.826	NaN	NaN	NaN
YIL105C	-0.140	0.787	0.110	NaN	NaN	NaN
YMR252C	-0.812	-0.419	-1.132	NaN	NaN	NaN
YMR243C	-2.886	-2.221	-2.279	NaN	NaN	NaN
YLR043C	0.661	0.889	0.380	NaN	NaN	NaN
YCR023C	-0.357	0.571	-0.543	NaN	NaN	NaN
YBR264C	0.048	-0.057	-0.367	NaN	NaN	NaN
YMR135C	-0.919	-0.893	-0.238	NaN	NaN	NaN
YDR102C	-0.936	-0.490	-0.473	NaN	NaN	NaN
YPL127C	-0.336	0.213	0.137	NaN	NaN	NaN
YML065W	NaN	NaN	NaN	-0.212	0.859	0.303
YLL041C	0.421	0.672	1.580	NaN	NaN	NaN
YPL065W	-0.023	1.155	1.978	NaN	NaN	NaN
YLR006C	0.036	-0.440	-0.217	NaN	NaN	NaN
YBL092W	NaN	NaN	NaN	0.245	1.777	0.736
YMR135W-A	0.317	0.524	0.361	NaN	NaN	NaN
YPL243W	NaN	NaN	NaN	0.169	0.590	-0.068
YGR196C	0.375	0.292	1.697	NaN	NaN	NaN
YNL266W	-0.405	-0.233	-0.261	NaN	NaN	NaN
YAL017W	-0.303	0.193	-0.606	NaN	NaN	NaN
YPR092W	-0.181	1.193	0.383	NaN	NaN	NaN
YBR140C	NaN	NaN	NaN	-0.932	5.833	1.960
YOR223W	-1.035	-0.800	-0.806	NaN	NaN	NaN
YPL166W	-1.134	0.069	-1.190	NaN	NaN	NaN
YOR216C	-1.569	-2.428	-2.391	NaN	NaN	NaN
YDL204W	-0.534	1.283	0.406	NaN	NaN	NaN
YMR246W	-0.222	-0.239	-0.048	NaN	NaN	NaN
YPL176C	-0.247	2.127	0.390	NaN	NaN	NaN
YDR391C	-0.579	-0.129	-0.257	NaN	NaN	NaN
YDR263C	-1.060	-0.496	1.123	NaN	NaN	NaN
YML071C	0.990	0.217	0.809	NaN	NaN	NaN
YLL046C	-0.398	0.318	-0.468	NaN	NaN	NaN
YNL292W	-0.101	1.871	-0.609	NaN	NaN	NaN
YGR197C	-0.432	1.638	0.401	NaN	NaN	NaN
YLR243W	NaN	NaN	NaN	-1.088	-1.058	-0.738
YKL024C	NaN	NaN	NaN	-0.765	-0.086	-0.030
YGL234W	-0.259	-0.741	-0.785	NaN	NaN	NaN
YDR164C	NaN	NaN	NaN	0.330	0.401	0.515
YOR280C	-1.443	-1.833	-1.642	NaN	NaN	NaN
YER087C-B	-1.290	0.174	0.124	NaN	NaN	NaN
YDR258C	-2.034	-0.968	-1.997	NaN	NaN	NaN
YDL183C	-0.663	0.447	0.675	NaN	NaN	NaN
YMR017W	0.184	1.598	0.949	NaN	NaN	NaN
YER025W	NaN	NaN	NaN	1.023	-1.045	-0.735
YOR111W	-0.670	0.253	-0.667	NaN	NaN	NaN
YER046W	-1.003	1.165	-0.136	NaN	NaN	NaN
YOR133W	-0.655	-0.985	-0.575	NaN	NaN	NaN
YDR172W	NaN	NaN	NaN	-0.346	3.342	0.367
YML049C	NaN	NaN	NaN	-0.844	-0.581	-0.746
YHR072W-A	NaN	NaN	NaN	0.542	0.063	0.554
YLR408C	-0.601	-0.377	-0.144	NaN	NaN	NaN
YIL067C	-1.324	0.156	-0.275	NaN	NaN	NaN
YIL088C	0.135	0.741	0.589	NaN	NaN	NaN
YLR126C	-1.171	-0.640	-0.162	NaN	NaN	NaN
YPR037C	-0.517	-0.495	1.559	NaN	NaN	NaN
YCR052W	NaN	NaN	NaN	-0.733	5.020	2.331
YPR147C	-1.012	-0.634	-1.079	NaN	NaN	NaN
YGR178C	0.038	2.954	0.810	NaN	NaN	NaN
YOR112W	-0.317	0.908	-0.163	NaN	NaN	NaN
YDR020C	-0.081	1.104	0.023	NaN	NaN	NaN
YOR061W	0.129	-2.442	-1.051	NaN	NaN	NaN
YBR295W	-0.739	2.895	1.376	NaN	NaN	NaN
YDR176W	-1.958	1.320	0.517	NaN	NaN	NaN
YLL061W	0.415	-0.061	1.429	NaN	NaN	NaN
YPR014C	0.070	-0.296	0.311	NaN	NaN	NaN
YER031C	0.278	1.491	1.776	NaN	NaN	NaN
YNR001C	-0.688	-1.553	-0.685	NaN	NaN	NaN
YIR011C	NaN	NaN	NaN	-0.059	2.711	0.076
YDR540C	0.988	4.461	3.814	NaN	NaN	NaN
YEL028W	0.320	0.137	0.594	NaN	NaN	NaN
YAL015C	0.000	2.044	0.453	NaN	NaN	NaN
YPR109W	0.057	-0.010	0.101	NaN	NaN	NaN
YLR165C	-0.161	0.334	-0.004	NaN	NaN	NaN
YLR250W	-0.491	-0.431	0.075	NaN	NaN	NaN
YGR098C	NaN	NaN	NaN	-0.618	3.912	-0.535
YOR083W	-0.312	-0.619	-0.342	NaN	NaN	NaN
YOL054W	-0.466	1.049	-0.264	NaN	NaN	NaN
YPL136W	-0.221	0.020	0.863	NaN	NaN	NaN
YNR062C	-1.275	-0.944	0.119	NaN	NaN	NaN
YPL262W	0.443	1.388	1.404	NaN	NaN	NaN
YLL020C	-0.102	0.252	-0.182	NaN	NaN	NaN
YLR147C	NaN	NaN	NaN	-1.055	-1.075	0.032
YDR043C	-1.029	1.351	-0.722	NaN	NaN	NaN
YPL230W	-0.286	0.386	-0.476	NaN	NaN	NaN
YOL105C	-0.045	0.443	0.404	NaN	NaN	NaN
YMR283C	-0.321	-0.276	0.032	NaN	NaN	NaN
YIL057C	-0.393	0.226	-0.356	NaN	NaN	NaN
YER066W	-0.791	0.419	-0.562	NaN	NaN	NaN
YDR029W	0.087	0.311	0.343	NaN	NaN	NaN
YKL218C	-0.321	0.332	0.524	NaN	NaN	NaN
YGR061C	-1.191	-0.642	-1.653	NaN	NaN	NaN
YNL049C	0.272	-1.292	-0.506	NaN	NaN	NaN
YKR088C	-0.424	-0.142	-0.173	NaN	NaN	NaN
YNL105W	0.029	0.116	0.375	NaN	NaN	NaN
YKL090W	-0.086	0.249	0.121	NaN	NaN	NaN
YKR010C	-0.958	-0.181	-0.735	NaN	NaN	NaN
YNR021W	0.529	1.354	-0.142	NaN	NaN	NaN
YLR049C	-1.251	0.447	0.664	NaN	NaN	NaN
YGR101W	0.050	-1.380	-0.853	NaN	NaN	NaN
YOR243C	0.001	-0.839	-0.745	NaN	NaN	NaN
YKL091C	0.171	0.183	-0.201	NaN	NaN	NaN
YNL279W	-0.408	0.031	0.008	NaN	NaN	NaN
YKL044W	0.120	-0.230	-0.602	NaN	NaN	NaN
YPR140W	0.196	0.367	0.042	NaN	NaN	NaN
YPR198W	-0.289	-0.982	-0.724	NaN	NaN	NaN
YDR520C	-1.653	-0.679	-1.902	NaN	NaN	NaN
YMR042W	0.132	0.029	-0.008	NaN	NaN	NaN
YKR069W	0.012	-0.009	0.777	NaN	NaN	NaN
YJR102C	0.147	0.796	3.262	NaN	NaN	NaN
YNL248C	-0.585	-2.459	-2.154	NaN	NaN	NaN
YPL115C	-0.900	7.570	4.641	NaN	NaN	NaN
YIL152W	0.279	0.538	0.460	NaN	NaN	NaN
YIL055C	0.110	1.698	-0.153	NaN	NaN	NaN
YNL286W	-0.135	0.533	0.484	NaN	NaN	NaN
YJL038C	-0.744	-0.956	1.055	NaN	NaN	NaN
YLR330W	-1.285	5.177	4.219	NaN	NaN	NaN
YJL118W	0.054	0.641	0.116	NaN	NaN	NaN
YJL048C	-1.116	-0.321	-0.428	NaN	NaN	NaN
YEL010W	-1.196	0.324	-0.645	NaN	NaN	NaN
YER150W	-1.437	0.656	0.179	NaN	NaN	NaN
YER109C	-0.124	0.557	0.484	NaN	NaN	NaN
YIL005W	-0.133	1.026	0.756	NaN	NaN	NaN
YJL150W	-1.394	-0.751	0.580	NaN	NaN	NaN
YDR407C	NaN	NaN	NaN	-1.990	-3.598	-2.213
YDR527W	NaN	NaN	NaN	0.066	0.725	0.795
YER119C-A	-0.172	0.360	1.444	NaN	NaN	NaN
YGR115C	NaN	NaN	NaN	0.035	-0.880	-0.181
YMR291W	-0.957	-0.560	-0.835	NaN	NaN	NaN
YOR298W	-1.378	-0.318	-0.743	NaN	NaN	NaN
YOL035C	0.013	0.027	0.195	NaN	NaN	NaN
YPR012W	-0.950	-1.463	-1.564	NaN	NaN	NaN
YBR159W	-0.213	0.190	1.136	NaN	NaN	NaN
YNL084C	0.202	3.120	2.705	NaN	NaN	NaN
YIL126W	NaN	NaN	NaN	0.934	3.396	0.992
YKR099W	-0.608	-1.515	-0.695	NaN	NaN	NaN
YDR021W	NaN	NaN	NaN	-0.217	0.943	0.188
YKL084W	-0.708	-0.095	-0.409	NaN	NaN	NaN
YKL144C	NaN	NaN	NaN	0.296	-2.377	0.023
YLR248W	-0.793	-0.574	0.051	NaN	NaN	NaN
YBL047C	0.210	5.975	4.884	NaN	NaN	NaN
YBR290W	0.111	3.361	1.136	NaN	NaN	NaN
YLR082C	-0.642	-0.347	-0.679	NaN	NaN	NaN
YIL103W	-0.156	-0.469	0.615	NaN	NaN	NaN
YOR091W	-0.106	-0.523	1.578	NaN	NaN	NaN
YOL060C	-2.381	-0.818	-1.934	NaN	NaN	NaN
YNL257C	-0.247	-0.634	-0.023	NaN	NaN	NaN
YBR060C	NaN	NaN	NaN	0.317	1.210	0.044
YDL027C	-0.023	-0.084	0.521	NaN	NaN	NaN
YCL043C	NaN	NaN	NaN	-0.462	-0.990	-0.819
YAL026C	-0.689	1.802	1.758	NaN	NaN	NaN
YDR153C	-0.338	0.861	-0.077	NaN	NaN	NaN
YIL114C	0.001	0.015	0.592	NaN	NaN	NaN
YDL242W	-0.883	-0.473	0.019	NaN	NaN	NaN
YOR186W	0.033	0.725	0.116	NaN	NaN	NaN
YAL011W	-0.792	2.691	1.101	NaN	NaN	NaN
YNL319W	-0.410	0.181	-0.312	NaN	NaN	NaN
YLL063C	-0.839	-0.346	-0.755	NaN	NaN	NaN
YJL084C	-0.721	-0.077	0.028	NaN	NaN	NaN
YJL128C	0.007	-0.893	-1.210	NaN	NaN	NaN
YMR137C	-0.109	0.638	0.079	NaN	NaN	NaN
YGR285C	-1.847	-1.144	-1.649	NaN	NaN	NaN
YGR179C	NaN	NaN	NaN	-0.048	0.388	-0.016
YOR068C	-0.110	0.615	0.287	NaN	NaN	NaN
YNL009W	-0.955	-1.018	-0.106	NaN	NaN	NaN
YGR151C	-0.932	0.328	-0.401	NaN	NaN	NaN
YMR091C	-1.432	0.106	-0.176	NaN	NaN	NaN
YNL200C	-2.025	-0.555	-1.040	NaN	NaN	NaN
YLL008W	NaN	NaN	NaN	-0.057	3.296	-0.876
YOR374W	-0.006	1.151	1.720	NaN	NaN	NaN
YHL027W	0.480	0.474	0.805	NaN	NaN	NaN
YPR034W	NaN	NaN	NaN	0.379	5.351	3.011
YKL039W	-0.070	-0.305	-0.522	NaN	NaN	NaN
YDR351W	-1.911	11.644	10.347	NaN	NaN	NaN
YER045C	-2.163	-0.260	-0.686	NaN	NaN	NaN
YEL047C	0.219	0.464	0.301	NaN	NaN	NaN
YOR175C	-1.332	0.747	-0.331	NaN	NaN	NaN
YOR116C	NaN	NaN	NaN	0.403	-0.896	0.151
YNL254C	-1.363	-0.967	-1.771	NaN	NaN	NaN
YGR209C	-1.102	0.259	-0.246	NaN	NaN	NaN
YML111W	-0.651	1.524	1.157	NaN	NaN	NaN
YMR279C	-0.261	0.405	-0.678	NaN	NaN	NaN
YIL010W	-1.306	-0.717	-0.561	NaN	NaN	NaN
YER111C	-0.722	2.101	1.273	NaN	NaN	NaN
YBR230C	-1.783	-1.245	-1.113	NaN	NaN	NaN
YOR329C	NaN	NaN	NaN	0.391	2.630	0.138
YKL069W	-2.269	-1.324	-1.790	NaN	NaN	NaN
YMR223W	-0.244	1.840	1.392	NaN	NaN	NaN
YBR156C	-0.707	2.879	1.632	NaN	NaN	NaN
YBR149W	0.290	1.467	0.850	NaN	NaN	NaN
YLR047C	-0.206	1.949	1.049	NaN	NaN	NaN
YDR471W	-1.705	-3.810	-2.189	NaN	NaN	NaN
YML007W	0.054	1.195	0.549	NaN	NaN	NaN
YLR063W	-1.273	1.012	-0.617	NaN	NaN	NaN
YOR195W	-1.333	-0.579	-0.403	NaN	NaN	NaN
YPR196W	0.060	0.200	0.423	NaN	NaN	NaN
YOL048C	-0.261	0.456	0.051	NaN	NaN	NaN
YGL101W	-1.545	-2.611	-1.448	NaN	NaN	NaN
YLR031W	-1.697	-0.369	-1.033	NaN	NaN	NaN
YDR056C	-1.680	-1.405	-1.350	NaN	NaN	NaN
YBR138C	-0.180	0.072	-0.101	NaN	NaN	NaN
YML057C-A	-0.466	-0.389	0.903	NaN	NaN	NaN
YIL137C	-0.828	0.157	0.359	NaN	NaN	NaN
YNL090W	-0.251	-0.374	0.104	NaN	NaN	NaN
YKL147C	-1.076	-0.492	0.806	NaN	NaN	NaN
YCR094W	0.015	1.292	0.574	NaN	NaN	NaN
YHR179W	-1.004	1.208	-2.235	NaN	NaN	NaN
YOR305W	-0.181	-0.905	-0.661	NaN	NaN	NaN
YKL025C	-0.893	2.643	1.278	NaN	NaN	NaN
YHR036W	NaN	NaN	NaN	-1.003	4.079	1.286
YHR059W	-1.286	-2.262	-2.441	NaN	NaN	NaN
YOL056W	-0.996	0.723	-0.172	NaN	NaN	NaN
YOR357C	-0.594	0.599	0.582	NaN	NaN	NaN
YML119W	-0.159	2.080	1.622	NaN	NaN	NaN
YDR383C	-1.304	1.137	0.929	NaN	NaN	NaN
YMR277W	NaN	NaN	NaN	-0.598	2.037	0.667
YDR404C	NaN	NaN	NaN	-0.041	2.827	2.455
YGL032C	-0.613	0.958	0.286	NaN	NaN	NaN
YAL029C	-0.207	0.115	0.038	NaN	NaN	NaN
YLR097C	-1.569	-0.929	-0.752	NaN	NaN	NaN
YPR061C	-0.133	1.608	1.083	NaN	NaN	NaN
YDL162C	-0.873	1.044	1.632	NaN	NaN	NaN
YIL150C	NaN	NaN	NaN	-0.774	0.255	-0.235
YPR190C	NaN	NaN	NaN	-0.419	0.954	-0.026
YOR130C	-0.309	1.602	-0.060	NaN	NaN	NaN
YPL144W	-1.461	-1.189	-0.718	NaN	NaN	NaN
YPL014W	0.399	0.205	0.580	NaN	NaN	NaN
YCR008W	-1.049	-1.591	-0.698	NaN	NaN	NaN
YPR084W	0.085	0.069	-0.215	NaN	NaN	NaN
YDR537C	0.223	1.344	0.673	NaN	NaN	NaN
YKL028W	NaN	NaN	NaN	-0.491	1.861	0.212
YOL108C	-0.741	0.247	0.229	NaN	NaN	NaN
YOL051W	0.047	-0.804	-0.781	NaN	NaN	NaN
YMR268C	NaN	NaN	NaN	-0.410	-1.450	-0.574
YOR139C	-0.011	-0.156	-0.483	NaN	NaN	NaN
YHR107C	NaN	NaN	NaN	-0.344	6.072	8.236
YDR325W	NaN	NaN	NaN	-0.448	-0.558	1.159
YGL033W	-1.226	-1.070	0.224	NaN	NaN	NaN
YNR036C	-2.332	-2.670	-0.397	NaN	NaN	NaN
YNR019W	-0.104	0.751	-0.011	NaN	NaN	NaN
YNL322C	-1.111	0.365	4.041	NaN	NaN	NaN
YKL113C	0.457	2.149	1.476	NaN	NaN	NaN
YOL116W	-0.374	-1.690	0.076	NaN	NaN	NaN
YDR465C	-1.778	-1.981	-1.579	NaN	NaN	NaN
YJL155C	-0.697	1.476	-0.161	NaN	NaN	NaN
YPL032C	-0.223	6.438	5.375	NaN	NaN	NaN
YLR177W	-0.181	0.497	-0.456	NaN	NaN	NaN
YJL204C	-0.560	1.314	-0.215	NaN	NaN	NaN
YOL037C	-1.031	0.382	-0.664	NaN	NaN	NaN
YDR334W	-2.506	0.495	-0.422	NaN	NaN	NaN
YFL019C	-2.612	3.737	0.786	NaN	NaN	NaN
YOR320C	-0.652	0.918	-0.009	NaN	NaN	NaN
YIL159W	-1.026	-1.830	0.007	NaN	NaN	NaN
YML020W	-0.463	-0.711	-0.297	NaN	NaN	NaN
YNL287W	NaN	NaN	NaN	-0.653	5.727	1.393
YPL237W	NaN	NaN	NaN	0.176	-2.680	-1.127
YLR004C	-0.599	0.208	0.209	NaN	NaN	NaN
YJR131W	-0.189	4.104	1.334	NaN	NaN	NaN
YJL037W	-0.547	-0.355	-0.105	NaN	NaN	NaN
YGL026C	-0.381	-2.030	-0.838	NaN	NaN	NaN
YDL146W	0.061	0.697	0.693	NaN	NaN	NaN
YML060W	-1.393	-1.388	-0.871	NaN	NaN	NaN
YOR367W	-0.027	1.476	1.160	NaN	NaN	NaN
YPR033C	NaN	NaN	NaN	-1.448	1.120	0.157
YNR016C	NaN	NaN	NaN	0.482	4.251	1.074
YIL123W	-0.846	1.264	-0.833	NaN	NaN	NaN
YOR375C	-0.741	-0.680	-1.069	NaN	NaN	NaN
YOL005C	NaN	NaN	NaN	-0.073	2.123	0.273
YOR327C	-0.386	7.075	3.905	NaN	NaN	NaN
YKL081W	0.343	1.494	0.146	NaN	NaN	NaN
YML041C	-0.799	2.495	1.047	NaN	NaN	NaN
YHR084W	NaN	NaN	NaN	-1.843	0.945	0.584
YGL005C	0.622	0.164	1.836	NaN	NaN	NaN
YJL083W	-1.410	0.322	-0.635	NaN	NaN	NaN
YPR120C	-0.582	0.577	2.327	NaN	NaN	NaN
YPR167C	-0.212	-1.693	-0.670	NaN	NaN	NaN
YPL179W	-0.189	0.302	0.000	NaN	NaN	NaN
YPR054W	-0.830	-1.209	-0.827	NaN	NaN	NaN
YJL190C	-1.012	-1.865	-1.347	NaN	NaN	NaN
YML058W	-0.020	-0.215	0.995	NaN	NaN	NaN
YMR309C	NaN	NaN	NaN	0.115	-4.334	-1.988
YFR044C	-0.009	0.449	0.009	NaN	NaN	NaN
YOL049W	0.714	2.063	1.517	NaN	NaN	NaN
YIL149C	-0.775	0.978	0.250	NaN	NaN	NaN
YKL011C	-1.238	1.514	-0.381	NaN	NaN	NaN
YDR031W	-0.302	0.931	1.553	NaN	NaN	NaN
YNR031C	-0.182	-0.907	-0.198	NaN	NaN	NaN
YAL014C	-0.025	0.285	-0.176	NaN	NaN	NaN
YDR305C	0.251	-0.434	-0.223	NaN	NaN	NaN
YLR206W	-1.010	0.756	-0.812	NaN	NaN	NaN
YNL136W	-1.277	2.265	1.787	NaN	NaN	NaN
YBR162C	-0.086	-0.118	-0.031	NaN	NaN	NaN
YNL179C	-1.037	1.393	-0.550	NaN	NaN	NaN
YMR162C	-1.027	-1.643	-0.912	NaN	NaN	NaN
YOL067C	-0.487	-1.012	-0.676	NaN	NaN	NaN
YKL032C	-1.615	-2.229	-2.101	NaN	NaN	NaN
YDL109C	-1.359	-0.180	0.097	NaN	NaN	NaN
YDR257C	-0.792	2.354	1.349	NaN	NaN	NaN
YMR183C	-0.829	0.294	-0.335	NaN	NaN	NaN
YJL160C	-1.831	-0.078	0.722	NaN	NaN	NaN
YNL106C	-0.360	0.223	0.444	NaN	NaN	NaN
YDL126C	NaN	NaN	NaN	-0.807	0.586	0.114
YPR121W	-0.087	1.298	0.378	NaN	NaN	NaN
YMR211W	NaN	NaN	NaN	0.014	4.040	2.108
YOR311C	-0.178	1.202	0.263	NaN	NaN	NaN
YPR161C	NaN	NaN	NaN	-0.331	0.570	0.164
YLL039C	-0.343	1.398	0.816	NaN	NaN	NaN
YOL071W	-0.783	0.992	1.180	NaN	NaN	NaN
YCR028C	-0.196	-1.343	-1.009	NaN	NaN	NaN
YMR016C	-0.024	1.727	0.680	NaN	NaN	NaN
YER016W	0.062	-0.453	-0.708	NaN	NaN	NaN
YOL028C	-0.557	0.311	-0.342	NaN	NaN	NaN
YFL023W	-1.036	-0.695	-0.070	NaN	NaN	NaN
YOR290C	-0.055	2.168	1.058	NaN	NaN	NaN
YOR215C	-1.056	-0.888	0.216	NaN	NaN	NaN
YKL075C	-0.923	2.836	0.753	NaN	NaN	NaN
YPR075C	-0.051	-0.489	-0.123	NaN	NaN	NaN
YLL011W	NaN	NaN	NaN	-3.157	-0.754	-0.173
YGL236C	0.138	-0.722	0.287	NaN	NaN	NaN
YPL135W	0.078	0.343	0.101	NaN	NaN	NaN
YOR045W	-1.781	-1.110	-1.005	NaN	NaN	NaN
YOR030W	0.673	1.322	0.851	NaN	NaN	NaN
YOR368W	-0.792	-0.349	-0.802	NaN	NaN	NaN
YNR030W	-0.390	3.244	0.692	NaN	NaN	NaN
YDR516C	0.555	-0.948	-0.321	NaN	NaN	NaN
YBR091C	NaN	NaN	NaN	0.635	2.190	1.843
YGR206W	-0.217	0.918	-0.888	NaN	NaN	NaN
YNL141W	-1.106	-0.585	-0.166	NaN	NaN	NaN
YGL109W	-1.201	-0.549	-1.168	NaN	NaN	NaN
YOR008C-A	-0.430	0.492	1.608	NaN	NaN	NaN
YDL201W	-1.012	0.270	-0.307	NaN	NaN	NaN
YDR270W	0.000	1.822	0.537	NaN	NaN	NaN
YHL037C	-1.397	-0.901	-1.414	NaN	NaN	NaN
YML002W	-1.420	0.130	-0.902	NaN	NaN	NaN
YIR016W	-1.051	0.484	-1.843	NaN	NaN	NaN
YIL052C	-1.006	3.916	1.985	NaN	NaN	NaN
YML116W-A	-0.022	0.389	-0.081	NaN	NaN	NaN
YIL043C	-1.076	-0.412	-0.416	NaN	NaN	NaN
YDR281C	0.124	-1.478	-0.283	NaN	NaN	NaN
YMR193W	-3.081	-2.048	-1.590	NaN	NaN	NaN
YMR148W	-0.624	-0.297	-0.790	NaN	NaN	NaN
YMR009W	0.134	0.855	-0.254	NaN	NaN	NaN
YJL193W	-0.231	1.004	-0.518	NaN	NaN	NaN
YHR118C	NaN	NaN	NaN	-1.531	0.129	1.527
YER001W	-0.760	-0.156	-1.010	NaN	NaN	NaN
YNL265C	-0.381	0.260	0.333	NaN	NaN	NaN
YHR064C	-0.638	-0.141	-0.491	NaN	NaN	NaN
YBR233W-A	NaN	NaN	NaN	-2.107	-0.498	-0.198
YDR173C	-1.198	-0.719	-1.283	NaN	NaN	NaN
YDL150W	NaN	NaN	NaN	-0.129	-1.541	-0.856
YJL186W	-0.031	0.438	-0.236	NaN	NaN	NaN
YOR140W	0.110	1.193	-0.147	NaN	NaN	NaN
YEL055C	NaN	NaN	NaN	-1.615	1.409	-0.136
YDR388W	-0.007	4.524	5.864	NaN	NaN	NaN
YGL113W	NaN	NaN	NaN	-1.352	5.959	0.527
YLR033W	NaN	NaN	NaN	-0.043	3.349	1.630
YOR236W	NaN	NaN	NaN	-0.286	3.107	1.581
YKL173W	NaN	NaN	NaN	-2.496	-1.151	-0.521
YPL161C	-0.094	1.668	1.161	NaN	NaN	NaN
YPL160W	NaN	NaN	NaN	-2.060	-0.458	-0.267
YCR009C	-0.111	4.266	3.981	NaN	NaN	NaN
YER117W	-0.767	-1.447	-0.261	NaN	NaN	NaN
YKR019C	-1.155	4.832	3.487	NaN	NaN	NaN
YHL031C	-0.189	0.820	1.375	NaN	NaN	NaN
YJL081C	NaN	NaN	NaN	0.225	2.038	1.293
YOL050C	-1.307	-0.841	-0.770	NaN	NaN	NaN
YLR337C	-0.425	0.268	0.086	NaN	NaN	NaN
YLL032C	-0.239	6.139	2.926	NaN	NaN	NaN
YDR276C	-0.244	3.078	2.797	NaN	NaN	NaN
YKR030W	-3.927	-0.944	-2.499	NaN	NaN	NaN
YOL001W	0.199	-0.633	-0.172	NaN	NaN	NaN
YNL032W	-0.048	-0.698	1.121	NaN	NaN	NaN
YIL160C	-1.939	-0.466	-1.461	NaN	NaN	NaN
YGL251C	0.178	-0.038	0.360	NaN	NaN	NaN
YMR033W	NaN	NaN	NaN	0.285	6.915	4.489
YDR049W	-1.291	-0.646	-0.407	NaN	NaN	NaN
YNR017W	NaN	NaN	NaN	-3.066	-0.598	-0.475
YGL093W	NaN	NaN	NaN	-0.028	2.391	1.102
YPR003C	0.267	0.653	0.286	NaN	NaN	NaN
YDR077W	-0.011	-0.136	0.131	NaN	NaN	NaN
YML117W	0.116	3.169	1.919	NaN	NaN	NaN
YJL011C	NaN	NaN	NaN	-1.033	0.082	-0.228
YOR207C	NaN	NaN	NaN	-1.997	-0.181	-0.462
YAL067C	-3.346	-0.712	-0.403	NaN	NaN	NaN
YPR107C	NaN	NaN	NaN	-0.582	3.232	0.772
YKL052C	NaN	NaN	NaN	-3.084	-0.089	-0.285
YLR338W	-0.781	3.227	2.758	NaN	NaN	NaN
YDR443C	-0.691	-2.855	-2.439	NaN	NaN	NaN
YDL243C	-3.648	-0.311	-0.108	NaN	NaN	NaN
YIR006C	NaN	NaN	NaN	-2.747	3.617	0.947
YPR197C	-1.033	-1.018	-1.090	NaN	NaN	NaN
YDL028C	NaN	NaN	NaN	-4.898	-0.553	-0.766
YDR186C	-2.031	-0.637	0.350	NaN	NaN	NaN
YIL097W	-0.606	1.829	0.545	NaN	NaN	NaN
YOR256C	NaN	NaN	NaN	0.358	1.539	1.309
YNL041C	-0.421	0.713	1.053	NaN	NaN	NaN
YKR008W	NaN	NaN	NaN	-4.229	-1.375	-0.908
YPR183W	NaN	NaN	NaN	-3.553	-0.810	-1.405
YDL152W	NaN	NaN	NaN	-0.567	-1.875	-0.907
YPR137W	NaN	NaN	NaN	-3.487	-6.038	-1.823
YNR023W	-0.307	1.723	1.904	NaN	NaN	NaN
YOR257W	NaN	NaN	NaN	-0.385	1.568	1.129
YOR145C	NaN	NaN	NaN	-4.009	-2.721	-2.562
YML067C	-4.471	0.048	0.142	NaN	NaN	NaN
YOR035C	-1.700	6.903	5.126	NaN	NaN	NaN
YDR239C	-4.114	0.205	-1.047	NaN	NaN	NaN
YOR234C	-4.022	-1.101	-0.915	NaN	NaN	NaN
YER038C	NaN	NaN	NaN	-4.067	1.909	-1.831
YDR047W	NaN	NaN	NaN	-6.128	0.902	-0.699
YGL221C	-6.352	-1.220	-0.437	NaN	NaN	NaN
YNL167C	NaN	NaN	NaN	-5.600	5.599	1.625
YJL054W	NaN	NaN	NaN	-6.293	3.115	1.767
YBR129C	-5.531	-0.506	0.097	NaN	NaN	NaN
YMR185W	NaN	NaN	NaN	-6.751	2.702	0.733
YKL104C	NaN	NaN	NaN	-9.114	4.774	2.195
YAL010C	NaN	NaN	NaN	NaN	NaN	NaN
YAL016W	NaN	NaN	NaN	NaN	NaN	NaN
YAL021C	NaN	NaN	NaN	NaN	NaN	NaN
YAL034C-B	NaN	NaN	NaN	NaN	NaN	NaN
YAL035W	NaN	NaN	NaN	NaN	NaN	NaN
YAL039C	NaN	NaN	NaN	NaN	NaN	NaN
YAL041W	NaN	NaN	NaN	NaN	NaN	NaN
YAL047C	NaN	NaN	NaN	NaN	NaN	NaN
YBL007C	NaN	NaN	NaN	NaN	NaN	NaN
YBL033C	NaN	NaN	NaN	NaN	NaN	NaN
YBL038W	NaN	NaN	NaN	NaN	NaN	NaN
YBL042C	NaN	NaN	NaN	NaN	NaN	NaN
