orf	hap a | carotenoid production | expression of BTS1 [TDH3p-CYC1t], expression of X.dendrorhous crtI [TDH3p-CYC1t], expression of X.dendrorhous crtYB [TDH3p-CYC1t] | SC - Ura | Özaydın B~Keasling JD, 2013
YNL001W	-0.03451719372721654
YNL003C	-0.03451719372721654
YNL004W	1.3323636778705676
YNL005C	1.3323636778705676
YNL008C	0.6489232420716756
YNL009W	0.6489232420716756
YNL010W	-0.7179576295261086
YNL011C	-0.03451719372721654
YNL012W	-0.03451719372721654
YNL013C	0.6489232420716756
YNL014W	-0.03451719372721654
YNL015W	-0.03451719372721654
YNL016W	1.3323636778705676
YNL020C	-0.03451719372721654
YNL021W	
YNL022C	-0.03451719372721654
YNL023C	-0.7179576295261086
YNL024C	0.6489232420716756
YNL025C	-0.03451719372721654
YNL027W	
YNL028W	2.0158041136694598
YNL029C	1.3323636778705676
YNL030W	-0.03451719372721654
YNL031C	-1.4013980653250009
YNL032W	-0.03451719372721654
YNL034W	
YNL035C	-0.03451719372721654
YNL037C	
YNL040W	1.3323636778705676
YNL041C	
YNL042W-B	0.6489232420716756
YNL043C	-0.7179576295261086
YNL044W	-0.03451719372721654
YNL045W	-0.03451719372721654
YNL046W	
YNL047C	-0.03451719372721654
YNL049C	0.6489232420716756
YNL050C	1.3323636778705676
YNL051W	-0.03451719372721654
YNL052W	-3.4517193727216773
YNL053W	-0.03451719372721654
YNL054W	-0.03451719372721654
YNL055C	
YNL056W	-0.03451719372721654
YNL057W	
YNL058C	-0.03451719372721654
YNL059C	-1.4013980653250009
YNL063W	0.6489232420716756
YNL064C	0.6489232420716756
YNL065W	-1.4013980653250009
YNL066W	-0.7179576295261086
YNL067W	-2.768278936922785
YNL067W-B	-0.03451719372721654
YNL068C	-2.084838501123893
YNL069C	0.30720302417222956
YNL070W	-2.084838501123893
YNL071W	-1.4013980653250009
YNL072W	-0.03451719372721654
YNL073W	
YNL074C	-0.03451719372721654
YNL076W	1.3323636778705676
YNL077W	
YNL078W	-3.4517193727216773
YNL079C	1.3323636778705676
YNL080C	0.6489232420716756
YNL081C	
YNL082W	-0.7179576295261086
YNL083W	-0.7179576295261086
YNL084C	-0.03451719372721654
YNL085W	-0.7179576295261086
YNL086W	-0.03451719372721654
YNL087W	-0.7179576295261086
YNL089C	-0.03451719372721654
YNL090W	-0.03451719372721654
YNL091W	-0.03451719372721654
YNL092W	-0.03451719372721654
YNL093W	1.3323636778705676
YNL094W	-0.03451719372721654
YNL095C	-0.03451719372721654
YNL096C	1.6740838957700137
YNL097C	-0.03451719372721654
YNL097C-B	0.6489232420716756
YNL098C	-0.03451719372721654
YNL099C	-0.03451719372721654
YNL100W	0.6489232420716756
YNL101W	-0.03451719372721654
YNL104C	-0.7179576295261086
YNL105W	0.6489232420716756
YNL106C	-0.03451719372721654
YNL107W	2.699244549468352
YNL108C	0.6489232420716756
YNL109W	-0.7179576295261086
YNL111C	-1.4013980653250009
YNL115C	0.6489232420716756
YNL116W	0.6489232420716756
YNL117W	-0.03451719372721654
YNL119W	-0.03451719372721654
YNL120C	-0.03451719372721654
YNL121C	2.0158041136694598
YNL122C	-1.4013980653250009
YNL123W	3.382684985267244
YNL125C	
YNL127W	
YNL128W	1.3323636778705676
YNL129W	
YNL130C	0.6489232420716756
YNL130C-A	-0.03451719372721654
YNL133C	1.3323636778705676
YNL134C	0.6489232420716756
YNL135C	-0.03451719372721654
YNL136W	1.3323636778705676
YNL138W	-0.03451719372721654
YNL139C	
YNL140C	-2.768278936922785
YNL141W	-0.03451719372721654
YNL142W	-2.084838501123893
YNL143C	-0.03451719372721654
YNL144C	0.6489232420716756
YNL145W	-0.03451719372721654
YNL146C-A	-0.03451719372721654
YNL146W	-0.7179576295261086
YNL147W	2.186664222619183
YNL148C	-0.7179576295261086
YNL153C	-0.7179576295261086
YNL154C	-0.03451719372721654
YNL155W	0.6489232420716756
YNL156C	-0.03451719372721654
YNL157W	0.6489232420716756
YNL159C	-0.03451719372721654
YNL160W	
YNL162W	-0.37623741162666263
YNL162W-A	-0.03451719372721654
YNL164C	-0.03451719372721654
YNL165W	-0.03451719372721654
YNL166C	-0.03451719372721654
YNL167C	3.382684985267244
YNL168C	-0.03451719372721654
YNL169C	-0.03451719372721654
YNL170W	
YNL171C	
YNL173C	-0.03451719372721654
YNL175C	-0.03451719372721654
YNL176C	-0.03451719372721654
YNL177C	
YNL179C	0.6489232420716756
YNL183C	-0.03451719372721654
YNL184C	-0.7179576295261086
YNL187W	2.699244549468352
YNL190W	-0.7179576295261086
YNL191W	
YNL192W	
YNL193W	
YNL194C	
YNL195C	-0.03451719372721654
YNL196C	-0.7179576295261086
YNL197C	-0.03451719372721654
YNL198C	-0.03451719372721654
YNL199C	-0.03451719372721654
YNL200C	1.6740838957700137
YNL201C	-0.7179576295261086
YNL202W	-0.03451719372721654
YNL203C	-0.03451719372721654
YNL204C	-0.03451719372721654
YNL205C	
YNL206C	
YNL208W	
YNL209W	-0.03451719372721654
YNL211C	-0.03451719372721654
YNL212W	-0.03451719372721654
YNL213C	
YNL214W	-1.4013980653250009
YNL215W	-2.768278936922785
YNL217W	-0.03451719372721654
YNL218W	-1.4013980653250009
YNL219C	-0.03451719372721654
YNL220W	
YNL223W	0.6489232420716756
YNL224C	-0.7179576295261086
YNL225C	
YNL226W	-0.03451719372721654
YNL227C	-0.03451719372721654
YNL228W	-0.03451719372721654
YNL229C	-1.4013980653250009
YNL230C	-0.03451719372721654
YNL231C	-0.03451719372721654
YNL233W	-0.03451719372721654
YNL234W	-0.03451719372721654
YNL235C	-0.03451719372721654
YNL236W	-0.03451719372721654
YNL237W	1.3323636778705676
YNL238W	-0.7179576295261086
YNL239W	-0.7179576295261086
YNL241C	-0.03451719372721654
YNL242W	-0.03451719372721654
YNL246W	-0.03451719372721654
YNL248C	0.6489232420716756
YNL249C	-0.7179576295261086
YNL250W	-0.03451719372721654
YNL252C	-0.03451719372721654
YNL253W	-1.4013980653250009
YNL254C	-0.7179576295261086
YNL255C	-0.03451719372721654
YNL257C	-0.03451719372721654
YNL259C	-0.7179576295261086
YNL264C	0.6489232420716756
YNL265C	-0.03451719372721654
YNL266W	-0.03451719372721654
YNL268W	-0.03451719372721654
YNL269W	-0.03451719372721654
YNL270C	-0.03451719372721654
YNL271C	-0.03451719372721654
YNL273W	-0.03451719372721654
YNL274C	
YNL275W	-0.03451719372721654
YNL276C	-0.03451719372721654
YNL277W	0.6489232420716756
YNL277W-A	0.6489232420716756
YNL278W	-0.7179576295261086
YNL279W	-0.7179576295261086
YNL280C	1.6740838957700137
YNL281W	-0.7179576295261086
YNL283C	-0.03451719372721654
YNL284C	0.6489232420716756
YNL285W	-0.03451719372721654
YNL286W	-0.03451719372721654
YNL288W	-0.03451719372721654
YNL289W	2.0158041136694598
YNL291C	-1.4013980653250009
YNL292W	-0.03451719372721654
YNL293W	-0.03451719372721654
YNL294C	-0.7179576295261086
YNL295W	-1.4013980653250009
YNL296W	1.3323636778705676
YNL297C	-0.7179576295261086
YNL298W	0.6489232420716756
YNL299W	-0.03451719372721654
YNL300W	0.6489232420716756
YNL301C	-0.03451719372721654
YNL302C	-0.03451719372721654
YNL303W	-0.03451719372721654
YNL304W	-0.7179576295261086
YNL305C	-0.7179576295261086
YNL307C	-3.4517193727216773
YNL309W	-1.4013980653250009
YNL311C	-1.4013980653250009
YNL314W	-0.7179576295261086
YNL315C	-0.03451719372721654
YNL316C	0.6489232420716756
YNL318C	-0.7179576295261086
YNL319W	0.6489232420716756
YNL320W	-1.4013980653250009
YNL321W	
YNL322C	0.6489232420716756
YNL323W	-0.03451719372721654
YNL324W	-0.03451719372721654
YNL325C	-2.084838501123893
YNL326C	-0.03451719372721654
YNL327W	-0.7179576295261086
YNL328C	-0.7179576295261086
YNL329C	-0.03451719372721654
YNL330C	-0.7179576295261086
YNL332W	-1.4013980653250009
YNL333W	-0.03451719372721654
YNL334C	-0.03451719372721654
YNL335W	-0.7179576295261086
YNL336W	-1.4013980653250009
YNL338W	-1.4013980653250009
YNL339C	2.0158041136694598
YNR001C	-0.03451719372721654
YNR002C	2.0158041136694598
YNR004W	-0.03451719372721654
YNR005C	0.6489232420716756
YNR006W	-0.03451719372721654
YNR007C	0.6489232420716756
YNR008W	-0.03451719372721654
YNR009W	-0.03451719372721654
YNR010W	-0.7179576295261086
YNR012W	-0.03451719372721654
YNR013C	3.382684985267244
YNR014W	-0.03451719372721654
YNR015W	-0.03451719372721654
YNR018W	-1.4013980653250009
YNR019W	-0.03451719372721654
YNR020C	-2.768278936922785
YNR021W	1.3323636778705676
YNR022C	
YNR024W	1.3323636778705676
YNR025C	
YNR027W	-0.03451719372721654
YNR028W	0.6489232420716756
YNR029C	0.6489232420716756
YNR030W	-0.03451719372721654
YNR031C	-0.03451719372721654
YNR032C-A	-0.7179576295261086
YNR032W	-0.03451719372721654
YNR033W	0.6489232420716756
YNR034W	3.382684985267244
YNR036C	
YNR037C	
YNR039C	-2.768278936922785
YNR040W	0.6489232420716756
YNR041C	-3.4517193727216773
YNR042W	1.3323636778705676
YNR045W	1.3323636778705676
YNR047W	
YNR048W	2.0158041136694598
YNR049C	0.6489232420716756
YNR050C	0.9906434599711217
YNR051C	
YNR052C	
YNR055C	-0.03451719372721654
YNR056C	1.3323636778705676
YNR057C	0.6489232420716756
YNR058W	0.6489232420716756
YNR059W	-0.7179576295261086
YNR060W	-0.03451719372721654
YNR061C	0.6489232420716756
YNR062C	-0.03451719372721654
YNR063W	0.6489232420716756
YNR064C	1.3323636778705676
YNR065C	2.699244549468352
YNR066C	
YNR067C	
YNR068C	
YNR069C	-0.03451719372721654
YNR070W	-0.03451719372721654
YNR071C	
YNR072W	
YNR073C	-0.03451719372721654
YNR074C	-0.7179576295261086
YNR075W	-0.03451719372721654
YOL001W	-0.7179576295261086
YOL002C	-0.03451719372721654
YOL003C	1.3323636778705676
YOL004W	0.6489232420716756
YOL006C	-0.03451719372721654
YOL007C	0.6489232420716756
YOL008W	-1.4013980653250009
YOL009C	-1.4013980653250009
YOL011W	-0.03451719372721654
YOL012C	2.0158041136694598
YOL013C	0.6489232420716756
YOL013W-A	0.30720302417222956
YOL014W	0.6489232420716756
YOL015W	0.6489232420716756
YOL016C	2.357524331568906
YOL017W	0.6489232420716756
YOL018C	-0.03451719372721654
YOL019W	-0.03451719372721654
YOL019W-A	-0.03451719372721654
YOL020W	-0.03451719372721654
YOL023W	-0.03451719372721654
YOL024W	-0.03451719372721654
YOL025W	-0.03451719372721654
YOL027C	-0.03451719372721654
YOL028C	-0.03451719372721654
YOL029C	-0.03451719372721654
YOL030W	-0.03451719372721654
YOL031C	-0.03451719372721654
YOL032W	0.6489232420716756
YOL033W	-0.03451719372721654
YOL035C	-0.03451719372721654
YOL036W	-0.03451719372721654
YOL037C	-0.03451719372721654
YOL038C-A	
YOL039W	-0.03451719372721654
YOL041C	-0.03451719372721654
YOL042W	-0.03451719372721654
YOL043C	-0.03451719372721654
YOL044W	-0.03451719372721654
YOL045W	-0.03451719372721654
YOL046C	-0.03451719372721654
YOL047C	-0.03451719372721654
YOL048C	-0.37623741162666263
YOL049W	
YOL050C	-0.03451719372721654
YOL051W	-0.03451719372721654
YOL052C	-0.7179576295261086
YOL052C-A	-0.37623741162666263
YOL053W	-0.03451719372721654
YOL054W	-0.03451719372721654
YOL055C	-0.7179576295261086
YOL056W	-0.7179576295261086
YOL057W	-0.7179576295261086
YOL058W	-0.03451719372721654
YOL059W	-0.03451719372721654
YOL060C	-0.7179576295261086
YOL061W	-0.7179576295261086
YOL062C	-0.03451719372721654
YOL063C	-1.4013980653250009
YOL064C	1.3323636778705676
YOL065C	-0.03451719372721654
YOL067C	0.6489232420716756
YOL068C	-0.7179576295261086
YOL070C	-0.03451719372721654
YOL071W	-0.03451719372721654
YOL072W	-3.4517193727216773
YOL073C	1.3323636778705676
YOL075C	-0.03451719372721654
YOL076W	1.3323636778705676
YOL077W-A	1.3323636778705676
YOL079W	-0.7179576295261086
YOL080C	
YOL081W	-1.4013980653250009
YOL082W	-1.4013980653250009
YOL083W	-2.084838501123893
YOL084W	-0.03451719372721654
YOL085C	-0.03451719372721654
YOL086C	-0.7179576295261086
YOL086W-A	-0.7179576295261086
YOL087C	1.3323636778705676
YOL088C	-0.03451719372721654
YOL089C	-0.03451719372721654
YOL090W	-0.03451719372721654
YOL091W	-0.03451719372721654
YOL092W	-0.03451719372721654
YOL093W	-0.03451719372721654
YOL095C	0.6489232420716756
YOL096C	-2.768278936922785
YOL097W-A	3.382684985267244
YOL098C	-0.03451719372721654
YOL099C	0.6489232420716756
YOL100W	-0.03451719372721654
YOL101C	-0.7179576295261086
YOL103W	0.6489232420716756
YOL104C	0.6489232420716756
YOL105C	-0.03451719372721654
YOL106W	0.6489232420716756
YOL107W	0.6489232420716756
YOL108C	
YOL109W	-0.03451719372721654
YOL110W	-0.7179576295261086
YOL111C	-0.03451719372721654
YOL112W	-0.03451719372721654
YOL113W	-0.7179576295261086
YOL114C	-0.7179576295261086
YOL115W	-0.03451719372721654
YOL116W	-1.4013980653250009
YOL117W	-2.084838501123893
YOL118C	-0.03451719372721654
YOL119C	-0.03451719372721654
YOL121C	0.6489232420716756
YOL122C	-0.03451719372721654
YOL124C	-0.03451719372721654
YOL125W	0.6489232420716756
YOL126C	0.6489232420716756
YOL128C	0.6489232420716756
YOL129W	0.6489232420716756
YOL131W	-0.7179576295261086
YOL132W	-1.4013980653250009
YOL136C	-0.03451719372721654
YOL137W	-0.03451719372721654
YOL138C	-0.03451719372721654
YOL140W	-0.03451719372721654
YOL141W	-0.7179576295261086
YOL143C	
YOL145C	-0.03451719372721654
YOL147C	-2.084838501123893
YOL148C	
YOL150C	0.6489232420716756
YOL151W	-0.03451719372721654
YOL152W	0.30720302417222956
YOL154W	-0.03451719372721654
YOL155C	-0.03451719372721654
YOL158C	
YOL159C	0.6489232420716756
YOL159C-A	0.6489232420716756
YOL160W	3.382684985267244
YOL162W	-0.7179576295261086
YOL163W	-0.03451719372721654
YOL164W	-0.03451719372721654
YOL164W-A	0.6489232420716756
YOR001W	-0.03451719372721654
YOR002W	0.6489232420716756
YOR003W	-0.03451719372721654
YOR005C	-0.7179576295261086
YOR006C	
YOR007C	-0.7179576295261086
YOR008C	0.6489232420716756
YOR008C-A	0.6489232420716756
YOR009W	-0.03451719372721654
YOR010C	-1.4013980653250009
YOR011W	-0.03451719372721654
YOR012W	-1.4013980653250009
YOR013W	-0.7179576295261086
YOR014W	-0.03451719372721654
YOR015W	-0.03451719372721654
YOR016C	-0.7179576295261086
YOR017W	-0.03451719372721654
YOR018W	0.6489232420716756
YOR019W	-0.03451719372721654
YOR020W-A	-0.03451719372721654
YOR021C	-0.7179576295261086
YOR022C	-1.4013980653250009
YOR023C	-0.03451719372721654
YOR024W	-1.4013980653250009
YOR025W	-1.4013980653250009
YOR026W	0.30720302417222956
YOR027W	0.6489232420716756
YOR028C	-0.03451719372721654
YOR029W	-0.7179576295261086
YOR030W	-0.03451719372721654
YOR032C	-0.7179576295261086
YOR033C	-0.03451719372721654
YOR034C	-0.7179576295261086
YOR034C-A	
YOR035C	-0.03451719372721654
YOR036W	-0.03451719372721654
YOR037W	1.3323636778705676
YOR038C	-1.4013980653250009
YOR039W	-0.03451719372721654
YOR040W	-0.7179576295261086
YOR041C	
YOR042W	-0.03451719372721654
YOR043W	-1.4013980653250009
YOR044W	-0.7179576295261086
YOR045W	-0.03451719372721654
YOR047C	-0.03451719372721654
YOR049C	-0.03451719372721654
YOR050C	-0.03451719372721654
YOR051C	-0.03451719372721654
YOR052C	-0.03451719372721654
YOR053W	-0.7179576295261086
YOR054C	-1.4013980653250009
YOR055W	-0.03451719372721654
YOR058C	-0.7179576295261086
YOR059C	-0.03451719372721654
YOR061W	0.6489232420716756
YOR062C	-0.03451719372721654
YOR064C	-0.03451719372721654
YOR065W	
YOR066W	-0.03451719372721654
YOR067C	-0.03451719372721654
YOR068C	-0.03451719372721654
YOR069W	0.9906434599711217
YOR070C	-0.03451719372721654
YOR071C	-1.4013980653250009
YOR072W	-0.7179576295261086
YOR073W	-0.03451719372721654
YOR076C	-0.03451719372721654
YOR078W	1.3323636778705676
YOR079C	-0.03451719372721654
YOR080W	-0.03451719372721654
YOR081C	-1.4013980653250009
YOR082C	-0.7179576295261086
YOR083W	-1.4013980653250009
YOR084W	-0.03451719372721654
YOR085W	0.6489232420716756
YOR086C	1.3323636778705676
YOR087W	0.30720302417222956
YOR089C	-0.03451719372721654
YOR090C	-0.7179576295261086
YOR091W	0.6489232420716756
YOR092W	
YOR093C	0.6489232420716756
YOR094W	-1.4013980653250009
YOR096W	2.0158041136694598
YOR097C	-1.4013980653250009
YOR099W	-1.4013980653250009
YOR100C	-0.7179576295261086
YOR101W	-0.7179576295261086
YOR104W	-2.768278936922785
YOR105W	-1.4013980653250009
YOR106W	-0.7179576295261086
YOR107W	-0.03451719372721654
YOR108W	0.6489232420716756
YOR109W	-0.03451719372721654
YOR111W	-0.03451719372721654
YOR112W	-0.7179576295261086
YOR113W	-0.7179576295261086
YOR114W	2.0158041136694598
YOR115C	-0.03451719372721654
YOR118W	-0.7179576295261086
YOR120W	-0.7179576295261086
YOR121C	-0.03451719372721654
YOR123C	-0.03451719372721654
YOR124C	-1.4013980653250009
YOR125C	-3.4517193727216773
YOR126C	-0.03451719372721654
YOR127W	-0.03451719372721654
YOR128C	-0.03451719372721654
YOR129C	1.3323636778705676
YOR130C	-0.7179576295261086
YOR131C	-0.7179576295261086
YOR132W	-0.03451719372721654
YOR133W	-0.03451719372721654
YOR134W	2.699244549468352
YOR135C	-0.03451719372721654
YOR136W	-0.03451719372721654
YOR137C	3.382684985267244
YOR138C	-0.03451719372721654
YOR139C	-0.03451719372721654
YOR140W	1.6740838957700137
YOR141C	-0.03451719372721654
YOR142W	-0.03451719372721654
YOR144C	1.3323636778705676
YOR147W	-0.03451719372721654
YOR150W	-3.4517193727216773
YOR152C	1.3323636778705676
YOR153W	0.6489232420716756
YOR154W	-0.03451719372721654
YOR155C	0.6489232420716756
YOR156C	-0.03451719372721654
YOR158W	-3.4517193727216773
YOR161C	-0.03451719372721654
YOR161C-C	
YOR162C	-0.03451719372721654
YOR163W	-0.7179576295261086
YOR164C	-0.03451719372721654
YOR165W	-1.4013980653250009
YOR166C	-0.7179576295261086
YOR167C	-0.7179576295261086
YOR170W	-0.03451719372721654
YOR171C	0.6489232420716756
YOR172W	-0.03451719372721654
YOR173W	-0.7179576295261086
YOR175C	-0.7179576295261086
YOR177C	
YOR178C	-0.03451719372721654
YOR179C	-0.03451719372721654
YOR180C	-0.03451719372721654
YOR182C	-0.03451719372721654
YOR183W	-0.03451719372721654
YOR184W	
YOR185C	-0.03451719372721654
YOR186W	-0.03451719372721654
YOR187W	
YOR188W	
YOR189W	-2.084838501123893
YOR190W	-0.7179576295261086
YOR191W	-0.7179576295261086
YOR192C	-0.03451719372721654
YOR193W	-0.7179576295261086
YOR195W	
YOR196C	-0.7179576295261086
YOR197W	-0.7179576295261086
YOR198C	0.9906434599711217
YOR199W	
YOR200W	
YOR201C	
YOR202W	-0.03451719372721654
YOR205C	
YOR208W	-0.03451719372721654
YOR209C	-0.7179576295261086
YOR211C	
YOR212W	-1.4013980653250009
YOR213C	-0.7179576295261086
YOR214C	-0.03451719372721654
YOR215C	-0.7179576295261086
YOR216C	-0.03451719372721654
YOR219C	-0.03451719372721654
YOR220W	-0.03451719372721654
YOR221C	0.6489232420716756
YOR222W	0.6489232420716756
YOR223W	0.6489232420716756
YOR225W	-0.03451719372721654
YOR226C	-0.7179576295261086
YOR227W	-0.03451719372721654
YOR228C	-0.03451719372721654
YOR229W	-1.4013980653250009
YOR230W	-1.4013980653250009
YOR231W	-1.4013980653250009
YOR233W	-0.7179576295261086
YOR234C	-0.03451719372721654
YOR235W	-0.7179576295261086
YOR237W	-0.03451719372721654
YOR238W	-0.03451719372721654
YOR239W	-0.03451719372721654
YOR241W	
YOR242C	-1.4013980653250009
YOR243C	0.6489232420716756
YOR245C	-1.4013980653250009
YOR246C	1.3323636778705676
YOR247W	-0.03451719372721654
YOR248W	-0.7179576295261086
YOR251C	-0.03451719372721654
YOR252W	-1.4013980653250009
YOR253W	-0.7179576295261086
YOR255W	-0.03451719372721654
YOR258W	-0.03451719372721654
YOR263C	-0.7179576295261086
YOR264W	-0.03451719372721654
YOR265W	-2.768278936922785
YOR266W	-1.4013980653250009
YOR267C	2.0158041136694598
YOR268C	-0.03451719372721654
YOR269W	0.6489232420716756
YOR270C	
YOR271C	
YOR273C	
YOR274W	-0.03451719372721654
YOR275C	-0.03451719372721654
YOR276W	-0.03451719372721654
YOR277C	0.6489232420716756
YOR279C	-0.7179576295261086
YOR280C	0.6489232420716756
YOR283W	-0.7179576295261086
YOR284W	-0.03451719372721654
YOR285W	-0.03451719372721654
YOR286W	-0.03451719372721654
YOR288C	2.699244549468352
YOR289W	-0.03451719372721654
YOR290C	1.3323636778705676
YOR291W	3.382684985267244
YOR292C	-0.03451719372721654
YOR293C-A	
YOR293W	0.6489232420716756
YOR295W	1.3323636778705676
YOR296W	-0.7179576295261086
YOR297C	1.3323636778705676
YOR298C-A	-0.03451719372721654
YOR298W	-1.4013980653250009
YOR299W	-1.4013980653250009
YOR300W	-0.03451719372721654
YOR301W	0.6489232420716756
YOR302W	-0.03451719372721654
YOR303W	-0.37623741162666263
YOR304C-A	-1.4013980653250009
YOR304W	-0.7179576295261086
YOR305W	-0.03451719372721654
YOR306C	-0.37623741162666263
YOR307C	-0.03451719372721654
YOR308C	-0.03451719372721654
YOR309C	-0.03451719372721654
YOR311C	-1.4013980653250009
YOR312C	-0.7179576295261086
YOR313C	-0.03451719372721654
YOR314W	-1.4013980653250009
YOR315W	-0.7179576295261086
YOR316C	-0.7179576295261086
YOR316C-A	
YOR317W	2.0158041136694598
YOR318C	-0.7179576295261086
YOR320C	-0.03451719372721654
YOR321W	-0.03451719372721654
YOR322C	-0.03451719372721654
YOR323C	-0.03451719372721654
YOR324C	-0.03451719372721654
YOR325W	-0.03451719372721654
YOR327C	-0.03451719372721654
YOR328W	0.6489232420716756
YOR330C	-0.03451719372721654
YOR331C	
YOR332W	-0.7179576295261086
YOR333C	0.6489232420716756
YOR334W	1.3323636778705676
YOR337W	
YOR338W	-1.4013980653250009
YOR339C	2.699244549468352
YOR342C	-0.03451719372721654
YOR343C	-0.7179576295261086
YOR344C	-0.7179576295261086
YOR345C	-2.084838501123893
YOR346W	-0.7179576295261086
YOR347C	-1.4013980653250009
YOR348C	-0.03451719372721654
YOR349W	-0.7179576295261086
YOR350C	-0.7179576295261086
YOR351C	-0.03451719372721654
YOR352W	-0.7179576295261086
YOR354C	-0.03451719372721654
YOR355W	-0.7179576295261086
YOR356W	-0.7179576295261086
YOR357C	-0.03451719372721654
YOR358W	0.6489232420716756
YOR359W	-0.7179576295261086
YOR360C	-0.7179576295261086
YOR363C	-0.7179576295261086
YOR364W	3.382684985267244
YOR365C	-0.7179576295261086
YOR366W	-0.03451719372721654
YOR367W	-0.7179576295261086
YOR368W	0.6489232420716756
YOR369C	-0.03451719372721654
YOR371C	-0.7179576295261086
YOR374W	-0.03451719372721654
YOR375C	
YOR376W	-0.03451719372721654
YOR376W-A	
YOR377W	-0.03451719372721654
YOR378W	-0.03451719372721654
YOR379C	1.3323636778705676
YOR380W	-0.03451719372721654
YOR381W	-1.4013980653250009
YOR382W	-0.03451719372721654
YOR383C	-0.7179576295261086
YOR384W	-0.7179576295261086
YOR385W	-1.4013980653250009
YOR386W	-0.03451719372721654
YPL001W	-0.03451719372721654
YPL002C	0.6489232420716756
YPL003W	0.6489232420716756
YPL004C	-0.03451719372721654
YPL005W	
YPL006W	0.6489232420716756
YPL008W	
YPL009C	0.6489232420716756
YPL013C	
YPL014W	-0.03451719372721654
YPL015C	0.6489232420716756
YPL017C	-0.03451719372721654
YPL018W	0.6489232420716756
YPL019C	0.6489232420716756
YPL021W	-0.03451719372721654
YPL022W	-0.03451719372721654
YPL023C	-0.03451719372721654
YPL024W	-0.03451719372721654
YPL025C	-0.03451719372721654
YPL026C	-0.03451719372721654
YPL027W	-0.03451719372721654
YPL029W	
YPL030W	-0.03451719372721654
YPL031C	
YPL032C	-0.03451719372721654
YPL033C	-0.03451719372721654
YPL034W	-0.03451719372721654
YPL035C	-0.03451719372721654
YPL036W	-0.03451719372721654
YPL037C	-0.03451719372721654
YPL038W	0.6489232420716756
YPL038W-A	
YPL039W	-0.03451719372721654
YPL040C	-0.03451719372721654
YPL041C	-0.03451719372721654
YPL042C	-0.03451719372721654
YPL045W	-0.7179576295261086
YPL046C	-0.03451719372721654
YPL047W	0.6489232420716756
YPL048W	-0.03451719372721654
YPL049C	0.6489232420716756
YPL050C	-0.7179576295261086
YPL051W	0.6489232420716756
YPL052W	-0.03451719372721654
YPL053C	-0.03451719372721654
YPL054W	-0.03451719372721654
YPL055C	-0.03451719372721654
YPL056C	0.6489232420716756
YPL057C	-0.03451719372721654
YPL058C	
YPL059W	-0.7179576295261086
YPL060W	0.6489232420716756
YPL061W	2.0158041136694598
YPL062W	2.699244549468352
YPL064C	-0.7179576295261086
YPL065W	-0.03451719372721654
YPL066W	0.6489232420716756
YPL067C	-0.03451719372721654
YPL068C	-0.03451719372721654
YPL069C	0.6489232420716756
YPL070W	-0.03451719372721654
YPL071C	-0.03451719372721654
YPL072W	-0.03451719372721654
YPL073C	-0.03451719372721654
YPL074W	-0.7179576295261086
YPL075W	
YPL077C	1.3323636778705676
YPL078C	
YPL079W	-0.03451719372721654
YPL080C	0.6489232420716756
YPL081W	0.6489232420716756
YPL084W	-1.4013980653250009
YPL086C	-2.084838501123893
YPL087W	1.3323636778705676
YPL088W	-0.7179576295261086
YPL089C	-0.03451719372721654
YPL090C	-0.7179576295261086
YPL091W	-0.03451719372721654
YPL092W	0.6489232420716756
YPL095C	0.6489232420716756
YPL096C-A	
YPL096W	-0.03451719372721654
YPL097W	-0.03451719372721654
YPL098C	-0.03451719372721654
YPL099C	-0.03451719372721654
YPL100W	-0.7179576295261086
YPL101W	0.6489232420716756
YPL102C	-3.4517193727216773
YPL103C	1.3323636778705676
YPL104W	0.6489232420716756
YPL105C	-2.084838501123893
YPL106C	-0.03451719372721654
YPL107W	0.6489232420716756
YPL108W	0.6489232420716756
YPL109C	0.6489232420716756
YPL110C	-0.03451719372721654
YPL111W	-0.03451719372721654
YPL112C	0.30720302417222956
YPL113C	-0.03451719372721654
YPL114W	-0.03451719372721654
YPL115C	-0.03451719372721654
YPL116W	-0.03451719372721654
YPL118W	
YPL119C	-0.03451719372721654
YPL119C-A	
YPL120W	-0.03451719372721654
YPL121C	-0.03451719372721654
YPL123C	-0.03451719372721654
YPL125W	-0.03451719372721654
YPL127C	-0.7179576295261086
YPL129W	-0.03451719372721654
YPL130W	-0.03451719372721654
YPL132W	0.6489232420716756
YPL133C	-0.7179576295261086
YPL134C	-0.03451719372721654
YPL135W	-0.03451719372721654
YPL136W	-0.03451719372721654
YPL137C	-0.7179576295261086
YPL138C	-0.7179576295261086
YPL139C	-0.7179576295261086
YPL140C	-0.7179576295261086
YPL141C	-0.7179576295261086
YPL144W	-0.03451719372721654
YPL145C	-0.03451719372721654
YPL147W	-0.7179576295261086
YPL148C	-0.03451719372721654
YPL149W	0.30720302417222956
YPL150W	0.6489232420716756
YPL152W	0.9906434599711217
YPL152W-A	
YPL154C	-0.03451719372721654
YPL155C	-0.03451719372721654
YPL156C	-0.03451719372721654
YPL157W	1.6740838957700137
YPL158C	0.6489232420716756
YPL159C	-1.4013980653250009
YPL161C	0.6489232420716756
YPL162C	-0.7179576295261086
YPL163C	-0.03451719372721654
YPL164C	-0.03451719372721654
