ORF	hom | cell size | standard [standard] | Zhang J~Schneider BL, 2002	het | cell size | standard [standard] | Zhang J~Schneider BL, 2002
YDR243C	NaN	49.974
YDR246W	NaN	44.057
YDR280W	NaN	43.188
YDR288W	NaN	51.465
YDR292C	NaN	46.577
YDR299W	NaN	55.339
YDR301W	NaN	50.567
YDR302W	NaN	51.666
YDR303C	NaN	48.770
YDR308C	NaN	46.078
YDR311W	NaN	47.936
YDR324C	NaN	61.752
YDR325W	NaN	49.386
YDR328C	NaN	49.062
YDR331W	NaN	58.633
YIL004C	NaN	69.460
YIL021W	NaN	59.219
YIL022W	NaN	51.265
YIL026C	NaN	48.706
YIL046W	NaN	50.303
YIL048W	NaN	47.459
YIL063C	NaN	51.532
YIL068C	NaN	50.733
YIL078W	NaN	55.409
YFL008W	NaN	44.390
YFL009W	NaN	48.224
YFL017C	NaN	43.427
YFL018W	NaN	41.630
YFL022C	NaN	46.922
YFL024C	NaN	48.674
YFL035C	NaN	44.452
YFL037W	NaN	47.745
YFL038C	NaN	45.552
YFL045C	NaN	40.223
YFR003C	NaN	44.511
YFR004W	NaN	54.362
YFR027W	NaN	51.566
YGR253C	NaN	43.876
YGR264C	NaN	42.507
YGR265W	NaN	49.778
YGR267C	NaN	46.202
YGR274C	NaN	49.484
YGR277C	NaN	43.397
YGR278W	NaN	44.938
YGR280C	NaN	60.663
YHR005C	45.613	NaN
YIR022W	NaN	49.614
YKR068C	NaN	59.882
YKR071C	NaN	47.080
YKR079C	NaN	52.476
YKR081C	NaN	48.513
YKR083C	NaN	60.402
YMR059W	NaN	51.231
YMR061W	NaN	44.148
YMR076C	NaN	51.065
YMR079W	NaN	47.269
YMR093W	NaN	49.029
YOL094C	NaN	52.781
YOL097C	NaN	48.803
YOL102C	NaN	50.667
YOL120C	NaN	51.165
YOL123W	NaN	50.336
YJL087C	NaN	47.143
YOL133W	NaN	51.633
YOL134C	NaN	53.533
YOL135C	NaN	44.299
YEL034W	NaN	42.743
YER093C	NaN	53.122
YER094C	NaN	52.137
YHR170W	NaN	46.954
YLR033W	NaN	43.188
YMR314W	NaN	52.442
YNL244C	NaN	46.234
YNL256W	NaN	50.534
YNL260C	NaN	50.303
YNL287W	NaN	51.298
YOL078W	NaN	47.459
YPL131W	NaN	50.468
YML091C	NaN	52.340
YML092C	NaN	49.419
YML093W	NaN	51.332
YML098W	NaN	53.088
YML105C	NaN	41.601
YML114C	NaN	50.336
YML125C	NaN	54.050
YML126C	NaN	52.306
YML127W	NaN	46.828
YML130C	NaN	53.362
YMR094W	NaN	51.132
YMR112C	NaN	53.054
YMR113W	NaN	50.667
YMR117C	NaN	48.481
YMR128W	NaN	51.231
YMR131C	NaN	46.202
YMR134W	NaN	50.007
YPR016C	NaN	50.468
YPR019W	NaN	48.416
YPR025C	NaN	43.487
YPR033C	NaN	50.965
YPR034W	NaN	51.231
YPR035W	NaN	49.159
YPR041W	NaN	49.191
YPR048W	NaN	56.756
YPR055W	NaN	51.700
YPR056W	NaN	51.499
YPR082C	NaN	46.016
YPR085C	NaN	48.288
YPR088C	NaN	49.778
YPR094W	NaN	52.036
YPR103W	NaN	47.206
YJL031C	NaN	51.098
YJL032W	NaN	50.700
YJL033W	NaN	48.900
YJL034W	NaN	50.899
YJL035C	NaN	52.849
YJL039C	NaN	43.129
YJL050W	NaN	53.808
YJL054W	NaN	47.872
YJL091C	NaN	51.465
YJL104W	NaN	42.390
YJL109C	NaN	40.410
YJL111W	NaN	46.200
YLR347C	NaN	46.020
YHR023W	NaN	60.920
YHR058C	NaN	45.070
YOL144W	NaN	50.000
YOL149W	NaN	45.480
YJR072C	NaN	49.540
YJR076C	NaN	45.170
YKR086W	NaN	46.450
YLR424W	NaN	46.630
YLR430W	NaN	45.090
YLR438C	NaN	50.060
YLR440C	NaN	46.650
YLR458W	NaN	52.230
YLR459W	NaN	45.850
YNR053C	NaN	45.710
YNR054C	NaN	46.540
YGL239C	NaN	49.535
YJR067C	NaN	47.260
YJR068W	NaN	44.390
YJR093C	NaN	47.190
YJR112W	NaN	44.480
YJR123W	NaN	42.580
YJR141W	NaN	49.770
YKL082C	NaN	46.280
YLR153C	NaN	54.420
YML031W	NaN	48.950
YML046W	NaN	47.890
YML085C	NaN	63.740
YNL267W	NaN	45.720
YDL193W	NaN	39.870
YDL195W	NaN	43.540
YDL196W	NaN	41.860
YDL205C	43.640	NaN
YDL207W	NaN	48.250
YDL208W	NaN	44.220
YDL209C	NaN	42.960
YDL212W	NaN	42.110
YDL217C	NaN	42.130
YDL220C	NaN	45.170
YDL221W	NaN	42.700
YDL235C	NaN	43.070
YDR002W	NaN	38.670
YDR013W	NaN	42.540
YDR016C	NaN	43.740
YDR021W	NaN	43.720
YDR023W	NaN	39.760
YDR037W	NaN	40.860
YDR044W	NaN	44.740
YDR045C	NaN	45.050
YDR047W	NaN	41.770
YCR035C	NaN	49.970
YCR052W	NaN	46.630
YDL097C	NaN	45.090
YDL098C	NaN	42.800
YDL102W	NaN	42.850
YDL103C	NaN	40.730
YDL105W	NaN	42.300
YDL108W	NaN	44.820
YDL111C	NaN	44.790
YDL120W	NaN	43.060
YDL126C	NaN	44.610
YDL132W	NaN	44.960
YDL139C	NaN	43.310
YDL140C	NaN	43.740
YDL141W	NaN	42.960
YDL143W	NaN	46.980
YDL145C	NaN	42.500
YDL147W	NaN	43.250
YDL148C	NaN	44.070
YDL150W	NaN	42.240
YDL152W	NaN	40.170
YDL153C	NaN	43.310
YDL163W	NaN	42.850
YDL164C	NaN	42.200
YDL165W	NaN	44.230
YDL166C	NaN	45.100
YJL002C	NaN	43.700
YJL005W	NaN	43.630
YJL008C	NaN	47.550
YJL009W	NaN	49.170
YJL010C	NaN	41.780
YJL011C	NaN	42.040
YJL014W	NaN	47.140
YJL015C	NaN	43.740
YJL018W	NaN	42.890
YJL019W	NaN	42.650
YJL025W	NaN	43.010
YJL026W	NaN	43.670
YJR002W	NaN	42.400
YJR006W	NaN	44.370
YJR007W	NaN	40.110
YJL143W	NaN	41.060
YJR013W	NaN	44.900
YJR016C	NaN	43.030
YJR017C	NaN	41.480
YJR023C	NaN	39.760
YJR041C	NaN	41.120
YJR042W	NaN	40.770
YJR045C	NaN	42.620
YJR046W	NaN	42.300
YJR057W	NaN	41.790
YJR064W	NaN	46.140
YJR065C	NaN	44.570
YGL093W	NaN	44.360
YGL097W	NaN	39.225
YDR267C	NaN	42.430
YDR327W	NaN	44.600
YCL053C	NaN	43.190
YIL091C	NaN	45.060
YIL083C	NaN	43.540
YIL075C	NaN	44.340
YIL062C	NaN	40.170
YIL061C	NaN	40.650
YIL031W	NaN	46.230
YIL019W	NaN	41.690
YIL003W	NaN	42.810
YNL002C	NaN	43.220
YNL006W	NaN	44.360
YNL007C	NaN	45.650
YNL026W	NaN	43.060
YNL038W	NaN	43.680
YNL039W	NaN	42.590
YNR003C	NaN	42.800
YNR016C	NaN	55.030
YNR017W	NaN	37.380
YNR026C	NaN	38.600
YNR035C	NaN	39.570
YNR038W	NaN	42.820
YNR043W	NaN	44.560
YNR046W	NaN	44.090
YBL097W	NaN	44.190
YBL105C	NaN	47.030
YJL167W	NaN	45.450
YHR020W	NaN	44.470
YBR011C	NaN	44.610
YBR017C	NaN	42.210
YBR039W	NaN	40.380
YBR049C	NaN	43.890
YBR055C	NaN	45.320
YBR060C	NaN	44.620
YBR061C	NaN	45.970
YBR070C	NaN	46.310
YBR079C	NaN	47.250
YNL132W	NaN	44.020
YNL131W	NaN	45.210
YNL126W	NaN	48.300
YNL124W	NaN	37.450
YNL118C	NaN	43.060
YNL113W	NaN	39.170
YNL114C	NaN	45.270
YNL112W	NaN	45.890
YNL110C	NaN	46.460
YNL088W	NaN	42.090
YNL075W	NaN	48.680
YNL062C	NaN	41.740
YIL104C	NaN	44.720
YIL106W	NaN	43.580
YIL109C	NaN	41.900
YIL118W	NaN	51.160
YIL126W	NaN	44.500
YIL142W	NaN	47.270
YIL143C	NaN	41.600
YIL144W	NaN	43.420
YIL147C	NaN	45.130
YIL150C	NaN	42.490
YIL171W	NaN	42.970
YIR006C	NaN	43.780
YIR008C	NaN	43.290
YIR010W	NaN	43.590
YIR011C	NaN	43.150
YIR012W	NaN	42.780
YGR024C	NaN	42.000
YGR046W	NaN	41.130
YGR048W	NaN	39.170
YGR082W	NaN	42.130
YGR116W	NaN	44.570
YJL174W	NaN	40.830
YHL015W	NaN	40.970
YER018C	NaN	42.500
YKL195W	NaN	43.240
YBR102C	NaN	43.900
YKR004C	41.150	NaN
YKR038C	NaN	42.780
YMR005W	NaN	45.450
YDR041W	NaN	44.970
YFL002C	NaN	52.740
YMR047C	NaN	44.440
YNL061W	NaN	42.030
YNL137C	NaN	39.470
YIL033C	45.500	NaN
YJR022W	NaN	41.500
YMR185W	NaN	42.930
YOR272W	NaN	43.780
YCL041C	NaN	44.450
YDR050C	NaN	43.500
YLR215C	NaN	43.750
YML015C	NaN	42.460
YML023C	NaN	44.210
YML077W	NaN	44.720
YMR033W	NaN	40.350
YPL146C	NaN	44.590
YCR072C	NaN	42.480
YCR057C	NaN	43.380
YCR054C	NaN	42.020
YBR121C	NaN	49.550
YBR088C	NaN	43.520
YBR087W	NaN	44.340
YBR080C	NaN	44.300
YDL003W	NaN	46.060
YDL004W	NaN	44.620
YDL007W	NaN	85.010
YDL008W	NaN	51.150
YDL014W	NaN	44.110
YDL015C	NaN	45.010
YDL016C	NaN	46.060
YDL017W	NaN	46.590
YDL028C	NaN	45.840
YDL029W	NaN	48.200
YDL030W	NaN	46.480
YDL043C	NaN	44.500
YDL045C	NaN	45.200
YDL055C	NaN	45.640
YDL060W	NaN	44.910
YDL064W	NaN	41.190
YDL084W	NaN	42.790
YDL087C	NaN	44.860
YDL092W	NaN	47.360
YBR081C	43.850	NaN
YBR082C	NaN	43.810
YBR085W	NaN	46.850
YBR086C	NaN	45.770
YBR089W	NaN	46.140
YBR091C	NaN	48.200
YBR095C	NaN	45.320
YBR096W	NaN	42.140
YBR097W	NaN	42.980
YBR109C	NaN	45.350
YBR110W	NaN	49.200
YER008C	NaN	45.800
YBR117C	NaN	44.970
YBR118W	NaN	46.420
YBR123C	NaN	44.160
YBR124W	NaN	43.730
YBR135W	NaN	49.290
YBR136W	NaN	47.650
YBR140C	NaN	50.070
YBR142W	NaN	40.900
YBR143C	NaN	44.380
YBR152W	NaN	43.850
YBR153W	NaN	46.410
YBR154C	NaN	39.320
YBR155W	NaN	44.700
YDL158C	NaN	45.740
YBR160W	NaN	48.180
YBR165W	NaN	44.570
YBR167C	NaN	45.560
YDR437W	NaN	45.450
YDR449C	NaN	44.900
YDR454C	NaN	41.610
YDR460W	NaN	42.790
YDR464W	NaN	43.900
YDR468C	NaN	46.410
YDR472W	NaN	42.750
YDR473C	NaN	43.100
YDR478W	NaN	43.720
YDR487C	NaN	42.560
YDR489W	NaN	43.850
YDR499W	NaN	46.140
YDR510W	NaN	45.170
YDR527W	NaN	42.910
YNL245C	NaN	41.980
YGL098W	NaN	42.860
YGL099W	NaN	42.660
YGL102C	NaN	41.840
YGL103W	NaN	42.710
YGL111W	NaN	39.440
YGL112C	NaN	44.640
YGL113W	NaN	41.910
YGL116W	NaN	41.780
YGL120C	NaN	43.740
YGL122C	NaN	41.840
YGL123W	NaN	43.350
YGL128C	NaN	45.040
YGL130W	NaN	46.900
YGL137W	NaN	46.800
YGL142C	NaN	48.020
YGL145W	NaN	46.310
YGL150C	NaN	49.630
YGL155W	NaN	46.660
YGL169W	NaN	45.560
YGL171W	NaN	46.170
YGL172W	NaN	42.750
YER104W	NaN	45.320
YER107C	NaN	50.320
YER112W	NaN	48.670
YER125W	NaN	52.110
YER126C	NaN	49.730
YER127W	NaN	46.980
YER133W	NaN	47.910
YER136W	NaN	48.480
YER146W	NaN	50.500
YER147C	NaN	49.270
YER148W	NaN	46.420
YER157W	NaN	46.910
YER159C	NaN	44.830
YER165W	NaN	48.360
YER168C	NaN	45.340
YER171W	NaN	52.440
YER172C	NaN	59.920
YMR049C	NaN	50.580
YGL018C	NaN	48.840
YIL115C	NaN	47.180
YGL047W	NaN	33.510
YGL068W	NaN	46.690
YNL018C	NaN	44.460
YIL129C	NaN	50.080
YPR010C	NaN	47.060
YOL146W	NaN	52.090
YOL139C	NaN	51.950
YMR108W	NaN	54.700
YML069W	NaN	51.990
YLR457C	NaN	49.020
YJL125C	NaN	50.580
YJL097W	NaN	51.510
YJL041W	NaN	50.040
YGR145W	NaN	46.510
YFR031C	NaN	49.730
YFR029W	NaN	46.240
YFR028C	NaN	45.150
YFL039C	NaN	52.210
YIL051C	NaN	47.070
YIR015W	NaN	48.810
YDL031W	NaN	46.110
YDL058W	NaN	47.720
YDR498C	NaN	49.070
YDR526C	NaN	64.250
YFL005W	NaN	47.460
YNL188W	NaN	46.970
YNL172W	NaN	47.670
YNL162W	41.690	NaN
YNL156C	NaN	44.270
YFR005C	NaN	48.750
YOL130W	NaN	47.160
YFL029C	NaN	51.070
YFR002W	NaN	51.990
YNL103W	NaN	46.230
YNR011C	NaN	48.160
YPL217C	NaN	52.850
YPR086W	NaN	56.480
YPR104C	NaN	43.400
YMR165C	NaN	43.230
YNL152W	NaN	46.290
YMR217W	NaN	48.340
YMR227C	NaN	49.930
YMR277W	NaN	47.180
YNL317W	NaN	47.750
YNL313C	NaN	47.380
YNL312W	NaN	46.890
YNL310C	NaN	46.580
YNL308C	NaN	47.770
YNL306W	NaN	49.490
YNL298W	NaN	46.100
YNL290W	NaN	47.630
YNL282W	NaN	43.410
YNL277W	NaN	42.190
YNL276C	NaN	46.600
YNL272C	NaN	49.510
YNL263C	NaN	48.060
YNL261W	NaN	44.460
YNL258C	NaN	44.400
YNL247W	NaN	40.990
YNL243W	NaN	44.160
YNL241C	NaN	42.420
YNL218W	NaN	40.950
YNL213C	NaN	41.460
YDR475C	48.500	NaN
YNL180C	NaN	48.270
YNL171C	NaN	49.680
YOL166C	NaN	49.280
YFL060C	NaN	48.310
YNL050C	NaN	46.770
YNR023W	NaN	47.330
YNL102W	NaN	43.670
YBL103C	45.290	NaN
YBR021W	NaN	49.490
YKL194C	NaN	40.940
YER014W	42.720	NaN
