orf	hap a | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hap alpha | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hom | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008
YFL054C	-0.014580813794739566	-0.0025554593201676415	-0.005016853981309978
YFL055W	-0.013020325361818382	-0.004403233096320928	-0.00589537969753762
YFL063W	-0.010510717982274025	-0.04139295756769287	-0.004383497620274327
YFR001W	-0.00048765263527511576	-0.004412644659692811	-0.017274124992111367
YFR006W	-0.009645769125737705	-0.007178632341642644	-0.004723946566661788
YFR007W	-0.008561671055613148	-0.013906629035578743	-0.009728419762245604
YFR008W	-0.07960493447588189	-0.0251252064602789	-0.01918831140477662
YFR009W	-0.01978943579773041	-0.010262019328655246	-0.009443644507399991
YFR010W		-0.01196525121099214	-0.0030881848411813515
YFR011C	-0.004642558565588661	-0.005484181660608655	-0.00546757164405386
YFR012W	-0.0001334702258713246	-0.00567154670265318	-0.009981611367451342
YFR013W	-0.00853803874133102	-0.017042653351713465	-0.015469008116080046
YFR014C	-0.011511193260161447	-0.004981443330561176	-0.00470021856306717
YFR015C	-0.014463777162238161	-0.003445409348206876	-0.0036920154001116798
YFR016C	-0.014375999687879122	-0.005784660588632563	-0.003108200061919115
YFR017C	-0.01955487067451853	-0.00876181394880075	-0.007741623371594319
YFR018C	-0.033960129520540006	-0.008866160323470396	-0.008246084420893212
YFR019W	-0.028583953825442515	-0.22809792546567959	-0.002735071774407649
YFR020W	-0.011059961768049152	-0.0106887669961423	-0.005207533327962792
YFR021W	-0.02274576871717564	-0.016738634618341755	-0.011581162290392234
YFR022W	-0.007586858043857225	-0.024860612046018818	-0.004716550527004487
YFR023W	-0.018899122273324732	-0.014040534127661694	-0.006455207702883863
YFR024C-A	-0.02856974717715045	-0.026421343888522037	-0.009201744633877577
YFR025C	-0.008676493969609725	-0.005717354244023315	-0.023558141205214864
YFR026C	-0.011725294996776924	-0.02165343844811124	-0.0075181227810050795
YFR030W	-0.000522406704989462	-0.02389903604388747	-0.01277810857609027
YFR031C-A	-0.015319773559333618	-0.022148057590539713	-0.012986618531412576
YFR032C	-0.007851227798167184	-0.016114859448874197	-0.010113987135500966
YFR032C-A	-0.008883037232088855	-0.016718973458163262	-0.017287761472029796
YFR033C	-0.009036896919513569	-0.010473591356303635	-0.022170752810359882
YFR034C	-0.008769291305735945	-0.009830252941196386	-0.024196172296890348
YFR035C	-0.0053798816049306485	-0.007913989269669977	-0.02103847281381378
YFR036W	-0.014701123593765872	-0.009250363485267357	-0.09238354353578102
YFR038W	-0.058845805934474735	-0.015583033929407287	-0.013381848281572364
YFR039C	-0.03548838590710177	-0.018286178040089782	-0.012852785587132433
YFR040W	-0.0034248858371440727	-0.012714023436381951	-0.013330114332044622
YFR041C	-0.01401449561249806	-0.01590361387718873	-0.021581679284005457
YFR043C	-0.042671924476834246	-0.01689408704185774	-0.025866974771089905
YFR044C	-0.007495089816115048	-0.011799435393543974	-0.00905344116988147
YFR045W	-0.003286535675639796	-0.01531700621133732	-0.014364793322900245
YFR046C	-0.0026347857915154232	-0.018180827479622096	-0.0070703064374132004
YFR047C	-0.0033566303827118416	-0.019563800254081616	-0.01256272741380916
YFR048W	-0.004674844171866916	-0.015225481636526794	-0.01341817453561836
YFR049W	-0.00894826299739592	-0.011829890285056072	-0.012486733824587124
YFR053C	-0.006194653588277016	-0.01337743012231373	-0.0075186673334706805
YFR054C	-0.0066698916400399575	-0.012622699617938821	-0.0065625077441021275
YFR055W	-0.009639500394020551	-0.009931780728882443	-0.01756124166401835
YFR056C	-0.005799806673123286	-0.012872382912262389	-0.009941540637045075
YFR057W	-0.001599946668434775	-0.010741317893293162	-0.02726379140872997
YGL002W	-0.009980162701433787	-0.011120926153768081	-0.005338495079456079
YGL003C	-0.007276641895745906	-0.011603445866963508	-0.006009261023304374
YGL004C	-0.006755067090154659	-0.01720631533076406	-0.0035729080364523174
YGL005C	-0.2872871682882087	-0.3052485177375498	-0.7165806138714332
YGL006W	-0.012571641428281887	-0.040600947633718416	-0.1775080998608435
YGL007W	-0.00029999000033696936	-0.010631286717854547	-0.008338130378153018
YGL009C			-0.007752239312209348
YGL010W	-0.0022999233358877032	-0.019295698480393583	-0.009096476191662858
YGL012W	-0.1407125122460266	-0.12045124532534407	-0.13226389018749213
YGL013C	-0.006172215834735232	-0.01159185006138527	-0.004865617679766886
YGL014W	-0.0014718195920243116	-0.012852355497751846	-0.016407991965809027
YGL015C	-0.028170331582504315	-0.00857712342038363	-0.010283556719753124
YGL016W	-0.012639665565650361	-0.00469063618303568	-0.001124716993285319
YGL017W	-0.008140187924667272		-0.004405295734635781
YGL019W	-0.013622097272917936	-0.010830536733520545	-0.02869779008502803
YGL020C	-0.07736174724329035	-0.026724540278147125	-0.21493552431852372
YGL021W	-0.015689208463963326	-0.01083832057066261	-0.0034021152676383943
YGL023C	-0.005734146483091232	-0.0011927871210741859	-0.005499264440589097
YGL024W	-0.0052713657005980345	-0.01390206414024227	
YGL025C	-0.0028054075020001947	-0.006834161878403459	-0.02057138784203147
YGL026C	-0.00802848435858434	-0.002508502931199144	-0.014105232382118525
YGL027C	-0.03265216142535918	-0.008308603791330095	-0.011325542207155417
YGL028C	-0.007157902906286401	-0.01656931171764376	-0.014155835803040152
YGL029W	-0.007723300015477211	-0.0037601718682308814	
YGL031C	-0.041087397064239535	-0.015663884768157804	-0.00573704303189623
YGL032C	-0.02583364011991078	-0.01802249251745542	-0.012473710690279347
YGL033W	-0.033331624220056116	-0.01106201047620885	-0.010476263709853722
YGL034C		-0.008162000021172715	-0.010500141810938928
YGL035C	-0.04533603675635774	-0.012059306314603151	-0.01735159395022612
YGL036W	-0.07022140674751001	-0.010434008056358211	-0.0043785241567082635
YGL037C	-0.03921199128614673	-0.014277268096646856	-0.00629201256649692
YGL038C		-0.06435673047854679	
YGL039W	-0.02386576958379757	-0.010685822605089178	-0.009335096928650631
YGL041C	-0.022302500771949688	-0.01001493553986311	-0.010058256915166142
YGL042C	-0.053327183158435945	-0.005541887901800727	-0.0184031031974192
YGL043W	-0.0481850954776293	-0.011973227157243999	-0.068682090040841
YGL045W	-0.12334383482636128	-0.011559117153383293	-0.015000162549477981
YGL049C	-0.014526304325183873	-0.017295534170928994	-0.011639334098412064
YGL050W	-0.010120555223214792	-0.044663387049327055	-0.006953944136576828
YGL051W	-0.031950582464209204	-0.009526942095153555	-0.0012885163314512234
YGL053W	-0.013599552323681059	-0.04399598574339107	-0.019597715465340847
YGL054C	-0.011595201396703045	-0.012818209444020878	-0.016520711933866176
YGL056C	-0.01921593586240722	-0.01608724078238255	-0.014595560142285711
YGL057C	-0.00880803973202641	-0.011617804356356964	-0.0124156080712427
YGL058W	-0.0059081363954647656	-0.006347422275029755	-0.000499647657113756
YGL059W	-0.006449785007172185	-0.009520252199295445	-0.0184350265738583
YGL060W	-0.019341021965925007	-0.004659660734738639	-0.022136365017507077
YGL062W	-0.03676032396755039	-0.011062026818716167	-0.011866175940715467
YGL063W	-0.028603893072664973	-0.02106431085946719	-0.012651904768856697
YGL064C	-0.0066247791740426856	-0.02124509336837167	-0.0002983660073144074
YGL066W	-0.012843540512087064	-0.01253301741975082	-0.016444980756162703
YGL067W	-0.026130933302002432	-0.01712145352950202	-0.05502857675802768
YGL070C	-0.021493916437766696	-0.005155073559758009	-0.021712458214999564
YGL071W	-0.024724999575196933	-0.027524141823494334	-0.011493252106432554
YGL072C		-0.03403610664754602	-0.0016684256534154102
YGL076C	-0.005898973983638427	-0.011129767446828967	-0.04552315406638213
YGL077C	-0.005699810006344295	-0.03814816526086687	-0.02017511302891965
YGL078C	-0.00788307056432802	-0.010981825514203304	-0.0183538730709997
YGL079W	-0.07649601704768536	-0.030350630090103886	-0.0177266500743134
YGL080W	-0.014264927346044497	-0.02076198131957406	-0.008556867433616538
YGL081W	-0.0028853077950821027	-0.02646754689960537	-0.015026170072830329
YGL082W	-0.00783960552704029	-0.025972478388747777	-0.01651658625508761
YGL083W	-0.01943677029769095	-0.030722534463525887	-0.010803340241559723
YGL084C	-0.008400019028917937	-0.032904089959881075	-0.1150134603609706
YGL085W	-0.011250561564438192	-0.023908488121053464	-0.008031132635450218
YGL086W	-0.015484758045873636	-0.03950340849617988	-0.026136024608829033
YGL087C	-0.015772313344461643	-0.08985660615337451	-0.0029139775900863256
YGL088W	-0.01193277596758091	-0.0032857276206443567	-0.006625480457017585
YGL089C	-0.035020565890892925	-0.15629643591493508	-0.004506825632406611
YGL090W	-0.009150845953501394	-0.01666460740473033	-0.0031178758558280226
YGL094C	-0.02572715529205432	-0.005490315655591705	-0.01935704016348552
YGL095C		-0.9041839789462267	-0.997727153061752
YGL096W	-0.02311713735025181	-0.005677004725000863	-0.009296889721563966
YGL101W	0.0	-0.0061972966260641455	-0.008959994254121601
YGL104C	-0.17399333528782535	-0.24957685319297984	-0.29436455575174997
YGL105W	-3.4070002488980624e-05	-0.018142617024564503	-0.00191754554172986
YGL107C	0.0	-0.006766979045354165	-0.01019281406608897
YGL108C	-0.000517551070128074	-0.0055107127145185356	-0.01009121597360801
YGL109W	-0.00525813705226478	-0.008090452279664031	-0.012407527113429741
YGL110C	-0.016955504576729192	-0.004612275565559086	-0.024446958270505487
YGL114W	-0.002475753514872569	-0.00471498192711921	-0.01174315880199975
YGL115W	-0.005845282674234641	-0.01025621980583024	-0.11290670114198921
YGL117W	-0.001147023417445866	-0.0018940229792485956	-0.004560798678459396
YGL118C	-0.002407613509855001	-0.0010153696579345544	-0.008484162895944567
YGL121C	0.0	-0.009629294578977217	-0.003447532859308137
YGL124C	-0.4594612290448947	-0.24364534090143483	-0.32256515581627815
YGL125W	-0.0017339443055107092		-0.00630252100843296
YGL126W	-0.002634746859860751	-0.00961285119793595	-0.0077873323654390715
YGL127C	-0.00256660685488279	-0.0036099187569713946	0.0
YGL129C	-0.000791556728208934	-0.0007978656902029521	-0.0033636286418188385
YGL131C	-0.000409664265829141	-0.008128677781178826	-0.0013018027723729027
YGL132W	-0.001886361038043359	-0.01097948545676493	-0.000942684766202147
YGL133W	0.0	-0.00460609572784247	0.0
YGL135W	-0.004045686268571897		-0.03127495115943306
YGL136C	-0.0013623718608478555	-0.005427583783136345	-0.00533290239171243
YGL138C	-0.004572996455917058	-0.005822701353354651	-0.002442002442011235
YGL139W	-0.006400742096384636	-0.006377904702790274	-0.003474466709795209
YGL140C	-0.0036273251793247576	-0.006978987365972364	-0.0021995977878467576
YGL141W	-0.003791776228014337	-0.0029044028350259793	-0.004201680672288641
YGL143C	-0.005942819761389293	-0.003046454946168374	-0.003448568759012548
YGL144C	-0.013828021419311207	-0.012162357292144162	-0.009780120962517387
YGL146C	-0.01181170610958995	-0.014373957607094185	-0.005655732005420779
YGL147C	-0.0028233146631467935	-0.006856135696019661	-0.013933778639663276
YGL148W	-0.00013337906329398134	-0.0052189934507084704	-0.014777705954194295
YGL149W	-0.0035154910254791773	-0.007337652856755034	-0.004910938734478231
YGL151W	0.0	-0.0033802770196884923	-0.001948215183499049
YGL152C	-0.016844741829045762	-0.004707573283072762	-0.011123680241360677
YGL153W	-0.005210480292049403	-0.005400091864031073	-0.009040795805520196
YGL154C	-0.012625617171738478	-0.007264235098865304	-0.005772821949313095
YGL156W	-0.004219664393275126	-0.013878929506257267	-0.0019751490339548106
YGL157W	-0.04429280748642812	-0.019489470420539758	-0.0096126128992422
YGL158W	-0.009389503967641369	-0.03847096671345463	-0.008717589599957125
YGL159W	-0.023054173920096836	-0.00850628303649886	-0.009076270759567457
YGL160W	-0.003894498432177139	-0.013381926375208252	-0.005542573680669933
YGL161C	-0.009688288941890411	-0.01122186385842596	-0.019975939093596604
YGL162W	-0.0033058953545743956	-0.005639506808053504	-0.016672053436750513
YGL163C	-0.009482325625800375	-0.006054139775095335	-0.029528478057901524
YGL164C	-0.017723183838040214	-0.007291458587192046	-0.031557494792799165
YGL165C			-0.009768009768013631
YGL166W	-0.010001146552859748	-0.008780038419575281	-0.00966027436615927
YGL167C	-0.42517481196829365	-0.1976546427008492	-0.6290712471700918
YGL168W	-0.3776837708311687	-0.14473100954829726	-0.5207285956028052
YGL170C	-0.016336319886737064	-0.017340644366201495	-0.017847291213872157
YGL173C	-0.05506919371984065	-0.05405837742372955	
YGL174W	-0.005108754247306959	-0.007151456083076895	
YGL175C	-0.01571469380205324	-0.0057264897851656265	-0.012409651091573224
YGL176C	-0.001610075835508199	-0.007281094239751897	-0.010765616692384522
YGL177W	-0.003915628215394347	-0.00657647666011072	-0.0074287867788814105
YGL179C	-0.0028581227849564677	-0.004909139714719329	-0.005800750002289068
YGL180W	-0.013651262020492612	-0.006758189476619915	-0.019964249681996445
YGL181W	-0.00598279613336869	-0.009175179252247558	-0.022760293671753345
YGL194C	-0.09249769534377766	-0.024990870592183034	-0.030160777587894046
YGL195W	-0.023338102544142265	-0.007516650826240704	-0.013537234098662455
YGL196W	-0.021227400061104875	-0.010728667450787512	-0.01208204209620128
YGL197W	-0.021121864719659135	-0.009198610575317744	-0.012333332474128857
YGL198W	-0.026722069266231996	-0.029543698483440045	-0.12184747798772225
YGL199C	-0.1382097289673149	-0.014137425610014596	-0.05835709547733559
YGL200C	-0.14207008971866195	-0.013264542554595148	-0.02346041217577873
YGL202W	-0.028946992622418725	-0.0023094341521745472	-0.014172575820068986
YGL203C	-0.029162392229837297	-0.003035988146295547	-0.013062961788708064
YGL205W	-0.1570374091851044		-0.007197404645122457
YGL206C	-0.02223116131978728	-0.05143754651579417	-0.22694181169243352
YGL208W	-0.0036868564110790984	-0.02346648904196197	-0.006013314214857608
YGL209W	-0.001528653568883395	-0.013107489713651596	-0.004952495798231413
YGL210W	-0.0037365172893724908	-0.01375209224537531	-0.00871265465144087
YGL211W	-0.01585747041866012	-0.009523688941681895	-0.01157261348530765
YGL212W	-0.7337636187167811	-0.9816227599634344	-0.7438049561104153
YGL213C	-0.0032657598971627343	-0.004582859394840589	-0.004246203618628115
YGL214W	-0.013065937405076635	-0.002170467558305557	-0.000754690489148792
YGL215W	-0.1053931905667746	-0.018727256852951766	-0.03162463275033401
YGL216W	-0.0402200399983102	-0.0032762168254813558	-0.007639825383933124
YGL217C	-0.019684603004445203	-0.005058369452828953	-0.003308352493108011
YGL218W	-0.06394541956765844		0.0
YGL219C	-0.03559895960883553	-0.027860813483590693	-0.006725436918990114
YGL220W	-7.006381433675447e-05	-0.002374140739854863	-0.011989541375444054
YGL221C	-0.00493189564969932	-0.004084548621971466	-0.008781797303387748
YGL222C	-0.0047313280449293935	-0.008896561858520698	-0.013384011741096574
YGL223C		-0.40057740189989033	-0.8633669413135524
YGL224C		-0.0062780625422019405	-0.01218569460061009
YGL226C-A	-0.01514409770172551	-0.033647805014483674	-0.005181045029831207
YGL226W	-0.06557576389251475	-0.021846035575065266	-0.010315557014706487
YGL227W	-0.003891118175350565	-0.02760053222028379	-0.005852946554695636
YGL228W	-0.15822506816372742	-0.02868008005917474	-0.009953277144824288
YGL229C	-0.027734562512679483	-0.015310000388824137	-0.006332462939969276
YGL230C	-0.017071725961074258	-0.009658565839697725	-0.004031825794468583
YGL231C	-0.023419300178111047	-0.0070534762851167405	-0.0059189122668537155
YGL232W	-0.031614874068641656	-0.0033286811135288304	-0.014185564935933726
YGL234W	-0.00047770424029499274	-0.0014701792029307942	-0.024879891704114098
YGL235W	-0.026196987454972932	-0.006447594350913313	-0.0026373494836496674
YGL236C		-0.005930385027989715	-0.00887571871119943
YGL237C	-0.001129119113399745	-0.003071804424609221	-0.04491029907180399
YGL240W	-0.00831285002767328	-0.008121653017901641	-0.0030238681729255084
YGL241W	-0.02470165198811645	-0.004490006754908921	-0.0035525220279777683
YGL242C	-0.0009554084805294041	-0.016248447932678513	-0.0013672631318196208
YGL243W	-0.00032136467073288935	-0.014925807578322996	-0.01384220282408171
YGL244W	-0.0534148646567128		-0.004231764289685318
YGL246C	-0.0008077544426668556		-0.5737293618023889
YGL248W	-0.014609139220973018	-0.008187052811312476	-0.004426909723813075
YGL249W	-0.040733799189584065	-0.011636989458680542	-0.011172366560088586
YGL250W	-0.04841255433364612	-0.0014198119686543679	-0.02113021180563807
YGL251C	-0.02695710684046069	-0.0018973258632595574	-0.010550745231892051
YGL252C		-0.006784678348647245	-0.007518463189763116
YGL253W		-0.008016450113263065	-0.0048371261411396995
YGL254W		-0.012546191441143646	-0.00462485357075619
YGL255W	-0.01652856671357064	-0.013887233281656716	-0.0036672538287826698
YGL256W		-0.008176465389259743	-0.00482938969281619
YGL257C	-0.0001997672277569705	-0.012647156483491306	-0.0065344218601885535
YGL258W	-0.023839927538740858	-0.029798361372335123	-0.011783869672369243
YGL259W		-0.004925008975893534	-0.01025717043490196
YGL260W	-0.015330030460906363	-0.0057494371562396805	-0.012004053191580695
YGL261C	-0.01714206579524596	-0.002625149472330934	-0.009107194145558307
YGL262W	-0.02822926716104543	-0.0020650113653612524	-0.017535894491105136
YGL263W	-0.03742917714723314	-0.0016302397181021614	-0.00951600706033609
YGR001C	-0.012613994094232306	-0.0020779526828493024	-0.0035759439917599717
YGR003W	-0.013652453323832648	-0.0037992690391096483	-0.006780604544992761
YGR004W	-0.016822325376578972	-0.0013327178356075007	-0.01924152639648724
