orf	hap a (post-SGA) | growth (colony size) | expression of human TDP-43 [GAL] | SC - Leu, Gal [2%] | Armakola M~Gitler AD, 2012	hap a (post-SGA) | growth (colony size) | expression of human TDP-43 [GAL] | SC - Ura, Gal [2%] | Armakola M~Gitler AD, 2012
YKR061W	0.965956	-0.05218901870679829
YKR064W	-1.249008	-0.2923213086668824
YKR065C		-0.6344986725462604
YKR066C		-0.22992943032822016
YKR067W	-0.744913	-0.2686184033661024
YKR069W	-0.668695	-0.03291054366206922
YKR070W		-0.03535461571965243
YKR072C	-0.9204	-0.14701673275348315
YKR073C	-0.740158	-0.24813836228938407
YKR074W	-1.513553	0.15461761798195955
YKR075C		-0.3068815867139199
YKR076W	-0.497646	0.07231462003509301
YKR077W	-1.907831	-0.09072084881949133
YKR078W	-0.41243	0.2659727940321987
YKR080W	-0.218379	0.010195638879759383
YKR082W	0.057454	3.5610740013150894
YKR084C	1.462554	0.0009500863536463511
YKR085C		-1.0
YKR087C	0.918115	0.10405089646615401
YKR088C		-0.07773912816391246
YKR089C		-0.1171863661648577
YKR090W	1.032151	-0.2502113517982163
YKR091W		-0.589096145358023
YKR092C	0.885719	-0.31586287559153603
YKR093W	-0.587025	-0.07125962209175524
YKR094C	1.618834	0.43041784477958733
YKR095W	0.095999	-0.031002499066116074
YKR096W	1.529889	0.11950718065472304
YKR097W	-0.606518	-0.03909084331443988
YKR098C	1.475251	0.18348804451039635
YKR099W		2.1590315761763774
YKR100C	-2.163455	0.5684965992173316
YKR101W		0.41906036767793303
YKR102W	0.922877	0.2282375211666227
YKR103W		0.06827235393964076
YKR104W		0.03145870250568461
YKR105C		0.04921888192577517
YKR106W	0.16982	0.16726722134923488
YLL001W	0.840679	0.18603362594312378
YLL002W	0.782115	0.189490844688894
YLL005C	-0.103453	-0.30830375664898146
YLL006W	-2.348176	0.19281629510531
YLL006W-A	-1.699805	
YLL007C	-2.493575	-0.603776268980165
YLL009C	-1.153639	-0.2789436228386659
YLL010C	0.099102	-0.3905632713393237
YLL012W	-0.679899	-0.15144852237090173
YLL013C	-1.776352	0.2682945604479273
YLL014W	-0.419363	0.037480651370177254
YLL015W	-0.262521	0.062423735312265305
YLL018C-A	1.62591	-0.5962722705902932
YLL019C	0.377125	0.35525765898076866
YLL020C		0.20985027623743047
YLL021W	0.654809	-0.27534007124073856
YLL023C	-0.073198	-0.3560334747262316
YLL024C	-0.33741	-0.08266877486974472
YLL025W	-0.583493	-0.09845481430063097
YLL026W		0.1220655546724512
YLL027W		-1.0
YLL028W	-0.237317	0.36379795658796277
YLL029W		-0.16968093292565312
YLL030C		0.09747933737420222
YLL032C	-0.877225	0.11714718749147837
YLL033W	-0.280927	-0.8191712624273377
YLL038C	-0.876991	0.23243469874331127
YLL039C	1.398932	0.16116264741769742
YLL040C	-0.766284	-0.3984474555637869
YLL041C	2.585285	0.12249155479396112
YLL042C	-0.193741	-0.17851907705958728
YLL043W	0.458792	1.0271958382366295
YLL044W	0.845379	0.4363818571339609
YLL045C	1.090494	-0.16460429825466136
YLL046C	-0.77388	0.11760016444155286
YLL047W	0.077292	0.21158245941942605
YLL048C	-0.417806	0.0610148645070793
YLL049W	0.907991	0.6645373610816492
YLL051C		0.11859864640269041
YLL052C	0.868552	0.11452912714183641
YLL053C	0.037408	0.1163380406696819
YLL054C	-0.37712	0.17686293666111136
YLL055W		-0.1852003808324732
YLL056C	0.480079	-0.0016661922628748715
YLL057C	-0.389021	-0.012308225242106896
YLL058W		0.25458136231329814
YLL059C	0.217666	0.2371010048574521
YLL060C	-0.65452	0.13778696135043383
YLL061W	-1.977129	0.1304268372255959
YLL062C	-3.697589	0.017809569611722365
YLL063C		0.1046050414298646
YLR001C	-0.800854	-0.1513653110003408
YLR003C	-0.283257	0.15421845814837726
YLR004C	0.721744	0.3051796449690363
YLR006C		0.1707972371372575
YLR011W	1.675875	0.09864436934429086
YLR012C		-0.07169843073125332
YLR013W	-0.124069	-0.015800491399194733
YLR014C	1.450605	-0.003092272467150492
YLR015W	2.852073	-0.6126734048090542
YLR016C	-0.218823	-0.07472595465882195
YLR017W	-0.592343	0.030413596124025
YLR018C	-1.445084	-0.11995286729429508
YLR019W	0.373934	-0.2970951569623784
YLR020C	-0.281632	0.32633257662224974
YLR021W	1.28098	-0.06311265395836126
YLR023C	-3.332214	0.37473897533537287
YLR024C	1.60281	0.2593155013239692
YLR025W		-1.0
YLR027C		-1.0
YLR028C		-0.34569979864651323
YLR030W	1.193402	-0.05267415530975672
YLR031W	0.176126	-0.038439735938218894
YLR032W	0.259203	0.18284418435380967
YLR034C	0.628469	0.11202296893167846
YLR035C	-0.383203	0.0004400738739750165
YLR036C	-0.269205	-0.02455477742613643
YLR037C		0.05030294867170043
YLR038C		-0.8826103614949745
YLR039C	1.627728	0.68089133225846
YLR040C	1.005929	0.009803637993998193
YLR041W	-0.697872	0.05735791706337279
YLR042C	-2.574138	0.009680979295949549
YLR043C	1.042461	-0.08071215818109553
YLR044C	0.481001	0.23544149461073538
YLR046C		-0.03797885053256536
YLR047C	-1.309789	0.008138918331401929
YLR048W	0.430798	0.8322719255930017
YLR049C	-0.463561	-0.016646108411214056
YLR050C		-0.0896871374261771
YLR052W		0.2610667654287911
YLR053C	-0.54898	-0.006233076825362727
YLR054C	-0.339534	0.021505993729072165
YLR055C	1.476979	-0.3418492843067008
YLR056W		-0.0958436814335335
YLR057W	-0.982813	-0.14396919917981144
YLR058C		-0.050622190695639835
YLR059C	-1.774601	-0.25752818313151704
YLR061W	0.834035	1.4905194219378142
YLR062C	1.831979	1.6602347862676494
YLR063W	1.188992	-0.06003014484501318
YLR064W	-1.798239	-0.0512488383342313
YLR065C	-0.475069	-0.15840789251678847
YLR067C		-0.9356734325840523
YLR068W	0.856935	0.6744903377323674
YLR069C	1.355144	-0.9422020046624011
YLR070C	-1.167846	-0.17322848656914228
YLR072W	-0.177669	-0.19254431029047675
YLR073C	-2.735326	-0.2092560127677422
YLR074C	-0.033973	1.9695089400754557
YLR077W	-0.144872	0.06312381351097418
YLR079W	-0.318657	0.26893066585546554
YLR080W	-1.828471	-0.01378852835775235
YLR081W	2.36318	-0.7384457009144214
YLR082C	-1.162567	0.0637846725556751
YLR083C	-0.554392	0.05326235890436545
YLR084C	-0.425687	0.02978452978902907
YLR085C	-0.258288	-0.436579453326795
YLR087C	-0.61603	-0.15215388868336133
YLR089C	0.654831	1.3109637949643653
YLR090W	-1.793727	-0.18165440655018053
YLR091W	1.23879	-0.885702623367885
YLR092W	-0.201762	-0.06332735248412982
YLR093C		-0.05295763574945503
YLR094C	-1.071008	0.22602873897819828
YLR095C	-6.410708	-0.008029071965115153
YLR096W	-1.689339	0.102408910806118
YLR097C	-0.673689	0.17263711312340513
YLR098C	-0.513107	0.21410425444007203
YLR099C	-0.628939	-0.27714909186037096
YLR102C	-0.133573	0.0026518750220913545
YLR104W	-0.981564	0.018430683365742467
YLR107W	-0.521839	-0.049279732563822815
YLR108C	-0.403123	-0.07247627157862369
YLR109W	0.322514	-0.006549171001185988
YLR110C	-0.471539	0.2598402203201465
YLR111W	0.378235	0.16607859906329095
YLR112W	-0.137241	0.07515781237691183
YLR113W	0.748257	0.356088514840775
YLR114C	-0.915802	-0.037693845001079584
YLR118C	-0.000951	0.13740463068673492
YLR119W	0.337295	-0.572258674182005
YLR120C	0.262031	-0.10319220315046843
YLR121C	-0.1488	-0.009198043548685031
YLR122C	-3.531676	-0.06118616131594226
YLR123C	-1.756006	0.056661712028220235
YLR124W	-0.358066	0.05035890216936631
YLR125W	-0.921729	0.07458097048443663
YLR126C	0.342835	0.19910134300176185
YLR128W	0.723444	0.13480927475128654
YLR130C		0.2311907771456042
YLR131C	-0.364384	0.3101511136151954
YLR133W	-0.988423	-0.27664206632907995
YLR134W	0.075348	-0.16159798442330484
YLR135W		0.0429081107073003
YLR136C	-0.213585	0.052339750088534365
YLR137W	0.729046	-0.05108926096177244
YLR138W	0.599419	1.1423905490877941
YLR139C		-0.6518457677190239
YLR142W		0.14153360121286468
YLR143W		0.46994824305129645
YLR144C	-0.545787	0.3029101855661121
YLR146C	1.469969	0.3177367069439101
YLR148W	0.503358	
YLR149C	-0.634573	0.019618186587567282
YLR150W	-1.173614	0.1669706556767574
YLR151C	-0.029501	0.08562422685430499
YLR152C	0.312823	0.15385106574183344
YLR154C	-0.756227	0.09954689076156281
YLR164W	0.250009	0.03997311864224093
YLR165C	-1.193952	0.005047573709372116
YLR168C	-1.07955	-0.2530104186901203
YLR169W	-0.16067	-0.22021719738219608
YLR170C	-1.033393	-0.12383595564776814
YLR171W	0.20848	-0.2528709986171808
YLR172C	0.232531	0.07535554622285429
YLR173W	-0.42214	0.1221129937241957
YLR174W	0.844105	0.29706689846047474
YLR176C	-0.572006	0.47971418387120723
YLR177W	-0.073168	-0.07994778030129132
YLR178C		0.05627860178717217
YLR179C	-0.620993	0.1491410551870732
YLR180W	0.549498	0.49804589508381575
YLR181C	-2.350853	-0.07244401333917302
YLR182W	-0.650089	1.656142000920495
YLR183C	-2.198629	0.17673325173973597
YLR184W	3.483905	1.1716339282096864
YLR185W	-1.585571	1.7928055300071586
YLR187W	1.767349	0.3026771410014197
YLR188W	1.137915	0.016623298283545834
YLR189C	0.6799	-0.05072780060000037
YLR190W	0.868815	0.2962826112286236
YLR191W	1.199338	0.2020777352673604
YLR192C	4.323902	1.5857924363028209
YLR193C		2.3843665017823805
YLR194C	0.607343	0.11470452817529272
YLR199C	0.631607	0.2649411485571037
YLR200W		0.31832076153497046
YLR201C	-0.192779	-0.9457368731112159
YLR202C	-1.337306	-0.9679909204528746
YLR203C	1.289865	-0.853148989712763
YLR204W		-0.8048525854305313
YLR205C	0.682757	-0.09367339412715692
YLR206W	-0.555142	-0.02778840288798909
YLR207W	0.277879	0.21050714038801174
YLR209C	-0.197658	0.0040191098889876264
YLR210W	-0.284179	-0.01870032272873956
YLR211C		0.12984511936413234
YLR213C	-0.161641	0.20636996324170095
YLR214W	0.231839	-0.06294651071187543
YLR216C	0.691411	-0.24234452934672948
YLR217W	1.1587	-0.1421716647228622
YLR218C	-0.80446	-0.5890187232695793
YLR219W	-1.244945	-0.178941036758101
YLR220W	0.166175	0.08145932147645818
YLR221C		-0.04835183131080856
YLR224W	0.028411	-0.3118292088828104
YLR225C		-0.2258572821882428
YLR226W		
YLR227C	-1.461042	-0.10406726901694166
YLR228C	1.316204	-0.04924860055704597
YLR231C	-0.294012	0.245304559082538
YLR232W		0.1283411353392007
YLR233C		0.34101145192633964
YLR234W	-0.485531	0.4260165609154296
YLR235C	-0.65758	0.14543803073271835
YLR236C	-1.346949	0.07823873480571186
YLR237W	0.903501	0.3348799387026712
YLR238W		-0.36776297001511615
YLR239C		-0.5771044800866061
YLR240W		
YLR241W	-1.02927	-0.08891432576306688
YLR242C	-0.885377	0.09818019810822412
YLR244C		2.2358263071769597
YLR246W	-0.097648	-0.007820360219928685
YLR247C	0.538401	-0.12316145071520157
YLR248W	0.371425	-0.2324569069066741
YLR250W	-0.859671	0.10863776131205763
YLR251W	-0.663631	-0.5526467702879546
YLR252W	-1.618682	-0.5498006816793183
YLR253W	-0.068335	-0.09377224819974112
YLR254C	-0.079971	-0.055579534856068036
YLR255C	0.545817	-0.27022402573319354
YLR257W	1.61077	-0.11148704231447062
YLR258W	0.669458	-0.4865567482945406
YLR260W		-0.12375630354610434
YLR261C	-2.583585	1.0354165339196792
YLR262C	-1.222311	0.837049021036939
YLR262C-A	0.58545	-0.24110364829823105
YLR263W	0.697351	-0.11607686350143237
YLR264C-A		
YLR264W	1.778023	0.21167987348567463
YLR265C	0.974818	0.23508888425790161
YLR266C		-0.18896534929874842
YLR267W	-0.155955	-0.15997711549754715
YLR268W	1.200734	0.10672824341558304
YLR269C	-0.391419	-0.5716034001624869
YLR270W	-0.482379	-0.46821325727519636
YLR271W		0.017181251623851285
YLR273C	0.269913	-0.003405112400742455
YLR278C	-1.715409	0.17920085460538637
YLR279W	-0.109683	0.08311606728513118
YLR280C	0.402529	-0.5641869316186933
YLR281C	0.417793	-0.2449824601662348
YLR282C		-0.08704004433024051
YLR283W	-0.240456	-0.06976877337086712
YLR284C	-0.310054	0.018974385610225852
YLR285C-A	-1.558379	
YLR285W	-0.535463	0.026821732889611816
YLR286C	1.559818	0.2576919659598191
YLR287C	-0.398267	0.07223584885113807
YLR287C-A		0.643609746780547
YLR288C	0.718355	-0.005047804790663413
YLR289W		-0.166248074473619
YLR290C		-0.10333591967068192
YLR292C	-0.381341	-0.09163251339818418
YLR294C	0.406283	-0.09721264087512413
YLR295C	0.456503	0.05699272130440297
YLR296W	0.948019	0.07659231840857011
YLR297W	0.711045	0.158139013094479
YLR299W	-1.145388	-0.12258517366220625
YLR300W	-0.873671	0.28179967889677515
YLR303W	-0.638549	0.1353622812616257
YLR304C	-0.592148	0.061547031466954394
YLR306W	0.042503	0.5497322837350614
YLR307C-A	-0.543332	
YLR307W	0.82124	0.11247524347241764
YLR308W		
YLR309C	0.342365	0.5005086998766151
YLR311C	0.423394	0.10068130328671582
YLR312C	0.5386	0.19436876559818617
YLR312W-A	-1.517626	-0.7593193213516723
YLR313C	-1.043287	0.14264910682354662
YLR315W	-0.653719	-0.007177562164251361
YLR318W		0.06275929053977067
YLR319C	0.02691	0.10271527832969979
YLR320W	1.049413	2.2168872054691624
YLR322W		
YLR324W	-1.297631	-0.18862053685211944
YLR325C	-1.400977	0.1725771230253514
YLR326W	0.383934	-0.04505879382716843
YLR327C	-0.055917	-0.007622345712428313
YLR328W		0.01339103805708275
YLR329W		-0.354922023210376
YLR330W	0.835558	-0.5026742592560357
YLR331C	0.728576	-0.1938949532700354
YLR332W		-0.18763096580340505
YLR333C		-0.23276381009485456
YLR334C	-0.42	-0.29123826997765034
YLR335W	-0.796386	-0.11505156421038207
YLR337C		0.2781707032500137
YLR338W		0.9130924589223635
YLR341W	0.930841	0.005033316378366237
YLR342W	1.238172	0.14745424666100004
YLR342W-A	-0.692093	
YLR343W	0.580103	0.05528355447945629
YLR344W	1.136163	0.009281116371921305
YLR345W	0.704979	-0.20046227107077075
YLR346C	-1.04342	0.3255586203502847
YLR348C		0.19484271765131478
YLR349W	0.252232	-0.0904540173842717
YLR350W		-0.35953837247060105
YLR351C	0.140241	0.12067503502801127
YLR352W		0.007319655939459213
YLR353W		0.04245096947290175
YLR354C	2.118383	0.046367340249776956
YLR356W	-1.2881	0.12109257676599372
YLR357W		0.37070871335369304
YLR358C		-0.4854213751593916
YLR360W		-0.5434709703606829
YLR361C	0.374194	-0.29406489364395116
YLR361C-A	-0.80738	
YLR362W		
YLR363C		0.05446902298297934
YLR363W-A	0.631915	
YLR364W	0.931135	0.09052603405675863
YLR365W	0.084479	0.05954335757905896
YLR366W	1.848673	0.3845932060361482
YLR367W	1.806718	0.15671228151280062
YLR368W		-0.4400351890026468
YLR369W	2.695825	0.3804056401128324
YLR370C		-0.24784586280102544
YLR371W	-1.43494	0.6894480327300322
YLR372W	0.077853	4.87434764646915
YLR373C	1.518885	0.420010384638142
YLR374C	-0.469114	-0.11240648874417411
YLR375W	-1.020426	-0.020041764713813
YLR376C		0.14038963794018464
YLR377C	-0.036188	0.34146712955937764
YLR380W	0.849795	0.06468229198775816
YLR381W	-1.422843	0.2834195156515828
YLR382C	2.964707	-0.848078265630855
YLR384C	0.636749	-0.0209876751285433
YLR385C		-0.1067645603638292
YLR386W	1.135132	-0.4975316167501098
YLR387C	0.91309	-0.05940474929343928
YLR388W	4.116111	0.952187947802797
YLR389C	-0.079377	0.5315584094856518
YLR390W	-0.149697	0.00552025910756529
YLR390W-A		0.21995807002025963
YLR392C	0.203136	-0.11140041645453908
YLR393W	2.516369	-0.660669443244503
YLR394W		-0.03412770350025773
YLR395C	0.644225	-0.8643568967444479
YLR396C	2.844239	
YLR398C	2.685119	0.4206090401636526
YLR399C		
YLR400W		0.084984914620158
YLR401C		-0.05615077616985015
YLR402W	2.898217	0.08806598816722053
YLR403W	5.047012	4.748706141515512
YLR404W		-0.6127641579730422
YLR405W	-0.997823	0.09122030386032567
YLR406C	1.483576	0.3404958488681754
YLR406C-A		
YLR407W	0.856408	0.14401567753688624
YLR408C	-0.336326	0.34239592869144014
YLR410W	-0.587252	-0.07681789331901287
YLR412C-A	1.033582	
YLR412W	-1.252045	0.7007373528226191
YLR413W		-0.04402413828632515
YLR414C		-0.2725067689502121
YLR415C	-0.655884	-0.033530267321063956
YLR416C	2.558811	0.022056104333998433
YLR417W		0.3225734140327281
YLR418C		0.17489522845968358
YLR419W	-0.297326	
YLR420W	-0.684184	-1.0
YLR421C	-0.218483	-0.05028015806459438
YLR422W	0.579712	-0.07222861047156515
YLR423C	2.319633	-0.7699380683630053
YLR425W	-0.326096	0.34058233318321907
YLR426W	-1.629056	0.27814728885301315
YLR427W	-0.039326	0.145697662065838
YLR428C	-0.718597	-0.27663922727134815
YLR429W	-0.863098	0.05643580581160715
YLR431C	-0.302763	-0.2532648344657801
YLR432W	-0.198999	0.02040957076699418
YLR433C	-0.012186	-0.03624253477714709
YLR434C	1.208152	-0.17377791198708623
YLR435W	0.188125	1.7304988606882323
YLR436C	1.508459	0.39690624108901273
YLR437C	-1.07639	0.2764369585974457
YLR438W	-0.86266	0.41408289321906944
YLR439W	0.026682	-1.0
YLR441C	3.015408	0.6543091090274966
YLR442C		
YLR443W	-0.247465	0.11672510030872424
YLR444C	-0.280896	0.13276989942272233
YLR445W	-0.6155349999999999	-0.001841308360136712
YLR446W	-1.189554	0.15955996150126633
YLR447C	1.889658	0.48677945792783217
YLR448W	3.953085	0.7593062861947002
YLR449W	1.671199	-0.1893629562101772
YLR450W	-0.297715	-0.08796926412820327
YLR451W	-1.737179	0.0665229553357598
YLR452C	-0.933759	0.5893306070863884
YLR453C	-0.520751	0.14113137660104308
YLR454W	0.398878	0.16242554672955095
YLR455W	0.555742	-0.11323941809178431
YLR456W		0.37243196304265297
YLR460C	0.659018	0.15806955321328425
YLR461W	0.234692	0.13203757318693043
YML001W	-1.248516	-0.5130927941170409
YML002W	-0.319871	-0.15985388792366262
YML003W		-0.16661138543733223
YML004C		-0.23283788999893806
YML005W	0.111996	-0.09763877314063632
YML006C	-0.270066	-0.2395487567313971
YML007C-A	-1.892444	
YML007W		0.14003314214477164
YML008C	7.624555	-0.7521308703497424
YML009C	1.167558	-0.43765868157656057
YML009C-A	5.433634	0.08520740197389512
YML009W-B	0.660812	-0.48353074752249536
YML011C	0.132826	0.11353199635114003
YML012C-A		-0.5706191806184805
YML012W	-1.100889	0.00547730695061191
YML013W	-0.664072	-0.12837813742314197
YML014W		2.508158347493909
YML016C	0.484121	-0.3962265969008357
YML017W	3.65557	-0.5043233017764097
YML018C	0.703651	-0.07342092478857767
YML019W	-0.823174	-0.312975360501485
YML020W	-1.212718	0.024210414808837594
YML021C		0.0463872667549701
YML022W	-0.664396	0.36077324674508066
YML024W	2.206638	2.2672334641509475
YML026C		0.4886698477949469
YML027W	0.302583	0.16284803868822928
YML028W	-1.006372	0.9707758257016819
YML029W	0.811278	0.25810258961876476
YML030W	-0.169553	-0.60103811937885
YML032C		0.20035359614320586
YML034C-A	0.282963	-0.08932482100551098
YML034W	-0.293695	-0.28248699787883524
YML035C	-0.275443	-0.3221144009936498
YML036W	0.606771	1.7513854175085464
YML037C	-1.409029	-0.22481127299372103
YML038C	0.227019	0.30752023334877016
YML041C	-0.46135	0.01359205246561579
YML042W	-0.156157	-0.3407658430526215
YML047C	-1.058965	-0.11533431294488722
YML047W-A	0.477383	-0.008989080432020846
YML048W	-1.322674	-0.7066918605340662
YML050W	-0.181606	-0.06211973089370659
YML051W	-1.203178	1.2216261973740026
YML052W		-0.05531169078496559
YML053C		0.010948240485153249
YML054C	0.329283	-0.042239294496969254
YML054C-A	-0.524145	
YML055W	-0.383989	-0.041834384827349136
YML056C		-0.010527175159745966
YML057C-A	-0.24925	-0.19988807437542103
YML057W	-3.083175	-0.18841173530320934
YML058W	2.269363	-0.16076065250048327
YML058W-A	0.138533	
YML059C	-0.450756	0.01375624270631906
YML060W		0.04682118053707002
YML061C	2.04569	0.9546774254351076
YML062C		0.9952272939848118
YML063W	1.893843	2.0005155808929147
YML066C		0.02576456830661622
YML067C	0.929337	-0.11878109157041725
YML068W	-0.367974	-0.15339149524795884
YML070W	-0.701423	0.268791856449948
YML071C	0.7029	0.27319737791591764
YML072C	-0.202548	-0.19767895150977627
YML073C		
YML074C		0.09913182116501384
YML075C	0.053088	-0.01242246472500752
YML076C	0.134545	-0.1894895254657742
YML078W	3.448174	0.9125870511833503
YML079W	3.212508	1.061542368981449
YML080W	6.148171	1.2702226112192871
YML081C-A	-2.209203	-0.4913120729263265
YML081W		0.7080610919019821
YML082W	0.125108	1.1951828760727397
YML083C	1.321849	0.9973870338329268
YML084W	7.278184	0.7857312019599031
YML086C	2.0440490000000002	0.7292877529774571
YML087C	4.481291	1.4875074559777293
YML088W	5.97095	0.816130048094813
YML089C	8.049659	1.0230221634035201
YML090W	5.966403	-0.7152127984657926
YML094C-A	0.753397	0.12499062452290988
YML094W		-0.2585195968148166
YML095C	0.681391	-0.15205209828253638
YML096W	-0.161839	-0.029463623926408306
YML097C		-0.4407229959655022
YML099C	0.881796	1.3722872572057891
YML100W	1.819524	-0.005129562320785236
YML100W-A	0.812837	1.2737677169008812
YML101C	-0.553314	0.1251672962324618
YML101C-A		0.24805026642452777
YML102W		0.2694912600607157
YML103C	2.241067	-0.03934741231563607
YML104C	-0.17579050000000002	-0.33799609136433506
YML106W	-0.737867	-1.0
YML107C	-0.680242	1.0082002960852054
YML108W	1.912905	0.20266498623816281
YML109W	1.27763	0.2584780266257292
YML110C		-1.0
YML111W	-1.47899	0.15137282183979914
YML112W		-0.15389881602976252
YML113W	0.627843	-0.1067540602453883
YML115C		-0.4423844428469919
YML116W	0.431613	0.19707016322163373
YML116W-A	-0.010501	0.008373523535016442
YML117W	0.874167	-0.09498929918218638
YML118W	-0.259608	-0.04170346702498354
YML119W	1.124582	-0.13411251983204614
YML120C		-0.45012336803136416
YML121W	0.986177	0.5684537983406818
YML122C	0.752727	-0.040529614114466456
YML123C	-1.065339	0.2034855648008761
YML124C	0.199075	0.12675678026338544
YML128C		0.226775166540157
YML129C		-0.8775886459033881
YML131W	0.420216	0.19222296736021888
YMR001C-A		
YMR002W	0.1192	-0.19062610102176428
YMR003W		
YMR004W	-1.013787	-0.2066260102016838
YMR006C		0.21566478805773776
YMR007W	1.244666	0.06079847477007713
YMR008C	-0.026381	0.09909073238022137
YMR009W		0.15737492803150513
YMR010W	-0.254124	-0.17152740921118806
YMR011W	-0.214485	-0.37570187819801815
YMR012W	0.276476	-0.33134085687290693
YMR013W-A		
YMR014W	-1.14086	3.8908709868494133
YMR015C	0.723165	-0.1940469271900665
YMR016C	-6.241797	0.09292307611779066
YMR017W		0.05311800207308845
YMR018W	-0.476917	-0.06173300880881019
YMR019W	-6.406536	0.1941444264767141
YMR020W	-0.920436	0.013565645421457828
YMR021C		-0.03465137485652589
YMR022W	-0.395379	0.2621800374663884
YMR023C	0.875135	-0.5872953050710948
YMR024W	0.024256	-1.0
YMR025W	-0.576716	-0.14995083372991855
YMR026C	-1.204827	-0.015155151473979
YMR027W	-0.123435	0.11818359129079026
YMR029C		-0.09788441068968393
YMR030W		-0.15670762905054622
YMR031C	0.673938	0.20555722300119855
YMR031W-A		0.3028937091203477
YMR032W		0.33514284521798193
YMR034C	-2.171909	0.025555230177559923
YMR035W	-0.215352	-0.4818938931348285
YMR036C	1.592339	-0.3794234498201497
YMR037C	0.834215	-0.6458764815458029
YMR038C		-1.0
YMR039C	0.68927	-0.36334007673421376
YMR040W	-0.203937	0.15452955313553404
YMR041C	-0.606894	0.09297009245695043
YMR042W	-1.020903	1.0149561611214266
YMR044W	-2.307153	0.0011005764130269935
YMR048W	-0.786827	0.10653994956014681
YMR052C-A	0.304241	-0.4510862337419387
YMR052W	0.540737	-0.2106362594904909
YMR053C	-0.80993	0.37517428764862815
YMR054W	0.508453	0.3978400557683646
YMR055C		0.4095867242610457
YMR056C	1.13747	0.23032682797755183
YMR057C	1.04299	0.10535525228683587
YMR058W	2.136632	-0.11373870518302681
YMR060C	-0.230662	0.704272121267722
YMR062C	-0.078671	3.612030011950332
YMR063W	-0.511616	-0.5654445857103078
YMR064W	1.522958	-0.9609541666666667
YMR065W	-0.600063	-0.04417086609658691
YMR066W		-0.9425986362115722
YMR067C	0.393807	-0.4139281717322521
YMR068W	0.010336	0.15342411221824775
YMR069W	-0.489537	0.036028025839824146
YMR070W	1.180356	0.2756347096313658
YMR071C	-1.53689	-0.02032871192729488
YMR072W	1.196027	-0.7319353682596444
YMR073C	2.105514	-0.10852586806913203
YMR074C		-0.011131089691336499
YMR075C-A	-2.966535	-0.07160021271354247
YMR075W	-4.149411	-0.02713759515658032
YMR077C		-0.21151804657255932
YMR078C	0.306184	-0.2965902588069418
YMR080C	2.847755	0.22808528778770248
YMR081C	0.537763	-0.10771283758018002
YMR082C	0.608921	-0.4570980447377922
YMR083W	1.757095	9.028157934121307
YMR084W		0.040390005646597116
YMR085W	1.529126	-0.07294486886944893
YMR086C-A	-0.749858	-0.10903925695207486
YMR086W	0.832882	-0.17135151209740854
YMR087W	0.512239	-0.07053359456561412
YMR088C		0.042222887007999255
YMR089C	-0.461445	-0.8520197618765151
YMR090W	0.075245	-0.16967038449876176
YMR091C	-1.866254	
YMR092C	-5.080115	0.10770564344463013
YMR095C	-0.615144	-0.031249921826384836
YMR096W	-0.105248	0.055891008806484926
YMR097C		-0.97356678161053
YMR098C	2.008214	-0.8161852996438441
YMR099C		-0.040325583089222905
YMR100W	-0.539659	0.08544783617959745
YMR101C	-0.560187	-0.16416143566605482
YMR102C	0.020496	-0.22562724431241962
YMR103C	-0.602634	0.038229394665842215
YMR104C		-0.07629639223780899
YMR105C		-0.7981163957342475
YMR105W-A	-1.414864	
YMR106C		-0.24785103536391923
YMR107W	-1.13149	-0.0041223352040158645
YMR109W	-0.681715	0.15711846753255454
YMR110C		0.06891044668838847
YMR111C	0.579947	-0.048739702851868766
YMR114C	-0.470679	0.11856056966865255
YMR115W	-0.630361	-0.4809938973342786
YMR116C		0.37907690914045117
YMR118C	0.390176	-0.002099707898005787
YMR119W	-0.202349	0.11773103110686539
YMR119W-A	0.007087	-0.07143752443591542
YMR120C	0.751764	-0.11185851151910844
YMR121C	0.291642	-0.07217294584783801
YMR122C	0.341013	-0.0836532932266392
YMR123W	-0.23438	-0.2827030558500139
YMR124W	-0.55666	-0.12793026475472
YMR125W	0.654019	1.1646446434436122
YMR126C	-1.158008	-0.16638366892405973
YMR127C	0.664396	0.09600703649793269
YMR129W		0.005739512367887806
YMR130W		-0.030538595084801917
YMR132C	-0.517845	-0.15728608733327187
YMR133W	0.712023	0.009558027048542916
YMR135C	-0.25591	-0.3221923027628354
YMR135W-A		-0.3141292133429032
YMR136W	0.593884	-0.31683888035743846
YMR137C	-1.245165	0.2769861295212729
YMR138W	-0.765964	0.05223594757789607
YMR139W	-0.803517	0.0026215435441644397
YMR140W	-1.298915	0.0826242171749238
YMR141C		0.1348306435437515
YMR142C	0.902933	-1.0
YMR143W	2.1633695	0.6817502481187483
YMR144W	0.604869	0.24516390411861125
YMR145C	-0.799754	0.019908167848984942
YMR147W	-4.769612	-0.026679865251456047
YMR148W	-0.64448	0.09722583133606275
YMR150C		-0.9374402489472965
YMR151W	0.538283	-0.46833295503547256
YMR152W		0.10478882467046244
YMR153C-A	-0.356347	0.019345934656703284
YMR153W	0.016293	0.13333878794152976
YMR154C		-0.706599132010036
YMR155W	-1.223309	0.058142619980508764
YMR156C	0.277515	0.20020918822615846
YMR157C	-0.266775	-0.7678912039353208
