orf	hom | growth (pooled culture, barseq) | hypoculoside [2.7 uM] | YPD, 25 mM HEPES, pH 6.8, DMSO | Alfatah M~Arumugam P, 2019
YJL200C	-0.5005174534709905
YJL201W	-0.7881748277912985
YJL204C	-1.728968163050564
YJL205C	0.022591899434806145
YJL207C	-1.2457552956486198
YJL208C	-0.478767553307495
YJL209W	-0.6738733274847318
YJL210W	0.26425657670867664
YJL211C	-0.6043647872899212
YJL212C	0.1381650222654306
YJL213W	-0.1068527292424755
YJL214W	0.5146493819836007
YJL215C	-0.3256429003770145
YJL216C	-0.6487115487261382
YJL217W	0.12798235386796175
YJL218W	0.9216400385209709
YJR001W	-0.7161342311062853
YJR003C	0.05351223588902079
YJR004C	-0.4047692295981366
YJR005W	0.23906879870747497
YJR008W	0.12907068143563352
YJR009C	-0.10345674659013315
YJR011C	-0.15458444626470813
YJR014W	-2.0914126908667523
YJR015W	0.7258529622657572
YJR019C	0.27330622388056713
YJR020W	-0.07689104960797263
YJR024C	-0.21038141215558492
YJR025C	-0.029975113651237895
YJR030C	-0.6459805712025296
YJR031C	-0.7224303870006137
YJR033C	1.3607616587647227
YJR034W	0.7438271646772406
YJR035W	0.2106955333944313
YJR036C	-0.3835834626935014
YJR037W	-0.12700489770296983
YJR039W	0.2027091747543819
YJR040W	-2.6832421599915346
YJR043C	1.5889484257705322
YJR048W	0.4330500505161041
YJR049C	-0.1730145884486708
YJR050W	0.9881372397618073
YJR051W	-0.535434210643275
YJR053W	-0.3721640465687333
YJR054W	-0.68641790192162
YJR056C	-0.4773851796333693
YJR058C	0.011717876082620832
YJR059W	0.5799394013639848
YJR060W	0.12167418984517288
YJR061W	0.13181639089441868
YJR062C	0.006647388470292284
YJR063W	-0.2549359716298503
YJR066W	-0.025940654907281323
YJR069C	0.23507634667739852
YJR073C	-1.944167972602584
YJR074W	-4.14172172991929
YJR075W	-1.4073465717794125
YJR077C	-0.24253358409342737
YJR078W	0.004535052123046332
YJR079W	0.10600521730750714
YJR080C	0.04868968521897896
YJR082C	-0.13776168157836735
YJR083C	0.4037912530789466
YJR084W	0.40463981594322807
YJR087W	-0.42279837585216357
YJR091C	0.2221341677731297
YJR092W	0.29215071978725804
YJR094W-A	-0.37047267760933367
YJR096W	-0.05110401705182725
YJR097W	-1.287615466688475
YJR098C	-0.0916266625186211
YJR099W	0.13225759785542618
YJR100C	-0.4507202521625618
YJR102C	-5.189481441266622
YJR103W	0.13626000685080472
YJR106W	-0.10901259140069822
YJR107W	-0.18008950978175864
YJR108W	0.5553742517932254
YJR109C	0.0480177563625223
YJR110W	-0.5305435905520917
YJR111C	-0.3495765958391794
YJR113C	0.928373652123034
YJR115W	-0.04469049023149545
YJR116W	0.6327282725116271
YJR117W	-0.40283557667418846
YJR118C	1.3613795698480264
YJR119C	-0.314569956500169
YJR120W	0.5555708956817121
YJR122W	1.4967936726508533
YJR124C	-0.2817638603397715
YJR126C	-0.7942307070095813
YJR127C	-1.0156140510928473
YJR128W	0.26013177958604095
YJR129C	0.31013446490503516
YJR130C	-1.0131980425910379
YJR131W	-0.06929027003030741
YJR133W	0.04680227635666722
YJR134C	-1.1851914426790096
YJR135C	0.09297150862174215
YJR137C	0.41286094382721955
YJR139C	0.35041470395653257
YJR140C	0.3179723821387329
YJR142W	-0.19308134871410415
YJR144W	-0.065351215736428
YJR146W	-0.18775775190334737
YJR148W	0.1451228873575861
YJR150C	-0.31324570415808817
YJR152W	-0.16474367056717254
YJR153W	-0.5491038780255095
YKL001C	-0.7424475246246965
YKL002W	-2.5594685343073955
YKL003C	1.974671653251811
YKL005C	-0.39756931441765614
YKL007W	-1.2027965534946974
YKL008C	-0.39603957740714285
YKL010C	0.0903702430881636
YKL011C	0.5351744658555002
YKL015W	0.04565584156902952
YKL016C	0.5552115064623286
YKL017C	0.0977153245247079
YKL020C	0.9132114450882907
YKL023W	-1.4156505235443284
YKL025C	-2.5316204859121756
YKL026C	-0.03713830605717938
YKL027W	-1.233248633226366
YKL029C	0.2567867048220729
YKL030W	-0.6633806466383334
YKL031W	0.37644927304305853
YKL032C	0.05723257345823795
YKL033W-A	-0.8516031686836653
YKL034W	-0.4835865162665963
YKL037W	-2.101267617220441
YKL038W	-0.21262857579053937
YKL039W	-2.6731894845047344
YKL040C	-0.2162076025139433
YKL043W	0.4129292074035173
YKL044W	-0.8986691289820408
YKL046C	-0.21974607955281683
YKL047W	0.1540880910627907
YKL050C	0.26170159861544146
YKL051W	-0.34506716052116965
YKL053C-A	1.2958554193433103
YKL055C	0.33899882141220333
YKL061W	-0.9290632594361987
YKL062W	-0.12311844658867231
YKL063C	-0.8640012611675151
YKL064W	-1.1799217703834162
YKL065C	-0.32625957110167414
YKL066W	0.10845906348627692
YKL067W	-0.12359565764835147
YKL068W	0.22946592703894225
YKL069W	0.16783840758690935
YKL070W	-0.3868232469325197
YKL071W	0.35337842184806817
YKL072W	-0.223575301001294
YKL074C	1.6678139511557926
YKL075C	-0.22132399865918714
YKL076C	-1.0388944729654646
YKL077W	0.5149213248316122
YKL079W	-1.402374038427639
YKL081W	-0.20590723097654456
YKL084W	-0.30457564346916827
YKL085W	0.3422759579276699
YKL087C	-1.0286348333980213
YKL090W	-0.39830789376224834
YKL091C	0.5118935954829449
YKL092C	-0.9959891747144578
YKL093W	-0.29648130127985156
YKL094W	-0.8623461457568348
YKL096W	0.5545727085725691
YKL096W-A	-0.554652190163814
YKL097C	-1.040987268456581
YKL098W	-1.043812496233676
YKL100C	0.2741621207454571
YKL102C	0.27875632976101355
YKL103C	-0.041346842215375816
YKL105C	0.77815829321111
YKL106W	-0.7502604921282625
YKL107W	0.8929520799755319
YKL109W	0.39581837359500566
YKL113C	0.7805965087802906
YKL115C	1.8221634395596316
YKL116C	-0.30366986678383867
YKL117W	-0.10560357909261209
YKL118W	0.056603394148272965
YKL119C	-0.6057153452259545
YKL120W	-1.4451364302821932
YKL121W	-0.37988559475406525
YKL123W	-0.01903260268270945
YKL124W	-0.3951897594236649
YKL127W	-0.6087628168110002
YKL129C	0.2504232333255677
YKL130C	0.7709931292306048
YKL131W	-0.010316631900331804
YKL132C	-0.5980737714411419
YKL133C	-0.038750028711337585
YKL135C	-0.8235713780749347
YKL136W	-0.49427456888256166
YKL137W	1.7205210602493213
YKL140W	0.24793125809961766
YKL142W	-0.6901539805959943
YKL146W	-0.49018852452877293
YKL147C	-0.2596216717780629
YKL148C	0.4627593143225135
YKL149C	0.5930905080753082
YKL150W	0.42557129270206373
YKL151C	-0.06281682638880272
YKL155C	0.5880721385410878
YKL156W	-0.3014970065536197
YKL157W	-0.1241628906511199
YKL160W	-0.6369780065037458
YKL161C	-0.4141068884569328
YKL162C	0.39751051271005644
YKL162C-A	-0.0358974551485267
YKL163W	0.6681672683122603
YKL164C	-0.01747177244543917
YKL167C	-0.5529340521479543
YKL168C	-1.792780143278702
YKL171W	-1.1229545627195594
YKL174C	-0.706955469134393
YKL175W	0.2017766632556192
YKL176C	-2.317804976838681
YKL179C	0.015585290305642008
YKL183W	0.30117638114186407
YKL184W	-0.25290426685154965
YKL185W	-0.8542614195237642
YKL187C	-0.9772346136637222
YKL188C	-0.22038326400278133
YKL190W	-0.3257484359502981
YKL191W	-1.0560477490610987
YKL197C	-0.027168788651333667
YKL198C	0.2458805013257207
YKL201C	-0.4018850382331941
YKL202W	1.1598410516604338
YKL205W	-1.4892967564962762
YKL206C	0.3532216649483733
YKL207W	-1.4177392722555178
YKL208W	-1.0402655209613316
YKL211C	0.6319853558124338
YKL213C	0.43225459215735756
YKL214C	0.1784197793282981
YKL215C	0.11992397901472773
YKL216W	-0.9725264521057928
YKL217W	0.44244432688102314
YKL220C	-0.030549266078924574
YKL221W	-1.0110140031612558
YKL222C	0.3600995246076798
YKR003W	-0.8347468331424294
YKR005C	-1.0152709390429648
YKR007W	-2.1183103489609607
YKR009C	-0.7372620504866019
YKR010C	-0.02343407873518208
YKR011C	-0.5456421794738754
YKR012C	-0.14794620875927536
YKR013W	0.3291185968442164
YKR014C	-0.17028713614481755
YKR015C	0.6312228408827503
YKR016W	-0.7012983481368436
YKR017C	-0.8211221551100997
YKR018C	-0.12100827644125116
YKR019C	-0.9608996265899262
YKR020W	0.8148246724422825
YKR021W	-0.2861170253177586
YKR023W	0.15061167389024166
YKR024C	0.4699560809142576
YKR026C	-0.3964414672126398
YKR027W	-0.2540602835308238
YKR028W	1.5472105653626764
YKR029C	0.790256862480922
YKR030W	-0.4912436996226671
YKR031C	-1.6208018962026558
YKR033C	-0.05639281201420519
YKR034W	0.0854140553482851
YKR035W-A	-0.9781610511746135
YKR036C	-0.6820313745641197
YKR039W	-0.33711271486834066
YKR040C	-0.057749598729900216
YKR041W	0.1684432743634736
YKR042W	-1.4671097337185703
YKR043C	-0.2823708404384899
YKR044W	-0.19437766422768746
YKR045C	0.7459250728831822
YKR046C	-0.43043836140795805
YKR047W	0.7192295530150964
YKR048C	1.69230111512815
YKR049C	-0.3648824408235033
YKR050W	-0.6458348565257247
YKR051W	-1.1224674333235316
YKR052C	0.0409989672768822
YKR053C	-0.20756259010602496
YKR054C	-0.04322155855697015
YKR055W	-0.26535400891969574
YKR056W	-0.3809731697935593
YKR058W	-0.1642827584876464
YKR059W	-0.7110132113001112
YKR060W	-1.255921022699342
YKR061W	-0.46777508855969196
YKR065C	-0.7271821212751282
YKR066C	-0.24156639651378284
YKR067W	-2.0002222631223163
YKR069W	0.2877447621503814
YKR070W	-0.20090163826612628
YKR072C	-0.8341486054479117
YKR074W	-0.6519318692788607
YKR075C	-0.5063937044625951
YKR076W	0.22447779330364456
YKR077W	-0.12508526315567484
YKR078W	0.680781977357646
YKR080W	0.22695211516336186
YKR082W	0.0719550773132619
YKR084C	-1.2682296256142895
YKR088C	-0.2671503571053065
YKR089C	-0.3205887120404662
YKR090W	0.19320703970291628
YKR091W	-0.35356643332895826
YKR092C	0.3806428970911826
YKR093W	-1.99863237435503
YKR094C	0.5588285238503238
YKR095W	-0.4422772796612447
YKR096W	0.785915002944979
YKR097W	0.17855463492592025
YKR098C	-0.15521621282541617
YKR099W	0.5503048425894961
YKR100C	-0.11410739971805275
YKR101W	-0.4913374278670422
YKR102W	-0.6259570971581302
YKR103W	-0.5315900577975502
YKR104W	0.5098610892224739
YKR105C	0.17990094067272222
YKR106W	0.1311795779180434
YLL001W	-0.2130167296150878
YLL005C	-0.042540016273070205
YLL007C	-0.18842767058475496
YLL009C	-0.26593758596275174
YLL010C	-1.384711245610396
YLL012W	-0.11708751186679471
YLL013C	-0.0977663836516088
YLL014W	-1.0230656272007848
YLL015W	0.17993721580273092
YLL018C-A	-0.21712799045021539
YLL019C	-0.35931570658226686
YLL020C	-0.055640098790765764
YLL021W	0.20476811766710035
YLL024C	-0.17361796586977507
YLL026W	0.2183065476219614
YLL028W	0.26458527393124276
YLL030C	-0.43092259645257885
YLL032C	-0.6963869838147244
YLL039C	0.6415080781837197
YLL040C	-0.31082833142727795
YLL041C	-0.7134962312034084
YLL042C	-0.5067274633880386
YLL043W	2.2964899156521565
YLL044W	0.3431711283993361
YLL045C	0.23475894047459267
YLL046C	-0.1493169972326417
YLL047W	0.3453078460407881
YLL048C	-0.7308085664444771
YLL049W	0.8967603463642418
YLL051C	-0.2619917793852682
YLL052C	0.21423330730404377
YLL053C	0.3945060954746927
YLL054C	0.4551154084560074
YLL055W	0.23000160507014952
YLL056C	-0.1699219071503725
YLL057C	0.5273015931544948
YLL058W	-0.1072724549698668
YLL059C	0.3946000949684139
YLL060C	-0.059643862477152566
YLL061W	0.4001243490763045
YLL062C	-0.3491116715926527
YLL063C	-0.33975450756492953
YLR001C	0.2682795115272437
YLR003C	0.04739968385424359
YLR004C	1.0312272916419474
YLR006C	0.3299658386215687
YLR011W	0.34950412445220885
YLR012C	0.08240828272516801
YLR013W	-1.2872057822336034
YLR014C	-0.20080730273869496
YLR015W	0.3703327200911211
YLR016C	-0.23986319847765816
YLR017W	-1.2878892106397126
YLR018C	-0.3736878573512677
YLR019W	-0.27840977955892604
YLR020C	0.9047816163760668
YLR021W	0.7102341735120663
YLR023C	0.052574928981335034
YLR025W	-1.93806807272417
YLR027C	2.243456244701519
YLR028C	-0.18145116111039766
YLR030W	-0.3507973969230652
YLR031W	0.11498183748733994
YLR032W	0.3787603639832968
YLR034C	0.7527686807764185
YLR035C	-0.848032461596658
YLR036C	-0.30184721249287366
YLR037C	-0.02174627388398452
YLR038C	-0.6571797432228824
YLR039C	0.6259397369657357
YLR040C	-0.1242853958224501
YLR041W	0.32044527766006087
YLR042C	0.34373909630856964
YLR043C	0.5531718506039718
YLR044C	-0.038986151198350846
YLR046C	-0.300410931804063
YLR047C	0.11263311846976932
YLR049C	-0.6947579136458155
YLR050C	0.4487173233973399
YLR052W	0.4693953560639417
YLR053C	-1.320758170710801
YLR054C	0.164953359639493
YLR055C	-0.0813697420238483
YLR057W	-7.056418005608733
YLR058C	0.2198307594490051
YLR059C	-0.4292043224929609
YLR063W	0.020102937176656958
YLR064W	-0.21783480101294742
YLR069C	1.522485223608349
YLR070C	-0.11475029816205681
YLR072W	0.29444328132955777
YLR073C	-0.10975750029177789
YLR077W	-0.3172896017548145
YLR079W	-1.1945752183062945
YLR080W	-0.7435158725800698
YLR081W	-0.565900389162242
YLR082C	0.37313370410624414
YLR083C	0.17235417513288873
YLR085C	-0.5052643064406313
YLR087C	0.1315577975224807
YLR089C	-0.39354806070705317
YLR090W	-0.2769147232563241
YLR092W	-0.4009393433077303
YLR093C	-0.6665339955639243
YLR095C	-1.3702050776338908
YLR096W	-1.4088237597216988
YLR097C	-0.4508705080431221
YLR098C	0.3318749416235894
YLR099C	-0.19057699818183502
YLR102C	0.024617438596268814
YLR104W	-0.17872493783669857
YLR109W	0.44415491364024545
YLR110C	-4.57950544283311
YLR111W	0.8294088433235997
YLR113W	-1.2857830138440838
YLR114C	-0.4704079390788083
YLR118C	0.30150899435496326
YLR119W	-1.6451489248688873
YLR120C	-0.4994629174227482
YLR121C	0.19038961777660002
YLR122C	-0.48023748194706006
YLR123C	0.08154372139085118
YLR124W	0.0753069602928728
YLR126C	-0.0731273003956646
YLR128W	0.4257400521856816
YLR130C	-1.0529083044319025
YLR131C	-0.9634468884762643
YLR133W	-1.4159870992181869
YLR134W	-0.08236185723045568
YLR135W	-0.27763490773206295
YLR136C	0.2778718403465977
YLR137W	-0.9868188105745401
YLR142W	-0.6827306449219477
YLR143W	-1.569665542051364
YLR144C	0.11072845755568045
YLR146C	0.024839433223315912
YLR150W	0.775186977322445
YLR151C	0.2950530776245797
YLR152C	-1.4044364952439112
YLR164W	0.2430113242811882
YLR165C	-1.0249238132422938
YLR168C	-0.045158312632561565
YLR169W	-0.8588382620607845
YLR170C	-0.07484379547920687
YLR171W	-0.29546345939471796
YLR172C	-2.460098600175431
YLR173W	-0.156353954700092
YLR174W	-0.3065135826354494
YLR176C	-1.5996091311812344
YLR177W	-0.041211254601761595
YLR178C	0.2101999586480437
YLR180W	-0.5231330230674973
YLR181C	-0.5646517173793454
YLR183C	0.3969558868863417
YLR187W	-0.7895124195401643
YLR188W	0.22130914627245907
YLR189C	0.765685803485518
YLR191W	-1.4275039186388316
YLR193C	-1.1919154619545096
YLR194C	-0.2480281967267075
YLR199C	-0.34982175789391895
YLR201C	-0.22137236538912158
YLR203C	0.4014094285257764
YLR204W	0.7305485287591166
YLR205C	0.6113792375493861
YLR206W	0.9793587483685952
YLR207W	0.44167658051564807
YLR209C	-0.24854193159659424
YLR210W	0.1645476891952431
YLR211C	0.6720946844615225
YLR213C	-0.018035107058288605
YLR214W	-0.052843221055578544
YLR216C	-1.452612943712892
YLR217W	-0.7730296753857506
YLR218C	0.34738316017082166
YLR219W	-1.188315572842526
YLR221C	-0.8939047725724986
YLR224W	1.2355467907250972
YLR225C	-0.11491881653879937
YLR227C	-0.725331900140799
YLR228C	-0.1790069674473964
YLR231C	-1.751518439099789
YLR232W	1.5968887545393744
YLR233C	0.31072052980967546
YLR237W	-0.2913902762981086
YLR238W	0.5722954755882796
YLR239C	-0.09416474324945771
YLR241W	-0.9877080730408417
YLR242C	1.1745774382328995
YLR244C	0.8036840557360875
YLR246W	1.9285793242707712
YLR247C	-0.7471199112309473
YLR248W	-0.809389091266442
YLR250W	-0.06634396556070962
YLR252W	0.3817037505968611
YLR253W	-0.2702936347663913
YLR254C	-1.0118994003051778
YLR255C	0.17407386999985153
YLR258W	-0.7826758183093729
YLR260W	1.4005551688272775
YLR261C	-0.4040285514278479
YLR262C-A	0.16814257785506007
YLR263W	-0.012107715785445955
YLR265C	-0.011103015819793435
YLR267W	0.5281104986296197
YLR269C	0.6345038867176543
YLR271W	-0.432413827264658
YLR273C	-0.64826584585574
YLR278C	0.3324721857426821
YLR279W	0.721213717065536
YLR280C	-0.3114020354629759
YLR282C	-1.0690551765031386
YLR283W	0.2351532741977539
YLR284C	-0.3004493658059431
YLR285W	0.15220854155478375
YLR286C	0.296697386019069
YLR287C	0.3587952855127227
YLR288C	0.10550391676201844
YLR289W	-0.06084825942760951
YLR290C	0.05191441386724838
YLR292C	-2.641723023596249
YLR294C	0.3701774481280243
YLR296W	1.023043271755811
YLR297W	1.042434470766919
YLR299W	-0.021582532244808782
YLR300W	0.684060706436755
YLR303W	0.19877731179759536
YLR306W	-0.38831578411755396
YLR307W	-0.47236783712520486
YLR309C	-1.7935874145678858
YLR311C	0.22396529898992065
YLR312C	0.11098213664265939
YLR313C	-0.6433981893357837
YLR315W	-1.115216758290958
YLR318W	-1.079597990223376
YLR319C	-0.6243399492013151
YLR324W	0.5309725971229455
YLR325C	0.26585576902463903
YLR326W	0.25035015681805867
YLR327C	0.5374207490342756
YLR328W	-0.052983942057236215
YLR329W	0.1263550298043691
YLR330W	-1.727972303032407
YLR331C	0.3314341647692748
YLR332W	0.6563864700494016
YLR334C	-0.6343755193202008
YLR335W	-0.015514936809743292
YLR338W	-3.9623794487872397
YLR341W	0.46512955059684097
YLR342W	0.033810668399768116
YLR343W	-0.41233420677219973
YLR344W	-1.3730966518489358
YLR345W	-0.6762005867826426
YLR346C	-0.11706502552242806
YLR348C	-0.3909817975424821
YLR349W	-0.24754162135008187
YLR350W	0.2174085439002691
YLR351C	-0.11221021729230744
YLR352W	0.6106978479024651
YLR353W	-0.5244075670575765
YLR354C	1.0940137919991242
YLR356W	-0.9175993654251663
YLR360W	-4.325574195317309
YLR361C	-2.4927429595403336
YLR363C	-0.4869510690486458
YLR365W	-0.8490390465192827
YLR366W	-0.3462309645229635
YLR367W	-0.8695631723413416
YLR368W	-0.42320422726845736
YLR370C	-3.2747734391469843
YLR371W	1.8270116031359274
YLR374C	-0.5424164059076081
YLR375W	-0.6645933246820587
YLR376C	0.7525026606051152
YLR380W	0.5268274471148904
YLR381W	-0.39410717130215933
YLR385C	-1.173664348504142
YLR387C	-0.64412168337223
YLR388W	-2.3954186174837164
YLR389C	-0.35844432332564596
YLR390W	-0.2331669438555634
YLR390W-A	-1.0666086521690668
YLR392C	1.0576690591192053
YLR393W	0.4423728665189701
YLR394W	0.27617531491682196
YLR395C	-0.6962043885379349
YLR396C	0.5919088983780155
YLR398C	-0.5820624431095847
YLR401C	0.40792697510674314
YLR402W	0.6184346288850295
YLR404W	-0.15216020841700348
YLR405W	-2.424339707133842
YLR406C	0.49044030696675656
YLR407W	1.2654492716633585
YLR408C	-1.5001253372385366
YLR410W	0.14789181936968732
YLR412W	-0.602291504924484
YLR413W	-0.851524604917208
YLR414C	-0.35663581744823847
YLR415C	-0.027072392032834767
YLR416C	-0.37939910801947285
YLR417W	-9.078982858041329
YLR420W	0.8020882149590393
YLR421C	0.24326395329975897
YLR422W	0.20417380005360974
YLR426W	0.6060067612988481
YLR427W	0.4633385400623134
YLR428C	-0.4616008447822112
YLR429W	0.7014890761481765
YLR431C	-0.14101689305521606
YLR432W	-0.14053963763142518
YLR433C	-0.5827652837319347
YLR434C	-1.0829955202692234
YLR435W	-0.18653486416486867
YLR436C	-0.5877067916180592
YLR437C	0.25250680470544284
YLR438W	-0.20140375498127486
YLR443W	0.5368271406656233
YLR444C	-0.1815344938217492
YLR445W	0.12479693016972067
YLR446W	0.4914572028557857
YLR447C	0.031043074849209654
YLR449W	0.026956878221633167
YLR450W	0.7731822612855622
YLR451W	0.4075213936497112
YLR452C	-0.27508138741453814
YLR453C	-1.0731299855414556
YLR454W	0.577557961028759
YLR455W	0.5413394153915098
YLR456W	-0.22776477858770555
YLR460C	0.5434069026751754
YLR461W	0.5415104484101078
YML001W	-2.660496522484531
YML002W	-0.07104011631743677
YML003W	-0.15507890449198872
YML004C	0.15390449230410788
YML005W	-0.6049285835403705
YML006C	-0.16792994847995774
YML007W	0.35183580734285014
YML008C	-2.175304667404243
YML009C	-0.24940713844314943
YML009W-B	0.16064981563947553
YML011C	0.2562076132956125
YML012C-A	-0.5798558338579454
YML012W	0.5343702401530627
YML013W	0.021189500316885036
YML014W	-2.423799802847287
YML016C	0.06042266096953995
YML017W	-0.20002620265155652
YML018C	-1.743202817688652
YML019W	-4.460160017126775
YML020W	0.11863761834420544
YML021C	-1.4306830470420353
YML022W	-0.2812942351663026
YML027W	-0.14208370616796753
YML028W	-0.5600892088559564
YML029W	0.13463556458170067
YML034C-A	-0.35450871945660684
YML034W	-0.20209509811665147
YML038C	-0.8490808035935345
YML041C	-4.741125424876767
YML042W	-0.16057366742558551
YML047C	0.3240948642771668
YML048W	0.5045230471869607
YML050W	0.47597823837488085
YML051W	-0.6119078705091966
YML052W	0.8895955933159577
YML053C	-0.9624834486756592
YML054C	-0.01102066391909698
YML055W	-0.7788100173997949
YML056C	-0.10384544512473323
YML057C-A	-0.022088052740128896
YML057W	-0.9730506744565477
YML058W	-0.8845401191912303
YML059C	0.09061512218091795
YML060W	-0.27629577664242055
YML062C	-0.785938608478372
YML066C	-0.2601800145542595
YML067C	-1.7338034792077308
YML068W	0.30287907091863525
YML070W	0.3958963300671726
YML071C	-3.292611906022935
YML072C	-0.7859090059395246
YML074C	-0.654750785213156
YML075C	0.17536848526854587
YML078W	-0.7688590441818438
YML079W	-0.5640402689559362
YML080W	0.7316637905860337
YML081W	-0.5180793546576486
YML082W	0.4811595220827412
YML083C	0.10442237038859475
YML084W	0.08676939990390252
YML086C	-0.6371885184110526
YML087C	0.07572761193620466
YML088W	-0.03347805134149463
YML089C	-0.02693447740413007
YML090W	0.6283819160774262
YML094C-A	-2.443080533214308
YML095C	-0.03717527778917131
YML096W	-0.33165103692074027
YML099C	0.47397548478566176
YML100W	-0.542875836785774
YML100W-A	0.5025829852909198
YML101C	-0.04251756421811419
YML101C-A	-0.804141911684185
YML102W	-0.24545712585954008
YML103C	-0.6914066937749309
YML104C	-0.7612683603623737
YML106W	-0.23994467723782345
YML107C	-0.6628968687853279
YML108W	-0.3807097511817514
YML110C	-0.031130166783026714
YML111W	0.29939442599432486
YML112W	-0.4330106062187509
YML113W	-0.3799848244682129
YML116W	-0.4342209089985785
YML116W-A	0.06396828777183276
YML117W	0.1311098330469907
YML118W	-1.376998979147523
YML119W	0.0480970708750806
YML120C	-0.6136586309738508
YML121W	-0.719714832722277
YML123C	-0.7033635716892316
YML124C	1.2136521768206452
YML128C	-0.4643136050949157
YML129C	-0.5951241060131947
YML131W	-0.12366951271282724
YMR002W	0.023013586605909523
YMR003W	-0.0785701941252936
YMR006C	-0.06091849796440135
YMR007W	-0.1276774497353406
YMR008C	0.055167782821696994
YMR009W	-0.48197836032588665
YMR010W	0.5821646867322793
YMR011W	-0.35280007664480956
YMR012W	-0.4612912365082634
YMR015C	-0.6448757775065618
YMR016C	1.116406833489338
YMR017W	-0.2587034679635875
YMR018W	-0.24816845696895423
YMR019W	-0.5149928703476517
YMR020W	0.47100501938231454
YMR022W	0.6494678733795962
YMR023C	1.0924826791414692
YMR025W	0.12277417140059563
YMR026C	-2.0809801071309457
YMR027W	0.06326809621588014
YMR029C	-0.7945325279133578
YMR030W	0.21043038211183834
YMR031C	0.5566132653289776
YMR032W	-3.9478285301669738
YMR034C	-0.416221267267049
YMR035W	0.7603048254121865
YMR036C	-1.6455982170887267
YMR037C	-0.12319960669502325
YMR038C	0.0003028933208980903
YMR039C	0.19691674194681372
YMR040W	0.4124317103974057
YMR041C	-0.06159078955917939
YMR042W	0.20460716199786821
YMR044W	-1.5621475971040508
YMR048W	1.100647347488895
YMR052C-A	-0.1861690144485797
YMR052W	-0.08201715193118184
YMR053C	-0.16692096386806776
YMR054W	0.8029704562404236
YMR055C	-0.1721666527189213
YMR056C	-0.2171181368836243
YMR057C	-0.2266702919940753
YMR058W	0.20960313982614406
YMR062C	0.06397490498232178
YMR063W	-1.7824306384045339
YMR065W	-0.4324199042881403
YMR067C	1.3523787198254529
YMR069W	-0.2356294211117051
YMR070W	-0.8529521596113006
YMR071C	0.22537083665797708
YMR073C	1.3174688786104778
YMR074C	0.2843754789820066
YMR075C-A	-0.9284772365308527
YMR075W	-0.6327626114718881
YMR077C	-4.9259481094216735
YMR078C	1.4359166535216428
YMR080C	-0.7944931921333555
YMR081C	-0.364723296347119
YMR082C	0.23635408061741797
YMR083W	-0.056628259508185265
YMR084W	0.33412333449158255
YMR085W	0.23307897664562702
YMR086C-A	-0.32830046229097326
YMR086W	-0.38473034711067866
YMR087W	0.21684117694156751
YMR088C	-0.12771261433512995
YMR090W	0.3807197022619098
YMR092C	-0.12643138988663372
YMR096W	0.18695663669156778
YMR098C	1.5418007715995046
YMR099C	-0.673476994891186
YMR100W	-0.6711475822668937
YMR101C	-0.7539147557386306
YMR102C	1.2745515647279337
YMR103C	-1.2020269871890719
YMR104C	-0.12815419601919556
YMR105C	0.2794580706486054
YMR106C	-0.46558972889899863
YMR107W	-0.2792572447539053
YMR109W	0.18009451811443025
YMR110C	-0.47734630514617343
YMR111C	0.16596618333844146
YMR114C	-0.06824568934204657
YMR116C	-0.3988967365527822
YMR118C	-0.6175483819448921
YMR119W	-0.669802309682365
YMR119W-A	0.27834781787919394
YMR120C	-0.8242312034841033
YMR121C	-0.2804683756259529
YMR122C	-0.3628092283328452
YMR123W	-0.8985193198195105
YMR124W	-0.052009201249906566
YMR125W	1.311020935945842
YMR126C	-0.7111195721105181
YMR127C	-0.8673053222677779
YMR129W	-0.5417317934359169
YMR130W	-0.05363148049995342
YMR132C	-0.3134043725985217
YMR133W	0.08593182954297043
YMR135C	-1.7718631511456417
YMR135W-A	-0.4226439850890806
YMR136W	0.08536739180333609
YMR137C	-0.12457020163059893
YMR138W	0.6175425153227593
YMR139W	-0.589962777462157
YMR140W	-0.22372146210037927
YMR141C	0.24319096554344208
YMR144W	-0.2446262475285808
YMR145C	0.2821324591312787
YMR147W	-0.4200049635777455
YMR148W	-0.6365707932497143
YMR150C	-0.4258619453734563
YMR152W	-0.5801202646222392
YMR153C-A	0.5299277400503248
YMR153W	-0.248312999735855
YMR154C	-1.585558910574311
YMR155W	0.5115081807913658
YMR156C	0.02185030568994402
YMR157C	0.15893835360357225
YMR158C-A	-0.3334121286129505
YMR158W	1.147354898187976
YMR158W-B	0.12744998000055804
YMR159C	-0.2042605938932567
YMR160W	-0.019072515479349503
YMR161W	0.6336487349344795
YMR162C	0.13835307945837785
YMR163C	0.2607780444351717
YMR164C	-0.025408642530685
YMR166C	-0.4398265129837248
YMR167W	-0.21972555374756325
YMR169C	0.06287322924846134
YMR170C	-1.6006688060952123
YMR171C	-0.4671443687926242
YMR172C-A	-0.3866145332520426
YMR172W	0.3321552668099808
YMR173W	0.24754242137499746
YMR173W-A	-0.31806112105783063
YMR174C	-0.13764837141245492
YMR175W	0.09327127029400754
YMR176W	-0.43098317712795503
YMR177W	-0.5567212234866964
YMR178W	0.5014290798087967
YMR180C	0.469467799799094
YMR181C	0.4240391850262202
