orf	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007
YOL043C	-0.103480954		-0.053015286	
YOL044W	0.387132618		0.254358903	
YOL045W	-0.086219196		-0.430579491	
YOL046C	0.201362584		-0.160423116	
YOL047C	0.01166262		-0.023044635	
YOL048C	-0.083505805		0.135460334	
YOL049W	0.133150995		0.368264944	
YOL050C	0.291635197		0.475661863	
YOL051W	-0.13450289		0.669489994	
YOL052C	0.193077522		0.144029118	
YOL052C-A	-0.116513893		-0.003726857	
YOL053W	0.03337409		0.084094392	
YOL054W	0.617169173		0.667376382	
YOL055C	-0.068469922		0.022243217	
YOL056W	0.030100888		0.163411825	
YOL057W	-0.095332713		0.081852511	
YOL058W	0.044928446		0.016131919	
YOL059W	0.605602538		-0.011094006	
YOL060C	-0.104713179		0.097922631	
YOL061W	0.263377224		0.28035979	
YOL062C	-0.175833904		-0.309765318	
YOL063C	-0.081082035		0.1275485	
YOL064C	0.648960769		0.616207155	
YOL065C	-0.173946588		0.0822599	
YOL067C	-0.045193629		-0.125176041	
YOL068C	-0.054826754		0.205731853	
YOL070C	-0.07037679		0.21406881	
YOL071W	-0.112233206		0.154606201	
YOL072W	0.069760705		0.262494603	
YOL075C	0.064279135		-0.134099645	
YOL079W	-0.25373304		-0.420257527	
YOL080C	-0.314470028		-0.148575695	
YOL081W	2.836615027		4.654792325	
YOL082W	-0.095248785		-0.003363546	
YOL083W	-0.212127469		-0.157624173	
YOL084W	-0.062603693		0.116109783	
YOL085C	-0.228244139		0.149753788	
YOL086C	-0.977632748		0.554233267	
YOL087C	0.348247486		-0.022576381	
YOL088C	0.136543188		-0.016904931	
YOL089C	1.2595492		1.518420898	
YOL090W	0.024591931		0.104665101	
YOL091W	0.164602816		0.064220128	
YOL092W	0.044355456		0.167033058	
YOL093W	0.061774507		-0.030044479	
YOL095C	0.564674412		0.605336897	
YOL096C	0.297393772		0.005587964	
YOL098C	0.039347729		0.096844957	
YOL099C	0.15498967		0.022890139	
YOL100W	-0.327654879		-0.437437293	
YOL101C	-0.293108364		0.062120724	
YOL103W	0.305971285		-0.10551331	
YOL104C	0.069201966		-0.005147752	
YOL105C	0.186054674		0.105324543	
YOL106W	0.047826346		0.08396665	
YOL107W	0.169158939		0.197706024	
YOL108C	-0.064112289		-0.799815945	
YOL109W	0.039657863		0.184833854	
YOL110W	0.156849423		0.306947673	
YOL111C	0.359291922		0.511966912	
YOL112W	0.291961336		0.256571836	
YOL113W	0.411737271		0.767180742	
YOL114C	0.139985017		0.365725842	
YOL115W	4.00354434		4.505624329	
YOL116W	0.06213		0.390933328	
YOL117W	0.212434163		0.365223934	
YOL118C	0.167470295		0.115815148	
YOL119C	0.136067852		0.170287921	
YOL121C	0.420392749		0.554351254	
YOL122C	0.449770611		0.324539817	
YOL124C	0.337681034		0.252971551	
YOL126C	0.012107554		0.101858955	
YOL128C	0.308508933		0.035697015	
YOL129W	0.097618899		0.160160161	
YOL131W	0.473661358		-0.068227832	
YOL132W	0.058744248		-0.054809675	
YOL136C	0.041778161		-0.003265458	
YOL137W	0.069438724		-0.141259272	
YOL138C	0.529763964		0.399969292	
YOL141W	-0.043366395		-0.080725223	
YOL147C	0.050570018		0.668765344	
YOL150C	-0.088781266		-0.192553301	
YOL151W	-0.002605646		-0.117791513	
YOL152W	-0.015370307		0.07585412	
YOL155C	0.05974431		-0.191777881	
YOL158C	0.015079678		-0.045157854	
YOL159C	-0.021489673		0.043636917	
YOL160W	-0.267365238		0.038031776	
YOL162W	-0.246346673		0.043994332	
YOL163W	0.082391466		-0.022103565	
YOR001W	-0.571479352		-0.501407421	
YOR002W	1.170110468		1.928769893	
YOR003W	-0.118094595		-0.353539967	
YOR005C	-0.077024896		-0.020523441	
YOR006C	0.05745988		0.71371186	
YOR007C	-0.235243619		0.124532105	
YOR008C	0.790866127		0.619011193	
YOR008C-A	0.327237204		1.019305626	
YOR009W	0.003215185		-0.117002621	
YOR010C	0.046104049		-0.12011132	
YOR011W	-0.17586395		0.04018083	
YOR012W	-0.054740142		0.087233123	
YOR013W	-0.0214428		-0.100584697	
YOR014W	0.808765655		1.544543861	
YOR015W	0.006165423		0.210033498	
YOR016C	0.035061841		0.184261151	
YOR017W	-0.013147636		-0.032316004	
YOR018W	-0.129715422		-0.040506644	
YOR019W	-0.241631856		0.147280987	
YOR021C	-0.194808803		0.184183631	
YOR022C	0.062748852		0.005757377	
YOR023C	0.070589275		-0.046257878	
YOR024W	-0.00091568		-0.022570577	
YOR025W	0.036163398		-0.01778369	
YOR027W	-0.09456148		-0.198859323	
YOR028C	0.488258605		0.529297973	
YOR029W	0.183838833		0.440504055	
YOR030W	1.011060958		1.715594978	
YOR032C	0.079386175		0.071623078	
YOR033C	0.162772104		0.234301099	
YOR034C	-0.038477013		0.07551141	
YOR035C	1.102199546		0.70388288	
YOR036W	-0.193745644		0.279589745	
YOR037W	0.115348313		0.115236897	
YOR038C	-0.215128306		-0.399548286	
YOR039W	0.416768169		1.290815667	
YOR040W	-0.229340353		0.023541108	
YOR041C	-0.232188189		-0.229069892	
YOR042W	-0.189487323		-0.216469991	
YOR043W	0.508075941		0.936468769	
YOR044W	0.014000221		-0.016266386	
YOR045W	0.15564807		-0.14077454	
YOR047C	-0.03187118		0.012669506	
YOR049C	-0.389475426		0.083904362	
YOR050C	-0.176405591		0.142109447	
YOR051C	0.606525877		0.581362564	
YOR052C	-0.213940505		-0.034919579	
YOR053W	-0.156370874		-0.091148332	
YOR054C	-0.024494213		-0.101369207	
YOR055W	-0.135098883		0.108949731	
YOR058C	0.126658849		-0.078862737	
YOR059C	-0.147749372		0.031325363	
YOR061W	-0.494794297		-0.755772305	
YOR062C	-0.112839705		-0.213734896	
YOR064C	0.233735932		-0.040260235	
YOR065W	-0.164843285		0.799230973	
YOR066W	-0.153150222		-0.172649012	
YOR067C	0.923715185		1.438217377	
YOR068C	0.200736165		0.628742417	
YOR069W	0.344116924		0.741385759	
YOR070C	0.47481314		1.021218448	
YOR071C	-0.004186428		0.031801249	
YOR072W	-0.114833196		-0.118501867	
YOR076C	-0.138535602		-0.044802566	
YOR078W	-0.004070199		-0.210392104	
YOR079C	-0.139666848		0.059990772	
YOR080W	-0.262712403		0.283081383	
YOR081C	0.026549396		-0.006195477	
YOR082C	-0.180095968		-0.234100484	
YOR083W	-0.180139835		-0.234237979	
YOR084W	-0.109897412		-0.0887072	
YOR085W	-0.118952368		-0.051426232	
YOR086C	-0.006808977		-0.072450798	
YOR087W	-0.1301241475		-0.0886687135	
YOR089C	0.224154656		0.520469121	
YOR090C	-0.26080534		-0.121987722	
YOR091W	0.712006295		0.926505749	
YOR092W	-0.122224571		-0.137711509	
YOR093C	-0.529486493		-0.304798538	
YOR094W	-0.270648035		-0.150148394	
YOR096W	-0.392700747		-0.075166594	
YOR097C	0.317778335		0.214163135	
YOR099W	0.358743175		0.009366026	
YOR100C	-0.087508143		0.16577554	
YOR101W	-0.134133258		-0.175436024	
YOR105W	0.06291181		0.040994667	
YOR106W	-0.091823164		0.195679962	
YOR107W	0.218187623		0.44943736	
YOR108W	-0.015190044		-0.007465565	
YOR109W	-0.066547568		-0.28118626	
YOR111W	-0.123468947		0.073755953	
YOR112W	1.138679348		1.811814534	
YOR113W	-0.360917043		-0.203969483	
YOR114W	-0.20184169		-0.015474305	
YOR115C	-0.473232507		-0.29966133	
YOR118W	0.034668717		-0.187205747	
YOR120W	0.107580516		-0.105225677	
YOR121C	-0.047088439		-0.048507188	
YOR123C	-0.110456371		-0.05029346	
YOR124C	0.036162639		0.249385357	
YOR125C	0.030112003		0.183681369	
YOR126C	-0.211494309		-0.124870399	
YOR127W	-0.360375951		-0.451997966	
YOR129C	0.397453198		0.062176806	
YOR130C	-0.074442549		-0.068274223	
YOR131C	-0.18296613		-0.093212035	
YOR132W	0.267949662		0.579040929	
YOR133W	-0.142161818		-0.049707493	
YOR134W	0.079081506		0.524324816	
YOR135C	-0.087943436		-0.036406503	
YOR136W	-0.000606548		-0.084078385	
YOR137C	-0.067271353		-0.074368496	
YOR138C	0.035764952		-0.04707134	
YOR139C	-0.183703037		-1.61319513	
YOR140W	-0.422878693		-0.922635188	
YOR141C	-0.148868737		0.251041307	
YOR142W	-0.083849366		-0.181901621	
YOR144C	0.013768893		0.030514768	
YOR150W	-0.000347235		-0.099046407	
YOR152C	-0.14111018		0.018915464	
YOR153W	-0.19271145		-0.139990423	
YOR154W	-0.00015634		-0.272543685	
YOR155C	-0.117125188		-0.008485154	
YOR156C	-0.206033509		0.058664403	
YOR158W	1.565856288		2.434876468	
YOR161C	0.061908862		0.087035989	
YOR162C	-0.000928859		-0.499081722	
YOR163W	0.00083178		-0.101373965	
YOR164C	0.401108802		0.929724393	
YOR165W	0.241100065		0.091139275	
YOR166C	-0.08589956		-0.001777151	
YOR167C	0.31386612		0.404199377	
YOR170W	-0.338550001		-0.340149002	
YOR171C	-0.368733855		-0.177099869	
YOR172W	-0.163414255		-0.109570363	
YOR173W	-0.307649334		-0.262520975	
YOR175C	0.156967488		0.560308166	
YOR177C	-0.218197655		-0.029938022	
YOR178C	-0.12219147		-0.019875732	
YOR180C	-0.152104685		-0.117329192	
YOR182C	0.520731824		1.161130544	
YOR183W	-0.03045329		0.110710508	
YOR185C	-0.265558002		-0.230493044	
YOR186W	-0.188279581		0.183277936	
YOR188W	-0.399578072		0.058853572	
YOR189W	-0.489643909		-0.140458787	
YOR190W	0.112809737		-0.40385315	
YOR191W	-0.237826289		-0.144471757	
YOR192C	0.691268134		0.058806152	
YOR193W	-0.013590558		-0.081273225	
YOR195W	0.086798866		0.340753362	
YOR196C	-0.619015477		0.082155226	
YOR197W	-0.06221673		-0.094684444	
YOR198C	0.843190831			
YOR200W	0.332095386		0.105839088	
YOR201C	0.341316706		-0.669002194	
YOR202W	-0.193995714		0.13991779	
YOR205C	0.03027874		-0.481510873	
YOR208W	-0.267314136		-0.29219	
YOR209C	-0.151572824			
YOR211C	-0.033155007		0.023930226	
YOR213C	0.110653846		0.1177639	
YOR214C	-0.069063759		-0.0997585	
YOR215C	-0.203158143		-0.01660225	
YOR216C	0.776562811		1.373254286	
YOR219C	-0.160507245		-0.113057391	
YOR220W	-0.061502082		-0.039677756	
YOR221C	-0.245726359		0.175901171	
YOR222W	-0.090253667		0.013947266	
YOR223W	-0.170693507		0.067617697	
YOR225W	-0.050094502		-0.059366788	
YOR226C	-0.175770742		-0.120875424	
YOR227W	-0.113970368		-0.178053979	
YOR228C	-0.106721582		-0.138861118	
YOR229W	0.012392673		-0.255984466	
YOR230W	-0.139864863		-0.03467817	
YOR231W	-0.208583891		-0.412214962	
YOR233W	-0.041212534		-0.13578515	
YOR234C	-0.318758843		-0.793904303	
YOR235W	0.239595714		0.733776908	
YOR237W	-0.07398288		-0.001738891	
YOR238W	-0.03941878		0.056236591	
YOR239W	0.0100871295		-0.106851001	
YOR242C	-0.149581898		-0.107174496	
YOR243C	0.122849609		0.318040427	
YOR245C	-0.21465107		0.030118399	
YOR246C	-0.279185567		-0.276491033	
YOR247W	-0.309092458		-0.377805315	
YOR248W	-0.459808106		-0.444068734	
YOR251C	-0.058305301		0.019700485	
YOR252W	-0.095302853		0.039790789	
YOR253W	0.306558944		-0.013843776	
YOR255W	0.041620892		0.106590282	
YOR258W	1.568835008		3.827129219	
YOR263C	-0.012797115		-0.132214417	
YOR264W	-0.214884486		-0.07726915	
YOR265W	-0.117540594		-0.231856159	
YOR266W	-0.145199496		-0.004082403	
YOR267C	0.456306815		0.695867877	
YOR268C	-0.02795564		0.102722246	
YOR269W	-0.106477275		0.085077845	
YOR270C	2.568674401		1.075000592	
YOR271C	-0.102373137		0.110602115	
YOR273C	-0.365474488		-0.05347376	
YOR274W	0.930401604		1.431681385	
YOR275C	0.848229221		1.69244697	
YOR276W	0.03289509		0.449084821	
YOR277C	0.056311293		0.330507811	
YOR279C	-0.115841451		0.153569142	
YOR280C	-0.115829248		0.134405818	
YOR283W	-0.148719129		0.268388855	
YOR284W	-0.247977945		0.233134729	
YOR285W	0.109446643		-0.062857869	
YOR286W	0.049651077		-0.046347031	
YOR288C	0.087795355		0.060323615	
YOR289W	-0.155862557		0.013368891	
YOR290C	0.411157114		0.7905067	
YOR291W	-0.204226739		-0.04503614	
YOR292C	-0.144397922		-0.127979573	
YOR295W	-0.234684748		0.390080572	
YOR296W	-0.125732538		0.048226311	
YOR297C	0.054563878		0.167386715	
YOR298C-A	0.165618755		0.264173347	
YOR298W	0.121737775		0.164353517	
YOR300W	-0.167209025		-0.047751727	
YOR301W	-0.191672971		-0.032950778	
YOR302W	-0.076191796		-0.354843663	
YOR303W	0.082020931		-0.126210514	
YOR304C-A	0.00078466		0.20028322	
YOR304W	0.136957019		0.342051565	
YOR305W	0.034377967		0.449046891	
YOR306C	-0.014875993		-0.129066866	
YOR307C	-0.097693832		0.164522081	
YOR308C	-0.174613738		-0.252882408	
YOR309C	-0.497305843		-0.849272619	
YOR311C	-0.160990673		-0.139246851	
YOR312C	0.222655012		-0.335324144	
YOR313C	-0.099998488		-0.013068722	
YOR314W	-0.153217183		0.178258047	
YOR315W	-0.402733951		-0.440403568	
YOR316C	-0.109933652		-0.006652518	
YOR317W	0.095375706		0.166836826	
YOR318C	-0.206116548		0.060749992	
YOR320C	-0.079012856		-0.115710019	
YOR321W	-0.233930037		0.045195106	
YOR322C	-0.19903825		-0.332381521	
YOR323C	-0.870900204		-0.320513491	
YOR324C	-0.195220183		0.213255754	
YOR325W	-0.305291533		-0.152543005	
YOR327C	-0.191594762		-0.020765958	
YOR328W	-0.213471698		0.222350029	
YOR330C	0.114408025		0.364909587	
YOR331C	0.214426641			
YOR332W	-0.389596948		-0.320837813	
YOR333C	-0.231851283		-0.054344732	
YOR334W	-0.048377654		0.088830131	
YOR337W	-0.236890136		-0.039755354	
YOR338W	-0.041371702		-0.146574739	
YOR339C	-0.144584547		-0.057476093	
YOR342C	-0.051494917		0.026807608	
YOR343C	-0.15690278		0.044779395	
YOR344C	-0.166690334		-0.143970805	
YOR345C	-0.182581452		-0.092128902	
YOR346W	-0.095999563		0.011473936	
YOR347C	-0.090274541		0.033963873	
YOR348C	0.01060058		-0.042311282	
YOR350C	0.003875577		0.065832557	
YOR351C	0.011388536		0.023371604	
YOR352W	-0.062756604		-0.065843413	
YOR354C	0.164956637		-0.198005964	
YOR355W	-0.124198049		-0.074331354	
YOR356W	-0.215403008		-0.067461437	
YOR357C	0.265915958		0.414642734	
YOR358W	-0.025786673		-0.04283937	
YOR359W	-0.463699987		-0.525310181	
YOR360C	3.841149063		3.740866897	
YOR363C	0.081832228		-0.017473158	
YOR364W	0.19852335		-0.070498808	
YOR365C	0.050081787		-0.138867624	
YOR366W	-0.288427568		-0.729102586	
YOR367W	-0.114971211		-0.167075641	
YOR368W	-0.024910865		0.097737764	
YOR369C	0.453916042		0.897777211	
YOR371C	1.019280539		1.343687486	
YOR374W	-0.04031069		-0.168907348	
YOR375C	0.014805421		0.175745583	
YOR376W	0.021168112		-0.019451461	
YOR377W	0.214765754		0.509751079	
YOR378W	0.006617059		-0.153625584	
YOR379C	-0.319994861		-0.573109418	
YOR380W	0.002218171		-0.233230548	
YOR381W	-0.190418911		-0.197593833	
YOR382W	0.016416962		-0.208771838	
YOR383C	1.741574847			
YOR384W	-0.285407003		-0.095905796	
YOR385W	-0.168513555		-0.121047759	
YOR386W	-0.334883964		-0.283487079	
YPL001W	-0.189766168		0.053946568	
YPL002C	1.319079809		1.612599425	
YPL003W	-0.069701902		0.099888667	
YPL004C	-0.357591536		-0.077167445	
YPL005W	0.148035423		0.147726761	
YPL006W	-0.188376765		0.231381417	
YPL008W	0.21289167		0.397013714	
YPL009C	-0.179995986		0.064464818	
YPL013C	0.109492728		0.182872937	
YPL014W	-0.087260403		-0.100873391	
YPL015C	-0.029752515		-0.034044657	
YPL017C	0.592327907		0.676587738	
YPL018W	1.342819022		1.030456822	
YPL019C	-0.330408948		0.125251677	
YPL021W	0.172150856		0.022101974	
YPL022W	0.176523293		0.116086096	
YPL023C	-0.008944085		-0.123405459	
YPL025C	-0.363510279		-0.428724918	
YPL026C	-0.049669628		-0.211132283	
YPL027W	-0.417438786		0.261131421	
YPL029W	-0.218669544		-0.501070738	
YPL030W	0.048313094		0.005154449	
YPL031C	2.350300209			
YPL032C	-0.08165128		0.07446514	
YPL033C	-0.267180116		-0.066645879	
YPL034W	-0.18941867		0.052861141	
YPL035C	-0.247295841		-0.211268428	
YPL036W	-0.061159021		-0.078508056	
YPL037C	-0.143204855		0.067001597	
YPL038W	0.054864894		-0.026950707	
YPL039W	-0.153792481		0.019269672	
YPL040C	-0.169210683		-0.375218838	
YPL041C	-0.417162649		0.165095659	
YPL042C	0.363012295		1.324592465	
YPL045W	-0.161309256			
YPL046C	-0.23038494		-0.066239232	
YPL047W	-0.109659188		0.239520524	
YPL048W	0.00393899		-0.024917164	
YPL049C	0.425260067		0.72874715	
YPL050C	0.351236829		-0.231189991	
YPL051W	1.674971569		1.278971583	
YPL052W	0.071994207		0.188818247	
YPL053C	0.506839519		-0.173414413	
YPL054W	-0.005042125		-0.223646162	
YPL055C	0.22851161		-0.405014238	
YPL056C	0.071577161		0.19336826	
YPL057C	0.329349172		1.072786811	
YPL058C	0.007380597		-0.221769187	
YPL059W	0.508146904		2.026423377	
YPL060W	0.283707931		-0.03807507	
YPL061W	0.320960855		0.672485136	
YPL062W	0.219917117		0.34851016	
YPL064C	0.178784299		-0.342327037	
YPL065W	0.63250158		1.384970057	
YPL066W	-0.175126079		0.112042612	
YPL067C	0.030230207		-0.0648097	
YPL068C	-0.093315508		-0.253948567	
YPL069C	-0.432677085		-1.381555202	
YPL070W	-0.01645625		-0.123241945	
YPL071C	-0.03366225		-0.108808117	
YPL072W	-0.003667057		-0.124396176	
YPL073C	-0.097309416		-0.181362319	
YPL074W	-0.01303259		-0.179739674	
YPL077C	0.090120438		0.161330823	
YPL078C	0.268001212		0.021345451	
YPL079W	-0.220226386		-0.432990641	
YPL080C	0.217646715		-0.732078659	
YPL081W	0.184279817		0.098992021	
YPL084W	0.583026663		0.909962111	
YPL086C	0.558708159		-0.350782252	
YPL087W	0.228308716		-0.090242343	
YPL088W	-0.007182728		-0.148102586	
YPL089C	-0.155857135		-0.461205971	
YPL090C	0.002039448		0.203585164	
YPL091W	-0.028381393		-0.202068824	
YPL092W	0.102503225		-0.054245501	
YPL095C	-0.080675092		-0.084813053	
YPL096W	-0.056589157		-0.006824272	
YPL097W	0.156321293		-0.51135556	
YPL098C	0.138933939		0.338739545	
YPL099C	-0.153242377		-0.168880057	
YPL100W	-0.175887267		-0.216873224	
YPL101W	-0.375759537		-0.13225069	
YPL102C	-0.245460987		-0.07626879	
YPL103C	-0.14319151		-0.034542949	
YPL104W	0.662747453		1.404897487	
YPL105C	-0.13427289		-0.139417616	
YPL106C	0.79134169			
YPL107W	-0.044098782		0.055447336	
YPL108W	-0.12249488		0.122506429	
YPL109C	0.185365357		-0.208472603	
YPL110C	-0.169960567		-0.080664371	
YPL111W	-0.173432606		-0.054414735	
YPL112C	-0.01776277		-0.041180448	
YPL113C	-0.178509825		-0.156139968	
YPL114W	-0.157916384		0.014688906	
YPL115C	-0.019217408		0.063586096	
YPL116W	-0.180900363		-0.041511864	
YPL118W	-0.092073603		-0.346419913	
YPL119C	-0.227621417		-0.094715284	
YPL120W	0.322658266		1.170785041	
YPL121C	-0.190851296		-0.235110095	
YPL123C	-0.269453395		0.193005161	
YPL125W	-0.790317617		-1.062063	
YPL127C	-0.318681686		0.046429425	
YPL130W	-0.062369134		0.031043959	
YPL132W	-0.04897194		0.197734322	
YPL133C	-0.091265926		-0.121166666	
YPL134C	0.620102271		-0.096874598	
YPL135W	-0.104430597		0.112141495	
YPL136W	0.174068052		0.490061954	
YPL137C	0.453831847		0.541778804	
YPL138C	-0.231983035		-0.061344274	
YPL139C	0.036410505		0.289850377	
YPL140C	-0.08264722		-0.321448629	
YPL141C	-0.104952089		-0.109773673	
YPL144W	-0.33479545		-0.204928271	
YPL145C	0.256764897		-0.057305582	
YPL147W	-0.236047404		0.051133619	
YPL148C	0.469920794		0.141791598	
YPL149W	0.048567491		-0.104287133	
YPL150W	-0.050886006		0.225321904	
YPL152W	0.473041621		0.749902441	
YPL154C	-0.102293139		0.033874009	
YPL155C	-0.061156241		0.11909342	
YPL156C	-0.137163762		-0.165660305	
YPL158C	0.350072728		0.431885092	
YPL159C	-0.138638964		-0.147603231	
YPL161C	0.055339124		0.494266337	
YPL162C	-0.21895054		-0.253758482	
YPL163C	0.467992699		0.064589495	
YPL164C	-0.162116944		-0.039014839	
YPL165C	-0.178299029		-0.097198154	
YPL166W	-0.068203067		-0.030594187	
YPL167C	0.038925913		0.002174252	
YPL168W	-0.151824056		0.001649551	
YPL170W	-0.183893207		-0.234902754	
YPL171C	-0.041124221		-0.03649985	
YPL172C	-0.107941358		0.244623433	
YPL173W	1.246124147		-0.55584232	
YPL174C	0.118836287		0.152819799	
YPL176C	0.16727368		0.835318531	
YPL177C	-0.154165289		-0.176847451	
YPL178W	2.660709426		4.570388063	
YPL179W	-0.51418746		-0.460604419	
YPL180W	0.169190458		1.21404793	
YPL181W	0.025560693		0.1956965	
YPL182C	0.334028703		0.139180757	
YPL183C	0.330636727		0.192721692	
YPL183W-A	0.247601247		0.116178972	
YPL184C	-0.512663469		-0.395959688	
YPL185W	-0.08993222		-0.094962081	
YPL186C	-0.213145963		-0.113598406	
YPL187W	-0.242016434		0.096598172	
YPL189W	0.147994032		-0.173051698	
YPL191C	0.226338161		0.077050891	
YPL192C	-0.096679918		0.065818641	
YPL193W	0.423960152		-0.69006871	
YPL194W	0.106659196		-0.096554837	
YPL195W	-0.341938952		-0.664814167	
YPL196W	0.115801574		0.110021951	
YPL197C	-0.03154322		-0.383635432	
YPL198W	-0.093524038		-0.103493118	
YPL199C	-0.084800062		-0.021974264	
YPL200W	-0.056162061		-0.179240284	
YPL201C	0.076400204		-0.105444695	
YPL202C	0.576215931		0.706277169	
YPL203W	1.084272047		1.777665576	
YPL205C	0.114867496		0.504730884	
YPL206C	0.132211935		-0.044944455	
YPL207W	0.112900678		0.050606593	
YPL212C	0.007803137		-0.178490005	
YPL213W	0.586632799		4.057045743	
YPL214C	0.174440302		0.611335768	
YPL215W	0.010969467		0.174346312	
YPL216W	-0.043970935		-0.174148483	
YPL219W	0.040275795		-0.118831929	
YPL220W	0.093110993		-0.267255931	
YPL221W	-0.071092137		-0.238129018	
YPL222W	-0.035980274		-0.169249333	
YPL223C	-0.089953394		-0.136866768	
YPL224C	0.107838817		-0.086494505	
YPL225W	0.476116406		0.457536115	
YPL226W	-0.156176059		-0.276813626	
YPL227C	0.906427057		1.663526094	
YPL229W	-0.031372784		-0.005945245	
YPL230W	0.262767421		-0.086349146	
YPL232W	0.125111062		0.006467106	
YPL234C	-1.027226966		-0.329333123	
YPL236C	-0.179045322		-0.216049608	
YPL239W	-0.259579821		0.48615199	
YPL240C	-0.076055107		-0.017119152	
YPL241C	0.110458391		0.124549331	
YPL244C	0.091065441		-0.097247044	
YPL245W	-0.056357479		0.056672745	
YPL246C	-0.035659909		-0.287401426	
YPL247C	0.889082428		0.141412124	
YPL248C	-0.050291642		-0.05663909	
YPL249C	-0.020133256		-0.207363618	
YPL250C	0.124121565		-0.228649282	
YPL253C	0.877545246		0.704311426	
YPL254W	4.325814525			
YPL256C	-0.090605789		0.031615473	
YPL257W	-0.049333703		-0.029381756	
YPL258C	0.05481675		-0.083738496	
YPL259C	0.034874186		0.020190748	
YPL260W	-0.647501245		-0.455249395	
YPL261C	-0.114654028		-0.319100079	
YPL262W	1.55391339			
YPL263C	-0.11123941		-0.07492709	
YPL264C	-0.323201569		-0.096228549	
YPL265W	1.40012217		1.749178106	
YPL267W	0.062828351		0.211563533	
YPL268W	-0.744246181		-0.395928676	
YPL269W	0.669197705		1.055898129	
YPL270W	-0.190580862		-0.073140783	
YPL271W	-1.292105004		-0.554948509	
