orf	hap a | growth (culture turbidity) | NaD1 [4 uM] | Bleackley MR~Anderson MA, 2014
YKL171W	-98.31107619795759
YKL174C	-98.75424688561722
YKL175W	-99.932042133877
YKL176C	-99.5510662177329
YKL177W	-99.92984917572782
YKL178C	-99.71088981689688
YKL179C	-99.83394221188973
YKL183W	-100.94073377234243
YKL184W	-101.97083169097358
YKL185W	-76.81674565560822
YKL187C	-101.78076770874556
YKL188C	-103.33072100313481
YKL190W	-101.70140365801788
YKL191W	-101.43244289585755
YKL194C	-96.55891553701773
YKL197C	-103.14933965458854
YKL198C	-101.25565284008074
YKL201C	-95.90194228544311
YKL202W	-100.18698578908003
YKL204W	-104.90396403759705
YKL205W	-101.02807433768288
YKL206C	-99.43917169974115
YKL207W	-100.30663089306249
YKL208W	-100.31667839549614
YKL211C	-101.85490519373455
YKL212W	-101.00736148779544
YKL213C	-42.3157894736842
YKL214C	-102.35448005232178
YKL215C	-102.24215246636771
YKL216W	-102.41626794258374
YKL217W	-102.45836637589214
YKL218C	-101.58730158730158
YKL220C	-100.83212735166424
YKL221W	-101.36430678466077
YKL222C	-99.47994056463595
YKR001C	-100.28296547821165
YKR003W	-100.11045655375553
YKR004C	-104.59574468085107
YKR005C	-100.21505376344086
YKR006C	-100.10760401721666
YKR007W	-101.99151158994451
YKR009C	-100.23294509151413
YKR010C	-101.59285159285159
YKR011C	-101.7097126227719
YKR012C	-102.61569416498992
YKR013W	-102.44131455399061
YKR014C	-101.77498634625888
YKR015C	-102.647412755716
YKR016W	-100.07462686567166
YKR017C	-99.84319874558996
YKR018C	-101.25138019874862
YKR019C	-98.67416633186019
YKR020W	-100.80893682588597
YKR021W	-100.44444444444444
YKR023W	-100.65717415115006
YKR024C	-101.98883461270063
YKR026C	-101.0605391073796
YKR027W	-98.85931558935361
YKR028W	-98.60111910471623
YKR029C	-101.35135135135135
YKR030W	-101.6465053763441
YKR031C	-103.01185517462352
YKR032W	-102.39693192713327
YKR033C	-103.63112391930835
YKR034W	-101.31819846210179
YKR035C	-102.27171492204899
YKR035W-A	-104.57758330528442
YKR036C	-101.60542276132716
YKR039W	-103.03145130731338
YKR040C	-104.16359616801768
YKR041W	-102.66619267685746
YKR042W	-91.67492566897918
YKR043C	-99.96267263904443
YKR044W	-101.40480591497226
YKR045C	-100.80183276059564
YKR046C	-100.76219512195121
YKR047W	-95.26047786917353
YKR048C	-72.46489859594384
YKR049C	-101.1070110701107
YKR050W	-100.0
YKR051W	-101.98209718670077
YKR052C	-102.91878172588834
YKR053C	-101.39622641509436
YKR054C	-101.87826172371874
YKR055W	-58.29081632653062
YKR056W	-102.9172029172029
YKR057W	-100.50900548159751
YKR058W	-102.1083092186854
YKR059W	-102.68569030633657
YKR060W	-103.17574882713822
YKR061W	-102.18463706835799
YKR064W	-103.4779490856938
YKR065C	-100.95372659837511
YKR066C	-102.56410256410255
YKR067W	-102.59225373589508
YKR069W	-102.24328593996842
YKR070W	-101.42675967025998
YKR072C	-102.39390642002175
YKR073C	-102.70171595472802
YKR074W	-102.84879474068663
YKR075C	-102.77947464874771
YKR076W	-102.99674267100978
YKR077W	-103.43181139958222
YKR078W	-103.940708604483
YKR080W	-103.09114085404715
YKR082W	-105.31665363565286
YKR084C	-103.49599417334305
YKR085C	-101.38248847926268
YKR087C	-101.63177339901478
YKR088C	-101.6661794796843
YKR089C	-102.26472068444892
YKR090W	-101.78731009830206
YKR091W	-102.22844137655062
YKR092C	-102.49716231555051
YKR093W	-102.66798418972331
YKR094C	-102.19693997646135
YKR095W	-101.17379780386217
YKR096W	-100.27463096464126
YKR097W	-100.89310633547306
YKR098C	-103.13260340632601
YKR099W	-103.72217958557175
YKR100C	-100.40996009070692
YKR101W	-88.65824308062575
YKR102W	-101.04931794333683
YKR103W	-103.05749418411432
YKR104W	-102.41746815700546
YKR105C	-102.90668026517082
YKR106W	-99.38549774682507
YLL001W	-99.86259017519752
YLL002W	-101.64247517188694
YLL005C	-101.52266288951841
YLL006W	-100.1905487804878
YLL006W-A	-85.09693053311794
YLL007C	-101.41316474525848
YLL009C	-100.66225165562912
YLL010C	-100.69141193595344
YLL012W	-100.50359712230217
YLL013C	-99.80872226472839
YLL014W	-79.67359050445104
YLL015W	-100.76601671309191
YLL018C-A	-102.57561436672968
YLL019C	-101.05263157894737
YLL020C	-101.04068117313152
YLL021W	-100.98554533508542
YLL023C	-100.67521944632006
YLL024C	-101.04918032786885
YLL025W	-100.80294412847107
YLL026W	-101.58311345646437
YLL027W	-100.81355932203391
YLL028W	-102.17309853877859
YLL029W	-100.94667087409277
YLL030C	-93.26424870466322
YLL032C	-100.82898372735647
YLL033W	-97.90784557907847
YLL038C	-99.66487935656836
YLL039C	-100.32679738562092
YLL040C	-102.97094351942539
YLL041C	-102.88919102651258
YLL042C	-102.81195079086116
YLL043W	23.02238805970148
YLL044W	-102.02507232401159
YLL045C	-102.73878808627184
YLL046C	-100.77628793225122
YLL047W	-102.17462932454696
YLL048C	-102.94825511432009
YLL049W	-103.33119795003202
YLL051C	-103.9427773900907
YLL052C	-101.21250797702616
YLL053C	-102.14399999999999
YLL054C	-101.89051918735892
YLL055W	-102.7297857636489
YLL056C	-102.9753265602322
YLL057C	-102.6863412788498
YLL058W	-102.79051987767582
YLL059C	-103.76099484379738
YLL060C	-100.0
YLL061W	-102.5900900900901
YLL062C	-101.11028867505551
YLL063C	-102.66362252663623
YLR001C	-101.95627157652474
YLR003C	-103.66387893269614
YLR004C	-103.5413744740533
YLR006C	-100.45977011494251
YLR011W	-102.60565618048936
YLR012C	-102.884962134872
YLR013W	-102.42990654205609
YLR014C	-101.94915254237287
YLR015W	-100.68450528935904
YLR016C	-103.67443698143026
YLR017W	-102.31372549019608
YLR018C	-100.456447318372
YLR019W	-101.90403655750191
YLR020C	-101.99098422238917
YLR021W	-103.29067641681901
YLR023C	-102.32035928143712
YLR024C	-102.99043062200957
YLR025W	-102.50195465207194
YLR027C	-40.75325929502655
YLR028C	-99.46666666666665
YLR030W	-103.64304812834226
YLR031W	-102.97029702970298
YLR032W	-102.63917525773196
YLR034C	-101.85375901132853
YLR035C	-103.81895332390381
YLR036C	-102.55462184873949
YLR037C	-101.90605854322668
YLR038C	-101.91018766756032
YLR039C	-102.07407407407408
YLR040C	-103.03223747207151
YLR041W	-100.0
YLR042C	-99.76095617529882
YLR043C	-100.91514143094842
YLR044C	-100.71460473425635
YLR046C	-101.45751866334874
YLR047C	-102.9059829059829
YLR048W	-101.87924830067972
YLR049C	-102.7766266058848
YLR050C	-103.03030303030303
YLR052W	-102.75516593613025
YLR053C	-102.53636702722866
YLR054C	-102.17619388013927
YLR055C	-102.39190432382703
YLR056W	-100.0634719136782
YLR057W	-99.49592865451724
YLR058C	-98.48427434634331
YLR059C	-100.07648183556404
YLR061W	-100.4113110539846
YLR062C	-101.14404576183047
YLR063W	-100.65359477124186
YLR064W	-101.592082616179
YLR065C	-100.50524679362613
YLR067C	-101.25138019874862
YLR068W	-101.43527463428097
YLR069C	-101.8462571332662
YLR070C	-100.91081593927895
YLR072W	-99.67799642218247
YLR073C	-100.14886490509862
YLR074C	-100.25165146272413
YLR077W	-101.16410063837777
YLR079W	-102.02673566192324
YLR080W	-102.50922509225093
YLR081W	-100.0
YLR082C	-102.22138554216869
YLR083C	-100.4033736707004
YLR084C	-103.23060639064872
YLR085C	-101.90325138778749
YLR087C	-101.37537739013753
YLR089C	-101.5606242496999
YLR090W	-99.5878606219558
YLR091W	-100.0
YLR092W	-102.17973231357551
YLR093C	-102.37449118046133
YLR094C	-101.27478753541077
YLR095C	-102.72619517977084
YLR096W	-101.772063933287
YLR097C	-101.35605006954103
YLR098C	-101.34886572654813
YLR099C	-101.97563384919329
YLR102C	-102.41391551295706
YLR104W	-102.05850487540629
YLR107W	-102.52220248667851
YLR108C	-102.41935483870968
YLR109W	-99.4995308101345
YLR110C	-97.92147806004618
YLR111W	-103.3108325297332
YLR112W	-103.44948961633227
YLR113W	-102.75445078938527
YLR114C	-104.25531914893618
YLR118C	-101.90456229789805
YLR119W	-102.72210589291055
YLR120C	-102.99696509863428
YLR121C	-104.76762820512819
YLR122C	132.6086956521736
YLR123C	-101.7067494181536
YLR124W	-102.2644265887509
YLR125W	-108.72374232388708
YLR126C	-103.17460317460316
YLR128W	-103.77800066867269
YLR130C	-104.41471571906354
YLR131C	-103.9888033589923
YLR133W	-103.33704115684095
YLR134W	-92.58746103221338
YLR135W	-104.97494631352899
YLR136C	-102.91624279416752
YLR137W	-103.52407536636427
YLR138W	-105.13897866839044
YLR139C	-83.74255952380952
YLR142W	-103.41463414634147
YLR143W	-103.55089617855936
YLR144C	-104.15213946117274
YLR146C	-101.64849773996276
YLR148W	-100.46635576282479
YLR149C	-101.25507567368032
YLR150W	-102.0238525478858
YLR151C	-100.94202898550724
YLR152C	-101.66856276071294
YLR154C	-103.41591591591592
YLR164W	-104.22039859320047
YLR165C	-104.78821362799265
YLR168C	-102.43814987450699
YLR169W	-100.0
YLR171W	-104.39944134078212
YLR172C	-105.29054640069384
YLR173W	-101.1665325824618
YLR174W	-102.85714285714288
YLR176C	-100.69354139575206
YLR177W	-103.48042262274704
YLR178C	-103.56576862123615
YLR179C	-105.08
YLR180W	-98.93887945670629
YLR181C	-104.65341735336888
YLR182W	-102.95420974889218
YLR183C	-105.47682880122558
YLR184W	-104.14373583684042
YLR185W	-75.60439560439562
YLR187W	-93.04595363969092
YLR188W	-101.0233319688907
YLR189C	-101.74089068825909
YLR190W	-99.69995713673381
YLR191W	-101.46654445462877
YLR192C	-95.79472558802567
YLR193C	-104.13026211278793
YLR194C	-102.8251052572824
YLR199C	-103.17991631799164
YLR200W	-104.10958904109589
YLR201C	-103.61581920903956
YLR202C	-101.57762638938688
YLR203C	-101.14155251141553
YLR204W	-100.38684719535784
YLR205C	-98.90618426588136
YLR206W	-101.94518125552608
YLR207W	-101.40562248995984
YLR209C	-101.84516646610508
YLR210W	-104.87916096671226
YLR211C	-102.01279297974008
YLR213C	-104.61144321093083
YLR214W	-103.05919745729042
YLR216C	-104.37553101104504
YLR217W	-103.90044576523032
YLR218C	-101.53488372093022
YLR219W	-100.96000000000001
YLR220W	-100.26666666666667
YLR221C	-102.35103364410215
YLR224W	-101.33387227162491
YLR225C	-103.02287581699348
YLR226W	-104.57516339869282
YLR227C	-101.85558693021382
YLR228C	-101.35620263262865
YLR231C	-97.70992366412214
YLR232W	-98.99785254115963
YLR233C	-96.21329211746522
YLR234W	-94.70108695652173
YLR235C	-95.90525893215577
YLR236C	-95.35938590369855
YLR237W	-100.06894174422611
YLR238W	-98.42395587076437
YLR239C	-98.09119830328737
YLR240W	-102.96803652968036
YLR241W	-98.98251192368839
YLR242C	-101.0540184453228
YLR244C	-32.52089136490251
YLR246W	-99.71377459749552
YLR247C	-103.41962288271012
YLR248W	-102.23033252230334
YLR250W	-99.54372623574145
YLR251W	-101.76503903701548
YLR252W	-98.27712609970675
YLR253W	-96.58573596358117
YLR254C	-95.8036984352774
YLR255C	-97.38857938718662
YLR257W	-99.04517076753581
YLR258W	-97.0189701897019
YLR260W	-98.19277108433735
YLR261C	-100.76735263341472
YLR262C	-103.48027842227378
YLR262C-A	-102.64954930346899
YLR263W	-101.18906064209274
YLR264C-A	-92.27013832384051
YLR264W	-100.95634095634097
YLR265C	-98.71043376318876
YLR266C	-101.26375866286179
YLR267W	-100.82508250825082
YLR268W	-101.71206225680936
YLR269C	-98.26711749788673
YLR270W	-98.16262705238469
YLR271W	-100.5038937242327
YLR273C	-100.06823609689526
YLR278C	-101.44741074300418
YLR279W	-103.44142951687625
YLR280C	-102.10735586481114
YLR281C	-102.6338893766462
YLR282C	-103.43938091143595
YLR283W	-102.67573696145125
YLR284C	-103.99663441312579
YLR285C-A	-100.85889570552146
YLR285W	-102.67591674925669
YLR286C	-100.6695361071258
YLR287C	-99.24782264449722
YLR287C-A	-99.28473177441542
YLR288C	-102.83231412938525
YLR289W	-98.87980623675448
YLR290C	-102.66732526549764
YLR292C	-101.98204936424831
YLR294C	-101.6382014639247
YLR295C	-101.83958793230316
YLR296W	-102.28378884312991
YLR297W	-101.22908842608398
YLR299W	-102.31292517006804
YLR300W	-101.64222873900293
YLR303W	-102.05949656750573
YLR304C	-102.47848537005162
YLR306W	-103.41126868532004
YLR307C-A	-100.59358923624853
YLR307W	-102.82017252820172
YLR308W	-102.84800000000001
YLR309C	-101.05708245243127
YLR311C	-100.43650793650794
YLR312C	-101.1756061719324
YLR312W-A	-100.0
YLR313C	-100.57969255457843
YLR315W	-102.05209155485397
YLR318W	-101.12570356472797
YLR319C	-100.56818181818181
YLR320W	-103.2225063938619
YLR322W	-102.54437869822486
YLR324W	-100.12422360248448
YLR325C	-100.62992125984252
YLR326W	-100.96598068038638
YLR327C	-84.33826317785362
YLR328W	-99.35849056603773
YLR329W	-101.49094766191573
YLR330W	-100.31104199066876
YLR331C	-99.96443812233287
YLR332W	-103.55147380920553
YLR333C	-102.7037319116527
YLR334C	-101.42602495543672
YLR335W	-103.24675324675326
YLR337C	-103.91032325338895
YLR338W	-81.0121107266436
YLR341W	-104.61661983139301
YLR342W	-103.71267150928168
YLR342W-A	-100.28559771521827
YLR343W	-101.87590187590187
YLR344W	-100.27173913043477
YLR345W	-101.59593761334784
YLR346C	-101.65868042757096
YLR348C	-103.66056572379367
YLR349W	-102.70771513353114
YLR350W	-68.23361823361823
YLR351C	-103.6222509702458
YLR352W	-102.69600247908272
YLR353W	-101.76730486008836
YLR354C	-87.99392097264437
YLR356W	-103.81439244986237
YLR357W	-103.82352941176471
YLR358C	-103.28592447278078
YLR360W	-100.66555740432612
YLR361C	-102.70840661273301
YLR361C-A	-101.55440414507773
YLR362W	-101.50375939849623
YLR363C	-98.68064952638701
YLR363W-A	-100.82579630357844
YLR364W	-103.35899230230932
YLR365W	-104.27570954662735
YLR366W	-103.38409475465313
YLR367W	-103.29670329670331
YLR368W	-104.0466392318244
YLR369W	-102.76084618142703
YLR370C	-103.53606789250354
YLR371W	-100.85906140976104
YLR372W	-103.80647456421201
YLR373C	-101.40728476821192
YLR374C	-98.04248229904208
YLR375W	-100.58737151248165
YLR376C	-96.59009332376166
YLR377C	-100.20732550103662
YLR380W	-99.38626774069812
YLR381W	-99.61389961389962
YLR382C	-101.92755068128947
YLR384C	-104.26245210727969
YLR385C	-103.59375
YLR386W	-100.47759000734753
YLR387C	-98.68866328257192
YLR388W	-98.94771456757645
YLR389C	-103.11347808275298
YLR390W	-96.83386695126289
YLR390W-A	-100.63321306904578
YLR392C	-97.71265189421014
YLR393W	-96.70446491849752
YLR394W	-100.74525745257452
YLR395C	-97.40915208613728
YLR396C	-102.27750525578136
YLR398C	-83.1267217630854
YLR399C	-107.00152207001521
YLR400W	-98.79919946631087
YLR401C	-99.51506754416349
YLR402W	-101.18564742589705
YLR403W	-104.1371158392435
YLR404W	-102.81452293836195
YLR405W	-101.89144736842104
YLR406C	-98.89483065953655
YLR406C-A	-92.35317303902247
YLR407W	-99.30875576036867
YLR408C	-97.27916511367873
YLR410W	-97.12504329754069
YLR412C-A	-104.52643590718904
YLR412W	-95.22585383767903
YLR413W	-96.67138810198298
YLR414C	-96.48437499999999
YLR415C	-98.08895066018069
YLR416C	-97.34904270986746
YLR417W	-98.3117816091954
YLR418C	-102.94771968854282
YLR419W	-101.72805820827648
YLR420W	-105.65022421524664
YLR421C	-102.48409572856711
YLR422W	-103.2156187194947
YLR423C	-103.7215909090909
YLR425W	-101.42890066835677
YLR426W	-102.19719857182092
YLR427W	-102.41635687732342
YLR428C	-102.5092936802974
YLR429W	-101.96689853681937
YLR431C	-102.8428927680798
YLR432W	-102.98769771528997
YLR433C	-103.33167578319242
YLR434C	-102.9799706888129
YLR435W	-102.39310784939374
YLR436C	-102.28013029315962
YLR437C	-102.69541778975741
YLR438W	-102.2640306122449
YLR439W	-98.91964888588792
YLR441C	-101.73850054328142
YLR442C	-100.38650737877724
YLR443W	-101.67568961072442
YLR444C	-100.68076829564797
YLR445W	-100.84280312302965
YLR446W	-100.81300813008131
YLR447C	-102.3718172305546
YLR448W	-102.83185840707965
YLR449W	-102.66600839298938
YLR450W	-102.98672566371681
YLR451W	-103.68478657424298
YLR452C	-101.46341463414635
YLR453C	-101.42906936214709
YLR454W	-99.86671109630123
YLR455W	-103.60691939639308
YLR456W	-100.95205712342738
YLR460C	-101.39647844565877
YLR461W	-100.38809831824062
YML001W	-100.33571128829206
YML002W	-100.78585461689586
YML003W	-99.80959634424981
YML004C	-100.7642338555598
YML005W	-101.3926499032882
YML006C	-103.35483870967741
YML007C-A	-101.5993907083016
YML007W	-103.91949152542372
YML008C	-102.62768319763138
YML009C	-101.42597352601001
YML009C-A	-100.50468637346792
YML009W-B	-104.09694171956146
YML011C	-102.45901639344264
YML012C-A	-102.55175734232066
YML012W	-102.26190476190477
YML013W	-101.67597765363128
YML014W	-101.59598723210215
YML016C	-100.26729034413633
YML017W	-101.04408352668213
YML018C	-101.02389078498292
YML019W	-103.17460317460316
YML020W	-104.4030146767156
YML021C	-100.59551076500229
YML022W	-99.12767644726408
YML024W	-104.04191616766467
YML026C	-102.42898312062579
YML027W	-99.25285096342901
YML028W	-101.86147186147187
YML029W	-102.1466180639935
YML030W	-103.01158301158301
YML032C	-103.97539044013253
YML034C-A	-100.4078303425775
YML034W	-101.19542426191815
YML035C	-102.29922858302882
YML036W	-99.79101358411704
YML037C	-103.1272994849154
YML038C	-99.35040122277418
YML041C	-101.90069821567107
YML042W	-100.5722460658083
YML047C	-95.52023121387282
YML047W-A	-103.65771812080537
YML048W	-104.83012689316415
YML050W	-103.64145658263307
YML051W	-102.2883295194508
YML052W	-103.02435192458759
YML053C	-103.26213592233012
YML054C	-102.3820026466696
YML054C-A	-103.17848410757946
YML055W	-103.86052303860522
YML056C	-103.55946398659968
YML057C-A	-101.80109631949882
YML057W	-102.76073619631903
YML058W	-102.42825607064017
YML058W-A	-101.15036976170913
YML059C	-103.70629370629369
YML060W	-103.13966077228436
YML061C	-101.78372352285396
YML062C	-104.31837425910244
YML063W	-104.13533834586465
YML066C	-102.09481808158765
YML067C	-101.4240888245233
YML068W	-100.92129507765202
YML070W	-101.31174993022607
YML071C	-102.59171995960956
YML072C	-101.59924741298212
YML073C	-103.65653245686113
YML074C	-102.51748251748252
YML075C	-104.66939331970006
YML076C	-101.76165803108807
YML078W	-104.9347471451876
YML079W	-104.36540016168148
YML080W	-103.52475247524752
YML081C-A	-101.45322434150772
YML081W	-103.31262939958592
YML082W	-104.34210526315788
YML083C	-104.09302325581396
YML084W	-103.65384615384616
YML086C	-101.95076167395162
YML087C	-103.37979094076655
YML088W	-104.36773511799929
YML089C	-103.74256733123471
YML090W	-103.22490964692798
YML094C-A	-101.72473266643671
YML094W	-103.4684333593141
YML095C	-102.73572377158034
YML096W	-101.96019300361883
YML097C	-102.46153846153847
YML099C	-101.47550111358576
YML100W	-101.83566433566433
YML100W-A	-101.34811264230078
YML101C	-102.27592020230402
YML101C-A	-101.42814638500445
YML102W	-102.31177756950953
YML103C	-102.94511378848728
YML104C	-101.90411961969893
YML106W	-103.13837375178316
YML107C	-101.71612441902036
YML108W	-101.6198347107438
YML109W	-101.07398568019093
YML110C	-100.07125044531529
YML111W	-101.75288584865328
YML112W	-101.45658263305322
YML113W	-101.81067344345618
YML115C	-103.64372469635627
YML116W	-102.03089244851257
YML116W-A	-100.65058281377068
YML117W	-101.29634430904848
YML118W	-102.14534727809064
YML119W	-103.42465753424659
YML120C	-103.04610318331504
YML121W	-102.83140283140284
YML122C	-101.76211453744493
YML123C	-101.26387176325524
YML124C	-101.16940581542353
YML128C	-102.26081258191351
YML129C	-102.8668427008676
YML131W	-101.9638897687678
YMR001C-A	-101.6301816488123
YMR002W	-101.31332082551594
YMR003W	-103.4927866362946
YMR004W	-101.44721906923951
YMR006C	-102.7687296416938
YMR007W	-101.73258003766479
YMR008C	-102.33478432924417
YMR009W	-103.27709279688513
YMR010W	-102.66146202980838
YMR011W	-101.34511913912377
YMR012W	-100.98298676748583
YMR013W-A	-101.43084260731318
YMR014W	-100.57493292449213
YMR015C	-100.91324200913243
YMR016C	-100.89722675367048
YMR017W	-103.2258064516129
YMR018W	-103.91666666666666
YMR019W	-103.14647377938518
YMR020W	-102.64876632801163
YMR021C	-103.9530988274707
YMR022W	-103.57030015797788
YMR023C	-102.5118805159538
YMR024W	-102.01769911504424
YMR025W	-102.52354048964219
YMR026C	-104.65918895599656
YMR027W	-103.2305978462681
YMR029C	-101.24113475177306
YMR030W	-102.0
YMR031C	-103.22033898305085
YMR031W-A	-103.79234167893961
YMR032W	-105.32101858211479
YMR034C	-103.54497354497354
YMR035W	-101.75438596491226
YMR036C	-101.76138251910933
YMR037C	-100.4701141705843
YMR038C	-76.47524752475248
YMR039C	-101.95642507781237
YMR040W	-103.41126868532004
YMR041C	-102.42939568782265
YMR042W	-99.80886850152905
YMR044W	-102.85935085007729
YMR048W	-99.5172968624296
YMR052C-A	-104.37601296596435
YMR052W	-103.26043737574552
YMR053C	-102.33196159122086
YMR054W	-102.2670917463691
YMR055C	-102.40740740740742
YMR056C	-102.79562982005142
YMR057C	-103.58471423740276
YMR058W	-103.06324110671936
YMR060C	-102.10048254328699
YMR062C	-103.51851851851852
YMR063W	-102.21295702373317
YMR064W	-99.65588437715073
YMR065W	-102.98871607197317
YMR066W	-100.177304964539
YMR067C	-101.40158439975625
YMR068W	-102.0050125313283
YMR069W	-101.79067613460944
YMR070W	-103.13901345291481
YMR071C	-71.33936934124259
YMR072W	-103.76454483230664
YMR073C	-68.34990059642146
YMR074C	-103.85564466378779
YMR075C-A	-102.46113989637307
YMR075W	-102.19298245614034
YMR077C	-103.93382352941177
YMR078C	-101.53333333333332
YMR080C	-58.077709611451944
YMR081C	-103.0999651689307
YMR082C	-102.49999999999999
YMR083W	-102.10556677242573
YMR084W	-101.6246011024079
YMR085W	-103.56265356265357
YMR086C-A	-103.08293530178028
YMR086W	-102.13980028530672
YMR087W	-103.8369304556355
YMR088C	-100.06660006660006
YMR089C	-103.59829898593394
YMR090W	-103.05400372439478
YMR091C	-104.75247524752476
YMR092C	-100.6787330316742
YMR095C	-100.5783530707794
YMR096W	-101.2813522355507
YMR097C	-101.68683535020169
YMR098C	-101.7934446505875
YMR099C	-101.9585253456221
YMR100W	-102.83048211508554
YMR101C	-102.6063829787234
YMR102C	-102.35357047338863
YMR103C	-103.10077519379843
YMR104C	-99.82014388489209
YMR105C	-102.3544384346166
YMR105W-A	-100.46044370029301
YMR106C	-102.37871674491392
YMR107W	-101.91444810050854
YMR109W	-101.38888888888889
YMR110C	-101.3599537037037
YMR111C	-101.32782531720272
YMR114C	-101.79321938918464
YMR115W	-102.04197390811116
YMR116C	-103.68459837877673
YMR118C	-102.16110019646365
YMR119W	-102.76650682405017
YMR119W-A	-103.04014852634023
YMR120C	-103.07382935937947
YMR121C	-102.70365168539325
YMR122C	-102.54010695187165
YMR123W	-103.94644115574347
YMR124W	-104.04644616467277
YMR125W	-103.52137980596481
YMR126C	-102.8028350515464
YMR127C	-102.73851590106007
YMR129W	-102.51021599532983
YMR130W	-103.08524173027989
YMR132C	-102.83610580856286
YMR133W	-102.74307441607822
YMR135C	-103.87783115991762
YMR135W-A	-99.45533769063181
YMR136W	-101.63896043081246
YMR137C	-98.89589905362777
YMR138W	-101.15232265034209
YMR139W	-99.81678270428729
YMR140W	-103.03547066848569
YMR141C	-102.22672064777328
YMR142C	-103.82448858582862
YMR143W	-96.06806239456004
YMR144W	-101.66010129431626
YMR145C	-110.86956521739131
YMR147W	-101.57208588957054
YMR148W	-102.26130653266333
YMR150C	-102.17071376011775
YMR151W	-101.14391143911439
YMR152W	-100.17692852087757
YMR153C-A	-102.74914089347078
YMR153W	-105.06831203173203
YMR154C	-100.38791909116098
YMR155W	-102.61976047904191
YMR156C	-102.26164079822617
YMR157C	-101.66840458811262
YMR158C-A	-101.38346931536006
YMR158W	-94.41913439635535
YMR158W-B	-102.47877758913413
YMR159C	-101.82724252491695
YMR160W	-100.88035214085636
YMR161W	-101.21163166397416
YMR162C	-101.48059223689474
YMR163C	-100.7171314741036
YMR164C	-102.33281493001556
YMR166C	-101.08153078202994
YMR167W	-103.86533665835411
YMR169C	-101.88042526759412
YMR170C	-101.21368150055167
YMR171C	-102.51547987616098
YMR172C-A	-100.7148231753198
YMR172W	-102.58884443398446
YMR173W	-99.74321349963317
YMR173W-A	-101.46945088940448
YMR174C	-102.05735143527465
YMR175W	-100.72526770802632
YMR175W-A	-101.09161793372319
YMR176W	-100.3728251864126
YMR177W	-100.08988764044943
YMR178W	-99.01835253947931
YMR179W	-100.47755491881567
YMR180C	-101.75746924428823
YMR181C	-103.81944444444444
YMR182C	-102.43436754176611
YMR182W-A	-100.93648208469055
YMR183C	-100.77787381158167
YMR184W	-102.71880819366854
YMR186W	-101.65165165165166
YMR187C	-102.14545454545456
YMR188C	-103.03571428571429
YMR189W	-102.02858460119873
YMR190C	-100.3864319450408
YMR191W	-99.50257678953798
YMR192W	-99.73947025618759
YMR193C-A	-102.31560891938251
YMR193W	-100.77582686810945
YMR194C-A	-100.57077625570776
YMR194C-B	-101.46878824969401
YMR194W	-100.69702602230484
YMR195W	-101.2469831053902
YMR196W	-101.6554986204178
YMR198W	-100.31087050688984
YMR199W	-99.91826726604005
YMR201C	-101.98675496688743
YMR202W	-101.8542374986276
YMR204C	-100.32392410920869
YMR205C	-100.03947887879986
YMR206W	-99.63265306122449
YMR207C	-100.49164208456244
YMR209C	-103.85496183206106
YMR210W	-101.83150183150182
YMR214W	-101.54876517371285
YMR215W	-101.88679245283016
YMR216C	-51.39103554868624
YMR219W	-102.98260149130074
YMR221C	-102.0475319926874
YMR222C	-103.24303700877529
YMR223W	-101.45081387119603
YMR224C	-101.64424514200299
YMR225C	-101.96735035579741
YMR226C	-100.9495036685369
YMR228W	-100.81426909654905
YMR230W	-102.32681121099947
YMR230W-A	-101.83409754064195
YMR231W	-103.10283687943263
YMR232W	-102.71364925070878
YMR233W	-102.52893270467209
YMR234W	-101.82950564421954
YMR237W	-102.35421948569359
YMR238W	-102.96593186372746
YMR241W	-102.03223545900491
YMR242C	-101.42857142857144
YMR242W-A	-102.14209210996073
YMR243C	-99.55516014234875
YMR244C-A	-100.8133387555917
YMR244W	-102.2003745318352
YMR245W	-100.71779372874954
YMR246W	-101.90839694656488
YMR247C	-103.14729332773815
YMR247W-A	-103.05403288958495
YMR250W	-102.45421245421244
YMR251W	-102.93389890420643
YMR251W-A	-99.80375665825625
YMR252C	-103.33884297520662
YMR253C	-103.12598673823807
YMR254C	-103.50560173473076
YMR255W	-101.9634394041977
YMR256C	-103.12395028552234
YMR257C	-103.80695443645082
YMR258C	-100.98039215686273
YMR259C	-103.77285103072734
YMR261C	-103.89951256092988
YMR262W	-104.47589900535577
YMR263W	-88.8364104765994
YMR264W	-102.82331511839709
YMR265C	-103.26485693323552
YMR266W	-100.44444444444444
YMR267W	-102.53032928942807
YMR269W	-102.59373081469482
YMR271C	-102.95375048581423
YMR272C	-105.4884189325277
YMR272W-B	-102.20191109264644
YMR273C	-104.0168324407039
YMR274C	-105.5680963130173
YMR275C	-102.82979608822305
YMR276W	-103.13378867014866
YMR278W	-103.91705069124424
YMR279C	-103.61784334387075
YMR280C	-93.56328919002155
YMR282C	-103.19767441860466
YMR283C	-102.72762197464465
YMR284W	-101.60910518053375
YMR285C	-102.25394440270475
YMR286W	-101.58850226928895
YMR287C	-102.78195488721803
YMR289W	-100.75557234605212
YMR291W	-103.29585110507948
YMR292W	-102.96101949025487
YMR293C	-103.03605313092979
YMR294W	-102.65095729013254
YMR294W-A	-99.47294448348559
YMR295C	-103.26359832635983
