YHR011W	-8.120	-7.412	15.311	9.680
YHR012W	-2.438	-2.374	0.784	0.579
YHR013C	-12.440	-15.232	18.210	11.505
YHR014W	-0.720	-0.483	0.677	0.594
YHR015W	0.230	1.125	0.389	0.088
YHR016C	0.826	1.411	0.042	-0.606
YHR017W	1.129	0.803	-1.033	-0.209
YHR018C	-3.700	-3.289	7.636	6.475
YHR021C	-3.839	-5.153	-9.257	-6.390
YHR021W-A	0.888	0.513	0.269	0.189
YHR022C	-0.991	-1.014	-0.239	-0.261
YHR028C	-0.680	-0.260	0.280	0.092
YHR029C	-0.097	0.089	0.201	-0.675
YHR030C	0.975	2.246	1.460	1.704
YHR031C	-2.966	-4.725	-5.427	-4.199
YHR032W	-0.586	-0.456	0.091	0.298
YHR033W	0.261	-0.038	0.439	0.309
YHR034C	-2.141	-2.506	-3.845	-3.699
YHR035W	1.363	1.586	-0.567	-1.240
YHR037W	-0.014	-0.103	-1.793	-0.912
YHR038W	-5.874	-3.820	14.948	10.313
YHR039C	2.592	1.659	-1.835	0.663
YHR039C-B	-15.513	-15.297	-16.279	-12.058
YHR041C	-2.129	-3.906	-0.178	0.686
YHR043C	-0.597	-0.307	0.262	1.694
YHR044C	1.868	1.602	-0.805	-0.263
YHR045W	-0.008	0.208	-0.139	-0.324
YHR046C	1.201	0.970	2.440	1.643
YHR047C	-0.381	-0.823	0.520	-0.027
YHR048W	0.954	1.594	1.197	-0.462
YHR049C-A	-0.139	-0.116	-0.387	-0.425
YHR049W	-0.130	-0.014	3.309	2.033
YHR050W	0.759	0.372	0.294	0.157
YHR051W	-6.532	-7.747	14.737	10.504
YHR057C	-0.171	-0.034	0.246	0.217
YHR059W	-2.734	-3.939	2.422	4.015
YHR060W	-12.699	-14.968	-19.040	-14.823
YHR061C	-0.633	-0.916	-0.011	0.205
YHR064C	-4.685	-6.709	-3.413	0.902
YHR066W	-2.004	-2.900	-6.284	-4.822
YHR067W	-4.857	-3.305	10.079	6.989
YHR073W	2.956	2.339	0.713	0.297
YHR075C	1.292	0.787	1.862	1.070
YHR076W	1.386	0.676	-1.588	-1.719
YHR078W	-1.669	-1.164	-0.522	-0.367
YHR079C	-2.911	-2.236	-1.686	-2.104
YHR079C-B	0.117	0.001	-0.112	0.502
YHR080C	2.029	3.006	1.021	-0.370
YHR081W	-5.921	-6.669	-13.124	-10.614
YHR082C	-1.469	-0.693	-0.832	-0.090
YHR086W	-0.482	-0.210	-0.113	-0.081
YHR087W	2.404	1.384	-1.664	-2.356
YHR091C	-3.283	-1.407	12.999	8.763
YHR092C	2.925	2.867	-0.463	-0.537
YHR093W	-0.303	-0.260	-0.249	0.023
YHR094C	2.581	3.245	-1.020	-0.137
YHR095W	0.099	-0.254	-0.017	-0.228
YHR096C	-0.122	-0.304	-0.234	-0.243
YHR097C	3.218	4.035	2.052	0.561
YHR100C	-3.917	-3.508	5.233	5.505
YHR103W	0.902	1.287	-0.857	-1.276
YHR104W	-1.551	-1.712	-1.665	-1.261
YHR105W	1.087	0.829	0.166	-0.639
YHR106W	-0.372	-0.471	0.312	0.381
YHR108W	0.832	0.052	-1.302	-1.039
YHR109W	2.248	1.646	-3.955	-3.431
YHR110W	2.183	2.316	0.525	1.156
YHR111W	-6.043	-5.306	-2.744	-1.614
YHR112C	0.240	0.114	0.372	0.725
YHR113W	2.301	2.866	0.911	0.616
YHR114W	0.752	0.485	0.522	0.262
YHR115C	0.742	0.671	0.297	-0.587
YHR116W	-3.780	-2.568	13.295	9.182
YHR117W	0.165	0.430	-0.954	-1.384
YHR120W	-7.516	-5.317	14.279	8.768
YHR121W	0.838	1.039	1.551	1.449
YHR123W	1.151	1.034	0.503	-0.124
YHR124W	-0.270	-0.245	-0.135	0.210
YHR125W	0.687	0.833	0.452	1.110
YHR126C	5.128	4.590	-1.529	-1.285
YHR127W	-0.418	-0.277	-0.205	-0.639
YHR129C	-1.809	-2.592	-1.133	-2.131
YHR130C	0.049	0.085	0.605	0.176
YHR131C	-0.267	-0.052	0.730	0.804
YHR132C	-0.544	-0.662	-0.023	-0.163
YHR132W-A	1.817	1.482	-1.540	-0.976
YHR133C	-0.662	-0.719	0.201	0.466
YHR134W	-2.855	-5.846	-4.077	-3.436
YHR135C	2.129	2.206	-0.511	-0.386
YHR136C	0.133	-0.054	1.265	1.342
YHR137W	-0.783	-0.649	-0.065	0.430
YHR138C	0.205	0.511	-0.278	0.084
YHR139C	0.477	0.036	0.806	0.834
YHR139C-A	1.843	1.289	-0.036	0.874
YHR140W	1.489	1.352	-0.901	-0.337
YHR142W	4.042	3.456	0.610	-0.607
YHR143W	0.277	-0.168	-0.230	-1.037
YHR146W	NaN	NaN	NaN	NaN
YHR147C	-10.097	-6.164	14.129	5.009
YHR150W	-0.210	-0.385	-0.887	-1.547
YHR151C	-11.882	-9.154	-16.433	-10.874
YHR153C	3.219	3.112	-0.019	-0.286
YHR154W	2.439	0.796	-5.353	-5.698
YHR155W	0.275	0.184	0.267	0.849
YHR156C	2.299	1.266	-2.518	-2.184
YHR157W	2.866	2.306	-0.430	-0.411
YHR158C	3.384	2.623	-0.455	0.870
YHR159W	2.611	2.161	0.623	0.215
YHR160C	-0.237	0.644	0.756	0.761
YHR161C	-0.887	-0.947	0.401	-0.101
YHR162W	-0.030	0.296	-2.412	-2.900
YHR163W	3.150	2.281	-1.038	-1.280
YHR167W	-0.931	-1.490	0.045	-0.026
YHR168W	-4.131	-1.978	14.153	9.080
YHR171W	0.706	1.481	0.928	-0.181
YHR176W	1.989	2.379	0.364	0.098
YHR177W	1.430	0.856	-1.232	-2.071
YHR178W	-8.050	-7.858	-10.456	-5.582
YHR179W	1.900	1.127	-1.064	-0.710
YHR181W	-0.646	-0.806	0.415	0.376
YHR182W	-0.248	-0.597	0.212	0.032
YHR184W	0.833	0.897	-1.388	-1.088
YHR189W	-4.027	-0.941	9.340	6.009
YHR193C	1.448	1.538	1.307	0.837
YHR194W	-10.075	-10.676	2.566	3.417
YHR195W	1.629	1.224	-1.353	-1.275
YHR198C	0.374	0.140	-0.185	-0.623
YHR199C	-0.071	-0.321	0.494	0.414
YHR200W	-1.981	-2.236	0.067	1.130
YHR202W	2.206	2.104	-0.875	-1.055
YHR203C	-3.023	-3.143	-1.674	-1.018
YHR204W	-0.560	-0.625	0.590	-0.627
YHR206W	-0.723	-0.546	0.044	0.425
YHR207C	0.562	0.066	0.132	1.573
YHR209W	0.261	0.538	0.133	-0.254
YHR210C	0.678	0.700	1.411	0.850
YIL001W	0.563	0.148	-0.375	0.048
YIL002C	0.448	0.241	-0.207	-0.138
YIL005W	0.515	-0.200	-1.302	-1.087
YIL006W	-0.911	-1.073	2.890	4.722
YIL007C	0.972	0.989	2.413	1.007
YIL008W	-4.512	-4.735	-2.825	-2.239
YIL009C-A	1.560	2.857	1.268	0.522
YIL009W	-0.326	0.362	0.772	0.955
YIL010W	-0.632	-0.694	-0.090	-0.070
YIL011W	-0.044	0.370	0.708	0.769
YIL012W	0.188	0.155	0.654	0.945
YIL013C	0.138	-0.058	-0.418	-0.312
YIL014W	0.244	0.158	0.426	0.791
YIL015C-A	-0.536	-0.271	0.266	0.504
YIL015W	1.228	0.933	0.346	0.502
YIL016W	1.833	1.621	0.682	0.463
YIL017C	4.006	3.780	-0.481	0.081
YIL018W	-1.921	-1.838	-2.229	-1.802
YIL020C	3.609	2.453	0.045	0.036
YIL023C	3.286	4.134	0.553	0.820
YIL024C	0.252	0.034	-0.902	-0.631
YIL025C	-0.391	0.044	0.328	-0.057
YIL027C	-0.021	-0.207	-1.107	-0.849
YIL028W	3.220	2.435	-1.729	-1.478
YIL030C	0.230	-0.055	-1.441	-1.705
YIL032C	0.107	-0.006	-2.070	-2.552
YIL035C	-0.104	0.266	0.700	0.100
YIL036W	-2.002	-1.780	-1.069	0.085
YIL037C	1.719	2.054	-1.697	-1.524
YIL038C	-1.023	-1.241	-0.336	2.214
YIL039W	0.160	-1.220	3.672	5.399
YIL040W	0.229	0.021	0.206	0.496
YIL041W	3.491	2.540	-2.305	-0.852
YIL042C	0.222	0.877	0.105	-0.556
YIL043C	3.227	3.590	-0.056	0.206
YIL044C	3.757	3.268	-0.411	0.554
YIL045W	0.067	0.196	-0.133	0.042
YIL047C	3.468	3.138	0.053	0.080
YIL049W	2.388	2.332	1.136	1.387
YIL050W	3.560	3.331	-0.919	0.058
YIL052C	0.896	-0.367	-0.047	0.859
YIL053W	4.331	3.878	-0.877	-0.263
YIL054W	-0.214	-0.344	-0.206	0.364
YIL055C	2.607	3.040	-0.340	-0.171
YIL057C	1.035	1.653	1.577	1.795
YIL058W	2.319	2.046	-1.534	-1.292
YIL059C	2.331	2.184	0.608	0.311
YIL060W	-10.836	-6.697	8.681	5.901
YIL064W	1.962	1.745	-0.138	0.466
YIL065C	0.839	1.609	0.137	0.446
YIL066C	0.124	0.644	0.285	-0.232
YIL067C	0.500	0.391	0.372	0.331
YIL069C	2.442	1.839	-2.384	-1.852
YIL070C	-2.007	-1.026	10.217	7.423
YIL071C	-0.112	-0.260	-0.057	-0.124
YIL072W	0.085	0.193	-0.140	-0.202
YIL073C	0.140	-0.226	-0.356	-0.592
YIL074C	1.701	1.940	1.615	1.487
YIL076W	1.213	1.422	0.654	0.548
YIL077C	2.496	2.703	0.596	0.891
YIL079C	-1.012	-0.615	0.245	0.188
YIL084C	1.224	1.454	1.532	0.985
YIL086C	0.051	-0.514	0.261	-0.016
YIL087C	0.344	0.269	-2.107	-1.269
YIL088C	0.603	0.527	-0.466	-0.946
YIL089W	-0.066	-0.141	0.231	-0.174
YIL090W	1.454	-1.433	-6.218	-2.741
YIL092W	1.740	1.675	0.775	0.653
YIL093C	-5.825	-4.273	9.415	7.402
YIL095W	0.952	0.612	0.152	0.346
YIL096C	-0.099	0.271	-1.479	-1.088
YIL097W	1.641	2.289	0.405	1.486
YIL098C	1.198	0.544	0.090	-0.064
YIL099W	0.526	0.925	-1.119	-0.679
YIL100W	1.835	1.706	-1.410	-1.523
YIL101C	2.920	3.298	0.844	0.900
YIL103W	2.241	1.555	-0.333	-0.922
YIL105C	2.742	2.477	0.408	0.266
YIL107C	1.704	1.943	-0.533	-0.322
YIL108W	-0.472	-0.274	0.205	0.273
YIL110W	0.973	0.411	-0.359	-0.307
YIL112W	3.103	2.524	-0.894	-0.747
YIL113W	0.011	-0.194	0.930	0.898
YIL114C	1.991	1.705	-1.132	0.006
YIL116W	-0.561	-0.207	0.402	0.680
YIL117C	-0.660	-0.689	-0.062	-0.067
YIL119C	1.548	2.244	1.683	1.547
YIL120W	-0.187	0.064	0.233	-0.035
YIL121W	-0.412	-0.747	-1.087	-0.976
YIL123W	-1.346	-0.361	-0.192	-0.365
YIL124W	-0.738	-0.277	0.555	2.065
YIL125W	-7.822	-5.215	9.009	4.405
YIL130W	-1.113	0.717	-0.500	-1.165
YIL132C	-0.250	-0.949	0.208	-0.822
YIL133C	-1.763	-1.531	-2.400	-2.424
YIL134W	-0.275	-0.118	1.656	1.103
YIL137C	-0.817	0.639	3.106	0.741
YIL138C	0.124	0.011	-0.500	-0.790
YIL139C	-0.329	-1.258	-0.254	-0.504
YIL140W	-0.216	-0.204	0.267	-0.349
YIL141W	-0.172	-0.030	0.337	-0.135
YIL145C	2.826	3.162	0.721	0.396
YIL146C	1.633	1.540	0.603	0.424
YIL148W	-1.622	-1.023	-1.917	-1.652
YIL149C	0.888	0.949	0.683	-0.065
YIL152W	1.879	2.426	0.552	-0.976
YIL153W	0.501	1.074	1.405	3.549
YIL154C	2.849	2.265	-0.832	-0.734
YIL155C	-0.078	1.099	1.955	1.574
YIL156W	-0.496	-0.294	-0.121	-0.233
YIL157C	-0.471	-0.918	0.281	-0.450
YIL159W	0.520	0.478	0.885	0.693
YIL160C	-0.271	0.181	0.332	0.523
YIL161W	2.948	2.439	-0.922	-0.617
YIL162W	-0.686	-0.659	-0.207	-0.481
YIL163C	0.556	1.548	0.000	-0.609
YIL164C	0.025	0.333	-0.038	-0.209
YIL165C	-0.242	0.110	0.333	0.400
YIL166C	-0.599	-0.554	0.171	0.203
YIL167W	-0.775	-0.240	-0.328	-0.736
YIL168W	-0.011	-0.285	-0.643	-0.021
YIL170W	-0.806	-0.887	0.461	0.293
YIL173W	0.616	0.330	0.495	0.919
YIR001C	3.906	4.507	0.716	0.960
YIR002C	0.102	-0.390	0.038	-0.468
YIR003W	-0.380	-0.655	-0.324	0.622
YIR005W	-0.935	-1.118	-3.989	-2.193
YIR007W	2.255	0.781	-0.907	-1.236
YIR009W	0.258	0.228	-0.113	-0.447
YIR013C	1.401	0.536	-0.289	-0.358
YIR014W	-0.073	0.059	0.630	0.272
YIR016W	0.218	0.388	0.637	0.295
YIR017C	0.038	0.020	0.269	0.262
YIR018W	0.246	0.207	0.263	0.086
YIR019C	4.225	3.680	0.247	0.285
YIR020C	-1.316	-1.258	0.146	-0.032
YIR020W-B	1.046	0.868	-1.239	-1.136
YIR021W	-3.221	-1.370	6.621	4.871
YIR023W	0.173	-0.550	-0.699	-0.573
YIR024C	-2.045	-1.744	3.364	4.338
YIR025W	-0.454	-0.305	-0.427	0.287
YIR026C	-11.318	-12.128	-22.218	-15.223
YIR027C	2.169	1.852	-1.662	-0.976
YIR028W	2.592	2.212	-2.198	-2.558
YIR029W	4.222	3.294	-2.623	-1.898
YIR030C	2.111	1.981	1.242	0.831
YIR031C	0.105	-0.293	-0.222	-0.100
YIR032C	1.250	0.787	-1.442	-0.977
YIR033W	-0.027	-0.499	-0.930	-1.182
YIR034C	-7.501	-6.926	10.172	9.904
YIR035C	-0.537	-0.531	0.407	0.769
YIR036C	0.335	0.200	0.278	0.061
YIR037W	1.278	1.333	0.624	0.289
YIR038C	0.088	0.228	-0.180	0.195
YIR039C	0.313	0.510	0.481	-0.619
YIR042C	0.530	0.450	-1.311	-0.774
YIR043C	2.094	1.454	-3.858	-3.080
YIR044C	3.499	2.703	0.001	-0.228
YJL003W	-11.158	-8.668	11.779	8.717
YJL004C	1.108	0.020	-1.905	-1.465
YJL006C	2.950	2.745	0.780	0.792
YJL007C	-0.271	-1.532	3.313	6.103
YJL012C	1.201	1.791	0.360	0.169
YJL013C	-0.175	-0.161	0.318	0.679
YJL016W	-0.320	-0.333	0.141	0.212
YJL017W	0.188	0.211	0.137	-0.224
YJL020C	0.543	0.565	-1.382	-0.828
YJL021C	-0.383	-0.512	-0.757	-0.149
YJL022W	-2.450	-0.473	5.451	4.014
YJL023C	-4.075	-1.166	14.484	9.598
YJL024C	-1.783	-1.390	-0.889	-0.865
YJL027C	1.209	0.649	-2.107	-2.604
YJL028W	-0.859	-0.872	0.215	-0.032
YJL030W	0.816	0.791	0.897	-0.129
YJL036W	-0.825	-0.674	-1.002	0.285
YJL037W	1.042	1.219	-1.464	-1.831
YJL038C	0.609	0.163	-1.020	-0.759
YJL042W	-0.271	0.002	0.251	0.321
YJL043W	1.695	1.535	-0.590	-0.589
YJL044C	1.642	1.565	-0.421	-0.373
YJL045W	-0.044	-0.024	0.943	0.064
YJL046W	-9.482	-6.160	12.373	7.458
YJL047C	-1.914	-4.302	-5.986	-5.062
YJL048C	1.656	1.643	0.903	0.569
YJL049W	0.557	0.811	0.998	-0.055
YJL051W	0.430	-0.521	-1.810	-1.670
YJL052W	3.045	2.514	-3.376	-2.669
YJL053W	-2.577	-2.425	1.064	3.094
YJL055W	1.730	1.767	-1.157	-1.348
YJL057C	1.918	1.786	-0.745	-0.611
YJL058C	2.578	2.877	-0.435	-0.566
YJL059W	0.359	0.251	0.723	-0.036
YJL060W	2.088	1.982	0.724	0.396
YJL062W	1.186	0.774	-2.031	-2.612
YJL063C	-0.416	0.184	11.190	8.952
YJL064W	4.083	3.852	-0.914	-0.831
YJL065C	-0.448	-0.047	-1.410	-1.005
YJL066C	1.034	1.194	1.459	0.733
YJL067W	1.196	0.786	0.033	0.297
YJL068C	-0.029	0.329	0.515	0.555
YJL070C	-0.181	-0.436	0.658	0.666
YJL071W	-2.839	-2.086	8.572	7.518
YJL073W	0.521	0.311	-1.321	-1.538
YJL077C	1.487	0.944	-2.223	-2.194
YJL078C	1.151	0.992	-1.521	-1.121
YJL079C	-0.166	-0.375	0.138	-0.056
YJL080C	1.194	0.819	-1.311	-1.280
YJL082W	0.388	0.026	0.494	0.732
YJL083W	-0.422	-0.469	-0.150	-0.173
YJL084C	-0.114	-0.515	-1.116	-0.607
YJL088W	-2.745	-1.582	10.110	8.483
YJL089W	0.626	1.006	0.638	0.348
YJL092W	-0.785	-8.010	-3.204	4.321
YJL093C	1.718	1.134	1.380	0.551
YJL094C	-1.022	-0.880	3.207	4.084
YJL095W	-1.904	-2.759	-2.471	-0.340
YJL096W	-7.291	-2.545	16.400	10.155
YJL098W	2.072	1.912	-0.717	-1.247
YJL100W	4.981	4.469	-1.883	-2.365
YJL101C	-5.943	-5.942	2.060	1.563
YJL102W	-11.114	-8.524	12.429	4.230
YJL103C	1.701	0.427	0.633	0.527
YJL105W	2.018	1.592	-1.086	-0.703
YJL106W	0.075	0.537	1.025	0.967
YJL107C	1.500	1.917	-0.838	-1.155
YJL108C	1.832	1.917	-0.270	0.191
YJL110C	0.264	0.628	0.739	0.153
YJL112W	2.624	2.702	1.475	0.204
YJL115W	-7.016	-9.604	-11.265	-3.683
YJL118W	1.754	1.449	-3.744	-2.580
YJL119C	-0.124	0.199	0.517	-0.276
YJL120W	-1.015	-2.501	-3.695	-2.701
YJL121C	1.120	-0.377	-5.409	-6.072
YJL122W	2.602	3.170	-1.603	-1.588
YJL123C	2.188	1.192	-3.291	-3.363
YJL124C	-5.158	-7.655	-9.190	-7.194
YJL126W	4.156	3.852	-1.244	-2.319
YJL127C	-3.350	-5.982	-9.018	-6.292
YJL128C	-0.062	0.351	1.204	1.073
YJL129C	0.565	1.442	0.719	1.008
YJL130C	-1.574	-0.617	0.200	-0.270
YJL131C	1.227	1.221	-0.553	-0.547
YJL132W	0.362	0.174	-0.184	-0.095
YJL133W	-0.026	-0.564	0.433	0.202
YJL134W	-1.774	-1.501	1.857	2.061
YJL135W	0.801	1.525	3.810	2.266
YJL136C	2.906	3.101	-1.330	-1.929
YJL137C	3.521	2.235	-3.290	-2.456
YJL138C	-5.508	-5.079	-2.201	-1.979
YJL139C	0.791	-0.114	-1.747	-0.709
YJL141C	1.056	2.504	0.140	-1.138
YJL142C	-0.036	0.034	0.096	-0.099
YJL144W	0.151	0.909	0.475	-0.087
YJL145W	-0.135	-0.164	0.440	-0.074
YJL146W	1.476	1.672	-0.032	-0.346
YJL147C	0.741	1.496	0.757	0.773
YJL148W	-0.908	-2.418	-1.402	-2.222
YJL150W	1.148	1.443	-0.681	0.209
YJL151C	0.807	0.466	-1.492	-2.100
YJL152W	-0.779	-0.620	0.281	1.225
YJL153C	1.200	1.155	-0.717	-0.532
YJL154C	-2.586	-2.362	0.448	1.660
YJL155C	-1.442	-0.998	1.221	0.027
YJL157C	0.186	0.637	0.527	-0.432
YJL158C	0.937	0.728	0.179	0.188
YJL159W	2.461	3.642	0.211	0.060
YJL160C	-0.146	-0.272	0.276	0.111
YJL161W	-0.357	-0.358	0.104	-0.272
YJL162C	3.488	4.012	-1.216	-0.477
YJL163C	0.300	0.058	0.035	0.023
YJL164C	1.597	0.994	-0.931	0.602
YJL165C	1.551	0.837	-1.609	-1.279
YJL166W	-8.255	-6.592	13.351	10.805
YJL168C	-0.398	-0.830	0.500	-0.338
YJL169W	-1.395	-2.324	-1.115	-1.903
YJL170C	-0.746	-0.569	0.081	0.097
YJL171C	-0.779	-0.947	-0.030	-0.016
YJL172W	1.292	1.266	0.695	0.544
YJL175W	2.763	1.821	-2.209	-1.573
YJL176C	-7.339	-10.938	-2.797	-7.114
YJL177W	-0.790	-0.408	-1.041	-0.748
YJL178C	0.791	0.833	-2.229	-1.712
YJL179W	-2.339	-3.374	-4.503	-4.875
YJL180C	-17.080	-19.435	11.552	2.324
YJL181W	1.755	1.926	-1.942	-2.502
YJL182C	1.612	1.726	-0.595	-1.209
YJL183W	0.834	0.520	-0.486	-0.536
YJL185C	3.133	3.922	2.342	1.115
YJL186W	-0.019	0.481	-0.788	-0.211
YJL187C	2.016	2.892	1.693	1.660
YJL190C	2.177	1.955	-0.549	-0.234
YJL191W	1.989	1.502	-0.535	-1.334
YJL192C	2.155	2.442	-0.963	-2.227
YJL193W	0.440	0.110	-2.147	-1.660
YJL196C	0.964	-0.327	-0.647	0.007
YJL197W	4.209	3.638	-5.235	-3.947
YJL198W	3.043	3.114	-1.792	-1.390
YJL200C	-1.131	-0.044	0.040	1.241
YJL201W	3.089	3.908	-2.386	-2.725
YJL204C	-25.179	-24.195	-9.040	4.705
YJL206C	-0.036	0.003	-0.031	0.393
YJL206C-A	1.462	1.886	-0.708	-0.187
YJL207C	3.051	2.925	1.098	0.135
YJL208C	0.708	0.758	0.453	0.244
YJL209W	-3.285	-1.939	13.978	9.253
YJL210W	2.967	2.173	-1.315	-0.426
YJL211C	2.668	1.795	-0.615	0.679
YJL212C	0.559	1.673	2.472	0.934
YJL213W	0.349	0.317	-0.140	-0.702
YJL214W	4.042	3.868	-1.280	-1.156
YJL215C	3.997	3.045	-3.229	-2.756
YJL217W	2.277	3.088	0.547	0.071
YJL218W	2.343	2.515	-1.583	-1.837
YJR001W	0.532	0.684	-0.686	-0.323
YJR003C	1.153	0.666	-2.018	-1.764
YJR004C	-0.284	-0.642	-0.652	-0.388
YJR008W	2.335	2.474	1.897	1.472
YJR009C	1.223	1.295	1.584	0.901
YJR010C-A	2.567	1.676	-1.124	-1.167
YJR010W	-0.257	-0.496	-0.461	-1.181
YJR011C	-0.352	1.280	-0.849	-0.700
YJR014W	-1.114	-0.844	-1.269	-1.728
YJR015W	0.676	0.345	-0.075	-0.739
YJR019C	-0.901	-0.622	1.279	0.875
YJR020W	-0.413	-0.210	0.529	0.223
YJR021C	-0.332	-0.214	-0.030	-0.508
YJR024C	-0.139	-0.140	-0.242	0.104
YJR025C	1.138	0.754	-0.531	-1.107
YJR026W	-0.413	-0.376	-0.524	0.022
YJR030C	0.371	0.064	-2.333	-2.620
YJR031C	-0.078	0.647	2.109	1.853
YJR032W	-1.672	-1.141	-4.805	-2.469
YJR033C	0.203	0.773	-0.169	0.014
YJR035W	0.279	-0.924	-0.963	-1.657
YJR036C	0.716	0.986	0.982	0.461
YJR037W	-0.224	-0.173	0.252	-0.063
YJR038C	-0.443	0.019	0.117	-0.185
YJR040W	-1.792	-1.316	-0.715	-0.986
YJR043C	-2.757	-5.592	-3.289	0.238
YJR048W	-0.426	-0.641	0.607	0.999
YJR049C	-0.948	-0.297	-0.529	-1.204
YJR050W	1.944	1.311	0.540	-0.308
YJR051W	0.502	0.405	-0.340	-0.520
YJR052W	-1.295	-4.856	0.247	3.090
YJR053W	-1.414	-0.645	0.116	0.662
YJR054W	-1.023	-1.183	-0.713	-1.236
YJR055W	-5.377	-6.576	-10.005	-7.859
YJR056C	-0.439	-0.227	-0.560	-0.203
YJR058C	-0.438	-0.179	-1.773	-0.917
YJR059W	0.719	0.273	-0.878	-0.976
YJR061W	1.001	1.502	1.363	1.012
YJR062C	-0.262	-0.453	0.293	-0.176
YJR069C	-0.006	-0.234	-0.010	-0.163
YJR070C	-4.732	-3.455	-1.016	-1.106
YJR073C	-4.231	-6.086	-11.528	-7.173
YJR074W	2.113	1.961	-0.229	0.861
YJR075W	1.885	1.568	-2.289	-2.149
YJR078W	1.216	1.771	0.336	1.083
YJR079W	-0.985	-0.400	1.241	1.022
YJR080C	2.607	2.588	0.753	0.321
YJR082C	-0.314	-1.148	-0.924	0.382
YJR083C	-1.516	-0.965	-1.640	-0.571
YJR084W	-0.433	-0.648	0.207	0.242
YJR086W	-0.435	-0.652	-0.989	-0.543
YJR087W	-0.736	-0.640	-1.192	-1.157
YJR091C	0.396	-0.464	-1.861	-1.307
YJR092W	1.055	0.246	-1.659	-2.034
YJR094C	-0.114	-0.696	-0.289	-0.511
YJR094W-A	-1.219	0.400	-2.036	-1.942
YJR095W	-0.461	-0.320	0.939	0.286
YJR097W	-1.061	-1.032	1.359	0.420
YJR099W	1.414	1.466	0.634	0.186
YJR100C	-0.395	-0.220	0.047	-0.309
YJR102C	-1.302	-2.871	3.430	3.451
YJR103W	1.675	1.564	2.470	0.867
YJR105W	-10.030	-9.640	-8.365	-7.999
YJR106W	-0.040	-0.019	0.662	0.670
YJR107W	-0.816	-0.867	0.446	-0.679
YJR108W	-0.647	-0.545	-0.266	0.064
YJR109C	-2.267	-1.821	5.316	4.498
YJR110W	-0.416	-0.452	0.881	-0.186
YJR111C	0.453	1.889	-0.443	-1.656
YJR113C	-12.725	-7.301	16.940	11.510
YJR115W	-0.367	-0.559	-0.681	-0.564
YJR116W	0.001	0.081	-0.497	-0.612
YJR117W	0.824	-0.136	0.272	0.697
YJR118C	-10.966	-9.505	-7.144	-3.705
YJR119C	0.059	0.058	0.109	-0.056
YJR120W	-4.414	-3.378	12.119	8.429
YJR122W	-3.861	-3.290	10.051	12.124
YJR124C	1.382	3.556	2.475	0.458
YJR125C	2.939	2.113	0.345	0.347
YJR126C	1.583	0.924	-2.267	-0.554
YJR127C	3.078	2.925	-3.653	-2.320
YJR128W	0.509	0.400	0.444	0.190
YJR129C	1.663	0.806	-1.416	-1.084
YJR131W	-0.763	-0.956	-0.281	-0.707
YJR133W	0.692	0.068	-1.931	-1.798
YJR134C	1.993	1.152	-0.601	-1.525
YJR135C	-0.853	-1.527	-0.886	-0.349
YJR137C	0.464	0.298	-1.285	-1.542
YJR139C	3.726	3.741	0.463	0.580
YJR140C	-1.782	-2.159	-0.068	0.451
YJR142W	0.094	0.900	1.244	-0.457
YJR144W	-3.156	-1.225	5.777	4.099
YJR145C	-2.294	-2.716	-3.920	-2.238
YJR146W	-0.643	-0.606	0.766	0.601
YJR147W	-0.636	-0.642	0.377	0.214
YJR148W	-1.084	-0.978	0.301	-0.190
YJR149W	-0.240	-0.672	0.319	0.205
YJR150C	-1.120	-0.711	0.976	1.238
YJR152W	3.769	3.748	-1.349	-1.525
YJR153W	0.384	0.717	0.325	-0.281
YJR154W	0.581	0.632	0.705	0.686
YKL001C	-1.583	-0.530	0.591	0.457
YKL002W	-1.257	-1.714	8.878	8.823
YKL003C	-10.816	-12.396	11.552	5.864
YKL005C	-1.007	-1.132	-1.362	-0.648
YKL006W	-2.135	-2.643	-10.896	-6.610
YKL007W	-0.561	-0.831	-0.374	-0.784
YKL008C	0.278	-0.559	-2.985	-1.378
YKL010C	-0.637	-0.737	-0.054	0.539
YKL011C	-1.707	-1.436	2.279	3.203
YKL015W	-0.305	-0.243	0.399	0.183
YKL016C	-13.095	-10.113	17.329	9.720
YKL017C	3.410	3.167	0.086	0.463
YKL020C	1.729	2.023	-0.997	-0.931
YKL023W	-0.094	0.341	-1.233	-1.762
YKL025C	0.189	0.308	1.017	0.323
YKL026C	1.316	1.269	0.891	0.009
YKL027W	3.405	2.691	-1.870	-0.780
YKL030W	-0.200	-0.366	-0.189	0.007
YKL031W	0.299	0.564	0.263	0.260
YKL032C	0.912	1.652	1.919	3.535
YKL033W-A	-1.204	-1.148	-0.327	-1.810
YKL034W	-0.410	-0.380	-0.101	0.542
YKL037W	1.619	0.121	-1.070	-2.816
YKL038W	-0.434	-0.043	0.247	-0.385
YKL039W	0.285	0.550	0.444	0.392
YKL040C	-2.019	-2.312	4.027	3.021
YKL041W	-2.353	-3.480	1.803	3.461
YKL043W	-0.374	-0.808	0.061	-0.631
YKL044W	-0.614	-0.485	-0.339	-0.473
YKL046C	1.468	1.008	-1.341	-0.989
YKL047W	1.825	1.907	-0.310	-0.358
YKL048C	-8.297	-5.753	-12.153	-5.314
YKL050C	-0.126	-0.008	0.180	0.086
