orf	hom | growth (pooled culture, barseq) | POTASSIUM METABISULFITE [60 mg/L] | SD + His + Leu + Ura | Valero E~Gonzalez R, 2020
YOR178C	-1.080429
YOR179C	2.1012857
YOR180C	-2.7011294
YOR182C	-1.4157385
YOR183W	-0.18290995
YOR184W	29.083769
YOR185C	-1.3628956
YOR186W	1.584259
YOR187W	1.1484957
YOR188W	1.8248137
YOR189W	-0.77057374
YOR190W	-1.2744204
YOR191W	-0.7634553
YOR192C	-2.5212724
YOR193W	-1.9122849
YOR195W	-2.023457
YOR196C	-1.4601326
YOR197W	-2.1486826
YOR198C	-1.2230945
YOR199W	-0.54724157
YOR200W	-1.875187
YOR201C	-1.4157367
YOR202W	-1.5594306
YOR205C	-0.8080617
YOR208W	-4.767859
YOR209C	-0.20923272
YOR211C	-0.54820853
YOR212W	29.083769
YOR213C	-2.654143
YOR214C	-1.7471381
YOR215C	-2.0591128
YOR216C	-1.8113855
YOR219C	-0.7755758
YOR220W	-2.350744
YOR221C	-3.0006995
YOR222W	-1.2617356
YOR223W	-1.7801809
YOR225W	-1.8601663
YOR226C	-1.7615097
YOR227W	-2.1382072
YOR228C	-1.926701
YOR229W	-1.8467063
YOR230W	-1.4090145
YOR231W	-2.6698394
YOR233W	-2.8924432
YOR234C	-2.442412
YOR235W	-1.0484552
YOR237W	-1.4237037
YOR238W	-1.2960508
YOR239W	-2.1434201
YOR241W	29.083769
YOR242C	-1.7779641
YOR243C	-3.0595758
YOR245C	-1.2623341
YOR246C	-2.2417133
YOR247W	-2.3018775
YOR248W	-0.84868675
YOR251C	-0.78345966
YOR252W	-0.9925531
YOR253W	-1.9364339
YOR255W	-1.9704927
YOR258W	29.083769
YOR263C	-1.9618914
YOR264W	-1.6601266
YOR265W	-1.3207868
YOR266W	-2.044729
YOR267C	0.96992356
YOR268C	-1.9926636
YOR269W	-4.143675
YOR270C	-0.0007077532
YOR271C	-1.3506883
YOR273C	-2.4660735
YOR274W	-3.3840349
YOR275C	1.095768
YOR276W	-2.2352593
YOR277C	-2.691372
YOR279C	-0.6402901
YOR280C	-1.9306859
YOR283W	-2.0246089
YOR284W	-1.9156048
YOR285W	-1.5638728
YOR286W	-2.0551488
YOR288C	-1.9439014
YOR289W	-1.1325513
YOR290C	29.083769
YOR291W	-2.3123767
YOR292C	-3.0567746
YOR293C-A	-1.8640215
YOR293W	0.58425933
YOR295W	-1.6480477
YOR296W	-2.2110713
YOR297C	-4.297751
YOR298C-A	-6.2550963500000005
YOR298W	-2.6386657
YOR299W	-6.2768245
YOR300W	-4.833601
YOR301W	-1.9846613
YOR302W	14.108832465
YOR303W	14.7120559
YOR304C-A	-1.783142
YOR304W	0.6059461
YOR305W	-1.8988252
YOR306C	-1.4254634
YOR307C	-1.4357631
YOR308C	-0.32827953
YOR309C	-1.5908303
YOR311C	-2.5696309
YOR312C	29.083769
YOR313C	-0.7468575
YOR314W	-1.7984247
YOR315W	-2.682306
YOR316C	-2.4287527
YOR316C-A	-2.4234374
YOR317W	1.1210974
YOR318C	-1.4275091
YOR320C	0.116660245
YOR321W	-2.043111
YOR322C	-1.6196053
YOR323C	2.3212178
YOR324C	-2.2203126
YOR325W	-1.0007056
YOR327C	-2.3821332
YOR328W	-1.50622
YOR330C	-2.9319155
YOR331C	29.083769
YOR332W	-1.2637419
YOR333C	-3.6329648
YOR334W	-3.984413
YOR337W	-0.27151826
YOR338W	-1.9051635
YOR339C	-1.8016901
YOR342C	-2.5370016
YOR343C	-2.0221336
YOR344C	-3.954901
YOR345C	-0.41573882
YOR346W	-2.2195566
YOR347C	-2.779142
YOR348C	-1.968443
YOR349W	-4.2285066
YOR350C	-2.8361611
YOR351C	-1.8782811
YOR352W	-1.6311159
YOR354C	-2.8153632
YOR355W	-2.5097175
YOR356W	-2.0653903
YOR357C	-2.5467174
YOR358W	-1.9668126
YOR359W	-2.8625011
YOR360C	3.2634294
YOR363C	-1.9210622
YOR364W	0.03751700000000002
YOR365C	-2.003175
YOR366W	-0.73766625
YOR367W	29.083769
YOR368W	-1.8373256
YOR369C	-1.1933471
YOR371C	0.6665897
YOR374W	-1.323871
YOR375C	-1.0923752
YOR376W	-0.8321651
YOR376W-A	-2.431155
YOR377W	-2.877573
YOR378W	-1.9339094
YOR379C	-2.8751748
YOR380W	-2.4400108
YOR381W	-2.4193506
YOR382W	-2.1517265
YOR383C	29.083769
YOR384W	-1.8826381
YOR385W	-2.290334
YOR386W	-2.100231
YPL001W	-1.3687425
YPL002C	-6.1161857
YPL003W	-1.5218052
YPL004C	-1.0259455
YPL005W	-1.7376648
YPL006W	-1.6658789
YPL008W	-2.6787786
YPL009C	-3.677626
YPL013C	-2.6049294
YPL014W	-1.530812
YPL015C	-1.8211682
YPL017C	14.03692675
YPL018W	0.09121635
YPL019C	-2.2802253
YPL021W	-1.6862881
YPL022W	-1.6557604
YPL023C	-1.5630786
YPL024W	29.083769
YPL025C	-3.1784303
YPL026C	-2.0813882
YPL027W	-1.8486954
YPL029W	-2.5762186
YPL030W	-1.26524
YPL031C	29.083769
YPL032C	-3.1538656
YPL033C	-1.6022052
YPL034W	-1.594954
YPL035C	-1.7269381
YPL036W	29.083769
YPL037C	-3.2942252
YPL038W	-2.572555
YPL038W-A	-1.8651671
YPL039W	-1.8690035
YPL040C	-2.6109314
YPL041C	-2.223095
YPL042C	1.077306
YPL045W	29.083769
YPL046C	-1.6585556
YPL047W	2.2486527
YPL048W	-1.8540043
YPL049C	-4.2101636
YPL050C	29.083769
YPL051W	-2.538956
YPL052W	-1.0664637
YPL053C	-1.2347317
YPL054W	-1.9524835
YPL055C	-5.059598
YPL056C	-0.9456702
YPL057C	0.5686571
YPL058C	-1.4986807
YPL059W	29.083769
YPL060W	-2.1826203
YPL061W	-0.59646165
YPL062W	-1.119389
YPL064C	-1.5577915
YPL065W	-4.271819
YPL066W	-4.528255
YPL067C	-1.4878894
YPL068C	-1.8627018
YPL069C	0.58425975
YPL070W	-3.3158674
YPL071C	-1.3716053
YPL072W	-1.5773942
YPL073C	-1.7728164
YPL074W	-2.0679922
YPL075W	1.584259
YPL077C	-2.691691
YPL078C	13.0695178
YPL079W	0.22168161
YPL080C	0.19459276
YPL081W	-1.4921683
YPL084W	-3.585665
YPL086C	-0.22119415
YPL087W	-1.702204
YPL088W	-2.6471326
YPL089C	-5.527397
YPL090C	29.083769
YPL091W	-2.0654385
YPL092W	-9.429763
YPL095C	-2.317692
YPL096C-A	29.083769
YPL096W	-3.0313067
YPL097W	-3.8995605
YPL098C	-0.8751674
YPL099C	-2.687735
YPL100W	-3.2727838
YPL101W	0.52523685
YPL102C	0.4580727
YPL103C	-1.942467
YPL104W	-0.8751704
YPL105C	-2.1537194
YPL106C	-0.00072014617
YPL107W	-2.402795
YPL108W	-2.5392644
YPL109C	-0.7532639
YPL110C	-1.6363872
YPL111W	-1.6642128
YPL112C	-1.7531513
YPL113C	-0.8597062
YPL114W	-1.8092386
YPL115C	-1.4670763
YPL116W	-2.1937196
YPL118W	0.37265864
YPL119C	-2.0604682
YPL119C-A	-2.5856693
YPL120W	-8.471701
YPL121C	-2.0329857
YPL123C	-2.7198067
YPL125W	-0.7376753
YPL127C	-1.0535964
YPL129W	29.083769
YPL130W	-0.9655618
YPL132W	-3.0907342
YPL133C	-2.8912592
YPL134C	-0.85459524
YPL135W	-2.4294631
YPL136W	-1.695767
YPL137C	-1.9646492
YPL138C	-8.33162
YPL139C	-4.719521
YPL140C	-2.115267
YPL141C	-2.187021
YPL144W	-3.027761
YPL145C	-3.4188404
YPL147W	-1.8765516
YPL148C	-1.5856633
YPL149W	-4.000704
YPL150W	1.1253291
YPL152W	-0.5974993
YPL152W-A	-2.2981262
YPL154C	-2.6973846
YPL155C	0.4839406
YPL156C	-2.4757578
YPL157W	-1.2230985
YPL158C	-3.1706278
YPL159C	-2.3154576
YPL161C	-1.2902163
YPL162C	-1.8346469
YPL163C	-2.084981
YPL164C	-1.8384731
YPL165C	-2.7223608
YPL166W	-3.1600313
YPL167C	-1.925057
YPL168W	-2.1806514
YPL170W	-1.4727418
YPL171C	-1.8270047
YPL172C	29.083769
YPL173W	0.47669503
YPL174C	-4.3464813
YPL176C	-2.2336338
YPL177C	3.1602614
YPL178W	-2.8751698
YPL179W	-1.5548698
YPL180W	-4.6154156
YPL181W	29.083769
YPL182C	-5.068215
YPL183C	-0.8910706
YPL183W-A	-1.230239
YPL184C	-2.2765136
YPL185W	-2.059757
YPL186C	-2.4303172
YPL187W	-1.8965505
YPL188W	-1.8751689
YPL189C-A	0.10893576
YPL189W	13.7256561
YPL191C	-2.1257398
YPL192C	-1.7116597
YPL193W	-1.8080571
YPL194W	13.83666655
YPL195W	-3.637617
YPL196W	-2.9466543
YPL197C	-1.5266966
YPL198W	-1.382166
YPL199C	-1.9377055
YPL200W	-2.2678316
YPL201C	-1.9775469
YPL202C	-2.4636662
YPL203W	0.73574406
YPL205C	-1.7783121
YPL206C	-2.4491568
YPL207W	-1.2285796
YPL208W	-2.2967114
YPL212C	-3.3478756
YPL213W	-1.9310701
YPL214C	0.19194275
YPL215W	0.46528795
YPL216W	-1.8967135
YPL219W	-1.3994565
YPL220W	-1.9040267
YPL221W	-1.6094114
YPL222W	-1.867058
YPL223C	-1.7885627
YPL224C	-2.1588395
YPL225W	-1.4861149
YPL226W	-2.6871965
YPL227C	-3.8772984
YPL229W	-1.8414079
YPL230W	-3.7733045
YPL232W	-2.799364
YPL234C	29.083769
YPL236C	-1.330196
YPL239W	-2.0007107
YPL240C	-2.4993396
YPL241C	-3.591293
YPL244C	-2.056811
YPL245W	-1.8873782
YPL246C	-2.3333592
YPL247C	-0.41816345
YPL248C	-2.3508825
YPL249C	-2.2437468
YPL249C-A	29.083769
YPL250C	-2.7434132
YPL253C	-2.17736
YPL254W	29.083769
YPL256C	-0.06373302
YPL257W	-1.8511174
YPL258C	-2.138195
YPL259C	-2.2909918
YPL260W	-0.00070325495
YPL261C	-3.223087
YPL262W	-3.3390136
YPL263C	-1.7339585
YPL264C	-1.5874873
YPL265W	-1.9709687
YPL267W	-1.6722394
YPL268W	29.083769
YPL269W	-4.261662
YPL270W	-0.49803498
YPL271W	-0.32263416
YPL272C	-2.1822321
YPL273W	-1.5611298
YPL274W	-1.781822
YPL277C	-1.7241924
YPR001W	-1.5674626
YPR002W	-2.0110872
YPR003C	-1.0675226
YPR004C	-1.783249
YPR005C	-2.290967
YPR006C	-1.5433371
YPR007C	-1.875169
YPR008W	-3.0217588
YPR009W	-0.534307
YPR011C	-1.1735339
YPR012W	-2.2145135
YPR013C	-2.0007048
YPR014C	-1.268735
YPR015C	-2.2535496
YPR017C	-1.7216653
YPR018W	-1.6381321
YPR020W	-1.614732
YPR021C	-1.7059569
YPR022C	-1.9628959
YPR023C	-0.024897829
YPR024W	-2.4157338
YPR026W	-2.477141
YPR027C	-1.9936112
YPR028W	-1.9896104
YPR029C	-2.196359
YPR030W	-1.8646386
YPR031W	-2.3877354
YPR032W	-0.541272
YPR036W	29.083769
YPR037C	-2.904677
YPR038W	-1.759935
YPR039W	-0.9980504
YPR040W	1.2320211
YPR042C	-1.6403667
YPR043W	-2.8080528
YPR044C	29.083769
YPR045C	-1.6121691
YPR046W	-1.7517443
YPR047W	-1.6973152
YPR049C	-1.8372164
YPR050C	-3.1706345
YPR051W	-5.89147
YPR052C	-3.6632323
YPR053C	-4.559658
YPR054W	-1.4074081
YPR057W	-2.5856826
YPR058W	-0.9349946
YPR059C	-1.6699712
YPR060C	29.083769
YPR061C	-2.680438
YPR062W	-1.8843892
YPR063C	-2.2552135
YPR064W	-2.1475463
YPR065W	-1.5835477
YPR066W	-2.7644563
YPR067W	29.083769
YPR068C	-1.9905589
YPR069C	-4.055986
YPR070W	-1.353658
YPR071W	-1.9843452
YPR072W	29.083769
YPR073C	-0.7965151
YPR074C	5.0437007
YPR075C	-1.3455349
YPR076W	-1.0228335
YPR077C	-1.66078
YPR078C	-1.2548765
YPR079W	-2.9671614
YPR083W	0.193087
YPR084W	-2.065259
YPR087W	-2.2342057
YPR089W	-0.72027684
YPR091C	-2.0881815
YPR092W	-1.7122935
YPR093C	-1.9691297
YPR095C	-3.2092159
YPR096C	-2.3568625
YPR097W	-2.449006
YPR098C	-2.4108412
YPR099C	29.083769
YPR100W	1.1957027
YPR101W	-0.41574043
YPR106W	-2.813389
YPR108W-A	-2.2192864
YPR109W	-1.639377
YPR111W	-1.7502259
YPR114W	-3.6681244
YPR115W	-1.8452052
YPR116W	0.999292
YPR117W	-1.688268
YPR118W	-1.5032005
YPR119W	-1.2867635
YPR120C	-1.6435642
YPR121W	-1.6882305
YPR122W	-1.7476791
YPR123C	-2.3853688
YPR124W	29.083769
YPR125W	-1.8212509
YPR126C	-2.065108
YPR127W	-1.6714396
YPR128C	-2.3463485
YPR129W	-2.4090483
YPR130C	-1.9370847
YPR131C	29.083769
YPR132W	-2.970328
YPR133W-A	-2.7011623
YPR134W	29.083769
YPR135W	29.083769
YPR138C	-0.16600153
YPR139C	-0.8080599
YPR140W	-1.7637981
YPR141C	29.083769
YPR145W	-2.1523924
YPR146C	-2.1706338
YPR147C	-1.5979972
YPR148C	-1.5921084
YPR149W	-2.3765569
YPR150W	-2.4107597
YPR151C	-2.0914142
YPR152C	-1.1665217
YPR153W	-2.6411583
YPR154W	-2.0962465
YPR155C	-1.9138019
YPR156C	-1.4500432
YPR157W	-2.1580837
YPR158W	-1.9434289
YPR159C-A	-2.3038924
YPR159W	-3.4157422
YPR160W	-1.9560325
YPR163C	29.083769
YPR164W	-3.787298
YPR166C	-1.972679
YPR167C	-0.53689694
YPR170C	-2.2588284
YPR171W	-1.7257216
YPR172W	-0.57557404
YPR173C	29.083769
YPR174C	-1.9838934
YPR179C	1.5533502
YPR184W	1.1547576
YPR185W	-3.201515
YPR188C	-1.8357024
YPR189W	-4.920207
YPR191W	-2.2109973
YPR192W	-1.569011
YPR193C	-1.9787589
YPR194C	-1.9442706
YPR195C	-1.4182951
YPR196W	-1.7830924
YPR197C	-0.22987752
YPR198W	-1.8273296
YPR199C	-2.121762
YPR200C	-1.7844013
YPR201W	-2.8637128
