orf	hom | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012	het | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012
YOR039W	-0.1582873	
YOR040W	0.381272	
YOR041C	-0.6214014999999999	
YOR042W	-0.202871	
YOR043W	0.7515575000000001	
YOR044W	0.0426289	
YOR045W	-0.217651	
YOR046C		-0.6446675
YOR047C	0.2043855	
YOR048C		-0.1659749
YOR049C	-0.2318345	
YOR050C	0.1650924	
YOR051C	-0.2859125	
YOR052C	0.06101879	
YOR053W	-0.294848	
YOR054C	-0.39232049999999996	
YOR055W	-0.12916634999999999	
YOR056C		-0.3553485
YOR057W		0.3608575
YOR058C	0.36533550000000004	
YOR059C	-0.1541533	
YOR060C		0.16857060000000001
YOR061W	0.15447125	
YOR062C	0.6768035	
YOR063W		0.12238600000000001
YOR064C	-0.1040225	
YOR065W	1.2021000000000002	
YOR066W	-0.12591755000000002	
YOR067C	0.6977145	
YOR068C	-0.19882070000000002	
YOR069W	0.0736719	
YOR070C	-0.5667195	
YOR071C	0.423908	
YOR072W	-0.5843885	
YOR073W	-0.412997	
YOR074C		-0.02780425
YOR075W		
YOR076C	0.0786932	
YOR077W		0.325719
YOR078W	-0.706742	
YOR079C	0.09501375000000001	
YOR080W	0.6379985	
YOR081C	-0.30846799999999996	
YOR082C	-0.23572749999999998	
YOR083W	-0.121462	
YOR084W	0.45928250000000004	
YOR085W	-0.05820790000000001	
YOR086C	-0.1535095	
YOR087W	0.06134824999999999	
YOR089C	0.31073249999999997	
YOR090C	-0.1386556	
YOR091W	0.12559684999999998	
YOR092W	-0.3187152	
YOR093C	-0.2244575	
YOR094W	-0.34812	
YOR095C		-0.17590355
YOR096W	-0.6798245	
YOR097C	0.019733	
YOR098C		-0.1088457
YOR099W	-0.2590889	
YOR100C	0.014430450000000001	
YOR101W	0.0761104	
YOR102W		
YOR103C		0.0631997
YOR104W		
YOR105W	-0.311453	
YOR106W	-0.30743849999999995	
YOR107W	-0.109759	
YOR108W	0.23041225	
YOR109W	0.7158035	
YOR110W		0.13634449999999998
YOR111W	0.18732900000000002	
YOR112W	0.0721555	
YOR113W	0.1082999	
YOR114W	-0.27750600000000003	
YOR115C	0.37074399999999996	
YOR116C		0.10468585
YOR117W		-0.18502269999999998
YOR118W	-0.003914050000000002	
YOR119C		-0.02277572
YOR120W	-0.07398995	
YOR121C	-0.4054675	
YOR122C		0.40908750000000005
YOR123C	0.2195925	
YOR124C	0.6749674999999999	
YOR125C		
YOR126C	0.2511425	
YOR127W	-0.17262975	
YOR128C		0.36963
YOR129C	0.010343499999999999	
YOR130C	0.13047489999999998	
YOR131C	-0.205896465	
YOR132W	-0.5805450000000001	
YOR133W	-0.1962035	
YOR134W	-0.0915851	
YOR135C	-0.23828850000000001	
YOR136W	-0.5503024999999999	
YOR137C	-0.046559300000000005	
YOR138C	0.3868555	
YOR139C	-0.12982355	
YOR140W	0.49213799999999996	
YOR141C	0.1969055	
YOR142W	0.1597132	
YOR143C		1.16892
YOR144C	-0.12614005	
YOR145C		0.067933
YOR146W		0.6401275
YOR147W	-0.07443795	
YOR148C		0.31122550000000004
YOR149C		-0.22161555
YOR150W	2.124385	
YOR151C		-0.424864
YOR152C	-0.09260425	
YOR153W		
YOR154W	0.27290195	
YOR155C	-0.02000851	
YOR156C	0.058369500000000005	
YOR157C		0.05097750000000001
YOR158W		3.235505
YOR159C		0.1590705
YOR160W		0.2642595
YOR161C	-0.2770865	
YOR161C-C		
YOR162C	0.2369185	
YOR163W	0.008528000000000008	
YOR164C	0.1076047	
YOR165W	0.04050125	
YOR166C	0.3355775	
YOR167C	-0.181722	
YOR168W		0.21415299999999998
YOR169C		0.870325
YOR170W	-0.035504549999999996	
YOR171C	0.6187294999999999	
YOR172W	0.1972285	
YOR173W	0.0175515	
YOR174W		0.06879094999999999
YOR175C	0.05951985	
YOR176W	0.2597155	
YOR177C	0.0014047999999999977	
YOR178C	-0.08338505	
YOR179C	1.2472050000000001	
YOR180C	0.1488807	
YOR181W		0.011903500000000011
YOR182C	0.048953250000000004	
YOR183W	-0.212986	
YOR184W	0.30858549999999996	
YOR185C	-0.3090619	
YOR186W	0.4183695	
YOR187W	0.63582	
YOR188W	-0.379534	
YOR189W	0.08436735	
YOR190W	0.2444975	
YOR191W	0.10040945	
YOR192C	-0.444577	
YOR193W	0.244957	
YOR194C		-0.03362075
YOR195W	0.002405499999999977	
YOR196C	0.2873635	
YOR197W	-0.407883	
YOR198C	0.37185	
YOR199W	0.4897905	
YOR200W	2.034695	
YOR201C		
YOR202W	0.5808045	
YOR203W		-0.1116931
YOR204W		-0.1645885
YOR205C	0.4773865	
YOR206W		-0.290679
YOR207C		-0.0738075
YOR208W	0.3158515	
YOR209C	0.561761	
YOR210W		0.3501145
YOR211C	0.8220365000000001	
YOR212W		0.3742135
YOR213C	0.7852174999999999	
YOR214C	0.186255	
YOR215C	-0.2611005	
YOR216C	0.0574429	
YOR217W		-0.40459049999999996
YOR218C		0.31587750000000003
YOR219C	0.058398500000000006	
YOR220W	-0.10980385000000001	
YOR221C	0.9425465	
YOR222W	0.06440565000000001	
YOR223W	0.018383550000000002	
YOR224C		0.656577
YOR225W	-0.24729849999999998	
YOR226C	0.0874044	
YOR227W	0.226109	
YOR228C	-0.1803975	
YOR229W	0.2779675	
YOR230W	0.23277199999999998	
YOR231W	-0.60619	
YOR232W		-0.0068347500000000005
YOR233W	-0.060877650000000005	
YOR234C	-0.402305	
YOR235W	-0.30728500000000003	
YOR236W		0.2767165
YOR237W	-0.12796455	
YOR238W	0.03067199999999999	
YOR239W	0.040491275	
YOR241W		
YOR242C	0.0059164	
YOR243C	-0.25923165000000004	
YOR244W		0.236666
YOR245C	0.0414924	
YOR246C	0.08128450000000001	
YOR247W	-0.030115500000000017	
YOR248W	-0.1879275	
YOR249C		-0.2539845
YOR250C		-0.3926695
YOR251C	0.09156159999999999	
YOR252W	0.09914875	
YOR253W	-0.224976	
YOR254C		1.0708635
YOR255W	-0.19388	
YOR256C		0.8870944999999999
YOR257W		0.625451
YOR258W	0.598558	
YOR259C		-0.178464
YOR260W		0.4552215
YOR261C		0.662652
YOR262W		0.04865295
YOR263C	0.00786895	
YOR264W	-0.15716225	
YOR265W	-0.420338	
YOR266W	0.281324	
YOR267C	-0.0761829	
YOR268C	0.04225310000000001	
YOR269W	-0.429029	
YOR270C	-0.9591385	
YOR271C	0.10357775	
YOR272W		-0.136049
YOR273C	-0.029411600000000003	
YOR274W	-0.010595455	
YOR275C	0.02281733	
YOR276W	0.5292475000000001	
YOR277C		
YOR278W		-0.11890895
YOR279C	0.289531	
YOR280C	-0.178639	
YOR281C		
YOR282W		0.279224
YOR283W	0.12525724	
YOR284W	-0.08636745	
YOR285W	-0.37305699999999997	
YOR286W	-0.13471285	
YOR287C		0.872332
YOR288C	0.3076255	
YOR289W	0.1008982	
YOR290C	1.250715	
YOR291W	-0.14332705	
YOR292C	0.1987497	
YOR293C-A		
YOR293W	-0.423193	
YOR294W		-0.226023
YOR295W	-0.462291	
YOR296W	0.160644	
YOR297C	-0.10516515	
YOR298C-A	-0.31564675000000003	
YOR298W	0.16257244999999998	
YOR299W	-0.11231250499999999	
YOR300W	-0.1636188	
YOR301W	-0.11337205	
YOR302W	-0.3781925	
YOR303W	1.6313049999999998	
YOR304C-A	0.3824165	
YOR304W	-0.06586045	
YOR305W	0.8442475	
YOR306C	-0.139928	
YOR307C	-0.012699999999999996	
YOR308C	-0.03342395	
YOR309C	-0.5005655	
YOR310C		0.400872
YOR311C	-0.3320545	
YOR312C	-0.477195	
YOR313C	-0.0454535	
YOR314W	-0.06279343	
YOR315W	0.013966000000000003	
YOR316C	-0.4515205	
YOR316C-A		
YOR317W	0.46012299999999995	
YOR318C	-0.08461284999999999	
YOR319W		0.5441775
YOR320C	-0.2128058	
YOR321W	-0.190663	
YOR322C	-0.046224	
YOR323C	-0.6338630000000001	
YOR324C	0.368336	
YOR325W	0.254673	
YOR326W		0.1964265
YOR327C	0.07954965	
YOR328W	0.39026099999999997	
YOR329C		0.580796
YOR330C	2.02032	
YOR331C	-0.3769345	
YOR332W	-0.022869399999999998	
YOR333C	0.722336	
YOR334W	1.885735	
YOR335C		-0.0893971
YOR336W		0.518332
YOR337W	-0.09132865000000001	
YOR338W	0.1429608	
YOR339C	0.2536677	
YOR340C		0.13312593
YOR341W		0.08766639999999999
YOR342C	-0.19570900000000002	
YOR343C	-0.426155	
YOR344C	-1.2111200000000002	
YOR345C	-0.2956835	
YOR346W	-0.047426575	
YOR347C	0.2296359	
YOR348C	0.168128	
YOR349W	-0.27390400000000004	
YOR350C	1.6291449999999998	
YOR351C	-0.10617035000000001	
YOR352W	0.28576	
YOR353C		0.0815341
YOR354C	-0.07521459999999999	
YOR355W	-0.1915665	
YOR356W	-0.633216	
YOR357C	-0.15779189999999998	
YOR358W	-0.0752979	
YOR359W	-0.0963164	
YOR360C	0.2374425	
YOR361C		0.05795815
YOR362C		-0.0674845
YOR363C	-0.046404499999999994	
YOR364W	-0.19215615	
YOR365C	-0.047200000000000006	
YOR366W		-0.152107
YOR367W	-0.012950035	
YOR368W	-0.26058749999999997	
YOR369C	-0.2522535	
YOR370C		0.10812875000000001
YOR371C	-0.068201005	
YOR372C		-0.1275041
YOR373W		0.303279
YOR374W	-0.115362	
YOR375C	0.0894905	
YOR376W	0.015144195	
YOR376W-A		
YOR377W	0.414138	
YOR378W	-0.0407878	
YOR379C	0.2361855	
YOR380W	0.2969312	
YOR381W	-0.1699518	
YOR382W	0.0674948	
YOR383C		
YOR384W	-0.1183836	
YOR385W	-0.001629499999999999	
YOR386W	-0.1630965	
YPL001W	-0.22670344999999997	
YPL002C	0.4721595	
YPL003W	0.620186	
YPL004C	-0.3883615	
YPL005W		
YPL006W	-0.16082229999999997	
YPL007C		-0.284889
YPL008W	0.2490755	
YPL009C	-0.5498395	
YPL010W		-0.275984
YPL011C		1.188905
YPL012W		-0.095016
YPL013C	1.8884249999999998	
YPL014W	-0.24278450000000001	
YPL015C	-0.5058245	
YPL016W		-0.10974139999999999
YPL017C	-0.7036095	
YPL018W	-0.2567515	
YPL019C	0.6337955	
YPL020C		0.09016900000000001
YPL021W	0.200244	
YPL022W	-0.144171	
YPL023C	-0.23732799999999998	
YPL024W		
YPL025C	-0.1834812	
YPL026C		
YPL027W	-0.0790283	
YPL028W		-0.038811899999999996
YPL029W	-0.22758499999999998	
YPL030W	-0.265372	
YPL031C	-0.13724835	
YPL032C	-0.340522	
YPL033C	0.016802135	
YPL034W	-0.6360405	
YPL035C	0.24226050000000002	
YPL036W	-0.7324539999999999	
YPL037C	-0.233071	
YPL038W	-0.5058545	
YPL038W-A		
YPL039W	-0.27283145	
YPL040C	0.8149575	
YPL041C		
YPL042C	-0.37314250000000004	
YPL043W		-0.12222100000000001
YPL044C		0.10195475
YPL045W	0.8654430000000001	
YPL046C	-0.36731250000000004	
YPL047W	-0.0971897	
YPL048W	-0.05710155	
YPL049C	0.07355225	
YPL050C		
YPL051W	-0.0780905	
YPL052W	0.032861	
YPL053C	-0.20187515	
YPL054W	0.016333100000000003	
YPL055C	0.1897725	
YPL056C	0.32125149999999997	
YPL057C	-0.36708050000000003	
YPL058C	-0.330737	
YPL059W		
YPL060W	0.7436055	
YPL061W	0.7741260000000001	
YPL062W	-0.0851275	
YPL063W		0.15005259999999998
YPL064C	-0.2269665	
YPL065W	1.08014	
YPL066W	0.1765715	
YPL067C	0.3623375	
YPL068C	0.07506890000000001	
YPL069C		
YPL070W	-0.06011455	
YPL071C	0.845577	
YPL072W	0.255137	
YPL073C	-0.3389645	
YPL074W	-0.2228225	
YPL075W		-0.15953835
YPL076W		-0.09720225
YPL077C	-1.2659259999999999	
YPL078C	1.0637400000000001	
YPL079W	-0.4727385	
YPL080C	-0.5690505	
YPL081W	0.3737515	
YPL082C		0.07285650000000002
YPL083C		0.2673295
YPL084W	2.37927	
YPL085W		0.2687605
YPL086C	-0.19588635	
YPL087W	-0.207976	
YPL088W	-0.1888316	
YPL089C	-0.27894665	
YPL090C		
YPL091W	-0.04093799999999999	
YPL092W	0.34941	
YPL093W		0.061768949999999996
YPL094C		0.5959415
YPL095C	0.1593185	
YPL096C-A		
YPL096W	0.21471215	
YPL097W	1.2355999999999998	
YPL098C	1.10032	
YPL099C	-0.2267405	
YPL100W	0.4536285	
YPL101W	-0.3006775	
YPL102C	0.47249949999999996	
YPL103C	0.1806905	
YPL104W	1.13528	
YPL105C	0.2963265	
YPL106C	-1.042725	
YPL107W	1.17768	
YPL108W	0.6627345	
YPL109C	0.0047045	
YPL110C	-0.235936	
YPL111W	-0.5551	
YPL112C	0.012766659999999999	
YPL113C	-0.13189285	
YPL114W	0.32397549999999997	
YPL115C	0.48561050000000006	
YPL116W	-0.038021700000000005	
YPL117C		0.3097685
YPL118W	0.604256	
YPL119C	0.10587250000000001	
YPL119C-A		
YPL120W	0.7711779999999999	
YPL121C	0.45644999999999997	
YPL122C		0.09831045000000001
YPL123C	0.46257400000000004	
YPL124W		0.3503465
YPL125W	-0.603316	
YPL126W		0.23844189999999998
YPL127C	0.0876088	
YPL128C		0.718149
YPL129W		
YPL130W	0.175664	
YPL131W		-0.200323
YPL132W	2.15665	
YPL133C	-0.03750245	
YPL134C	0.2546045	
YPL135W	0.9981745000000001	
YPL136W	0.6060465	
YPL137C	0.0715562	
YPL138C	0.36837699999999995	
YPL139C	0.008653999999999995	
YPL140C	-0.12004015	
YPL141C	-0.3755195	
YPL142C		0.517957
YPL143W		0.5284635
YPL144W	0.01859665	
YPL145C	-0.23921949999999997	
YPL146C		-0.161111
YPL147W	0.2758685	
YPL148C	1.472245	
YPL149W	0.08206695	
YPL150W	-0.2838875	
YPL151C		-0.144615
YPL152W	-0.0514343	
YPL152W-A		
YPL153C		0.3894105
YPL154C	-0.10160765	
YPL155C	0.04684335	
YPL156C	0.9278735	
YPL157W	-0.6519299999999999	
YPL158C	-0.553934	
YPL159C	-0.4570055	
YPL160W		0.18491496500000001
YPL161C	-0.817114	
YPL162C	-0.136906	
YPL163C	0.18592820000000002	
YPL164C	-0.043116299999999996	
YPL165C	-0.248813	
YPL166W	0.29168825	
YPL167C	-0.1729995	
YPL168W	-0.13066265	
YPL169C		-0.203185
YPL170W	-0.268609	
YPL171C	-0.44142400000000004	
YPL172C		
YPL173W	0.511985	
YPL174C	0.254582	
YPL175W		0.19299005000000002
YPL176C	0.18771805	
YPL177C	0.6780965	
YPL178W	0.4994865	
YPL179W	0.3061745	
YPL180W	-0.06005484999999999	
YPL181W	0.865138	
YPL182C	0.310275	
YPL183C	0.04549	
YPL183W-A	-0.26048755	
YPL184C	-0.525722	
YPL185W	0.02742505	
YPL186C	-0.288476	
YPL187W	0.0375669	
YPL188W	2.19181	
YPL189C-A		
YPL189W	0.147495	
YPL190C		0.6740275
YPL191C	-0.2324295	
YPL192C	0.3181315	
YPL193W	-0.315392	
YPL194W	0.0018869999999999998	
YPL195W	-0.150197	
YPL196W	-0.325558	
YPL197C		
YPL198W	0.03656029	
YPL199C	-0.269293	
YPL200W	0.8714804999999999	
YPL201C	-0.21844550000000001	
YPL202C	0.0527425	
YPL203W	0.7245415	
YPL204W		-0.12829669999999999
YPL205C	0.3189645	
YPL206C	0.362754	
YPL207W	0.4270315	
YPL208W	-0.10323926	
YPL209C		
YPL210C		-0.0663488
YPL211W		0.1143225
YPL212C	-0.238537	
YPL213W	-0.258297	
YPL214C	-0.2544305	
YPL215W		
YPL216W	0.48129049999999995	
YPL217C		0.8776124999999999
YPL218W		0.319297
YPL219W	-0.10847499999999999	
YPL220W	-0.5123745	
YPL221W	-0.424914	
YPL222W	-0.374565	
YPL223C	0.1709375	
YPL224C	0.04525900000000001	
YPL225W	-0.1421035	
YPL226W	0.0551662	
YPL227C	0.7950405	
YPL228W		0.23802445
YPL229W	-0.13652725	
YPL230W	0.043677985	
YPL231W		-0.06829447500000001
YPL232W	0.9403645	
YPL233W		-0.1990785
YPL234C	-0.2299065	
YPL235W		-0.5458040000000001
YPL236C	-0.09734214999999999	
YPL237W		-0.0585301
YPL238C		0.3247745
YPL239W	-0.6052365	
YPL240C	-0.4721865	
YPL241C	-0.0385075	
YPL242C		-0.13873545
YPL243W		-0.0715563
YPL244C	-0.352127	
YPL245W	0.09137005499999999	
YPL246C	-0.0414271	
YPL247C	0.9647905	
YPL248C	0.31532899999999997	
YPL249C	0.257426	
YPL249C-A		
YPL250C	0.1906155	
YPL251W		0.3046585
YPL252C		0.4787625
YPL253C	0.18657049999999997	
YPL254W	0.400713	
YPL255W		-0.04051225
YPL256C	0.22144465	
YPL257W	-0.15568595000000002	
YPL258C	-0.164325	
YPL259C	-0.0394478	
YPL260W	-0.460677	
YPL261C	-0.43041850000000004	
YPL262W	-0.2749915	
YPL263C	0.4440775	
YPL264C	-0.055268499999999984	
YPL265W	0.8690819999999999	
YPL266W		0.35459799999999997
YPL267W	-0.133804	
YPL268W		
YPL269W	-0.208693745	
YPL270W	0.08547905	
YPL271W		
YPL272C	0.09728350000000001	
YPL273W	0.12308205	
YPL274W	-0.44586249999999994	
YPL277C		
YPR001W	-0.283225462	
YPR002W	1.0771350000000002	
YPR003C		
YPR004C	0.06670745	
YPR005C		
YPR006C	-0.3083075	
YPR007C	-0.1931175	
YPR008W	-0.381853	
YPR009W	-0.22927199999999998	
YPR010C		-0.12380219999999999
YPR011C	-0.0163865	
YPR012W	0.030687000000000006	
YPR013C	-0.08039625	
YPR014C	-0.1925625	
YPR015C	-0.333233	
YPR016C		-1.0021145
YPR017C	0.1556681	
YPR018W	0.05845499999999999	
YPR019W		-0.05409775
YPR020W	0.3613425	
YPR021C	-0.090653865	
YPR022C	-0.29092515	
YPR023C	-0.31713650000000004	
YPR024W	0.5941495	
YPR025C		0.5553634999999999
YPR026W	0.9545805	
YPR027C	-0.48197	
YPR028W	-0.222646	
YPR029C	-0.06625901000000001	
YPR030W	-0.270495	
YPR031W	-0.12242175	
YPR032W	0.8602585	
YPR033C		-0.29351700000000003
YPR034W		-0.625087
YPR035W		0.5943695
YPR036W		
YPR037C	0.029882149999999996	
YPR038W	0.029580509999999997	
YPR039W	-0.47258	
YPR040W	0.06404750000000001	
YPR041W		0.10337805
YPR042C	-0.1493873	
YPR043W	-0.40312349999999997	
YPR044C	-0.16397899999999999	
YPR045C	-0.1307828	
YPR046W	-0.240764	
YPR047W	1.1346225	
YPR048W		0.370088
YPR049C	-0.06190825	
YPR050C	-0.07652800000000001	
YPR051W		
YPR052C	-0.157608	
YPR053C	-0.42528449999999995	
YPR054W	-0.027732500000000007	
YPR055W		0.2089785
YPR056W		0.056586449999999996
YPR057W	-0.035229250000000004	
YPR058W	-0.12798722499999998	
YPR059C	0.29629099999999997	
YPR060C	-0.62904035	
YPR061C	0.8587849999999999	
YPR062W	0.2776375	
YPR063C	0.5214369999999999	
YPR064W	-0.1717201	
YPR065W	0.035407999999999995	
YPR066W	0.12430150000000001	
YPR067W	1.7947	
YPR068C	0.6844645	
YPR069C	-0.4996745	
YPR070W	0.245145	
YPR071W	0.2296605	
YPR072W	-0.087924	
YPR073C	0.0364824	
YPR074C	-0.36572499999999997	
YPR075C	0.269276	
YPR076W	-0.45771100000000003	
YPR077C		
YPR078C	0.6102535	
YPR079W	-0.1651885	
YPR082C		0.996484
YPR083W	0.310735	
YPR084W		
YPR085C		1.8199100000000001
YPR086W		-0.463492
YPR087W	0.2396863	
YPR088C		-0.346653
YPR089W	-0.20484975	
YPR091C	0.21612	
YPR092W	0.15466950000000002	
YPR093C	0.47252500000000003	
YPR094W		0.2363024
YPR095C	-0.12515355	
YPR096C	-0.251139	
YPR097W	-0.139644	
YPR098C	0.1971135	
YPR099C		
YPR100W	1.523675	
YPR101W	-0.2232175	
YPR103W		0.1312514
YPR104C		-0.06333405
YPR105C		
YPR106W	0.3289335	
YPR107C		0.034150299999999995
YPR108W		-0.4791685
YPR108W-A		
YPR109W	0.234598	
YPR110C		
YPR111W	0.4083565	
YPR112C		-0.1867705
YPR113W		-0.12153765
YPR114W	-0.767924	
YPR115W	0.30055350000000003	
YPR116W		
YPR117W	0.048036999999999996	
YPR118W	0.4387405	
YPR119W	-0.090695595	
YPR120C	-0.271383	
YPR121W	0.558664	
YPR122W	0.8614575	
YPR123C	0.4350715	
YPR124W	0.49487899999999996	
YPR125W		
YPR126C	0.0094321	
YPR127W	-0.07476254	
YPR128C	0.14021549999999997	
YPR129W	-1.049175	
YPR130C	-0.177435	
YPR131C	-0.15259324999999999	
YPR132W		
YPR133C		-0.1494995
YPR133W-A	1.6596199999999999	
YPR134W	0.696261	
YPR135W	0.5271775	
YPR136C		-0.310759
YPR137W		-0.389312
YPR138C	-0.058421549999999996	
YPR139C	-0.0730397	
YPR140W	0.388218	
YPR141C		0.5897075
YPR142C		-0.4173605
YPR143W		0.8351185000000001
YPR144C		-0.36353199999999997
YPR145W	-0.05634765	
YPR146C	0.17595105	
YPR147C	0.008029499999999995	
YPR148C	-0.3160905	
YPR149W	0.17538825000000002	
YPR150W	-0.2533925	
YPR151C	0.03665225	
YPR152C	0.011082000000000009	
YPR153W	-0.47224900000000003	
YPR154W	-0.5105045	
YPR155C	0.590268	
YPR156C	-0.141325	
YPR157W	-0.513915	
YPR158W	-0.423985	
YPR159C-A		
YPR159W	-1.0513935	
YPR160W	-0.006381759999999999	
YPR161C		
YPR162C		-0.345215
YPR163C		
YPR164W	-0.0988667	
YPR165W		-0.416416
YPR166C	1.125445	
YPR167C	0.39075099999999996	
YPR168W		0.48592
YPR169W		-0.045043150000000004
YPR170C	-0.17643883500000002	
YPR171W	0.05584955	
YPR172W	0.04825385	
YPR173C	0.903988	
YPR174C	-0.052788132999999994	
YPR175W		-0.1529235
YPR176C		0.745833
YPR177C		0.532683
YPR178W		0.0513035
YPR179C	0.2202339	
YPR180W		-0.333376
YPR181C		0.347806
YPR182W		0.19163639999999998
YPR183W		-0.4228075
YPR184W	0.08518028	
YPR185W	0.140052	
YPR186C		-0.445542
YPR187W		
YPR188C	0.24952275	
YPR189W	-0.3165065	
YPR190C		0.30396
YPR191W	1.25115	
YPR192W	0.47291799999999995	
YPR193C	-0.13895195000000002	
YPR194C	0.2297151	
YPR195C	0.04632925	
YPR196W	0.32702149999999996	
YPR197C	0.0800524	
YPR198W	-0.18811450000000002	
YPR199C	0.3299555	
YPR200C	-0.616094	
YPR201W	-0.0450778	
