ORF	hom | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012	het | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012
YGL030W	NaN	NaN
YGL036W	NaN	NaN
YGL038C	NaN	NaN
YGL041C-B	NaN	NaN
YGL058W	NaN	NaN
YGL064C	NaN	NaN
YGL070C	NaN	NaN
YGL076C	NaN	NaN
YGL088W	NaN	NaN
YGL093W	NaN	NaN
YGL095C	NaN	NaN
YGL100W	NaN	NaN
YGL101W	NaN	NaN
YGL104C	NaN	NaN
YGL107C	NaN	NaN
YGL119W	NaN	NaN
YGL134W	NaN	NaN
YGL135W	NaN	NaN
YGL162W	NaN	NaN
YGL175C	NaN	NaN
YGL178W	NaN	NaN
YGL184C	NaN	NaN
YGL185C	NaN	NaN
YGL186C	NaN	NaN
YGL188C-A	NaN	NaN
YGL190C	NaN	NaN
YGL191W	NaN	NaN
YGL192W	NaN	NaN
YGL195W	NaN	NaN
YGL197W	NaN	NaN
YGL200C	NaN	NaN
YGL223C	NaN	NaN
YGL237C	NaN	NaN
YGL240W	NaN	NaN
YGL246C	NaN	NaN
YGL251C	NaN	NaN
YGR006W	NaN	NaN
YGR010W	NaN	NaN
YGR016W	NaN	NaN
YGR035W-A	NaN	NaN
YGR065C	NaN	NaN
YGR076C	NaN	NaN
YGR105W	NaN	NaN
YGR117C	NaN	NaN
YGR121W-A	NaN	NaN
YGR146C-A	NaN	NaN
YGR161W-C	NaN	NaN
YGR167W	NaN	NaN
YGR169C-A	NaN	NaN
YGR174W-A	NaN	NaN
YGR180C	NaN	NaN
YGR183C	NaN	NaN
YGR186W	NaN	NaN
YGR188C	NaN	NaN
YGR193C	NaN	NaN
YGR204C-A	NaN	NaN
YGR204W	NaN	NaN
YGR220C	NaN	NaN
YGR255C	NaN	NaN
YGR257C	NaN	NaN
YGR262C	NaN	NaN
YGR271C-A	NaN	NaN
YGR272C	NaN	NaN
YHL001W	NaN	NaN
YHL004W	NaN	NaN
YHL015W-A	NaN	NaN
YHL025W	NaN	NaN
YHR001W	NaN	NaN
YHR007C-A	NaN	NaN
YHR011W	NaN	NaN
YHR022C-A	NaN	NaN
YHR026W	NaN	NaN
YHR039C-B	NaN	NaN
YHR050W-A	NaN	NaN
YHR057C	NaN	NaN
YHR063C	NaN	NaN
YHR071W	NaN	NaN
YHR072W-A	NaN	NaN
YHR090C	NaN	NaN
YHR098C	NaN	NaN
YHR120W	NaN	NaN
YHR125W	NaN	NaN
YHR141C	NaN	NaN
YHR149C	NaN	NaN
YHR150W	NaN	NaN
YHR170W	NaN	NaN
YHR175W-A	NaN	NaN
YHR179W	NaN	NaN
YHR183W	NaN	NaN
YHR187W	NaN	NaN
YHR192W	NaN	NaN
YHR197W	NaN	NaN
YHR205W	NaN	NaN
YIL002W-A	NaN	NaN
YIL021W	NaN	NaN
YIL033C	NaN	NaN
YIL040W	NaN	NaN
YIL046W-A	NaN	NaN
YIL049W	NaN	NaN
YIL114C	NaN	NaN
YIL122W	NaN	NaN
YIL127C	NaN	NaN
YIL128W	NaN	NaN
YIL134C-A	NaN	NaN
YIL136W	NaN	NaN
YIL147C	NaN	NaN
YIL157C	NaN	NaN
YIR009W	NaN	NaN
YIR018C-A	NaN	NaN
YIR021W-A	NaN	NaN
YIR034C	NaN	NaN
YJL006C	NaN	NaN
YJL012C-A	NaN	NaN
YJL029C	NaN	NaN
YJL047C-A	NaN	NaN
YJL057C	NaN	NaN
YJL059W	NaN	NaN
YJL062W-A	NaN	NaN
YJL077W-B	NaN	NaN
YJL097W	NaN	NaN
YJL127C-B	NaN	NaN
YJL127C	NaN	NaN
YJL136W-A	NaN	NaN
YJL145W	NaN	NaN
YJL176C	NaN	NaN
YJL184W	NaN	NaN
YJR005C-A	NaN	NaN
YJR007W	NaN	NaN
YJR018W	NaN	NaN
YJR046W	NaN	NaN
YJR047C	NaN	NaN
YJR085C	NaN	NaN
YJR112W-A	NaN	NaN
YJR114W	NaN	NaN
YJR135W-A	NaN	NaN
YJR143C	NaN	NaN
YJR151C	NaN	NaN
YJR151W-A	NaN	NaN
YJR154W	NaN	NaN
YKL002W	NaN	NaN
YKL003C	NaN	NaN
YKL012W	NaN	NaN
YKL018C-A	NaN	NaN
YKL028W	NaN	NaN
YKL054C	NaN	NaN
YKL068W-A	NaN	NaN
YKL080W	NaN	NaN
YKL083W	NaN	NaN
YKL090W	NaN	NaN
YKL096C-B	NaN	NaN
YKL106C-A	NaN	NaN
YKL143W	NaN	NaN
YKL148C	NaN	NaN
YKL154W	NaN	NaN
YKL181W	NaN	NaN
YKL194C	NaN	NaN
YKL204W	NaN	NaN
YKL210W	NaN	NaN
YKR001C	NaN	NaN
YKR004C-A	NaN	NaN
YKR068C	NaN	NaN
YKR085C	NaN	NaN
YKR099C-A	NaN	NaN
YLL002W	NaN	NaN
YLL006W-A	NaN	NaN
YLL027W	NaN	NaN
YLR048W	NaN	NaN
YLR062C	NaN	NaN
YLR076C	NaN	NaN
YLR116W	NaN	NaN
YLR148W	NaN	NaN
YLR177W	NaN	NaN
YLR184W	NaN	NaN
YLR234W	NaN	NaN
YLR235C	NaN	NaN
YLR240W	NaN	NaN
YLR251W	NaN	NaN
YLR261C	NaN	NaN
YLR264C-A	NaN	NaN
YLR285C-A	NaN	NaN
YLR307C-A	NaN	NaN
YLR312C-B	NaN	NaN
YLR320W	NaN	NaN
YLR321C	NaN	NaN
YLR327C	NaN	NaN
YLR333C	NaN	NaN
YLR338W	NaN	NaN
YLR339C	NaN	NaN
YLR342W-A	NaN	NaN
YLR357W	NaN	NaN
YLR360W	NaN	NaN
YLR361C-A	NaN	NaN
YLR363W-A	NaN	NaN
YLR399C	NaN	NaN
YLR403W	NaN	NaN
YLR406C-A	NaN	NaN
YLR412C-A	NaN	NaN
YLR419W	NaN	NaN
YML007C-A	NaN	NaN
YML010W-A	NaN	NaN
YML014W	NaN	NaN
YML019W	NaN	NaN
YML020W	NaN	NaN
YML031W	NaN	NaN
YML032C	NaN	NaN
YML048W-A	NaN	NaN
YML048W	NaN	NaN
YML054C-A	NaN	NaN
YML058W-A	NaN	NaN
YML079W	NaN	NaN
YML080W	NaN	NaN
YML083C	NaN	NaN
YML127W	NaN	NaN
YMR001C-A	NaN	NaN
YMR002W	NaN	NaN
YMR008C	NaN	NaN
YMR013W-A	NaN	NaN
YMR014W	NaN	NaN
YMR016C	NaN	NaN
YMR024W	NaN	NaN
YMR032W	NaN	NaN
YMR035W	NaN	NaN
YMR042W	NaN	NaN
YMR061W	NaN	NaN
YMR066W	NaN	NaN
YMR078C	NaN	NaN
YMR089C	NaN	NaN
YMR150C	NaN	NaN
YMR158W	NaN	NaN
YMR165C	NaN	NaN
YMR175W-A	NaN	NaN
YMR182W-A	NaN	NaN
YMR193W	NaN	NaN
YMR194C-B	NaN	NaN
YMR198W	NaN	NaN
YMR224C	NaN	NaN
YMR228W	NaN	NaN
YMR230W-A	NaN	NaN
YMR242W-A	NaN	NaN
YMR247W-A	NaN	NaN
YMR256C	NaN	NaN
YMR272W-B	NaN	NaN
YMR299C	NaN	NaN
YMR315W-A	NaN	NaN
YNL003C	NaN	NaN
YNL004W	NaN	NaN
YNL042W-B	NaN	NaN
YNL059C	NaN	NaN
YNL064C	NaN	NaN
YNL067W-B	NaN	NaN
YNL083W	NaN	NaN
YNL097C-A	NaN	NaN
YNL108C	NaN	NaN
YNL130C-A	NaN	NaN
YNL138W	NaN	NaN
YNL146C-A	NaN	NaN
YNL162W-A	NaN	NaN
YNL162W	NaN	NaN
YNL209W	NaN	NaN
YNL225C	NaN	NaN
YNL243W	NaN	NaN
YNL277W-A	NaN	NaN
YNL277W	NaN	NaN
YNL280C	NaN	NaN
YNR023W	NaN	NaN
YNR036C	NaN	NaN
YNR042W	NaN	NaN
YOL012C	NaN	NaN
YOL013W-B	NaN	NaN
YOL019W-A	NaN	NaN
YOL038C-A	NaN	NaN
YOL052C-A	NaN	NaN
YOL073C	NaN	NaN
YOL077W-A	NaN	NaN
YOL086C	NaN	NaN
YOL086W-A	NaN	NaN
YOL096C	NaN	NaN
YOL097W-A	NaN	NaN
YOL101C	NaN	NaN
YOL140W	NaN	NaN
YOL143C	NaN	NaN
YOL145C	NaN	NaN
YOL148C	NaN	NaN
YOL154W	NaN	NaN
YOL159C-A	NaN	NaN
YOL164W-A	NaN	NaN
YOL164W	NaN	NaN
YOR020W-A	NaN	NaN
YOR034C-A	NaN	NaN
YOR075W	NaN	NaN
YOR102W	NaN	NaN
YOR104W	NaN	NaN
YOR125C	NaN	NaN
YOR153W	NaN	NaN
YOR161C-C	NaN	NaN
YOR201C	NaN	NaN
YOR241W	NaN	NaN
YOR277C	NaN	NaN
YOR281C	NaN	NaN
YOR293C-A	NaN	NaN
YOR316C-A	NaN	NaN
YOR376W-A	NaN	NaN
YOR383C	NaN	NaN
YPL005W	NaN	NaN
YPL024W	NaN	NaN
YPL026C	NaN	NaN
YPL038W-A	NaN	NaN
YPL041C	NaN	NaN
YPL050C	NaN	NaN
YPL059W	NaN	NaN
YPL069C	NaN	NaN
YPL090C	NaN	NaN
YPL096C-A	NaN	NaN
YPL119C-A	NaN	NaN
YPL129W	NaN	NaN
YPL152W-A	NaN	NaN
YPL172C	NaN	NaN
YPL189C-A	NaN	NaN
YPL197C	NaN	NaN
YPL209C	NaN	NaN
YPL215W	NaN	NaN
YPL249C-A	NaN	NaN
YPL268W	NaN	NaN
YPL271W	NaN	NaN
YPL277C	NaN	NaN
YPR003C	NaN	NaN
YPR005C	NaN	NaN
YPR036W	NaN	NaN
YPR051W	NaN	NaN
YPR077C	NaN	NaN
YPR084W	NaN	NaN
YPR099C	NaN	NaN
YPR105C	NaN	NaN
YPR108W-A	NaN	NaN
YPR110C	NaN	NaN
YPR116W	NaN	NaN
YPR125W	NaN	NaN
YPR132W	NaN	NaN
YPR159C-A	NaN	NaN
YPR161C	NaN	NaN
YPR163C	NaN	NaN
YPR187W	NaN	NaN
