ORF	hap a | abundance of a specific protein/peptide (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | number of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | size of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | peroxisome inheritance | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | transport to/from peroxisomes (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010
YML128C	-0.396	0.000	0.000	0.000	0.000
YML131W	0.309	0.000	0.000	0.000	0.000
YML117W	0.433	0.000	0.000	0.000	0.000
YML116W-A	0.630	0.000	0.000	0.000	0.000
YML118W	0.828	0.000	0.000	0.000	0.000
YML119W	0.851	0.000	0.000	0.000	0.000
YML120C	1.288	0.000	0.000	0.000	0.000
YML121W	-1.837	0.000	0.000	0.000	0.000
YML122C	0.356	0.000	0.000	0.000	0.000
YML123C	0.149	0.000	0.000	0.000	0.000
YMR103C	0.041	0.000	0.000	0.000	0.000
YMR105C	-0.023	0.000	0.000	0.000	0.000
YMR106C	-0.100	0.000	0.000	0.000	0.000
YMR095C	0.553	0.000	0.000	0.000	0.000
YMR096W	0.777	0.000	0.000	0.000	0.000
YMR097C	-1.438	0.000	0.000	0.000	0.000
YMR099C	0.646	0.000	0.000	0.000	0.000
YMR100W	0.420	0.000	0.000	0.000	0.000
YMR101C	0.262	0.000	0.000	0.000	0.000
YMR102C	0.750	0.000	0.000	0.000	0.000
YMR107W	0.928	0.000	0.000	0.000	0.000
YMR120C	0.057	0.000	0.000	0.000	0.000
YMR121C	-0.126	0.000	0.000	0.000	0.000
YMR109W	0.595	0.000	0.000	0.000	0.000
YMR110C	0.612	0.000	0.000	0.000	0.000
YMR111C	0.405	0.000	0.000	0.000	0.000
YMR114C	0.708	0.000	0.000	0.000	0.000
YMR115W	0.728	0.000	0.000	0.000	0.000
YMR116C	-1.292	0.000	0.000	0.000	0.000
YMR119W-A	0.567	0.000	0.000	0.000	0.000
YMR123W	-0.943	0.000	0.000	0.000	0.000
YMR135C	0.612	0.000	0.000	0.000	0.000
YPR006C	0.886	0.000	0.000	0.000	0.000
YPR009W	0.372	0.000	0.000	0.000	0.000
YMR124W	-0.490	0.000	0.000	0.000	0.000
YMR125W	-2.848	0.000	0.000	0.000	0.000
YMR127C	0.245	0.000	0.000	0.000	0.000
YMR129W	-5.049	0.000	0.000	0.000	0.000
YMR130W	0.130	0.000	0.000	0.000	0.000
YMR132C	0.693	0.000	0.000	0.000	0.000
YMR133W	0.679	0.000	0.000	0.000	0.000
YPR030W	-0.273	0.000	0.000	0.000	0.000
YPR036W	-1.045	0.000	0.000	0.000	0.000
YPR014C	-0.154	0.000	0.000	0.000	0.000
YPR015C	0.262	0.000	0.000	0.000	0.000
YPR017C	0.149	0.000	0.000	0.000	0.000
YPR018W	0.278	0.000	0.000	0.000	0.000
YPR020W	0.113	0.000	0.000	0.000	0.000
YPR027C	0.580	0.000	0.000	0.000	0.000
YPR028W	0.093	0.000	0.000	0.000	0.000
YPR029C	0.828	0.000	0.000	0.000	0.000
YPR038W	0.202	0.000	0.000	0.000	0.000
YPR049C	0.539	0.000	0.000	0.000	0.000
YPR051W	1.156	0.000	0.000	0.000	0.000
YPR052C	0.728	0.000	0.000	0.000	0.000
YPR039W	0.595	0.000	0.000	0.000	0.000
YPR040W	1.524	0.000	0.000	0.000	0.000
YPR042C	-0.001	0.000	0.000	0.000	0.000
YPR044C	1.021	0.000	0.000	0.000	0.000
YPR045C	0.505	0.000	0.000	0.000	0.000
YPR046W	0.708	0.000	0.000	0.000	0.000
YPR053C	-0.023	0.000	0.000	0.000	0.000
YPR065W	-0.774	0.000	0.000	0.000	0.000
YPR066W	-0.829	0.000	0.000	0.000	0.000
YPR068C	0.356	0.000	0.000	0.000	0.000
YPR054W	-0.051	0.000	0.000	0.000	0.000
YPR057W	-0.708	0.000	0.000	0.000	0.000
YPR058W	0.309	0.000	0.000	0.000	0.000
YPR059C	-0.126	0.000	0.000	0.000	0.000
YPR060C	0.420	0.000	0.000	0.000	0.000
YPR061C	0.521	0.000	0.000	0.000	0.000
YPR062W	0.488	0.000	0.000	0.000	0.000
YPR063C	0.057	0.000	0.000	0.000	0.000
YPR069C	-0.214	0.000	0.000	0.000	0.000
YPR084W	-0.184	0.000	0.000	0.000	0.000
YPR089W	0.539	0.000	0.000	0.000	0.000
YPR070W	-0.658	0.000	0.000	0.000	0.000
YPR071W	0.293	0.000	0.000	0.000	0.000
YPR073C	0.445	0.000	0.000	0.000	0.000
YPR074C	-0.599	0.000	0.000	0.000	0.000
YPR075C	-0.396	0.000	0.000	0.000	0.000
YPR076W	0.630	0.000	0.000	0.000	0.000
YPR077C	0.459	0.000	0.000	0.000	0.000
YPR079W	0.223	0.000	0.000	0.000	0.000
YJL126W	-0.244	0.000	0.000	0.000	0.000
YJL123C	0.339	0.000	0.000	0.000	0.000
YPR092W	0.073	0.000	0.000	0.000	0.000
YPR093C	0.405	0.000	0.000	0.000	0.000
YPR095C	0.971	0.000	0.000	0.000	-1.000
YPR096C	0.473	0.000	0.000	0.000	0.000
YPR097W	0.389	0.000	0.000	0.000	0.000
YPR098C	0.183	0.000	0.000	0.000	0.000
YJL122W	0.166	0.000	0.000	0.000	0.000
YJL110C	-0.313	0.000	0.000	0.000	0.000
YJL108C	0.021	0.000	0.000	0.000	0.000
YJL107C	-0.354	0.000	0.000	0.000	0.000
YJL120W	-0.443	0.000	0.000	0.000	0.000
YJL121C	0.567	0.000	0.000	0.000	0.000
YJL118W	0.041	0.000	0.000	0.000	0.000
YJL119C	0.777	0.000	0.000	0.000	0.000
YJL117W	-0.542	0.000	0.000	0.000	0.000
YJL116C	0.553	0.000	0.000	0.000	0.000
YJL115W	-0.999	0.000	-1.000	0.000	0.000
YJL112W	0.750	0.000	0.000	0.000	0.000
YJL106W	1.288	0.000	0.000	0.000	0.000
YJL088W	-0.885	0.000	0.000	0.000	0.000
YJL083W	0.851	0.000	0.000	0.000	0.000
YJL082W	0.323	0.000	0.000	0.000	0.000
YJL099W	-0.100	0.000	0.000	0.000	0.000
YJL098W	1.081	0.000	0.000	0.000	0.000
YJL095W	0.805	0.000	0.000	0.000	0.000
YJL093C	-0.077	0.000	0.000	0.000	0.000
YJL092W	0.928	0.000	0.000	0.000	-1.000
YJL089W	0.664	0.000	0.000	0.000	0.000
YJL060W	-0.424	0.000	0.000	0.000	0.000
YJL077C	0.680	0.000	0.000	0.000	0.000
YJL073W	0.384	0.000	0.000	0.000	0.000
YJL071W	-0.862	0.000	0.000	0.000	0.000
YJL068C	0.663	0.000	0.000	0.000	0.000
YJL067W	0.623	0.000	0.000	0.000	0.000
YJL066C	0.346	0.000	0.000	0.000	0.000
YJL064W	0.602	0.000	0.000	0.000	0.000
YJL065C	0.642	0.000	0.000	0.000	0.000
YJL059W	-0.479	0.000	0.000	0.000	0.000
YJL048C	NaN	0.000	0.000	0.000	0.000
YJL047C	NaN	0.000	0.000	0.000	0.000
YJL046W	NaN	0.000	0.000	0.000	0.000
YJL058C	-0.668	0.000	0.000	0.000	0.000
YJL057C	-0.601	0.000	0.000	0.000	0.000
YJL056C	-0.927	0.000	0.000	0.000	0.000
YJL055W	0.065	0.000	0.000	0.000	0.000
YJL053W	-0.729	0.000	0.000	0.000	0.000
YJL052W	0.739	0.000	0.000	0.000	0.000
YJL051W	0.570	0.000	0.000	0.000	0.000
YJL049W	-0.246	0.000	0.000	0.000	0.000
YJL045W	0.941	0.000	0.000	0.000	0.000
YJR078W	1.133	0.000	0.000	0.000	0.000
YJR079W	NaN	0.000	0.000	0.000	0.000
YJL044C	0.825	0.000	0.000	0.000	0.000
YJL043W	0.893	0.000	0.000	0.000	0.000
YJL038C	0.851	0.000	0.000	0.000	0.000
YJL037W	0.798	0.000	0.000	0.000	0.000
YJL036W	0.992	0.000	0.000	0.000	0.000
YJL030W	1.054	0.000	0.000	0.000	0.000
YJR073C	1.524	0.000	0.000	0.000	0.000
YJR075W	1.268	0.000	0.000	0.000	0.000
YJR082C	-0.025	0.000	0.000	0.000	0.000
YJR111C	0.327	0.000	0.000	0.000	0.000
YJR115W	0.518	0.000	0.000	0.000	0.000
YJR127C	-0.144	0.000	0.000	0.000	0.000
YJR083C	-5.413	0.000	0.000	0.000	0.000
YJR088C	0.714	0.000	0.000	0.000	-1.000
YJR092W	0.765	0.000	0.000	0.000	0.000
YJR102C	-0.373	0.000	0.000	0.000	0.000
YJR103W	0.481	0.000	0.000	0.000	0.000
YJR110W	0.554	0.000	0.000	0.000	0.000
YJR128W	0.236	0.000	0.000	0.000	0.000
YJR154W	0.257	0.000	0.000	0.000	0.000
YEL012W	0.108	0.000	0.000	0.000	0.000
YER031C	0.311	0.000	0.000	0.000	0.000
YJR129C	-0.327	0.000	0.000	0.000	0.000
YJR130C	0.499	0.000	0.000	0.000	0.000
YJR135C	0.365	0.000	0.000	0.000	0.000
YJR137C	0.276	0.000	0.000	0.000	0.000
YJR146W	0.025	0.000	0.000	0.000	0.000
YJR147W	0.402	0.000	0.000	0.000	0.000
YJR149W	-0.000	0.000	0.000	0.000	0.000
YJR152W	0.449	0.000	0.000	0.000	0.000
YER046W	0.538	0.000	0.000	0.000	0.000
YHR003C	-0.113	0.000	0.000	0.000	0.000
YER063W	-0.211	0.000	0.000	0.000	0.000
YER066W	0.464	0.000	0.000	0.000	0.000
YGR201C	0.149	0.000	0.000	0.000	0.000
YHL002W	0.189	0.000	0.000	0.000	0.000
YHL039W	0.128	0.000	0.000	0.000	0.000
YHR131C	-0.177	0.000	0.000	0.000	0.000
YHR180W	-0.281	0.000	0.000	0.000	0.000
YHR185C	-0.057	0.000	0.000	0.000	0.000
YHR008C	-0.536	0.000	0.000	0.000	0.000
YHR067W	-0.799	0.000	0.000	0.000	0.000
YHR127W	-0.086	0.000	0.000	0.000	0.000
YOL160W	0.046	0.000	0.000	0.000	0.000
YOL162W	0.434	0.000	0.000	0.000	0.000
YOL163W	0.420	0.000	0.000	0.000	0.000
YMR154C	0.696	0.000	0.000	0.000	0.000
YNL274C	0.085	0.000	0.000	-1.000	0.000
YOL141W	0.169	0.000	0.000	0.000	0.000
YOL150C	0.210	0.000	0.000	0.000	0.000
YOL158C	0.293	0.000	0.000	0.000	0.000
YOL159C	0.585	0.000	0.000	0.000	0.000
YOR008C-A	0.085	0.000	0.000	0.000	0.000
YKR098C	0.464	0.000	0.000	0.000	0.000
YKR099W	-0.496	0.000	0.000	0.000	0.000
YKR100C	0.478	0.000	0.000	0.000	0.000
YKR087C	-0.031	0.000	0.000	0.000	0.000
YKR088C	0.051	0.000	0.000	0.000	0.000
YKR089C	0.543	0.000	0.000	0.000	0.000
YKR090W	0.254	0.000	0.000	0.000	0.000
YKR091W	0.931	0.000	0.000	0.000	0.000
YKR092C	-1.001	0.000	0.000	0.000	0.000
YKR093W	0.649	-1.000	0.000	0.000	0.000
YKR097W	0.682	0.000	0.000	0.000	0.000
YKR101W	1.290	0.000	0.000	0.000	0.000
YLR426W	-0.715	0.000	0.000	0.000	0.000
YLR427W	0.235	0.000	0.000	0.000	0.000
YLR428C	0.510	0.000	0.000	0.000	0.000
YKR103W	0.598	0.000	0.000	0.000	0.000
YKR104W	-0.162	0.000	0.000	0.000	0.000
YKR105C	-0.221	0.000	0.000	0.000	0.000
YLR262C-A	0.067	0.000	0.000	0.000	0.000
YLR422W	-0.779	0.000	0.000	0.000	0.000
YLR423C	-1.090	0.000	0.000	0.000	0.000
YLR425W	0.193	0.000	0.000	0.000	0.000
YLR429W	-0.281	0.000	0.000	0.000	0.000
YLR443W	-0.250	0.000	0.000	0.000	0.000
YLR444C	0.634	0.000	0.000	0.000	0.000
YLR431C	-0.606	0.000	0.000	0.000	0.000
YLR432W	-0.404	0.000	0.000	0.000	0.000
YLR433C	-0.084	0.000	0.000	0.000	0.000
YLR434C	-0.008	0.000	0.000	0.000	0.000
YLR437C	-0.361	0.000	0.000	0.000	0.000
YLR438W	-0.889	0.000	0.000	0.000	0.000
YLR441C	-0.191	0.000	0.000	0.000	0.000
YLR445W	0.780	0.000	0.000	0.000	0.000
YLR456W	0.557	0.000	0.000	0.000	0.000
YLR460C	0.363	0.000	0.000	0.000	0.000
YLR461W	0.974	0.000	0.000	0.000	0.000
YLR446W	NaN	0.000	0.000	0.000	0.000
YLR448W	-0.133	0.000	0.000	0.000	0.000
YLR449W	-0.107	0.000	0.000	-1.000	0.000
YLR450W	0.159	0.000	0.000	0.000	0.000
YLR452C	-1.047	0.000	0.000	0.000	0.000
YLR454W	0.270	0.000	0.000	0.000	0.000
YMR194C-A	0.301	0.000	0.000	0.000	0.000
YMR326C	0.437	0.000	0.000	0.000	0.000
YNR032C-A	1.024	0.000	0.000	0.000	0.000
YML009C-A	0.425	0.000	0.000	0.000	0.000
YML021C	0.105	0.000	0.000	0.000	0.000
YML081C-A	-0.946	0.000	0.000	0.000	0.000
YMR060C	-1.222	0.000	0.000	0.000	0.000
YMR158C-A	0.123	0.000	0.000	0.000	0.000
YNR050C	1.524	0.000	0.000	0.000	0.000
YNR063W	0.316	0.000	0.000	0.000	0.000
YNR064C	0.493	0.000	0.000	0.000	0.000
YNR065C	0.616	0.000	0.000	0.000	0.000
YNR051C	-1.183	0.000	0.000	0.000	0.000
YNR056C	0.014	0.000	0.000	0.000	0.000
YNR057C	0.035	0.000	0.000	0.000	0.000
YNR058W	0.395	0.000	0.000	0.000	0.000
YNR059W	-0.550	0.000	0.000	0.000	0.000
YNR060W	-0.665	0.000	0.000	0.000	0.000
YNR061C	0.667	0.000	0.000	0.000	0.000
YNR062C	0.346	0.000	0.000	0.000	0.000
YNR066C	0.411	0.000	0.000	0.000	0.000
YCL022C	0.731	0.000	0.000	0.000	0.000
YCL023C	0.830	0.000	0.000	0.000	0.000
YCL038C	0.695	0.000	0.000	0.000	0.000
YNR067C	-0.451	0.000	0.000	0.000	0.000
YNR068C	1.157	0.000	0.000	0.000	0.000
YAL012W	1.083	0.000	0.000	0.000	0.000
YAR050W	0.753	0.000	0.000	-1.000	0.000
YCL006C	0.141	0.000	0.000	0.000	0.000
YCL058C	-0.321	0.000	0.000	0.000	0.000
YGR011W	0.175	0.000	0.000	0.000	0.000
YGR018C	0.584	0.000	0.000	0.000	0.000
YGR022C	0.889	0.000	0.000	0.000	0.000
YCL074W	0.808	0.000	0.000	0.000	0.000
YCL075W	0.450	0.000	0.000	0.000	0.000
YCL076W	0.527	0.000	0.000	0.000	0.000
YGL214W	0.379	0.000	0.000	0.000	0.000
YGL217C	0.570	0.000	0.000	0.000	0.000
YGL235W	-0.059	0.000	0.000	0.000	0.000
YDL243C	-0.002	0.000	0.000	0.000	0.000
YDR011W	0.555	0.000	0.000	-1.000	0.000
YDR014W	0.741	0.000	0.000	0.000	0.000
YDR015C	0.523	0.000	0.000	0.000	0.000
YDR001C	-0.054	0.000	0.000	0.000	0.000
YDR003W	0.154	0.000	0.000	-1.000	0.000
YDR004W	-0.161	0.000	0.000	0.000	0.000
YDR005C	0.021	0.000	0.000	0.000	0.000
YDR006C	0.717	0.000	0.000	0.000	0.000
YDR008C	0.076	0.000	0.000	0.000	0.000
YDR009W	0.190	0.000	0.000	0.000	0.000
YDR028C	-1.297	0.000	0.000	0.000	0.000
YDR029W	0.302	0.000	0.000	0.000	0.000
YDR030C	0.368	0.000	0.000	0.000	0.000
YDR018C	0.135	0.000	0.000	0.000	0.000
YDR019C	0.171	0.000	0.000	0.000	0.000
YDR020C	-0.288	0.000	0.000	0.000	0.000
YDR022C	0.418	0.000	0.000	0.000	0.000
YDR024W	-0.223	0.000	0.000	0.000	0.000
YDR025W	-0.469	0.000	0.000	0.000	0.000
YDR026C	0.652	0.000	0.000	0.000	0.000
YDR031W	0.233	0.000	0.000	0.000	0.000
YAL064C-A	0.488	0.000	0.000	0.000	0.000
YBL091C-A	1.074	0.000	0.000	0.000	0.000
YBR269C	0.059	0.000	0.000	0.000	0.000
YDR032C	0.209	0.000	0.000	0.000	0.000
YDR033W	0.432	0.000	0.000	0.000	0.000
YDR034C	0.444	0.000	0.000	0.000	0.000
YDR035W	0.473	0.000	0.000	0.000	0.000
YDR036C	0.685	0.000	0.000	0.000	0.000
YDR042C	0.843	0.000	0.000	0.000	0.000
YDR043C	0.583	0.000	0.000	0.000	0.000
YDR046C	0.764	0.000	0.000	0.000	0.000
YBR283C	0.636	0.000	0.000	0.000	0.000
YBR284W	1.013	0.000	0.000	0.000	0.000
YBR285W	0.540	0.000	0.000	0.000	0.000
YBR271W	0.458	0.000	0.000	0.000	0.000
YBR273C	0.317	0.000	0.000	0.000	0.000
YBR274W	0.795	0.000	0.000	0.000	0.000
YBR277C	0.599	0.000	0.000	0.000	0.000
YBR278W	0.919	0.000	0.000	0.000	0.000
YBR281C	1.283	0.000	0.000	0.000	0.000
YBR286W	0.041	0.000	0.000	0.000	0.000
YBR300C	-0.192	0.000	0.000	0.000	0.000
YCL001W-A	-0.254	0.000	0.000	0.000	0.000
YCR020W-B	-0.419	0.000	0.000	0.000	-1.000
YBR290W	-0.132	0.000	0.000	0.000	0.000
YBR291C	-1.420	0.000	0.000	0.000	0.000
YBR292C	-1.224	0.000	0.000	0.000	0.000
YBR293W	0.505	0.000	0.000	0.000	0.000
YBR295W	1.150	0.000	0.000	0.000	0.000
YBR296C	-0.517	0.000	0.000	0.000	0.000
YBR297W	0.876	0.000	0.000	0.000	0.000
YBR298C	0.385	0.000	0.000	0.000	0.000
YCR037C	0.963	0.000	0.000	0.000	0.000
YCR043C	1.524	0.000	0.000	0.000	0.000
YCR024C-A	-0.024	0.000	0.000	0.000	0.000
YCR025C	-0.693	0.000	0.000	0.000	0.000
YCR026C	0.116	0.000	0.000	0.000	0.000
YCR027C	0.096	0.000	0.000	0.000	0.000
YCR028C	-0.757	0.000	0.000	0.000	0.000
YCR031C	-0.330	0.000	0.000	0.000	0.000
YCR034W	0.401	0.000	1.000	0.000	0.000
YCR036W	-0.816	0.000	0.000	0.000	0.000
YCR045C	-0.637	0.000	0.000	0.000	0.000
YCR068W	-1.087	0.000	0.000	0.000	0.000
YCR073W-A	0.670	0.000	0.000	0.000	0.000
YCR049C	0.253	0.000	0.000	0.000	0.000
YCR050C	-1.793	0.000	0.000	0.000	0.000
YCR051W	-1.260	0.000	0.000	0.000	0.000
YCR059C	0.270	0.000	0.000	0.000	0.000
YCR061W	0.385	0.000	0.000	0.000	0.000
YCR065W	-0.080	0.000	0.000	0.000	0.000
YCR066W	-0.577	0.000	0.000	0.000	0.000
YCR076C	0.569	0.000	0.000	-1.000	0.000
YCR087W	-0.873	0.000	-1.000	0.000	0.000
YJL004C	0.820	0.000	0.000	0.000	0.000
YCR079W	-0.105	0.000	0.000	0.000	0.000
YCR082W	0.286	0.000	0.000	0.000	0.000
YCR085W	0.333	0.000	0.000	0.000	0.000
YCR086W	0.350	0.000	0.000	0.000	0.000
YCR087C-A	0.617	0.000	0.000	0.000	0.000
YJL006C	0.304	0.000	0.000	0.000	0.000
YJL023C	-0.670	0.000	0.000	0.000	0.000
YJL024C	-0.488	0.000	0.000	0.000	0.000
YJL027C	-0.340	0.000	0.000	0.000	0.000
YJL007C	0.320	0.000	0.000	0.000	0.000
YJL012C	0.553	0.000	0.000	0.000	0.000
YJL013C	-0.018	0.000	0.000	0.000	0.000
YJL016W	0.305	0.000	0.000	0.000	0.000
YJL020C	0.199	0.000	0.000	0.000	0.000
YJL022W	0.086	0.000	0.000	0.000	0.000
YJL028W	0.906	0.000	0.000	0.000	0.000
YJR011C	-0.296	0.000	0.000	0.000	0.000
YJR014W	-0.796	0.000	0.000	0.000	0.000
YJR015W	-0.606	0.000	0.000	0.000	0.000
YJR001W	0.483	0.000	0.000	0.000	0.000
YJR004C	0.537	0.000	0.000	0.000	0.000
YJR005W	0.354	0.000	0.000	0.000	0.000
YJR008W	0.437	0.000	0.000	0.000	0.000
YJR009C	0.689	0.000	0.000	0.000	0.000
YJR010C-A	0.583	0.000	0.000	0.000	0.000
YJR010W	0.206	0.000	0.000	0.000	0.000
YJR033C	-0.161	0.000	0.000	0.000	0.000
YJR035W	-0.436	0.000	0.000	0.000	0.000
YJR019C	0.452	0.000	0.000	0.000	0.000
YJR020W	0.167	0.000	0.000	0.000	0.000
YJR021C	0.391	0.000	0.000	-1.000	0.000
YJR024C	0.519	0.000	0.000	0.000	0.000
YJR025C	0.674	0.000	0.000	0.000	0.000
YJR026W	0.108	0.000	0.000	0.000	0.000
YJR030C	0.287	0.000	0.000	0.000	0.000
YJR031C	-0.226	0.000	0.000	0.000	0.000
YJR036C	0.656	0.000	0.000	0.000	0.000
YJR050W	-0.729	0.000	0.000	0.000	0.000
YJR051W	0.030	0.000	0.000	0.000	0.000
YJR052W	-0.102	0.000	0.000	0.000	0.000
YJR037W	0.706	0.000	0.000	0.000	0.000
YJR038C	0.619	0.000	0.000	0.000	0.000
YJR040W	1.064	0.000	0.000	0.000	0.000
YJR043C	0.049	0.000	0.000	0.000	0.000
YJR047C	0.834	0.000	0.000	0.000	0.000
YJR048W	-0.385	0.000	0.000	0.000	0.000
YJR049C	0.726	0.000	0.000	0.000	0.000
YJR053W	0.599	0.000	0.000	0.000	0.000
YJR054W	0.810	0.000	0.000	0.000	0.000
YJR055W	-0.130	0.000	0.000	0.000	0.000
YJR056C	0.408	0.000	0.000	0.000	0.000
YJR058C	0.779	0.000	0.000	0.000	0.000
YJR059W	1.524	0.000	0.000	0.000	0.000
YJR060W	-2.650	0.000	0.000	0.000	0.000
YJR061W	0.230	0.000	0.000	0.000	0.000
YJR062C	-0.076	0.000	0.000	0.000	0.000
YDL100C	0.951	0.000	0.000	0.000	0.000
YDL115C	-1.227	0.000	0.000	0.000	0.000
YDL101C	-1.083	0.000	0.000	0.000	0.000
YDL104C	-0.544	0.000	0.000	0.000	0.000
YDL109C	0.863	0.000	0.000	0.000	0.000
YDL110C	1.275	0.000	0.000	0.000	0.000
YDL112W	0.336	0.000	0.000	0.000	0.000
YDL113C	0.067	0.000	0.000	0.000	0.000
YDL117W	-1.714	0.000	0.000	0.000	0.000
YDL128W	-0.193	0.000	0.000	0.000	0.000
YDL121C	0.638	0.000	0.000	0.000	0.000
YDL122W	1.002	0.000	0.000	0.000	0.000
YDL123W	0.568	0.000	0.000	0.000	0.000
YDL124W	0.750	0.000	0.000	0.000	0.000
YDL125C	-1.035	0.000	0.000	0.000	0.000
YDL127W	-0.047	0.000	0.000	0.000	0.000
YDL131W	0.500	0.000	0.000	0.000	0.000
YDL142C	1.141	0.000	0.000	0.000	0.000
YDL144C	-0.258	0.000	0.000	0.000	0.000
YDL146W	-1.137	0.000	0.000	0.000	0.000
YDL134C	0.006	0.000	0.000	0.000	0.000
YDL133C-A	0.667	0.000	0.000	0.000	0.000
YDL135C	0.148	0.000	0.000	0.000	0.000
YDL137W	0.252	0.000	0.000	0.000	0.000
YDL138W	0.373	0.000	0.000	0.000	0.000
YDL149W	-0.394	0.000	0.000	0.000	0.000
YDL161W	-0.614	0.000	0.000	0.000	0.000
YDL162C	-0.265	0.000	0.000	0.000	0.000
YDL167C	0.709	0.000	0.000	0.000	0.000
YDL151C	-1.709	0.000	0.000	0.000	0.000
YDL154W	-0.109	0.000	0.000	0.000	0.000
YDL155W	0.120	0.000	0.000	0.000	0.000
YDL156W	0.488	0.000	0.000	0.000	0.000
YDL160C	0.022	0.000	0.000	0.000	0.000
YDL168W	1.524	0.000	0.000	0.000	0.000
YDL177C	-0.233	0.000	0.000	0.000	0.000
YDL178W	0.100	0.000	0.000	0.000	0.000
YDL179W	0.279	0.000	0.000	0.000	0.000
YDL169C	1.277	0.000	0.000	0.000	0.000
YDL170W	0.524	0.000	0.000	0.000	0.000
YDL171C	0.692	0.000	0.000	0.000	0.000
YDL172C	-0.305	0.000	0.000	0.000	0.000
YDL173W	-0.138	0.000	0.000	0.000	0.000
YDL174C	0.219	0.000	0.000	0.000	0.000
YDL175C	0.442	0.000	0.000	0.000	0.000
YDL176W	0.295	0.000	0.000	0.000	0.000
YDL180W	0.623	0.000	0.000	0.000	0.000
YDL189W	0.836	0.000	0.000	0.000	0.000
YDL190C	0.311	0.000	0.000	0.000	0.000
YDL181W	0.753	0.000	0.000	0.000	0.000
YDL182W	0.457	0.000	0.000	0.000	0.000
YDL183C	0.159	0.000	0.000	0.000	0.000
YDL184C	0.677	0.000	0.000	0.000	0.000
YDL186W	0.327	0.000	0.000	0.000	0.000
YDL187C	0.587	0.000	0.000	0.000	0.000
YDL188C	0.380	0.000	0.000	0.000	0.000
YGL051W	0.603	0.000	0.000	0.000	0.000
YGL094C	0.909	0.000	0.000	0.000	0.000
YDR269C	0.954	0.000	0.000	0.000	0.000
YDR271C	1.143	0.000	0.000	0.000	0.000
YDR290W	-0.801	0.000	0.000	0.000	0.000
YGL023C	-0.984	0.000	0.000	0.000	0.000
YGR025W	0.572	0.000	0.000	0.000	0.000
YIL006W	0.363	0.000	0.000	0.000	0.000
YIL007C	0.139	0.000	0.000	0.000	0.000
YGL096W	-0.676	0.000	0.000	0.000	0.000
YIL008W	0.542	0.000	0.000	0.000	0.000
YIL054W	0.472	0.000	0.000	0.000	0.000
YIL059C	0.730	0.000	0.000	0.000	0.000
YIL009W	0.557	0.000	0.000	0.000	0.000
YIL010W	0.813	0.000	0.000	0.000	0.000
YIL014C-A	-0.349	0.000	0.000	0.000	0.000
YIL038C	-0.169	0.000	0.000	0.000	0.000
YIL042C	0.042	0.000	0.000	0.000	0.000
YIL047C	-0.553	0.000	0.000	0.000	0.000
YIL060W	0.177	0.000	0.000	0.000	0.000
YBL095W	0.506	0.000	0.000	0.000	0.000
YBL096C	-0.056	0.000	0.000	0.000	0.000
YBL098W	1.005	0.000	0.000	0.000	0.000
YIL066C	-0.025	0.000	0.000	0.000	0.000
YIL067C	-0.083	0.000	0.000	0.000	0.000
YIL070C	0.078	0.000	0.000	0.000	0.000
YIL071C	1.066	0.000	0.000	0.000	0.000
YIL074C	0.344	0.000	0.000	0.000	0.000
YIL089W	-0.002	0.000	0.000	0.000	0.000
YIL092W	0.660	0.000	0.000	0.000	0.000
YBR001C	-0.445	0.000	0.000	0.000	0.000
YBR005W	0.398	0.000	0.000	0.000	0.000
YBL101C	-0.860	0.000	0.000	0.000	0.000
YBL102W	-0.922	0.000	0.000	0.000	0.000
YBL103C	-1.037	0.000	0.000	0.000	0.000
YBL104C	-0.495	0.000	0.000	0.000	0.000
YBL106C	0.242	0.000	0.000	0.000	0.000
YBL107C	0.641	0.000	0.000	0.000	0.000
YBR006W	-2.669	0.000	0.000	0.000	0.000
YBR016W	-0.205	0.000	0.000	0.000	0.000
YBR018C	-0.953	0.000	0.000	0.000	0.000
YBR019C	-0.234	0.000	0.000	0.000	0.000
YBR007C	0.109	0.000	0.000	0.000	0.000
YBR008C	0.195	0.000	0.000	0.000	0.000
YBR009C	-0.620	0.000	0.000	0.000	0.000
YBR010W	-0.375	0.000	0.000	0.000	0.000
YBR012C	0.686	0.000	0.000	0.000	0.000
YBR013C	0.577	0.000	0.000	0.000	0.000
YBR014C	0.161	0.000	0.000	0.000	0.000
YBR015C	-1.254	0.000	0.000	0.000	0.000
YBR030W	-0.263	0.000	0.000	0.000	0.000
YBR031W	-1.918	0.000	0.000	0.000	0.000
YBR032W	-0.297	0.000	0.000	0.000	0.000
YBR021W	-1.596	0.000	0.000	0.000	0.000
YBR022W	0.422	0.000	0.000	0.000	0.000
YBR023C	0.178	0.000	0.000	0.000	0.000
YBR024W	0.657	0.000	0.000	0.000	0.000
YBR025C	-1.289	0.000	0.000	0.000	0.000
YBR026C	-1.470	0.000	0.000	0.000	0.000
