orf	het | growth (pooled culture) | macbecin II [200-400 uM], temperature [15 C] | YPD + DMSO | Franzosa EA~McClellan AJ, 2011
YPL145C	1.073
YPL146C	0.95552
YPL147W	0.94192
YPL148C	1.0231
YPL149W	1.0746
YPL150W	0.96061
YPL151C	1.0658
YPL152W	0.92521
YPL153C	1.1421
YPL154C	0.67015
YPL155C	0.92964
YPL156C	1.0799
YPL157W	0.93459
YPL159C	0.96714
YPL161C	0.89305
YPL162C	1.1296
YPL163C	0.83896
YPL164C	1.0005
YPL165C	0.81122
YPL166W	0.97272
YPL167C	0.9159
YPL168W	0.9914
YPL169C	0.77154
YPL170W	0.8893
YPL171C	1.051
YPL172C	0.76832
YPL173W	1.199
YPL174C	0.93063
YPL175W	0.92572
YPL176C	0.88192
YPL177C	0.83214
YPL178W	0.82374
YPL179W	0.82068
YPL180W	0.99265
YPL182C	1.1004
YPL183C	1.0148
YPL183W-A	0.99043
YPL184C	0.94495
YPL185W	0.98789
YPL186C	0.93148
YPL187W	0.98602
YPL188W	0.95012
YPL189W	0.94795
YPL190C	0.8372
YPL191C	0.75991
YPL192C	0.96038
YPL193W	0.94515
YPL194W	0.92904
YPL195W	0.93099
YPL196W	1.0457
YPL197C	1.4739
YPL198W	0.91054
YPL199C	1.0992
YPL200W	1.1266
YPL201C	0.89627
YPL202C	1.3577
YPL203W	1.0455
YPL204W	0.89509
YPL205C	0.89281
YPL206C	1.072
YPL207W	0.49925
YPL208W	0.8527
YPL209C	0.91034
YPL210C	1.1819
YPL211W	0.9867
YPL212C	0.98558
YPL213W	0.90909
YPL214C	0.87189
YPL215W	1.0238
YPL217C	0.88475
YPL219W	0.88189
YPL220W	0.91092
YPL222W	0.92257
YPL223C	1.0332
YPL224C	1.092
YPL225W	0.88505
YPL226W	0.92458
YPL227C	1.3718
YPL228W	0.90862
YPL229W	1.0884
YPL230W	1.0101
YPL231W	0.96451
YPL232W	0.96248
YPL233W	1.2864
YPL234C	1.0452
YPL235W	0.57176
YPL236C	0.97333
YPL237W	0.61394
YPL238C	0.42343
YPL239W	0.9585
YPL240C	0.94475
YPL241C	1.023
YPL242C	0.94773
YPL243W	0.96183
YPL246C	0.97297
YPL247C	0.98865
YPL248C	0.98487
YPL249C	0.94693
YPL250C	1.0893
YPL251W	0.5876
YPL252C	0.96229
YPL253C	0.97995
YPL254W	1.1646
YPL255W	0.97056
YPL256C	1.0536
YPL257W	0.89062
YPL258C	0.92051
YPL259C	0.93237
YPL261C	1.0172
YPL262W	0.98071
YPL263C	1.0253
YPL264C	0.96913
YPL265W	0.97787
YPL266W	0.9495
YPL267W	0.92422
YPL268W	0.99935
YPL269W	0.98709
YPL270W	1.0852
YPL271W	1.1154
YPL272C	1.1334
YPL273W	1.1277
YPL274W	0.96946
YPR001W	0.8004
YPR002W	0.83683
YPR003C	0.75912
YPR004C	0.74871
YPR005C	0.92146
YPR006C	0.95146
YPR007C	0.86554
YPR008W	0.91189
YPR009W	0.9931
YPR010C	1.0793
YPR011C	1.0402
YPR012W	0.89409
YPR013C	1.0264
YPR014C	0.91668
YPR015C	0.89716
YPR017C	1.0843
YPR018W	0.81371
YPR019W	1.0059
YPR020W	1.1162
YPR021C	0.43547
YPR022C	0.90682
YPR023C	0.91302
YPR024W	0.87667
YPR025C	0.9891
YPR026W	0.99468
YPR027C	1.0695
YPR028W	1.011
YPR029C	1.0399
YPR030W	0.99528
YPR031W	0.92581
YPR032W	1.028
YPR033C	0.96472
YPR034W	1.7732
YPR035W	0.98184
YPR037C	0.88553
YPR038W	0.96167
YPR039W	0.96297
YPR040W	0.8485
YPR041W	0.86461
YPR042C	1.0324
YPR043W	0.76373
YPR044C	0.68522
YPR045C	1.0393
YPR046W	1.113
YPR047W	0.97388
YPR048W	0.95183
YPR049C	1.053
YPR050C	0.98982
YPR051W	0.95075
YPR052C	1.2323
YPR053C	1.0808
YPR054W	0.93281
YPR055W	1.2558
YPR056W	1.0146
YPR057W	1.0201
YPR058W	1.0446
YPR059C	1.0147
YPR060C	0.80851
YPR061C	1.0596
YPR062W	1.0479
YPR063C	0.93689
YPR064W	1.0099
YPR065W	1.0421
YPR066W	0.93357
YPR067W	1.0422
YPR068C	0.99404
YPR069C	0.96547
YPR070W	1.0486
YPR071W	0.83773
YPR072W	1.0018
YPR073C	1.0198
YPR074C	1.0422
YPR075C	1.0267
YPR076W	1.0126
YPR077C	1.0063
YPR078C	0.90808
YPR079W	1.0186
YPR082C	0.94751
YPR083W	0.92229
YPR084W	1.0458
YPR085C	0.95071
YPR086W	0.98292
YPR087W	1.0961
YPR088C	1.1381
YPR089W	1.000605
YPR091C	0.92706
YPR092W	1.0855
YPR093C	1.0571
YPR094W	0.95648
YPR095C	0.88955
YPR096C	0.88897
YPR097W	0.98504
YPR098C	0.9254
YPR099C	0.89671
YPR100W	1.0079
YPR101W	0.99334
YPR103W	1.3383
YPR104C	1.0125
YPR105C	1.0619
YPR106W	1.0853
YPR107C	0.96035
YPR108W	1.7256
YPR110C	0.92108
YPR111W	0.96434
YPR112C	0.90436
YPR113W	1.285
YPR114W	1.0286
YPR115W	1.0779
YPR116W	1.197
YPR117W	0.95639
YPR118W	0.98964
YPR119W	1.0567
YPR120C	0.90841
YPR121W	1.0098
YPR122W	0.8222
YPR123C	1.1191
YPR124W	1.1802
YPR125W	0.852
YPR126C	0.84164
YPR127W	0.97368
YPR128C	1.0262
YPR129W	1.1037
YPR130C	1.2685
YPR132W	0.84546
YPR133C	1.1034
YPR133W-A	0.96675
YPR134W	0.85253
YPR135W	1.0008
YPR136C	0.84311
YPR137W	0.62171
YPR138C	1.1316
YPR139C	1.1321
YPR140W	0.95933
YPR141C	0.93096
YPR142C	0.87385
YPR143W	0.95989
YPR144C	0.88908
YPR145W	0.82666
YPR146C	0.43247
YPR147C	0.88961
YPR149W	0.97625
YPR150W	0.87538
YPR151C	1.0202
YPR152C	0.92418
YPR153W	1.0186
YPR154W	0.82699
YPR155C	0.96031
YPR156C	0.95597
YPR158W	0.94731
YPR159W	1.0704
YPR160W	0.95875
YPR162C	0.99964
YPR163C	0.79406
YPR165W	0.97738
YPR166C	0.89965
YPR167C	0.95778
YPR168W	0.98311
YPR169W	0.9851
YPR170C	1.0429
YPR171W	0.97819
YPR172W	1.0729
YPR173C	0.93986
YPR174C	1.0896
YPR176C	0.96081
YPR177C	0.97633
YPR178W	0.95647
YPR179C	0.94463
YPR180W	0.96495
YPR182W	0.92559
YPR183W	0.51304
YPR184W	0.96394
YPR185W	0.95879
YPR186C	0.93296
YPR188C	1.1073
YPR189W	0.9578
YPR190C	0.92485
YPR191W	0.93819
YPR192W	0.96657
YPR193C	0.8982
YPR194C	1.1602
YPR195C	1.0523
YPR196W	0.99719
YPR197C	1.1315
YPR198W	1.0067
YPR199C	1.02
YPR200C	0.92292
YPR201W	0.97462
