Plate,Row,Column,ORF,Name,Thiamethoxam,Actara,Acetamiprid,Mospilan,DMSO+Pyrrolidone,Confidor 
5,2,9,YGR045C,,-0.439,0.491,-0.702,-0.763,-0.54,-0.34
5,2,10,YGL211W,NCS6,-0.068,-1.142,-1.229,-0.15,0.39,-0.017
5,2,11,YGR044C,RME1,0.003,0.332,0.23,-0.486,-0.258,0.205
5,2,12,YGL210W,YPT32,-0.438,0.688,-0.729,-0.513,0.008,-0.33
5,2,13,YGR043C,,0.468,1.093,-0.45,-0.285,0.303,-0.083
5,2,14,YGL209W,MIG2,-0.555,0.121,-0.196,-0.565,0.326,-0.113
5,2,15,YGR042W,,-0.424,0.01,-0.072,-0.122,-0.045,-0.344
5,2,16,YGL208W,SIP2,-0.416,0.457,-0.039,-1.927,0.342,0.061
5,2,17,YGR041W,BUD9,-0.293,-0.019,0.358,0.046,-0.074,0.111
5,2,18,YGL205W,POX1,-0.388,0.655,-0.69,-0.513,0.328,-0.283
5,2,19,YGR040W,KSS1,-0.633,0.301,-0.24,-2.19,0.191,-0.116
5,2,20,YGL203C,KEX1,-0.367,-0.333,0.413,0.126,-0.051,-0.152
5,2,21,YGR039W,,0.29,-0.717,-0.277,-0.67,0.391,-0.239
5,2,22,YGL202W,ARO8,0.007,0.047,0.258,0.312,-0.029,-0.285
5,2,23,YGR038W,ORM1,0.234,0.275,-0.056,-1.669,0.305,-0.069
5,3,2,YFR022W,,0.097,-0.525,-0.333,-0.007,-0.186,0.114
5,3,3,YGL083W,SCY1,-0.037,0.015,-0.273,-0.182,-0.296,-0.146
5,3,4,YFR021W,ATG18,0.191,0.036,-0.613,-0.221,-0.051,-0.089
5,3,5,YGL082W,,0.131,-0.415,-0.561,-0.225,0.335,0.146
5,3,6,YFR020W,,0.212,-0.099,-0.644,-0.57,-0.382,-0.082
5,3,7,YGL081W,,-1.063,-0.343,-4.622,-5.116,0.589,0.044
5,3,8,YFR019W,FAB1,-0.39,0.01,-0.857,-0.545,0.745,0.157
5,3,9,YGL080W,FMP37,-0.067,-0.106,-0.905,-0.737,-0.38,-0.501
5,3,10,YFR018C,,0.549,0.432,-1.051,-0.33,0.55,0.056
5,3,11,YGL079W,,-0.447,-0.343,0.368,-0.414,0.444,-0.121
5,3,12,YFR017C,,-0.495,0.469,-0.285,-0.535,0.22,-0.269
5,3,13,YGL078C,DBP3,-0.578,0.066,-0.64,-0.189,0.834,-0.31
5,3,14,YFR016C,,0.38,0.712,-0.528,-0.5,0.528,0.326
5,3,15,YGL077C,HNM1,-0.511,-0.131,0.147,-0.852,0.374,-0.213
5,3,16,YFR015C,GSY1,-0.059,0.188,0.774,-0.598,0.484,0.088
5,3,17,YGL067W,NPY1,-0.539,-0.256,0.088,-0.71,0.278,-0.26
5,3,18,YFR014C,CMK1,0.361,0.014,-0.462,0.004,-0.078,-0.02
5,3,19,YGL066W,SGF73,-0.558,0.507,-1.627,-0.455,-0.181,-2.269
5,3,20,YFR013W,IOC3,0.394,0.377,-0.057,-0.014,0.328,-0.145
5,3,21,YGL062W,PYC1,0.354,0.015,-0.027,-0.038,-0.053,-0.588
5,3,22,YFR012W,,0.075,0.23,-0.194,-3.062,0.018,0.136
5,3,23,YGL060W,YBP2,0.355,0.263,-0.686,-2.552,0.136,-0.272
5,4,2,YGL228W,SHE10,0.394,-0.436,0.674,0.761,-0.14,-0.462
5,4,3,YGR077C,PEX8,-0.741,-0.246,-0.338,-1.605,0.318,-0.746
5,4,4,YGL227W,VID30,0.686,0.531,-0.043,0.096,0.145,-0.093
5,4,5,YGR072W,UPF3,0.398,0.281,-0.165,-0.143,0.478,-0.859
5,4,6,YGL226W,,0.096,-0.087,-0.395,-0.2,0.126,-0.521
5,4,7,YGR071C,,0.519,-0.389,-0.446,0.767,0.444,-0.602
5,4,8,YGL226C-A,OST5,0.304,0.415,0.019,-0.019,0.135,-0.273
5,4,9,YGR070W,ROM1,-0.333,0.064,-0.949,-0.206,0.246,-1.089
5,4,10,YGL224C,SDT1,-0.419,-0.067,0.33,0.325,0.257,-0.438
5,4,11,YGR069W,,-0.389,0.486,-0.056,0.362,0.2,0.253
5,4,12,YGL222C,EDC1,-0.387,-0.665,-0.345,0.401,0.283,0.287
5,4,13,YGR066C,,0.099,0.348,-0.135,0.07,0.347,-0.55
5,4,14,YGL221C,NIF3,-0.204,0.616,-0.237,-0.071,0.248,-0.63
5,4,15,YGR059W,SPR3,-0.28,-0.203,-1.973,-2.456,0.29,-0.137
5,4,16,YGL219C,MDM34,0.137,-2.983,-0.777,0.367,0.078,-1.4
5,4,17,YGR058W,,-0.106,-0.305,-3.268,0.143,0.208,-0.784
5,4,18,YGL218W,,-0.945,-2.428,-0.953,1.386,0.059,-0.087
5,4,19,YGR054W,,0.189,-0.142,0.972,0.224,-0.024,-0.45
5,4,20,YGL217C,,0.049,0.139,0.17,0.584,-0.005,0.261
5,4,21,YGR053C,,0.152,-0.296,0.037,0.326,0.192,0.181
5,4,22,YGL216W,KIP3,0.161,0.044,-0.122,0.153,0.157,0.162
5,4,23,YGR052W,FMP48,0.236,0.055,-0.148,-0.603,0.423,0.139
5,5,2,YFR034C,PHO4,0.053,-0.092,0.503,-0.335,-0.089,-0.169
5,5,3,YGL109W,,-0.076,-0.538,0.05,-0.64,-0.047,0.138
5,5,4,YFR033C,QCR6,0.131,-0.353,0.566,-0.478,-0.106,0.054
5,5,5,YGL108C,,0.23,0.215,-0.615,-0.818,0.226,0.098
5,5,6,YFR032C-A,RPL29,0.306,0.891,-0.46,-0.848,0.496,-0.517
5,5,7,YGL105W,ARC1,-0.781,-0.079,-1.565,-1.084,-0.177,-0.526
5,5,8,YFR032C,,-0.319,-0.175,-0.548,-0.623,-0.005,0.26
5,5,9,YGL104C,VPS73,-0.484,-0.089,-0.185,-0.153,0.336,-0.181
5,5,10,YFR031C-A,RPL2A,-0.503,0.437,-0.796,-0.458,-0.18,-0.181
5,5,11,YGL101W,,-0.526,-0.19,-2.637,-5.488,0.437,-0.063
5,5,12,YFR030W,MET10,0.154,0.382,-0.871,-5.535,0.307,-0.567
5,5,13,YGL090W,LIF1,-0.516,-0.052,-0.395,0.047,0.238,-0.126
5,5,14,YFR026C,,-0.262,-0.373,-0.226,-0.229,0.345,-0.313
5,5,15,YGL089C,MF(ALPHA)2,-0.461,-0.233,-0.606,-0.761,0.404,-0.157
5,5,16,YFR025C,HIS2,-0.397,0.813,-0.953,-1.052,0.643,-0.059
5,5,17,YGL087C,MMS2,-0.032,0.168,-0.641,-0.949,-0.066,0.277
5,5,18,YFR024C-A,LSB3,-0.692,-0.438,-0.767,-0.406,0.235,-0.091
5,5,19,YGL086W,MAD1,-0.314,-0.59,-0.043,0.058,-0.405,-0.53
5,5,20,YFR024C,,0.451,-0.009,0.427,-0.272,0.177,0.049
5,5,21,YGL085W,,0.262,0.521,-0.361,-0.389,0.183,0.169
5,5,22,YFR023W,PES4,0.263,0.312,-0.885,-0.174,-0.016,0.366
5,5,23,YGL084C,GUP1,0.179,-0.624,0.633,0.509,0.456,0.21
5,6,2,YGL243W,TAD1,0.146,-1.359,-1.163,0.077,0.217,0.571
5,6,3,YGR092W,DBF2,0.327,0.48,-1.847,-1.038,-0.213,-2.831
5,6,4,YGL242C,,0.18,0.573,0.549,-0.067,0.175,0.073
5,6,5,YGR089W,NNF2,-0.166,0.046,-1.111,-0.88,0.467,-1.05
5,6,6,YGL241W,KAP114,-0.536,0.326,-0.09,-0.22,-0.175,-0.159
5,6,7,YGR088W,CTT1,-0.601,0.352,-0.497,-0.761,0.459,-0.138
5,6,8,YGL237C,HAP2,0.025,1.093,-0.569,-0.86,0.623,-0.476
5,6,9,YGR087C,PDC6,-0.493,0.826,-0.526,-0.613,-0.219,-0.791
5,6,10,YGL236C,MTO1,-0.581,0.344,-0.301,-0.17,-0.051,0.062
5,6,11,YGR086C,PIL1,-0.458,0.521,-1.592,-0.646,0.476,-1.014
5,6,12,YGL235W,,-0.498,0.727,-0.6,-0.388,0.455,-0.585
5,6,13,YGR085C,RPL11B,-0.379,-0.345,-0.821,-0.066,0.747,0.693
5,6,14,YGL234W,ADE5-7,0.063,0.043,-2.669,-0.646,0.807,0.666
5,6,15,YGR084C,MRP13,-0.492,-0.012,-0.229,-0.783,-0.225,-1.709
5,6,16,YGL232W,TAN1,0.122,-0.461,-0.4,0.004,-0.3,-0.096
5,6,17,YGR081C,SLX9,-0.759,0.399,-0.68,-0.067,0.713,0.805
5,6,18,YGL231C,,0.03,0.489,-0.577,-0.109,0.099,0.121
5,6,19,YGR080W,TWF1,-0.287,0.17,-3.128,-0.389,0.05,0.118
5,6,20,YGL230C,,-0.281,-0.021,-0.438,-0.485,0.111,0.066
5,6,21,YGR079W,,0.018,0.063,-0.551,-0.389,0.459,0.16
5,6,22,YGL229C,SAP4,0.177,0.57,-0.944,0.123,-0.093,0.5
5,6,23,YGR078C,PAC10,0.231,1.093,-0.989,-0.135,0.155,0.124
5,7,2,YFR048W,RMD8,0.167,0.703,-0.297,-0.128,-0.211,0.007
5,7,3,YGL131C,SNT2,0.204,-0.063,0.556,-0.173,0.014,0.146
5,7,4,YFR047C,BNA6,0.367,-0.216,0.649,0.067,0.266,0.343
5,7,5,YGL127C,SOH1,-0.713,1.093,-0.303,-0.413,-0.781,-1.392
5,7,6,YFR046C,CNN1,-0.536,-0.642,0.625,-0.225,0.225,0.673
5,7,7,YGL126W,SCS3,-0.447,0.707,-0.53,-0.461,0.297,0.357
5,7,8,YFR045W,,-0.548,-0.086,0.376,-0.886,-0.292,0.156
5,7,9,YGL125W,MET13,-0.494,-0.251,0.696,-0.236,-0.278,-0.154
5,7,10,YFR044C,,0.618,0.493,0.432,0.176,0.143,0.547
5,7,11,YGL124C,MON1,0.39,0.328,0.08,-0.5,0.415,0.549
5,7,12,YFR043C,,-0.221,-0.461,-0.278,-0.091,-0.315,0.067
5,7,13,YGL121C,GPG1,-0.372,-0.206,-0.184,-0.53,-0.015,-0.193
5,7,14,YFR041C,ERJ5,-0.392,0.458,-0.203,0.168,-0.246,-0.119
5,7,15,YGL118C,,-0.595,0.415,-0.716,-0.561,0.308,-0.744
5,7,16,YFR040W,SAP155,0.056,1.006,-0.152,-0.166,0.513,-0.421
5,7,17,YGL117W,,-0.414,0.216,0.794,-0.36,-0.208,-0.121
5,7,18,YFR039C,,0.25,0.709,-0.389,-0.771,0.239,0.346
5,7,19,YGL115W,SNF4,0.305,1.093,-0.962,-1.988,2.531,-1.22
5,7,20,YFR038W,,-0.397,-0.218,0.858,-0.085,-0.146,0.342
5,7,21,YGL114W,,0.247,-0.038,-0.255,-0.581,0.186,0.18
5,7,22,YFR035C,,-0.45,0.059,-0.424,-0.138,-0.014,0.233
5,7,23,YGL110C,CUE3,0.023,0.115,-1.324,-1.415,0.054,0.536
5,8,2,YGL257C,MNT2,0.007,-0.293,0.129,-0.33,0.009,
5,8,3,YGR110W,,0.133,0.257,-1.14,-1.723,0.458,-0.523
5,8,4,YGL256W,ADH4,0.166,-0.921,0.009,-0.735,-0.021,0.448
5,8,5,YGR109C,CLB6,0.499,0.852,0.068,-0.834,0.539,-0.134
5,8,6,YGL255W,ZRT1,-0.634,0.547,-0.407,-1.244,-0.089,-0.067
5,8,7,YGR108W,CLB1,-0.669,-0.401,-0.321,-0.768,-0.204,-0.269
5,8,8,YGL254W,FZF1,-0.31,0.717,-1.008,-0.615,0.332,-0.531
5,8,9,YGR107W,,-0.347,0.249,-1.118,-2.295,0.004,-0.334
5,8,10,YGL253W,HXK2,-0.335,0.524,0.255,-0.1,0.256,0.616
5,8,11,YGR106C,,-0.487,-0.295,-0.292,-0.277,0.237,0.319
5,8,12,YGL252C,RTG2,-0.375,0.208,-0.94,-0.441,-0.343,-1.146
5,8,13,YGR105W,VMA21,-0.499,1.093,-5.247,-1.35,-0.36,-1.822
5,8,14,YGL251C,HFM1,0.264,0.068,-0.301,-0.238,-0.257,0.13
5,8,15,YGR101W,PCP1,0.881,1.093,1.868,-2.909,0.584,0.126
5,8,16,YGL250W,,-0.425,0.393,0.118,0.036,0.105,-0.205
5,8,17,YGR100W,MDR1,-0.616,0.654,-0.934,-0.879,0.225,-0.625
5,8,18,YGL249W,ZIP2,-0.191,-0.242,0.007,-0.057,-0.405,
5,8,19,YGR097W,ASK10,-0.119,0.443,-2.878,-0.963,-0.063,
5,8,20,YGL248W,PDE1,0.415,-0.904,-1.279,-0.209,0.046,-1.171
5,8,21,YGR096W,TPC1,0.258,0.302,-0.603,-0.084,0.216,0.429
5,8,22,YGL244W,RTF1,-0.021,-0.296,-0.826,0.298,-0.988,-0.339
5,8,23,YGR093W,,0.221,0.121,-0.161,-0.437,0.247,0.547
5,9,2,YGL007W,,-0.063,-2.656,-2.545,-1.884,0.029,-1.652
5,9,3,YGL148W,ARO2,-0.062,-1.119,-0.469,-0.301,-0.911,-0.937
5,9,4,YGL006W,PMC1,-0.843,0.339,-0.365,0.168,0.181,0.021
5,9,5,YGL147C,RPL9A,-0.061,0.625,-1.277,-0.736,0.177,0.418
5,9,6,YGL005C,COG7,-0.646,0.214,-0.282,-0.68,-1.202,-0.764
5,9,7,YGL146C,,-0.436,0.381,-0.51,-0.066,-0.278,0.315
5,9,8,YGL004C,RPN14,-0.416,-0.198,-0.348,-0.338,0.186,0.097
5,9,9,YGL144C,ROG1,-0.415,0.318,0.69,-0.341,-0.02,-0.175
5,9,10,YGL002W,ERP6,-0.216,0.597,-1.685,-0.779,0.553,0.281
5,9,11,YGL141W,HUL5,-0.235,0.472,-0.149,-0.196,0.104,0.164
5,9,12,YFR057W,,-0.466,-0.166,-0.555,-0.324,0.049,-0.06
5,9,13,YGL140C,,-0.543,0.314,-0.421,-0.616,0.18,0.33
5,9,14,YFR056C,,-0.462,-0.252,-0.592,-0.294,-0.283,-0.279
5,9,15,YGL139W,,-0.346,-0.338,-1.298,-0.063,-0.294,-0.104
5,9,16,YFR055W,,-0.429,-0.138,-0.478,-0.373,0.272,0.137
5,9,17,YGL138C,,-0.22,0.097,0.114,-0.245,-0.349,0.368
5,9,18,YFR054C,,-0.649,0.003,-0.397,-0.082,-0.047,-0.338
5,9,19,YGL136C,MRM2,0.355,0.199,-0.96,-0.591,0.069,
5,9,20,YFR053C,HXK1,-0.112,-0.005,0.257,-0.243,0.006,
5,9,21,YGL133W,ITC1,-0.278,0.762,0.395,-0.159,0.17,0.168
5,9,22,YFR049W,YMR31,-0.655,-0.28,-0.575,-0.11,-0.042,0.106
5,9,23,YGL132W,,0.103,0.841,-0.144,-1.928,0.409,0.34
5,10,2,YGR008C,STF2,0.401,0.684,0.276,-0.157,0.081,0.044
5,10,3,YGR130C,,0.115,-0.2,0.479,-0.261,-0.232,0.392
5,10,4,YGR007W,MUQ1,0.21,0.687,-1.357,-0.582,0.16,-0.034
5,10,5,YGR129W,SYF2,0.248,0.386,0.569,-0.117,0.056,0.014
5,10,6,YGR004W,PEX31,-0.295,-0.021,0.484,-0.094,0.051,-0.214
5,10,7,YGR127W,,-0.529,-0.207,-0.197,-0.199,-0.22,0.267
5,10,8,YGR003W,CUL3,-0.366,0.304,-0.139,-0.109,-0.181,0.243
5,10,9,YGR126W,,-0.53,-0.106,0.065,-0.139,0.213,0.287
5,10,10,YGR001C,,-0.286,0.336,0.696,-0.155,-0.249,0.253
5,10,11,YGR125W,,0.409,0.417,-0.452,-0.537,0.239,0.327
5,10,12,YGL263W,COS12,-0.148,-0.554,-0.47,-0.338,-0.4,0.328
5,10,13,YGR124W,ASN2,-0.406,0.055,-0.039,-0.261,0.037,-0.066
5,10,14,YGL262W,,-0.327,0.451,-0.728,-0.449,0.425,0.42
5,10,15,YGR123C,PPT1,-0.552,-0.102,0.227,-0.189,-0.266,-0.071
5,10,16,YGL261C,,-0.477,0.157,-0.872,-0.711,0.173,-0.78
5,10,17,YGR121C,MEP1,-0.358,-0.366,-0.631,-0.159,0.102,-0.316
5,10,18,YGL260W,,-0.428,-0.6,0.051,-0.102,0.017,-0.181
5,10,19,YGR118W,RPS23A,-0.889,0.282,-0.318,-0.18,-0.045,0.344
5,10,20,YGL259W,YPS5,0.461,-0.133,-0.235,-0.78,-0.335,0.078
5,10,21,YGR117C,,-0.054,-0.041,-0.505,-0.499,0.286,0.28
5,10,22,YGL258W,VEL1,0.406,0.557,0.086,-0.204,0.061,0.161
5,10,23,YGR111W,,0.292,1.056,0.202,-0.128,0.303,0.606
5,11,2,YGL023C,PIB2,0.113,0.054,-0.375,0.126,0.268,-0.217
5,11,3,YGL161C,YIP5,-0.107,-0.259,0.848,-0.124,-0.104,0.196
5,11,4,YGL021W,ALK1,0.212,0.61,0.386,-0.275,-0.187,0.04
5,11,5,YGL160W,,0.324,0.127,-0.435,-0.231,-0.093,0.089
5,11,6,YGL020C,MDM39,0.096,0.079,0.348,-0.358,-0.882,-0.118
5,11,7,YGL159W,,-0.147,0.095,-0.606,-0.623,0.325,-0.064
5,11,8,YGL019W,CKB1,-0.216,0.361,-0.031,-0.614,-0.466,-1.052
5,11,9,YGL158W,RCK1,-0.197,0.251,-0.716,-0.614,0.245,0.151
5,11,10,YGL017W,ATE1,-0.423,-0.15,-0.371,-0.223,-0.043,-0.26
5,11,11,YGL157W,,-0.328,0.192,-0.699,-0.262,-0.332,-0.313
5,11,12,YGL016W,KAP122,-0.553,0.546,-1.889,-0.728,0.126,0.152
5,11,13,YGL156W,AMS1,-0.363,-0.39,-0.429,-0.481,-0.13,0.084
5,11,14,YGL015C,,0.237,-0.149,-0.583,-0.652,0.299,-0.358
5,11,15,YGL154C,LYS5,-0.262,0.108,-0.466,-0.107,0.028,-0.078
5,11,16,YGL014W,PUF4,-0.524,-0.131,-0.503,-0.505,0.037,0.18
5,11,17,YGL153W,PEX14,-0.439,-0.456,-0.347,-0.173,-0.235,0.102
5,11,18,YGL013C,PDR1,-0.306,-0.385,-1.07,-0.452,0.064,-0.253
5,11,19,YGL152C,,-0.377,-0.026,0.546,-0.19,-0.308,0.138
5,11,20,YGL010W,,0.44,-0.041,0.393,-0.423,-0.21,0.357
5,11,21,YGL151W,NUT1,-0.126,-0.16,0.812,-0.167,-0.157,0.064
5,11,22,YGL009C,LEU1,0.007,0.095,-0.308,-0.03,0.132,0.276
5,11,23,YGL149W,,0.284,0.115,-0.508,0.36,0.3,0.374
5,12,2,YGR022C,,0.307,0.266,-0.518,-0.829,0.572,0.83
5,12,3,YGR142W,BTN2,0.188,0.812,-0.363,-0.077,0.03,0.374
5,12,4,YGR021W,,0.262,-0.195,-0.134,-0.373,-0.128,0.315
5,12,5,YGR141W,VPS62,0.162,0.591,-0.49,-0.873,0.293,-0.548
5,12,6,YGR019W,UGA1,-0.302,0.653,-1.194,-0.915,0.33,-0.084
5,12,7,YGR139W,,0.019,-0.196,-0.217,-0.16,-0.082,-0.043
5,12,8,YGR018C,,-0.519,0.661,-1.197,-0.906,-0.005,0.318
5,12,9,YGR138C,TPO2,-0.208,-0.489,-0.26,-0.164,-0.105,0.272
5,12,10,YGR017W,,-0.024,-0.092,-0.552,-0.842,0.179,0.403
5,12,11,YGR137W,,-0.458,-0.484,0.074,-0.25,-0.075,-0.31
5,12,12,YGR016W,,-0.432,0.233,-0.68,-0.594,0.588,-0.2
5,12,13,YGR136W,LSB1,-0.499,-0.059,-0.036,-0.079,-0.168,0.006
5,12,14,YGR015C,,-0.011,-0.45,-0.277,-0.591,-0.003,-0.061
5,12,15,YGR135W,PRE9,-0.691,-0.409,-0.041,-0.088,0.038,-0.392
5,12,16,YGR014W,MSB2,0.192,-0.02,-1.524,-0.021,-0.058,0.276
5,12,17,YGR134W,CAF130,-0.668,0.926,-0.471,-0.394,0.181,-0.437
5,12,18,YGR012W,,-0.086,-0.042,0.563,-0.212,-0.071,0.339
5,12,19,YGR133W,PEX4,0.11,-0.471,0.227,-0.123,-0.173,0.254
5,12,20,YGR011W,,0.242,0.914,-0.49,-0.667,0.35,0.122
5,12,21,YGR132C,PHB1,0.158,0.098,-0.71,-0.03,-0.064,0.152
5,12,22,YGR010W,NMA2,-0.132,0.839,-0.425,-0.773,0.308,0.341
5,12,23,YGR131W,,0.348,0.19,0.029,-0.372,0.277,-0.081
5,13,2,YGL041C,,0.171,-0.402,-0.324,0.182,0.025,0.068
5,13,3,YGL175C,SAE2,0.12,0.155,-0.306,-0.222,-0.026,-0.133
5,13,4,YGL039W,,-0.16,0.792,-0.468,-0.915,0.213,0.175
5,13,5,YGL174W,BUD13,0.363,0.194,-0.28,-0.154,0.506,1.077
5,13,6,YGL036W,,-0.294,0.596,0.209,-0.37,-0.254,0.176
5,13,7,YGL173C,KEM1,0.048,-2.396,-0.34,0.769,0.497,0.839
5,13,8,YGL035C,MIG1,-0.582,0.867,-1.236,-0.844,0.251,0.012
5,13,9,YGL170C,SPO74,-0.513,-0.487,-0.276,-0.356,-0.003,0.452
5,13,10,YGL034C,,-0.259,0.103,-0.697,-0.191,0.209,0.331
5,13,11,YGL168W,HUR1,-0.564,-0.876,-0.498,-0.858,0.129,-0.113
5,13,12,YGL032C,AGA2,-0.404,-2.567,-0.752,0.028,-0.088,-0.274
5,13,13,YGL167C,PMR1,-0.534,-0.126,-0.801,-0.964,-0.218,-0.092
5,13,14,YGL031C,RPL24A,0.042,-0.234,-0.428,-0.218,-0.283,0.163
5,13,15,YGL166W,CUP2,-0.493,0.01,0.85,-0.255,0,0.231
5,13,16,YGL028C,SCW11,0.868,-0.172,0.118,0.008,0.006,-0.148
5,13,17,YGL165C,,-0.456,-0.294,0.514,-0.09,-0.062,-0.067
5,13,18,YGL027C,CWH41,0.247,-0.385,-1.35,-0.744,0.106,0.376
5,13,19,YGL164C,YRB30,0.171,-0.313,0.213,-0.198,-0.288,0.197
5,13,20,YGL026C,TRP5,0.099,1.093,-0.12,-0.338,-0.091,0.114
5,13,21,YGL163C,RAD54,0.26,0.053,-0.559,-0.296,-0.041,0.219
5,13,22,YGL024W,,0.369,-2.171,0.167,-0.054,0.415,0.636
5,13,23,YGL162W,SUT1,0.077,0.145,-0.664,-1.115,0.492,0.325
5,14,2,YGR037C,ACB1,-0.069,-0.102,-0.263,0.01,-0.195,0.291
5,14,3,YGR161C,RTS3,-0.093,-2.614,0.174,-0.221,-0.391,-0.037
5,14,4,YGR035C,,0.118,0.434,-0.802,-1.186,0.082,-0.357
5,14,5,YGR157W,CHO2,0.012,0.155,-0.879,-0.455,-0.243,-0.552
5,14,6,YGR034W,RPL26B,-0.028,0.798,-0.667,-0.774,0.438,0.644
5,14,7,YGR154C,,-0.737,-0.263,-0.632,-0.122,-0.366,0.222
5,14,8,YGR033C,FMP17,-0.555,0.03,-0.603,-0.712,-0.59,-0.282
5,14,9,YGR153W,TOS10,-0.468,0.007,-0.481,-0.332,0.056,0.584
5,14,10,YGR032W,GSC2,0.55,0.372,-0.758,-1.739,0.392,0.388
5,14,11,YGR152C,RSR1,-0.386,0.015,-0.692,-0.345,-0.041,0.185
5,14,12,YGR031W,,-0.362,0.358,-0.096,-0.631,-0.146,-0.172
5,14,13,YGR151C,,-0.559,0.124,0.334,-0.846,0.073,0.193
5,14,14,YGR028W,MSP1,0.346,0.501,-0.38,-0.939,0.401,-0.57
5,14,15,YGR149W,,-0.584,-0.382,-0.714,-0.16,-0.037,0.305
5,14,16,YGR027C,RPS25A,-0.668,0.149,0.281,-0.386,-0.084,0.289
5,14,17,YGR148C,RPL24B,-0.21,0.108,-0.456,0.076,-0.454,0.419
5,14,18,YGR026W,,0.355,0.263,0.41,-0.161,0.029,-0.13
5,14,19,YGR146C,,0.251,0.193,0.038,-0.23,-0.302,0.143
5,14,20,YGR025W,,0.226,0.287,-0.18,-0.431,0.077,0.623
5,14,21,YGR144W,THI4,0.215,-0.108,-0.338,-0.263,-0.339,0.185
5,14,22,YGR023W,MTL1,-0.442,0.021,-0.224,-0.823,0.457,-0.056
5,14,23,YGR143W,SKN1,0.1,-0.053,0.618,0.398,-0.099,0.4
5,15,2,YGL059W,,0.561,0.188,-0.281,-0.55,0.219,0.046
5,15,3,YGL199C,,0.233,0.139,0.125,-1.54,0.241,0.175
5,15,4,YGL058W,RAD6,0.098,-0.057,-0.591,-0.349,0.22,0.324
5,15,5,YGL198W,YIP4,-0.015,-0.035,0.663,-0.084,-0.113,0.208
5,15,6,YGL057C,,-0.239,0.132,0.881,-0.285,0.17,0.337
5,15,7,YGL197W,MDS3,0.03,-0.115,0.828,-0.123,-0.52,0.691
5,15,8,YGL056C,SDS23,0.549,-0.204,0.064,-0.349,-0.215,0.36
5,15,9,YGL196W,,-0.651,0.444,0.212,-1.377,-0.045,0.244
5,15,10,YGL054C,ERV14,-0.615,-0.461,-0.326,-0.408,-4.358,-2.394
5,15,11,YGL195W,GCN1,-0.29,1.533,-0.09,-0.018,-0.302,0.755
5,15,12,YGL053W,PRM8,-0.49,0.458,0.404,0.059,-0.107,0.283
5,15,13,YGL194C,HOS2,-0.206,-0.376,-1.753,-0.12,-0.318,-0.143
5,15,14,YGL051W,MST27,-0.323,0.354,0.059,-0.633,-0.028,0.221
5,15,15,YGL181W,GTS1,-0.016,-2.075,0.542,-0.313,-0.305,0.223
5,15,16,YGL050W,,0.49,0.568,-1.133,-0.317,-0.189,0.195
5,15,17,YGL180W,ATG1,0.482,0.379,-0.823,-0.315,-0.029,0.118
5,15,18,YGL046W,,0.211,0.149,-0.787,-0.514,0.249,0.102
5,15,19,YGL179C,TOS3,0.354,-0.387,0.031,-0.146,0.009,0.294
5,15,20,YGL045W,RIM8,0.152,0.374,-1.163,-0.742,0.11,0.026
5,15,21,YGL177W,,0.222,0.254,0.861,0.064,0.06,0.684
5,15,22,YGL043W,DST1,0.204,-0.193,0.251,-0.145,-0.158,0.324
5,15,23,YGL176C,,0.026,0.034,-0.683,0.129,-0.317,0.524
6,2,2,YHR066W,SSF1,-0.027,0.909,0.236,0.075,0.23,-0.062
6,2,3,YHR181W,SVP26,-0.166,0.54,-0.391,-0.734,0.196,-0.299
6,2,4,YHR061C,GIC1,0.302,0.726,-0.484,-0.716,0.27,-0.293
6,2,5,YHR180W,,-0.005,0.166,-0.464,-0.203,-0.197,0.256
6,2,6,YHR059W,FYV4,0.369,0.574,-2.049,0.136,-0.183,-0.278
6,2,7,YHR179W,OYE2,0.287,-0.078,0.119,-0.018,0.071,-0.007
6,2,8,YHR057C,CPR2,0.269,-0.124,0.007,-0.162,0.048,-0.38
6,2,9,YHR178W,STB5,-0.589,0.425,-0.117,-0.689,-0.147,-0.269
6,2,10,YHR050W,SMF2,-0.338,0.136,0.036,-0.106,0.227,-0.015
6,2,11,YHR176W,FMO1,0.167,0.133,-0.164,-0.544,0.12,-0.176
6,2,12,YHR049W,FSH1,-0.298,-0.178,0.089,-0.259,-0.047,-0.195
6,2,13,YHR171W,ATG7,-0.427,0.236,0.054,-0.749,0.274,0.363
6,2,14,YHR049C-A,,-0.237,0.316,-0.049,-0.266,0.242,-0.152
6,2,15,YHR167W,THP2,-0.57,-0.654,0.033,-0.496,-0.075,-1.496
6,2,16,YHR048W,,0.26,-0.365,-0.118,-0.295,0.297,0.343
6,2,17,YHR163W,SOL3,0.006,0.502,0.494,-0.134,0.554,0.347
6,2,18,YHR047C,AAP1',0.043,0.329,-0.038,-0.19,-0.043,-0.158
6,2,19,YHR162W,,0.3,-0.17,-0.42,0.029,0.319,-0.03
6,2,20,YHR046C,INM1,-0.363,0.5,0.439,-0.561,0.175,0.631
6,2,21,YHR161C,YAP1801,0.317,0.424,-0.634,-0.786,0.615,-0.045
6,2,22,YHR045W,,-0.164,0.004,0.139,0.554,-0.098,
6,2,23,YHR160C,PEX18,-0.131,0.192,0.033,0.189,0.331,0.104
6,3,2,YGR178C,PBP1,-0.109,-0.066,-0.36,-0.25,-0.124,0.264
