orf	hap a | abundance of a lysin-related metabolite | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of arginine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of biotin | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of N-acetyl ornithine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of leucine + isoleucine + citrulline | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glutamine + valine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of methionine + proline | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of threonine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of alanine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of serine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of asparagine + tyrosine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glycine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of lysine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of ornithine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glutamate | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of aspartic acid | minimal complete [standard] | Cooper SJ~Fields S, 2010
YBL100C	1.0	0.570034991		1.0	0.9532081	0.896846483	1.053993768	2.005123589	0.949144821		1.432075847	1.437904767	2.0407894785		1.086445823	1.931589537
YBL101C	0.5	1.186392775		1.044164038	1.411845084	1.016169942	1.432824664	1.071799488	0.889850337	0.584749986	1.372135979	1.209179286	0.773312807	1.150273839	4.237252378	3.751164476
YBL103C	0.5	1.060748299	1.131270011	1.714511041	1.342015374	1.125524611	0.630647302	2.458975216	0.913329045	0.629787548	1.657262705	0.976810028	1.0457311995	1.243701695	2.713806479	2.111582652
YBL104C	1.0	0.899501644		1.0	0.825176872	0.993415733	0.989970883	1.46368483	0.715275537		1.023669031	0.666457448	1.024513893	1.098802337	1.137125511	
YBL106C	1.0	1.059315025		1.0	0.835325689	1.039390089	0.913688297	1.455376307	0.688319824		0.929258105	0.582009072	0.852999831	0.704921556	1.219480005	
YBL107C	1.0	1.071869367		1.0	0.855623323	0.984867737	0.766912428	1.42768123	0.5387346		0.888417424	0.477019201	0.8174133765	0.728366841	0.974528177	
YBR001C	3.643939394	1.910582631	0.800426894	1.596214511	1.128249841	1.046972742	1.114867942	1.436073625	0.53240017	0.894106355	1.771619247	1.167813835	1.369647294	1.51619482	1.864891801	
YBR003W	1.0	0.710168593		1.0	0.801756526	0.915097609	0.805734816	1.358443537	0.785512253		0.917589339	0.933496905	1.120015511	1.863118614	1.164577009	1.87228635
YBR005W	7.121212121	2.097338434	4.247598719		1.122190658	2.037574011	1.610579544	3.199210957	1.237696893	0.95243369	0.8995288	0.713914188	1.516397371	1.949957238	17.17341909	4.190042439
YBR006W	1.810415248	2.002541057	1.46195122		1.393200437	0.865502968	1.038881481	0.119979457	1.113769997	0.609719854	0.769190532	3.34981854	5.8417991195		4.233594664	3.090801488
YBR007C	3.222453104	2.917066337	1.442195122	0.282492444	1.121153467	1.738463422	2.600224351	0.491699772	2.517733605	13.51139448	1.130747626	1.599913644	1.2569496039999999	1.122627876	4.230648355	5.843760568
YBR008C	0.0	1.563486328	5.684100418	7.583151292	0.974990458	1.346006681	1.641722629	0.518601876	1.593630612	13.90343476	1.189222766	1.034626931	0.6889435225	0.454808216	1.423004707	1.378762259
YBR009C	4.514303861	1.6774019894999999	9.189734333	4.13175153	1.0869190695	1.137357135	1.768808209	0.7038001269999999	1.3218284539999998	0.8354295190000001	1.456468002	1.372626283	1.5856352015000001	1.0322952625	3.3200525005	2.5863138315
YBR010W		1.302530534	2.50902439	0.24859335	0.791865326	1.008990385	1.434095839	0.459003883	1.158951953	0.988574909	0.881931642	0.792312864	0.519368424	1.417130513	2.001892486	2.649695781
YBR012C		0.990776083			0.883759117	1.144144526	1.193583637	0.574401788	0.999174612	0.534738124	0.41898289	3.882193331	0.539991297	1.065778704	1.085973648	0.264795401
YBR013C		0.826714899		0.124296675	0.829643133	1.063376981	1.008288804	0.528362408	0.759781215	0.518952497	1.011396118	0.733717484	0.6983511565	0.715309201	0.851765078	
YBR014C		0.847961209		0.485887003	0.896611386	1.246243216	1.039234177	0.321221896	0.968452439	1.689062119	0.918698784	1.072787943	0.5891785700000001	0.845329195	1.707747251	2.027054447
YBR015C		0.859916797		0.346524064	1.060645085	0.993758116	0.900015573	0.328089892	0.459018477	1.468063337	1.077222994	0.792814011	0.320804249	0.894264256	1.410858056	0.913087589
YBR016W		0.858381211		0.201511276	1.202278311	1.274747223	0.760741405	0.519341762	0.762133822	0.722192448	1.236702498	0.540791508	0.7372251695	0.697967714	1.011789026	0.778370796
YBR018C		0.73947531		0.26742618	0.748901428	0.883179186	0.8815621	0.29017283	0.758871835	1.053690621	0.750904152	0.969551732	0.499227762	0.663981615	1.391826697	
YBR019C		2.244108305	6.045365854	0.414322251	0.787919153	1.340017468	2.201802955	0.422954086	1.59956985	1.965310597	0.692500496	1.683852766	1.2290240749999999		5.696720028	8.080825161
YBR020W	11.53795099	1.3714294785	2.272252137	0.5707681565	0.9155148955	0.8844151195000001	0.9977522504999999	0.6657203205	0.897109545	0.6353558605	1.044377206	0.8918754235	3.47861566125	1.2232343725	1.93299918	2.068143389
YBR021W	6.575391423	3.680197041	1.62	0.549918624	1.434158058	1.345706236	2.072165369	0.887316294	1.352956281	1.288501827	1.266226952	1.578175225	2.3039699750000002	1.633634401	5.247456629	6.945923288
YBR022W		0.921915119		8.061731136	0.736391067	1.030638232	1.058141045	0.766970784	1.019937092	0.651157125	0.996341699	0.786991689	0.4170959445	0.410431121	0.511152773	0.744166385
YBR023C		0.76759246		0.201511276	0.834438252	1.094634575	0.995718539	0.603024418	0.924072272	1.101047503	1.060918702	0.784844995	0.652793013	0.677517323	1.28335778	5.463087568
YBR024W		0.59225242		0.096047431	0.660053837	0.926075416	0.796693376	0.269021041	0.980256862	0.568282582	0.775311127	0.734761849	0.451885819	0.369205811	1.079944206	1.054616165
YBR025C		1.043273872		0.0	0.744989059	1.238176568	1.354093781	0.559249581	0.990598555	0.0	0.918543799		0.6414449085	1.429330002	0.889623936	1.084643289
YBR026C		0.260728876		0.0	0.8094933	1.125283323	0.566178102	0.320076129	1.186152307	0.50908648	1.029966291	3.549010426	2.328873974	0.42026582	0.94646609	0.763966143
YBR027C	0.712219197	0.469245113		0.120530109	0.606835863	0.873506688	0.691424333	0.285712128	0.91817996	0.465676005	0.724405273	0.646744353	0.46298377700000004	0.558371044	1.040470777	0.949611092
YBR028C		0.610891499		0.161962334	0.855351225	1.057128842	0.712033246	0.376040361	1.092364581	0.830718636	0.977440579	0.599660412	0.8218632025	0.827142028	1.187298734	0.594195889
YBR030W		0.508453187		0.141246222	0.90029544	0.956699379	0.646937463	0.438830103	0.588509973	0.724165652	0.984842688	0.490504997	0.6005130765	0.583334462	0.995875373	0.509310762
YBR031W		0.619606116		0.0	0.98695764	1.018085855	0.897206174	0.901268073	0.942977541	0.698514007	0.945136985	0.901776337	0.629700237	0.968533275	1.187356542	0.991937235
YBR032W	0.275697754	1.364008302	2.943658537	0.239176936	0.881610917	1.209272132	1.599139286	0.78625361	1.280028409	15.35201607	0.863702758	1.266758145	1.0855350585	1.508155662	3.532836009	5.230973048
YBR033W	0.73519401	0.604043966	1.047073171	0.295675424	0.845807761	1.500969355	1.189486777	1.054823132	0.573683238	0.0	0.843086702	1.578214557	0.8644061995000001	1.039761534	3.587840076	4.606526885
YBR034C		0.882035677			0.6047022	1.041108834	1.229146643	0.930380798	1.072024214	0.0	0.985093728		0.585223551	0.504529127	0.82003843	1.292140266
YBR035C	8.574200136	2.014060916	2.252195122	0.209044408	0.801356949	0.721933803	1.58008094	0.636246642	0.276945673	1.112886724	1.277327436	0.568677161	1.467279907	5.063735461	5.12797252	2.894487656
YBR036C	0.0	0.560944182		0.222227389	1.005533276	0.851004216	0.893216986	0.579772751	0.784353691	0.736004872	1.048689481	0.805081755	1.7310547164999999	1.062658438	1.826875719	2.515556307
YBR037C		0.668451812		0.137479656	0.83130232	0.901088556	0.960291511	0.569983828	0.949765423	0.941218027	0.969188031	0.477425715	0.6044205789999999	0.794793387	1.301857487	2.048314556
YBR039W	4.696039604	0.248830121	9.453972257	1.555744474	1.248740262	0.707621846	0.713404665		0.923416897	0.481801638	2.958123314	1.130069161	2.358419537		1.037858362	1.748421332
YBR040W		0.46405882		0.0	0.762002859	0.840936715	0.698798871	0.503771524	0.680715826	0.570255786	0.824583424	0.3297545	0.4703590825	0.356448133	0.810490205	
YBR041W	0.77195371	0.720058844		0.312624971	1.033846255	0.944803495	0.784225865	0.545441102	1.103971884	0.816906212	0.954316233	1.176594501	1.5432813825	0.185772294	2.562880882	3.255695808
YBR042C		0.614646034		0.150662637	0.91425436	1.031001525	0.768883997	0.61650275	0.867707338		1.029278166	0.808911408	0.6901554000000001	0.596203416	1.001200731	0.580048368
YBR043C		0.573637646		0.175145315	0.962168112	1.100694953	0.651509029	0.771173059	0.693575495		1.162138851	0.584294792	1.0229346559999999	0.833177778	0.95911702	0.589480048
YBR044C		0.626633857		0.120530109	0.910663244	1.016294355	0.701168643	0.782517409	0.972037606	0.68864799	0.986012808	0.611242148	0.9322925394999999	1.012672264	0.970436213	
YBR045C		0.426804967		0.120530109	0.846821814	0.938520549	0.564716548	0.680950855	0.570118099	0.686674787	0.944729332	0.537522064	0.8900342005	0.70408791	0.856743071	0.575332527
YBR046C		1.194151168	2.133658537	0.250476633	0.862757924	1.212019109	1.426140746	0.784849367	1.254610071	1.037904994	0.850161837	1.106697769	0.9556605850000001	1.203588532	2.686590403	3.687607583
YBR047W	0.344622192	1.502634146	1.659512195	0.21657754	0.861407505	1.543627984	2.416997609	0.63714327	1.70518511	1.464116931	0.339907636	0.707705685	1.8993377155	0.905496824	3.768717992	4.387385864
YBR048W	5.376106195	2.626703302	0.987804878	14.71423944	1.657027802	1.262889185	2.325286925	31.63541324	1.225760543	1.795615104	1.242893189	1.747061649	1.8018091295	1.444064062	5.735730992	7.445157086
YBR050C		2.03106837		0.192094862	0.888077922	1.118086365	1.72173524	0.927681461	1.273917484	1.683142509	1.482244949	2.321833695	0.7882895480000001	1.17835861	2.421260639	2.255326344
YBR051W		0.988771477		0.263659614	0.752086549	0.746044715	0.994618819	0.280729336	0.924635839		1.056210038	1.101854449	0.5536659735		2.098524482	3.369293203
YBR052C		0.198374215		0.293792141	0.699930203	0.710983103	0.40854587	0.230936365	0.384847004		0.891196533		0.5896768649999999	0.337747874	0.701622756	
YBR053C		1.06094781		0.391722855	0.778363792	0.892515118	0.954675226	0.367580869	1.244021899		1.623559842	2.036325914	0.44600501049999997	0.761851738	2.123899627	2.383158607
YBR056W	0.946562287	2.621373553		0.632783074	1.235428566	1.567606749	1.842077032	0.597944901	1.270945351		2.128797821	2.088111069	0.940134313	1.872965481	3.590583002	4.136286777
YBR057C		0.947963346		0.154429203	0.915725212	1.033018394	0.941990667	0.909715006	1.045761644		1.591220293	1.667869103	0.7057541345	1.196994508	1.463663781	1.127663172
YBR058C		0.817262046		0.154429203	1.00248175	0.996181841	0.985162272	0.862654711	1.111202614		1.135255228	1.447587946	0.42731672449999997	0.493790471	1.222877607	1.347041942
YBR059C	14.23134003	1.288560704	2.805365854	0.322041386	1.13860096	1.006017939	0.784088345	0.746832143	0.906634551	0.388721072	0.863210609	0.769286564	2.552576909	1.561962519	3.433947262	3.145586743
YBR062C	3.949367089	1.633116474			0.985046717	1.120527131	1.464047262	1.035632826	1.192476373		1.226530683	1.312188036	0.8951028525		1.34567664	0.962031439
YBR063C		1.124575026			0.719160071	0.937451207	1.115194853	1.056054862	0.852801285		1.437014182	1.363686782	0.5054378455	0.254802436	0.795415866	
YBR064W		0.733651619		0.103580563	0.768504617	0.939913927	1.100564815	0.691666292	0.954766465		0.880732278	0.937444494	0.591510833	0.485461376	1.284037077	1.798418689
YBR065C		0.72030398		0.137479656	0.86300318	0.941898988	1.01265458	0.668336146	0.880266877		0.93071977	0.093714425	0.8505101335	0.730206477	1.973350621	2.291379257
YBR066C		0.430718734		0.124296675	0.646885192	0.736621514	0.557055189	0.441596307	0.616554337		0.801971876	0.5475106	0.45660775499999995	0.460602896	0.846551198	0.885694961
YBR067C		0.736967139		0.0	1.03294443	1.04544611	1.168873084	0.930231429	1.061300811		1.121742677	1.061402303	0.5248686365	0.430442251	1.210612795	0.702660218
YBR068C		0.824851294		0.0	0.914574326	0.726057231	0.404098484	0.517369774	0.546641395		1.051698516	0.94803805	1.8470738505	4.084325023	1.301031621	1.844267144
YBR069C		0.848332982	2.983170732	0.293792141	1.076128539	0.840026575	0.718989902	0.580218765	0.838083482		1.104121856	0.999690691	2.62589191	5.8516345	2.567803652	3.436241673
YBR071W		0.715184666		0.158195768	1.168951052	1.099100639	0.35807372	0.87706693	1.035681401		1.048334581	0.803650808	0.786319523	1.042575706	1.137082166	1.172953691
YBR072W		0.456970394		0.11488026	0.882461465	0.935785296	0.617349844	0.779750681	0.709712484		0.964204939	0.369965455	0.9156537505	1.036332547	0.971424164	
YBR073W		0.559796963		0.158195768	0.922282976	0.823277026	0.623155556	0.649273401	0.653259992		0.862972479	0.646011202	0.6333123945	0.843327294	1.291907709	1.578375253
YBR074W	2.530981103	0.98694272	3.7429208945	6.984774464	2.0509159316666667	1.1043843096666668	1.1849092343333334	1.0514497516666665	1.0671959949999998	0.849080342	1.2245012173333334	0.987041693	1.0263718288333332	0.46213679799999996	2.7135651079999996	3.3241505896666665
YBR076W		0.751626443	8.974895397	0.0	1.073169148	0.795562439	0.905950047	0.744226092	0.924590772		0.666273134	0.628284696	0.33018341949999996	0.387786975	0.846802086	1.112938331
YBR077C		0.780426994	3.154811715	0.203394559	1.015569681	0.785404602	1.156569911	0.706793289	0.812795087		0.892267998	0.787635219	0.8568700625000001	0.242620647	2.312763315	5.447203058
YBR078W		0.606757608		0.0	0.073435359	1.511312446	0.879294657	0.889929459	0.63550559		0.983546056	0.735402086	0.530233906	0.869982821	1.34567664	1.744860943
YBR083W		1.000479784	0.613249211	0.172758667	0.734889508	1.219169299	0.97063625	1.210909252	1.088590512	2.165187415	0.723951721	1.07770202	0.549539539	0.892601387	2.588402598	2.645094312
YBR084C-A		0.349976417		0.206664574	0.807878486	0.715645735	0.662568021	0.758286289	0.664847616	0.420380005	0.725129284	0.805581785	0.2511344535	0.295779439	1.28543526	1.219635861
YBR085W		0.610356028	4.639175258		1.047681947	1.121737174	0.7715987	0.0	1.108990265	0.774126239	1.046532057	0.637688704	0.146965794	0.156627425	0.861949585	
YBR089C-A		0.773706285		0.0	1.093912785	1.183430843	0.584956702	0.0	0.840910845	2.156842288	0.075183234	3.243102551	0.3146820245	0.464542704	0.732264162	
YBR090C		0.588081919		0.148540162	0.809405134	1.128032217	0.871861002	1.096342025	0.939470379	1.647895602	0.827864565	1.034585777	0.382912513	0.548010127	1.415485674	2.103976634
YBR092C		0.801299234		0.0	1.289905492	1.277752775	0.525100667	0.0	1.247720655	1.107633455	1.500880121	0.54030767	0.3408165035	0.194004424	0.106106256	4.010364186
YBR093C	0.5	1.486524314	4.175257732		0.916812515	1.019824247	1.288162517	0.444810883	1.267007359	0.989306208	0.919889333	1.26898186	0.759551875	0.903725874	0.467930027	2.135075573
YBR094W	0.5	1.064020552	3.24742268		0.861115617	0.962741916	1.185766824	0.484729809	1.296161577	0.994174926	0.984224841	1.022485668	0.48048892249999997	1.22447361	0.667424723	2.66186862
YBR095C	1.0	2.71691601			1.271854821	0.72805393	2.863537482	1.547333585	1.217532468	1.0	1.094409459	1.660360535	0.242774468	2.063441806	2.515707004	2.184210526
YBR096W	0.5	0.840016621		0.0	0.81935569	0.771293291	0.863710291	3.258129761	0.470448082	0.941836202	0.91435017	0.676964556	0.2785717475	0.411165931	0.829202787	1.498938685
YBR097W	0.706930693	1.477203452	2.750788146		0.932603487	0.53056388	1.452417566	0.617751001	0.675002739	0.559599636	1.298316749	0.414859277	1.2354055115		1.255790754	1.357283099
YBR098W	0.5	1.0094591893333333	0.785867508	0.35203242999999995	0.9915109063333333	1.2123411436666667	0.9646050096666667	2.028813055	0.9093788273333333	0.8477530463333335	1.033356116	1.1532007663333335	0.5160100163333333	0.7727410753333332	1.6768757976666666	1.9850205763333333
YBR099C	0.5	0.569371449	2.577319588		0.76945219	0.947286234	0.414510986	0.396337902	0.763680645	0.856633629	0.862828004	0.594221631	0.549958732	0.219808463	0.98128193	1.177625918
YBR101C	0.5	0.393978654	1.546391753	0.0	0.728214425	0.685016108	0.428029489	2.786135697	0.303101914	0.792123109	0.81784782	0.547592664	0.446640477	0.0	0.198972442	1.324015992
YBR103W	1.0	0.297688358		0.0	1.054415724	0.763654079	0.341570988	0.683373985	0.462894249	1.0	0.857915613	0.562625027	0.446784153		0.490599046	0.504936383
YBR104W		0.567311028		1.133464181	0.675230689	0.807830783	0.712830957	5.196728559	0.189332868	0.559902626	0.834441082	0.851926978	0.176822311	1.076813547	0.077287273	1.602130416
YBR105C	0.5	0.550167632		0.0	0.744163441	0.869943767	0.357881316	0.370675736	0.920416887	0.726395409	0.841906206	0.417706258	0.8958899355000001		0.676101737	0.507791474
YBR106W	1.0	0.309922126			0.962086057	1.007299035		0.981815475	0.502782931	1.0	1.107751848	0.354526507	0.6789852329999999		0.52291973	0.60592366
YBR107C	8.760842627	4.81441771	3.711340206	4.67124632	1.534408022	1.12830033	2.370298969	0.809018568	1.768528183	1.161189358	1.076002029	2.044373441	9.3777043405	5.485519591	7.503415237	0.957247733
YBR108W	0.5	1.464169123		1.597154073	1.004842084	1.319624022	0.757098499	0.949050915	1.100423222	0.952790819	1.054665182	0.994070861	0.6356471690000001	5.333194905	0.494476723	3.336509028
YBR111C	1.0	0.993993662			1.049498759	1.797498891	0.270398212	0.970885293	1.069341373	1.0	0.926628917	0.832077823	0.46554032049999994	0.619681423	0.945018221	1.02429952
YBR112C	0.312999294	1.235159635	0.345236593	0.518276001	1.254981239	1.41311596	1.180540735	1.463093765	1.154766532	0.903867903	1.153301521	1.004050431	0.716015448	0.929856734	5.661589364	6.685553671
YBR113W		0.464665258		2.455839058	1.225117205	1.309255926	0.544689915	7.550839965	0.241356764	1.054077552	1.442636319	0.460518049	0.6070637400000001	0.407587277	1.244456088	2.337699727
YBR114W	0.5	0.765071779		0.935966634	0.994396668	1.343978598	0.438294965	3.896610013	0.574385349	0.958876717	1.088876725	0.832773346	0.377467007	0.44457874	1.018377286	1.54949963
YBR115C	0.5	0.640443535		0.764229637	1.143564799	1.263343993	0.692161176	0.486868323	1.009378119	0.907755173	1.098062115	0.976810595	0.4618269055	0.327493707	1.08924053	1.525190682
YBR116C		0.550755258		0.0	1.10954011	1.108423342	0.726434601	6.116268789	0.309016257	0.800904191	1.13354969	0.802922329	0.3034822655	0.343512421	1.161929001	1.985029509
YBR117C	0.5	0.58870378		0.729882237	0.989664388	1.150446308	0.299552246	3.170442772	0.639889944	0.838375935	1.021566817	0.808602168	0.5068395	0.151287854	0.973576294	1.46757341
YBR119W	0.5	0.464143493		0.944553484	1.110277703	1.279899411	0.349907924	0.639999922	0.679437329	1.649017562	0.508606845	1.609203944	0.623349452	1.343948028	0.883353434	1.496449353
