orf	hom | growth (relative abundance in pooled culture) | UVB [6,400 J/m2] | Birrell GW~Brown JM, 2001	hom | growth (relative abundance in pooled culture) | UVC [200 J/m2] | Birrell GW~Brown JM, 2001
YMR263W	0.132	0.171
YMR264W	0.147	0.113
YMR265C	0.027999999999999997	-0.013000000000000001
YMR267W	0.503	0.9
YMR269W	0.29600000000000004	0.5
YMR271C	0.094	0.10300000000000001
YMR272C	0.14400000000000002	0.138
YMR273C	0.013999999999999999	0.055
YMR274C	0.017	0.049
YMR275C	-0.034	0.047
YMR276W	-0.034	-0.099
YMR278W	-0.026000000000000002	0.0
YMR279C	-0.018000000000000002	-0.005
YMR280C	-0.094	-0.265
YMR282C		
YMR283C	-0.004	0.018000000000000002
YMR284W		
YMR285C	0.043	0.09
YMR286W	0.073	0.106
YMR287C	0.627	1.082
YMR289W	0.081	0.069
YMR291W	0.129	0.128
YMR292W	0.163	0.126
YMR293C	0.402	0.8029999999999999
YMR294W	0.015	-0.01
YMR294W-A	-0.024	-0.005
YMR295C	0.042	0.028999999999999998
YMR297W	0.08900000000000001	-0.1
YMR299C	0.064	0.001
YMR300C	0.172	0.33399999999999996
YMR302C	0.046	0.094
YMR303C	0.18899999999999997	0.19
YMR304C-A	0.063	0.002
YMR304W	-0.091	-0.077
YMR305C	-0.006999999999999999	-0.006999999999999999
YMR306C-A	-0.032	-0.034
YMR306W	0.06	0.051
YMR310C	0.009000000000000001	-0.011000000000000001
YMR311C	-0.02	-0.024
YMR312W	0.14300000000000002	0.503
YMR313C	-0.065	-0.086
YMR315W	-0.021	-0.017
YMR316C-A	-0.012	0.0
YMR316C-B	-0.018000000000000002	-0.017
YMR316W	-0.08900000000000001	-0.128
YMR317W	-0.023	-0.027000000000000003
YMR318C	-0.015	-0.013999999999999999
YMR319C	0.034	-0.021
YMR320W	-0.025	0.013000000000000001
YMR322C	0.006999999999999999	-0.018000000000000002
YMR326C	-0.027000000000000003	-0.035
YNL001W	0.083	0.077
YNL004W	0.028999999999999998	0.01
YNL009W	0.001	-0.037000000000000005
YNL010W	0.023	0.025
YNL011C	0.001	-0.09699999999999999
YNL012W	-0.039	-0.055999999999999994
YNL013C	0.049	-0.046
YNL014W	-0.065	-0.086
YNL016W	-0.027999999999999997	-0.01
YNL020C	-0.021	-0.018000000000000002
YNL022C	-0.049	-0.132
YNL023C	-0.038	-0.023
YNL024C	0.002	0.006999999999999999
YNL025C	0.091	0.265
YNL027W	-0.07400000000000001	-0.023
YNL031C	0.05	0.121
YNL032W	-0.009000000000000001	-0.022000000000000002
YNL034W	-0.032	-0.044000000000000004
YNL035C	0.036000000000000004	0.03
YNL041C	-0.006	-0.044000000000000004
YNL042W		
YNL043C	-0.002	-0.02
YNL044W	0.024	-0.004
YNL045W	0.018000000000000002	-0.027000000000000003
YNL046W	0.006	-0.047
YNL047C	-0.026000000000000002	-0.095
YNL049C	0.001	0.011000000000000001
YNL050C		
YNL051W	-0.049	-0.02
YNL052W	-0.006999999999999999	-0.063
YNL053W	0.004	-0.001
YNL055C	0.14300000000000002	0.305
YNL056W	0.033	0.067
YNL057W	0.009000000000000001	-0.001
YNL058C	0.032	0.006999999999999999
YNL063W	0.023	0.047
YNL065W	-0.084	0.042
YNL066W	0.08	0.024
YNL067W	0.156	0.23
YNL068C	-0.096	-0.18600000000000003
YNL069C	0.155	0.308
YNL070W	-0.066	-0.19
YNL071W	0.02	-0.044000000000000004
YNL072W	-0.017	-0.048
YNL073W		
YNL074C	-0.077	-0.003
YNL076W	0.062	0.091
YNL077W	0.05	0.046
YNL078W	0.122	0.076
YNL079C		
YNL082W	0.141	0.111
YNL083W	-0.034	0.019
YNL084C	0.204	0.29
YNL085W	0.035	-0.1
YNL086W	-0.005	-0.024
YNL087W	0.105	0.091
YNL089C	-0.013999999999999999	-0.046
YNL090W	-0.006	-0.07
YNL091W	-0.042	-0.139
YNL092W	0.054000000000000006	0.03
YNL093W	0.013000000000000001	-0.001
YNL094W	-0.09	-0.13699999999999998
YNL095C	-0.034	0.026000000000000002
YNL096C	0.14300000000000002	0.287
YNL097C	0.078	0.069
YNL098C	-0.064	-0.102
YNL099C	-0.057999999999999996	-0.011000000000000001
YNL100W	0.013999999999999999	0.077
YNL101W	-0.040999999999999995	-0.142
YNL104C	-0.011000000000000001	-0.064
YNL105W	-0.023	0.011000000000000001
YNL106C	-0.05	-0.004
YNL107W	-0.396	-0.726
YNL108C	-0.045	-0.036000000000000004
YNL109W		
YNL111C	0.152	0.177
YNL115C	-0.073	-0.011000000000000001
YNL116W	-0.005	-0.026000000000000002
YNL117W	-0.017	-0.021
YNL119W	0.14	0.43700000000000006
YNL120C	0.07	0.41700000000000004
YNL121C	0.147	0.21100000000000002
YNL122C	-0.027000000000000003	-0.033
YNL123W	-0.017	-0.094
YNL125C	-0.067	-0.025
YNL127W	0.006	0.055
YNL128W	-0.049	-0.049
YNL129W	-0.023	-0.02
YNL130C	-0.044000000000000004	-0.012
YNL134C	-0.026000000000000002	-0.009000000000000001
YNL135C	0.008	0.035
YNL136W	-0.418	-0.496
YNL140C	-0.002	-0.08
YNL141W	0.016	-0.055
YNL142W	-0.011000000000000001	-0.05
YNL143C	0.026000000000000002	-0.032
YNL144C	-0.006	-0.064
YNL145W	-0.004	-0.027999999999999997
YNL146W	0.0	-0.009000000000000001
YNL147W	-0.154	-0.177
YNL148C	-0.18600000000000003	-0.31
YNL154C	-0.07200000000000001	-0.131
YNL155W	-0.01	0.025
YNL157W	-0.019	-0.032
YNL159C	0.016	0.042
YNL160W	0.018000000000000002	-0.006999999999999999
YNL166C		
YNL168C	0.01	0.002
YNL170W	0.12300000000000001	0.36200000000000004
YNL173C	-0.065	-0.026000000000000002
YNL175C	0.086	0.064
YNL176C	0.105	0.073
YNL177C	0.324	0.71
YNL179C	0.16	0.22399999999999998
YNL180C		
YNL183C	-0.019	0.073
YNL184C	0.312	0.45399999999999996
YNL187W	-0.115	-0.184
YNL190W	-0.033	-0.009000000000000001
YNL191W	-0.038	-0.032
YNL193W	-0.017	-0.039
YNL194C	0.039	0.085
YNL195C	-0.044000000000000004	0.061
YNL196C	-0.013000000000000001	0.13
YNL197C	0.049	0.024
YNL198C	0.09699999999999999	0.106
YNL200C	0.151	0.14
YNL201C	-0.182	-0.289
YNL202W	0.21	0.19899999999999998
YNL203C	0.446	0.45
YNL204C	-0.043	-0.013000000000000001
YNL205C	-0.083	-0.034
YNL206C	0.192	0.14400000000000002
YNL211C	0.015	0.036000000000000004
YNL212W	-0.005	0.013999999999999999
YNL213C		
YNL214W	0.066	0.036000000000000004
YNL215W	0.22	0.133
YNL217W	-0.008	0.023
YNL218W		
YNL219C	0.042	0.054000000000000006
YNL224C	0.005	0.057999999999999996
YNL226W	0.235	0.494
YNL227C		
YNL229C	0.354	0.499
YNL230C	-0.01	-0.087
YNL231C	0.003	0.017
YNL233W	-0.021	-0.03
YNL235C	-0.03	-0.042
YNL236W	0.113	0.17800000000000002
YNL237W	-0.013000000000000001	-0.08199999999999999
YNL239W	-0.065	-0.040999999999999995
YNL241C		
YNL242W	0.006999999999999999	0.001
YNL249C	0.314	0.301
YNL250W		
YNL252C	0.212	0.395
YNL253W	0.073	0.079
YNL254C	0.099	0.092
YNL255C	0.057999999999999996	0.081
YNL257C	0.023	0.085
YNL259C	0.23800000000000002	0.32299999999999995
YNL264C	-0.031	-0.028999999999999998
YNL265C	-0.040999999999999995	0.001
YNL266W	0.052000000000000005	0.057999999999999996
YNL268W	0.125	0.13
YNL269W	0.08900000000000001	0.086
YNL270C	0.133	0.162
YNL271C	-0.359	-0.106
YNL273W	0.248	0.282
YNL274C	0.166	0.17
YNL275W	-0.036000000000000004	-0.068
YNL276C		
YNL278W	0.102	0.08
YNL279W	0.294	0.314
YNL281W	0.049	0.055999999999999994
YNL283C	-0.001	-0.057
YNL285W	0.10300000000000001	0.094
YNL286W	0.1	0.113
YNL288W	0.092	0.087
YNL289W	0.054000000000000006	0.065
YNL291C	-0.025	0.009000000000000001
YNL292W	0.046	0.081
YNL293W	0.051	0.028999999999999998
YNL294C	-0.01	-0.028999999999999998
YNL295W	0.016	-0.004
YNL298W		
YNL299W	0.027000000000000003	-0.03
YNL300W	-0.040999999999999995	-0.03
YNL301C	0.009000000000000001	-0.023
YNL303W	0.012	0.005
YNL304W	-0.031	-0.051
YNL305C	-0.006	-0.013000000000000001
YNL307C	-0.015	-0.061
YNL311C	-0.002	0.004
YNL314W	-0.018000000000000002	-0.026000000000000002
YNL315C	0.162	0.10800000000000001
YNL316C	-0.069	-0.02
YNL318C	-0.095	-0.002
YNL319W	-0.018000000000000002	0.01
YNL321W	-0.047	-0.049
YNL322C	0.013999999999999999	0.064
YNL323W	0.001	0.168
YNL324W	0.009000000000000001	-0.040999999999999995
YNL325C	-0.019	-0.018000000000000002
YNL326C	0.017	0.026000000000000002
YNL327W	0.011000000000000001	0.011000000000000001
YNL328C	0.023	0.003
YNL329C	-0.009000000000000001	0.023
YNL332W	0.051	0.075
YNL333W	0.10099999999999999	0.068
YNL334C	0.07400000000000001	0.02
YNL335W	0.11699999999999999	0.11699999999999999
YNL336W	0.21600000000000003	0.19
YNL338W	0.221	0.225
YNL339C	0.22899999999999998	0.21600000000000003
YNR001C	0.036000000000000004	-0.019
YNR002C	0.021	-0.017
YNR004W	0.087	0.136
YNR005C	-0.04	-0.106
YNR006W	0.057	0.166
YNR007C	-0.02	-0.046
YNR008W	0.217	0.28800000000000003
YNR009W	-0.027000000000000003	-0.063
YNR012W	0.07400000000000001	0.08900000000000001
YNR013C	-0.015	-0.032
YNR014W	-0.047	-0.048
YNR015W	-0.013999999999999999	-0.046
YNR018W	-0.028999999999999998	-0.145
YNR019W	-0.019	-0.03
YNR020C	0.054000000000000006	-0.063
YNR021W	-0.040999999999999995	0.025
YNR024W	-0.05	-0.05
YNR025C	0.003	-0.042
YNR027W	-0.055999999999999994	-0.12300000000000001
YNR028W	0.0	-0.03
YNR029C	0.064	0.07400000000000001
YNR030W	-0.027000000000000003	-0.03
YNR031C	-0.034	-0.053
YNR032C-A	-0.013999999999999999	-0.026000000000000002
YNR032W	0.07200000000000001	0.045
YNR033W	-0.006999999999999999	0.006999999999999999
YNR034W	-0.031	-0.022000000000000002
YNR036C		
YNR037C	0.33899999999999997	0.6609999999999999
YNR039C	-0.031	-0.042
YNR040W	-0.026000000000000002	-0.04
YNR041C	0.113	-0.008
YNR042W	-0.003	0.063
YNR044W		
YNR045W	0.132	-0.016
YNR048W	0.218	0.245
YNR049C	0.243	0.289
YNR050C	0.145	0.217
YNR051C	0.025	0.11
YNR055C	0.006	0.001
YNR056C	-0.012	-0.048
YNR057C	-0.004	-0.009000000000000001
YNR058W	0.017	-0.005
YNR059W	-0.046	-0.015
YNR060W	-0.009000000000000001	-0.07200000000000001
YNR061C	-0.054000000000000006	-0.04
YNR062C	0.01	-0.015
YNR063W	0.019	-0.037000000000000005
YNR064C	-0.018000000000000002	-0.023
YNR065C	0.001	-0.026000000000000002
YNR066C	-0.024	-0.039
YNR067C	-0.001	0.023
YNR068C	-0.22399999999999998	-0.36700000000000005
YNR069C	-0.01	-0.026000000000000002
YNR070W	-0.019	0.018000000000000002
YNR071C	-0.061	-0.035
YNR072W	-0.004	-0.006999999999999999
YNR074C	-0.057	-0.066
YNR075W	-0.037000000000000005	-0.059000000000000004
YOL001W	0.145	0.18100000000000002
YOL002C	0.047	0.053
YOL003C	0.006	0.047
YOL004W	0.248	0.242
YOL006C	0.213	0.235
YOL007C	0.032	0.026000000000000002
YOL008W	0.051	0.053
YOL011W	-0.067	-0.042
YOL012C	-0.039	-0.192
YOL013C	-0.055	-0.078
YOL013W-A	-0.034	-0.044000000000000004
YOL014W	-0.033	-0.09699999999999999
YOL015W	-0.028999999999999998	-0.042
YOL016C	0.001	-0.037000000000000005
YOL017W	0.001	-0.006999999999999999
YOL018C	0.028999999999999998	-0.04
YOL019W	-0.037000000000000005	-0.034
YOL020W	0.073	0.002
YOL024W	-0.009000000000000001	-0.027000000000000003
YOL025W	0.026000000000000002	0.006
YOL027C	0.047	0.079
YOL028C	-0.05	-0.006999999999999999
YOL029C	-0.015	-0.023
YOL030W	0.006	-0.04
YOL031C	-0.008	-0.006999999999999999
YOL032W	-0.075	-0.07200000000000001
YOL035C	0.071	0.06
YOL036W	0.10099999999999999	0.085
YOL037C	0.11199999999999999	0.102
YOL039W	0.528	0.5429999999999999
YOL041C	0.062	0.2
YOL042W	0.361	0.35
YOL043C	0.317	0.305
YOL044W	0.23800000000000002	0.295
YOL045W	0.177	0.161
YOL046C	0.11800000000000001	0.129
YOL047C	0.14	0.11800000000000001
YOL048C	0.192	0.158
YOL049W	0.027999999999999997	0.019
YOL050C	0.332	0.321
YOL052C	0.261	0.389
YOL052C-A	0.07200000000000001	0.12300000000000001
YOL053W	0.057	0.054000000000000006
YOL054W	-0.083	-0.034
YOL055C	0.002	-0.017
YOL056W	-0.049	-0.055
YOL057W	0.009000000000000001	-0.006
YOL058W	-0.042	-0.052000000000000005
YOL059W	-0.085	-0.095
YOL060C	-0.053	-0.035
YOL061W	-0.022000000000000002	-0.052000000000000005
YOL062C	-0.018000000000000002	-0.012
YOL063C	0.005	-0.016
YOL064C	0.07	0.264
YOL065C	-0.021	-0.07200000000000001
YOL067C	-0.038	-0.017
YOL068C	-0.019	0.017
YOL070C	0.01	-0.036000000000000004
YOL071W	-0.037000000000000005	0.02
YOL072W	0.064	0.10400000000000001
YOL075C	-0.044000000000000004	-0.025
YOL076W	-0.325	-0.385
YOL079W	-0.022000000000000002	0.039
YOL080C	-0.035	0.045
YOL081W	-0.23	-0.19399999999999998
YOL082W	-0.034	-0.04
YOL083W	-0.024	-0.022000000000000002
YOL084W	-0.003	-0.045
YOL085C	0.025	-0.024
YOL087C	0.02	0.054000000000000006
YOL088C	-0.039	-0.046
YOL089C	-0.019	-0.038
YOL090W	-0.061	-0.069
YOL091W	-0.037000000000000005	-0.036000000000000004
YOL092W	0.002	-0.042
YOL093W	0.031	-0.028999999999999998
YOL095C		
YOL096C	-0.07200000000000001	0.001
YOL098C	-0.079	-0.061
YOL099C	-0.07400000000000001	-0.14800000000000002
YOL100W	-0.08900000000000001	-0.139
YOL101C	-0.079	-0.062
YOL103W	-0.057	-0.076
YOL104C	-0.052000000000000005	-0.047
YOL105C	-0.03	-0.052000000000000005
YOL106W	-0.042	-0.051
YOL107W	-0.008	-0.054000000000000006
YOL108C	-0.025	-0.006999999999999999
YOL109W	-0.062	-0.063
YOL110W	-0.032	-0.04
YOL111C	-0.006	-0.046
YOL112W	0.235	0.268
YOL113W	0.215	0.14800000000000002
YOL114C	0.066	0.017
YOL115W	0.348	0.516
YOL116W	0.16	0.142
YOL117W	0.028999999999999998	0.084
YOL118C	0.022000000000000002	0.027000000000000003
YOL119C	0.006999999999999999	-0.008
YOL121C	0.247	0.446
YOL122C	0.032	0.027999999999999997
YOL124C	0.006999999999999999	0.037000000000000005
YOL125W	0.008	-0.021
YOL126C	0.001	-0.035
YOL128C	-0.064	-0.083
YOL129W	0.006999999999999999	-0.024
YOL131W	0.001	-0.027999999999999997
YOL132W	-0.01	-0.038
YOL136C	-0.006	-0.025
YOL137W	-0.03	-0.034
YOL138C	0.06	0.11900000000000001
YOL141W	-0.06	-0.036000000000000004
YOL147C	0.004	-0.015
YOL150C	0.040999999999999995	-0.063
YOL151W	-0.016	-0.011000000000000001
YOL152W	0.015	-0.033
YOL155C	-0.018000000000000002	-0.039
YOL158C	-0.055	-0.053
YOL159C	-0.13	-0.156
YOL160W	-0.046	-0.036000000000000004
YOL162W	0.0	0.011000000000000001
YOL163W	0.204	0.19399999999999998
YOR002W	0.0	0.105
YOR003W	0.063	-0.114
YOR005C	-0.023	-0.021
YOR006C	0.132	0.282
YOR007C	-0.031	-0.081
YOR008C-A	0.172	0.16399999999999998
YOR009W	-0.018000000000000002	-0.076
YOR010C	-0.09699999999999999	-0.07400000000000001
YOR011W	0.032	-0.027000000000000003
YOR012W	0.033	-0.004
YOR013W	-0.081	-0.037000000000000005
YOR014W	0.11900000000000001	0.158
YOR015W	-0.044000000000000004	-0.046
YOR016C	-0.068	-0.009000000000000001
YOR017W	0.046	0.10300000000000001
YOR018W	0.081	0.01
YOR019W	0.11900000000000001	0.127
YOR021C	0.485	0.38799999999999996
YOR022C	0.268	0.281
YOR023C	0.18600000000000003	0.19399999999999998
YOR024W	-0.078	-0.064
YOR025W	-0.125	-0.027000000000000003
YOR027W	0.046	-0.015
YOR028C	-0.028999999999999998	0.015
YOR029W	0.027000000000000003	0.036000000000000004
YOR030W	-0.006999999999999999	0.01
YOR032C	-0.036000000000000004	-0.002
YOR033C	-0.09	-0.07
YOR034C		
YOR036W	0.022000000000000002	0.061
YOR037W	0.035	0.054000000000000006
YOR038C	-0.05	-0.001
YOR039W	-0.113	-0.057
YOR040W	0.013999999999999999	-0.023
YOR041C	-0.063	-0.039
YOR042W	-0.015	0.022000000000000002
YOR043W	-0.085	-0.11900000000000001
YOR044W	-0.081	-0.045
YOR045W	-0.10300000000000001	-0.12300000000000001
YOR047C	-0.03	0.037000000000000005
YOR049C	-0.006	0.027999999999999997
YOR050C	-0.055	-0.038
YOR051C	-0.195	-0.272
YOR052C	0.001	-0.038
YOR053W	-0.027000000000000003	-0.047
YOR054C		
YOR055W	-0.03	-0.085
YOR058C	-0.040999999999999995	0.036000000000000004
YOR059C	0.115	0.154
YOR061W	0.221	0.363
YOR062C	0.024	0.027000000000000003
YOR064C	0.07200000000000001	0.046
YOR065W	0.113	0.11800000000000001
YOR066W	-0.019	-0.017
YOR067C	0.07400000000000001	0.095
YOR068C	0.005	0.038
YOR069W	0.012	0.038
YOR070C	0.040999999999999995	0.017
YOR071C	0.048	0.059000000000000004
YOR072W	0.113	0.107
YOR076C	0.067	0.046
YOR078W		
YOR079C	0.079	0.11
YOR081C	0.004	0.024
YOR082C	-0.055	-0.069
YOR083W	0.002	-0.009000000000000001
YOR084W	0.013999999999999999	0.013000000000000001
YOR085W	0.005	0.342
YOR086C	-0.099	-0.034
YOR087W	-0.0145	0.044500000000000005
YOR089C	0.043	0.015
YOR090C	0.0	-0.013000000000000001
YOR091W	-0.124	-0.096
YOR092W	-0.012	-0.071
YOR093C	0.005	0.02
YOR094W	-0.03	-0.023
YOR097C	-0.052000000000000005	-0.038
YOR099W	-0.044000000000000004	0.003
YOR100C	0.107	0.133
YOR101W	0.114	0.138
YOR104W	-0.171	-0.377
YOR105W	0.14400000000000002	0.109
YOR106W	0.135	0.45899999999999996
YOR107W	0.02	0.016
YOR108W	-0.06	-0.045
YOR109W	0.042	0.07200000000000001
YOR111W	0.008	0.025
YOR112W	0.099	0.096
YOR113W	0.053	0.079
YOR114W	0.033	0.059000000000000004
YOR115C	0.052000000000000005	0.04
YOR118W	0.047	0.048
YOR120W	0.01	0.001
YOR121C	0.002	-0.024
YOR123C	-0.063	-0.055999999999999994
YOR124C	-0.037000000000000005	-0.039
YOR125C		
YOR126C	0.015	0.038
YOR127W	0.131	0.239
YOR129C	0.012	0.008
YOR130C	0.017	0.02
YOR131C	0.031	0.015
YOR132W	0.073	0.055999999999999994
YOR133W	0.027999999999999997	-0.01
YOR134W	0.053	0.025
YOR135C	-0.024	-0.044000000000000004
YOR136W	-0.091	-0.057
YOR137C	-0.019	-0.016
YOR138C		
YOR139C		
YOR140W	0.10800000000000001	0.09699999999999999
YOR141C	-0.253	-0.428
YOR142W	-0.009000000000000001	0.022000000000000002
YOR144C	0.11900000000000001	0.114
YOR147W		
YOR150W	0.107	0.10099999999999999
YOR152C	0.006999999999999999	0.0
YOR154W	0.335	0.26899999999999996
YOR155C	0.105	0.076
YOR156C	0.027999999999999997	0.004
YOR158W		
YOR161C	0.084	0.031
YOR162C	0.094	0.09300000000000001
YOR163W	0.12300000000000001	0.08199999999999999
YOR164C	0.065	0.043
YOR165W	0.182	0.222
YOR166C	0.355	0.315
YOR167C	0.401	0.508
YOR170W	-0.052000000000000005	-0.019
YOR171C	0.20800000000000002	0.185
YOR172W	0.175	0.146
YOR173W	0.152	0.126
YOR175C	0.05	0.051
YOR177C	-0.022000000000000002	0.055
YOR178C	-0.022000000000000002	-0.015
YOR179C	-0.077	-0.242
YOR180C	0.021	-0.032
YOR182C	0.27899999999999997	0.713
YOR183W	0.309	0.485
YOR184W	-0.021	-0.03
YOR185C	0.016	-0.017
YOR186W	-0.079	-0.031
YOR188W	0.005	0.004
YOR189W	-0.019	0.039
YOR190W	-0.018000000000000002	0.036000000000000004
YOR191W	0.08199999999999999	0.215
YOR192C	0.053	0.11199999999999999
YOR193W	0.049	0.079
YOR195W	0.084	0.111
YOR197W	0.135	0.14300000000000002
YOR198C		
YOR200W	0.218	0.512
YOR201C	0.391	0.731
YOR202W	0.065	0.034
YOR205C	0.23199999999999998	0.435
YOR208W	0.107	0.094
YOR209C	0.14400000000000002	0.385
YOR213C	0.017	-0.011000000000000001
YOR214C	0.049	0.021
YOR215C	-0.013999999999999999	-0.028999999999999998
YOR216C	0.004	0.032
YOR219C	0.027000000000000003	0.006999999999999999
YOR220W	-0.002	-0.027000000000000003
YOR221C	0.132	0.42700000000000005
YOR222W	-0.005	0.026000000000000002
YOR223W	0.025	0.001
YOR225W	-0.008	-0.013999999999999999
YOR226C	0.027999999999999997	0.006999999999999999
YOR227W		
YOR228C	0.154	0.146
YOR229W	0.124	0.14
YOR230W	-0.009000000000000001	0.013999999999999999
YOR231W	0.006999999999999999	-0.129
YOR233W	-0.049	-0.008
YOR234C	0.35200000000000004	0.493
YOR235W	0.551	0.655
YOR237W	0.17600000000000002	0.13699999999999998
YOR238W	0.386	0.406
YOR239W	0.38949999999999996	0.38649999999999995
YOR242C	0.289	0.26899999999999996
YOR243C	0.44	0.456
YOR245C	0.26	0.242
YOR246C	0.26	0.242
YOR247W	0.192	0.14800000000000002
YOR248W	0.09699999999999999	0.115
YOR251C	0.22899999999999998	0.342
YOR252W	0.239	0.248
YOR253W	0.34299999999999997	0.335
YOR255W	0.262	0.20600000000000002
YOR263C	0.044000000000000004	0.079
YOR264W	0.07400000000000001	0.052000000000000005
YOR265W	0.063	0.039
YOR266W	0.095	0.07200000000000001
YOR267C	0.111	0.062
YOR268C	-0.051	-0.062
YOR269W	-0.040999999999999995	-0.10400000000000001
YOR271C	-0.027000000000000003	-0.077
YOR273C	0.009000000000000001	-0.035
YOR274W	0.031	0.156
YOR275C	0.016	-0.025
YOR276W	-0.055	-0.07400000000000001
YOR277C	0.02	-0.03
YOR279C	0.006	0.036000000000000004
YOR280C	-0.027999999999999997	-0.001
YOR283W	0.061	-0.002
YOR284W	0.083	0.052000000000000005
YOR285W	0.12	0.11599999999999999
YOR286W	-0.04	0.077
YOR288C	0.08900000000000001	0.151
YOR289W	-0.032	-0.049
YOR290C	-0.54	-0.6859999999999999
YOR292C	-0.06	-0.077
YOR295W	0.044000000000000004	0.305
YOR296W	-0.022000000000000002	-0.027000000000000003
YOR297C	0.001	-0.017
YOR298C-A	0.004	-0.016999999999999998
YOR298W	0.006999999999999999	-0.016
YOR299W	-0.009000000000000001	-0.004
YOR300W	-0.015	-0.042
YOR302W	-0.059000000000000004	-0.046
YOR303W	-0.016	-0.016
YOR304C-A	-0.078	0.013999999999999999
YOR304W	-0.009000000000000001	0.006999999999999999
YOR305W	0.141	0.239
YOR306C	-0.057999999999999996	-0.044000000000000004
YOR307C	-0.067	-0.059000000000000004
YOR308C	0.166	0.157
YOR309C	0.278	0.42200000000000004
YOR311C	-0.051	-0.061
YOR313C	-0.047	-0.035
YOR314W	-0.017	-0.069
YOR315W	-0.021	-0.019
YOR316C	-0.04	-0.064
YOR317W	-0.025	-0.001
YOR318C	-0.036000000000000004	-0.037000000000000005
YOR320C	-0.038	-0.03
YOR321W	-0.046	-0.053
YOR322C	-0.057999999999999996	-0.083
YOR323C	-0.035	-0.05
YOR324C	-0.057999999999999996	-0.035
YOR325W	-0.003	0.057
YOR327C	-0.062	-0.032
YOR328W	-0.036000000000000004	-0.065
YOR330C	0.133	0.207
YOR332W	0.018000000000000002	0.079
YOR333C	0.009000000000000001	0.042
YOR334W	-0.006999999999999999	-0.008
YOR337W	0.031	0.049
YOR338W	0.04	0.063
YOR339C	0.244	0.5870000000000001
YOR342C	-0.055	-0.08199999999999999
YOR343C	-0.018000000000000002	-0.036000000000000004
YOR344C	0.019	-0.028999999999999998
YOR345C	-0.086	-0.163
YOR346W	-0.23199999999999998	-0.34
YOR347C	0.012	0.023
YOR348C	-0.039	-0.018000000000000002
YOR349W	0.13699999999999998	0.244
YOR350C	-0.003	0.025
YOR351C	-0.032	-0.023
YOR352W	-0.071	-0.142
YOR354C	0.015	-0.006
YOR355W	0.06	0.094
YOR356W	-0.017	-0.03
YOR357C	0.002	0.013000000000000001
YOR358W	0.018000000000000002	-0.017
YOR359W	0.099	0.14800000000000002
YOR360C	-0.19899999999999998	-0.25
YOR363C	0.052000000000000005	0.045
YOR364W	0.06	-0.08900000000000001
YOR365C	0.156	0.16899999999999998
YOR366W	-0.034	-0.061
YOR367W	0.044000000000000004	0.012
YOR368W	-0.491	-0.867
YOR369C	0.053	0.159
YOR371C	-0.11199999999999999	-0.307
YOR374W	0.005	0.002
YOR375C	0.024	0.023
YOR376W	0.016	-0.049
YOR377W	0.026000000000000002	0.034
YOR378W	0.013999999999999999	0.043
YOR379C	0.040999999999999995	0.015
YOR380W	0.019	0.009000000000000001
YOR381W	0.049	0.077
YOR382W	-0.016	0.028999999999999998
YOR384W	0.004	-0.001
YOR385W	-0.057	-0.04
YOR386W	-0.035	-0.07
YPL001W	-0.040999999999999995	0.053
YPL002C	0.055999999999999994	0.09699999999999999
YPL003W	-0.113	-0.057999999999999996
YPL004C	-0.005	-0.005
YPL005W		
YPL006W	-0.026000000000000002	0.002
YPL008W	-0.066	-0.025
YPL009C	0.013000000000000001	0.017
YPL013C	0.087	0.19399999999999998
YPL014W	-0.008	0.011000000000000001
YPL015C	0.01	-0.064
YPL017C	-0.006	-0.013000000000000001
YPL018W	0.006	0.042
YPL019C	0.045	0.045
YPL021W	0.015	0.035
YPL022W	-3.12	-2.898
YPL023C	-0.182	-0.319
YPL025C	-0.04	-0.078
YPL026C	-0.017	0.052000000000000005
YPL027W	-0.042	-0.021
YPL030W	-0.096	-0.195
YPL032C	-0.022000000000000002	-0.06
YPL033C	-0.027999999999999997	-0.006
YPL034W	0.017	-0.059000000000000004
YPL035C	-0.138	-0.192
YPL036W	-0.004	-0.011000000000000001
YPL037C	0.006999999999999999	-0.027999999999999997
YPL038W	-0.052000000000000005	-0.068
YPL039W	-0.026000000000000002	-0.016
YPL041C	0.065	-0.038
YPL042C	0.078	0.177
YPL046C	-0.19699999999999998	-0.384
YPL047W	-0.135	-0.183
YPL048W	-0.035	-0.017
YPL049C	0.002	-0.031
YPL051W	0.01	0.08900000000000001
YPL052W	-0.013999999999999999	-0.047
YPL053C	0.08	0.078
YPL054W	0.14300000000000002	0.188
YPL055C	-0.015	-0.037000000000000005
YPL056C	0.12	0.141
YPL057C	0.026000000000000002	0.075
YPL058C	0.057999999999999996	-0.015
YPL060W	0.054000000000000006	0.032
YPL061W	0.242	0.41200000000000003
YPL062W	0.24	0.36700000000000005
YPL064C	0.124	0.115
YPL065W	0.185	0.249
YPL066W	0.102	0.121
YPL067C	0.135	0.11900000000000001
YPL068C	0.226	0.331
YPL070W	0.159	0.16
YPL071C	0.10800000000000001	0.102
YPL072W	0.155	0.184
YPL073C	0.16899999999999998	0.18
YPL074W	0.19699999999999998	0.183
YPL077C	0.16399999999999998	0.172
YPL078C	0.086	0.257
YPL079W	0.308	0.39899999999999997
YPL080C	0.361	0.569
YPL081W	0.15	0.16
YPL084W	-0.032	0.215
