orf	hap a | growth (exponential growth rate) | paraquat [400 ug/mL] | SC | Stenberg S~Warringer J, 2022
YOR138C	-0.07612235
YOR139C	-0.1017735
YOR140W	-0.23923470000000002
YOR141C	-0.45619979999999993
YOR142W	-0.6504033
YOR144C	-0.2489031
YOR152C	-0.6236156999999999
YOR153W	-0.20524970000000003
YOR154W	-0.8724775
YOR155C	-0.526295
YOR156C	0.0198352
YOR158W	-0.7045599
YOR161C	-0.02063868
YOR162C	-0.1446718
YOR163W	-0.03088829
YOR164C	-0.6435526
YOR165W	-0.03908467
YOR166C	-0.02552541
YOR167C	-0.5677234999999999
YOR170W	-0.624926
YOR171C	0.1005674
YOR172W	-0.24006020000000003
YOR173W	0.06386103
YOR175C	-1.193883
YOR177C	-0.7021151999999999
YOR178C	-0.6575085999999999
YOR179C	-0.07034337
YOR180C	-0.05719845
YOR182C	0.01076443
YOR183W	-0.1318415
YOR184W	-2.697657
YOR185C	-0.5535936
YOR186W	-0.732012
YOR188W	0.09037853
YOR189W	0.0825336
YOR190W	-0.6589921
YOR191W	-0.16625109999999999
YOR192C	0.020475900000000002
YOR193W	-0.1040489
YOR195W	-0.06381823
YOR196C	-0.18525940000000002
YOR197W	-0.6085271
YOR200W	0.07219323
YOR201C	-0.1297369
YOR202W	-0.1702119
YOR205C	-0.311222
YOR208W	-0.10440150000000001
YOR209C	-0.44976809999999995
YOR211C	-0.13456089999999998
YOR212W	-0.05748211
YOR213C	-0.05440067
YOR214C	0.005435426
YOR215C	-0.05664997
YOR216C	-0.02462155
YOR219C	0.01572733
YOR220W	-0.59336
YOR221C	-0.1656641
YOR222W	0.002550804
YOR223W	-0.01616147
YOR225W	-0.4892326
YOR226C	-0.1256538
YOR227W	-0.10271179999999999
YOR228C	-0.00675395
YOR229W	-0.06967098
YOR230W	-0.14465329999999998
YOR231W	-0.393468
YOR233W	-0.1123881
YOR234C	-0.5589028
YOR235W	-0.26457379999999997
YOR237W	-0.01043487
YOR238W	-0.06038758
YOR239W	-0.01226151
YOR241W	-0.3373079
YOR242C	-0.0525515
YOR243C	-0.191611
YOR245C	-0.46104799999999996
YOR246C	0.0890431
YOR247W	-0.2160479
YOR248W	-0.1010795
YOR251C	-0.1052382
YOR252W	-0.240463
YOR253W	-0.7465257
YOR255W	-0.02044689
YOR258W	-0.4171641
YOR263C	-0.03555498
YOR264W	-0.05066581
YOR265W	-0.2088306
YOR266W	-0.8155064999999999
YOR267C	-0.779285
YOR268C	-0.8916606
YOR269W	-0.6721111
YOR270C	-1.393044
YOR271C	-0.5723771
YOR273C	-0.7096148
YOR274W	-0.00133533
YOR275C	-0.369514
YOR276W	-0.1013581
YOR277C	0.01165748
YOR279C	-0.1018971
YOR280C	-0.06352568
YOR283W	-0.4933059
YOR284W	-0.03690198
YOR285W	-0.002915573
YOR286W	-0.2455786
YOR288C	-0.1278279
YOR289W	-0.104328
YOR290C	-0.5249373
YOR291W	-0.1359036
YOR292C	-0.07367939999999999
YOR293W	-0.2605872
YOR295W	-0.2000092
YOR296W	-0.7730014000000001
YOR297C	-0.04699245
YOR298C-A	-0.5024625
YOR298W	-1.167964
YOR299W	-0.666864
YOR300W	-0.47284849999999995
YOR301W	-0.8432371
YOR302W	-0.6536988
YOR303W	-0.04874811
YOR304C-A	0.0260372
YOR304W	-0.04766692
YOR305W	-0.1087243
YOR306C	-1.2935379999999999
YOR307C	-0.02840242
YOR308C	-0.02532181
YOR309C	-0.21647070000000004
YOR311C	-0.1866247
YOR312C	-0.09331147
YOR313C	0.04628992
YOR314W	0.02181528
YOR315W	-0.02809713
YOR316C	0.00997232
YOR317W	-0.6474555000000001
YOR318C	-0.09334311
YOR320C	-0.5562873
YOR321W	-0.05829604
YOR322C	0.009634476
YOR323C	-0.4391964
YOR324C	-0.03718988
YOR325W	-0.6615858
YOR327C	-0.09076562
YOR328W	-0.3812545
YOR333C	0.04417538
YOR334W	-0.01347534
YOR337W	-0.06313350000000001
YOR338W	-0.04544261
YOR339C	-0.6956868
YOR342C	-0.0584347
YOR343C	-0.5143079
YOR344C	0.03541729
YOR345C	-0.6892035
YOR346W	-0.052151199999999995
YOR347C	-0.05375232
YOR348C	-0.03080211
YOR349W	-0.03466182
YOR350C	-0.0009131214
YOR351C	-0.7387444000000001
YOR352W	-0.07308608
YOR354C	-0.008579018
YOR355W	-0.06062736
YOR356W	-0.03567784
YOR357C	0.01344797
YOR358W	-0.24005729999999997
YOR359W	0.02972708
YOR360C	-0.4710722
YOR363C	-0.02285704
YOR364W	-0.7370055999999999
YOR365C	-0.7351948
YOR366W	0.013056899999999998
YOR367W	-0.8903616
YOR368W	-0.28934740000000003
YOR371C	-0.20023339999999998
YOR374W	-0.007529356
YOR375C	-0.07849568
YOR376W	-0.3555728
YOR377W	-0.06169873
YOR378W	-0.04277645
YOR379C	-0.000931403
YOR380W	-0.1973529
YOR381W	-0.07580195
YOR382W	0.02910618
YOR383C	-0.08323328
YOR384W	-0.01050306
YOR385W	-0.07260624
YOR386W	-0.16895339999999998
YPL001W	-0.8020654
YPL003W	-0.08198758
YPL004C	-0.6521409
YPL008W	-0.1528019
YPL009C	-0.2545498
YPL013C	-0.1485336
YPL014W	-0.1352617
YPL015C	-0.1557907
YPL017C	-0.33380809999999994
YPL018W	-0.24886679999999997
YPL019C	-0.07567773
YPL021W	-0.11669829999999999
YPL022W	-0.816807
YPL023C	-0.6064859
YPL024W	-0.3476509
YPL025C	-0.1694905
YPL026C	-0.6029599
YPL027W	-0.6352865
YPL029W	-1.0269549999999998
YPL030W	-0.6304324
YPL031C	-0.46986579999999994
YPL032C	-0.035458699999999996
YPL033C	-0.6324352
YPL034W	-0.4301871
YPL035C	-0.25593119999999997
YPL036W	-0.6086228
YPL037C	-0.03705112
YPL038W	-0.07540408
YPL039W	-5.98634e-05
YPL040C	-0.16073289999999998
YPL041C	-0.0108137
YPL042C	-0.20735340000000002
YPL045W	-1.7142560000000002
YPL046C	-0.5993609000000001
YPL047W	-0.2633264
YPL048W	-0.5215074000000001
YPL049C	-0.490415
YPL050C	-0.1667418
YPL051W	-0.11122169999999999
YPL052W	-0.09744157
YPL053C	-0.01609006
YPL054W	-0.6066210999999999
YPL055C	-0.45867159999999996
YPL056C	-0.28545149999999997
YPL057C	0.01295669
YPL058C	-0.6058013000000001
YPL060W	-0.08573302
YPL061W	-0.5881776
YPL062W	-0.6150661999999999
YPL064C	-0.2037952
YPL066W	-0.0566796
YPL067C	-0.4475946
YPL068C	-0.16605179999999997
YPL069C	-0.16529470000000002
YPL070W	-0.5364614999999999
YPL071C	-0.03231681
YPL072W	-0.3487548
YPL073C	-0.6543638
YPL074W	-0.06024042
YPL079W	-0.8031255
YPL080C	-0.04909198
YPL081W	-0.8428757
YPL084W	-0.6393409000000001
YPL086C	-1.1177700000000002
YPL087W	-0.7735525
YPL088W	-0.8326288000000001
YPL089C	-0.7601153
YPL090C	-0.3499768
YPL091W	-0.2156274
YPL092W	-0.04801707
YPL095C	-0.7238996999999999
YPL096W	-0.02767385
YPL097W	-0.6347285
YPL098C	-0.32576479999999997
YPL099C	-0.15524749999999998
YPL100W	-0.18075539999999998
YPL101W	-0.6896913
YPL102C	-0.35902340000000005
YPL103C	-0.22753379999999998
YPL104W	-0.3466582
YPL105C	-0.03685888
YPL106C	-0.18872550000000002
YPL107W	-0.7547518
YPL108W	-0.6401821999999999
YPL109C	-0.06958116
YPL110C	-0.5590915
YPL111W	-0.2896053
YPL112C	-0.1526692
YPL113C	-0.7420956
YPL114W	-0.02619711
YPL115C	-0.8827759
YPL116W	-0.08254933
YPL118W	0.02152768
YPL119C	-0.1114058
YPL120W	-0.2061909
YPL121C	-0.1432862
YPL123C	-0.1987963
YPL125W	-0.06203053
YPL127C	-0.7636334
YPL129W	-1.788345
YPL130W	-0.06953998
YPL132W	-0.20190639999999999
YPL133C	-0.8663164000000001
YPL134C	-0.7944479999999999
YPL135W	-0.304823
YPL136W	-0.07706839
YPL137C	-0.2982889
YPL138C	-0.19341979999999998
YPL139C	-0.1931503
YPL140C	-0.6693884
YPL141C	-0.032761200000000004
YPL144W	-0.1614486
YPL145C	-0.0535731
YPL147W	0.0006249451
YPL148C	0.04083857
YPL149W	-0.1274039
YPL150W	-0.5330031
YPL152W	-0.1200026
YPL154C	-0.04032219
YPL155C	-0.08247247
YPL156C	-0.01972613
YPL157W	-0.01965184
YPL158C	-0.01926685
YPL159C	-0.09435895
YPL161C	0.004475448
YPL162C	-0.5665463000000001
YPL163C	0.03741042
YPL164C	-0.1568822
YPL165C	-0.04957033
YPL166W	-0.7463741999999999
YPL167C	-0.02098219
YPL168W	-0.2023097
YPL170W	0.03202683
YPL171C	-0.6376998
YPL172C	6.21061e-05
YPL173W	0.02405349
YPL174C	-0.02724949
YPL176C	-0.6486506999999999
YPL177C	0.01974155
YPL178W	-0.1913124
YPL179W	-0.46229899999999996
YPL180W	-0.001743472
YPL181W	0.09820439
YPL182C	-0.5043386
YPL183C	-0.10869589999999998
YPL183W-A	-0.1223333
YPL184C	-0.27350690000000005
YPL185W	-0.0024330470000000002
YPL186C	-0.7985072
YPL187W	-0.10394380000000002
YPL189W	-0.15777149999999998
YPL191C	-0.5470018
YPL192C	-0.02857604
YPL194W	-0.11436980000000001
YPL195W	-0.3818611
YPL196W	-0.10521459999999999
YPL197C	-0.04791807
YPL198W	-0.2172636
YPL199C	-0.0034018
YPL200W	-0.8903598
YPL201C	-0.002189083
YPL202C	-0.08556755
YPL203W	-0.07943141
YPL205C	-0.031271600000000004
YPL206C	-0.03142673
YPL207W	-0.6973913
YPL208W	-0.1309128
YPL212C	-0.708341
YPL213W	-0.46073420000000004
YPL214C	0.01722116
YPL216W	-0.04899881
YPL219W	-0.1651027
YPL220W	-0.155876
YPL221W	-0.09910339
YPL222W	-0.002723232
YPL223C	-0.4985197
YPL224C	-0.6712838000000001
YPL225W	-0.15769570000000002
YPL226W	-0.07697665
YPL227C	-0.05228449
YPL229W	-0.02619629
YPL230W	-0.05003922
YPL232W	-0.07032318
YPL236C	-0.9135530000000001
YPL239W	-0.8572978000000001
YPL240C	-0.06179741
YPL241C	-0.6305715999999999
YPL244C	-0.07167213
YPL245W	-0.5637711999999999
YPL246C	-0.07672714
YPL247C	0.01183296
YPL248C	-0.6111761
YPL249C	-0.6024776999999999
YPL250C	-0.0004960468
YPL253C	-0.23145410000000002
YPL254W	-0.2395252
YPL256C	-0.02808695
YPL257W	-0.01974781
YPL258C	0.04887567
YPL259C	-0.869432
YPL260W	-0.1716049
YPL261C	-0.22046620000000003
YPL262W	-0.3068761
YPL263C	-0.01921445
YPL264C	0.01598099
YPL265W	-0.002348352
YPL267W	0.09207919
YPL268W	-0.48650420000000005
YPL269W	0.01078692
YPL270W	-0.08310616
YPL271W	-0.7006943
YPL272C	0.09681475
YPL273W	-0.03547593
YPL274W	0.08881433
YPR001W	-0.10753039999999998
YPR002W	0.02622248
YPR003C	-0.1101461
YPR004C	-0.102625
YPR005C	-0.03792589
YPR006C	-0.5963096999999999
YPR007C	-0.5353187
YPR008W	0.06386257
YPR009W	-0.6037482
YPR011C	-0.2965116
YPR012W	-0.7250411
YPR013C	-0.3333792
YPR014C	-0.04568881
YPR015C	-0.02088329
YPR017C	-0.03382599
YPR018W	-0.1071103
YPR020W	-0.7241215
YPR021C	-0.5408210999999999
YPR022C	-0.03919251
YPR023C	-1.416117
YPR024W	-0.23824970000000004
YPR026W	0.0072745430000000005
YPR027C	-0.04667058
YPR028W	-0.06241497
YPR029C	-0.08139252
YPR030W	-0.1519345
YPR031W	-0.07401506
YPR032W	-1.9701400000000002
YPR036W	-1.460702
YPR037C	-0.002533801
YPR038W	-0.09931978
YPR039W	-0.06150958
YPR040W	-0.8829877
YPR042C	-0.6880778000000001
YPR043W	-0.50026
YPR044C	-0.7990078
YPR045C	-0.32754190000000005
YPR046W	-0.16909649999999998
YPR047W	-0.6792963000000001
YPR049C	-0.3258643
YPR050C	-0.9424466
YPR051W	-0.27334709999999995
YPR052C	-0.03996131
YPR053C	-0.04897477
YPR054W	-0.7482618000000001
YPR057W	-0.06376126
YPR058W	0.02534918
YPR059C	-0.07332176
YPR060C	-0.25723789999999996
YPR061C	0.1265226
YPR062W	-0.03739976
YPR063C	-0.5248
YPR064W	-0.8350164000000001
YPR065W	-0.2663567
YPR066W	-0.38928909999999994
YPR067W	-0.1543759
YPR068C	-0.05949136
YPR069C	-0.04107199
YPR070W	-0.26342150000000003
YPR071W	-0.6400710999999999
YPR072W	-1.1114540000000002
YPR073C	-0.07225221
YPR074C	-0.2630186
YPR075C	-0.1278733
YPR076W	-0.0002176284
YPR077C	-0.0721464
YPR078C	0.004815026
YPR079W	-0.1691684
YPR083W	-0.06272771
YPR084W	-0.41455829999999994
YPR089W	0.0015904150000000013
YPR091C	0.02369413
YPR092W	0.05507177
YPR093C	-0.5331988000000001
YPR095C	-0.08197671
YPR096C	-0.09973530000000001
YPR097W	0.00034034870000000005
YPR098C	-0.007922109
YPR106W	-0.005223842
YPR109W	0.04352535
YPR111W	-0.3127632
YPR114W	-0.5178832
YPR115W	0.01952202
YPR116W	-0.40523000000000003
YPR117W	0.04905388
YPR118W	-0.6999469
YPR119W	0.0014236239999999999
YPR120C	-0.270606
YPR121W	-0.7506721
YPR122W	-0.04263458
YPR123C	-1.0098610000000001
YPR124W	-0.6779049
YPR125W	0.0492495
YPR126C	0.16587570000000001
YPR127W	-0.6071456000000001
YPR128C	-0.6040932
YPR129W	0.05356214
YPR130C	-0.05673206
YPR131C	-0.06300329
YPR132W	-0.1056177
YPR134W	-0.01076712
YPR135W	-0.7969319
YPR138C	-0.02652057
YPR139C	-0.2955955
YPR140W	-0.5838554
YPR141C	-0.3465304
YPR145W	-0.8238264999999999
YPR146C	-0.248261
YPR147C	-0.2556901
YPR148C	0.03664638
YPR149W	-0.06271865
YPR150W	-0.09254684
YPR151C	-0.382888
YPR152C	-0.03172503
YPR153W	-0.568355
YPR154W	0.04681395
YPR155C	-0.7015295
YPR156C	-0.15199949999999998
YPR157W	-0.173837
YPR158W	-0.1278754
YPR159W	0.1251395
YPR160W	-1.581446
YPR163C	
YPR164W	-1.140149
YPR166C	-0.7466362
YPR167C	-0.1018802
YPR170C	-0.7215888
YPR171W	-0.05731153
YPR172W	-0.6666795
YPR173C	-1.66288
YPR174C	-0.6806227
YPR179C	-0.8305843
YPR184W	-0.05508282
YPR185W	-0.828159
YPR188C	-0.7954318
YPR189W	-0.5148799
YPR191W	0.16365870000000002
YPR192W	-0.05874188
YPR193C	-0.27542990000000006
YPR194C	-1.200883
YPR195C	-0.5844063
YPR196W	-0.07994645
YPR197C	-0.73629
YPR198W	-0.05961111
YPR199C	-0.5233349
YPR200C	0.04627466
YPR201W	-0.5360060000000001
