ORF	hap a | chronological lifespan | glucose [2%], time [9 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [2%], time [21 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [0.5%], time [9 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [0.5%], time [21 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010	hap a | chronological lifespan | glucose [0.5%], time [33 d] | SC, Hopkins (-C) | Matecic M~Smith JS, 2010
YMR020W	-0.242	-0.908	-0.300	-1.252	-3.222
YBL013W	-1.018	-3.151	-0.846	-1.536	-1.803
YML074C	-0.035	-1.719	0.074	-0.862	-2.642
YKL220C	-0.350	-1.260	-0.146	-0.425	-2.967
YLL051C	0.564	0.235	0.177	-0.363	-2.789
YMR222C	-0.010	-0.360	-0.036	-0.429	-3.407
YAL036C	0.256	-0.521	0.378	1.077	-1.524
YAL008W	0.656	0.081	0.396	0.056	-2.392
YAL034C	0.285	1.109	0.482	1.585	-0.594
YAL031C	0.588	-0.038	0.046	0.412	-1.781
YAL022C	0.533	-1.072	0.162	-0.467	-3.149
YAL019W	-0.377	-1.852	0.250	0.145	-2.367
YBR179C	-2.394	-2.211	-3.309	0.626	-3.894
YML051W	-1.321	-4.049	-2.644	-3.742	-4.893
YKR039W	-0.318	-0.328	0.349	1.707	-1.729
YDL226C	-0.083	-2.276	0.865	1.456	-2.179
YDR019C	-0.724	-0.903	0.295	-0.554	-4.600
YAL044C	-4.879	-5.150	-0.516	-5.084	-6.017
YAL062W	-5.705	-6.303	-4.111	-5.397	-6.396
YML006C	-0.972	-5.174	-0.800	-3.568	-4.946
YML004C	0.538	-0.155	0.360	0.130	-2.449
YPL091W	-0.043	-3.008	0.676	4.130	1.791
YKR030W	0.114	-0.151	-0.458	-1.177	-3.871
YDR508C	0.856	0.569	0.341	0.444	-2.286
YAL056W	-2.071	-6.036	0.377	2.267	-1.828
YOL059W	0.093	-0.481	-0.397	-0.549	-3.467
YPR160W	-0.994	-2.593	-2.700	-1.486	-2.157
YOL056W	0.469	0.560	0.362	0.214	-2.462
YGR032W	-0.183	-0.645	-0.384	-2.145	-6.179
YEL017W	-0.578	-1.060	-0.177	-1.746	-2.928
YJL110C	0.072	-1.067	-0.305	-0.490	-2.559
YPL001W	1.336	-1.558	-0.710	-0.016	-2.721
YCR065W	0.291	-3.459	0.325	0.382	-1.766
YBR009C	-0.011	0.337	0.445	0.963	-1.442
YFR025C	1.080	1.047	-0.182	1.495	-2.922
YJR055W	-0.192	-1.371	0.182	-1.008	-3.797
YBR034C	0.154	-0.158	0.063	-0.670	-6.391
YDR158W	-4.182	-5.785	1.133	-1.676	-3.091
YIL072W	-0.832	-0.847	-0.232	-1.675	-2.939
YER062C	1.625	1.501	1.501	1.530	-0.331
YGL194C	0.910	-3.077	1.767	6.238	6.017
YMR027W	-0.272	-0.611	-0.242	-0.166	-2.416
YDR171W	0.554	0.923	0.250	-0.565	-3.119
YPL240C	0.445	0.413	-0.024	0.580	-1.907
YBL003C	1.411	0.402	0.851	2.530	0.382
YFR053C	0.337	-0.792	-0.068	0.119	-2.657
YFL011W	0.113	-0.137	-0.924	-0.635	-1.540
YNR072W	0.818	-0.962	0.040	-0.287	-3.004
YMR011W	0.233	0.107	0.333	-0.151	-3.073
YJL214W	-0.735	-1.855	-0.092	1.175	-3.009
YNL164C	0.865	-0.031	0.308	0.158	-2.697
YOR136W	2.618	0.517	2.105	2.543	-2.330
YFL013C	1.502	1.771	0.508	0.244	-1.233
YLR052W	0.403	0.814	1.347	1.119	-1.642
YJR118C	1.053	-1.212	-1.355	-0.097	-1.970
YER086W	3.833	1.533	0.806	4.875	2.372
YLR432W	0.361	-0.345	0.199	0.408	-1.446
YLR309C	-0.790	-1.492	0.457	0.014	-3.295
YMR035W	-3.646	-4.107	-3.810	-3.100	-4.392
YDL181W	-3.962	-2.585	-1.225	-2.240	-3.212
YJL153C	0.251	-0.081	0.297	0.249	-2.881
YDR123C	-2.999	-4.967	-1.026	-1.410	-6.156
YNL106C	0.794	3.374	1.120	2.653	0.157
YMR044W	1.728	-2.314	0.708	-0.206	-4.977
YMR081C	-0.004	-0.585	0.127	-1.150	-3.744
YPR106W	0.268	-0.419	-0.269	-0.481	-4.018
YIR005W	-0.354	-2.979	0.419	0.637	-1.801
YPL135W	0.545	2.269	0.427	-0.321	-6.829
YMR294W	0.074	-1.352	0.077	-0.290	-3.371
YPL125W	1.114	-1.803	0.437	0.858	-0.239
YER110C	-3.973	-3.535	-2.973	-2.833	-3.391
YPR141C	0.696	0.013	-0.509	-1.253	-4.922
YMR065W	0.555	0.205	0.572	0.167	-1.725
YDR148C	-5.463	-3.762	-3.513	-3.594	-4.253
YJL094C	0.464	-1.347	0.235	-0.410	-1.585
YDR122W	-0.361	-1.365	-0.646	-0.921	-3.704
YCR091W	-0.018	-0.646	0.401	-0.265	-2.272
YPL155C	0.762	-0.058	0.122	0.147	-1.721
YGL216W	0.661	0.458	0.282	-0.395	-2.503
YKL168C	1.642	2.325	0.510	0.784	-3.529
YOR099W	0.414	0.200	0.167	0.214	-1.640
YPL060W	-4.828	-5.218	-1.483	-4.333	-5.515
YCL051W	0.088	-3.595	0.698	0.484	-1.427
YNL268W	-0.099	-1.604	-0.141	-0.489	-3.092
YIR034C	-1.615	-2.305	0.362	-0.395	-2.871
YMR038C	-5.148	-5.983	-1.555	-3.994	-5.003
YBR297W	-1.568	-1.287	-0.102	0.424	-3.062
YER106W	0.307	-0.181	0.423	0.217	-2.533
YKL221W	-0.187	-0.763	-0.353	-0.878	-3.998
YNL307C	-3.228	-5.658	-0.215	0.542	-2.982
YKL150W	2.510	2.162	1.876	3.286	1.443
YOR221C	-3.680	-3.817	-2.911	-3.037	-4.684
YLR188W	0.624	-0.128	0.286	-1.275	-5.374
YAL010C	-1.829	-2.152	-1.745	-1.622	-2.988
YOL027C	-1.481	-1.865	-1.882	-1.420	-3.979
YGL197W	1.674	2.277	0.378	2.186	-1.995
YKR069W	0.470	-0.353	-0.194	-0.456	-3.771
YFR030W	0.119	-0.509	0.261	-0.301	-2.335
YPL023C	0.240	-0.858	0.494	1.246	-0.420
YKL001C	0.056	-1.152	-0.248	-0.305	-2.389
YLR303W	0.674	1.151	0.211	0.026	-3.230
YOL064C	-0.711	-2.625	-0.120	-2.048	-5.007
YPL038W	1.054	1.022	0.597	0.796	-2.466
YDR461W	0.575	2.635	0.541	5.047	4.302
YML062C	0.660	-0.405	1.009	2.851	1.017
YGR249W	0.436	-0.782	0.397	-0.331	-2.485
YGL035C	0.202	-2.987	0.252	0.372	-2.057
YMR036C	0.356	-2.674	0.467	1.394	-1.028
YDR033W	0.040	-0.818	0.225	-0.290	-2.576
YPR166C	-2.487	-1.813	-2.155	-0.881	-2.845
YDR405W	-2.765	-0.378	-1.336	0.435	-0.190
YBL038W	-3.524	-2.060	-2.004	-2.309	0.252
YKR085C	-1.332	-2.639	-1.643	-1.544	-3.238
YOR150W	-4.640	-4.913	-4.279	-4.577	-5.229
YML009C	0.551	0.119	-0.156	-0.399	-2.102
YJL096W	-3.558	-4.320	-4.156	-2.870	-5.091
YGR220C	-1.744	-1.750	-1.332	-1.373	-1.000
YMR158W	-4.953	-3.147	-2.567	-2.924	-4.792
YIR021W	-0.892	-2.093	-1.904	-2.010	-2.531
YOL112W	0.157	0.113	0.344	0.185	-2.864
YML128C	0.324	-1.429	-1.618	-0.961	-3.429
YOL033W	-4.647	-4.273	-4.051	-4.130	-5.669
YHR120W	-4.242	-4.296	-3.544	-3.801	-5.198
YHR091C	-0.601	-0.922	-1.824	0.019	-1.181
YMR023C	-4.686	-6.032	-4.609	-4.751	-6.117
YLR203C	-5.088	-5.272	-4.265	-4.096	-5.344
YDL044C	-0.183	-2.663	-0.911	-1.088	-2.548
YMR100W	0.411	-2.010	0.222	2.334	-1.510
YGR055W	-0.240	-0.478	-0.078	-0.201	-2.268
YAL029C	0.728	0.115	0.307	-0.083	-3.390
YMR080C	-3.699	-2.209	-1.044	-3.361	-4.488
YKR048C	0.375	-0.851	-0.122	0.341	-0.798
YIL007C	0.388	0.486	0.388	-3.430	-5.905
YOR253W	0.302	-0.487	0.104	-0.398	-3.084
YLR328W	0.328	0.531	0.264	-0.017	-1.471
YER002W	-0.684	-2.808	-0.039	-0.867	-3.588
YNL091W	-0.165	-2.748	0.475	-0.335	-3.118
YAL015C	0.374	0.445	0.023	-0.222	-2.986
YDR001C	0.383	1.128	-0.686	-0.243	-2.048
YMR153W	0.348	0.137	0.850	0.906	-2.663
YAR002W	1.220	0.605	1.595	3.499	1.710
YAL051W	-1.218	-2.302	-0.439	-0.832	-3.888
YML060W	0.610	0.050	0.344	0.315	-2.278
YJR073C	-3.731	-3.288	-2.413	-2.513	-3.730
YLR350W	0.124	0.526	-0.775	2.087	-2.081
YAR044W	0.093	-0.926	-0.584	-1.125	-3.856
YGL226C-A	2.043	-0.017	1.472	0.147	-1.424
YML019W	-0.163	-1.769	0.042	0.250	-1.441
YPL196W	-0.491	-2.783	-0.567	-3.220	-6.234
YGL094C	0.455	-0.216	0.053	-0.050	-3.022
YAR020C	0.135	-0.627	0.013	0.342	-1.802
YLR134W	0.699	-0.738	0.260	-0.156	-1.941
YDR406W	0.583	0.195	0.410	0.186	-2.041
YNL264C	-0.003	-5.449	0.109	0.073	-1.723
YLR266C	-0.133	-0.245	-0.096	-0.406	-2.914
YOR201C	-3.200	-4.099	-3.617	-2.881	-3.687
YKL197C	0.029	-0.995	-0.035	-2.074	-3.229
YMR026C	0.367	-0.286	0.459	-0.598	-2.983
YHR160C	0.567	0.020	0.400	0.274	-2.395
YAL055W	0.631	-0.239	0.393	0.279	-2.534
YGR133W	0.320	-1.008	0.005	-0.488	-5.108
YOL136C	-0.014	-0.482	0.425	-0.263	-1.402
YDR281C	0.457	-1.211	-0.059	-0.975	-3.614
YJL117W	-2.251	-4.103	-1.600	-0.464	-1.922
YBR106W	-0.622	-1.307	-1.277	-0.718	-1.308
YBR296C	-0.179	-0.576	-0.392	-0.006	-3.380
YDR313C	0.458	0.444	1.055	0.626	-3.575
YMR008C	0.343	-0.638	0.237	-0.151	-2.560
YMR006C	-0.072	-0.819	-0.269	-1.028	-3.032
YCR024C-A	-3.149	-3.758	-0.509	-1.703	-3.973
YNL082W	0.185	-1.351	4.087	8.039	8.743
YAL023C	-5.160	-5.633	-1.204	-4.082	-5.779
YJR043C	0.391	-0.209	0.076	0.778	-2.616
YLR018C	0.265	-3.773	-0.265	-2.649	-5.246
YNR052C	-4.825	-3.641	-3.103	-2.550	-4.919
YNL055C	-3.526	-2.991	-1.725	-3.133	-3.222
YPL188W	-0.245	-2.317	-3.083	-1.085	-3.588
YOL141W	-0.277	-2.964	0.332	-0.756	-3.674
YLR014C	-0.083	-2.284	-0.303	0.320	-1.995
YML016C	-0.067	-2.035	-0.201	-0.678	-3.573
YAR031W	0.111	-0.740	0.181	-0.348	-2.348
YMR302C	-0.124	-0.489	-0.113	1.009	-0.031
YKL116C	-0.591	-1.262	-0.403	-2.648	-6.785
YKR013W	0.211	0.106	-0.087	-0.106	-2.331
YAL017W	-0.153	-0.227	0.185	-0.741	-3.135
YML017W	-4.086	-5.972	-0.649	-5.523	-6.134
YLL010C	0.093	2.391	1.277	2.356	-0.225
YLR019W	-0.885	-0.741	-0.502	-1.566	-4.695
YHR189W	-3.973	-4.787	-2.498	-4.251	-5.172
YJR059W	-2.432	-1.738	-0.654	-3.431	-5.438
YNL016W	-0.015	-0.102	0.084	-0.804	0.060
YKL015W	0.634	0.199	0.740	0.902	-1.147
YPR191W	-2.172	-2.715	-2.803	-1.355	-3.570
YMR022W	0.551	2.475	0.505	1.144	-2.052
YER095W	-0.287	-0.001	-0.122	0.767	-1.920
YML032C	-1.186	0.900	-0.106	1.070	-1.585
YDR217C	2.170	1.376	1.884	1.834	-0.381
YMR075W	-1.343	-1.919	-1.137	-4.411	-6.760
YDL135C	0.413	0.048	0.029	-0.090	-0.513
YMR133W	0.571	-0.410	-0.220	-0.289	-3.727
YDR028C	1.559	-2.019	-0.710	0.046	-3.322
YIL139C	1.022	1.060	0.931	0.461	-1.575
YCR028C-A	-0.786	-1.115	0.480	-0.528	-0.936
YMR154C	-0.666	-3.770	-2.384	-3.949	-5.626
YNL294C	-1.572	-1.855	-1.714	-2.841	-4.719
YEL024W	-2.515	-2.791	-2.089	-1.507	-2.544
YPL089C	-1.209	-4.302	-0.248	-2.645	-5.043
YDL001W	-4.064	-5.569	-0.078	-3.449	-5.870
YBL093C	1.567	-1.783	-1.042	-1.552	-3.887
YGR085C	0.061	-0.978	1.348	1.980	3.761
YKL006W	-1.637	-5.307	-1.233	-1.893	-3.257
YIL133C	0.280	-1.438	0.524	-0.033	-2.133
YBL027W	-0.156	-5.469	1.263	-2.512	-6.055
YBR191W	-2.698	-0.405	-0.205	0.461	-0.951
YBL087C	0.669	0.254	0.967	1.970	-0.064
YGL031C	-0.139	-0.141	0.235	-0.964	-4.998
YDR500C	0.332	-0.071	0.276	0.653	-1.210
YLR325C	0.317	-2.483	-0.029	-0.405	-1.908
YIL148W	-2.060	-3.006	-0.069	-0.579	-2.379
YLL045C	0.122	0.299	0.410	0.444	-1.838
YGL147C	-0.155	-0.882	0.739	0.470	-2.345
YDR382W	-0.417	0.541	-0.752	2.937	0.232
YGR214W	-0.501	-0.897	0.413	0.271	-1.786
YJL191W	0.275	-0.096	0.455	0.818	-1.570
YMR143W	1.232	0.060	0.350	1.274	-0.884
YML026C	-0.406	0.001	0.733	1.023	-2.430
YJL190C	2.007	-0.246	2.497	2.611	-0.028
YGR118W	-0.343	-0.682	0.761	0.977	-1.294
YBL072C	0.530	-1.219	0.964	-0.624	-2.471
YGL244W	-0.228	-0.138	-0.475	-0.235	-2.203
YBL103C	0.470	1.906	-0.319	-3.104	-4.531
YCR009C	-4.302	-3.303	-0.470	-4.751	-3.456
YGL175C	2.427	1.959	2.039	2.611	0.712
YDR143C	1.209	1.612	0.626	2.001	0.129
YJL098W	-0.080	-0.269	0.245	0.046	-3.062
YKR028W	0.200	-1.150	0.759	1.308	-2.196
YKL117W	0.179	0.725	-0.197	-0.557	-2.585
YPR129W	0.960	0.145	0.299	1.158	-2.434
YGR049W	0.489	-0.166	0.394	0.174	-2.393
YBR037C	-3.185	-4.537	-3.347	-4.289	-5.965
YBR024W	-2.041	-3.968	-0.872	-3.738	-6.538
YMR272C	0.921	-0.410	0.588	-1.548	-2.729
YKL148C	-0.821	-2.137	0.223	1.196	-1.968
YLL041C	-3.139	-5.694	-3.438	-4.667	-6.001
YLR292C	0.344	-4.080	-0.027	-0.817	-3.758
YBL066C	-0.756	-1.335	0.179	1.162	-5.286
YML013W	-0.143	-0.229	-0.332	-1.269	-5.436
YAL067C	0.234	-0.218	0.646	-0.271	-2.936
YOR184W	0.452	0.653	1.022	-0.040	-2.156
YGR208W	1.066	-1.459	0.417	0.712	-2.112
YJL168C	-2.014	-1.106	-0.198	-3.680	-4.713
YKR029C	0.770	-3.114	1.356	6.626	6.024
YDL168W	0.892	-0.171	0.660	-0.474	-2.281
YIL099W	0.378	-0.074	0.384	-0.429	-3.182
YDR346C	1.538	2.100	0.565	0.021	-2.055
YOR007C	0.203	-0.194	0.374	-1.385	-5.017
YGL208W	0.355	-0.434	0.389	-0.194	-2.479
YDR227W	0.848	2.691	1.133	3.938	2.994
YKR072C	0.290	-0.722	0.434	0.311	-3.014
YGR229C	-0.901	-1.590	-1.708	-1.544	-2.566
YPR054W	0.543	0.753	0.667	0.613	-1.316
YML058W	0.086	-0.869	0.145	0.064	-2.339
YBR182C	0.326	0.394	0.239	0.406	-1.823
YKL079W	0.101	0.136	-0.193	-0.405	-2.481
YBR172C	1.007	1.786	1.078	1.227	-2.000
YAL030W	-0.012	-0.250	0.237	1.376	-1.547
YDL194W	1.361	2.101	0.727	1.528	-0.831
YGL115W	-1.642	-0.460	0.152	1.842	0.217
YPL002C	-0.246	-1.700	-3.158	-2.302	-3.459
YPR101W	0.216	-0.630	-0.772	0.688	-1.770
YDR006C	0.756	-0.890	-0.717	-5.722	-5.349
YMR016C	0.687	1.005	0.192	-1.148	-3.317
YML055W	0.395	-0.839	-0.139	1.318	0.029
YOL052C	0.322	0.609	3.177	-0.611	-3.570
YMR017W	0.001	-0.580	0.029	-0.697	-2.648
YAL009W	-1.927	-1.504	-1.708	-1.075	-1.954
YDR523C	-4.367	-5.010	-4.207	-3.732	-5.696
YNL202W	0.578	0.422	0.304	0.303	-3.384
YGR063C	0.953	-0.080	-0.176	-0.210	-1.275
YHR041C	-0.143	1.134	-0.727	-0.770	-2.122
YML034W	0.243	0.728	0.136	0.194	-2.260
YML033W	0.613	-0.181	0.155	-1.117	-3.595
YNL138W	-4.251	-3.692	0.298	-3.088	-3.766
YAL005C	-0.452	-1.993	-0.395	-1.230	-4.904
YBL075C	0.658	-0.181	0.127	0.409	-2.915
YMR019W	0.024	-0.525	0.379	-0.879	-2.939
YHR178W	-0.122	-0.156	0.675	1.068	-0.907
YFL026W	0.298	-0.250	0.035	0.084	-2.290
YKL178C	-0.232	-0.079	0.121	-0.782	-2.718
YOR212W	-0.277	-2.369	-0.114	-1.092	-3.821
YGR008C	0.466	-0.767	-0.125	-0.119	-2.162
YDR536W	0.203	-0.801	0.188	-1.257	-4.889
YMR039C	-0.639	-1.564	1.155	3.096	1.644
YNL066W	0.182	0.122	-0.027	-0.490	-2.676
YML052W	-0.532	-1.429	0.152	-0.709	-2.493
YPL032C	-1.279	-2.570	-0.365	-0.819	-2.521
YAL011W	0.977	2.954	0.402	3.004	1.060
YAR003W	-0.592	-4.446	-0.155	-1.251	-1.889
YDR126W	-0.637	-2.580	-0.117	-1.422	-3.238
YAR042W	0.464	0.170	0.525	0.274	-2.220
YDR334W	0.617	1.854	0.039	2.833	0.642
YAL014C	-0.125	0.737	-0.495	-2.604	-6.348
YLR354C	0.591	0.349	0.127	0.070	-2.314
YJR019C	0.003	-0.050	0.077	-0.504	-3.572
YLR178C	0.227	1.054	0.021	-0.599	-6.171
YER063W	-0.174	-4.771	-0.013	-0.667	-2.598
YOL072W	0.400	1.562	-0.178	0.373	-1.660
YHR167W	1.261	0.584	1.528	3.844	1.824
YKR059W	-0.380	-2.836	0.550	-0.160	-2.668
YER011W	0.343	-0.120	0.530	0.319	-2.716
YOR009W	0.426	-0.947	0.333	0.089	-3.290
YER175C	-0.292	-0.977	-0.291	-1.398	-6.092
YKR050W	0.378	-0.478	0.298	-0.362	-3.120
YGL026C	0.264	-0.187	0.226	-0.714	-4.087
YHR106W	2.490	2.153	2.378	1.789	-1.163
YML028W	-0.707	-0.935	0.353	0.409	-1.646
YOR187W	-4.822	-4.601	-3.809	-3.972	-5.032
YLR306W	-0.121	2.284	0.037	-1.745	-4.026
YBR082C	-1.001	-2.694	0.874	2.022	-0.456
YER144C	-0.328	-1.370	0.020	-0.005	-2.386
YFR010W	-2.485	-2.407	-0.186	-1.277	-3.099
YIL156W	0.609	-4.062	-0.569	-2.621	-4.711
YGR184C	0.214	-0.754	-0.527	-0.563	-3.215
YML088W	-2.415	-3.212	-3.223	-2.674	-4.621
YDL169C	0.161	-1.861	0.019	-0.776	-2.797
YAR027W	0.314	-0.144	0.192	-0.200	-2.477
YKR044W	-0.126	-0.610	-0.258	-0.638	-3.061
YKL216W	0.560	0.538	0.684	0.543	-1.619
YLR420W	0.614	-2.492	0.551	0.433	-1.363
YBL039C	0.578	1.114	0.547	3.598	1.862
YML029W	1.227	6.236	1.085	3.134	1.829
YKR060W	0.255	0.649	0.807	1.194	-0.062
YEL040W	-0.057	-0.536	0.189	-0.070	-2.498
YEL038W	-0.117	-0.348	-0.333	-0.527	-2.793
YML115C	-3.899	-3.256	0.566	1.899	0.692
YDR247W	-0.585	-0.316	0.470	-0.943	-3.342
YMR077C	-4.388	-2.396	-2.276	-2.952	-3.886
YJR102C	-0.950	-1.547	-1.997	-1.856	-2.497
YNR006W	-1.937	-5.239	-5.661	-5.538	-6.245
YDR486C	-0.176	0.170	-0.320	-1.986	-6.536
YAL002W	-0.663	-2.637	-2.893	-2.072	-2.948
YOR230W	0.154	-0.005	0.032	0.411	-1.349
YFL010C	0.044	-1.246	0.218	-0.060	-1.558
YNL107W	0.488	0.788	-0.661	-2.804	-6.398
YAL004W	-0.973	-3.300	-0.448	-1.764	-3.775
YAL018C	-0.020	-0.650	0.147	0.115	-1.778
YAL027W	0.904	0.046	0.282	-0.202	-2.017
YAL028W	0.797	0.530	0.318	0.141	-2.434
YAL037W	-0.140	-0.516	0.018	-0.436	-3.306
YAL043C-A	1.373	1.200	1.125	0.186	-3.654
YAL045C	-0.124	-0.957	-0.677	-1.026	-4.398
YAL046C	-0.555	-1.370	-0.333	-1.307	-6.016
YAL048C	-5.218	-5.388	-5.751	-4.868	-5.125
YAL053W	0.526	0.063	0.033	-0.274	-1.845
YAL061W	-0.130	-0.567	0.227	-0.116	-2.361
YAL065C	-0.091	-0.665	-0.131	-0.598	-3.150
YAL066W	0.677	0.574	0.776	0.731	-1.106
YAL068C	-0.732	-2.319	-0.341	-1.519	-4.500
YML007W	0.804	-2.738	0.675	1.152	-0.961
YAR023C	0.071	-0.367	0.095	-0.256	-3.293
YAR028W	0.040	-0.392	-0.057	-0.724	-3.472
YAR029W	-1.104	-1.944	-0.270	-2.094	-5.319
YAR030C	-0.132	-0.607	-0.100	-0.916	-2.982
YAR047C	-0.107	-0.823	-0.195	0.054	-2.626
YAR035W	-0.155	-0.866	-0.041	-0.741	-2.950
YBL006C	-0.932	-6.586	-2.183	-4.766	-6.781
YBL010C	0.627	-0.678	0.048	2.462	0.773
YBL028C	0.968	0.202	-0.019	0.962	-1.810
YBL048W	0.734	-1.070	0.346	2.491	-1.577
YBL054W	0.627	1.252	0.267	0.718	-2.763
YBL055C	0.235	-0.289	-0.038	0.791	-2.199
YBL059W	0.119	-1.162	0.088	-0.542	-1.730
YBL060W	0.988	0.341	0.606	1.154	-1.139
YBL071C	0.253	-1.316	0.034	-1.410	-3.558
YBL095W	0.996	0.285	-0.509	-1.928	-4.820
YBR005W	0.441	-0.441	-0.500	-0.460	-3.189
YBR012C	0.379	0.038	0.520	-0.035	-2.540
YBR016W	-0.115	0.582	-0.128	-0.208	-1.898
YBR030W	0.093	0.013	-0.082	-0.044	-2.167
YBR053C	0.535	-0.357	0.004	0.251	-2.506
YBR064W	0.473	0.245	-0.003	-0.251	-2.677
YBR075W	0.868	-0.616	0.375	-0.910	-5.183
YBR137W	0.898	-0.615	0.345	-0.028	-1.533
YBR168W	0.251	-0.843	0.884	1.494	0.743
YBR197C	1.039	-0.647	0.496	0.746	-1.609
YBR216C	0.716	0.214	0.221	-0.372	-2.582
YBR226C	1.608	3.971	0.390	-0.437	-2.626
YBR262C	0.108	-1.472	-0.439	-0.196	-1.925
YBR273C	-0.348	-0.294	0.069	-0.325	-4.464
YBR277C	-4.947	-4.520	-0.552	-0.014	-6.026
YBR285W	0.058	0.492	0.250	-0.499	-2.415
YER123W	-1.153	-3.957	-1.057	-3.447	-4.340
YCL005W	-1.675	-3.938	-1.060	-5.187	-6.153
YCL074W	-0.183	-0.142	0.310	0.203	-2.556
YCR043C	1.320	-4.160	0.424	-0.762	-3.967
YCR061W	-1.960	-3.585	-0.387	0.165	-3.756
YCR082W	0.922	1.656	1.078	0.099	-0.086
YCR095C	0.683	1.345	0.730	2.056	-0.454
YCR099C	0.059	-1.089	-0.437	-0.819	-2.961
YCR100C	0.333	0.028	0.218	-0.790	-3.817
YCR101C	0.364	-0.365	0.432	0.117	-2.128
YCR102C	-0.283	-0.547	-0.004	-1.264	-3.530
YCR102W-A	0.106	-1.030	-0.030	-1.079	-2.961
YPL087W	0.032	-0.074	-0.731	-1.444	-3.132
YNL064C	-2.983	-2.793	-1.551	-2.177	-3.773
YDL010W	0.380	0.576	0.433	0.390	-2.254
YDL011C	0.546	-0.411	-0.066	-0.475	-3.339
YDL025C	-1.929	-2.637	-0.594	-3.520	-6.587
YDL036C	-0.000	-0.430	-0.389	-0.897	-3.563
YDL089W	0.538	-0.397	0.327	-0.443	-3.585
YDL172C	-1.021	-3.688	-0.023	-1.902	-4.446
YDL183C	0.042	-3.114	0.413	-0.858	-4.030
YDL211C	0.570	-0.555	-0.084	-0.443	-4.839
YDL241W	0.528	-1.771	0.251	-1.360	-5.199
YDR003W	0.720	-0.868	0.710	-0.197	-2.560
YDR018C	0.604	-0.021	0.505	-0.133	-2.551
YDR031W	0.107	-1.171	0.328	-0.798	-2.832
YDR056C	0.177	0.237	-0.445	-0.535	-2.827
YDR065W	-1.649	-1.530	-1.543	-1.522	-1.585
YDR089W	1.033	2.158	0.260	0.526	-2.041
YDR100W	0.298	-0.363	0.493	0.647	-1.461
YDR154C	-0.053	-1.979	0.050	-0.491	-1.963
YDR157W	1.278	1.274	1.222	1.831	0.985
YDR186C	0.100	-0.606	0.165	-1.178	-4.434
YDR210W	-0.049	0.103	0.356	-0.465	-2.482
YDR219C	-0.219	-0.523	-0.295	-0.219	-3.431
YDR222W	0.433	-0.444	0.113	0.230	-2.556
YDR248C	0.170	-0.797	-0.295	-0.649	-3.783
YDR290W	1.170	-2.641	1.047	1.772	-2.400
YDR316W	-4.326	-5.801	-3.113	-2.655	-3.249
YDR317W	-0.133	-0.659	-0.709	-0.817	-2.722
YDR344C	0.790	1.381	0.396	0.783	-1.828
YDR428C	0.494	-0.176	0.443	1.003	-0.012
YDR458C	1.889	0.405	1.685	0.256	-2.715
YDR537C	0.314	-1.919	0.424	-0.778	-3.275
YEL006W	1.568	1.078	1.104	1.421	0.132
YEL028W	0.357	-0.462	0.262	-0.627	-2.213
YER004W	0.267	-0.240	0.697	0.419	-1.528
YER049W	0.169	0.526	0.097	0.195	-2.341
YER066W	0.557	-0.352	0.225	-0.044	-2.907
YER097W	0.508	-0.734	0.131	-0.946	-2.954
YFL006W	-0.258	0.817	-0.693	-0.775	-4.602
YFL012W	0.587	0.450	0.763	0.145	-3.098
YFL013W-A	1.387	1.578	0.814	1.046	0.029
YFL032W	0.146	-1.007	0.576	1.171	-1.156
YFL054C	0.249	-0.898	0.664	0.323	-1.576
YFL063W	-0.294	-0.944	-0.212	-0.513	-2.988
YFR018C	0.194	-1.127	0.198	0.109	-1.677
YFR039C	0.360	0.842	0.613	0.973	-1.613
YFR041C	0.547	-0.254	0.764	0.860	-2.206
YOL128C	0.346	-0.265	0.740	0.232	-2.628
YGL010W	0.409	-0.375	0.572	-0.857	-3.366
YGL015C	0.518	0.942	0.383	0.478	-1.159
YGL059W	0.443	0.815	0.626	1.450	-1.609
YGL081W	0.556	0.196	0.916	0.317	-2.329
YGL179C	0.406	-0.340	0.422	-0.619	-2.459
YGL196W	0.949	0.242	0.257	-0.155	-2.679
YGL230C	0.155	-1.083	-0.170	-0.711	-3.009
YGR012W	0.568	0.528	0.128	-0.430	-3.174
YGR015C	0.118	-1.230	0.228	-0.060	-4.893
YGR079W	0.779	-1.006	0.779	0.249	-2.780
YGR117C	0.125	-0.385	-0.132	-0.394	-3.253
YGR206W	1.324	4.654	-0.713	-2.992	-5.534
YGR219W	-1.733	-2.165	-1.189	-2.016	-2.609
YGR226C	0.469	0.809	0.663	0.750	-0.823
YGR237C	1.492	-4.018	-0.635	0.276	1.783
YGR257C	-5.210	-5.076	-4.551	-3.688	-5.493
YHL010C	-0.501	-3.137	-0.093	-0.557	-2.947
YHL013C	0.336	-0.180	1.305	-0.983	-4.363
YHL039W	0.093	-0.521	-0.042	-0.955	-5.052
YMR241W	0.239	-0.682	0.245	0.462	-3.015
