orf	hap a | growth (culture turbidity) | isobutanol [1.4%] | SC | Kuroda K~Avalos J, 2019	hap a | growth (culture turbidity) | standard | SC | Kuroda K~Avalos J, 2019
YOR298W	6.1180083950999995	0.7507987220447285
YOR299W	6.1114929442	0.662351507767286
YOR300W	6.50940083845	0.5491298042059463
YOR301W	7.4657759527	0.5271163196608901
YOR302W	6.04028837365	0.4512720067971376
YOR303W	6.368387865399999	0.5847656414549971
YOR304C-A	3.4429504113	0.0029737766964044433
YOR304W	8.4551937108	0.3051519154557464
YOR305W	4.7600022718	0.020336331638639026
YOR306C	7.15815359235	0.4785395858021556
YOR307C	6.803992297	0.5616963064295486
YOR308C	7.251696851699999	0.3359003978950071
YOR309C	6.107304440049999	0.4196814872096601
YOR311C	6.5163816787	0.3295243536637623
YOR312C	7.281481770099999	0.05598875111849674
YOR313C	5.781066505699999	0.4432458541297698
YOR314W	6.4772889733	0.3121138094553815
YOR315W	5.675888512599999	0.5988848802886192
YOR316C	6.945470659399999	0.3681318681318682
YOR317W	7.277758655299999	0.5544187236219466
YOR318C	6.6327290162	0.43250070165590787
YOR320C	6.8021307396	0.30692391899288446
YOR321W	5.613526339699999	0.5949262145581165
YOR322C	6.6187673357	0.09070454225847278
YOR323C	0.0	
YOR324C	6.8281925432	0.427071973827699
YOR325W	6.9324397576	0.2603383458646616
YOR327C	6.4847352029	0.38969427300129184
YOR328W	6.4251653661	0.4445893089960886
YOR330C	0.2047713139999999	
YOR331C	6.955709225100001	0.0
YOR332W	5.5800183064999995	0.018515429524603846
YOR333C	6.6169057783	0.45069630046420034
YOR334W	6.5498897119	0.47292880488844674
YOR337W	6.2352865113	0.39184952978056425
YOR338W	6.5191740148	0.4727298686464877
YOR339C	5.6740269551999996	0.5539698162729659
YOR342C	5.1453446536000005	0.048661360347322706
YOR343C	6.9398859872	0.4631169527896995
YOR344C	5.8881060562	0.7674675940562757
YOR345C	6.7835151656	0.6487376509330406
YOR346W	6.859839019	0.5956580732700135
YOR347C	6.4549502845	0.33093006488824794
YOR348C	6.7127759844	0.5626733222407099
YOR349W	5.2728613355	0.575639894086496
YOR350C	7.074848898699999	0.201420865675569
YOR351C	6.1208007312	0.649787104622871
YOR352W	6.6867141808	0.5670935412026725
YOR354C	7.224704269399999	0.3271064158721979
YOR355W	5.779204948299999	0.6220003221130617
YOR356W	6.6727525003	0.5636769423908495
YOR357C	7.4732221823	0.3857267405654502
YOR358W	6.7164990992	0.6071230598669622
YOR359W	7.6714780454	0.597913127881582
YOR360C	5.987699377099999	0.12684595056738693
YOR363C	6.6727525003	0.6228204770539824
YOR364W	3.4662198788	0.9449516648764769
YOR365C	6.3823495458999995	0.6279714160711681
YOR366W	7.175372998299999	0.583344143209236
YOR367W	6.6774063938	0.6619737942570394
YOR368W	6.7174298779	0.5962311209643896
YOR369C	6.5349972527	0.6390827517447657
YOR371C	5.7010195375	0.6233469387755102
YOR374W	6.217601716	0.37829341317365267
YOR375C	5.9244064255	0.650903377847604
YOR376W	6.0705386813999995	0.547378104875805
YOR377W	7.1642036539	0.46212810185786674
YOR378W	4.8270183382	0.6066332433474738
YOR379C	6.9259243067	0.5156564977825561
YOR380W	6.7239453288	0.5159191583610188
YOR381W	5.4664633051000004	0.6037800102162437
YOR382W	5.788512735299999	0.6267888728091333
YOR383C	6.3144027008	0.6022995283018868
YOR384W	6.7323223371	0.6047283284944006
YOR385W	6.878454593	0.5491204330175913
YOR386W	6.1161468377	0.6670217622888449
YPL001W	4.9377810035	0.3956644674835061
YPL002C	4.9163730934	0.1262779250283983
YPL003W	5.6163186758	0.32283725555187265
YPL004C	4.7479021487	0.7692609292295628
YPL005W	4.9740813728	0.20022455089820357
YPL008W	5.0466821114	0.7270379933603835
YPL009C	5.742904578999999	0.11280388978930309
YPL013C	2.0830827305999997	0.0
YPL014W	3.5704670931999996	0.27711157455683
YPL015C	4.590600548399999	0.37935928629359283
YPL017C	3.9418477944999997	0.6170011806375443
YPL018W	4.780479403199999	0.23306074766355142
YPL019C	5.580949085199999	0.43112074716477655
YPL021W	3.0268923323999997	0.1937269372693727
YPL022W	2.9449838068	0.33343868520859665
YPL023C	5.8350516702999995	0.05359706492263519
YPL024W	5.971876139199999	0.0
YPL025C	4.9284732165	0.05930122757318226
YPL026C	4.2201506258	0.054477282752536375
YPL027W	4.486353334	0.7010373443983401
YPL029W	3.8990319742999997	0.05418954404392458
YPL030W	5.2151530561	0.02409423523112619
YPL031C	0.0158232379	
YPL032C	5.0652976854	0.13855200294009554
YPL033C	3.7724460710999996	0.15001233654083396
YPL034W	6.669960164199999	0.1024281328495674
YPL035C	5.0485436688	0.17053834808259588
YPL036W	4.854941699199999	0.43194018404907975
YPL037C	6.8849700439	0.008787346221441122
YPL038W	4.0423718940999995	0.22634123877504028
YPL039W	5.473909534699999	0.05611290596837273
YPL040C	3.8245696782999996	0.16403017765879774
YPL041C	4.2955437005	0.07172264355362946
YPL042C	0.21035598619999993	
YPL045W	1.2947131717	0.0
YPL046C	5.3938625665	0.05746333045729077
YPL047W	5.623764905399999	0.042039059913935785
YPL048W	7.556992265299999	0.0
YPL049C	4.7264942386	0.25896022055927526
YPL050C	0.0	
YPL051W	5.0736746937	0.10420106402494954
YPL052W	4.1531345594	0.10040340654415061
YPL053C	4.658547393499999	0.14065934065934066
YPL054W	4.8810035028	0.09725400457665903
YPL055C	4.9098576425	0.05270142180094786
YPL056C	5.3277772788	0.490566037735849
YPL057C	4.2880974708999995	0.2654655958324289
YPL058C	5.987699377099999	0.08736203948391108
YPL059W	0.0	
YPL060W	4.663201287	0.1465069860279441
YPL061W	5.700088758799999	0.07838014369693011
YPL062W	6.138485526499999	0.16876421531463226
YPL064C	5.580949085199999	0.1761174116077385
YPL065W	8.3062691188	0.0010085163603765106
YPL066W	5.0364435457	0.02384032526335243
YPL067C	5.686127078299999	0.3925356032083811
YPL068C	5.875075154399999	0.5679657794676807
YPL069C	0.0	
YPL070W	5.818297653699999	0.1887697968325068
YPL071C	5.2412148597	0.0687266915290357
YPL072W	5.4850788791000005	0.37586967588664505
YPL073C	4.9294039951999995	0.5007552870090635
YPL074W	5.451570845899999	0.19771213932047121
YPL077C	5.553025724199999	0.08933959101575595
YPL078C	4.455172247549999	0.29011052638969054
YPL079W	8.1992295683	0.059257577477579745
YPL080C	7.546753699599999	0.017513566847557966
YPL081W	4.0014176313	0.7466852756454989
YPL084W	4.5598848513	0.12390283731373751
YPL086C	5.1537216619	0.10745891276864729
YPL087W	5.1109058417	0.18484793298124197
YPL088W	5.1853681377	0.2733800035900197
YPL089C	4.4453990712	0.19200167504187607
YPL090C	5.2970615817	0.17097170971709713
YPL091W	5.5139330188	0.7086428089128965
YPL092W	4.7106710007	0.8275044457617072
YPL095C	5.754073923399999	0.6099967648010353
YPL096W	6.141277862599999	0.4849954531676266
YPL097W	3.8422544735999997	0.3955910852713178
YPL098C	4.018171647899999	0.6015751679406997
YPL099C	4.854941699199999	0.7271855828220858
YPL100W	5.344531295399999	0.6041448972483456
YPL101W	4.093564722599999	0.14665757162346524
YPL102C	3.1572013504	0.3122051886792453
YPL103C	4.0135177544	0.8033395176252319
YPL104W	4.130795870599999	0.4646237043713385
YPL105C	3.3563879921999997	0.32168607875762617
YPL106C	2.3995474885999997	0.05818463925523664
YPL107W	5.0587822345	0.6899724011039559
YPL108W	5.0513360049	0.6863829003132487
YPL109C	5.0988057185999995	0.6686746987951808
YPL110C	3.5416129534999996	1.0961892247043363
YPL111W	3.5574361913999994	1.0635792778649922
YPL112C	4.3262593975999994	0.6764199655765921
YPL113C	3.8273620144	0.9243677042801556
YPL114W	4.157788452899999	0.651443922095366
YPL115C	4.5012457932	0.5618279569892474
YPL116W	4.5952544419	1.0403078792789144
YPL118W	4.667855180499999	0.24366899302093722
YPL119C	5.3128848196	0.7980028030833917
YPL120W	3.7231147999999994	0.93175
YPL121C	5.546510273299999	0.7153884880013426
YPL123C	5.0196895291	0.7472649731132949
YPL125W	4.2015350518	0.3269827204253433
YPL127C	5.398516459999999	0.5777586206896552
YPL129W	0.7083225906999998	0.047306176084099864
YPL130W	4.7479021487	0.7206430111742795
YPL132W	0.002792336100000015	
YPL133C	1.7945413335999996	1.532676348547718
YPL134C	6.4084113495	0.6274509803921569
YPL135W	3.3256722951	0.6439966414777497
YPL136W	3.0538849147	0.6568119475769582
YPL137C	5.693573307899999	0.38858917770148765
YPL138C	3.2325944251	0.9781169018139937
YPL139C	2.2022224041999996	1.943364327979713
YPL140C	4.9508119053	0.7178040985147582
YPL141C	4.449122185999999	0.6891213389121339
YPL144W	4.8521493631	0.1352388260118933
YPL145C	2.8658676172999997	0.18999675219227025
YPL147W	3.6188675855999994	0.9277263374485598
YPL148C	0.0	
YPL149W	3.7501073822999995	0.7391412261106974
YPL150W	4.261104888599999	0.7498907820008738
YPL152W	3.8850702937999997	1.039290848107331
YPL154C	2.1957069532999998	1.6002543450614668
YPL155C	3.8794856215999998	0.649232245681382
YPL156C	4.036787221899999	0.8780262854507724
YPL157W	1.3654523528999998	0.0
YPL158C	4.3299825124	0.2727858985382631
YPL159C	4.0135177544	0.5278293135435992
YPL161C	3.9576710323999995	0.006585136406396983
YPL162C	2.7560357306999994	0.3171225937183384
YPL163C	3.1618552439	1.2419782160730055
YPL164C	4.2006042731	0.9463771327276755
YPL165C	4.312297717099999	0.816317720699331
YPL166W	2.6918120004	1.4484785615491007
YPL167C	2.4256092922	1.4666155026861087
YPL168W	1.9537044912999997	1.6460219151977133
YPL170W	3.9781481638	0.6045858680393075
YPL171C	4.008863860899999	0.5068493150684932
YPL172C	2.7039121234999994	0.18760757314974186
YPL173W	3.0119998731999997	0.14400494437577255
YPL174C	3.0222384388999997	0.11826301201108715
YPL176C	5.8248131046	0.7836369447107703
YPL177C	5.3920010091	0.903676851372346
YPL178W	5.2728613355	0.824360105913504
YPL179W	6.148724092199999	0.6522858007871633
YPL180W	6.1170776164	0.28834449178332316
YPL181W	4.903342191599999	0.880979498861048
YPL182C	6.024930525099999	0.6182604665533755
YPL183C	4.1540653381	0.5588169392785123
YPL183W-A	4.12381503035	0.4478593516094705
YPL184C	5.611664782299999	0.8462431580693318
YPL185W	3.4010653698	0.8122605363984674
YPL186C	5.7671048252	0.682698515171078
YPL187W	4.728355796	0.8948818897637795
YPL188W	3.1786092605	0.28199121522693993
YPL189W	4.3579058734	0.8178013183868673
YPL191C	4.6110776798	0.746063786838918
YPL192C	4.207119723999999	1.2053097345132744
YPL193W	3.5741902079999996	0.17500000000000004
YPL194W	3.9995560739	0.7799310442684783
YPL195W	3.0213076601999997	1.1075169439309922
YPL196W	4.109387960499999	0.8570781426953569
YPL197C	2.5307872853	1.392423685178374
YPL198W	3.0687773738999997	1.0142553836821353
YPL199C	1.8606266213	1.9539769884942468
YPL200W	3.5704670931999996	0.8623566214807092
YPL201C	2.8444597072	1.5490837696335078
YPL202C	4.4770455469999995	0.8555093555093556
YPL203W	3.6812297585	0.7514538558786347
YPL205C	0.04933127109999999	
YPL206C	4.544061613399999	0.9061859893486276
YPL207W	2.6750579838	1.7035490605427974
YPL208W	4.015379311799999	0.9510894761242467
YPL212C	6.506143113	0.36123032904148783
YPL213W	5.147206211	0.2934900542495479
YPL214C	5.546510273299999	0.6593388152374561
YPL215W	5.586533757399999	0.10613128957014331
YPL216W	4.5459231708	0.7362817362817363
YPL219W	3.8003694320999997	0.9096252755326967
YPL220W	5.1202136287	0.7382294128340301
YPL221W	3.6877452093999996	1.1113074204946995
YPL222W	4.214565953599999	0.7555212014134277
YPL223C	2.9459145854999997	1.3336492890995262
YPL224C	4.8521493631	0.8189142528294648
YPL225W	3.5462668469999996	0.4301837270341207
YPL226W	6.6373829096999994	0.02061421960454354
YPL227C	3.2446945482	0.8869764773379231
YPL229W	3.3349800821	1.07535584705554
YPL230W	2.6657501968	1.5122206703910615
YPL232W	2.9124065523	1.465324384787472
YPL234C	0.2904029543999999	
YPL236C	3.5099664776999995	0.2736674622116149
YPL239W	7.119526276299999	0.0
YPL240C	2.5279949492	1.0574374079528719
YPL241C	3.5965288967999998	0.5491718426501034
YPL244C	3.0855313905	0.28205128205128205
YPL245W	1.3738293612	1.436991869918699
YPL246C	4.017240869199999	0.2546339202965709
YPL247C	3.1851247114	0.48158971361776737
YPL248C	3.6328292661	1.019215987701768
YPL249C	3.6039751263999995	0.6482438016528926
YPL250C	3.7873385302999996	0.5276480707790612
YPL253C	2.7904745425999997	0.9132755170113411
YPL254W	3.0948391775	0.7822556390977443
YPL256C	2.6629578607	0.6717930793428869
YPL257W	2.7914053212999996	1.1777259086362122
YPL258C	3.8376005800999997	0.5251030802813486
YPL259C	5.4478477311	0.3582778062532034
YPL260W	5.3771085499	0.6927471005712307
YPL261C	6.0491307713	0.41883366671795663
YPL262W	0.0	
YPL263C	5.147206211	0.43761301989150075
YPL264C	5.415270476599999	0.6610519078721211
YPL265W	4.2778589052	0.6884247171453438
YPL267W	3.8608700475999997	0.8654773384763743
YPL268W	0.24572557680000004	
YPL269W	4.5468539495	0.8796315250767656
YPL270W	3.5834979949999997	0.7392207792207793
YPL271W	0.10238565699999995	
YPL272C	0.0037231147999999773	
YPL273W	5.8238823259	0.5259709125779127
YPL274W	4.09542628	0.4222727272727272
YPR001W	5.9365065486	0.17968015051740355
YPR002W	6.037961426899999	0.034068136272545096
YPR003C	5.454363181999999	0.29778156996587035
YPR004C	5.3938625665	0.5620362381363243
YPR005C	5.0420282178999996	0.633930219678789
YPR006C	5.742904578999999	0.7364667747163696
YPR007C	4.262035667299999	0.6307053941908715
YPR008W	6.423303808699999	0.1321547601796841
YPR009W	6.3534954061999995	0.48066217404043365
YPR011C	4.4100294805999996	0.39130434782608703
YPR012W	6.041684541699999	0.3947003543367741
YPR013C	4.478907104399999	0.3846633416458853
YPR014C	5.538133264999999	0.5546218487394958
YPR015C	5.548371830699999	0.5950343902029862
YPR017C	4.9936277255	0.7410997204100652
YPR018W	6.252971306599999	0.6978267341470678
YPR020W	5.933714212499999	0.10619607843137256
YPR021C	5.4506400672	0.48087431693989063
YPR022C	8.022381615299999	0.06740921220559232
YPR023C	4.687401533199999	0.17454328832406676
YPR024W	0.0	
YPR026W	6.9054471753	0.038954036932201105
YPR027C	6.6625139346	0.5050293378038558
YPR028W	6.554543605399999	0.591735302470889
YPR029C	6.088223476699999	0.6072465983794527
YPR030W	6.433542374399999	0.642795138888889
YPR031W	6.115216059	0.055859969558599704
YPR032W	5.962568352199999	0.23556041211364342
YPR036W	5.488801993899999	0.033915550279803294
YPR037C	4.8968267407	0.2676297281885573
YPR038W	5.736389128099999	0.46211260749634925
YPR039W	5.460878632899999	0.5808760865859894
YPR040W	6.301371798999999	0.5660265878877402
YPR042C	5.788512735299999	0.463096960926194
YPR043W	0.0632929516	
YPR044C	3.5462668469999996	0.0
YPR045C	4.7311481320999995	0.0
YPR046W	5.820159211099999	0.1856708779785703
YPR047W	5.000143176399999	0.07036485480268057
YPR049C	5.2598304336999995	0.0835250398159618
YPR050C	6.7434916815	0.021256038647342997
YPR051W	5.314746377	0.20612959719789845
YPR052C	6.0333075333999995	0.4273372415921013
YPR053C	5.951399007799999	0.6197998123240539
YPR054W	5.935575769899999	0.6074956876274111
YPR057W	6.3721109801999996	0.05521472392638037
YPR058W	5.8918291709999995	0.5037914691943128
YPR059C	5.665649946899999	0.4912107770658781
YPR060C	5.762450931699999	0.05152640930382814
YPR061C	6.210155486399999	0.39568345323741017
YPR062W	5.774551054799999	0.2725660863958736
YPR063C	6.044476877799999	0.38712657838004316
YPR064W	6.545235818399999	0.03868031854379977
YPR065W	6.2483174131	0.7711902279159838
YPR066W	5.607941667499999	0.22788381742738592
YPR067W	0.0	
YPR068C	6.030515197299999	0.36981015588825444
YPR069C	5.750350808599999	0.1761087730657171
YPR070W	3.0389924555	0.0
YPR071W	6.078915689699999	0.4827744602664218
YPR072W	0.0	
YPR073C	5.883452162699999	0.6489479512735327
YPR074C	6.591774753399999	0.012143462298785648
YPR075C	5.537202486299999	0.46209446965876627
YPR076W	5.912306302399999	0.6187027707808564
YPR077C	5.977460811399999	0.6420118343195267
YPR078C	4.2490047655	0.42979189485213576
YPR079W	5.958845237399999	0.6091846298031866
YPR083W	5.724289004999999	0.34211382113821137
YPR084W	4.7860640754	0.45138078568650336
YPR087W	5.500902116999999	0.027072758037225045
YPR089W	5.608407056849999	0.5442280784089925
YPR091C	5.3752469925	0.3674458874458874
YPR092W	0.11727811620000006	
YPR093C	0.01303090180000005	
YPR095C	0.020477131400000004	
YPR096C	0.002792336100000015	
YPR097W	0.0	
YPR098C	0.002792336100000015	
YPR099C	0.0	
YPR100W	0.0	
YPR101W	0.0	
YPR106W	5.1155597352	0.6974163027656477
YPR109W	5.521379248399999	0.7532029669588672
YPR111W	4.8065412067999995	0.6719597211463981
YPR114W	5.638657364599999	0.4313304721030043
YPR115W	6.553612826699999	0.6063059224541969
YPR116W	0.0	
YPR117W	6.3618724145	0.5269934162399414
YPR118W	4.8661110436	0.7274292272379493
YPR119W	4.709740222	0.2349802371541502
YPR120C	6.5145201212999995	0.39777111015859407
YPR121W	6.6718217216	0.43275669642857134
YPR122W	6.086361919299999	0.4935005352500383
YPR123C	6.252040527899999	0.5320827750483847
YPR124W	5.708465767099999	0.3295287787379749
YPR125W	6.5954978682	0.6048546429579452
YPR126C	6.137554747799999	0.6134364573855019
YPR127W	5.533479371499999	0.7481917577796469
YPR128C	6.4856659815999995	0.6496842709529276
YPR129W	6.224117166899999	0.6850605652759084
YPR130C	5.886244498799999	0.726122707147375
YPR131C	0.0	
YPR132W	5.897413843199999	0.5257260101010102
YPR133W-A	4.1131110753	0.04095949309798598
YPR134W	5.601426216599999	0.11050182784978399
YPR135W	4.9815276024	0.0
YPR138C	6.123593067299999	0.6204590363277095
YPR139C	5.567918183399999	0.15463055834169173
YPR140W	6.4372654892	0.5835743204164257
YPR141C	5.418993591399999	0.3026451391274477
YPR145W	6.2008476994	0.41368958270789546
YPR146C	6.2771715528	0.46530249110320276
YPR147C	6.190609133699999	0.43196511802736437
YPR148C	5.956052901299999	0.423659946866698
YPR149W	6.6271443439999995	0.4328651685393258
YPR150W	6.081708025799999	0.5131619222528313
YPR151C	4.7730331736	0.5044851794071762
YPR152C	5.880659826599999	0.6799620132953467
YPR153W	5.1369676452999995	0.3371987678927342
YPR154W	5.626557241499999	0.7025641025641026
YPR155C	5.582810642599999	0.35245081693897967
YPR156C	5.684265520899999	0.42475847388243004
YPR157W	5.2346994088	0.4614153627311522
YPR158W	6.340464504399999	0.5386083382266589
YPR159W	5.751281587299999	0.30506554458650265
YPR160W	5.639588143299999	0.10397755405182374
YPR163C	2.9403299133	0.006331117442228537
YPR164W	5.889967613599999	0.2371997471554994
YPR166C	5.7503508085999995	0.19197151181612174
YPR167C	5.961637573499999	0.6224824355971897
YPR170C	6.034238312099999	0.31605738084220264
YPR171W	5.733596791999999	0.6019480519480519
YPR172W	6.4354039318	0.35565519236332077
YPR173C	5.885313720099999	0.22663292740787597
YPR174C	5.6749577338999995	0.539609644087256
YPR179C	5.753143144699999	0.6429380359165183
YPR184W	5.789443513999999	0.512379421221865
YPR185W	5.492525108699999	0.5909167937637689
YPR188C	5.701950316199999	0.5659484165850475
YPR189W	6.0239997463999995	0.37283683559950553
YPR191W	5.424578263599999	0.10037748798901854
YPR192W	6.411203685599999	0.46777003484320556
YPR193C	5.929991097699999	0.5019620153822005
YPR194C	5.839705563799999	0.28450749123366276
YPR195C	5.761520152999999	0.6234248788368335
YPR196W	5.722427447599999	0.5743331164606376
YPR197C	5.2989231390999985	0.5158967152643598
YPR198W	6.096600484999999	0.4074809160305344
YPR199C	6.412134464299999	0.6160545797648426
YPR200C	5.2449379745	0.6640638864241347
