ORF	hom | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [4.8 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [9.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [19.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [38.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [76.9 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [31.25 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [62.5 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [125 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [77.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [154.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.025 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.05 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.1 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [16.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [32.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [65.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [130.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [1.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [2.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [4.7 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | alverine citrate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004
YAL034C-B	-0.000	-0.000	-0.000	-0.000	-11.435	-10.608	-12.474	-7.002	-11.731	-9.720	-10.908	-6.968	-12.396	-12.393	-12.138	-12.101	-11.582	-9.598	-11.805	-11.444	-11.565	-9.766	-10.631	-12.082	-12.283	-8.925	-11.385	-12.262	-12.252	-12.462	-11.608	-11.525	-12.456
YAL034W-A	NaN	NaN	NaN	NaN	-10.803	-10.192	-5.805	-10.718	-11.715	-8.374	-8.154	-6.977	-11.371	-11.628	-11.259	-11.606	-11.239	-10.725	-9.939	-11.202	-10.991	-11.206	-10.135	-11.498	-11.713	-8.206	-7.941	-11.033	-9.475	-11.086	-11.066	-11.137	-11.213
YAL035W	-7.617	-7.998	-8.058	-7.905	-11.245	-11.225	-9.464	-12.967	-7.959	-7.507	-13.697	-4.284	-11.956	-12.475	-10.776	-12.873	-11.321	-12.901	-10.915	-10.952	-9.848	-52.139	-3.768	-12.248	-11.920	-3.748	-4.346	-10.448	-4.440	-20.079	-16.521	-12.318	-11.953
YAL036C	-7.094	-7.885	-7.491	-7.755	-11.748	-10.955	-12.320	-12.470	-11.104	-10.251	-11.696	-12.103	-11.183	-10.314	-11.187	-11.763	-10.267	-12.375	-10.225	-11.910	-11.258	-11.951	-10.628	-12.072	-12.046	-4.925	-11.139	-10.533	-9.126	-10.905	-11.568	-12.475	-11.289
YAL037W	-10.260	-7.743	-6.359	-7.861	-12.344	-12.002	-8.999	-13.139	-6.179	-10.301	-8.664	-12.465	-10.447	-8.950	-11.528	-12.440	-4.070	-12.942	-6.850	-7.697	-10.601	-6.500	-11.524	-12.929	-8.214	-10.404	-12.994	-6.498	-1.527	-0.000	-11.761	-11.885	-12.636
YAL038W	-0.000	-0.000	-0.000	-0.000	-12.337	-11.809	-10.830	-13.381	-0.000	-10.965	-11.729	-13.295	-8.866	-8.772	-12.070	-12.799	-12.348	-12.315	-8.399	-9.977	-12.173	-13.234	-12.849	-12.708	-7.969	-3.838	-13.133	-6.008	-1.733	-12.757	-12.903	-12.029	-12.550
YAL039C	-4.381	-6.114	-4.547	-5.609	-11.042	-11.513	-11.979	-11.660	-11.429	-9.782	-11.155	-8.645	-11.864	-11.215	-11.444	-11.331	-7.412	-10.098	-8.959	-11.821	-10.871	-11.138	-5.119	-11.660	-11.507	-3.715	-11.261	-11.920	-11.612	-11.477	-11.158	-9.286	-11.464
YAL040C	-7.597	-8.543	-8.895	-9.129	-11.040	-10.804	-5.598	-12.175	-12.226	-10.264	-8.922	-11.880	-12.140	-11.949	-11.579	-10.591	-7.720	-12.189	-6.676	-11.945	-11.505	-12.361	-9.617	-12.408	-12.045	-5.661	-12.218	-8.823	-11.853	-12.908	-11.640	-11.739	-11.937
YAL041W	-0.000	-0.000	-0.000	-0.000	-9.819	-8.551	-8.392	-12.275	-12.203	-8.974	-5.789	-7.725	-11.979	-12.143	-11.859	-11.768	-6.976	-12.010	-6.859	-12.347	-11.852	-8.012	-3.495	-11.111	-12.452	-6.121	-11.242	-12.139	-11.080	-65.572	-10.810	-10.989	-10.857
YAL042C-A	-8.633	-8.513	-7.845	-6.468	-10.795	-10.688	-11.407	-11.336	-10.612	-9.095	-9.423	-11.479	-10.841	-10.895	-10.564	-10.760	-10.977	-11.579	-11.321	-11.397	-9.645	-7.177	-10.746	-5.328	-9.059	-8.716	-7.314	-10.307	-9.565	-11.326	-10.708	-11.379	-10.874
YAL042W	-8.753	-8.879	-7.134	-8.820	-11.761	-11.339	-11.644	-11.376	-11.848	-7.378	-11.471	-11.715	-11.204	-9.263	-10.899	-10.580	-10.139	-11.169	-10.249	-11.807	-9.342	-9.085	-8.083	-9.972	-9.843	-36.455	-11.734	-10.725	-9.761	-11.369	-10.667	-11.590	-10.875
YAL043C	-0.000	-0.000	-0.000	-0.000	-10.960	-9.522	-8.182	-10.986	-11.050	-8.934	-8.666	-10.300	-10.519	-10.292	-9.884	-7.823	-9.995	-10.710	-9.769	-11.047	-10.241	-10.300	-10.830	-4.938	-10.228	-8.890	-7.436	-10.560	-10.682	-9.125	-9.500	-10.826	-10.110
YAL044C	-11.659	-11.760	-11.875	-12.117	-8.110	-8.869	-10.319	-9.697	-10.449	-9.511	-7.384	-3.795	-10.447	-10.041	-6.725	-4.600	-0.000	-3.058	-2.749	-9.573	-9.428	-9.998	-10.569	-5.090	-9.526	-4.894	-0.000	-10.644	-9.808	-7.361	-9.195	-10.596	-9.073
YAL045C	-9.254	-8.527	-6.846	-7.668	-10.877	-11.325	-10.813	-11.830	-11.458	-10.510	-10.401	-11.830	-11.307	-11.599	-11.239	-7.650	-6.437	-10.859	-11.027	-11.748	-11.712	-9.963	-11.650	-11.437	-11.817	-8.577	-9.057	-11.481	-7.804	-0.277	-10.869	-11.762	-11.532
YAL047C	-9.099	-9.162	-9.093	-9.405	-8.631	-8.827	-4.431	-8.327	-9.792	-5.874	-5.356	-4.057	-9.226	-9.391	-8.741	-9.427	-9.467	-8.242	-6.000	-9.620	-7.603	-8.166	-42.217	-8.897	-9.741	-24.732	-5.498	-5.574	-9.772	-7.546	-8.306	-8.017	-8.100
YAL049C	-9.820	-8.074	-7.419	-9.832	-9.088	-7.941	-10.869	-10.892	-9.414	-9.887	-7.064	-9.440	-8.401	-10.915	-7.308	-8.948	-10.756	-8.898	-9.766	-10.299	-10.001	-9.415	-8.137	-0.000	-7.140	-10.369	-9.930	-10.773	-10.731	-10.856	-9.705	-10.816	-10.314
YAL051W	-10.188	-9.406	-7.675	-8.449	-11.288	-10.916	-12.000	-12.149	-11.560	-9.470	-11.038	-11.265	-10.932	-9.889	-11.016	-11.281	-10.262	-12.066	-10.149	-12.083	-11.676	-12.104	-10.537	-12.141	-11.870	-11.442	-12.118	-10.343	-9.234	-7.913	-11.258	-12.063	-11.246
YAL053W	-9.084	-9.354	-8.416	-8.851	-11.214	-10.930	-12.163	-12.423	-10.930	-7.470	-10.057	-10.245	-11.215	-10.305	-11.291	-11.431	-10.175	-12.354	-8.073	-12.003	-11.334	-11.975	-6.683	-12.087	-12.027	-2.983	-11.847	-11.285	-7.026	-5.940	-11.442	-12.328	-11.750
YAL054C	-6.746	-8.296	-6.460	-6.178	-7.259	-7.429	-8.952	-7.514	-9.254	-3.826	-4.769	-2.619	-8.084	-9.537	-8.596	-8.533	-7.732	-1.333	-5.603	-8.723	-6.947	-9.164	-3.315	-9.490	-7.799	-28.445	-16.695	-9.523	-6.635	-7.474	-8.118	-6.058	-9.351
YAL055W	-7.859	-9.809	-9.379	-7.294	-11.549	-10.963	-11.034	-11.907	-11.900	-9.476	-10.751	-11.149	-11.642	-10.829	-11.148	-11.692	-10.362	-11.903	-11.021	-11.890	-10.515	-10.571	-11.078	-11.505	-11.401	-14.246	-11.223	-10.596	-11.891	-80.376	-10.388	-11.262	-11.408
YAL056C-A	-8.535	-8.360	-7.397	-6.475	-8.408	-8.598	-8.840	-8.940	-9.246	-7.361	-6.489	-0.381	-9.126	-8.960	-9.130	-8.857	-8.151	-7.102	-8.855	-9.009	-7.327	-8.825	-1.083	-7.930	-7.347	-20.738	-11.961	-8.420	-6.882	-8.005	-8.514	-5.648	-8.370
YAL056W	-8.871	-8.856	-8.882	-8.927	-11.800	-11.618	-12.325	-8.981	-12.624	-9.057	-11.610	-12.399	-12.157	-12.618	-11.646	-12.288	-10.146	-12.735	-12.283	-11.975	-12.474	-11.452	-12.519	-12.827	-11.220	-7.052	-11.544	-10.999	-12.533	-12.618	-11.641	-12.737	-11.946
YAL058W	-2.405	-8.547	-7.101	-8.574	-11.283	-11.398	-12.482	-12.460	-12.703	-10.369	-11.713	-5.379	-12.601	-12.652	-11.978	-11.907	-11.102	-12.477	-10.789	-12.469	-10.853	-11.472	-10.037	-12.159	-11.609	-0.000	-11.591	-12.445	-12.629	-12.700	-11.577	-10.820	-12.228
YAL059W	-7.984	-8.495	-7.945	-6.977	-13.302	-12.855	-8.831	-13.226	-6.452	-8.351	-12.528	-11.791	-12.495	-10.935	-13.014	-13.386	-10.504	-10.977	-11.276	-11.253	-12.421	-13.091	-5.311	-12.854	-12.702	-36.456	-11.551	-3.698	-8.867	-9.777	-12.564	-12.907	-12.947
YAL060W	-9.611	-9.398	-7.580	-8.688	-11.477	-10.741	-11.854	-11.949	-11.296	-8.321	-11.655	-11.539	-11.613	-11.139	-10.955	-11.127	-9.507	-11.862	-9.359	-11.906	-11.673	-11.805	-11.777	-11.928	-11.667	-4.284	-11.408	-10.026	-9.568	-9.312	-11.052	-11.812	-11.151
YAL061W	-8.645	-8.715	-8.383	-7.390	-10.322	-10.037	-10.758	-10.959	-10.956	-9.157	-10.305	-10.880	-10.553	-10.538	-10.355	-10.287	-9.547	-10.697	-9.083	-10.941	-10.516	-10.398	-10.616	-10.335	-10.637	-5.343	-10.868	-10.441	-9.819	-10.643	-9.811	-10.091	-10.108
YAL062W	-9.188	-9.214	-8.202	-9.639	-10.674	-10.310	-11.227	-11.259	-11.161	-9.040	-10.010	-10.523	-10.926	-10.704	-10.840	-10.895	-10.665	-11.272	-10.005	-11.276	-10.888	-11.151	-11.131	-11.141	-11.206	-9.042	-11.073	-10.526	-9.898	-9.523	-10.416	-10.816	-10.809
YAL064C-A	-7.495	-7.930	-6.896	-7.034	-5.484	-6.746	-1.112	-4.916	-7.741	-6.801	-6.443	-7.484	-6.477	-7.244	-6.445	-6.812	-6.802	-7.843	-6.258	-6.718	-6.284	-6.569	-6.958	-6.965	-7.360	-6.383	-7.323	-7.380	-5.946	-7.457	-6.434	-6.896	-7.017
YAL065C	-9.463	-8.676	-7.231	-9.474	-11.255	-10.779	-10.153	-12.225	-12.109	-9.516	-10.238	-11.729	-11.378	-11.299	-11.109	-11.379	-9.721	-12.096	-10.195	-11.888	-11.557	-12.098	-4.613	-12.092	-12.096	-11.485	-11.720	-10.769	-10.988	-11.881	-10.851	-11.807	-11.376
YAL066W	-8.810	-8.203	-7.750	-9.426	-11.516	-11.149	-11.289	-11.641	-8.980	-10.895	-10.690	-11.635	-11.582	-11.612	-11.458	-10.992	-11.246	-11.645	-11.276	-11.570	-11.247	-11.235	-10.548	-11.625	-11.264	-9.817	-10.863	-11.317	-11.343	-10.227	-11.322	-11.442	-11.539
YAL067C	-9.256	-9.819	-10.041	-9.167	-11.109	-10.011	-10.347	-11.424	-11.695	-10.195	-9.970	-8.623	-11.626	-11.551	-11.649	-10.288	-8.758	-11.070	-11.082	-11.528	-10.920	-11.590	-11.558	-11.047	-11.217	-3.469	-8.325	-11.662	-11.410	-7.969	-10.555	-10.046	-10.867
YAL068C	-10.497	-9.552	-7.352	-10.890	-11.278	-11.111	-11.482	-11.744	-10.815	-9.940	-10.499	-11.624	-11.357	-10.632	-11.457	-11.452	-10.539	-11.713	-10.733	-10.814	-11.706	-11.638	-11.537	-10.994	-11.140	-10.064	-11.678	-10.224	-10.692	-11.294	-11.491	-11.743	-11.375
YAR002C-A	-8.514	-8.695	-8.194	-8.283	-8.209	-7.712	-7.933	-9.614	-9.562	-8.329	-4.905	-5.510	-9.337	-9.253	-9.207	-9.347	-9.206	-7.072	-9.268	-9.548	-8.673	-8.772	-8.766	-9.043	-8.369	-45.354	-4.463	-9.571	-8.627	-6.631	-7.489	-7.402	-9.390
YAR002W	-8.255	-8.095	-8.575	-8.560	-10.335	-9.464	-5.689	-9.661	-8.671	-7.311	-6.647	-0.000	-7.556	-5.314	-10.298	-5.750	-10.465	-10.750	-10.404	-9.101	-6.453	-5.417	-10.813	-10.932	-10.963	-10.811	-0.000	-0.000	-6.456	-0.415	-2.693	-11.129	-9.992
YAR003W	-6.717	-8.092	-4.740	-4.671	-11.723	-10.925	-11.693	-6.125	-10.606	-14.836	-10.353	-11.871	-11.193	-9.956	-11.179	-11.820	-10.211	-12.595	-9.290	-12.133	-11.898	-12.177	-12.336	-12.362	-12.577	-11.614	-11.879	-10.589	-8.478	-3.801	-11.950	-12.619	-12.001
YAR007C	-0.000	-0.000	-0.000	-0.000	-12.533	-12.424	-10.786	-12.054	-4.385	-9.027	-9.414	-11.962	-11.920	-10.960	-12.608	-12.556	-11.537	-12.388	-11.983	-10.787	-12.000	-12.649	-12.621	-12.170	-10.724	-5.611	-12.252	-7.946	-6.934	-5.440	-12.513	-9.917	-12.573
YAR008W	-0.000	-0.000	-0.000	-0.000	-11.261	-10.539	-12.511	-9.343	-11.239	-14.328	-11.651	-11.788	-10.126	-11.462	-11.924	-11.730	-9.949	-12.371	-9.247	-12.014	-11.959	-11.762	-12.243	-12.490	-12.069	-11.784	-10.567	-11.352	-10.640	-8.548	-11.876	-12.254	-11.414
YAR014C	-7.275	-7.091	-7.562	-8.521	-10.801	-10.140	-11.408	-11.140	-11.677	-12.313	-11.096	-10.986	-11.322	-10.931	-10.419	-11.399	-10.479	-11.685	-10.244	-11.647	-10.536	-11.185	-11.532	-11.442	-11.623	-5.850	-11.603	-10.845	-10.931	-9.704	-10.589	-10.389	-11.013
YAR015W	-5.535	-6.537	-7.052	-7.399	-12.481	-12.442	-12.745	-12.493	-5.118	-9.313	-10.974	-12.100	-12.083	-11.195	-12.681	-12.597	-11.940	-11.575	-11.944	-11.403	-11.918	-11.409	-12.077	-12.576	-11.494	-9.792	-12.369	-8.247	-9.079	-6.111	-12.500	-10.219	-12.547
YAR018C	-8.457	-7.319	-8.459	-8.536	-0.000	-0.000	-11.996	-4.925	-2.510	-9.266	-0.906	-3.691	-11.217	-5.660	-11.861	-14.106	-4.078	-5.631	-7.961	-9.580	-8.451	-10.619	-11.749	-11.942	-17.130	-5.450	-3.130	-11.712	-0.000	-0.000	-5.042	-0.000	-7.080
YAR019C	-0.000	-0.000	-0.000	-0.000	-11.276	-10.925	-11.712	-12.437	-11.546	-17.517	-11.662	-12.289	-11.409	-10.931	-11.260	-11.576	-5.071	-12.500	-9.263	-12.531	-11.292	-12.506	-10.947	-11.609	-12.223	-5.982	-9.528	-11.867	-8.804	-11.139	-11.479	-12.541	-11.856
YAR020C	-8.637	-8.912	-6.368	-8.170	-12.135	-11.532	-13.027	-10.058	-9.970	-18.251	-12.190	-12.884	-10.900	-9.417	-10.517	-12.185	-11.142	-12.841	-9.229	-12.631	-12.303	-12.474	-12.433	-12.791	-12.632	-27.708	-10.807	-8.092	-6.323	-5.272	-12.465	-12.919	-12.135
YAR023C	-8.726	-8.864	-7.744	-9.089	-11.361	-10.690	-12.231	-10.942	-11.624	-15.751	-10.985	-11.414	-10.709	-9.675	-10.422	-11.400	-7.181	-12.186	-10.421	-12.157	-11.245	-11.701	-11.042	-11.827	-12.090	-2.835	-8.395	-10.318	-9.049	-8.579	-11.352	-12.117	-11.316
YAR027W	-9.303	-9.354	-8.875	-9.450	-11.299	-10.617	-12.494	-7.443	-11.343	-14.654	-10.962	-11.886	-11.560	-9.548	-10.747	-11.935	-9.732	-12.499	-9.852	-12.145	-11.993	-12.151	-10.037	-12.507	-12.511	-5.109	-10.395	-9.788	-9.771	-11.505	-11.749	-12.482	-11.523
YAR028W	-9.735	-9.895	-9.454	-9.715	-11.595	-11.184	-12.146	-12.540	-10.684	-6.934	-10.968	-12.275	-12.035	-10.139	-12.550	-12.656	-11.116	-11.288	-11.557	-10.633	-12.268	-12.567	-8.366	-12.517	-12.714	-14.605	-3.061	-9.976	-7.056	-0.000	-11.733	-12.625	-11.699
YAR029W	-8.241	-8.563	-7.460	-8.133	-11.337	-10.282	-11.751	-8.387	-11.748	-13.163	-11.384	-11.887	-10.997	-11.189	-11.013	-11.278	-10.493	-11.875	-10.080	-11.372	-10.207	-11.646	-10.056	-11.575	-11.742	-5.488	-11.729	-10.266	-10.881	-11.709	-11.024	-11.419	-10.731
YAR030C	-9.541	-8.650	-5.796	-7.138	-11.726	-11.666	-12.568	-10.764	-9.299	-14.857	-12.091	-12.365	-10.073	-9.633	-11.261	-12.520	-10.366	-11.570	-10.453	-11.562	-11.095	-12.596	-12.599	-11.791	-11.833	-4.206	-11.563	-8.298	-6.941	-3.219	-12.222	-12.384	-12.128
YAR031W	-8.660	-8.323	-8.058	-6.679	-10.807	-10.415	-13.070	-3.073	-10.617	-13.429	-11.324	-13.110	-10.589	-8.636	-11.195	-12.332	-5.403	-13.143	-8.023	-9.696	-10.869	-9.814	-11.569	-11.341	-12.854	-11.179	-8.292	-13.124	-8.810	-7.452	-11.813	-13.090	-12.218
YAR035W	-9.209	-8.499	-6.846	-7.937	-11.844	-11.708	-11.317	-12.129	-9.825	-10.063	-11.895	-11.744	-10.751	-10.509	-11.664	-12.021	-10.925	-12.605	-10.553	-10.801	-11.754	-12.625	-12.493	-12.634	-11.931	-15.497	-11.868	-8.308	-7.852	-3.575	-12.265	-12.328	-12.266
YAR037W	-8.777	-8.865	-9.194	-8.981	-11.563	-10.858	-12.816	-10.630	-10.612	-11.845	-11.339	-12.850	-12.782	-11.637	-11.681	-11.510	-10.848	-12.857	-9.148	-11.813	-12.386	-12.388	-8.707	-12.883	-12.025	-22.061	-11.714	-12.846	-10.311	-10.731	-11.888	-12.883	-12.569
YAR040C	-9.304	-8.780	-6.497	-9.219	-12.852	-12.819	-13.254	-12.807	-4.521	-8.576	-12.572	-10.822	-11.468	-10.043	-12.737	-12.837	-8.924	-12.916	-10.785	-10.285	-12.353	-13.043	-12.518	-13.262	-12.667	-49.127	-10.833	-11.098	-9.131	-5.306	-12.831	-11.134	-12.921
YAR042W	-9.129	-8.796	-8.100	-6.462	-11.194	-11.908	-10.328	-12.219	-5.717	-10.696	-12.149	-9.975	-12.147	-11.291	-12.279	-12.309	-8.226	-10.510	-11.787	-10.727	-11.649	-11.844	-12.549	-12.184	-10.588	-3.056	-10.135	-10.500	-7.904	-1.752	-12.149	-10.492	-12.347
YAR043C	-5.062	-9.493	-9.014	-10.276	-12.275	-11.038	-13.094	-13.255	-7.843	-8.050	-11.390	-12.970	-10.943	-7.731	-12.959	-12.704	-13.158	-13.238	-8.019	-12.269	-12.989	-11.760	-12.317	-13.129	-8.888	-8.521	-11.061	-13.265	-1.907	-0.000	-11.976	-12.647	-12.302
YAR047C	-7.826	-8.510	-7.738	-9.415	-9.523	-10.136	-10.584	-0.944	-3.857	-1.258	-0.975	-0.000	-7.822	-6.138	-8.511	-23.256	-33.452	-1.398	-9.989	-10.656	-10.179	-10.494	-11.191	-6.686	-10.353	-0.000	-0.187	-4.313	-7.466	-15.013	-9.885	-9.938	-10.816
YAR050W	-8.176	-8.536	-7.485	-8.340	-7.016	-7.357	-0.344	-9.583	-8.753	-6.984	-3.128	-5.344	-8.589	-9.050	-9.173	-7.915	-8.988	-5.253	-7.102	-6.452	-7.794	-4.528	-1.851	-8.621	-7.532	-13.717	-8.966	-5.316	-9.571	-7.823	-7.640	-9.626	-8.877
YBL001C	-4.442	-7.835	-1.498	-1.983	-6.013	-6.822	-0.000	-9.069	-8.628	-8.125	-0.000	-2.179	-4.941	-8.928	-8.731	-9.196	-0.893	-5.593	-5.816	-9.114	-6.744	-4.513	-0.000	-8.994	-7.788	-0.000	-0.000	-9.279	-9.343	-7.485	-7.201	-8.281	-8.170
YBL002W	-8.941	-9.328	-7.857	-8.806	-4.145	-5.275	-7.158	-8.072	-8.084	-8.346	-7.830	-7.781	-8.456	-8.038	-6.006	-7.947	-0.000	-6.664	-4.802	-7.907	-5.487	-5.971	-6.821	-8.353	-5.863	-0.000	-3.520	-6.770	-8.042	-7.121	-6.981	-8.049	-5.910
YBL003C	-8.498	-7.689	-8.362	-6.117	-4.555	-4.962	-4.340	-8.839	-9.089	-7.424	-4.207	-6.476	-7.193	-7.776	-8.955	-8.979	-0.000	-7.784	-7.963	-3.719	-7.870	-7.154	-2.456	-9.130	-7.788	-0.000	-0.000	-8.123	-8.911	-7.462	-8.466	-6.331	-8.565
YBL004W	-0.000	-0.000	-0.000	-0.000	-8.696	-8.408	-10.051	-10.017	-9.790	-7.719	-4.514	-7.716	-9.256	-9.245	-9.692	-9.220	-9.948	-10.050	-8.191	-9.990	-9.300	-9.897	-6.163	-8.745	-9.679	-10.418	-5.490	-9.720	-8.475	-6.946	-8.253	-10.058	-9.141
YBL005W	-5.491	-8.675	-3.684	-6.050	-8.485	-8.462	-6.460	-9.067	-6.740	-8.179	-6.959	-7.020	-5.203	-9.286	-6.163	-9.254	-7.989	-8.157	-8.410	-9.164	-8.711	-8.689	-2.187	-9.261	-8.036	-1.897	-0.000	-8.520	-8.541	-7.330	-8.718	-7.760	-8.908
YBL006C	-4.770	-5.324	-6.354	-4.874	-8.791	-7.822	-9.188	-9.439	-9.766	-8.419	-9.724	-9.795	-8.729	-9.745	-8.763	-9.298	-9.501	-8.538	-8.493	-8.713	-8.889	-8.447	-9.790	-9.783	-9.762	-9.267	-9.146	-9.494	-9.354	-8.025	-9.093	-8.204	-9.264
YBL007C	-6.335	-6.621	-5.415	-6.596	-11.079	-10.616	-11.094	-10.483	-11.777	-11.616	-10.402	-10.145	-10.755	-10.296	-10.065	-11.212	-9.791	-11.486	-11.727	-10.724	-10.982	-9.246	-11.130	-11.449	-11.907	-5.614	-4.387	-11.880	-11.083	-11.755	-11.394	-9.278	-9.440
YBL008W	-9.803	-7.278	-7.777	-3.517	-11.565	-11.346	-11.633	-12.582	-12.390	-10.683	-12.355	-11.130	-11.736	-11.588	-9.861	-12.330	-10.939	-9.441	-10.769	-11.550	-11.981	-12.283	-12.435	-12.183	-11.779	-8.731	-10.769	-12.558	-8.613	-8.490	-12.017	-12.578	-12.032
YBL009W	-8.587	-6.899	-2.086	-5.833	-7.873	-6.590	-9.148	-8.159	-9.323	-8.403	-8.206	-6.653	-9.325	-7.877	-8.620	-8.544	-6.499	-8.513	-8.095	-8.476	-7.948	-8.499	-7.291	-9.330	-7.733	-6.858	-3.283	-8.863	-8.706	-8.291	-8.194	-8.473	-7.713
YBL010C	-7.809	-9.022	-3.861	-6.298	-6.187	-6.632	-6.565	-7.273	-8.285	-7.987	-7.145	-5.436	-8.481	-8.543	-7.813	-7.216	-7.214	-8.352	-5.790	-7.835	-7.721	-8.183	-8.596	-8.444	-8.557	-5.223	-2.314	-8.508	-8.197	-8.436	-7.317	-7.420	-5.865
YBL011W	-7.548	-9.462	-9.272	-9.307	-3.600	-3.070	-0.000	-8.493	-9.337	-9.078	-7.924	-8.269	-9.018	-9.368	-8.954	-8.800	-0.000	-6.642	-4.542	-8.987	-8.379	-9.333	-5.777	-9.288	-7.823	-0.000	-1.463	-6.121	-1.798	-1.837	-7.547	-9.382	-8.379
YBL012C	-8.334	-8.448	-8.512	-8.462	-10.269	-8.567	-10.703	-10.800	-8.466	-6.019	-7.367	-7.638	-7.359	-5.494	-8.152	-10.108	-7.160	-8.416	-9.739	-10.736	-9.974	-10.615	-10.155	-10.651	-10.833	-8.034	-8.825	-6.533	-7.096	-0.821	-8.875	-8.787	-9.550
YBL013W	-7.963	-6.975	-7.626	-7.582	-9.440	-7.887	-8.518	-8.925	-7.294	-6.994	-8.798	-7.728	-9.378	-9.367	-8.708	-9.047	-4.519	-9.094	-4.251	-9.460	-8.358	-5.659	-7.582	-7.998	-9.455	-5.064	-9.105	-0.764	-3.212	-24.557	-8.602	-9.477	-7.646
YBL014C	-0.000	-0.000	-0.000	-0.000	-11.250	-11.622	-8.814	-11.842	-9.918	-9.275	-8.262	-3.186	-12.374	-12.155	-11.329	-11.881	-11.685	-10.248	-8.246	-11.908	-7.218	-11.422	-6.960	-12.188	-7.784	-0.000	-5.651	-10.630	-10.504	-7.253	-11.937	-9.670	-12.165
YBL015W	-6.723	-8.680	-3.611	-6.839	-9.402	-8.017	-7.924	-9.304	-9.097	-7.163	-8.616	-8.547	-8.907	-8.520	-8.097	-9.032	-8.950	-9.064	-8.882	-9.304	-8.078	-8.134	-9.119	-9.057	-9.243	-12.112	-8.810	-9.062	-8.960	-7.380	-7.976	-9.008	-9.101
