orf	hom | growth (relative abundance in pooled culture) | nicotinamide [20 mM], time [5 gen] | YPD | Simoneau A~Wurtele H, 2016	hom | growth (relative abundance in pooled culture) | nicotinamide [20 mM], time [20 gen] | YPD | Simoneau A~Wurtele H, 2016
YIL131C	-2.062065	-26.48885
YIL132C	0.748178	0.9137014999999999
YIL133C	0.215036	1.4500335
YIL135C	0.8131895	1.76784
YIL136W	0.4721265	-0.91730305
YIL137C	-0.6589754999999999	1.6292689999999999
YIL138C	0.52729325	1.1010715
YIL139C	0.6527415000000001	0.5672098
YIL140W	-0.4451385	-1.5685580000000001
YIL141W	0.15009049999999996	-0.9492925
YIL145C	0.26738300000000004	1.335812
YIL146C	-0.43128449999999996	0.452707
YIL148W	0.7257045	1.18309
YIL149C	-0.06696139999999999	-5.52436
YIL152W	0.4389485	-1.843845
YIL153W	-8.332355	-12.8293
YIL154C	-0.52746315	0.5289115
YIL155C	0.3791312	0.8442565000000001
YIL156W	0.1394061	2.3823659999999998
YIL157C	-0.525332	-2.94572
YIL158W	0.07840699999999999	-0.005469000000000002
YIL159W	0.6123040000000001	2.380955
YIL160C	0.936139	1.160442
YIL161W	0.616893	-2.16564
YIL162W	-0.529579	0.07930000000000004
YIL163C	-0.55368385	-0.6706346
YIL164C	0.18984349999999994	0.07399320000000001
YIL165C	1.14509	1.25548
YIL166C	-0.479535	0.05098500000000006
YIL173W	-0.23176750000000002	0.45728349999999995
YIR001C	-0.286911	-2.4332275
YIR002C	-0.4798365	-3.8299950000000003
YIR003W	0.903551	0.11229500000000003
YIR004W	0.29158	1.581405
YIR005W	1.54827	
YIR007W	0.2674415	1.0802355000000001
YIR009W	0.2990865	2.000865
YIR013C	0.18624174999999998	-1.88483
YIR014W	0.316105615	1.026443
YIR016W	-0.5669460000000001	-3.802655
YIR017C	-0.45411355	-0.5304755
YIR018W	0.07166849999999997	-0.38310999999999995
YIR019C	-1.070035	-0.6002095000000001
YIR020C	0.39889050000000004	0.12578499999999998
YIR020W-A	-0.2655652	1.89027455
YIR021W	0.4676225	3.296105
YIR023W	-0.757761	2.5684199999999997
YIR024C	0.9167780000000001	2.0480099999999997
YIR025W	0.42984449999999996	-4.866985
YIR026C	1.1089935	
YIR027C	-0.3642195	0.7792
YIR028W	-0.717211	-0.031039999999999957
YIR029W	-1.0586245	0.7463930000000001
YIR030C	-0.18054050000000002	1.083872
YIR031C	0.20923350000000007	0.5657065
YIR032C	0.5452334999999999	1.7076575
YIR033W	0.2147536	1.1758585
YIR034C	0.39276950000000005	1.771245
YIR035C	0.18856600000000007	-1.9842849999999999
YIR036C	-0.014245499999999967	-0.5972525
YIR037W	0.170839	-1.689599
YIR038C	-0.8350055	0.9266565
YIR039C	-0.135676	-0.32866690000000004
YIR042C	-0.4894875	0.0122000000000001
YJL003W	-0.16014799999999996	1.290125
YJL004C	-0.32027744999999996	-3.742825
YJL007C	0.514304	1.0433975
YJL012C	-0.649885	0.19069685
YJL013C	0.5612524999999999	-0.6637055
YJL016W	0.11113225000000002	-2.1569464999999997
YJL020C	0.64437525	2.9523925
YJL022W	0.230233735	4.905145
YJL023C	0.6542225	3.4750300000000003
YJL024C	0.909524	0.44247475
YJL027C	-0.2908554	1.153855
YJL028W	1.254156	-0.69024535
YJL029C	1.1042535	-0.041852500000000015
YJL030W	1.04448	-1.131342
YJL036W	0.1956475	1.1311179999999998
YJL037W	0.6249425	0.954595
YJL038C	0.13767800000000002	2.9483550000000003
YJL042W	0.594576	2.0090700000000004
YJL043W	0.03871350000000001	0.4831900000000001
YJL044C	-0.391385	0.2618595
YJL045W	0.8906525000000001	1.67036
YJL046W	-0.5440735	
YJL047C	3.183275	2.745375
YJL048C	0.8428804999999999	1.3231905
YJL049W	0.790329	1.4225750000000001
YJL051W	0.7387469999999999	1.1760535
YJL052W	-1.486525	-7.119680000000001
YJL053W	0.09893350000000001	-0.5454699999999999
YJL055W	-0.7463465	0.37478149999999993
YJL056C	0.7739975	1.56582
YJL057C	-0.6391675	-0.2712745
YJL058C	-0.572649	2.2864025
YJL060W	-0.12316049999999999	0.32676499999999997
YJL062W	0.8373805	
YJL063C	1.2175525	
YJL064W	0.492714	0.4525800000000001
YJL065C	0.175042	0.17924649999999998
YJL066C	0.3465889999999999	-0.7132780000000001
YJL067W	0.39925945	0.8869095
YJL068C	-0.349785	-2.81984
YJL070C	-0.23708849999999998	-0.18062949999999994
YJL071W	0.2573935	-0.033507999999999996
YJL073W	0.2662196	-2.22614
YJL075C	-0.9991805	
YJL077C	0.513934	-1.1386815000000001
YJL078C	-0.55921	-1.549755
YJL079C	0.13581985000000002	0.3009075
YJL080C	0.8231115	-1.1619350000000002
YJL082W	0.943087	2.2185
YJL083W	0.8082615	0.272911
YJL084C	-0.5761775	-2.070115
YJL088W	-0.481663	1.2356835
YJL089W	0.064512	-0.290225
YJL092W	-6.829075	-3.572265
YJL093C	-0.49480500000000005	0.561209
YJL094C	-0.47814049999999997	3.58911
YJL095W	1.0405760000000002	-1.0102950000000002
YJL096W	-0.0658935	
YJL098W	0.788542	0.830027
YJL099W	0.349111	-1.4355624999999999
YJL100W	0.549943	2.7779949999999998
YJL101C	0.4199035	-0.9827284999999999
YJL102W	-0.012688000000000033	
YJL103C	0.14319264999999998	1.908318
YJL105W	-0.85672355	-0.08254499999999998
YJL106W	-0.8034254000000001	0.9628675
YJL107C	0.21166505	3.0534749999999997
YJL108C	0.05527385	0.83502375
YJL110C	-0.06505699999999998	-1.415375
YJL112W	0.33404715	1.89195
YJL115W	0.8572035	0.6952375000000001
YJL116C	-0.582694	-1.281345
YJL117W	0.4119635	
YJL118W	0.5718375	0.39718025
YJL119C	0.48737800000000003	2.9372550000000004
YJL120W	1.20241	0.558284
YJL121C	-1.87836	-4.0400350000000005
YJL122W	-1.5638319999999999	0.8287979999999999
YJL123C	0.5994204999999999	-0.0059635000000000105
YJL124C	0.706477	-3.6773800000000003
YJL126W	0.470155	1.794925
YJL127C	-0.57186	
YJL128C	0.04974200000000001	0.5487565
YJL129C	-1.108174	-8.718215
YJL130C	-0.588259	-2.794885
YJL131C	-0.6193495	-17.71445
YJL132W	-0.37200544999999996	1.1031342250000002
YJL133W	-0.05481349999999999	-3.702395
YJL134W	-0.54587375	-2.7646800000000002
YJL135W	1.0492525000000001	1.83016
YJL136C	1.0059695	
YJL137C	0.562316	0.26793999999999996
YJL138C	0.248149	1.146837
YJL139C	0.7639015	3.11428
YJL141C	0.14093249999999996	1.35331935
YJL142C	0.8899365	-0.41946000000000006
YJL144W	0.32149700000000003	-1.248475
YJL145W	0.37555120000000003	-2.0671100000000004
YJL146W	0.039069500000000035	0.36619499999999994
YJL147C	-0.7012975	-0.42229255
YJL148W	0.3338705	-1.210244
YJL149W	0.22344300000000003	-0.15012050000000005
YJL150W	0.06770849999999998	-0.5289565
YJL151C	0.030854500000000007	0.38266799999999995
YJL152W	0.31370049999999994	-0.32052149999999996
YJL153C	0.1446807	1.797005
YJL154C	-0.746197	-1.118566
YJL155C	-0.028110000000000024	0.46838650000000004
YJL157C	-0.29534099999999996	-0.23004049999999998
YJL158C	-1.3477104999999998	-2.1509645
YJL159W	-0.94852	-1.313488
YJL160C	-0.2726415	2.590215
YJL161W	-0.88072825	1.862075
YJL162C	-0.9996405	-1.235185
YJL163C	0.0029649999999999954	-1.367578
YJL164C	-0.01971400000000001	-3.867095
YJL165C	-1.50619	-2.97282
YJL166W	-0.042085999999999985	4.927395
YJL168C	1.1402505	2.304075
YJL169W	0.3733943	-0.115915
YJL170C	0.8415545	-0.10556349999999998
YJL171C	0.3932685	0.17217500000000008
YJL172W	-0.334808	0.38412500000000005
YJL175W	0.654904	2.321715
YJL176C	-0.6190245	
YJL177W	0.5595095	-2.34435
YJL178C	0.07013499999999998	0.28161888
YJL179W	-1.0527250000000001	-3.6116900000000003
YJL180C	-0.088442	2.82439
YJL181W	-0.16735899999999998	0.0598795
YJL182C	0.48760299999999995	-0.9993730000000001
YJL183W	-0.39981999999999995	
YJL185C	-0.05890850000000003	-1.829065
YJL186W	1.01152055	-0.041885000000000006
YJL187C	0.18738049999999998	-0.714159
YJL188C	1.8888600000000002	
YJL189W	0.90341	
YJL190C	-0.32450049999999997	0.14027349999999994
YJL191W	1.2004835	2.75652
YJL192C	-2.5068	-0.42912300000000003
YJL193W	0.9730219999999998	-0.1745899999999999
YJL196C	0.5270405	3.50788
YJL197W	1.124465	0.759726
YJL198W	0.4499185	0.7167180000000001
YJL199C	0.12952750000000002	-2.39018
YJL200C	0.08386349999999998	-0.12230499999999989
YJL201W	0.2571822	-2.381275
YJL204C	0.588156	-0.8811740000000001
YJL205C	-0.392953	-1.645335
YJL206C	-0.9306155	0.8452905
YJL207C	-0.08848249999999999	1.170375
YJL208C	-0.2656923	0.39930575
YJL209W	-0.370492	0.8656275
YJL210W	-0.40637199999999996	0.034411
YJL211C	-1.1398585	-0.128693
YJL212C	0.152632	-0.34599799999999997
YJL213W	0.7073718	-2.0037965
YJL214W	-0.900583	-0.5235449999999999
YJL215C	-0.46121100000000004	-3.4192
YJL216C	0.3220825	1.2306025
YJL217W	0.4744335	1.796135
YJL218W	1.081492	-0.26461749999999995
YJR001W	0.846295	0.1031225
YJR003C	0.42424850000000003	-0.15707900000000002
YJR004C	1.274245	1.268318
YJR005W	1.42376	0.221161
YJR008W	-0.49560750000000003	-0.18835290000000002
YJR009C	0.1949425	-0.47175
YJR010C-A	0.7276435	0.5717669999999999
YJR010W	0.6348195	-1.3707595000000001
YJR011C	-0.24497045	1.4045545
YJR014W	1.029606	3.34601
YJR015W	0.395148	0.6620405
YJR018W	2.21979	0.7073005
YJR019C	-0.03367105	-0.2732806
YJR020W	-0.6188400000000001	-0.066607
YJR021C	-0.5365036999999999	-2.6204735
YJR024C	0.6169025	0.7036299999999999
YJR025C	0.79001	-0.37464145
YJR030C		6.31867
YJR031C	0.5462815	1.0110325
YJR032W	2.35833	
YJR033C	1.3683830000000001	-0.34506499999999996
YJR034W	1.2720099999999999	2.88954
YJR035W	0.3112534	0.69771
YJR036C	0.7238979999999999	0.4000125
YJR037W	0.369688	0.504994
YJR038C	0.451893	2.2133175
YJR039W	0.699655	0.34259815
YJR040W	-0.4527939999999999	-1.1542085
YJR043C	-5.67059	-10.171255
YJR044C	0.3280688	-1.2483155
YJR047C	-0.276158	2.469735
YJR048W	0.46554315	3.232685
YJR049C	1.09815	2.7134099999999997
YJR050W	0.865289	1.461675
YJR051W	0.567041	2.186045
YJR052W	-0.21934560000000003	0.81151
YJR053W	0.389017235	-0.42071400000000003
YJR054W	0.3875305	0.16736105
YJR055W	-0.7375782500000001	
YJR056C	-0.8479715000000001	-19.537100000000002
YJR058C	-0.0603255	-1.0189772000000001
YJR059W	0.6805045000000001	-1.644288
YJR060W	0.4620095	-1.2138875
YJR061W	0.14887699999999998	1.0142315
YJR062C	0.9632544999999999	0.9938790000000001
YJR063W	-0.02209699999999999	
YJR066W	1.113264	0.11677200000000004
YJR069C	-0.02342359	-3.5148449999999998
YJR070C	0.8162805	1.1735895
YJR073C	-0.10536600000000002	-0.091997
YJR074W	0.04287149999999999	-4.01046
YJR075W	-0.1357555	2.20327
YJR077C	-0.5567425	0.571672
YJR078W	0.025285000000000002	-0.1273035
YJR079W	0.5140515	0.27012650000000005
YJR080C	0.4164965	0.361867
YJR082C	-2.00495	-44.911
YJR083C	-2.1962450000000002	-4.8403
YJR084W	-1.132414	-2.90154
YJR087W	-0.188052	1.377568
YJR088C	1.13392	0.9222085
YJR090C	0.30892600000000003	
YJR091C	0.45805850000000004	0.695686
YJR092W	1.014262	1.5831715
YJR094C	0.0801655	1.3309
YJR094W-A	-0.1500509	0.6885985
YJR095W	-0.791951	0.43715149999999997
YJR096W	0.148717	2.6588000000000003
YJR097W	1.06521	8.562775
YJR098C	-0.49610699999999996	1.1863
YJR099W	-0.7243995	3.691375
YJR100C	-0.7906045	1.2292421
YJR102C	1.2351130000000001	1.1085915
YJR103W	-0.2869779	0.0380385
YJR104C	-3.44171	
YJR105W	1.68272	0.868414
YJR106W	-0.8890445	-0.6842265000000001
YJR107W	0.0404265	3.20422
YJR108W	-0.7804525	0.6860145
YJR109C	-0.3764785	-1.280699
YJR110W	-0.27241950000000004	2.1725685
YJR111C	1.084211	0.34685699999999997
YJR113C	-0.716399	
YJR115W	0.9851365	0.8753715
YJR116W	-0.625351	0.63399
YJR117W	-1.146759	-2.42428
YJR118C	2.24956	
YJR119C	-0.7025255499999999	0.9527135
YJR120W	-0.731721	1.92057
YJR121W	0.025623350000000003	2.1024950000000002
YJR122W	-0.316955	0.3116156
YJR124C	0.030666400000000003	0.284117
YJR125C	-0.097332	1.317291
YJR126C	-0.008540499999999993	0.136895
YJR127C	-0.0667915	0.561545
YJR128W	0.6173420000000001	1.5285090000000001
YJR129C	-0.5114005	-1.93582
YJR130C	0.5996985	0.23389499999999996
YJR131W	-0.5009795	-1.0627950000000002
YJR133W	-0.5404614999999999	2.194025
YJR134C	-0.08414849999999999	2.441135
YJR135C	-0.11141299999999998	-4.12063
YJR137C	0.34819300000000003	1.613726
YJR139C	-3.31963	-10.540195
YJR140C	0.693898	-1.5984599999999998
YJR142W	0.3380335	-0.37856799999999996
YJR144W	0.9081535000000001	1.8690000000000002
YJR145C	-0.6965167999999999	-3.6376600000000003
YJR146W	-0.032396049999999996	-0.7437845
YJR147W	-1.2146599999999999	0.757774
YJR148W	-0.323058	1.534285
YJR149W	-0.13659299999999996	-0.47778550000000003
YJR150C	-0.17726350000000002	0.6506615
YJR152W	0.1549375	1.7272399999999999
YJR153W	0.7711695	0.470186
YJR154W	0.7350029999999999	-1.7925399999999998
YKL001C	-0.38342400000000004	-1.118886
YKL002W	1.2922699999999998	0.5959415
YKL003C	-0.07465449999999998	
YKL005C	-0.59111	0.226464
YKL006W	-0.43328069999999996	
YKL007W	-0.2294955	1.3218450000000002
YKL008C	0.47780849999999997	1.311385
YKL009W	0.5719065	
YKL010C	-0.547263	-21.034
YKL011C	-0.053071499999999994	1.3615605
YKL015W	-1.0153215	2.9702900000000003
YKL016C	0.5630997000000001	-0.02035050000000005
YKL017C	0.0825935	0.2780855
YKL020C	0.035307000000000005	-2.73914
YKL023W	0.898398	2.2327345
YKL025C	0.07485750000000002	-0.4687554
YKL026C	1.53053	0.267806
YKL027W	0.579933	-0.62732
YKL029C	-0.4665625	-2.027525
YKL030W	-1.66758	-1.1227274999999999
YKL031W	0.3323735	0.861945
YKL032C	0.9051720000000001	1.7242199999999999
YKL033W-A	1.212945	1.089222
YKL034W	0.36397199999999996	-0.7133425
YKL037W	-0.1013821	-0.297428
YKL038W	-0.04675750000000001	-1.4241785
YKL039W	0.3897815	-2.70092
YKL040C	0.278172	-1.21562
YKL041W	-0.3383565	-1.6015825
YKL043W	-0.44421299999999997	-0.5381195
YKL044W	0.26233755000000003	-1.459285
YKL046C	-0.1763476	0.06355535000000001
YKL047W	0.509136	-0.743
YKL048C	-0.7023935	-1.67424
YKL050C	0.11030400000000001	0.6061074999999999
YKL051W	-0.6459185000000001	-3.34976
YKL053C-A	-0.801115	3.48041
YKL053W	1.64391	2.07392
YKL054C	0.10332000000000002	
YKL055C	0.7450180000000001	
YKL056C	2.7306049999999997	6.00292
YKL057C	1.308373	
YKL061W	-1.615197	1.3421379999999998
YKL062W	-0.6274369999999999	-1.4623750000000002
YKL063C	0.21900350000000002	-0.02803
YKL064W	0.34086305	0.6992385
YKL065C	-0.248742	0.744742
YKL066W	0.19855055	1.1214175
YKL067W	0.8729640000000001	1.300864
YKL068W	0.315689	0.5436179999999999
YKL069W	-1.786595	-8.78912
YKL070W	0.035274499999999986	0.974453
YKL071W	-0.9975700000000001	-2.5147399999999998
YKL072W	0.33472599999999997	-0.5658775
YKL073W	0.842093	3.503305
YKL074C	0.4865425	-1.31222
YKL075C	-3.17063	-27.20955
YKL076C	0.06483549999999999	-34.88735
YKL077W	-0.277669	0.19528700000000004
YKL079W	-0.024819999999999953	-0.4236700000000001
YKL080W	0.2616295	
YKL081W	-0.3970865	1.2431999999999999
YKL084W	-0.834803	-1.5793549999999998
YKL085W	-0.527254	0.04648599999999997
YKL086W	0.5032305	-2.346735
YKL087C	0.15874299999999997	0.0627705645
YKL090W	0.5835205	-0.026965000000000017
YKL091C	-0.3268255	-1.044778
YKL092C	-0.264932	-1.300295
YKL093W	-0.110952	-6.24371
YKL094W	-0.9639260000000001	-0.5181335
YKL096W	0.3747155	-1.6135165
YKL096W-A	0.553799	2.3339055
YKL097C	-0.30139568499999997	-3.4851799999999997
YKL098W	0.84087	-0.3406525
YKL100C	-0.4968075	-0.34075135
YKL101W	-0.932892	-17.82345
YKL102C	-0.35249800000000003	2.186375
YKL103C	-0.15084450000000002	0.21707595
YKL105C	-0.2747513	1.2935279
YKL106W	-0.333518	0.5409695
YKL107W	-0.4356762	-0.3236295
YKL109W	-0.5131035	0.7730135
YKL110C	-0.04568125	-12.879865
YKL113C	-2.9372	-1.0345695
YKL114C	-0.7596985	
YKL115C	-0.6812445	0.45768449999999994
YKL116C	-0.19923600000000002	1.088069
YKL117W	-0.9763139999999999	-2.7855100000000004
YKL118W	1.32406	
YKL119C	1.04295	
YKL120W	-1.4652850000000002	0.401188
YKL121W	0.061841099999999996	-6.78367
YKL123W	-0.06789099999999999	0.202252
YKL124W	0.240227	0.282818
YKL126W	-0.9225505	-1.6552250000000002
YKL127W	0.11055700000000002	1.121
YKL128C	-0.051015000000000005	-2.02119
YKL129C	-0.569103	-1.1963955
YKL130C	-0.1430905	-2.3867599999999998
YKL131W	-0.6710135	0.8128405
YKL132C	-0.06553729999999999	0.19177600000000006
YKL133C	-0.08104	0.31005049999999995
YKL134C	1.766445	
YKL135C	-1.514885	-1.691875
YKL136W	-1.416522	-0.3266885
YKL137W	-0.9430719999999999	-0.82750345
YKL138C	0.5442485	
YKL139W	1.81486	
YKL140W	-0.572552	-1.8003095
YKL142W	-0.27323495	1.1107
YKL143W	0.9268335000000001	
YKL146W	0.1863795	1.474021
YKL147C	-0.531323	-1.1638950000000001
YKL148C	0.3123068	-2.0921965
YKL149C	-0.04914045	-3.36088
YKL150W	0.737699	-0.49116049999999994
YKL151C	-0.1785263	-1.1897105
YKL155C	-0.8832885	-2.600385
YKL156W	-1.1138215	1.4045665
YKL157W	-1.1786185	0.31711750000000005
YKL159C	-0.21701399999999998	-1.7936200000000002
YKL160W	0.305825	-2.34470335
YKL161C	-1.3797899999999998	-2.296995
YKL162C	-0.6643764999999999	-0.20359449999999998
YKL162C-A	0.13922245	0.49335450000000003
YKL163W	-0.551219	0.10109000000000001
YKL164C	-0.437081	0.357415
YKL166C	-0.034636	0.2152755
YKL167C	-0.15687299999999998	2.16316
YKL168C	-2.04392	-11.16524
YKL169C	1.972525	
YKL170W	0.6419227	
YKL171W	-0.427595	0.8326325000000001
YKL174C	-0.18456585	-0.02707465
YKL175W	0.585248	0.8782239999999999
YKL176C	-0.49373500000000003	-1.035421
YKL179C	-0.31551925000000003	-0.8290164999999999
YKL181W	2.1553	
YKL183W	-0.6078125000000001	-1.9786845
YKL184W	-1.7322549999999999	-0.1954015
YKL185W	0.63623025	0.18596400000000002
YKL187C	-0.278971	0.09620650000000001
YKL188C	-1.575765	-0.19566499999999998
YKL190W	-0.290908	2.4223705
YKL191W	1.522525	5.0807649999999995
YKL194C	0.9792495	2.50298
YKL197C	0.052678	-0.8984685
YKL198C	-0.38612	-0.9413624999999999
YKL201C	-0.30543699999999996	-0.15967412499999997
YKL202W	-1.0481215	0.5343095
YKL204W	0.542957	-1.52203
YKL205W	-2.923405	-3.59597
YKL206C	1.330545	2.41553
YKL207W	-0.373613	1.1061615
YKL208W	0.57679015	1.40703
YKL211C	0.112003	-1.83004
YKL212W	-0.158113	-1.2184234999999999
YKL213C	-0.1911739	-1.174704
YKL214C	-0.519615	0.4238825
YKL215C	-0.964635	1.091431
YKL216W	0.4305985	0.5821825
YKL217W	-0.47977600000000004	-0.6507404999999999
YKL218C	1.1293415	0.016050899999999996
YKL220C	-0.8949849999999999	0.40324925
YKL221W	-0.23485449999999997	-0.16900300000000001
YKL222C	-1.33107	-1.085938
YKR001C	-0.534447	-3.44459
YKR003W	-0.779077	1.775575
YKR005C	-0.5193339	0.4588184
YKR006C	-0.062776	-1.57066
YKR007W	0.13132770000000002	-0.6991525000000001
YKR009C	-0.5625893	1.12065
YKR010C	-0.04364000000000001	2.080355
YKR011C	-0.374961	2.10748
YKR012C	0.409424	1.5014750000000001
YKR013W	0.9375475	4.1637
YKR014C	0.3730485	1.570508
YKR015C	0.5032485	0.465245
YKR016W	0.61961695	-0.673565
YKR017C	0.6954205	3.1359649999999997
YKR018C	-0.5379705	-0.14277850000000003
YKR019C	-0.8890645	-1.9721004999999998
YKR020W	0.9392445	
YKR021W	0.006763499999999978	0.1337835
YKR023W	-0.009778499999999999	-1.762615
YKR024C	0.25413450000000004	
YKR026C	0.110342	0.426665
YKR027W	-1.2804915000000001	0.40691449999999996
YKR028W	-0.2680415	-2.4371
YKR029C	-0.06388900000000003	2.7463249999999997
YKR030W	0.856236	0.9392445
YKR031C	-1.5348175	-2.00581
YKR032W	0.21302450000000003	-0.20342000000000005
YKR033C	0.3995025	-0.5534299
YKR034W	-0.190449	-3.82054
YKR035C	0.8437455	-0.6718295000000001
YKR035W-A	0.8611325000000001	0.2870295
YKR036C	-1.2690685	-4.121001
YKR039W	-0.58489405	-4.56608
YKR040C	0.21275100000000002	-2.46449
YKR041W	-0.135695	-6.033525
YKR042W	0.11036995	0.448984
YKR043C	-0.5725285	1.87494085
YKR044W	0.4737932	2.0303649999999998
YKR045C	-0.5292135	-3.093315
YKR046C	-0.604023	2.766694
YKR047W	0.029411999999999994	-0.07170370000000001
YKR048C	0.06258015	0.805259
YKR049C	-0.35720755	-0.4035124
YKR050W	-1.561825	0.19637750000000004
YKR051W	0.416934	-1.3283699999999998
YKR052C	-0.10899799999999998	-1.3675375
YKR053C	-0.5916715	-0.863213
YKR054C	-0.006110000000000001	-1.107458
YKR055W	-0.1819905	1.0443194999999998
YKR056W	-0.10443050000000001	-3.3198749999999997
YKR057W	-0.353084	1.022232
YKR058W	-0.690643	1.277259
YKR059W	0.401384	1.854565
YKR060W	-1.021689	-2.05944
YKR061W	-1.12591	-0.1134755
YKR064W	-0.48978245000000004	0.521361
YKR065C	-0.39760799999999996	0.2297545
YKR066C	0.489312	0.568074
YKR067W	0.8190975	-1.128417
YKR069W	0.375189	0.1906415
YKR070W	-0.850794	0.2659055
YKR072C	-1.1222555	-2.34549
YKR073C	-0.41514399999999996	-2.6554260000000003
YKR074W	-0.458638	-0.6009845
YKR075C	0.355311	-1.448093
YKR076W	-0.12252550000000001	0.5701225000000001
YKR077W	-0.13387707000000001	0.528892
YKR078W	0.6073919999999999	-0.6521859999999999
YKR080W	0.0802233	-0.06444950000000002
YKR082W	0.028233	
YKR084C	0.9918119999999999	0.73229845
YKR085C	0.7257965	
YKR087C	0.0610793	-1.0051685
YKR088C	0.2665265	1.2907005
YKR089C	0.8395225000000001	0.8888925000000001
YKR090W	-0.20651225	0.19428
YKR091W	-0.2553085	-1.1999039999999999
YKR092C	-4.43003	-2.2931600000000003
YKR093W	-1.0229195	-1.2338339999999999
YKR094C	-0.5883320000000001	3.36366
YKR095W	-1.0969929999999999	2.56037
YKR096W	-0.6383570000000001	-1.549493
YKR097W	0.5873689999999999	1.63765
YKR098C	-0.709236	-0.349879
YKR099W	1.610195	2.01227
YKR100C	0.312145	1.1154600000000001
YKR101W	-1.1954099999999999	1.41577
YKR102W	-0.9514785000000001	3.4124999999999996
YKR103W	-0.741976	-0.027520649999999994
YKR104W	-2.08465	0.29676800000000003
YKR105C	-0.7183455000000001	1.345221
YKR106W	-0.1588325	-0.5199750000000001
YLL001W	0.7590064999999999	-1.63718
YLL002W	0.2330085	
YLL005C	0.15268084999999998	0.903213
YLL006W	0.9067515	
YLL007C	-0.7044460499999999	1.117185
YLL009C	0.12910425	3.569005
YLL010C	-1.0119215	1.1934355
YLL012W	-0.2750715	0.7513235
YLL013C	0.5613475	-0.893402
YLL014W	0.6153065	1.227187
YLL015W	-0.07888625	-8.087465
YLL018C-A	-0.47678795000000007	1.4329900000000002
YLL019C	0.7158045	0.562439
YLL020C	0.0017784999999999884	3.23872
YLL021W	0.833098	-2.432925
YLL023C	0.07723049999999998	-0.7270460000000001
YLL024C	-0.003400000000000014	1.17133325
YLL025W	0.3319955	1.01038
YLL026W	0.3977215	-1.0724195
YLL027W	0.3251381	
YLL028W	0.28642	-0.47447950000000005
YLL029W	0.13066149999999999	0.16435195
YLL030C	0.17016651	1.546335
YLL032C	-1.2578545	-19.477055
YLL033W	0.313906	
YLL038C	-0.23932799999999999	0.14437
YLL039C	0.4587555	-0.127373
YLL040C	-1.33806375	-0.9183915
YLL041C	0.15126900000000001	1.4917145
YLL042C	0.0956285	1.78888495
YLL043W	0.9623595	1.0280605
YLL044W	0.83834	0.5606735
YLL045C	1.069263	3.232615
YLL046C	0.42735049999999997	-0.1680165
YLL047W	-2.621235	-5.215095
YLL048C	-0.706506	-2.39459
YLL049W	0.20809685	-1.2161625
YLL051C	-0.34837395	-1.6760065
YLL052C	0.49362720000000004	-0.222105
YLL053C	0.6396375	1.0959805
YLL054C	-0.498357	1.097172
YLL055W	-0.1601574	-1.328273
YLL056C	-0.29469064	2.90268
YLL057C	0.8793249999999999	0.06417205000000001
YLL058W	-0.47649250000000004	1.1306975
YLL059C	-0.5043234999999999	-1.137065
YLL060C	0.30235049999999997	0.43378300000000003
YLL061W	0.18227425000000003	-0.9182884999999998
YLL062C	-1.45454	0.6596259999999999
YLL063C	0.23361094999999998	-1.470772
YLR001C	-0.11404921999999999	1.4858725000000002
YLR003C	0.9975425	1.388935
YLR004C	-0.2217366	0.79073675
YLR006C	0.75659	0.7994665000000001
YLR011W	-0.1806824	1.0215395
YLR012C	-0.18923483	-0.58815545
YLR013W	0.13574965	0.25672449999999997
YLR014C	0.744146	-1.991787
YLR015W	0.0765689	-1.8530700000000002
YLR016C	0.33317250000000004	0.7924945
YLR017W	0.502812	0.6868719999999999
YLR018C	0.5121855	2.29694
YLR019W	-0.18317555000000002	-1.7396150000000001
YLR020C	0.6037885	-1.554395
YLR021W	1.66253	5.87718
YLR023C	0.562689	-2.504275
YLR024C	0.48534745	1.38509
YLR025W	0.20733995	1.800535
YLR027C	0.08965700000000001	-4.050889000000001
YLR028C	-1.619411	-2.19392
YLR030W	0.512456	0.25235149999999995
YLR031W	0.28858	-0.11536545000000001
YLR032W	0.5267189999999999	-1.7693345
YLR034C	0.9150024999999999	0.5449155
YLR035C	-0.047015	1.2033325
YLR036C	-0.32239450000000003	0.3212765
YLR037C	0.320885	1.6120275
YLR038C	1.0238800000000001	3.29011
YLR039C	-0.11607805	
YLR040C	-0.09695999999999999	1.519548
YLR041W	0.47312699999999996	-2.27325
YLR042C	0.08340890000000001	-0.4507199999999999
YLR043C	0.04802200000000001	1.968925
YLR044C	0.322584	-1.280719
YLR046C	-0.62041845	1.3899
YLR047C	-0.02882	0.50246115
YLR048W	1.075027	-0.8354794999999999
YLR049C	1.178685	0.429119
YLR050C	0.830861	-0.402349
YLR052W	2.017705	
YLR053C	-0.1465457	-0.25895
YLR054C	0.42665200000000003	0.94546895
YLR055C	-1.0426305	-10.20353
YLR056W	-2.5775300000000003	
YLR057W	-0.2534925	-2.17863
YLR058C	-0.662551	-5.42994
YLR059C	0.405979	-0.8385245
YLR061W	1.840925	
YLR062C	0.7853725	
YLR063W	0.2621419	-7.26202
YLR064W	0.10566149999999999	-0.17882155
YLR065C	0.877432	1.372274
YLR067C	0.223738	0.3550307
YLR068W	-0.08003935	-0.1575755
YLR069C	1.01475	
