orf	hap a | growth (spot assay) | CG-1521 [55-75 uM] | Gaupel AC~Tenniswood M, 2014
YPL042C	-1.681993501614841
YPL045W	-0.011250792652942399
YPL046C	-0.011250792652942399
YPL047W	-0.011250792652942399
YPL048W	-0.011250792652942399
YPL049C	-0.011250792652942399
YPL050C	-0.011250792652942399
YPL051W	-0.5681650289735753
YPL052W	-0.011250792652942399
YPL053C	-0.011250792652942399
YPL054W	-0.011250792652942399
YPL055C	-1.1250792652942083
YPL056C	-0.011250792652942399
YPL057C	-0.011250792652942399
YPL058C	-0.011250792652942399
YPL059W	-2.2389077379354743
YPL060W	-0.011250792652942399
YPL061W	-0.011250792652942399
YPL062W	-0.011250792652942399
YPL064C	-0.011250792652942399
YPL065W	-0.5681650289735753
YPL066W	-0.011250792652942399
YPL067C	-0.011250792652942399
YPL068C	-0.011250792652942399
YPL069C	-0.011250792652942399
YPL070W	-0.011250792652942399
YPL071C	-0.011250792652942399
YPL074W	-0.011250792652942399
YPL077C	-0.5681650289735753
YPL078C	-0.011250792652942399
YPL079W	-0.011250792652942399
YPL080C	-0.011250792652942399
YPL081W	-0.011250792652942399
YPL084W	-0.011250792652942399
YPL086C	1.1025776799883233
YPL087W	-0.011250792652942399
YPL088W	-0.011250792652942399
YPL089C	-0.011250792652942399
YPL090C	0.5456634436676905
YPL091W	0.5456634436676905
YPL092W	-0.011250792652942399
YPL095C	-0.011250792652942399
YPL096W	-0.011250792652942399
YPL097W	-3.3527362105767398
YPL098C	-1.1250792652942083
YPL099C	-0.5681650289735753
YPL100W	-0.5681650289735753
YPL101W	2.216406152629589
YPL102C	1.6594919163089563
YPL103C	-0.011250792652942399
YPL104W	-0.011250792652942399
YPL105C	-0.5681650289735753
YPL106C	-0.011250792652942399
YPL107W	-0.011250792652942399
YPL108W	-0.011250792652942399
YPL109C	0.5456634436676905
YPL110C	-0.011250792652942399
YPL111W	0.5456634436676905
YPL112C	0.5456634436676905
YPL113C	-0.011250792652942399
YPL114W	-0.011250792652942399
YPL115C	-0.011250792652942399
YPL116W	-0.011250792652942399
YPL118W	0.5456634436676905
YPL119C	0.5456634436676905
YPL120W	0.5456634436676905
YPL121C	-0.011250792652942399
YPL123C	-0.5681650289735753
YPL125W	-0.011250792652942399
YPL127C	-0.011250792652942399
YPL129W	-3.3527362105767398
YPL130W	-0.011250792652942399
YPL132W	-0.011250792652942399
YPL133C	-0.011250792652942399
YPL134C	-0.011250792652942399
YPL135W	-1.681993501614841
YPL136W	-0.011250792652942399
YPL137C	-0.011250792652942399
YPL138C	-0.011250792652942399
YPL139C	-1.681993501614841
YPL140C	-0.011250792652942399
YPL141C	-0.011250792652942399
YPL144W	-2.795821974256107
YPL145C	-0.011250792652942399
YPL147W	-0.011250792652942399
YPL148C	-0.5681650289735753
YPL149W	-0.011250792652942399
YPL150W	1.6594919163089563
YPL152W	-0.011250792652942399
YPL154C	-1.681993501614841
YPL155C	-0.011250792652942399
YPL156C	2.216406152629589
YPL157W	-0.011250792652942399
YPL158C	-0.011250792652942399
YPL159C	-0.011250792652942399
YPL161C	-1.1250792652942083
YPL162C	-0.011250792652942399
YPL163C	-0.011250792652942399
YPL164C	-0.011250792652942399
YPL165C	-0.011250792652942399
YPL166W	-0.011250792652942399
YPL167C	-0.011250792652942399
YPL168W	-0.011250792652942399
YPL170W	-5.023478919538639
YPL171C	-0.011250792652942399
YPL172C	-0.011250792652942399
YPL173W	0.5456634436676905
YPL174C	-0.011250792652942399
YPL176C	-0.011250792652942399
YPL177C	-0.011250792652942399
YPL178W	-3.3527362105767398
YPL179W	-0.011250792652942399
YPL180W	-0.011250792652942399
YPL181W	-0.5681650289735753
YPL182C	-0.011250792652942399
YPL183C	-0.011250792652942399
YPL183W-A	-0.011250792652942399
YPL184C	1.1025776799883233
YPL185W	-0.011250792652942399
YPL186C	-0.011250792652942399
YPL187W	-0.011250792652942399
YPL188W	-1.681993501614841
YPL189W	-0.011250792652942399
YPL191C	-0.011250792652942399
YPL192C	-0.011250792652942399
YPL193W	0.5456634436676905
YPL194W	-0.5681650289735753
YPL195W	-1.1250792652942083
YPL196W	-0.011250792652942399
YPL197C	-0.011250792652942399
YPL198W	-1.1250792652942083
YPL199C	-0.011250792652942399
YPL200W	-0.011250792652942399
YPL201C	-0.011250792652942399
YPL202C	-0.011250792652942399
YPL203W	1.1025776799883233
YPL205C	-0.011250792652942399
YPL206C	-0.011250792652942399
YPL207W	0.5456634436676905
YPL208W	-0.011250792652942399
YPL212C	-0.011250792652942399
YPL213W	-0.011250792652942399
YPL214C	-0.011250792652942399
YPL215W	-0.011250792652942399
YPL216W	-0.011250792652942399
YPL219W	-0.011250792652942399
YPL220W	-0.011250792652942399
YPL221W	-0.011250792652942399
YPL222W	0.5456634436676905
YPL223C	-0.011250792652942399
YPL224C	-0.011250792652942399
YPL225W	-0.011250792652942399
YPL226W	0.5456634436676905
YPL227C	0.5456634436676905
YPL229W	-0.011250792652942399
YPL230W	-1.1250792652942083
YPL232W	-0.011250792652942399
YPL234C	-0.011250792652942399
YPL236C	-0.011250792652942399
YPL239W	-0.011250792652942399
YPL240C	-0.011250792652942399
YPL241C	-0.011250792652942399
YPL244C	-0.011250792652942399
YPL245W	-0.011250792652942399
YPL246C	-0.011250792652942399
YPL247C	-0.011250792652942399
YPL248C	-0.011250792652942399
YPL249C	-0.011250792652942399
YPL250C	-0.011250792652942399
YPL253C	-0.011250792652942399
YPL254W	-3.3527362105767398
YPL256C	-0.5681650289735753
YPL257W	-0.011250792652942399
YPL258C	-0.011250792652942399
YPL259C	-0.011250792652942399
YPL260W	-0.011250792652942399
YPL261C	-0.011250792652942399
YPL262W	-2.2389077379354743
YPL263C	-0.011250792652942399
YPL264C	-0.011250792652942399
YPL265W	-0.011250792652942399
YPL267W	-0.011250792652942399
YPL268W	-1.681993501614841
YPL269W	-0.011250792652942399
YPL270W	-0.011250792652942399
YPL271W	-0.011250792652942399
YPL272C	-0.011250792652942399
YPL273W	-0.011250792652942399
YPL274W	-0.011250792652942399
YPR001W	-0.011250792652942399
YPR002W	-0.011250792652942399
YPR003C	-0.011250792652942399
YPR004C	-0.011250792652942399
YPR005C	-0.011250792652942399
YPR006C	-0.011250792652942399
YPR007C	-0.011250792652942399
YPR008W	-0.011250792652942399
YPR009W	-0.011250792652942399
YPR011C	-0.011250792652942399
YPR012W	-0.011250792652942399
YPR013C	-0.011250792652942399
YPR014C	-0.011250792652942399
YPR015C	-0.011250792652942399
YPR017C	-0.011250792652942399
YPR018W	-0.011250792652942399
YPR020W	-0.011250792652942399
YPR021C	-0.011250792652942399
YPR022C	-0.011250792652942399
YPR023C	1.1025776799883233
YPR024W	-3.3527362105767398
YPR026W	-0.011250792652942399
YPR027C	-0.011250792652942399
YPR028W	-0.011250792652942399
YPR029C	-0.011250792652942399
YPR030W	-0.011250792652942399
YPR031W	-0.011250792652942399
YPR032W	-0.011250792652942399
YPR036W	-0.011250792652942399
YPR037C	-0.011250792652942399
YPR038W	-0.011250792652942399
YPR039W	0.5456634436676905
YPR040W	0.5456634436676905
YPR042C	-0.011250792652942399
YPR043W	-0.011250792652942399
YPR044C	-0.011250792652942399
YPR045C	-0.011250792652942399
YPR046W	-0.011250792652942399
YPR047W	0.5456634436676905
YPR049C	-0.011250792652942399
YPR050C	0.5456634436676905
YPR051W	1.6594919163089563
YPR052C	-0.011250792652942399
YPR053C	-0.011250792652942399
YPR054W	-0.011250792652942399
YPR057W	-0.5681650289735753
YPR058W	-0.011250792652942399
YPR059C	-0.011250792652942399
YPR060C	-3.3527362105767398
YPR061C	-0.011250792652942399
YPR062W	-0.011250792652942399
YPR063C	-0.011250792652942399
YPR064W	-0.011250792652942399
YPR065W	0.5456634436676905
YPR066W	-0.011250792652942399
YPR067W	-0.011250792652942399
YPR068C	-0.011250792652942399
YPR069C	-0.011250792652942399
YPR070W	1.6594919163089563
YPR071W	-0.011250792652942399
YPR072W	-0.011250792652942399
YPR073C	-0.011250792652942399
YPR074C	-0.011250792652942399
YPR075C	-0.011250792652942399
YPR076W	-0.011250792652942399
YPR077C	-0.011250792652942399
YPR078C	-0.011250792652942399
YPR079W	-0.011250792652942399
YPR083W	-0.011250792652942399
YPR084W	-0.011250792652942399
YPR087W	-0.5681650289735753
YPR089W	-2.2389077379354743
YPR091C	-0.011250792652942399
YPR092W	-0.011250792652942399
YPR093C	-0.011250792652942399
YPR095C	-0.011250792652942399
YPR096C	-0.011250792652942399
YPR097W	-0.011250792652942399
YPR098C	-0.011250792652942399
YPR099C	-0.011250792652942399
YPR100W	1.1025776799883233
YPR101W	-0.011250792652942399
YPR106W	-0.011250792652942399
YPR109W	-0.011250792652942399
YPR111W	-0.011250792652942399
YPR114W	-0.011250792652942399
YPR115W	-0.011250792652942399
YPR116W	-0.011250792652942399
YPR117W	-0.011250792652942399
YPR118W	-0.011250792652942399
YPR119W	-0.011250792652942399
YPR120C	-0.011250792652942399
YPR121W	-0.011250792652942399
YPR122W	-0.011250792652942399
YPR123C	-0.5681650289735753
YPR124W	-1.1250792652942083
YPR125W	-0.011250792652942399
YPR126C	-0.011250792652942399
YPR127W	-0.011250792652942399
YPR128C	-0.011250792652942399
YPR129W	-0.011250792652942399
YPR130C	-0.011250792652942399
YPR131C	-1.1250792652942083
YPR132W	-0.011250792652942399
YPR133W-A	-0.011250792652942399
YPR134W	-0.011250792652942399
YPR135W	-0.011250792652942399
YPR138C	-0.011250792652942399
YPR139C	-1.1250792652942083
YPR140W	-0.011250792652942399
YPR141C	-0.011250792652942399
YPR145W	-0.011250792652942399
YPR146C	-0.011250792652942399
YPR147C	-0.011250792652942399
YPR148C	-0.011250792652942399
YPR149W	-0.011250792652942399
YPR150W	-0.011250792652942399
YPR151C	-1.1250792652942083
YPR152C	-0.011250792652942399
YPR153W	-1.681993501614841
YPR154W	-0.011250792652942399
YPR155C	-0.011250792652942399
YPR156C	-0.011250792652942399
YPR157W	-0.011250792652942399
YPR158W	-0.011250792652942399
YPR159W	-0.011250792652942399
YPR160W	-0.011250792652942399
YPR163C	-0.011250792652942399
YPR164W	-0.011250792652942399
YPR166C	-0.011250792652942399
YPR167C	-0.011250792652942399
YPR170C	-0.011250792652942399
YPR171W	-0.011250792652942399
YPR172W	-0.011250792652942399
YPR173C	-0.011250792652942399
YPR174C	-0.011250792652942399
YPR179C	-0.011250792652942399
YPR184W	-0.011250792652942399
YPR185W	-0.011250792652942399
YPR188C	-0.011250792652942399
YPR189W	-0.011250792652942399
YPR191W	-0.011250792652942399
YPR192W	-0.011250792652942399
YPR193C	-0.011250792652942399
YPR194C	-0.5681650289735753
YPR195C	-0.011250792652942399
YPR196W	-0.011250792652942399
YPR197C	-0.011250792652942399
YPR198W	-0.011250792652942399
YPR199C	-0.011250792652942399
YPR200C	-0.5681650289735753
YPR201W	-0.011250792652942399
