number,ORF name,Gene name,rDNA stability,rDNA copy number,Gel(Plate/Row/Colum),Replicative lifespan,Other chromosome abnormality,InputDate
"2792","YIL015W","BAR1 ","3","2,2","30-F-7","","","0000-00-00 00:00:00"
"2793","YIL016W","SNL1","2","2","30-F-8","","","0000-00-00 00:00:00"
"2794","YIL017C","VID28","2","2","30-F-9","","","0000-00-00 00:00:00"
"2795","YIL020C","HIS6","2","3","30-F-10","","","0000-00-00 00:00:00"
"2796","YIL023C","YKE4","2","2","30-F-11","","","0000-00-00 00:00:00"
"2797","YIL024C","YIL024C","2","2","30-F-12","","","0000-00-00 00:00:00"
"2798","YIL025C","YIL025C","3","2","30-G-1","","","0000-00-00 00:00:00"
"2799","YIL027C","EMC5","2","2","30-G-2","","","0000-00-00 00:00:00"
"2800","YIL028W","YIL028W","2","2","30-G-3","","","0000-00-00 00:00:00"
"2801","YIL029C","YIL029C","2","2","30-G-4","","","0000-00-00 00:00:00"
"2802","YIL032C","YIL032C","2","2","30-G-5","","","0000-00-00 00:00:00"
"2803","YIL034C","CAP2","3","2,2","30-G-6","","","0000-00-00 00:00:00"
"2804","YIL035C","CKA1","3","2","30-G-7","","","0000-00-00 00:00:00"
"2805","YIL036W","CST6","2","2","30-G-8","","","0000-00-00 00:00:00"
"2806","YIL037C","PRM2 ","3","3","30-G-9","","","0000-00-00 00:00:00"
"2807","YIL039W","TED1","2","2","30-G-10","","","0000-00-00 00:00:00"
"2808","YIL040W","APQ12","2","2","30-G-11","","","0000-00-00 00:00:00"
"2809","YIL041W","GVP36","3","2","30-G-12","","","0000-00-00 00:00:00"
"2810","YIL043C","CBR1","2","2","30-H-1","","","0000-00-00 00:00:00"
"2811","YIL044C","AGE2","3","2,2","30-H-3","","","0000-00-00 00:00:00"
"2812","YIL045W","PIG2","2","2","30-H-4","","","0000-00-00 00:00:00"
"2813","YIL049W","DFG10","2","2","30-H-5","","","0000-00-00 00:00:00"
"2814","YIL050W","PCL7","2","2","30-H-6","","","0000-00-00 00:00:00"
"2815","YIL053W","RHR2","2","2","30-H-7","","","0000-00-00 00:00:00"
"2816","YIL057C","RGI2","2","2","30-H-8","","","0000-00-00 00:00:00"
"2817","YIL064W","SEE1","2","2","30-H-9","","","0000-00-00 00:00:00"
"2818","YIL065C","FIS1","2","2","30-H-10","","","0000-00-00 00:00:00"
"2819","YIL072W","HOP1","2","2","30-H-11","","","0000-00-00 00:00:00"
"2820","YIL073C","SPO22","2","2","30-H-12","","","0000-00-00 00:00:00"
"2821","YIL076W","SEC28","3","3","31-A-1","increased[26]","","0000-00-00 00:00:00"
"2822","YIL077C","YIL077C","2","2,3","31-A-2","","","0000-00-00 00:00:00"
"2823","YIL079C","AIR1","2","2","31-A-3","","","0000-00-00 00:00:00"
"2824","YIL084C","SDS3 ","3","2,3","31-A-4","","","0000-00-00 00:00:00"
"2825","YIL086C","YIL086C","2","2","31-A-5","","","0000-00-00 00:00:00"
"2826","YIL087C","AIM19","3","2","31-A-6","","","0000-00-00 00:00:00"
"2827","YIL088C","AVT7","2","2","31-A-7","","","0000-00-00 00:00:00"
"2828","YIL090W","ICE2","2","2","31-A-8","","","0000-00-00 00:00:00"
"2829","YIL093C","RSM25","3","2,2","31-A-9","","","0000-00-00 00:00:00"
"2830","YIL095W","PRK1","2","2","31-A-10","","","0000-00-00 00:00:00"
"2831","YIL096C","YIL096C","3","2","31-A-11","","","0000-00-00 00:00:00"
"2832","YIL097W","FYV10","3","2,3,4","31-A-12","","","0000-00-00 00:00:00"
"2833","YIL006W","YIA6","2","2","31-B-1","","","0000-00-00 00:00:00"
"2834","YIL007C","NAS2","2","2","31-B-2","","","0000-00-00 00:00:00"
"2835","YIL008W","URM1","2","2","31-B-3","","","0000-00-00 00:00:00"
"2836","YIL009W","FAA3","3","2","31-B-4","","","0000-00-00 00:00:00"
"2837","YIL010W","DOT5","2","2","31-B-5","","","0000-00-00 00:00:00"
"2838","YIL015C-A","YIL014C-A","3","2","31-B-6","","","0000-00-00 00:00:00"
"2839","YIL038C","NOT3","2","2","31-B-7","","","0000-00-00 00:00:00"
"2840","YIL042C","PKP1","2","2","31-B-8","","","0000-00-00 00:00:00"
"2841","YIL047C","SYG1","3","2","31-B-9","","","0000-00-00 00:00:00"
"2842","YIL052C","RPL34B","2","2","31-B-10","increased[22],increased[48]","","0000-00-00 00:00:00"
"2843","YIL054W","YIL054W","3","2","31-B-11","","","0000-00-00 00:00:00"
"2844","YIL055C","YIL055C","2","2","31-B-12","","","0000-00-00 00:00:00"
"2845","YIL059C","YIL059C","2","2","31-C-1","","","0000-00-00 00:00:00"
"2846","YIL060W","YIL060W","2","2","31-C-2","","","0000-00-00 00:00:00"
"2847","YIL067C","YIL067C","2","2","31-C-3","","","0000-00-00 00:00:00"
"2848","YIL069C","RPS24B","2","2","31-C-4","","","0000-00-00 00:00:00"
"2849","YIL070C","MAM33","3","2","31-C-5","","","0000-00-00 00:00:00"
"2850","YIL071C","PCI8","2","2","31-C-6","","","0000-00-00 00:00:00"
"2851","YIL074C","SER33","2","2","31-C-8","","","0000-00-00 00:00:00"
"2852","YIL089W","YIL089W","2","2","31-C-9","","","0000-00-00 00:00:00"
"2853","YIL092W","YIL092W","2","2","31-C-10","","","0000-00-00 00:00:00"
"2854","YFL006W","YFL006W","2","2","31-C-11","","","0000-00-00 00:00:00"
"2855","YFL011W","HXT10","2","2","31-C-12","","","0000-00-00 00:00:00"
"2856","YFL015C","YFL015C","2","2","31-D-1","","","0000-00-00 00:00:00"
"2857","YFL020C","PAU5","2","2","31-D-2","","","0000-00-00 00:00:00"
"2858","YFL021W","GAT1","2","2","31-D-3","","","0000-00-00 00:00:00"
"2859","YFL023W","BUD27","2","2","31-D-4","","","0000-00-00 00:00:00"
"2860","YFL025C","BST1","2","3","31-D-5","","","0000-00-00 00:00:00"
"2861","YFL026W","STE2","2","2","31-D-6","","","0000-00-00 00:00:00"
"2862","YFL027C","GYP8","2","2","31-D-7","","","0000-00-00 00:00:00"
"2863","YFL028C","CAF16","2","2","31-D-8","","","0000-00-00 00:00:00"
"2864","YFL030W","AGX1","2","2","31-D-9","","","0000-00-00 00:00:00"
"2865","YFL031W","HAC1","2","2","31-D-10","","","0000-00-00 00:00:00"
"2866","YFL032W","YFL032W","2","2","31-D-11","","","0000-00-00 00:00:00"
"2867","YFL034W","YFL034W","2","2","31-D-12","","","0000-00-00 00:00:00"
"2868","YFL035C-B","RPL22B","2","2","31-E-1","","","0000-00-00 00:00:00"
"2869","YFL036W","RPO41","2","2","31-E-2","","","0000-00-00 00:00:00"
"2870","YFL040W","YFL040W","2","2","31-E-3","","","0000-00-00 00:00:00"
"2871","YFL041W","FET5","2","2","31-E-4","","","0000-00-00 00:00:00"
"2872","YFL043C","YFL043C","2","2","31-E-5","","","0000-00-00 00:00:00"
"2873","YFL044C","OTU1","2","2","31-E-6","","","0000-00-00 00:00:00"
"2874","YFL046W","FMP32","2","2","31-E-7","","","0000-00-00 00:00:00"
"2875","YFL047W","RGD2","2","2","31-E-8","","","0000-00-00 00:00:00"
"2876","YFL048C","EMP47","2","2","31-E-9","","","0000-00-00 00:00:00"
"2877","YFL049W","SWP82","2","2","31-E-10","","","0000-00-00 00:00:00"
"2878","YFL050C","ALR2","2","2","31-E-11","","","0000-00-00 00:00:00"
"2879","YFL051C","YFL051C","2","2","31-E-12","","","0000-00-00 00:00:00"
"2880","YFL052W","YFL052W","2","2","31-F-1","","","0000-00-00 00:00:00"
"2881","YFL053W","DAK2","2","2","31-F-2","","","0000-00-00 00:00:00"
"2882","YFL054C","YFL054C","2","2","31-F-3","","","0000-00-00 00:00:00"
"2883","YFL055W","AGP3","2","2","31-F-4","","","0000-00-00 00:00:00"
"2884","YFL056C","AAD6","3","2","31-F-5","","","0000-00-00 00:00:00"
"2885","YFR001W","LOC1","2","2","31-F-6","increased[22],increased[26]","","0000-00-00 00:00:00"
"2886","YFR006W","YFR006W","2","2","31-F-7","","","0000-00-00 00:00:00"
"2887","YFR007W","YFH7","2","2","31-F-8","","","0000-00-00 00:00:00"
"2888","YFR008W","FAR7","2","2","31-F-9","","","0000-00-00 00:00:00"
"2889","YFR009W","GCN20","2","2","31-F-10","","","0000-00-00 00:00:00"
"2890","YFR010W","UBP6","2","2","31-F-11","decreased[46]","","0000-00-00 00:00:00"
"2891","YFR012W","YFR012W","3","2","31-F-12","","","0000-00-00 00:00:00"
"2892","YFR014C","CMK1","2","2,2,3","31-G-1","","","0000-00-00 00:00:00"
"2893","YFR015C","GSY1","2","2","31-G-2","","","0000-00-00 00:00:00"
"2894","YFR016C","YFR016C","3","2","31-G-3","","","0000-00-00 00:00:00"
"2895","YFR017C","IGD1","2","2","31-G-4","","","0000-00-00 00:00:00"
"2896","YFR018C","YFR018C","2","2","31-G-5","","","0000-00-00 00:00:00"
"2897","YFR020W","YFR020W","3","2","31-G-6","","","0000-00-00 00:00:00"
"2898","YFR021W","ATG18","2","2","31-G-7","","","0000-00-00 00:00:00"
"2899","YFR022W","ROG3","2","2","31-G-8","","","0000-00-00 00:00:00"
"2900","YFR023W","PES4","2","2","31-G-9","","","0000-00-00 00:00:00"
"2901","YFR024C-A","LSB3","2","2","31-G-10","","","0000-00-00 00:00:00"
"2902","YFR026C","ULI1","2","2","31-G-11","","","0000-00-00 00:00:00"
"2903","YFR031C-A","RPL2A","2","2","31-G-12","","","0000-00-00 00:00:00"
"2904","YGR256W","GND2","2","2","31-H-1","","","0000-00-00 00:00:00"
"2905","YGR259C","YGR259C","2","2","31-H-3","","","0000-00-00 00:00:00"
"2906","YGR260W","TNA1","2","2","31-H-4","","","0000-00-00 00:00:00"
"2907","YGR261C","APL6","2","2","31-H-5","","","0000-00-00 00:00:00"
"2908","YGR263C","SAY1","2","2","31-H-6","","","0000-00-00 00:00:00"
"2909","YGR266W","YGR266W","2","2","31-H-7","","","0000-00-00 00:00:00"
"2910","YGR268C","HUA1","2","2","31-H-8","","","0000-00-00 00:00:00"
"2911","YGR269W","YGR269W","2","2","31-H-9","","","0000-00-00 00:00:00"
"2912","YGR270W","YTA7","1","2","31-H-10","","","0000-00-00 00:00:00"
"2913","YGR275W","RTT102","2","3","31-H-11","","","0000-00-00 00:00:00"
"2914","YGR279C","SCW4","2","2","31-H-12","","","0000-00-00 00:00:00"
"2915","YGR281W","YOR1","2","2","32-A-1","","","0000-00-00 00:00:00"
"2916","YGR282C","BGL2","3","3","32-A-2","","","0000-00-00 00:00:00"
"2917","YGR283C","YGR283C","2","2","32-A-3","","","0000-00-00 00:00:00"
"2918","YGR284C","ERV29","2","2","32-A-4","","","0000-00-00 00:00:00"
"2919","YGR285C","ZUO1","3","3","32-A-5","","","0000-00-00 00:00:00"
"2920","YGR286C","BIO2","2","2","32-A-6","","","0000-00-00 00:00:00"
"2921","YGR287C","IMA1","2","2","32-A-7","","","0000-00-00 00:00:00"
"2922","YGR288W","MAL13","2","2","32-A-8","","","0000-00-00 00:00:00"
"2923","YGR290W","YGR290W","3","2","32-A-9","","","0000-00-00 00:00:00"
"2924","YHR021W-A","ECM12","2","2","32-A-10","","","0000-00-00 00:00:00"
"2925","YHR039C-B","YHR039C-A","3","3","32-A-11","","","0000-00-00 00:00:00"
"2926","YHR079C-B","SAE3","2","2","32-A-12","","","0000-00-00 00:00:00"
"2927","YIL009C-A","EST3","3","2,3","32-B-1","","","0000-00-00 00:00:00"
"2928","YIR017C","MET28","2","2","32-B-2","","","0000-00-00 00:00:00"
"2929","YIR018W","YAP5","2","2","32-B-3","","","0000-00-00 00:00:00"
"2930","YIR019C","FLO11","2","2","32-B-4","","","0000-00-00 00:00:00"
"2931","YIR020C","YIR020C","2","2","32-B-5","","","0000-00-00 00:00:00"
"2932","YIR020W-B","YIR020W-A","2","2","32-B-6","","","0000-00-00 00:00:00"
"2933","YIR021W","MRS1","2","2","32-B-7","","","0000-00-00 00:00:00"
"2934","YIR024C","YIR024C","2","2","32-B-8","","","0000-00-00 00:00:00"
"2935","YIR025W","MND2","3","2","32-B-9","","","0000-00-00 00:00:00"
"2936","YIR026C","YVH1","3","2","32-B-10","","","0000-00-00 00:00:00"
"2937","YIR027C","DAL1","2","2","32-B-11","","","0000-00-00 00:00:00"
"2938","YIR028W","DAL4","2","2","32-B-12","","","0000-00-00 00:00:00"
"2939","YIR029W","DAL2","2","2,2","32-C-1","","","0000-00-00 00:00:00"
"2940","YIR031C","DAL7","2","2","32-C-2","","","0000-00-00 00:00:00"
"2941","YIR033W","MGA2","2","2","32-C-3","","","0000-00-00 00:00:00"
"2942","YIR034C","LYS1","2","2","32-C-4","","","0000-00-00 00:00:00"
"2943","YIR035C","YIR035C","2","2","32-C-5","","","0000-00-00 00:00:00"
"2944","YIR036C","IRC24","2","2","32-C-6","","","0000-00-00 00:00:00"
"2945","YIR037W","HYR1","2","2","32-C-7","","","0000-00-00 00:00:00"
"2946","YIR038C","GTT1","2","2","32-C-9","","","0000-00-00 00:00:00"
"2947","YIR039C","YPS6","2","2","32-C-10","","","0000-00-00 00:00:00"
"2948","YIR042C","YIR042C","2","2","32-C-11","","","0000-00-00 00:00:00"
"2949","YKL033W-A","YKL033W-A","2","2","32-C-12","","","0000-00-00 00:00:00"
"2950","YKL162C-A","YKL162C-A","2","2","32-D-1","","","0000-00-00 00:00:00"
"2951","YKR035W-A","DID2","2","2","32-D-2","","","0000-00-00 00:00:00"
"2952","YKR066C","CCP1","2","2","32-D-3","","","0000-00-00 00:00:00"
"2953","YKR067W","GPT2","2","2","32-D-4","","","0000-00-00 00:00:00"
"2954","YKR069W","MET1","2","3","32-D-5","","","0000-00-00 00:00:00"
"2955","YKR070W","YKR070W","2","2","32-D-6","","","0000-00-00 00:00:00"
"2956","YKR072C","SIS2","2","2","32-D-7","increased[20],increased[40]","","0000-00-00 00:00:00"
"2957","YKR073C","YKR073C","2","2","32-D-8","","","0000-00-00 00:00:00"
"2958","YKR074W","AIM29","2","2","32-D-9","","","0000-00-00 00:00:00"
"2959","YKR075C","YKR075C","2","2","32-D-10","","","0000-00-00 00:00:00"
"2960","YKR076W","ECM4","2","2","32-D-11","","","0000-00-00 00:00:00"
"2961","YKR077W","MSA2","2","2","32-D-12","","","0000-00-00 00:00:00"
"2962","YKR078W","YKR078W","2","3","32-E-1","","","0000-00-00 00:00:00"
"2963","YKR080W","MTD1","3","2","32-E-2","","","0000-00-00 00:00:00"
"2964","YKR082W","NUP133","3","2","32-E-3","","","0000-00-00 00:00:00"
"2965","YKR084C","HBS1","2","3","32-E-4","","","0000-00-00 00:00:00"
"2966","YMR062C","ARG7","2","2","32-E-5","","","0000-00-00 00:00:00"
"2967","YMR063W","RIM9","2","2","32-E-6","","","0000-00-00 00:00:00"
"2968","YMR065W","KAR5","2","2","32-E-7","","","0000-00-00 00:00:00"
"2969","YMR067C","UBX4","2","2","32-E-8","","","0000-00-00 00:00:00"
"2970","YMR068W","AVO2","2","2","32-E-9","","","0000-00-00 00:00:00"
"2971","YMR069W","NAT4","2","2","32-E-10","","","0000-00-00 00:00:00"
"2972","YMR070W","MOT3","2","2","32-E-11","","","0000-00-00 00:00:00"
"2973","YMR071C","TVP18","2","2","32-E-12","","","0000-00-00 00:00:00"
"2974","YMR072W","ABF2","2","2","32-F-1","","","0000-00-00 00:00:00"
"2975","YMR073C","IRC21","2","2","32-F-2","","","0000-00-00 00:00:00"
"2976","YMR075C-A","YMR075C-A","2","2","32-F-3","","","0000-00-00 00:00:00"
"2977","YMR075W","RCO1","2","2","32-F-4","","","0000-00-00 00:00:00"
"2978","YMR077C","VPS20","2","2","32-F-5","abnormal[50],abnormal[59]","","0000-00-00 00:00:00"
"2979","YMR078C","CTF18","3","2","32-F-6","","","0000-00-00 00:00:00"
"2980","YMR080C","NAM7","2","2","32-F-7","","","0000-00-00 00:00:00"
"2981","YMR081C","ISF1","2","2","32-F-8","","","0000-00-00 00:00:00"
"2982","YMR082C","YMR082C","2","2","32-F-9","","","0000-00-00 00:00:00"
"2983","YMR083W","ADH3","2","2","32-F-10","","","0000-00-00 00:00:00"
"2984","YMR084W","YMR084W","2","2,2","32-F-11","","","0000-00-00 00:00:00"
"2985","YMR085W","YMR085W","2","2","32-F-12","","","0000-00-00 00:00:00"
"2986","YMR086C-A","YMR086C-A","2","2","32-G-1","","","0000-00-00 00:00:00"
"2987","YMR086W","SEG1","2","2","32-G-2","","","0000-00-00 00:00:00"
"2988","YMR087W","YMR087W","2","2","32-G-3","","","0000-00-00 00:00:00"
"2989","YMR088C","VBA1","2","2","32-G-4","","","0000-00-00 00:00:00"
"2990","YMR089C","YTA12","2","2","32-G-5","","","0000-00-00 00:00:00"
"2991","YMR090W","YMR090W","2","2","32-G-6","","","0000-00-00 00:00:00"
"2992","YMR091C","NPL6","3","2","32-G-7","","","0000-00-00 00:00:00"
"2993","YMR092C","AIP1","2","2","32-G-8","","","0000-00-00 00:00:00"
"2994","YNR070W","PDR18","3"," 2,3","32-G-9","","","0000-00-00 00:00:00"
"2995","YNR071C","YNR071C","2","3","32-G-10","","","0000-00-00 00:00:00"
"2996","YNR072W","HXT17","3","3","32-G-11","","","0000-00-00 00:00:00"
"2997","YNR073C","YNR073C","2","2","32-G-12","","","0000-00-00 00:00:00"
"2998","YNR074C","AIF1","2","2","32-H-1","","","0000-00-00 00:00:00"
"2999","YNR075W","COS10","3","2,2","32-H-3","","","0000-00-00 00:00:00"
"3000","YOL013W-A","YOL013W-A","2","2","32-H-4","","","0000-00-00 00:00:00"
"3001","YOL086C","ADH1","2","2,2","32-H-5","increased[20]","","0000-00-00 00:00:00"
"3002","YOL087C","DUF1","2","2,2","32-H-6","","","0000-00-00 00:00:00"
"3003","YOL088C","MPD2","3","2","32-H-7","decreased[39]","","0000-00-00 00:00:00"
"3004","YOL089C","HAL9","3","3","32-H-8","","","0000-00-00 00:00:00"
"3005","YOL090W","MSH2","2","2","32-H-9","","","0000-00-00 00:00:00"
"3006","YOL091W","SPO21","2","2","32-H-10","","","0000-00-00 00:00:00"
"3007","YOL092W","YOL092W","2","2","32-H-11","abnormal[50],abnormal[59]","","0000-00-00 00:00:00"
"3008","YOL093W","TRM10","3","2","32-H-12","","","0000-00-00 00:00:00"
"3009","YOL095C","HMI1","2","2","33-A-1","","","0000-00-00 00:00:00"
"3010","YOL096C","COQ3","2","2","33-A-2","","","0000-00-00 00:00:00"
"3011","YOL098C","YOL098C","3","2,2","33-A-3","","","0000-00-00 00:00:00"
"3012","YOL099C","YOL099C","2","2","33-A-4","","","0000-00-00 00:00:00"
"3013","YOL100W","PKH2","2","2","33-A-5","increased[20],increased[40]","","0000-00-00 00:00:00"
"3014","YOL101C","IZH4","2","2","33-A-6","","","0000-00-00 00:00:00"
"3015","YOL103W","ITR2","2","2","33-A-7","","","0000-00-00 00:00:00"
"3016","YOL104C","NDJ1","2","2","33-A-8","","","0000-00-00 00:00:00"
"3017","YOL105C","WSC3","2","2","33-A-9","","","0000-00-00 00:00:00"
"3018","YOL106W","YOL106W","2","2","33-A-10","","","0000-00-00 00:00:00"
"3019","YOL107W","YOL107W","2","2","33-A-11","","","0000-00-00 00:00:00"
"3020","YOL108C","INO4","2","2","33-A-12","","","0000-00-00 00:00:00"
"3021","YOL109W","ZEO1","2","2","33-B-1","","","0000-00-00 00:00:00"
"3022","YOL110W","SHR5","3","2,2","33-B-2","","","0000-00-00 00:00:00"
"3023","YOL111C","MDY2","2","2,3","33-B-3","","","0000-00-00 00:00:00"
"3024","YOL112W","MSB4","2","2","33-B-4","","","0000-00-00 00:00:00"
"3025","YOL113W","SKM1","2","2","33-B-5","","","0000-00-00 00:00:00"
"3026","YOL114C","YOL114C","2","2","33-B-6","","","0000-00-00 00:00:00"
"3027","YOL115W","TRF4","2","2","33-B-7","","","0000-00-00 00:00:00"
"3028","YOL116W","MSN1","2","2","33-B-8","","","0000-00-00 00:00:00"
"3029","YOL117W","RRI2","2","2","33-B-9","","","0000-00-00 00:00:00"
"3030","YOL118C","YOL118C","2","2","33-B-10","","","0000-00-00 00:00:00"
"3031","YOL119C","MCH4","2","2","33-B-11","","","0000-00-00 00:00:00"
"3032","YOL121C","RPS19A","3","2","33-B-12","","","0000-00-00 00:00:00"
"3033","YOL122C","SMF1","2","2","33-C-1","","","0000-00-00 00:00:00"
"3034","YOL124C","TRM11","2","2","33-C-2","","","0000-00-00 00:00:00"
"3035","YOL126C","MDH2","2","2","33-C-3","","","0000-00-00 00:00:00"
"3036","YOL128C","YGK3","2","2","33-C-4","","","0000-00-00 00:00:00"
"3037","YOL129W","VPS68","2","2","33-C-5","","","0000-00-00 00:00:00"
"3038","YOL131W","YOL131W","2","2","33-C-6","","","0000-00-00 00:00:00"
"3039","YOL132W","GAS4","2","2","33-C-7","","","0000-00-00 00:00:00"
"3040","YOL136C","PFK27","2","2","33-C-8","","","0000-00-00 00:00:00"
"3041","YOL137W","BSC6","2","2","33-C-10","","","0000-00-00 00:00:00"
"3042","YOL138C","RTC1","2","2","33-C-11","","","0000-00-00 00:00:00"
"3043","YBR232C","YBR232C","2","2","33-C-12","","","0000-00-00 00:00:00"
"3044","YDR424C","DYN2","2","2","33-D-1","","","0000-00-00 00:00:00"
"3045","YEL011W","GLC3","2","2","33-D-2","","","0000-00-00 00:00:00"
"3046","YER064C","VHR2","2","2","33-D-3","","","0000-00-00 00:00:00"
"3047","YER077C","YER077C","2","2","33-D-4","","","0000-00-00 00:00:00"
"3048","YER078C","ICP55","2","2","33-D-5","","","0000-00-00 00:00:00"
"3049","YER088C","DOT6","2","2","33-D-6","","","0000-00-00 00:00:00"
"3050","YER090W","TRP2","2","2","33-D-7","","","0000-00-00 00:00:00"
"3051","YER091C","MET6","2","2","33-D-8","","","0000-00-00 00:00:00"
"3052","YER092W","IES5","3","2","33-D-9","","","0000-00-00 00:00:00"
"3053","YER093C-A","AIM11","2","2","33-D-10","","","0000-00-00 00:00:00"
"3054","YER095W","RAD51","2","2","33-D-11","","","0000-00-00 00:00:00"
"3055","YER096W","SHC1","3","2,2","33-D-12","","","0000-00-00 00:00:00"
"3056","YER097W","YER097W","3","2","33-E-1","","","0000-00-00 00:00:00"
"3057","YER098W","UBP9","2","2","33-E-2","","","0000-00-00 00:00:00"
"3058","YGR134W","CAF130","2","2","33-E-3","","","0000-00-00 00:00:00"
"3059","YGR210C","YGR210C","2","2","33-E-4","","","0000-00-00 00:00:00"
"3060","YHL024W","RIM4","2","2","33-E-5","","","0000-00-00 00:00:00"
"3061","YHL025W","SNF6","2","2","33-E-6","","","0000-00-00 00:00:00"
"3062","YHR016C","YSC84","2","2","33-E-7","increased[26]","","0000-00-00 00:00:00"
"3063","YHR017W","YSC83","2","2","33-E-8","","","0000-00-00 00:00:00"
"3064","YHR032W","ERC1","2","2","33-E-9","","","0000-00-00 00:00:00"
"3065","YHR045W","YHR045W","3","2","33-E-10","","","0000-00-00 00:00:00"
"3066","YHR064C","SSZ1","4","-","33-E-11","","","0000-00-00 00:00:00"
"3067","YHR140W","YHR140W","2","2","33-E-12","","","0000-00-00 00:00:00"
"3068","YHR162W","MPC2","3","2","33-F-1","","","0000-00-00 00:00:00"
"3069","YHR168W","MTG2","3","2","33-F-2","","","0000-00-00 00:00:00"
"3070","YHR181W","SVP26","2","2","33-F-3","","","0000-00-00 00:00:00"
"3071","YHR191C","CTF8","3","2","33-F-4","","","0000-00-00 00:00:00"
"3072","YHR193C","EGD2","4","-","33-F-5","","","0000-00-00 00:00:00"
"3073","YLL030C","RRT7","3","2,2","33-F-6","","","0000-00-00 00:00:00"
"3074","YLL044W","YLL044W","3","2,2,3","33-F-7","","","0000-00-00 00:00:00"
"3075","YLL048C","YBT1","3","2","33-F-8","","","0000-00-00 00:00:00"
"3076","YLL049W","LDB18 ","3","2,3","33-F-9","","","0000-00-00 00:00:00"
"3077","YLL059C","YLL059C","2","2","33-F-10","","","0000-00-00 00:00:00"
"3078","YLR030W","YLR030W","2","2","33-F-11","","","0000-00-00 00:00:00"
"3079","YLR031W","YLR031W","2","2","33-F-12","","","0000-00-00 00:00:00"
"3080","YLR032W","RAD5","2","2","33-G-1","","","0000-00-00 00:00:00"
"3081","YLR034C","SMF3","2","2","33-G-2","","","0000-00-00 00:00:00"
"3082","YLR035C","MLH2","1","2","33-G-3","","","0000-00-00 00:00:00"
"3083","YLR036C","YLR036C","2","2","33-G-4","","","0000-00-00 00:00:00"
"3084","YLR037C","PAU23","2","2","33-G-5","","","0000-00-00 00:00:00"
"3085","YLR038C","COX12","2","2","33-G-6","","","0000-00-00 00:00:00"
"3086","YLR039C","RIC1 ","3","2","33-G-7","","","0000-00-00 00:00:00"
"3087","YLR040C","YLR040C","2","2","33-G-8","","","0000-00-00 00:00:00"
"3088","YLR041W","YLR041W","2","2","33-G-9","","","0000-00-00 00:00:00"
"3089","YLR050C","YLR050C","2","2","33-G-10","","","0000-00-00 00:00:00"
