orf	hom | growth (pooled culture, barseq) | gadolinium [IC5], time [10 gen] | YPD | Pallares RM~Abergel RJ, 2022	hom | growth (pooled culture, barseq) | gadolinium [IC5], time [15 gen] | YPD | Pallares RM~Abergel RJ, 2022	hom | growth (pooled culture, barseq) | gadolinium [IC10], time [10 gen] | YPD | Pallares RM~Abergel RJ, 2022	hom | growth (pooled culture, barseq) | gadolinium [IC10], time [15 gen] | YPD | Pallares RM~Abergel RJ, 2022	hom | growth (pooled culture, barseq) | gadolinium [IC20], time [10 gen] | YPD | Pallares RM~Abergel RJ, 2022	hom | growth (pooled culture, barseq) | gadolinium [IC20], time [15 gen] | YPD | Pallares RM~Abergel RJ, 2022
YBR104W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR105C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR106W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR107C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR108W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR113W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR114W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR116C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR119W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR120C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR125C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-1.5737246486237875	-0.007096545758764693	-0.07821324225884169
YBR126C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR128C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR129C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR130C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR131W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR133C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR134W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR137W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR138C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR139W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR141C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR144C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR145W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR147W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR148W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR149W	0.01299751662506804	-0.09363570365434405	1.5091783439107835	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR150C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR151W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR156C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR157C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR158W	0.01299751662506804	-0.09363570365434405	2.4788598459003404	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR159W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR161W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	1.5045681406752085	-0.07821324225884169
YBR162C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR162W-A	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR163W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR164C	-11.70446476117472	-19.355404449861147	-5.615885034200871	-8.94711228006534	-0.007096545758764693	-0.07821324225884169
YBR168W	0.01299751662506804	-0.09363570365434405	-6.593929016450512	-7.96885590855492	-0.007096545758764693	-0.07821324225884169
YBR169C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR171W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR172C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR173C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR174C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR175W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR176W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR177C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR178W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR180W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR181C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR182C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR183W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR184W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR185C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	2.1810646384609957	-0.07821324225884169
YBR186W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR187W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR188C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR189W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR191W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR195C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR197C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR199W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR201W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR203W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR204C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR205W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR206W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR208C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR210W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR212W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR213W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR214W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR215W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR216C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR217W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR218C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR219C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR220C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR221C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR222C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR223C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR224W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR225W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR226C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR227C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR228W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR229C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR230C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR231C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR232C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR233W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR235W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR238C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR239C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR240C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR241C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR242W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR244W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR245C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR246W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR248C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR249C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR250W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR251W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR255W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR258C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR259W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-3.327335909507322	-0.007096545758764693	-0.07821324225884169
YBR260C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR261C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR262C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR263W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR264C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR266C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR267W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR268W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR269C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR270C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR271W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR272C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR273C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR275C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR276C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR277C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR278W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR280C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR281C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR283C	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR284W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR285W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR286W	0.01299751662506804	-0.09363570365434405	-0.031099466534745098	-0.05911291526384613	-0.007096545758764693	-0.07821324225884169
YBR287W	0.01299751662506804	-0.09363570365434405	-2.9900751520718982	-4.4370628842924065	-0.007096545758764693	-0.07821324225884169
