orf	hap a | growth (AUC) | standard | minimal complete | Hartman JL 4th~Tippery NP, 2004	hap a | growth (AUC) | hydroxyurea [50 mM] | minimal complete | Hartman JL 4th~Tippery NP, 2004	hap a | growth (AUC) | hydroxyurea [150 mM] | minimal complete | Hartman JL 4th~Tippery NP, 2004
YBL038W	-0.09415909092089818	0.15306939066722897	0.3851238145668842
YBL039C	-0.26817005033959507	0.20884838322500449	0.30533568447429765
YBL042C	0.3536769519632067	-0.28502086120901876	-0.04627099393821971
YBL043W	0.0974539702980062	-0.3895732464941767	-0.34863506178013315
YBL044W	-0.5246810777830985	0.7623453894340901	0.9553386298993306
YBL045C	-1.0992009063377801	1.1811203305767912	0.6726742601374986
YBL046W	0.2390284703338955	-0.26668092236690905	-0.08733910729655311
YBL047C	-0.0036626216158127307	-0.6112957944132431	-0.6572759261481629
YBL048W	0.2925298427212919	-0.5883595798077725	-0.4983417363174622
YBL049W	0.18722406329258873	-0.23998200300451458	-0.23188486288091092
YBL051C	1.1922095219267597	-1.4321131878775644	-1.6781450489830605
YBL052C	0.05600042568136811	-0.3641058581229345	-0.4058182220870917
YBL053W	0.1497154934657511	-0.4110253209245956	-0.41714469834536866
YBL054W	0.4865224125435678	-0.592008411177848	-0.6678051250558915
YBL055C	0.21259713924222953	-0.376520356212234	-0.18277164789569533
YBL056W	0.09618907361937135	-0.25518107650109373	-0.3761601231538155
YBL057C	-0.06613098431907398	0.0689231559823444	0.19926070755423467
YBL058W	-4.739629904230863		
YBL059W	0.12153710211002988	-0.6278459834912059	-0.44132118758284383
YBL060W	0.4644180299911914	-0.4277041604208187	-0.1450080387800771
YBL061C	-0.3042196056806814	0.21223263915479293	0.2785829817667238
YBL062W	0.39668970090152905	-0.13352350710249486	-0.05101808598942567
YBL063W	0.5478699014573466	-0.49618717616712904	-0.8848789212616139
YBL064C	0.4049804098248567	-0.514804928047526	-0.7282455729099421
YBL065W	0.3172767321963611	-0.44660933266719416	-0.4744657900145137
YBL066C	0.11826214684801964	-0.33321023455695714	-0.8771897391614405
YBL067C	-0.2320203051625778	0.009208119823501231	0.283492035113071
YBL068W	0.17282177437744234	-0.2408589795918995	-0.3005532892516534
YBL069W	0.5416268223058671	-0.8015205829806376	-0.8636485097886403
YBL070C	0.5080694891335759	-0.29498281360991124	-0.35476142869766786
YBL071C	0.3343090043047075	-0.09044704516827104	-0.312751923243891
YBL072C	-0.4897837055552239	0.050824760286658256	-0.7148197218855079
YBL075C	0.48621558117102787	-0.5504058374346421	-0.4170840593670494
YBL078C	0.28693173563862157	-0.7503883346960979	-0.8379940365439446
YBL079W	0.20117549794604397	-0.7142886003774921	-1.0480433277529089
YBL080C	-0.036299460670484146	0.22915750649695338	0.6451618745010774
YBL081W	0.39662708225407173	-0.28378812441798945	-0.03561115881469101
YBL082C	-0.008208735421202559	-0.23834819278008734	-0.1939089968689495
YBL083C	0.06499246345621526	-0.0476251117864558	-0.2558424986037854
YBL085W	0.14590827970035594	-0.3718005569371235	-0.04558123958602019
YBL086C	0.14584566105289856	-0.7188132927531463	-0.5296362052170148
YBL087C	-0.21787475270200565	0.2737620797292014	0.5798227816074303
YBL088C	0.4072284192685688	-0.6271843413337722	-0.9254333454695959
YBL089W	-0.10376479144082577	-0.7460891751344668	-0.5127962816733509
YBL090W	-0.48960211147759813	0.5410661356811408	0.998307486307423
