ORF	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004
YAL015C	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	1.000	4.000	3.000	4.000	4.000	4.000	3.000	3.000	3.000	2.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAL014C	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	1.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAL013W	1.000	5.000	3.000	1.000	4.000	4.000	1.000	1.000	0.000	3.000	2.000	3.000	1.000	3.000	3.000	3.000	3.000	4.000	3.000	3.000	2.000	1.000	1.000	2.000	4.000	3.000	3.000	3.000	4.000	3.000
YAL011W	1.000	5.000	4.000	3.000	4.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	3.000	4.000	4.000	4.000	3.000	4.000	3.000	2.000	2.000	2.000	5.000	4.000	4.000	4.000	5.000	5.000
YGR121C	1.000	5.000	4.000	3.000	4.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAL009W	1.000	5.000	3.000	3.000	4.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	1.000	3.000	4.000	2.000	3.000	3.000	3.000	3.000	3.000	1.000	2.000	2.000	5.000	3.000	3.000	3.000	4.000	3.000
YAL008W	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAL007C	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAL004W	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAL005C	1.000	5.000	4.000	3.000	4.000	5.000	4.000	4.000	4.000	3.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAL002W	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	1.000	3.000	4.000	3.000	4.000	4.000	4.000	4.000	3.000	2.000	2.000	3.000	5.000	4.000	4.000	4.000	5.000	4.000
YAR002W	1.000	5.000	4.000	3.000	4.000	4.000	3.000	4.000	3.000	4.000	4.000	4.000	1.000	3.000	3.000	4.000	4.000	3.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000
YAR003W	1.000	5.000	4.000	2.000	4.000	4.000	3.000	4.000	3.000	4.000	4.000	4.000	1.000	3.000	3.000	3.000	4.000	3.000	3.000	4.000	3.000	2.000	2.000	2.000	4.000	3.000	4.000	4.000	4.000	4.000
YAR014C	1.000	4.000	3.000	2.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	1.000	3.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	1.000	2.000	2.000	4.000	3.000	3.000	4.000	4.000	4.000
YAR015W	0.000	2.000	2.000	1.000	3.000	3.000	2.000	2.000	2.000	4.000	4.000	3.000	1.000	1.000	2.000	1.000	3.000	2.000	1.000	1.000	1.000	1.000	1.000	2.000	2.000	1.000	3.000	2.000	3.000	3.000
YAR018C	1.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	4.000	4.000	3.000	1.000	3.000	3.000	4.000	4.000	4.000	4.000	4.000	3.000	2.000	3.000	3.000	4.000	4.000	4.000	4.000	5.000	5.000
YAR020C	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	3.000	4.000	3.000	4.000	4.000	5.000	5.000
YAR023C	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAR027W	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAR028W	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAR029W	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAR031W	1.000	5.000	4.000	3.000	5.000	5.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	3.000	5.000	4.000	4.000	5.000	5.000	5.000
YAR030C	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAR035W	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAR037W	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAR040C	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAR042W	1.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAR043C	1.000	5.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	2.000	3.000	4.000	4.000	4.000	4.000	5.000	5.000
YAR044W	1.000	5.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	2.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YAR047C	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL001W	2.000	5.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL002W	1.000	2.000	2.000	1.000	3.000	3.000	2.000	2.000	2.000	3.000	4.000	3.000	1.000	1.000	3.000	1.000	2.000	3.000	1.000	1.000	1.000	1.000	1.000	1.000	3.000	1.000	2.000	1.000	3.000	3.000
YLL005C	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL010C	2.000	5.000	4.000	3.000	5.000	5.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	5.000	5.000	5.000	5.000
YLL012W	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL013C	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL014W	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL015W	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL016W	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL017W	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL019C	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL020C	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL021W	2.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	1.000	4.000	4.000	4.000	4.000	3.000	4.000	4.000	4.000	2.000	3.000	3.000	5.000	3.000	4.000	4.000	5.000	4.000
YLL023C	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL024C	2.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL025W	2.000	5.000	4.000	3.000	5.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	5.000	4.000	5.000	5.000
YLL026W	2.000	5.000	4.000	3.000	5.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	5.000	4.000	5.000	5.000
YLL028W	2.000	5.000	4.000	3.000	5.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL029W	2.000	5.000	4.000	3.000	5.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL032C	2.000	5.000	4.000	3.000	5.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL038C	2.000	5.000	4.000	3.000	5.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL039C	2.000	5.000	4.000	3.000	5.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	2.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL040C	2.000	5.000	4.000	3.000	5.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	2.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL041C	2.000	5.000	4.000	3.000	5.000	4.000	3.000	3.000	3.000	2.000	1.000	2.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	2.000	2.000	2.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL042C	2.000	5.000	4.000	3.000	5.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	4.000	5.000	5.000
YLL043W	2.000	5.000	4.000	3.000	4.000	4.000	3.000	4.000	4.000	4.000	4.000	4.000	0.000	2.000	2.000	1.000	4.000	3.000	4.000	4.000	4.000	3.000	3.000	3.000	5.000	3.000	4.000	4.000	5.000	4.000
YLL045C	3.000	4.000	4.000	3.000	3.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	3.000	4.000
YLL046C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLL047W	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLL051C	3.000	5.000	4.000	3.000	4.000	4.000	4.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	5.000	4.000
YLL052C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	2.000	NaN	2.000	4.000	4.000	4.000	4.000	5.000	4.000
YLL053C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	2.000	NaN	2.000	4.000	4.000	4.000	4.000	5.000	4.000
YLL054C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	2.000	NaN	2.000	4.000	4.000	4.000	4.000	5.000	4.000
YLL055W	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	2.000	NaN	2.000	4.000	4.000	4.000	4.000	5.000	4.000
YLL056C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	2.000	NaN	2.000	4.000	4.000	4.000	4.000	5.000	4.000
YLL057C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	2.000	NaN	2.000	4.000	4.000	4.000	4.000	5.000	4.000
YLL058W	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	5.000	4.000
YLL060C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLL061W	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLL062C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLL063C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR001C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	1.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR003C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	1.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR004C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	1.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR006C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	1.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR011W	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	1.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR012C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	3.000	4.000	3.000	2.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	1.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR013W	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	3.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	1.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR014C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	2.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR015W	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	3.000
YLR016C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR017W	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR018C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	2.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR019W	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	2.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR020C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	1.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR021W	2.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	4.000	4.000	3.000	2.000	4.000	3.000	3.000	3.000	3.000	1.000	1.000	1.000	0.000	NaN	0.000	4.000	3.000	4.000	3.000	4.000	3.000
YLR023C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	1.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR024C	3.000	5.000	4.000	3.000	4.000	4.000	2.000	3.000	2.000	3.000	4.000	3.000	2.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	1.000	NaN	1.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR025W	2.000	5.000	4.000	3.000	4.000	4.000	1.000	2.000	1.000	1.000	2.000	1.000	1.000	4.000	3.000	2.000	3.000	3.000	0.000	0.000	0.000	0.000	NaN	0.000	4.000	3.000	4.000	3.000	3.000	3.000
YLR028C	3.000	5.000	4.000	3.000	4.000	4.000	2.000	3.000	2.000	3.000	4.000	3.000	2.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	2.000	1.000	NaN	1.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR042C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	2.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YLR043C	3.000	5.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	5.000	4.000	3.000	4.000	4.000	2.000	2.000	3.000	3.000	NaN	2.000	4.000	4.000	4.000	4.000	4.000	4.000
