orf	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004
YNR049C	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	2.0	3.0	4.0	4.0	2.0	3.0	3.0	2.0	3.0	3.0	2.0	2.0	2.0	1.0	2.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0
YNR050C	3.0	4.0	4.0	2.5	4.0	3.5	3.5	3.5	3.0	4.5	5.0	4.0	2.0	4.5	4.5	2.0	4.5	4.0	4.0	4.0	3.5	4.0	4.0	3.5	4.0	4.0	4.0	4.5	4.0	4.0
YNR051C	2.0	4.0	4.0	3.0	4.0	3.0	2.0	1.0	2.0	3.0	3.0	3.0	2.0	4.0	4.0	1.0	3.0	4.0	1.0	1.0	1.0	1.0	2.0	2.0	4.0	3.0	4.0	3.0	4.0	4.0
YNR052C	1.0	3.0	3.0	2.0	3.0	2.5	1.0	1.5	1.0	4.0	4.0	4.0	1.0	1.0	1.5	1.0	1.5	2.0	1.0	1.0	1.0	0.0	0.0	0.0	1.5	1.0	2.0	1.0	3.0	1.0
YNR055C	3.0	4.0	4.0	3.0	5.0	4.0	3.0	3.0	3.0	5.0	5.0	5.0	2.0	4.0	4.0	3.0	4.0	4.5	3.0	3.0	3.0	2.5	3.5	3.0	3.0	3.0	4.0	3.0	4.0	3.0
YNR056C	3.0	4.0	4.0	3.0	4.0	3.0	2.0	2.0	2.0	3.0	3.0	3.0	2.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	2.0	1.0	2.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YNR057C	3.0	4.0	4.0	3.0	4.0	3.0	2.0	2.0	2.0	3.0	3.0	3.0	2.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	2.0	1.0	2.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YNR058W	3.0	4.0	4.0	3.0	4.0	3.0	2.0	2.0	2.0	3.0	3.0	3.0	2.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	2.0	1.0	2.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YNR059W	3.0	4.0	4.0	3.0	4.0	3.0	2.0	2.0	2.0	3.0	3.0	3.0	2.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	2.0	1.0	2.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YNR060W	3.0	4.0	4.0	3.0	4.0	3.0	2.0	2.0	2.0	3.0	3.0	3.0	2.0	4.0	4.0	2.0	4.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YNR061C	3.0	4.0	4.0	3.0	4.0	4.0	2.0	4.0	3.0	4.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	3.0	4.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0
YNR062C	3.0	4.0	4.0	3.0	4.0	4.0	2.0	4.0	3.0	4.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	3.0	4.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0
YNR063W	3.0	4.0	4.0	3.0	4.0	4.0	2.0	4.0	3.0	4.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	3.0	4.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0
YNR064C	3.0	4.0	4.0	3.0	4.0	4.0	2.0	4.0	3.0	4.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	3.0	4.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0
YNR065C	3.0	4.0	4.0	3.0	4.0	4.0	2.0	4.0	3.0	4.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	3.0	4.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0
YNR066C	3.0	4.0	4.0	3.0	4.0	4.0	2.0	4.0	3.0	4.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	3.0	4.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0
YNR067C	3.0	4.0	4.0	3.0	4.0	4.0	2.0	4.0	3.0	4.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	3.0	4.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0
YNR068C	3.0	4.5	4.5	2.5	4.5	4.0	3.5	3.5	3.0	4.5	5.0	3.5	2.0	4.5	4.5	2.0	4.5	4.5	3.5	4.0	3.5	3.0	4.0	3.0	4.0	4.5	4.5	4.5	4.5	4.0
YNR069C	3.0	4.0	4.0	3.0	5.0	4.0	3.0	3.0	3.0	5.0	5.0	5.0	2.0	4.0	4.0	3.0	4.0	4.5	3.0	3.0	3.0	2.5	3.5	3.0	3.0	3.0	4.0	3.0	4.0	3.0
YNR070W	3.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	2.0	3.0	4.0	3.0	2.0	4.0	4.0	3.0		4.0	4.0	3.0	3.0	2.0	4.0	2.0	4.0	3.0	4.0	3.0	4.0	4.0
YNR071C	3.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	2.0		4.0	4.0	3.0	3.0	2.0	3.0	2.0	4.0	3.0	4.0	3.0	4.0	4.0
YNR072W	3.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	2.0		4.0	4.0	3.0	3.0	1.0	3.0	2.0	4.0	3.0	4.0	3.0	4.0	4.0
YNR073C	3.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	2.0		4.0	4.0	3.0	3.0	1.0	2.0	2.0	4.0	3.0	4.0	3.0	4.0	4.0
YNR074C	4.5	4.5	5.0	3.5	4.5	4.5	4.0	3.5	3.5	4.5	5.0	4.0	2.0	4.5	5.0	2.5	4.5	4.5	4.0	5.0	4.0	4.5	4.5	4.0	4.5	4.5	4.0	4.5	4.5	4.5
YNR075W	3.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	4.0	4.0	2.0		4.0	3.0	3.0	3.0	1.0	2.0	2.0	4.0	3.0	4.0	3.0	4.0	4.0
YOL001W	2.0	4.0	4.0	4.0	4.0	4.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	4.0	3.0	3.0	4.0	4.0	2.0	3.0	1.0	2.0	2.0	2.0	3.0	3.0	4.0	3.0	4.0	3.0
YOL002C	2.0	5.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	3.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL003C	2.0	5.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL004W	1.0	3.0	3.0	3.0	3.0	3.0	0.0	0.0	0.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	3.0	2.0	2.0	2.0
YOL006C	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	3.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL007C	2.0	5.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YOL008W	2.0	4.0	3.0	3.0	3.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	3.0	3.0	2.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	3.0	2.0	3.0
YOL009C	0.5	1.5	1.0	1.5	1.0	1.5	1.0	1.5	1.0	0.0	0.0	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	1.0	0.5	1.5	0.0	1.5	0.5
YOL011W	2.0	5.0	5.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	3.0	2.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL012C	2.0	3.0	3.0	3.0	3.0	3.0	0.0	1.0	2.0	2.0	2.0	2.0	1.0	3.0	3.0	1.0	3.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	2.0	3.0	3.0	2.0	2.0
YOL013C	2.0	4.0	5.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	3.0	1.0	4.0	5.0	4.0	4.0	4.0	4.0
YOL013W-A	3.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	4.0	4.0	2.0		4.0	3.0	3.0	3.0	1.0	2.0	2.0	4.0	3.0	4.0	3.0	4.0	4.0
YOL014W	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL015W	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL016C	2.0	5.0	5.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	4.0	4.0	1.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	3.0	2.0	3.0	2.0	4.0	3.0	4.0	3.0	4.0	4.0
YOL017W	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL018C	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	4.0	4.0	2.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL019W	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	3.0	4.0	4.0	4.0	4.0
YOL020W	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL023W	2.0	3.0	2.0	2.0	2.5	3.0	2.0	2.0	2.0	0.0	0.5	0.5	1.0	2.5	2.0	1.5	2.5	2.0	2.0	1.5	1.5	0.0	0.0	0.0	2.5	2.0	2.5	1.0	2.0	1.5
YOL024W	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL025W	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL027C	2.0	4.0	4.0	4.0	4.0	4.0	3.0	2.0	2.0	0.0	0.0	0.0	2.0	4.0	4.0	3.0	3.0	4.0	1.0	1.0	1.0	0.0	0.0	0.0	4.0	3.0	4.0	4.0	4.0	3.0
YOL028C	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	4.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	3.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL029C	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL030W	2.0	3.0	3.0	4.0	3.0	4.0	3.0	3.0	3.0	5.0	3.0	3.0	2.0	3.0	3.0	4.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	2.0	3.0
YOL031C	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL032W	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL033W	2.0	2.5	2.5	2.0	2.5	1.5	1.5	1.0	1.5	0.0	0.0	0.0	1.5	2.5	2.0	1.5	1.5	1.5	1.0	1.5	1.0	0.0	0.0	0.0	2.0	1.5	1.5	2.0	2.5	1.5
YOL035C	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	1.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL036W	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL037C	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL039W	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL041C	2.0	4.0	4.0	4.0	4.0	4.0	3.0	2.0	2.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0
YOL042W	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	2.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	2.0	1.0	1.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL043C	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	2.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL044W	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	2.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	2.0	2.0	2.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL045W	2.0	4.0	4.0	4.0	4.0	4.0	3.0	2.0	4.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL046C	2.0	4.0	4.0	4.0	4.0	4.0	3.0	2.0	4.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL047C	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL048C	2.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL050C	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	2.0	3.0	4.0	2.0	3.0	2.0	1.0	2.0	1.0	4.0	3.0	3.0	4.0	3.0	4.0
YOL051W	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL052C	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	3.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL052C-A	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	3.0	4.0
YOL053W	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL054W	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	2.0	3.0	4.0	1.0	2.0	1.0	2.0	2.0	2.0	4.0	3.0	4.0	3.0	4.0	3.0
YOL055C	2.0	4.0	5.0	4.0	4.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	3.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL056W	2.0	4.0	5.0	4.0	4.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	3.0	3.0	3.0	2.0	3.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL057W	2.0	4.0	5.0	4.0	4.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL058W	2.0	4.0	5.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL059W	2.0	4.0	5.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL060C	2.0	4.0	5.0	4.0	4.0	5.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL061W	2.0	4.0	5.0	4.0	4.0	5.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL062C	2.0	4.0	5.0	4.0	4.0	5.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL063C	2.0	4.0	5.0	4.0	4.0	5.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL064C	2.0	4.0	4.0	4.0	4.0	5.0	2.0	2.0	2.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL065C	2.0	4.0	5.0	4.0	4.0	5.0	3.0	3.0	4.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL067C	2.0	4.0	5.0	4.0	4.0	5.0	3.0	3.0	4.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL068C	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	4.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL070C	2.0	4.0	4.0	4.0	4.0	5.0	3.0	3.0	4.0	4.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL071W	2.0	4.0	4.0	3.0	4.0	4.0	2.0	3.0	2.0	1.0	2.0	1.0	2.0	4.0	4.0	3.0	4.0	4.0	1.0	2.0	1.0	0.0	1.0	1.0	4.0	4.0	4.0	3.0	4.0	4.0
YOL072W	2.0	3.0	3.0	2.0	1.0	3.0	1.0	1.0	1.0	2.0	2.0	3.0	2.0	3.0	4.0	3.0	3.0	3.0	1.0	2.0	1.0	1.0	1.0	1.0	3.0	3.0	2.0	3.0	2.0	3.0
YOL075C	2.0	5.0	4.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	4.0	5.0	3.0	5.0	4.0	3.0	4.0	1.0	1.0	2.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL076W	0.0	0.5	1.0	0.5	0.0	0.5	0.0	0.0	0.0	1.5	1.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.5	0.0
YOL079W	2.0	4.0	5.0	4.0	4.0	4.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	4.0	3.0	1.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
YOL080C	2.0	4.0	5.0	4.0	4.0	4.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	4.0	5.0	3.0	5.0	5.0	3.0	4.0	3.0	1.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0
