orf	hom | growth (pooled culture) | benomyl [57.746 uM] | YPD + DMSO [2%] | Hoepfner D~Movva NR, 2014	het | growth (pooled culture) | benomyl [57.746 uM] | YPD + DMSO [2%] | Hoepfner D~Movva NR, 2014
YGL195W	0.147198706347892	0.43041679283021445
YGL196W	-0.021974657810208974	0.06106539843880302
YGL197W	0.10995719496931175	-0.21879315699208138
YGL198W	0.1602756839535833	-0.09931455739368222
YGL199C	0.13333295635255427	0.16410785952024018
YGL200C	0.2071566630728406	0.6967417889209307
YGL201C	0.02934102868366599	
YGL202W		0.2079293848437401
YGL203C	0.09193951315171134	0.04788202868774041
YGL204C		
YGL205W	-0.034605784624683625	0.02807702368867727
YGL206C	-0.014615061539307247	
YGL207W	-0.06651422216518711	
YGL208W	0.15691406619284026	0.05639576856358907
YGL209W	-1.4033053209622843	0.1623333369812743
YGL210W	-0.21475919936944515	-0.16527640079552952
YGL211W	-0.06330219994886357	0.9696207243840419
YGL212W	0.1497840149058276	0.17129619950324113
YGL213C	-0.0015441897198368118	0.47436898976734626
YGL214W	0.014738005464688491	0.6104739878798733
YGL215W	0.14391014799519666	-0.3187811257135524
YGL216W	0.33151005259706845	-0.8710715210543281
YGL217C	0.05840188167926592	-0.533180028232238
YGL218W	-0.10165654513783562	0.17517381855936373
YGL219C	-0.1136795716019049	0.017347027535819435
YGL220W	-0.04393443212532454	-0.10538565364933704
YGL221C	0.2899568077784245	-0.09347303146648327
YGL222C	-0.045898225702618076	-0.018658510440597936
YGL223C	0.08848067992430841	
YGL224C		0.0049489851436977485
YGL225W	0.0034069120882057142	
YGL226C-A	0.379567698206182	0.16887738967337673
YGL226W	-0.030901214395749204	-0.07140690045895663
YGL227W	-0.0734988762272312	0.12058104007140362
YGL228W	0.40182795839284624	0.16759678760350052
YGL229C	0.27432318086277785	0.21677430718790114
YGL230C	-0.036003090937076314	-0.013288180394769956
YGL231C	-0.13001827932211757	-0.1728592862538896
YGL232W	-0.8466711903995076	0.03451552471117197
YGL233W	-0.16924134317590284	-1.0954003551892801
YGL234W		
YGL235W	0.18524500407802094	0.02883661789349969
YGL236C	-0.000819846663164758	
YGL237C	0.11139036124184666	-0.4937034207014965
YGL238W	0.06029974994151665	0.2926769106759797
YGL239C	0.018141071666773936	0.03912501133301779
YGL240W	-0.04222911267438452	0.5747946610401087
YGL241W	-0.10725653671414495	-0.019227941744386697
YGL242C	-0.07730429449534332	0.16433069460114513
YGL243W	-0.011696142616961672	-0.040889741761386204
YGL244W	0.42623733689742516	0.009331222976423302
YGL245W	0.30010867670110525	
YGL246C	0.14614964029930833	
YGL247W	0.0748529631538707	
YGL248W	0.05591947292681239	0.038152878814186504
YGL249W	0.11741965000601552	0.030481478925284047
YGL250W	0.04241679603020563	-1.358960365564221
YGL251C	0.017196288411661743	
YGL252C	-0.026927252763148737	0.09668418573440427
YGL253W	-0.05768922083725249	-0.03016372281394795
YGL254W	-0.12381336912502877	0.010083911940115629
YGL255W	-0.08142770160249503	-0.12183625009792029
YGL256W	0.11322360139896467	0.00583034779669534
YGL257C	-0.19988160874300556	-0.13938186681576523
YGL258W	0.2649709679967991	0.003521547345100251
YGL258W-A		
YGL259W	0.017848984757096564	0.04721040041560821
YGL260W	0.014266940396309026	-0.025725165630926635
YGL261C	-0.08795784896018559	-0.19284284267266932
YGL262W	-0.09893375558015734	-0.13450484514346245
YGL263W	-0.04213295489499363	-0.15227335097199768
YGR001C	-0.1398567088777308	0.15977034760513256
YGR002C	-0.22675352640488347	
YGR003W	0.03782923709965049	-0.088985655117957
YGR004W	0.09264031786135242	-0.06485593082521204
YGR005C	-0.12020242752419964	
YGR006W	-0.19318441934525882	0.221573095399375
YGR007W	0.00011374150244390925	-0.148341504447858
YGR008C	-0.010967446662470265	-0.002925269383166755
YGR009C	0.004080386178614551	-0.490925602040049
YGR010W	0.14241944470412696	0.12262467335117881
YGR011W	-0.013429546553997581	0.11352939347392323
YGR012W	-0.05394452897401921	0.21472791426256227
YGR013W	0.05477388532461948	
YGR014W	-0.07626548087834514	0.11980244875035514
YGR015C	-0.012723861479971116	0.11348625935623768
YGR016W	0.1363464595698806	
YGR017W	-0.054431246222878774	-0.1407378213661532
YGR018C	-0.16699180739102779	-0.1717078183362562
YGR019W	0.05695026999756935	-0.03950139059370215
YGR020C	0.002394002809435377	0.1436446672780102
YGR021W	-0.021768307134315764	-0.03791497641988644
YGR022C	0.009397140162494157	-0.11430776133251838
YGR023W	0.05000111643995485	-0.13807210976988138
YGR024C	-0.0369003103593384	
YGR025W	0.02233136575661913	-0.0024328543490672538
YGR026W	-0.12277872704562962	-0.0500620651442761
YGR027C	0.20165414988087182	0.35113858554260446
YGR028W	-0.020304202853541186	-0.009058936044478803
YGR029W	-0.08699278920117576	
YGR030C	-0.026055513096671066	
YGR031C-A		
YGR031W	-0.0853022974102071	-0.004314008184168135
YGR032W	-0.08038419010173684	-0.04002504608895922
YGR033C	-0.0864665159667578	-0.012142834015088678
YGR034W	0.4106623904182939	0.38018690641584907
YGR035C	-0.06208685387222672	0.0708947065628053
YGR035W-A		
YGR036C	-0.24156940464113558	
YGR037C	-0.15918864576287603	-0.10203142110846382
YGR038W	-0.030547595224241622	-0.019554839247908684
YGR039W	0.082797931664872	0.05138245247041107
YGR040W	-0.06998968293250969	-0.023575298615506585
YGR041W	-0.07074878082123004	-0.0020972086841662494
YGR042W	-0.015457901164355317	0.007651875093743784
YGR043C	-0.08862086986158017	0.12190210216326616
YGR044C	-0.053896539025633176	-0.049457049740703876
YGR045C	-0.018819190240082783	-0.02029114395263008
YGR046W	0.040634955492111706	
YGR047C	0.13761305308508567	
YGR048W	-0.3675110374078199	
YGR049W	-0.11850836778577994	-0.07724006213169538
YGR050C	0.11463218970359222	-0.005206909652690761
YGR051C	0.08481953429915788	-0.24915520925853976
YGR052W	-0.053729961687849284	0.0394734007207891
YGR053C	0.12678785552439253	0.06753166157867745
YGR054W	0.054603037091953084	-0.6008329690657002
YGR055W	-0.07628230720852056	-0.026079023392222643
YGR056W	-0.030101108222976798	-5.439349213399032
YGR057C	-0.03717031975214181	0.13767319429037633
YGR058W	-0.1561104151359923	0.11515495128841868
YGR059W	0.17607723927367577	0.1357563931183049
YGR060W	0.219629390806538	
YGR061C	0.06759850079661904	
YGR062C		0.5060744481306915
YGR063C	0.15964705727949083	0.7810274844937675
YGR064W	0.34952756671690804	0.8007894010641795
YGR065C	-0.22846928017708765	-2.8785774681659104
YGR066C	0.048238265733303136	-0.004288586999028638
YGR067C	0.15505061169815137	-0.10282187024453746
YGR068C	0.07294633480316674	0.0533957654645082
YGR068W-A		
YGR069W	-0.03224276155710914	0.01755455800389914
YGR070W	-0.09301740131961994	0.14377176287414858
YGR071C	-0.001223171504251442	0.3724270645671201
YGR072W	0.003297731929771457	0.2907996458945499
YGR073C	0.121614628883542	
YGR074W	-0.005672488359398448	
YGR075C	0.03503391729330766	
YGR076C	-0.06441970250617725	0.30454852332371984
YGR077C	-0.18618830911729928	-0.2346835059437086
YGR078C	-0.5848537651642512	-2.7567496429890097
YGR079W	0.1569744079244325	0.2768101953576312
YGR080W	-0.08697826125068693	0.12993608091262318
YGR081C	0.08605553855124329	0.6741005800871529
YGR082W	0.2480170929903691	
YGR083C	-0.07124607522156434	
YGR084C	-0.24284780579378157	-0.00124105169853988
YGR085C	0.37483211477761896	0.4870794822369335
YGR086C	-0.13016284467617129	-0.03864853383221835
YGR087C	-0.08398036307372857	0.030439056300578877
YGR088W	0.014900829891398267	-0.03131910688165071
YGR089W	0.18173443040694656	0.10441315364675949
YGR090W	0.10883826963503249	
YGR091W	-0.018038517048710154	0.0391788750144611
YGR092W	0.009122100517103321	-0.5513232884861199
YGR093W	-0.19632004097328162	-0.06445542612389002
YGR094W	-0.13225970452968788	1.23213185662998
YGR095C	1.0618835517813616	
YGR096W	-0.11935445257777695	-0.13186921291145173
YGR097W	-0.15134293859401968	-0.1738648242565674
YGR098C	-0.03057870570960439	
YGR099W	0.09987437585055628	
YGR100W	-0.13114529361198898	-0.032961346219669826
YGR101W	-0.11029247719411814	0.19962438750737652
YGR102C	-0.18929143393164244	0.5544563464241604
YGR103W	-0.13113212445818478	0.0764799299804175
YGR104C	-0.09921502195051261	0.6108579727158263
YGR105W	0.00634342905285495	0.05433423462767196
YGR106C	0.042660272987261126	-2.2006613476501635
YGR107W	-0.44489797425304706	-0.22454157162436392
YGR108W	-0.19461515233425944	0.1555525650374004
YGR109C	-0.1481744175332279	-0.24696551294494304
YGR110W	-0.028452036449284984	0.024284294478814125
YGR111W	0.07454188848681655	0.3211684446040106
YGR112W	0.13464565512362214	-0.15317907186740878
YGR113W	-0.33851534818786017	5.38800164419287
YGR114C	0.3581282738055856	
YGR115C	0.45336878785268214	
YGR116W	1.1039183695890744	
YGR117C	0.2232812974575204	0.16584779281153378
YGR118W	0.4386424453633008	0.8834904791758816
YGR119C	0.22678559947112045	
YGR120C	0.014130714386525382	
YGR121C	-0.05583198222425762	-0.023815673255089032
YGR121W-A		
YGR122C-A	-0.09400690418254931	0.006576912653871191
YGR122W	-0.22109497750454699	-0.42707158109935933
YGR123C	0.19393196202379062	0.025328611026499245
YGR124W	0.13665093372892623	-0.04079744509253244
YGR125W	-0.08513825593143151	0.0008313958288243796
YGR126W	-0.030456477687286754	-0.07037605106708303
YGR127W	-0.0801741154015808	-0.09886530762354719
YGR128C	0.004982456458719698	
YGR129W	0.05404712926982738	-0.33507680249605215
YGR130C	0.22532305653002133	-0.007512964703917015
YGR131W	0.1576703874436718	0.1364577079605597
YGR132C	-0.042609071529550006	0.12448364399546566
YGR133W	0.03176213476311111	-0.10694081336095379
YGR134W	-0.2891848072252411	-0.16729959501925934
YGR135W	-0.1496741324819175	0.24764444962623974
YGR136W	-0.07916605574748518	-0.0003518354896150097
YGR137W	0.09993490746957172	0.10492314220761424
YGR138C	0.030436580281397715	0.010849608983348497
YGR139W	-0.09479222172412083	-0.07094499895235803
YGR140W	-0.28569881533404684	-0.18738952988026572
YGR141W	-0.01877988054963902	-0.02675088583150033
YGR142W	0.02047346615929404	-0.004031573542896703
YGR143W	0.029854110954826683	0.23900479444264952
YGR144W	0.129517950128239	0.15749627556958778
YGR145W	0.17446392635175448	0.235413650050531
YGR146C	-0.39745800740701964	-0.30819534246355523
YGR146C-A		
YGR147C	-0.06055638867726899	0.7749126081532343
YGR148C	0.5411153120985001	1.0249386068088366
YGR149W	-0.09912254190542194	-0.07114593062185756
YGR150C	-0.004809124911862096	0.5835745021946963
YGR151C	0.10268266145949444	0.18239605393890557
YGR152C	-0.16927795571198667	0.1940162109817395
YGR153W	-0.21766358478169154	-0.05665025849799039
YGR154C	-0.0011868557581958296	-0.09035621850228952
YGR155W	0.032503122705151224	0.47765532325627064
YGR156W	-0.12101923931893065	
YGR157W	-0.9414582285407667	-1.2344614518609442
YGR158C	0.7524577544146358	
YGR159C	0.24068211623377422	1.0021410734711855
YGR160W	0.12049365464424627	1.015100104378421
YGR161C	-0.05957604830585919	0.024557387631576916
YGR161W-C		
YGR162W	-0.1744684582757152	0.32658299208509406
YGR163W	0.29007819954853686	0.9127536052137604
YGR164W	-0.029778423108298046	-1.6186502237582445
YGR165W	-0.13770853262439658	0.3084291360089456
YGR166W	0.12662464715414645	0.4519058777239669
YGR167W	-0.10237017774150904	0.3897879362895919
YGR168C	-0.009260485463587782	-0.08425053256351044
YGR169C	0.041689273895403056	0.0035425290864269455
YGR169C-A		
YGR170W	0.009965840688511605	0.05250924207603217
YGR171C	0.019980104070650578	0.2591947669589564
YGR172C	0.3035192719364886	
YGR173W	0.03854683820885634	0.1135247435622633
YGR174C	0.10336611989761595	-0.4973452879962912
YGR174W-A		
YGR175C	0.04215329049069742	
YGR176W	-0.05426119114051938	-0.050309124029454734
YGR177C	-0.04808132114469069	-0.12343705808822811
YGR178C	0.18412964513784266	0.5616639251391262
YGR179C	0.014014850729856585	
YGR180C	-0.03749225323817588	-11.306317967310344
YGR181W	0.066126802495769	0.05305257263216642
YGR182C	0.06765293729243188	-0.06578990913123851
YGR183C	-0.09005237587801727	-0.018595934134783727
YGR184C	-0.1286351007568598	-0.06349362226451913
YGR185C	-0.0046376282941826075	
YGR186W	-0.2513469061052083	
YGR187C	0.17890186033555042	-0.2845123610790856
YGR188C	-0.08408313826383448	
YGR189C	-0.09913064157914013	0.028987251365059395
YGR190C	0.10209385636600794	
YGR191W	0.0853138360457402	
YGR192C	0.1540049970477886	0.10148146756202384
YGR193C	-0.04743491612573395	0.17961925071327853
YGR194C	0.0549287331799197	0.04163163922963419
YGR195W	0.2689504655748068	-26.915600143709696
YGR196C	-0.055936769528047804	-0.380798897450081
YGR197C	-0.16130691992191848	0.0577394467319511
YGR198W	0.15373992298780695	-1.93497135930765
YGR199W	0.11346570675482819	-0.1395959705435014
YGR200C	-0.12716445747331445	0.8654424780718727
YGR201C	0.0396491884641071	-0.1048361372088779
YGR202C	-0.3631560966016479	-0.1688588581556899
YGR203W	0.14914427526335491	0.013622620096606334
YGR204C-A		
YGR204W	0.24543374274624882	
YGR205W	-0.10711669882813254	-0.0051810645494662945
YGR206W	-0.025913301622002456	-0.34024690128787616
YGR207C	0.0586911320121072	-0.07627012715302098
YGR208W	-0.07609649149262196	0.09230547380505423
YGR209C	-0.47636738064077067	0.13209701316192918
YGR210C	0.12409057942160844	-0.12104154605654788
YGR211W	-0.15759774061079895	1.8358610938455802
YGR212W	-0.03495023328244	0.07091434344399397
YGR213C	0.032104772853463574	-0.03763205932256729
YGR214W	0.2160412299542989	-2.795393081542711
YGR215W	-0.026776546630508456	0.19273643886831468
YGR216C	-0.19922028027845629	-4.128379445399867
YGR217W	-0.2883435270861654	0.006032263736258497
YGR218W	0.05740807378862681	
YGR219W	-0.19718572776858928	0.17115105609263226
YGR220C	0.017466038695069453	0.5071774427935423
YGR221C	-0.0423314155069602	-0.17315675419961135
YGR222W	-0.10276863069713961	-0.053808184413286525
YGR223C	-0.2973510865941539	0.15347198120317324
YGR224W	0.05849100027666594	0.08909931843164613
YGR225W	-0.18277621742677358	-0.11795405573492437
YGR226C	-0.05724362017950035	0.11884533484849426
YGR227W	-0.03973714330879237	0.22714025119346803
YGR228W	-0.1044266066497611	-0.2460066968538361
YGR229C	-0.06465573123681542	-0.48270083557560156
YGR230W	-0.2502872059382767	0.1032155130187686
YGR231C	-0.10954381298028834	-0.007023655099157402
YGR232W	0.021327779913951267	-0.11160936398969973
YGR233C	0.2703813477121696	0.1673524854659287
YGR234W	0.09062158297536303	0.0872461594275368
YGR235C	-0.017896409479595976	-0.09719132201445392
YGR236C	-0.03064000008790678	0.015749544442646906
YGR237C	-0.0725496731423657	0.10984008345527108
YGR238C	0.09124890057222244	-0.16273365463287728
YGR239C	-0.1990458700177843	-0.16558437619692135
YGR240C	0.2053127962640528	-8.528627400275163
YGR240C-A		
YGR241C	0.019245779320891623	0.03746089920407934
YGR242W	-0.017099227124093886	-0.060508410273584265
YGR243W	0.0736750470527495	-0.0666301074071013
YGR244C	-2.250521992846496	-0.19238108449804273
YGR245C	-0.006903832189214777	
YGR246C	-0.1379969625624864	-0.289060693993044
YGR247W	-0.009808791542315811	-0.13101032578864505
YGR248W	-0.04444602236820648	-0.04279074847690908
YGR249W	-0.011693557455494488	0.024262428079031638
YGR250C	0.037407583014490965	-0.10764076317863398
YGR251W	-0.0696593884140043	1.3504110358975334
YGR252W	0.10823040930353198	0.6182779014614366
YGR253C	0.17759480653550314	
YGR254W	0.1615469826771284	-0.007305040543452274
YGR255C	-0.10514810045008968	0.34645792512295076
YGR256W	-0.12240044016037853	0.007350982580394107
YGR257C	-0.6280816394361506	-0.1079683332994943
YGR258C	-0.0422646522884562	-0.18182760363368247
YGR259C	-0.1830098163288376	-0.12595805740734112
YGR260W	-0.11729104638466477	0.02935227087879473
YGR261C	-0.33686967306442933	0.0704555109998037
YGR262C	0.0453772906161416	-0.6159726597158478
YGR263C	-0.10530263826930825	0.28401624405387244
YGR264C	-0.19073552746782646	
YGR265W	0.023425079378198366	
YGR266W	-0.012722062588168916	-0.12180628077134033
YGR267C	-0.043197670625271446	
YGR268C	0.014099837325560229	0.2739661406578135
YGR269W	0.019244036639401208	0.07421248431625718
YGR270C-A		
YGR270W	-0.1320518702506061	-3.8991808711567275
YGR271C-A	0.012026336103161442	0.483314743373383
YGR271W	-0.0038810348147986346	-0.4242714693929174
YGR273C	0.11385586668170092	-0.20459871073249347
YGR274C	-0.0021803796753421863	
YGR275W	-0.1303868688749262	-0.03546669918071775
YGR276C	0.2704233645921641	0.11730404544459651
YGR277C	0.05919916866981161	
YGR278W	-0.07622707903026396	
YGR279C	-0.1120267266056644	0.1031380503106167
YGR280C	0.03638247839916136	
YGR281W	0.3397468534577112	0.23668374210108978
YGR282C	0.04878849058446249	0.15204418403951558
YGR283C	0.024721206513090423	0.32602289025667336
YGR284C	-0.00823832599363822	-0.0141815119583843
YGR285C	0.14960886221973885	0.6254710584317373
YGR286C	-0.08802080216519528	-0.2909739572943342
YGR287C	-0.19865160340744864	-0.1197862576501518
YGR288W	0.015391039459603637	0.01451882334225906
YGR289C	-0.25679606498777185	-0.37640089010849165
YGR290W	-0.20577330200469435	-0.3174295169239062
YGR291C	0.007742173821873646	-0.10488940212625811
YGR292W	-0.06121830317619906	-0.05684241441946569
YGR293C		
YGR294W		
YGR295C	-0.05571670903550235	-0.12984089335992652
YGR296C-A		
YGR296C-B		
YGR296W		
YHL001W		
YHL002C-A		
YHL002W	-0.04613328060744903	-0.11775519238776498
YHL003C	-0.2179077164985542	-0.14574056516889874
YHL004W		
YHL005C	0.02353831561368595	-0.5545388359719777
YHL006C	-0.018774124350726323	0.07018856918142725
YHL006W-A		
YHL007C	-0.04194456620011178	0.06122682412763426
YHL008C	-0.07552448126555657	0.03345471530546345
YHL009C	0.025817668884133237	-2.062796137016013
YHL010C	-0.14559788379375957	-0.0421399478297652
YHL011C	0.23847373284188034	1.1161566547868005
YHL012W	0.1180141962474919	0.18754847791230672
YHL013C	-0.05923272294548371	0.052136201345686375
YHL014C	-0.34438079719464487	-0.03286963757481386
YHL015W	0.05698416184212546	
YHL015W-A		
YHL016C	0.012276095857066913	0.06641731836682306
YHL017W	-0.02926475496684693	-0.1456604902737587
YHL018W		
YHL019C	-1.2770082771995719	0.031716464170236824
YHL019W-A		
YHL020C	-0.09926454782662375	-0.006894997348985787
YHL021C	-0.0311974899965766	-0.04164263668645972
YHL022C	0.1015379962950321	-0.017973802038896182
YHL023C	-0.0685428656208452	-1.6100822818646854
YHL024W	0.18538893233842588	-0.002316398217631792
YHL025W	-0.06687999065772296	0.5024054637276767
YHL026C	0.013739221661664709	-0.06445142138217427
YHL027W	0.11541258097762007	-0.30403493289798694
YHL028W	-0.12402717350658048	0.043104164818725775
YHL029C	-0.17441553873186275	-0.32396757019759137
YHL030W	-0.0952866782118393	0.0741765613215709
YHL030W-A		
YHL031C	0.17746573761012416	-9.907916559599071
YHL032C	-0.1104083302541925	0.0084036204373274
YHL033C	-0.20009275497282947	-3.3371438816708547
YHL034C	-0.025487826696870334	0.2903173870819006
