Line,As75,Ca44,Cd111,Cl35,Co59,Cu65,Fe57,K39,Mg25,Mn55,Mo95,Na23,Ni60,P31,S34,Se82,Zn66
YAR029W_oe,-0.002842808,-0.000521206,0.121646341,-0.515505775,0.010905475,0.031115879,0.185909882,0.034314549,0.01182714,0.076909921,.,.,-0.018058731,-0.002136532,0.066526551,-0.22290732,0.060807757
YAR030C_oe,-0.150520971,0.048991243,-0.191436082,-0.153465302,-0.157309876,0.038624772,-0.026843209,0.034450745,-0.071347745,-0.081907956,-0.040324701,.,-0.166755808,0.064624646,0.006048199,-0.116355561,0.019902215
YAR031W_oe,0.035248503,-0.059195781,0.057614382,0.057930205,-0.045707031,0.032715234,0.056957911,0.003433542,-0.003017442,0.017228992,.,.,-0.071791214,0.00839396,0.016942278,-0.05850561,0.021084971
YAR033W_oe,0.019284337,-0.019446882,-0.025884983,0.053900154,0.000864624,-0.023443255,-0.00335153,-0.046178081,-0.060857165,-0.075636633,-0.048470439,.,-0.117932421,-0.050922608,-0.050474405,-0.068613862,-0.000099108
YAR035C-A_oe,-0.024951274,-0.009862486,0.058508092,0.019165556,-0.013708014,-0.048758752,-0.004447351,-0.0054875,-0.021066067,0.071245996,.,-0.033346038,0.024708295,-0.000565775,-0.021224173,0.006732618,0.042688075
YAR035W_oe,0.085223042,0.142048148,-0.140098961,0.073234396,-0.123928192,0.10447271,0.035318289,0.050806151,-0.001417774,-0.025031748,-0.067496896,-0.004051869,-0.068713618,0.111194663,0.043492612,0.091240078,0.003906299
YAR044W_oe,0.052738771,0.00135783,0.060005125,0.070154232,-0.086349336,-0.018957922,-0.11939521,-0.004270218,0.002126317,0.06853829,.,0.013113306,0.131646447,-0.009713895,0.007940831,-0.105682939,0.023264373
YAR047C_oe,-0.016173731,0.002941811,-0.026283773,-0.183314259,-0.017664589,-0.012833359,-0.190501737,0.000956762,-0.025534402,-0.011042502,.,-0.066385361,-0.019122872,-0.038812021,0.012012119,0.221233241,0.014799103
YAR060C_oe,0.070708831,0.13448631,0.097026563,0.275276532,0.035106775,-0.032756708,-0.027266859,0.03858615,0.046342446,0.136865948,.,.,0.021453282,0.038778459,0.017373213,-0.100067758,0.030726126
YAR061W_oe,-0.086443732,-0.021831891,-0.07058147,-0.015782491,-0.028239722,0.005796387,-0.020201342,-0.080050343,-0.013012838,-0.024271918,-0.063830928,0.065113252,0.053101831,-0.091918468,-0.041596533,-0.248068473,-0.048256111
YAR064W_oe,0.001127227,0.100027441,-0.045691592,-0.051048635,0.009517112,0.023021778,0.110788559,0.013266877,0.03313569,0.000121324,.,.,0.040055006,0.027429104,0.001846773,0.236651529,0.01880905
YAR070C_oe,0.00508995,0.12102035,-0.06259349,0.041918911,0.003733648,0.061859462,-0.045111908,-0.024860243,-0.019373793,0.014398655,0.000149041,.,0.00778373,-0.024082966,-0.044625649,-0.178738121,0.011001586
YAR071W_oe,-0.057309615,-0.206984804,0.118084353,0.014164291,0.014543771,0.1067111,-0.058309,-0.009468237,0.081020474,-0.047003488,.,-0.142652031,0.023369311,0.037291552,-0.11273198,-0.152930474,-0.206316449
YAR073W_oe,-0.154981761,0.523187061,-0.004970103,-0.087656545,0.082838764,0.003398736,0.07112399,0.125797675,0.085204831,-0.032707767,.,0.43857401,0.342095574,0.105475007,0.118128955,0.165703839,0.007497727
YAR075W_oe,0.091975807,0.114702421,0.15912813,0.135700748,0.130220385,0.102900308,0.065980346,0.106368042,0.122506298,0.120112404,.,0.232890503,0.082525409,0.149762031,0.092871292,-0.11993086,0.056692868
YBL001C_oe,-0.015593248,0.077756387,-0.035424655,0.025816068,0.031424656,0.015112762,0.004571305,-0.062011384,-0.009239303,0.051314853,0.041348022,.,0.01572266,-0.028730006,-0.009007711,-0.203840568,0.003584902
YBL002W_oe,0.007399315,0.045117307,-0.115565715,-0.021712621,-0.093220734,-0.019294648,-0.028103128,0.024554327,-0.127843741,-0.079653745,-0.16535731,-0.170063644,-0.045023692,-0.011280448,-0.05517255,-0.049663266,0.025745208
YBL003C_oe,-0.115852877,0.023974418,-0.227827261,0.023405617,-0.14331847,0.011861014,-0.277096762,0.032786356,-0.122929224,-0.063141031,-0.200453246,0.051161324,-0.004943048,0.046172867,-0.054800637,-0.276065547,-0.011915851
YBL005W_oe,-0.066000833,-0.002157054,-0.064879945,0.012039556,0.00980731,0.00998949,-0.187794124,-0.087266533,-0.059509646,-0.046813,.,0.004758573,-0.077457417,-0.0627534,-0.044895087,-0.139690269,-0.049868502
YBL008W_oe,0.01351331,-0.018865015,-0.030277601,.,0.07187856,0.024153144,-0.014631508,-0.002871647,-0.033287161,-0.027188716,.,.,-0.039717557,-0.022661018,-0.027230299,0.431704519,0.010009114
YBL009W_oe,0.035629879,-0.032093098,0.047624466,-0.360492203,0.086038489,-0.004170958,-0.013955345,-0.012625716,0.130044047,0.074915078,.,.,0.147680885,0.050714448,0.005519616,-0.208208348,-0.101674945
YBL010C_oe,-0.02152677,0.038773704,0.07111165,-0.030060101,0.03663881,-0.010667924,0.143569405,-0.022940696,0.027746716,0.074370707,.,.,0.084530903,0.007766765,0.014964611,0.349350466,0.030013972
YBL011W_oe,0.027863849,-0.04106501,0.090408101,.,0.003582195,0.053042123,0.077564766,0.054381759,0.006095176,0.070610077,.,-0.119893173,-0.003500676,0.062459074,0.042221023,0.010222787,0.044170364
YBL012C_oe,-0.017555409,-0.141437375,0.026121479,.,-0.0652806,-0.036733914,-0.071649749,-0.040879613,-0.046666786,0.006370424,.,-0.157681474,-0.039668242,-0.030593905,-0.00709827,0.048485144,-0.002441961
YBL013W_oe,-0.007363624,0.016331311,-0.028525115,.,-0.037689984,0.007033065,0.004734985,-0.058805003,-0.017436747,0.041011047,-0.05340812,-0.168581429,0.005738419,-0.066037629,-0.053767154,-0.302594328,0.015173569
YBL014C_oe,-0.023881836,0.013805682,-0.089512798,.,0.046647162,0.087737148,-0.008741111,-0.022476258,-0.044912879,-0.079447805,-0.040131793,.,-0.03534938,-0.006798444,-0.039712189,0.18351054,0.001176943
YBL015W_oe,0.026946746,-0.022937698,0.083040538,0.034829493,0.079423845,-0.00434952,0.028166634,0.04102376,0.012078096,0.012615147,.,0.009242472,-0.007031852,0.010230528,0.014300812,-0.105712731,0.001768725
YBL016W_oe,0.08417636,-0.059326541,0.028174325,0.098426784,-0.016601108,0.005483467,-0.015998461,0.007021011,0.014684959,0.057919756,.,.,-0.019661623,0.020844857,0.037665659,-0.013111179,0.003556389
YBL018C_oe,-0.017404582,0.046034613,-0.095041894,-0.028314333,-0.15147554,0.007721511,-0.043094863,-0.017546358,-0.071831306,-0.077444195,-0.044800597,-0.036953972,-0.072753019,-0.057046951,-0.034826439,-0.213454236,-0.003571875
YBL019W_oe,0.099402721,0.003136584,0.099773518,0.115300918,0.031629506,0.001652838,0.02011979,0.057390815,0.058634996,0.050166953,.,.,0.036745739,0.046267281,0.051014918,0.176630503,0.042906705
YBL020W_oe,0.021043628,0.030756222,0.000620175,-0.015552821,0.044265924,-0.03249988,0.011962205,-0.070752104,-0.020030128,-0.061629401,-0.060590554,-0.097982456,-0.105597495,-0.029875962,-0.040304726,-0.108749015,-0.04807134
YBL021C_oe,-0.078173803,-0.061480085,0.014985944,-0.058452281,0.067405997,-0.034592072,0.057254741,0.049032672,0.054512979,-0.033592292,.,.,0.034491984,0.05882912,0.039374245,-0.022162513,0.019834022
YBL022C_oe,0.236937974,-0.027959311,-0.03530576,0.028887565,0.056556601,0.00749526,-0.078888977,-0.043031241,0.012755985,-0.02757536,.,.,-0.067374166,-0.029425025,-0.010994189,0.593057199,-0.021635239
YBL023C_oe,-0.055196844,0.039048935,-0.027092513,.,0.035071019,-0.015610428,-0.054207008,0.030677612,-0.078499223,-0.092818994,.,.,-0.050974277,-0.006814026,-0.027847251,0.144929757,0.023463881
YBL024W_oe,0.093505729,0.017245318,0.313636616,0.110062315,0.308655154,0.047071317,0.111724606,0.051843659,0.114132979,0.019550373,.,.,-0.013126784,0.131490164,0.045518188,0.033005754,0.050987105
YBL025W_oe,0.085621388,.,0.199311081,-0.128143061,0.235515375,-0.043176536,-0.118428975,0.138326187,0.218977155,0.028240037,0.030290293,.,0.149040719,0.096895549,0.039030959,0.696999951,0.048441764
YBL026W_oe,-0.032544801,-0.22698787,-0.163553214,-0.078897574,-0.133138006,-0.089211835,-0.073379709,0.007487235,-0.029166063,-0.017261286,.,1.096966655,-0.03514247,0.026360995,0.041872347,0.373191181,0.023314923
YBL027W_oe,0.146283137,-0.030687958,0.176803517,.,0.031969844,0.091492325,0.001812651,0.059591488,0.027989525,0.099370183,.,0.316539041,0.032333823,0.053947567,0.169369012,0.239449599,0.052165932
YBL028C_oe,-0.03357946,-0.008669685,-0.020792228,-0.128210937,0.101395167,0.048731085,-0.021998927,-0.008726384,0.083416102,-0.005393926,.,1.47512238,-0.039680433,0.014622944,0.141949962,-0.0868059,-0.082812677
YBL029C-A_oe,0.148761312,-0.021586519,-0.025215521,-0.01402304,0.078001135,-0.002321579,-0.024316841,0.025370571,0.06708332,0.018199692,.,.,0.029753083,0.080884673,-0.001243245,0.430118948,-0.025487184
YBL029W_oe,0.025507864,-0.104692484,0.013170967,.,-0.034751828,0.016729152,-0.072975277,-0.012387505,-0.023619677,-0.001893258,.,-0.087608988,0.112230896,-0.020455992,0.003833892,0.03426367,0.009473424
YBL030C_oe,-0.150627328,-0.103359477,-0.022540281,.,0.005661611,-0.051667859,-0.035802154,-0.0537094,-0.092229944,0.068106984,.,-0.073954591,-0.018817607,-0.060950507,-0.04818284,-0.269620712,-0.011637441
YBL031W_oe,-0.025470168,-0.03757255,0.047386019,-0.140538456,-0.053192151,-0.094970597,-0.012814264,0.002000046,0.015972504,0.090128311,.,.,0.013506907,-0.032439205,-0.008445357,-0.06064708,0.014977511
YBL032W_oe,0.017134414,-0.036457228,0.015727254,0.009604064,-0.04357121,-0.019391576,0.025710503,0.007375746,-0.040091671,0.006246859,.,-0.05719146,-0.023687409,-0.025907138,-0.008442419,-0.246510397,0.000999828
YBL033C_oe,-0.047966897,-0.185049261,-0.031569923,.,-0.012059794,0.149168527,-0.057236405,-0.067962784,-0.080555567,-0.01927645,-0.098929804,-0.232999381,-0.06017352,-0.093688783,-0.082739437,-0.106257234,-0.023639474
YBL034C_oe,-0.038393482,-0.105558245,0.047814205,.,-0.078880997,-0.036171311,-0.099661731,-0.027683956,-0.054420822,0.019269877,.,-0.068795563,-0.051530672,-0.025362404,-0.011969958,-0.19350375,-0.012546381
YBL035C_oe,-0.088760144,-0.022910424,-0.06863722,.,0.019291206,0.055475369,-0.030079834,-0.022070265,-0.07459316,-0.105504418,-0.0891822,.,-0.060218612,-0.021622224,-0.062467276,0.137962963,0.002338459
YBL036C_oe,-0.08177759,-0.028765197,-0.138155733,-0.166227784,-0.062144188,0.040490146,0.099858792,-0.058090963,-0.035391402,-0.044639361,.,.,-0.203941704,0.055662062,-0.003561747,0.113016575,-0.006194737
YBL037W_oe,0.035163053,-0.11546544,0.066273749,0.097405714,0.019375103,0.112453842,0.001824827,0.025648529,0.056689059,-0.028377524,.,.,0.067085244,0.051128565,-0.004335159,-0.155865507,-0.118083399
YBL038W_oe,-0.065995395,-0.033031894,0.018982342,0.03360444,-0.013032608,-0.005249104,0.020762166,0.004682958,0.028401447,0.061233599,.,.,0.062915152,0.006315706,0.030077752,-0.033858908,0.042399707
YBL039C_oe,-0.014067958,-0.128412368,0.08363734,-0.495311613,0.017285232,0.0578135,0.014632395,0.070858048,0.025920958,0.080173733,.,.,0.016636538,0.066833274,0.093639341,0.141549251,0.081666332
YBL040C_oe,-0.033390227,0.002735888,0.010727651,-0.06628413,-0.018159573,-0.023332623,-0.017617908,-0.015956227,-0.052674972,-0.034425117,.,.,0.018816054,-0.017827352,-0.009778755,-0.121816363,0.010747418
YBL041W_oe,-0.081386748,0.023073104,0.075131006,0.079918785,-0.045239637,0.011325063,0.024944639,0.030175818,0.02132829,0.022175684,.,0.065137807,0.012184935,0.007463122,0.033446829,-0.180061253,0.012936644
YBL042C_oe,0.007968469,-0.003088468,0.060191955,0.098696293,0.018981256,-0.072367839,-0.042307523,0.007166376,0.006900515,0.042465024,.,-0.089226989,0.190170209,-0.009689719,0.005246876,0.166133608,0.011174069
YBL043W_oe,-0.052957836,0.039265909,0.022007767,-0.086023916,0.027449265,0.038383142,0.082544345,0.047761822,0.063053438,0.027634804,.,.,0.047406738,0.046905555,0.014273569,-0.005545359,-0.000914899
YBL044W_oe,-0.008302911,-0.010803192,0.086938325,.,-0.056292545,0.028606838,-0.064730876,0.032249291,0.029836323,0.08863978,.,-0.073638375,0.023767111,0.008542938,0.048568977,-0.256350381,0.056268461
YBL045C_oe,-0.006381097,-0.089762561,-0.023555207,0.057759735,0.12430355,0.128091744,-0.013802208,0.004028808,0.035577845,-0.064045904,.,0.002737635,0.056170161,0.021631229,-0.057094297,-0.258026136,-0.164260602
YBL046W_oe,0.131065215,-0.004519972,-0.080797944,0.042070952,-0.000487026,-0.002591397,-0.029993347,-0.024876757,-0.012116815,-0.004148643,.,.,-0.149221133,-0.001483357,-0.008888201,0.647754474,0.004408301
YBL047C_oe,-0.016989747,-0.009141227,0.05219333,0.079552243,-0.046242009,-0.067097889,0.00358488,-0.001927813,-0.046024955,0.043427907,.,-0.142211459,-0.033571852,-0.036249285,-0.040900408,-0.167060223,0.007733833
YBL048W_oe,0.008391829,-0.258305075,-0.022338351,-0.133831918,0.009885711,-0.024171358,-0.210498568,-0.008848697,0.026381121,-0.027485794,-0.081777278,-0.19681579,-0.019656776,-0.083102572,-0.048133262,-0.30440886,-0.055931829
YBL049W_oe,0.020908586,0.120107647,-0.025316459,0.06557959,0.084208515,0.043110522,0.006090313,-0.043822213,0.01590746,-0.013835033,-0.020401996,.,0.011900761,-0.016862875,-0.02544455,0.05436547,0.039254095
YBL050W_oe,-0.052886641,0.301795302,-0.031442481,0.079265861,0.057911321,-0.014653163,-0.025828811,-0.08167549,-0.017514214,0.092892273,-0.072171344,.,0.058216517,-0.014257651,0.018864404,-0.074631815,0.052388513
YBL051C_oe,-0.056335026,-0.017510401,-0.108241668,.,-0.028591404,-0.03350542,-0.034169706,-0.034948107,-0.109779148,-0.116956323,.,.,-0.078346504,-0.067122267,-0.091998861,-0.010365357,-0.02628446
YBL053W_oe,0.031265932,0.084667374,0.056909559,-0.5392139,0.066385561,0.030081583,0.2863533,0.018182704,0.076651203,0.024966691,.,.,0.055746546,0.005194375,0.010631898,0.035493085,-0.146406433
YBL054W_oe,-0.019235164,0.007766398,-0.073127705,0.012199109,-0.111306137,0.052351183,-0.083986839,-0.07410337,-0.11991546,-0.048299408,-0.070135895,-0.253179748,-0.108289811,-0.060601385,-0.087141029,0.113192811,-0.084010335
YBL055C_oe,0.155272781,-0.07001226,-0.028772162,0.002418362,0.047679157,-0.048642817,-0.052876403,0.0067638,0.027009269,0.030899634,.,.,-0.122552139,0.003920285,0.015005423,0.187095587,0.028484886
YBL057C_oe,-0.050095998,0.014680994,0.017967144,0.080931162,0.123409203,-0.069280516,0.041977461,0.073936237,0.096319397,0.01179167,.,.,0.061709991,0.080943012,0.02547056,-0.133120127,0.022267624
YBL058W_oe,-0.067527878,-0.027085223,0.058995331,.,-0.057024065,0.024599489,-0.03787778,0.015965622,-0.012792715,0.02034469,.,-0.046790227,0.045451845,0.013869639,0.044443687,-0.258495073,0.051028775
YBL059C-A_oe,-0.008447777,-0.064817506,0.081671224,-0.284841823,0.064977371,-0.011413214,0.057227862,0.046807204,0.0917529,0.065295362,.,.,0.069590535,0.020646293,0.107950715,0.169895744,0.026928114
YBL059W_oe,-0.085584473,-0.068622077,0.006488624,-0.033176713,0.085191812,-0.000341698,0.234204695,0.068909758,0.047078113,-0.027836309,.,.,-0.021870793,0.028560522,-0.002645846,-0.122538997,0.039082187
YBL060W_oe,-0.103199309,-0.120589548,-0.061024763,-0.186716344,-0.006350837,-0.03794987,0.041840223,0.009337272,0.002892697,-0.023166792,.,.,-0.109488976,0.016036813,-0.043458921,-0.127498343,-0.031116701
YBL061C_oe,-0.052476847,-0.072038654,0.026416205,-0.146199719,-0.036800424,-0.043994392,0.144514021,-0.01728015,-0.003248775,0.063303188,.,.,0.010456791,-0.055906599,-0.032221209,-0.08650366,0.044691277
YBL062W_oe,0.010521789,-0.028273128,0.04010123,-0.021091937,0.003282343,-0.122527496,-0.081231385,-0.014080868,0.018283149,0.073964589,.,-0.184726133,-0.012203663,-0.032018311,-0.011262833,-0.112568129,0.007527837
YBL063W_oe,-0.020237518,0.030333363,-0.042507866,-0.020815397,-0.04388964,-0.06339414,-0.038731115,-0.003367073,-0.028677591,-0.006756711,.,0.114625132,-0.022014408,0.005018311,-0.014812705,0.20558325,-0.007578008
YBL064C_oe,0.019833953,0.049552464,-0.036708226,0.04579498,0.022629266,0.01946119,0.139199367,-0.059959784,-0.055328056,0.011184805,0.13095752,0.150579237,0.011407075,-0.077216409,-0.016997848,0.214524661,-0.009929165
YBL065W_oe,-0.03860435,-0.010757303,0.03472822,0.106894279,-0.05970572,0.042680231,0.025367797,0.008530273,-0.028215182,0.009999042,.,.,-0.010535274,-0.011967696,0.02694325,-0.176573287,0.024913839
YBL069W_oe,0.020333277,-0.054503043,0.086242769,0.016712818,0.046156161,-0.009022859,-0.081641175,0.038341336,0.014624339,0.036135104,.,.,-0.040935827,0.012108932,-0.041937379,0.190606308,0.004271748
YBL070C_oe,0.01744849,-0.029765155,0.077510439,.,0.114032437,0.025014292,-0.031561028,0.006204465,0.028978266,0.038877928,.,.,0.004106605,0.018561645,0.017169796,-0.000825797,0.023691893
YBL071C_oe,-0.116600114,-0.091268806,-0.048548802,-0.007761825,0.070580887,0.02511698,0.024855836,-0.003641642,0.100876684,-0.067261481,.,.,-0.049352684,0.023716793,-0.000477156,-0.154975822,-0.170930565
YBL071C-B_oe,0.00015608,-0.079781157,-0.004888774,-0.118994456,-0.081615437,-0.051593552,-0.072936614,-0.026233736,-0.035808671,-0.023705813,.,0.638172136,-0.078679103,-0.050775612,-0.006159897,-0.093138425,-0.017887632
YBL071W-A_oe,0.060045016,-0.072637102,0.016769647,0.149370323,-0.034803914,-0.130021044,-0.150173577,-0.057167512,0.016001152,0.097556155,.,0.15550729,-0.115110849,-0.051536218,-0.002428006,0.156959895,-0.031032764
YBL072C_oe,0.057517203,-0.060453481,0.154945078,.,0.170931995,0.187708498,0.250738488,0.086473684,0.153236077,0.10718933,.,0.067502874,0.136065403,0.157786063,0.088732681,-0.10785076,-0.088900348
YBL073W_oe,0.232608722,0.043279971,-0.060092562,0.046382519,-0.045582852,0.015984225,-0.028861637,-0.047157791,-0.031710543,0.002417111,.,.,-0.101713882,-0.060203923,0.000508875,0.428751666,0.009836616
YBL074C_oe,-0.065701226,-0.052589493,0.001899331,-0.133492726,0.108766472,-0.067210322,0.006856186,0.041642784,0.054993879,-0.046350843,.,.,-0.031336606,0.050905328,-0.000877833,-0.123576543,0.027683265
YBL075C_oe,0.065958805,-0.029832768,-0.192068073,0.04758341,-0.112940896,0.00049962,0.010364923,0.018473257,-0.137746735,-0.024847532,.,.,-0.169314769,0.000988885,-0.021414538,-0.048028431,0.006008122
YBL076C_oe,-0.064521106,0.002197061,0.014256611,-0.00231861,0.156422623,0.068548857,-0.066441735,-0.018270265,0.019664017,-0.001807737,-0.019069551,-0.09639612,0.01313679,-0.026171081,-0.006803326,-0.138020827,0.020291265
YBL077W_oe,0.037363004,-0.105584305,0.043767492,0.010242415,0.004215544,-0.102138969,-0.070042969,-0.007171228,0.043029398,0.103230733,.,-0.0956059,-0.095366444,-0.003857997,0.019619533,-0.193465547,0.001518261
YBL078C_oe,0.094240756,0.075971588,0.134798003,0.051044041,0.07774426,0.030136628,0.238036039,0.017861527,0.014718583,0.01599453,.,.,-0.047475689,0.040971176,0.068461704,0.039095954,0.019411072
YBL079W_oe,-0.067926912,-0.034547952,0.05878811,0.01279379,-0.041498071,-0.071831081,-0.055393207,0.008355565,0.016895924,0.02962462,.,.,0.056790809,-0.040475259,0.00146521,-0.166017026,0.015717086
YBL080C_oe,0.007849901,-0.081888317,0.032916108,.,-0.1540577,-0.05294867,-0.117142134,-0.053913844,-0.050836004,0.005668177,.,.,-0.04215522,-0.064516506,-0.016568202,-0.184659718,-0.030031415
YBL081W_oe,-0.029117879,0.070041952,0.018859774,0.006565749,0.076192885,-0.03795522,0.007226799,0.08813927,0.087550654,0.029198041,-0.086403666,0.193158904,0.060641529,0.08195167,0.050521523,-0.137957753,0.012507761
YBL082C_oe,-0.004755778,0.046058268,0.065352776,.,-0.082206004,0.009106333,-0.048369508,0.002730422,-0.011317215,0.055868931,.,-0.122117327,-0.020393051,-0.016686132,0.013081346,-0.313705551,0.011662358
YBL083C_oe,0.041029861,0.01071421,0.093472833,.,0.018965727,0.008548479,-0.010716515,-0.039254652,-0.011296021,0.034009354,.,-0.170574073,0.006731562,-0.021780142,-0.001559746,0.313699663,0.033877721
YBL085W_oe,0.009634546,-0.015988726,0.011845957,0.032325276,-0.05902219,-0.104236876,-0.066222899,-0.010897933,-0.019500874,0.018534206,.,.,0.103019436,-0.035587374,-0.026133562,-0.154974374,0.006754136
YBL086C_oe,0.029673639,0.026038905,-0.065909077,-0.013116503,-0.10847393,-0.001578755,-0.084936169,-0.042128675,-0.076354246,-0.044948769,0.041279055,-0.258930525,-0.067231572,-0.050954983,-0.08102694,0.003922095,-0.06942477
YBL087C_oe,0.013565562,-0.051284836,0.079380388,.,-0.087222214,0.018342033,-0.063446391,0.01206103,-0.022860037,0.074290912,.,-0.091794091,-0.015573786,-0.022681801,0.019682156,-0.255478828,0.028400871
YBL089W_oe,-0.220276432,-0.003079178,-0.250541838,-0.279594146,-0.122182735,0.050930928,-0.036403636,-0.024132147,-0.109280054,-0.097385001,.,0.108660795,-0.244472082,-0.004233068,-0.06563069,-0.156825627,0.024084532
