orf	hap a | growth (culture turbidity) | zymolyase [30 U/ml] | YPD | Garcia R~Arroyo J, 2015	hap a | growth (spot assay) | Congo Red [50 ug/ml] | YPD | García R~Arroyo J, 2015	hap a | growth (culture turbidity) | caspofungin [10-30 ng/ml] | YPD | Garcia R~Arroyo J, 2015	hap a | growth (culture turbidity) | caspofungin [60-120 ng/ml] | YPD | Garcia R~Arroyo J, 2015
YCR014C	0.22265443398645668	0.0	0.0	0.0
YCR015C	0.21635829317964198	0.0	0.0	0.0
YCR016W	0.2006179411626042	0.0	0.0	0.0
YCR017C	-0.07956032474066252	0.0	0.0	0.0
YCR019W	-0.15511401442244305	0.0	0.0	0.0
YCR020C	0.18487758914556737	0.0	0.0	0.0
YCR020C-A	0.1439526739012688	0.0	0.0	0.0
YCR020W-B	-4.294826594903302	-5.13794850611459	-5.149512842734011	0.0
YCR021C	0.21635829317964198	0.0	0.0	0.0
YCR022C	-0.029191198286142812	0.0	0.0	0.0
YCR023C	0.1408046034978624	0.0	0.0	0.0
YCR024C	-0.30936946418941047	0.0	0.0	0.0
YCR024C-A	-0.0512276911099953	0.0	0.0	0.0
YCR025C	-0.12048523998496015	0.0	0.0	0.0
YCR026C	-0.5108459700074903	0.0	0.0	0.0
YCR027C	0.04951056179904506	0.0	0.0	0.0
YCR028C	-0.0008585646554746501	0.0	-7.724269264101017	0.0
YCR028C-A	-0.5139940404108971	-3.4252990040763938	0.0	0.0
YCR030C	-0.4541807027461549	0.0	0.0	0.0
YCR031C	0.11876811067400896	0.0	0.0	0.0
YCR032W	-0.46362491395637745	0.0	0.0	0.0
YCR033W	-0.30936946418941047	0.0	0.0	0.0
YCR034W	-0.11418909917814542	0.0	0.0	13.769531582446804
YCR036W	0.030622139378599936	0.0	0.0	0.0
YCR037C	-0.3597385906439302	0.0	0.0	0.0
YCR043C	0.07154705462289755	0.0	0.0	0.0
YCR044C	-0.8476895031720924	0.0	0.0	0.0
YCR045C	0.08413933623652702	0.0	0.0	0.0
YCR046C	-0.24640805612126038	0.0	0.0	0.0
YCR047C	-4.143719215539742	0.0	0.0	0.0
YCR048W	-0.029191198286142812	0.0	0.0	0.0
YCR049C	0.008585646554747443	0.0	0.0	0.0
YCR050C	-0.029191198286142812	0.0	0.0	0.0
YCR051W	0.11562004027060253	0.0	0.0	0.0
YCR053W	-1.0774986426208395	0.0	0.0	0.0
YCR059C	0.12506425148082465	0.0	0.0	0.0
YCR060W	-0.4101077170984499	0.0	0.0	0.0
YCR061W	-0.29992525297918743	0.0	0.0	0.0
YCR063W	-0.7563954614732746	-1.7126495020381969	0.0	0.0
YCR065W	-0.2936291121723727	0.0	0.0	0.0
YCR066W	-1.9054411587170115	-3.4252990040763938	-2.5747564213670056	0.0
YCR067C	-0.36603473145074494	0.0	0.0	0.0
YCR068W	-0.22751963370081524	0.0	-2.5747564213670056	0.0
YCR069W	-0.35029437943370717	0.0	0.0	0.0
YCR071C	-0.40066350588822736	0.0	0.0	0.0
YCR073C	-0.12678138079177487	0.0	0.0	0.0
YCR073W-A	0.11247196986719424	0.0	0.0	0.0
YCR075C	-0.2212234928940005	0.0	0.0	0.0
YCR076C	0.20691408196941893	0.0	0.0	0.0
YCR077C	-0.3628866610473376	0.0	0.0	0.0
YCR079W	0.06525091381608189	0.0	0.0	0.0
YCR081W	-0.6178803637233449	0.0	0.0	0.0
YCR082W	0.2132102227762346	0.0	0.0	0.0
YCR083W	-0.1362255920019979	0.0	0.0	0.0
YCR084C	-1.1467561914958042	0.0	-2.5747564213670056	0.0
YCR085W	-0.5863996596892703	0.0	0.0	0.0
YCR086W	0.008585646554747443	-3.4252990040763938	0.0	0.0
YCR087C-A	0.03691828018541466	0.0	0.0	0.0
YCR087W	0.07784319542971228	0.0	-2.5747564213670056	0.0
YCR088W	-0.189742788859925	0.0	0.0	0.0
YCR089W	-0.10159681756451502	0.0	0.0	0.0
YCR090C	0.1502488147080845	0.0	0.0	0.0
YCR091W	-0.03233926868955018	0.0	0.0	0.0
YCR092C	0.13765653309445408	0.0	0.0	0.0
YCR094W	-1.807850976211379	-1.7126495020381969	0.0	0.0
YCR095C	0.32339268689549705	0.0	0.0	0.0
YCR098C	0.15654495551489922	0.0	0.0	0.0
YCR099C	0.26043127882734696	0.0	0.0	0.0
YCR100C	0.2132102227762346	0.0	0.0	0.0
YCR101C	0.2132102227762346	0.0	0.0	0.0
YCR102C	0.15969302591830753	0.0	0.0	0.0
YCR102W-A	0.31080040528186664	0.0	0.0	0.0
YCR105W	0.10302775865697214	0.0	0.0	0.0
YCR106W	0.0337702097820073	0.0	0.0	0.0
YCR107W	-0.044931550303179635	0.0	0.0	0.0
YDL001W	0.008585646554747443	0.0	0.0	0.0
YDL002C	0.07154705462289755	0.0	0.0	0.0
YDL005C	-3.1489289680629726	0.0	0.0	0.0
YDL006W	-4.10909044110226	-5.13794850611459	-5.149512842734011	0.0
YDL009C	0.2667274196341617	0.0	0.0	0.0
YDL010W	0.2856158420546068	0.0	0.0	0.0
YDL011C	0.3832060245602389	0.0	0.0	0.0
YDL012C	0.2509870676171239	0.0	0.0	0.0
YDL013W	-0.9106509112402424	0.0	0.0	0.0
YDL018C	0.13765653309445408	0.0	0.0	0.0
YDL019C	0.16913723712852963	0.0	0.0	0.0
YDL020C	0.15339688511149185	0.0	0.0	0.0
YDL021W	0.018029857764969535	0.0	0.0	0.0
YDL022W	0.0211779281683769	0.0	0.0	0.0
YDL023C	0.1785814483387517	0.0	0.0	0.0
YDL024C	0.1911737299523821	0.0	0.0	0.0
YDL025C	-0.39121929467800476	0.0	0.0	0.0
YDL026W	-0.3251098162064473	0.0	0.0	0.0
YDL027C	-0.28733297136555797	0.0	0.0	0.0
YDL032W	0.0935835474467491	0.0	0.0	0.0
YDL033C	0.1061758290603795	0.0	0.0	0.0
YDL034W	0.11562004027060253	0.0	0.0	0.0
YDL035C	0.16284109632171395	0.0	0.0	0.0
YDL036C	0.172285307531937	0.0	0.0	0.0
YDL037C	-0.36603473145074494	0.0	0.0	0.0
YDL039C	-0.2605743729365935	0.0	0.0	0.0
YDL040C	-0.12048523998496015	0.0	0.0	0.0
YDL041W	0.024325998571785207	0.0	0.0	0.0
YDL042C	0.1061758290603795	0.0	0.0	0.0
YDL044C	0.11562004027060253	0.0	0.0	0.0
YDL045W-A	0.08099126583311965	0.0	0.0	0.0
YDL046W	0.20691408196941893	0.0	0.0	0.0
YDL047W	-0.46362491395637745	-5.13794850611459	-5.149512842734011	0.0
YDL048C	-0.26214840813829815	0.0	0.0	0.0
YDL049C	-0.2306677041042226	0.0	0.0	0.0
YDL050C	-0.08270839514406989	0.0	0.0	0.0
YDL051W	-0.01345084626910505	0.0	0.0	0.0
YDL052C	0.04636249139563676	0.0	0.0	0.0
YDL053C	0.11562004027060253	0.0	0.0	0.0
YDL054C	0.18172951874215906	0.0	0.0	0.0
YDL056W	0.21006215237282724	0.0	0.0	0.0
YDL057W	0.08413933623652702	0.0	0.0	0.0
YDL059C	0.21635829317964198	0.0	0.0	0.0
YDL061C	-0.3251098162064473	0.0	0.0	0.0
YDL062W	-0.21177928168377746	0.0	0.0	0.0
YDL063C	-0.3723308722575597	0.0	0.0	0.0
YDL065C	0.0022895057479317723	0.0	0.0	0.0
YDL066W	0.06839898421949019	0.0	0.0	0.0
YDL067C	-0.38177508346778266	0.0	0.0	0.0
YDL068W	0.0337702097820073	0.0	0.0	0.0
YDL069C	-0.09530067675770029	0.0	0.0	0.0
YDL070W	0.10302775865697214	0.0	0.0	0.0
YDL071C	0.1439526739012688	0.0	0.0	0.0
YDL072C	-0.11104102877473805	0.0	0.0	0.0
YDL073W	-0.31881367539963257	0.0	0.0	0.0
YDL074C	-0.6367687861437901	-1.7126495020381969	0.0	0.0
YDL075W	-0.8602817847857223	-1.7126495020381969	0.0	0.0
YDL076C	-0.0858564655474782	0.0	0.0	0.0
YDL077C	-0.9232431928538725	0.0	-5.149512842734011	0.0
YDL078C	-0.0008585646554746501	0.0	0.0	0.0
YDL079C	0.12506425148082465	0.0	0.0	0.0
YDL080C	0.1061758290603795	0.0	0.0	0.0
YDL081C	-0.9358354744675024	0.0	0.0	0.0
YDL082W	-0.5517708852517874	-1.7126495020381969	0.0	0.0
YDL083C	-0.18659471845651762	0.0	0.0	0.0
YDL085W	0.22895057479327235	0.0	0.0	0.0
YDL086W	0.2352467156000871	0.0	0.0	0.0
YDL088C	0.27302356044097736	0.0	0.0	0.0
YDL089W	0.29191198286142245	0.0	0.0	0.0
YDL090C	-0.34399823862689244	0.0	0.0	0.0
YDL091C	0.27617163084438473	0.0	0.0	0.0
YDL093W	0.24469092681030918	0.0	0.0	0.0
YDL094C	0.28246777165119946	0.0	0.0	0.0
YDL095W	-1.804702905807971	0.0	0.0	0.0
YDL096C	-3.3189247698469777	0.0	0.0	0.0
YDL099W	0.21006215237282724	0.0	0.0	0.0
YDL100C	-0.11104102877473805	0.0	0.0	0.0
YDL101C	-0.8697259959959444	0.0	0.0	0.0
YDL104C	0.1408046034978624	0.0	0.0	0.0
YDL106C	0.03691828018541466	0.0	0.0	0.0
YDL107W	0.1439526739012688	0.0	0.0	0.0
YDL109C	0.030622139378599936	0.0	0.0	0.0
YDL110C	0.10302775865697214	0.0	0.0	0.0
YDL112W	0.16284109632171395	0.0	0.0	0.0
YDL113C	0.09673161785015741	0.0	0.0	0.0
YDL114W	0.19746987075919684	0.0	0.0	0.0
YDL115C	-0.8130607287346094	0.0	0.0	0.0
YDL116W	-0.15511401442244305	0.0	0.0	0.0
YDL117W	0.04636249139563676	0.0	0.0	0.0
YDL118W	-0.019746987075919778	0.0	0.0	0.0
YDL119C	0.16598916672512226	0.0	0.0	0.0
YDL121C	-0.11418909917814542	0.0	0.0	0.0
YDL122W	-0.09844874716110766	0.0	0.0	0.0
YDL123W	0.040066350588822026	0.0	0.0	0.0
YDL124W	0.005437576151340079	0.0	0.0	0.0
YDL125C	0.08728740663993438	0.0	0.0	0.0
YDL127W	0.13450846269104672	0.0	0.0	0.0
YDL128W	0.13450846269104672	0.0	0.0	0.0
YDL129W	0.1061758290603795	0.0	0.0	0.0
YDL130W	0.20691408196941893	0.0	0.0	0.0
YDL130W-A	-0.07011611353044044	0.0	0.0	0.0
YDL131W	0.1408046034978624	0.0	0.0	0.0
YDL133C-A	0.18172951874215906	0.0	0.0	0.0
YDL133W	-0.12992945119518318	0.0	0.0	0.0
YDL134C	-0.11104102877473805	0.0	0.0	0.0
YDL135C	0.05265863220245243	0.0	0.0	0.0
YDL136W	0.1502488147080845	0.0	0.0	0.0
YDL137W	0.18487758914556737	0.0	0.0	0.0
YDL138W	0.18487758914556737	0.0	0.0	0.0
YDL142C	0.172285307531937	0.0	0.0	0.0
YDL144C	0.030622139378599936	0.0	0.0	0.0
YDL146W	-0.605288082109715	0.0	0.0	0.0
YDL149W	0.15969302591830753	0.0	0.0	0.0
YDL151C	-1.4773035838535917	-3.4252990040763938	0.0	0.0
YDL154W	0.1880256595489738	0.0	0.0	0.0
YDL155W	-0.09844874716110766	0.0	0.0	0.0
YDL156W	-0.06696804312703307	0.0	0.0	0.0
YDL157C	-0.0008585646554746501	0.0	0.0	0.0
YDL159W	-0.029191198286142812	0.0	-5.149512842734011	0.0
YDL160C	-1.4489709502229244	0.0	-5.149512842734011	0.0
YDL161W	0.1061758290603795	0.0	0.0	0.0
YDL162C	0.08099126583311965	0.0	0.0	0.0
YDL167C	-0.504549829200675	0.0	0.0	0.0
YDL168W	-0.20548314087696276	0.0	0.0	0.0
YDL169C	-0.010302775865697686	0.0	0.0	0.0
YDL170W	0.11562004027060253	0.0	0.0	0.0
YDL171C	0.005437576151340079	0.0	0.0	0.0
YDL172C	-0.3125175345928169	0.0	0.0	0.0
YDL173W	-0.189742788859925	0.0	0.0	0.0
YDL174C	-0.02604312788273545	0.0	0.0	0.0
YDL175C	0.03691828018541466	0.0	0.0	0.0
YDL176W	-0.06696804312703307	0.0	0.0	0.0
YDL177C	0.10932389946378687	0.0	0.0	0.0
YDL178W	0.06839898421949019	0.0	0.0	0.0
YDL179W	0.1502488147080845	0.0	0.0	0.0
YDL180W	0.2352467156000871	0.0	0.0	0.0
YDL181W	0.024325998571785207	0.0	0.0	0.0
YDL182W	0.12821232188423198	0.0	0.0	0.0
YDL183C	0.1785814483387517	0.0	0.0	0.0
YDL184C	0.27617163084438473	0.0	0.0	0.0
YDL185W	0.040066350588822026	0.0	0.0	0.0
YDL186W	0.2352467156000871	0.0	0.0	0.0
YDL187C	0.22265443398645668	0.0	0.0	0.0
YDL188C	0.29506005326482887	0.0	0.0	0.0
YDL189W	0.26043127882734696	0.0	0.0	0.0
YDL190C	0.18487758914556737	0.0	0.0	0.0
YDL191W	-0.08900453595088462	-3.4252990040763938	0.0	0.0
YDL192W	-0.5360305332347501	0.0	0.0	0.0
YDL194W	-0.22751963370081524	0.0	0.0	0.0
YDL197C	0.26043127882734696	0.0	0.0	0.0
YDL198C	-0.4604768435529701	0.0	0.0	0.0
YDL199C	0.23839478600349445	0.0	0.0	0.0
YDL200C	0.2667274196341617	0.0	0.0	0.0
YDL201W	0.2887639124580142	-1.7126495020381969	0.0	0.0
YDL202W	-0.6525091381608273	0.0	0.0	0.0
YDL203C	-1.1813849659332867	0.0	0.0	0.0
YDL204W	-0.2527041969280751	0.0	0.0	0.0
YDL206W	-0.044931550303179635	0.0	0.0	0.0
YDL210W	0.1439526739012688	0.0	0.0	0.0
YDL211C	-0.07011611353044044	0.0	0.0	0.0
YDL213C	0.16598916672512226	0.0	0.0	0.0
YDL214C	0.14710074430467712	-3.4252990040763938	0.0	0.0
YDL215C	-0.39121929467800476	0.0	0.0	0.0
YDL216C	-0.33455402741667034	0.0	0.0	0.0
YDL218W	-0.0512276911099953	0.0	0.0	0.0
YDL219W	-0.016598916672513356	0.0	0.0	0.0
YDL222C	0.11247196986719424	0.0	0.0	0.0
YDL223C	0.1911737299523821	0.0	0.0	0.0
YDL224C	0.18487758914556737	0.0	0.0	0.0
YDL225W	0.14710074430467712	-3.4252990040763938	0.0	0.0
YDL226C	0.10302775865697214	-3.4252990040763938	0.0	0.0
YDL227C	-0.4321442099223024	0.0	0.0	0.0
YDL229W	-0.3628866610473376	-3.4252990040763938	0.0	0.0
YDL230W	-0.21177928168377746	0.0	0.0	0.0
YDL231C	-0.1362255920019979	0.0	0.0	0.0
YDL232W	-3.9894637657727747	0.0	-2.5747564213670056	0.0
YDL233W	0.11876811067400896	0.0	0.0	0.0
YDL234C	0.16913723712852963	0.0	0.0	0.0
YDL236W	0.18172951874215906	0.0	0.0	0.0
YDL237W	0.18487758914556737	0.0	0.0	0.0
YDL238C	0.09673161785015741	0.0	0.0	0.0
YDL239C	0.21006215237282724	0.0	0.0	0.0
YDL240W	-0.41325578750185726	0.0	0.0	0.0
YDL241W	-0.20863121128037013	0.0	0.0	0.0
YDL242W	-0.07011611353044044	0.0	0.0	0.0
YDL243C	0.043214420992230336	0.0	0.0	0.0
YDR001C	0.09043547704334175	0.0	0.0	0.0
YDR003W	0.22265443398645668	0.0	0.0	0.0
YDR004W	0.15654495551489922	0.0	0.0	0.0
YDR005C	0.15654495551489922	-1.7126495020381969	0.0	0.0
YDR006C	0.19432180035578947	0.0	0.0	0.0
YDR007W	-1.3025856764644759	0.0	0.0	0.0
YDR008C	-0.31881367539963257	0.0	0.0	0.0
YDR009W	-0.5328824628313423	0.0	0.0	0.0
YDR010C	-0.4699210547631922	0.0	0.0	0.0
YDR011W	-0.20863121128037013	0.0	0.0	0.0
YDR014W	-0.11733716958155278	0.0	0.0	0.0
YDR015C	-0.010302775865697686	0.0	0.0	0.0
YDR017C	-0.3377020978200777	0.0	0.0	0.0
YDR018C	0.08413933623652702	0.0	0.0	0.0
YDR019C	0.07154705462289755	0.0	0.0	0.0
YDR020C	0.02747406897519163	0.0	0.0	0.0
YDR022C	-0.022895057479328084	0.0	0.0	0.0
YDR024W	-0.22437156329740787	-3.4252990040763938	0.0	0.0
YDR025W	-0.189742788859925	-3.4252990040763938	0.0	0.0
YDR026C	0.04951056179904506	0.0	0.0	0.0
YDR027C	-3.4322553043696478	-3.4252990040763938	0.0	0.0
YDR028C	-1.3199000636832168	0.0	0.0	0.0
YDR029W	0.1785814483387517	0.0	0.0	0.0
YDR030C	0.16598916672512226	0.0	0.0	0.0
YDR031W	0.15969302591830753	0.0	0.0	0.0
YDR032C	0.18172951874215906	0.0	0.0	0.0
YDR033W	0.15339688511149185	-1.7126495020381969	0.0	0.0
YDR034C	0.19746987075919684	0.0	0.0	0.0
YDR035W	0.22895057479327235	0.0	0.0	0.0
YDR036C	0.24154285640690182	0.0	0.0	0.0
YDR042C	0.15969302591830753	0.0	0.0	0.0
YDR043C	0.2856158420546068	0.0	0.0	0.0
YDR046C	0.31080040528186664	0.0	0.0	0.0
YDR048C	-0.32196174580303993	0.0	0.0	0.0
YDR049W	-0.4699210547631922	0.0	0.0	0.0
YDR050C	0.08413933623652702	0.0	0.0	0.0
YDR051C	0.12191618107741727	0.0	0.0	0.0
YDR055W	0.2541351380205322	0.0	0.0	0.0
YDR056C	0.27617163084438473	0.0	0.0	0.0
YDR057W	0.26043127882734696	0.0	0.0	0.0
YDR058C	0.27302356044097736	0.0	0.0	0.0
YDR059C	0.28246777165119946	0.0	0.0	0.0
YDR061W	0.18487758914556737	0.0	0.0	0.0
YDR063W	-0.20863121128037013	0.0	0.0	0.0
YDR065W	-0.21807542249059314	0.0	0.0	0.0
YDR066C	-0.022895057479328084	0.0	0.0	0.0
YDR067C	0.09987968825356383	0.0	0.0	0.0
YDR068W	0.1502488147080845	0.0	0.0	0.0
YDR069C	-0.30936946418941047	-1.7126495020381969	0.0	0.0
YDR070C	0.18487758914556737	0.0	0.0	0.0
YDR071C	-1.1436081210923965	0.0	0.0	0.0
YDR072C	0.16598916672512226	0.0	0.0	0.0
YDR073W	0.15969302591830753	0.0	0.0	0.0
YDR074W	-1.3230481340866247	0.0	0.0	0.0
YDR075W	-0.39751543548482	0.0	0.0	0.0
YDR076W	-0.6210284341267522	0.0	0.0	0.0
YDR077W	-0.26214840813829815	0.0	0.0	0.0
YDR078C	-0.07956032474066252	0.0	0.0	0.0
YDR079W	-0.016598916672513356	0.0	0.0	0.0
YDR080W	-0.3565905202405219	-3.4252990040763938	-5.149512842734011	0.0
YDR083W	0.03691828018541466	0.0	0.0	0.0
YDR084C	0.16913723712852963	0.0	0.0	0.0
YDR085C	0.10932389946378687	0.0	0.0	0.0
YDR089W	-0.21492735208718483	0.0	0.0	0.0
YDR090C	-0.06696804312703307	0.0	0.0	0.0
YDR092W	0.13450846269104672	-1.7126495020381969	0.0	0.0
YDR093W	0.1408046034978624	0.0	0.0	0.0
YDR094W	0.1439526739012688	0.0	0.0	0.0
YDR095C	0.07469512502630492	0.0	0.0	0.0
YDR096W	0.16284109632171395	0.0	0.0	0.0
YDR097C	0.1408046034978624	0.0	0.0	0.0
YDR098C	-0.20548314087696276	0.0	0.0	0.0
YDR099W	-0.13937366240540527	0.0	0.0	0.0
YDR100W	-0.08900453595088462	0.0	0.0	0.0
YDR101C	-0.0071547054622903205	0.0	0.0	0.0
YDR102C	0.10302775865697214	0.0	0.0	0.0
YDR103W	0.15339688511149185	0.0	0.0	0.0
YDR104C	0.19432180035578947	0.0	0.0	0.0
YDR105C	0.22580250438986404	0.0	0.0	0.0
YDR107C	0.1911737299523821	0.0	0.0	0.0
YDR108W	0.12821232188423198	-3.4252990040763938	0.0	0.0
YDR109C	0.2132102227762346	0.0	0.0	0.0
YDR110W	0.21006215237282724	0.0	0.0	0.0
YDR111C	-0.4101077170984499	0.0	0.0	0.0
YDR112W	-0.3880712242745974	0.0	0.0	0.0
YDR114C	-0.28103683055874323	0.0	0.0	0.0
YDR115W	-0.1362255920019979	0.0	0.0	0.0
YDR116C	0.043214420992230336	0.0	0.0	0.0
YDR117C	0.10932389946378687	0.0	0.0	0.0
YDR119W	0.11247196986719424	0.0	0.0	0.0
YDR120C	-0.09215260635429293	0.0	0.0	0.0
YDR121W	0.014881787361562171	0.0	0.0	0.0
YDR122W	0.15969302591830753	0.0	0.0	0.0
YDR123C	-0.11418909917814542	0.0	0.0	0.0
YDR124W	-0.06381997272362476	0.0	0.0	0.0
YDR125C	0.0211779281683769	0.0	0.0	0.0
YDR126W	-0.029191198286142812	-3.4252990040763938	0.0	0.0
YDR127W	-4.184644130784039	0.0	0.0	0.0
YDR128W	0.09987968825356383	0.0	0.0	0.0
YDR129C	-4.357788002971452	-3.4252990040763938	0.0	0.0
YDR130C	0.15654495551489922	0.0	0.0	0.0
YDR131C	0.1408046034978624	0.0	0.0	0.0
YDR132C	0.1061758290603795	0.0	0.0	0.0
YDR133C	0.13136039228763935	0.0	0.0	0.0
YDR135C	0.15969302591830753	-3.4252990040763938	0.0	0.0
YDR136C	-2.7743085900574807	-3.4252990040763938	0.0	0.0
YDR137W	-2.1478425797793883	-3.4252990040763938	0.0	0.0
YDR138W	-2.9380082510346703	0.0	-5.149512842734011	0.0
YDR139C	0.2352467156000871	0.0	0.0	0.0
YDR140W	-0.6336207157403821	-1.7126495020381969	0.0	0.0
YDR142C	0.26987549003756905	0.0	0.0	0.0
YDR143C	0.26043127882734696	0.0	0.0	0.0
YDR144C	-0.26214840813829815	-1.7126495020381969	0.0	0.0
YDR146C	-0.8256530103482395	0.0	0.0	0.0
YDR147W	0.08413933623652702	0.0	0.0	0.0
YDR148C	0.2352467156000871	0.0	0.0	0.0
YDR149C	0.14710074430467712	0.0	0.0	0.0
YDR150W	0.05895477300926716	-1.7126495020381969	0.0	0.0
YDR151C	0.18487758914556737	0.0	0.0	0.0
YDR152W	0.22580250438986404	0.0	0.0	0.0
YDR153C	0.11562004027060253	-1.7126495020381969	0.0	0.0
YDR154C	0.22580250438986404	0.0	0.0	0.0
YDR155C	0.2635793492307543	0.0	0.0	0.0
YDR156W	0.28246777165119946	0.0	0.0	0.0
YDR157W	0.2352467156000871	0.0	0.0	0.0
YDR158W	0.24469092681030918	0.0	0.0	0.0
YDR159W	-0.40066350588822736	0.0	-5.149512842734011	0.0
YDR161W	0.16284109632171395	0.0	0.0	0.0
YDR162C	-3.6715086550286173	-3.4252990040763938	0.0	0.0
YDR163W	0.18487758914556737	-3.4252990040763938	0.0	0.0
YDR165W	0.19746987075919684	0.0	0.0	0.0
YDR169C	0.10302775865697214	-1.7126495020381969	0.0	0.0
YDR171W	-0.11104102877473805	0.0	0.0	0.0
YDR173C	-1.0334256569731344	0.0	-2.5747564213670056	0.0
YDR174W	-0.9232431928538725	0.0	0.0	0.0
YDR175C	0.10302775865697214	0.0	0.0	0.0
YDR176W	-0.37547894266096704	-1.7126495020381969	0.0	0.0
YDR178W	0.12821232188423198	0.0	0.0	0.0
YDR179C	0.19746987075919684	0.0	0.0	0.0
YDR179W-A	0.1439526739012688	0.0	0.0	0.0
YDR181C	0.16913723712852963	0.0	0.0	0.0
YDR183W	-0.02604312788273545	0.0	0.0	0.0
YDR184C	0.014881787361562171	0.0	0.0	0.0
YDR185C	0.06839898421949019	0.0	0.0	0.0
YDR186C	-0.01345084626910505	0.0	0.0	0.0
YDR191W	0.11562004027060253	0.0	0.0	0.0
YDR192C	0.16598916672512226	0.0	0.0	0.0
YDR193W	0.15654495551489922	0.0	0.0	0.0
YDR194C	-0.04807962070658794	0.0	0.0	0.0
YDR195W	-0.8288010807516473	0.0	0.0	0.0
YDR197W	-0.0732641839338478	0.0	0.0	0.0
YDR198C	0.16284109632171395	0.0	0.0	0.0
YDR199W	0.1785814483387517	0.0	0.0	0.0
YDR200C	-1.936921862751086	-3.4252990040763938	-5.149512842734011	0.0
YDR202C	0.19432180035578947	0.0	0.0	0.0
YDR203W	0.1439526739012688	0.0	0.0	0.0
YDR204W	0.21635829317964198	-1.7126495020381969	0.0	0.0
YDR205W	0.15969302591830753	0.0	0.0	0.0
YDR206W	-0.035487339092957544	0.0	0.0	0.0
YDR207C	-0.9673161785015774	-3.4252990040763938	0.0	0.0
YDR209C	0.07469512502630492	0.0	0.0	0.0
YDR210W	0.12506425148082465	0.0	0.0	0.0
YDR213W	0.11247196986719424	0.0	0.0	0.0
YDR214W	0.10932389946378687	0.0	0.0	0.0
YDR215C	0.03691828018541466	0.0	0.0	0.0
YDR216W	0.05580670260585979	0.0	0.0	0.0
YDR217C	0.12821232188423198	0.0	0.0	0.0
YDR218C	0.030622139378599936	0.0	0.0	0.0
YDR219C	-0.035487339092957544	0.0	0.0	0.0
YDR220C	-0.5139940404108971	0.0	0.0	0.0
YDR221W	0.14710074430467712	0.0	0.0	0.0
YDR222W	0.15339688511149185	0.0	0.0	0.0
YDR223W	0.172285307531937	0.0	0.0	0.0
YDR225W	0.11247196986719424	0.0	0.0	0.0
YDR226W	-3.6463240918013575	0.0	0.0	0.0
YDR227W	0.18487758914556737	0.0	0.0	0.0
YDR229W	-0.20863121128037013	0.0	0.0	0.0
YDR230W	0.018029857764969535	0.0	0.0	0.0
YDR231C	0.12191618107741727	0.0	0.0	0.0
YDR233C	0.22895057479327235	0.0	0.0	0.0
YDR234W	0.24154285640690182	0.0	0.0	0.0
YDR237W	0.15339688511149185	0.0	0.0	0.0
YDR239C	0.23839478600349445	0.0	0.0	0.0
YDR241W	-0.2684445489451129	0.0	0.0	0.0
YDR242W	-0.010302775865697686	0.0	0.0	0.0
YDR244W	0.16284109632171395	0.0	0.0	0.0
YDR245W	-4.376676425391897	-1.7126495020381969	-7.724269264101017	0.0
YDR247W	0.24469092681030918	0.0	0.0	0.0
YDR248C	0.27302356044097736	0.0	0.0	0.0
YDR249C	0.23839478600349445	0.0	0.0	0.0
YDR250C	0.2667274196341617	0.0	0.0	0.0
YDR251W	0.2037660115660125	-3.4252990040763938	0.0	0.0
YDR252W	0.2541351380205322	0.0	0.0	0.0
YDR253C	0.29506005326482887	0.0	0.0	0.0
YDR254W	-0.0858564655474782	0.0	0.0	0.0
YDR255C	-0.03233926868955018	0.0	0.0	0.0
YDR256C	0.03691828018541466	0.0	0.0	0.0
YDR257C	0.07469512502630492	0.0	0.0	0.0
YDR258C	0.1439526739012688	0.0	0.0	0.0
YDR259C	0.19746987075919684	0.0	0.0	0.0
YDR260C	0.15969302591830753	-1.7126495020381969	0.0	0.0
YDR261C	0.09673161785015741	0.0	0.0	0.0
YDR262W	0.12506425148082465	0.0	0.0	0.0
YDR263C	0.13450846269104672	0.0	0.0	0.0
YDR264C	-4.376676425391897	-1.7126495020381969	-5.149512842734011	0.0
YDR265W	0.13136039228763935	0.0	0.0	0.0
YDR266C	-0.33455402741667034	0.0	0.0	0.0
YDR268W	-0.8728740663993523	0.0	0.0	0.0
YDR269C	0.0022895057479317723	0.0	0.0	0.0
YDR270W	0.04636249139563676	0.0	0.0	0.0
YDR271C	-0.15511401442244305	0.0	0.0	0.0
YDR272W	0.1880256595489738	0.0	0.0	0.0
YDR273W	0.15969302591830753	0.0	0.0	0.0
YDR274C	0.16913723712852963	0.0	0.0	0.0
YDR275W	0.10302775865697214	0.0	0.0	0.0
YDR276C	0.08099126583311965	-3.4252990040763938	0.0	0.0
YDR277C	0.18487758914556737	0.0	0.0	0.0
YDR278C	-0.243259985717853	0.0	0.0	0.0
YDR279W	-0.189742788859925	0.0	0.0	0.0
YDR281C	-0.02604312788273545	0.0	0.0	0.0
YDR282C	0.08099126583311965	0.0	0.0	0.0
YDR283C	0.05580670260585979	0.0	0.0	0.0
YDR284C	0.17543337793534433	0.0	0.0	0.0
YDR285W	0.19746987075919684	0.0	0.0	0.0
YDR286C	0.2006179411626042	0.0	0.0	0.0
YDR287W	0.08728740663993438	0.0	0.0	0.0
YDR289C	0.14710074430467712	-3.4252990040763938	-5.149512842734011	0.0
