orf	hom | growth (pooled culture, microarray) | monomethylarsonous acid [37.5 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [75 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [150 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [37.5 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [75 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [150 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [75 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [150 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [300 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [75 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [150 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [300 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009
YNL203C	0.0	0.0	-0.9	0.0	-1.4	-1.9	0.0	0.0	0.0	0.0	0.0	-1.8
YNL204C	0.0	0.0	0.0	-1.1	-1.55	-1.8	0.0	0.0	-1.7	0.0	-1.1	-2.05
YNL205C	0.0	0.0	0.0	-1.1	-1.3	-1.9	0.0	0.0	-1.2	0.0	0.0	-2.0
YNL211C	0.0	0.0	0.0	-1.1	-1.45	-1.5	0.0	0.0	-1.4	0.0	0.0	-1.75
YNL215W	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0
YNL225C	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL226W	0.0	0.0	1.2	1.5	1.35	2.55	0.0	0.7	1.1	0.0	0.0	2.0
YNL227C	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0
YNL228W	0.0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0	0.0	0.0	1.8
YNL229C	0.0	0.0	-1.5	0.0	-2.15	-2.9	0.0	0.0	-1.4	0.0	0.0	-2.4
YNL235C	0.0	0.0	0.0	0.9	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL236W	0.0	0.0	0.0	1.5	1.3	0.0	3.2	0.0	0.0	0.0	0.0	0.0
YNL237W	0.0	0.0	0.0	0.0	-1.1	-1.8	0.0	0.0	0.0	0.0	0.0	0.0
YNL239W	0.0	0.0	0.0	0.0	0.0	-1.7	0.0	0.0	0.0	0.0	0.0	0.0
YNL242W	0.0	0.0	0.0	0.0	0.0	-1.2	0.0	0.0	0.0	0.0	0.0	0.0
YNL248C	0.0	0.0	1.3	0.0	2.5	3.25	0.0	0.0	1.6	0.0	0.0	2.0
YNL250W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7	0.0
YNL252C	0.0	0.0	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0	0.0	0.0
YNL264C	-1.7	0.0	0.0	0.0	0.0	-2.4	0.0	0.0	0.0	0.0	0.0	0.0
YNL283C	0.0	0.0	0.0	-1.4	-1.4	-3.3	0.0	0.0	0.0	0.0	0.0	-2.0
YNL284C	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0	0.0	0.0	0.0	0.0
YNL292W	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	1.1	0.0	0.0	0.95
YNL294C	0.0	0.0	-1.1	0.0	1.1	0.0	0.0	0.0	0.0	0.0	-1.5	-1.85
YNL297C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	-1.5	0.0	0.0	0.0
YNL299W	0.0	0.0	0.0	0.0	-0.8	-2.75	0.0	0.0	-1.5	0.0	0.0	0.0
YNL314W	0.0	0.0	0.0	0.0	0.0	-1.7	0.0	0.0	0.0	0.0	0.0	-1.4
YNL315C	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	-2.3	0.0	-2.8
YNL322C	0.0	0.0	0.0	1.0	1.5	1.25	0.0	0.0	1.1	0.0	0.0	1.2
YNL323W	0.0	0.0	0.0	-1.8	-1.8	-2.2	0.0	0.0	0.0	0.0	0.0	0.0
YNL329C	0.0	0.0	-1.6	-1.2	-2.0	-3.1	0.0	-0.8	-1.6	-1.0	-1.0	-2.2
YNR006W	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.7
YNR007C	0.0	0.0	-1.4	-1.3	-1.55	-2.65	0.0	0.0	0.0	0.0	0.0	-1.5
YNR009W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9
YNR020C	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0	0.0	0.0	0.0	0.0
YNR030W	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0
YNR031C	0.0	0.0	0.0	-1.2	-1.1	-3.1	0.0	0.0	-1.95	0.0	-1.05	-4.8
YNR036C	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
YNR039C	0.0	0.0	0.0	0.0	0.0	-1.45	0.0	0.0	0.0	0.0	0.0	0.0
YNR040W	0.0	0.0	-1.1	0.0	-1.2	-1.8	0.0	0.0	-1.5	0.0	-1.0	-2.05
YNR051C	0.0	0.0	-1.0	0.0	-1.25	-3.15	0.0	0.0	0.0	0.0	0.0	0.0
YOL001W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.45	0.0
YOL003C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8	-1.1
YOL004W	0.0	0.0	0.0	0.0	0.0	1.7	0.0	-0.7	-1.75	0.0	-1.4	-2.2
YOL006C	0.0	0.0	0.0	0.0	0.0	1.35	0.0	0.0	0.0	0.0	0.0	1.75
YOL009C	0.0	0.0	0.0	0.0	1.5	2.8	0.0	0.0	0.0	0.0	0.0	0.0
YOL012C	0.0	0.0	-2.0	0.0	-2.3	0.0	0.0	0.0	0.0	0.0	0.0	-2.7
YOL018C	0.0	0.0	0.0	0.0	-1.7	-2.3	0.0	0.0	0.0	0.0	0.0	0.0
YOL023W	0.0	0.0	0.0	1.5	0.0	2.75	0.0	0.0	0.0	0.0	0.0	0.0
YOL025W	0.0	0.0	0.0	0.0	0.0	-1.55	0.0	0.0	0.0	0.0	0.0	0.0
YOL039W	0.0	0.0	0.0	1.1	1.3	1.5	0.0	0.0	0.0	0.0	0.0	1.25
YOL041C	0.0	0.0	0.0	0.9	1.3	2.35	0.0	0.8	1.3	0.0	0.0	2.1
YOL045W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8
YOL047C	0.0	0.0	0.0	0.0	0.0	-0.9	0.0	0.0	0.0	0.0	0.0	0.0
YOL050C	0.0	0.0	0.0	1.1	1.7	1.3	0.0	0.0	0.0	0.0	1.2	1.6
YOL058W	0.0	0.0	0.0	-1.2	0.0	-1.4	0.0	0.0	0.0	0.0	0.0	0.0
YOL060C	0.0	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	0.0	0.0
YOL064C	0.0	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	0.0	0.0
YOL067C	0.0	0.0	0.0	1.1	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOL070C	0.0	0.0	0.0	0.0	-1.2	-1.8	0.0	0.0	0.0	0.0	0.0	-1.45
YOL081W	0.0	0.0	-0.9	-1.55	-1.2	-2.3	0.0	-1.0	-1.3	-1.3	-1.75	-2.95
YOL084W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2	0.0	0.0	0.0
YOL087C	0.0	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	0.0	0.0
YOL089C	0.0	0.0	0.0	-0.15	0.0	-0.5	0.0	0.0	-1.4	0.0	-2.3	-2.8
YOL100W	0.0	0.0	1.3	0.0	1.2	1.75	0.0	0.7	0.0	0.0	0.0	1.25
YOL118C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9	0.0
YOL121C	0.0	0.0	1.2	1.45	2.05	2.95	0.0	0.0	0.0	0.0	0.0	1.5
YOR001W	0.0	0.0	0.0	0.0	2.4	3.3	0.0	1.1	1.2	0.0	0.0	0.0
YOR002W	0.0	0.0	0.0	0.0	1.4	1.95	0.0	0.0	0.0	0.0	0.0	0.0
YOR006C	0.0	0.0	1.3	0.0	2.2	2.7	0.0	0.0	0.0	0.0	0.0	1.2
YOR008C	0.0	0.0	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR014W	0.0	0.0	0.0	2.6	0.0	2.7	0.0	0.0	0.0	0.0	0.0	0.0
YOR023C	0.0	0.0	-1.0	0.0	-1.2	-2.45	0.0	0.0	0.0	0.0	0.0	-1.2
YOR027W	0.0	0.0	0.0	0.0	0.8	1.35	0.0	0.0	0.0	0.0	0.0	0.0
YOR030W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7	-2.25
YOR039W	0.0	0.0	0.0	0.9	1.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR043W	0.0	0.0	0.0	0.9	1.2	1.7	0.0	0.0	0.0	0.0	0.0	0.0
YOR045W	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0
YOR051C	0.0	0.0	0.0	0.0	1.15	1.55	0.0	0.0	0.0	0.0	0.0	0.0
YOR054C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3	0.0
YOR061W	0.0	0.0	0.0	0.0	1.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0
YOR065W	0.0	0.0	0.0	2.5	1.7	2.5	0.0	0.0	0.0	0.0	0.0	1.55
YOR067C	0.0	0.0	0.0	0.0	0.9	1.2	0.0	0.0	0.0	0.0	0.0	0.0
YOR068C	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	0.0
YOR076C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
YOR078W	0.0	0.0	1.4	1.8	2.25	4.7	0.0	0.0	0.0	0.0	0.0	2.25
YOR085W	0.0	1.3	1.75	1.7	2.5	3.5	0.0	0.0	0.0	0.0	0.0	2.05
YOR089C	0.0	0.0	0.0	0.0	1.1	1.2	0.0	0.0	0.0	0.0	0.0	0.0
YOR091W	0.0	0.0	0.0	1.0	1.6	2.05	0.0	0.0	0.0	0.0	0.0	0.8
YOR092W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	0.0
YOR096W	0.0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0	0.0	0.0	0.0
YOR123C	0.0	0.0	0.0	1.3	2.25	3.15	0.0	0.0	1.2	0.0	0.0	1.9
YOR124C	0.0	0.0	0.0	0.0	-1.15	-1.2	0.0	0.0	-1.4	0.0	0.0	-1.0
YOR127W	0.0	0.0	0.0	1.1	1.4	1.3	0.0	0.0	0.0	0.0	0.0	0.0
YOR132W	0.0	0.0	0.0	0.0	0.0	-1.2	0.0	0.0	0.0	0.0	0.0	0.0
YOR133W	-1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR138C	0.0	0.0	0.0	0.0	-1.5	-2.7	0.0	0.0	0.0	0.0	0.0	0.0
YOR140W	0.0	0.0	0.0	0.0	0.0	-0.9	0.0	0.0	0.0	0.0	0.0	0.0
YOR141C	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0
YOR158W	0.0	0.0	0.0	2.4	0.0	2.7	0.0	-1.1	-2.15	0.0	0.0	-3.4
YOR167C	0.0	0.0	0.0	0.0	1.4	1.85	0.0	0.0	0.0	0.0	0.0	1.3
YOR172W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7	0.0	0.0	0.0
YOR182C	0.0	0.0	0.0	0.0	1.5	2.1	0.0	0.0	0.0	0.0	0.0	0.0
YOR183W	0.0	0.0	0.0	0.0	1.5	2.5	0.0	0.0	0.0	0.0	0.0	0.0
YOR189W	-0.7	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	1.1
YOR195W	0.0	0.0	0.0	0.0	0.0	-0.9	0.0	0.0	0.0	0.0	0.0	-0.7
YOR198C	0.0	0.0	0.0	0.0	0.0	-2.6	0.0	0.0	0.0	0.0	0.0	0.0
YOR199W	-1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR201C	0.0	0.0	0.0	1.9	0.0	2.6	0.0	0.0	0.0	0.0	0.0	2.0
YOR205C	0.0	0.0	0.0	1.85	1.7	3.05	0.0	0.0	0.0	0.0	0.0	0.0
YOR213C	0.0	0.0	0.0	0.0	0.0	0.0	-2.1	-2.4	-5.1	-3.9	-4.8	-5.55
YOR216C	0.0	0.0	0.0	0.0	0.0	-2.45	0.0	0.0	0.0	0.0	0.0	0.0
YOR221C	0.0	0.0	0.0	-1.7	0.0	0.0	0.0	0.0	0.0	0.0	-1.7	-2.2
YOR234C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6	1.2
YOR235W	0.0	0.0	0.0	0.0	2.05	2.7	0.0	0.0	0.0	0.0	1.4	1.65
YOR239W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0
YOR241W	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR246C	0.0	0.0	0.0	0.0	0.0	-1.3	0.0	0.0	0.0	0.0	0.0	0.0
YOR251C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0
YOR258W	0.0	0.0	0.0	0.0	-2.9	-2.8	0.0	0.0	0.0	0.0	0.0	0.0
YOR264W	0.0	0.0	0.0	0.0	-1.5	-1.4	0.0	0.0	-1.0	0.0	0.0	-1.3
YOR265W	0.0	0.0	-1.65	0.0	-3.7	-3.25	0.0	-1.4	-2.4	-1.0	-2.25	-4.0
YOR266W	0.0	0.0	-1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR270C	0.0	0.0	0.0	0.0	1.7	3.75	0.0	0.0	1.4	0.0	0.0	2.1
YOR275C	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	-1.95	-2.1
YOR276W	0.0	0.0	0.0	0.0	0.8	1.85	0.0	0.0	0.0	0.0	2.1	0.0
YOR293W	0.0	0.0	0.0	0.0	0.0	2.8	0.0	0.0	0.0	0.0	0.0	0.0
YOR295W	0.0	0.0	1.6	1.5	1.75	2.45	0.0	0.0	0.0	0.0	0.0	1.8
YOR297C	0.0	0.0	0.0	0.0	0.0	-2.4	0.0	0.0	0.0	0.0	0.0	0.0
YOR303W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.7	0.0	0.0	0.0
YOR304W	0.0	0.0	-1.1	-1.3	-2.25	-3.65	0.0	0.0	0.0	0.0	-1.05	-1.3
YOR309C	0.0	0.0	0.0	1.9	2.55	3.15	0.0	0.0	0.0	1.2	0.0	2.35
YOR312C	0.0	0.0	1.5	1.9	2.8	3.9	0.0	0.0	0.0	0.0	0.0	3.0
YOR322C	0.0	0.0	0.0	-1.2	-2.45	-3.15	0.0	0.0	-1.35	0.0	-1.85	-2.8
YOR324C	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR357C	0.0	0.0	0.0	0.0	0.0	-0.9	0.0	0.0	0.0	0.0	0.0	0.0
YOR360C	0.0	0.0	0.0	-1.2	-1.5	-2.15	0.0	0.0	0.0	0.0	0.0	0.0
YOR364W	-1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR371C	0.0	0.0	0.0	-0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
YOR377W	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR379C	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	1.0
YPL005W	0.0	0.0	0.0	0.0	0.0	2.8	0.0	0.0	0.0	0.0	0.0	1.4
YPL042C	0.0	0.0	0.0	0.0	0.0	-2.1	0.0	0.0	0.0	0.0	-2.0	0.0
YPL049C	0.0	0.0	0.0	0.0	0.0	-2.5	0.0	0.0	0.0	0.0	0.0	0.0
YPL061W	0.0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0	0.0	0.0	0.0
YPL065W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3	0.0
YPL066W	0.0	-1.35	-1.7	-2.45	-4.75	-3.3	0.0	0.0	0.0	-1.1	-3.1	-4.5
YPL077C	0.0	0.0	0.0	0.0	0.0	-1.8	0.0	0.0	0.0	0.0	0.0	0.0
YPL084W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0
YPL090C	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL091W	0.0	0.0	0.0	-2.6	-2.6	-3.4	0.0	0.0	0.0	0.0	0.0	0.0
YPL097W	0.0	0.0	0.0	0.0	0.0	1.95	0.0	0.0	0.0	0.0	0.0	0.0
YPL101W	0.0	0.0	1.3	1.6	1.95	2.3	0.0	0.0	0.0	0.0	0.0	0.0
YPL102C	0.0	0.0	0.8	1.5	1.75	2.0	0.0	0.0	0.0	0.0	1.0	1.5
YPL104W	0.0	0.0	0.0	2.4	2.0	3.3	0.0	0.0	0.0	0.0	0.0	1.4
YPL106C	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0
YPL110C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0
YPL115C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9	-1.6
YPL118W	0.0	0.0	0.0	1.6	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.9
YPL120W	0.0	0.0	0.0	0.0	0.0	-3.15	0.0	0.0	0.0	0.0	0.0	0.0
YPL125W	0.0	0.0	0.0	1.5	1.7	3.45	0.0	0.8	1.55	0.0	0.0	2.0
YPL145C	0.0	0.0	0.0	0.0	0.0	-1.65	0.0	0.0	0.0	0.0	0.0	0.0
YPL150W	0.0	0.0	0.0	0.0	0.9	1.4	0.0	0.0	0.0	0.0	0.0	1.0
YPL154C	0.0	0.0	0.0	0.0	0.0	-1.2	0.0	0.0	0.0	0.0	0.0	0.0
YPL157W	-1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL158C	0.0	0.0	0.0	0.0	-1.7	-1.7	0.0	0.0	0.0	0.0	0.0	0.0
YPL161C	0.0	0.0	-2.1	-1.7	0.0	0.0	0.0	0.0	-1.7	0.0	0.0	0.0
YPL166W	0.0	0.0	0.0	0.0	0.0	-0.95	0.0	0.0	0.0	0.0	0.0	0.0
YPL170W	0.0	0.0	0.0	0.0	-1.75	-4.1	0.0	0.0	0.0	0.0	0.0	-1.2
YPL174C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9	0.0	0.0	-1.6
YPL178W	-1.6	0.0	0.0	0.0	0.0	-2.5	0.0	0.0	0.0	0.0	-2.4	-2.9
YPL180W	0.0	-1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL181W	0.0	0.0	0.0	0.0	1.2	2.25	0.0	0.0	0.0	0.0	0.0	0.0
YPL182C	0.0	0.0	0.0	0.0	1.25	2.05	0.0	0.0	0.0	0.0	0.0	0.0
YPL183W-A	-1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL184C	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0
YPL212C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9
YPL213W	0.0	0.0	0.0	0.0	2.0	1.8	1.1	0.0	1.6	0.0	0.0	1.95
YPL214C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
YPL225W	0.0	0.0	0.0	0.0	0.9	1.35	0.0	0.0	0.0	0.0	0.0	0.0
YPL226W	0.0	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	0.0	0.0
YPL241C	0.0	-1.25	-1.45	-2.5	-3.6	-3.85	-1.55	-1.95	-2.85	-4.35	-4.75	-5.15
YPL250C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8
YPL253C	0.0	0.0	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0	0.0	0.0
YPL268W	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL269W	0.0	0.0	0.0	0.0	-1.4	-2.1	0.0	0.0	0.0	0.0	0.0	-1.8
YPL270W	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0
YPR012W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.0
YPR014C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.0
YPR024W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9	0.0	0.0
YPR040W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1	-1.7
YPR044C	0.0	0.0	0.0	1.5	0.0	2.1	0.0	0.0	0.0	0.0	0.0	2.2
YPR047W	0.0	0.0	0.0	1.6	0.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0
YPR057W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15
YPR064W	0.0	0.0	0.0	0.0	0.75	1.35	0.0	0.0	0.0	0.0	0.0	0.0
YPR065W	0.0	0.0	0.0	0.7	1.15	1.65	0.0	0.0	0.0	0.0	0.0	0.0
YPR067W	0.0	0.0	0.0	0.0	0.0	-2.15	0.0	0.0	0.0	0.0	0.0	0.0
YPR070W	0.0	0.0	0.0	0.0	0.0	-3.1	0.0	0.0	0.0	0.0	0.0	-1.6
YPR074C	0.0	0.0	-1.9	-2.65	-3.95	-3.35	0.0	0.0	0.0	0.0	0.0	-1.7
YPR076W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0
YPR079W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3	0.0	0.0	0.0
YPR101W	0.0	0.0	0.0	0.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0	2.0
YPR106W	0.0	0.0	0.0	1.4	2.1	3.0	0.0	0.0	0.0	0.0	0.0	1.4
YPR119W	0.0	0.0	0.0	0.0	0.0	-2.6	0.0	0.0	0.0	0.0	0.0	0.0
YPR120C	0.0	0.0	0.0	0.0	0.0	-2.6	0.0	0.0	0.0	0.0	0.0	0.0
YPR122W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0
YPR123C	0.0	0.0	-1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR124W	0.0	0.0	-1.5	0.0	0.0	0.0	0.0	0.0	-1.1	0.0	0.0	0.0
YPR131C	0.0	0.0	0.0	0.0	2.0	3.2	0.0	0.0	0.0	0.0	0.0	0.0
YPR132W	0.0	0.0	0.0	0.0	1.7	3.6	0.0	0.0	0.0	0.0	0.0	2.4
YPR133W-A	0.0	0.0	0.0	3.0	0.0	3.2	0.0	0.0	0.0	0.0	0.0	0.0
YPR140W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.0
YPR153W	0.0	0.0	0.0	0.0	0.0	-3.25	0.0	0.0	0.0	0.0	0.0	0.0
YPR166C	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0
YPR167C	0.0	0.0	0.0	0.0	0.0	-3.7	0.0	0.0	0.0	0.0	0.0	0.0
YPR170C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0
YPR173C	0.0	0.0	0.0	0.0	0.0	1.95	0.0	0.0	0.0	0.0	0.0	0.0
YPR179C	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0
YPR184W	0.0	0.0	0.0	0.0	0.0	-2.1	0.0	0.0	0.0	0.0	0.0	0.0
YPR189W	0.0	0.0	1.2	0.0	1.2	1.85	0.0	0.8	0.0	0.0	0.0	1.6
YPR196W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0
YPR199C	0.0	0.0	0.0	0.0	0.0	0.0	-1.65	-2.65	-5.35	-4.55	-5.9	-6.2
YPR200C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	-2.05	-2.95
YPR201W	0.0	0.0	0.0	-1.3	0.0	-1.7	-2.0	-3.0	-4.25	-4.45	0.0	-5.9
