ORF	hap a | growth (relative abundance in pooled culture) | MMS + time [10 generations] (methyl methanesulfonate [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | BCNU + time [10 generation] (carmustine [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | DMSO + time [10 generations] (dimethyl sulfoxide [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | ENU + time [10 generations] (N-ethyl-N-nitrosourea [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MC + time [10 generations] (methyl carbamate [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | Menadione + time [10 generations (menadione [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | HQ + time [10 generation] (hydroquinone [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MNU + time [10 generations] (N-methyl-N-nitrosourea [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MMS + time [20 generations] (methyl methanesulfonate [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | BCNU + time [20 generation] (carmustine [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | DMSO + time [20 generations] (dimethyl sulfoxide [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | ENU + time [20 generations] (N-ethyl-N-nitrosourea [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MC + time [20 generations] (methyl carbamate [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | Menadione + time [20 generations] (menadione [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | HQ + time [20 generation] (hydroquinone [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MNU + time [20 generations] (N-methyl-N-nitrosourea [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013
YBR031W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR032W	-0.153	0.000	-0.153	0.000	0.000	-0.028	-0.004	0.000	-0.351	0.000	-0.038	0.000	0.000	-0.300	-0.040	0.000
YBR033W	-0.074	0.000	-0.165	-0.075	-0.031	-0.065	-0.046	-0.067	-0.465	0.000	-0.267	-0.151	0.000	-0.198	-0.021	-0.003
YBR034C	0.000	0.000	-0.226	0.000	-0.017	-0.108	0.000	-0.065	0.000	-0.033	-0.485	0.000	-0.186	-0.028	0.000	-0.148
YBR036C	-0.367	0.000	-3.308	-0.580	-1.442	-3.239	-0.211	-0.474	0.000	0.000	-3.023	-0.464	-1.478	-3.208	-0.277	-0.182
YBR037C	0.000	-0.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.152	0.000	0.000	-0.456	0.000	0.000	-0.085
YBR041W	0.000	0.000	0.000	0.000	-0.416	-0.322	-0.256	0.000	0.000	-0.024	-0.153	-0.031	-1.570	-0.262	-0.159	0.000
YBR042C	0.000	0.000	-0.051	0.000	0.000	0.000	-0.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR043C	-0.311	0.000	-0.239	-0.153	-0.182	-0.167	-0.705	-0.313	0.000	0.000	-0.029	-0.105	0.000	-0.024	-0.334	-0.249
YBR045C	0.000	-0.149	-0.093	0.000	0.000	-0.059	-0.183	-0.035	0.000	-0.186	-0.143	0.000	0.000	-0.024	0.000	0.000
YBR046C	-0.111	0.000	-0.416	0.000	-0.096	-0.133	-0.423	-0.322	-0.308	-0.150	-0.173	-0.028	-0.081	-0.125	-0.187	-0.235
YBR047W	-0.294	0.000	-0.282	0.000	0.000	-0.063	-0.171	-0.035	-0.481	0.000	-0.261	-0.160	0.000	-0.005	-0.105	-0.045
YBR050C	-0.053	0.000	-0.230	0.000	0.000	0.000	0.000	0.000	-0.119	-0.056	-0.425	0.000	0.000	-0.048	0.000	0.000
YBR051W	0.000	0.000	-0.069	-0.010	-0.097	0.000	0.000	0.000	0.000	0.000	-0.063	0.000	-0.005	0.000	0.000	-0.011
YBR052C	0.000	0.000	-0.430	-0.053	-0.030	0.000	0.000	0.000	0.000	0.000	-0.426	0.000	0.000	0.000	0.000	0.000
YBR053C	-0.001	-0.041	-0.298	-0.146	-0.017	0.000	0.000	0.000	-0.006	0.000	-0.464	-0.090	-0.004	-0.040	0.000	0.000
YBR054W	-0.133	0.000	-0.133	-0.032	0.000	0.000	-0.006	0.000	-0.234	0.000	-0.162	0.000	0.000	-0.033	0.000	0.000
YBR056W	-0.029	-0.003	-0.046	-0.107	-0.107	-0.019	-0.240	0.000	0.000	0.000	-0.151	-0.042	0.000	-0.010	-0.157	-0.020
YBR057C	0.000	0.000	0.000	0.000	-0.043	-0.043	-0.020	0.000	0.000	0.000	-0.043	-0.121	0.000	0.000	0.000	0.000
YBR058C	-0.679	-0.317	0.000	-0.385	-0.082	-0.184	0.000	-0.018	-1.105	-1.081	-0.398	-0.190	-1.094	-0.164	0.000	-0.006
YBR059C	0.000	0.000	-0.646	-0.007	-0.027	-0.384	-0.332	-0.275	0.000	-0.041	-1.072	-0.047	-0.836	-0.091	-1.042	-0.039
YBR061C	0.000	0.000	0.000	0.000	-0.109	-0.263	-0.249	-0.115	0.000	0.000	0.000	0.000	0.000	-0.516	0.000	0.000
YBR062C	0.000	0.000	0.000	0.000	0.000	0.000	-0.028	-0.038	0.000	-0.041	-0.027	0.000	0.000	0.000	-0.025	-0.060
YBR063C	-0.036	0.000	-0.241	-0.025	0.000	-0.071	-0.090	0.000	-0.220	-0.020	-0.076	-0.025	0.000	0.000	-0.024	-0.094
YBR064W	0.000	0.000	-0.171	0.000	-0.179	-0.185	-0.170	-0.087	-0.155	0.000	-0.253	0.000	-0.027	-0.178	0.000	0.000
YBR065C	-0.091	0.000	-0.441	0.000	-0.248	-0.286	-0.471	0.000	0.000	0.000	-0.600	0.000	-1.205	0.000	-0.402	0.000
YBR066C	0.000	0.000	-0.644	-0.027	0.000	-0.016	-0.153	0.000	0.000	0.000	-1.328	-0.155	-0.051	-0.027	-0.649	0.000
YBR067C	-0.107	-0.019	-0.400	-0.062	0.000	-0.030	-0.176	0.000	-0.421	-0.189	-0.452	-0.042	0.000	-0.065	0.000	0.000
YBR068C	-0.426	-0.367	-0.681	-0.058	-0.284	-0.861	-5.365	0.000	-0.246	-0.489	-0.595	-0.056	-0.478	-0.827	-4.038	-0.128
YBR071W	-0.053	0.000	-0.500	-0.272	0.000	-0.184	-0.204	-0.009	-0.264	0.000	-0.341	-0.181	-0.016	-0.215	-0.240	-0.216
YBR072W	-0.424	-0.233	0.000	-0.014	-0.152	-0.803	-1.497	-0.338	-0.252	-0.549	-0.183	0.000	-0.310	-0.681	-1.445	-0.129
YBR073W	-1.862	-0.131	-0.978	-1.686	0.000	-0.184	-0.003	-0.555	-1.302	-0.698	-1.363	-1.661	0.000	-0.202	-0.122	-0.437
YBR074W	-0.153	0.000	-0.207	0.000	0.000	-0.027	0.000	-0.041	-0.489	0.000	-0.296	-0.019	0.000	-0.266	-0.062	0.000
YBR075W	0.000	-0.050	-0.120	-0.103	-0.147	-0.256	-0.112	-0.048	-0.064	-0.012	-0.237	-0.147	0.000	-0.032	0.000	0.000
YBR076W	-0.167	-0.043	-0.509	0.000	-0.441	-2.241	-3.092	0.000	0.000	-0.116	-1.259	-0.045	-0.579	-1.695	-3.218	-0.026
YBR077C	-0.290	-0.144	-1.371	0.000	-0.007	-1.874	-1.476	0.000	0.000	0.000	-1.761	-0.151	-3.074	-1.728	-3.170	0.000
YBR081C	0.000	-0.085	-0.326	-0.030	-0.101	-0.524	-1.211	-0.196	-0.048	0.000	-0.051	0.000	0.000	0.000	-0.051	-0.154
YBR082C	-0.187	0.000	0.000	0.000	-0.232	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.850	0.000	0.000	0.000
YBR083W	-0.286	-0.097	0.000	0.000	-0.273	-0.677	0.000	0.000	-0.365	0.000	0.000	0.000	-0.123	-0.264	0.000	0.000
YBR084W	-0.257	-0.152	-0.159	-0.109	-0.119	0.000	0.000	0.000	-0.804	-0.626	0.000	0.000	-1.473	0.000	0.000	-0.085
YBR085W	-0.543	-0.046	0.000	0.000	0.000	-0.515	-1.041	0.000	-3.050	-0.237	-0.443	0.000	-0.532	-0.524	-2.369	0.000
YBR090C	0.000	-0.007	0.000	0.000	0.000	-0.079	0.000	-0.034	0.000	-0.007	0.000	0.000	0.000	0.000	0.000	-0.209
YBR090C-A	-0.286	0.000	-2.546	0.000	-1.044	-1.395	-2.105	-0.069	-0.056	-0.013	-3.144	-0.008	-0.746	-0.698	-1.681	-0.012
YBR092C	0.000	0.000	-0.089	-0.010	-0.111	-1.096	-1.055	-0.536	0.000	0.000	-0.649	-0.006	-0.130	-0.524	-1.397	-0.274
YBR095C	-0.140	0.000	0.000	0.000	0.000	-0.415	-1.193	0.000	-0.896	-0.085	0.000	0.000	0.000	0.000	0.000	-0.170
YBR098W	-3.763	-0.410	-0.532	-1.699	-0.062	-0.159	-0.600	-1.853	-1.938	-0.547	-0.659	-1.473	-0.227	-0.217	-0.083	-1.728
YBR099C	-8.000	-2.111	-2.148	-4.503	-0.428	-0.162	-0.554	-4.663	-6.312	-2.830	-2.702	-4.320	-0.607	-0.059	-0.728	-4.721
YBR100W	-4.095	-1.630	-0.633	-2.151	-0.090	0.000	-0.163	-2.161	-3.525	-1.015	-1.113	-2.253	-0.233	-0.127	-0.072	-1.915
YBR103W	0.000	-0.574	-0.753	-0.148	0.000	-0.061	0.000	-0.460	-0.210	-0.592	-0.666	0.000	-0.835	-0.536	-0.153	-1.117
YBR104W	-0.741	-0.402	-0.137	-0.708	-0.110	0.000	0.000	-0.564	-1.347	0.000	0.000	-0.018	0.000	0.000	0.000	-0.052
YBR105C	-1.936	-0.284	-1.190	-0.294	-0.281	0.000	-0.036	-0.059	-2.730	-1.819	-0.273	-0.066	-2.901	0.000	0.000	-0.038
YBR107C	-0.397	-0.067	-0.015	0.000	0.000	-0.280	-0.194	0.000	-0.108	0.000	-0.232	-0.291	0.000	-0.383	-0.606	-0.124
YBR113W	0.000	-0.046	-0.472	-0.012	-0.106	-0.233	0.000	-0.152	0.000	-0.025	-0.199	-0.098	0.000	-0.148	-0.008	-0.004
YBR114W	0.000	-0.142	0.000	0.000	-0.201	-0.189	-0.195	-0.073	-0.001	0.000	0.000	0.000	0.000	-0.168	0.000	-0.193
YBR115C	0.000	-0.015	-0.115	-0.217	-0.082	-0.211	-0.031	-0.142	-0.040	-0.088	-0.364	-0.086	-0.042	0.000	-0.273	-0.222
YBR116C	0.000	0.000	-0.037	-0.001	0.000	-0.014	-0.008	-0.076	0.000	-0.202	-0.045	0.000	0.000	-0.071	0.000	-0.033
YBR119W	0.000	0.000	-1.317	-0.034	-0.017	-0.044	-0.658	0.000	0.000	0.000	-1.114	-0.004	-0.018	-0.002	-1.176	0.000
YBR120C	0.000	-0.541	-0.063	0.000	0.000	0.000	0.000	0.000	0.000	-0.456	0.000	0.000	-0.076	0.000	0.000	0.000
YBR125C	-0.031	-0.066	-0.250	-0.430	0.000	0.000	-0.006	-0.037	0.000	0.000	-0.121	-0.091	-0.043	0.000	-0.068	-0.052
YBR128C	-0.089	-0.625	-0.377	-0.019	-0.127	-0.046	0.000	-0.134	-0.096	-0.094	-0.366	-0.358	0.000	-0.049	0.000	-0.087
YBR129C	-0.104	-0.195	-0.384	-0.021	0.000	0.000	0.000	-0.152	-0.088	0.000	-0.463	-0.187	-0.007	0.000	0.000	-0.172
YBR130C	-0.211	-1.475	0.000	0.000	-0.034	-0.175	0.000	0.000	-0.405	-0.094	0.000	0.000	0.000	-0.220	0.000	0.000
YBR134W	-0.097	-0.177	-1.311	-0.443	0.000	-0.136	-3.867	-0.009	-0.877	-0.018	-1.656	-0.692	0.000	-0.054	-4.357	0.000
YBR137W	-0.282	0.000	-0.111	-0.287	-0.100	0.000	-0.014	0.000	-0.113	0.000	-0.236	-0.447	0.000	-0.023	0.000	-0.069
YBR138C	-0.466	-0.247	-0.564	-0.175	-0.074	-0.101	-0.319	-0.244	-0.116	-0.124	-0.074	-0.112	0.000	-0.020	-0.045	-0.081
YBR139W	0.000	-0.248	-0.520	0.000	0.000	-0.110	-0.016	0.000	-0.164	-0.203	-0.403	-0.048	0.000	0.000	0.000	-0.099
YBR141C	-0.138	-0.607	0.000	-0.183	-0.050	-0.451	-0.633	-0.411	-0.025	-0.229	-0.111	-0.279	-0.089	-0.480	-0.495	-0.347
YBR145W	-0.145	-0.355	-0.362	-0.087	-0.143	-0.129	-0.320	-0.176	-0.136	-0.027	-0.493	-0.408	-0.111	0.000	-0.008	-0.137
YBR146W	0.000	-1.297	-0.171	0.000	0.000	-1.077	-0.428	-0.805	0.000	-0.337	0.000	-0.093	0.000	-0.722	-0.747	-0.117
YBR147W	0.000	-0.775	-0.044	-0.041	-0.192	-0.546	-0.064	0.000	0.000	0.000	-0.207	-0.102	-0.996	-0.310	-0.187	0.000
YBR148W	0.000	-0.187	-0.172	-0.101	0.000	0.000	-0.061	-0.012	0.000	-0.042	-0.199	-0.034	0.000	-0.094	-0.089	0.000
YBR149W	-0.006	-0.096	0.000	-0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.022	0.000	0.000	-0.088	0.000
YBR150C	0.000	-0.261	-0.007	-0.001	0.000	-0.227	0.000	0.000	0.000	0.000	0.000	0.000	-0.130	-0.006	-0.670	0.000
YBR151W	-0.156	-0.011	-0.037	-0.307	-0.025	-0.091	-0.089	-0.072	0.000	-0.045	-0.180	-0.270	0.000	-0.058	-0.064	-0.167
YBR156C	-0.031	-0.492	0.000	0.000	-0.040	-0.487	-0.260	-0.176	-0.208	-0.035	-0.036	0.000	-0.151	-0.310	-0.711	-0.136
YBR157C	-0.066	-0.709	-0.253	-0.160	0.000	-0.190	-0.131	0.000	-0.118	-0.223	-0.109	-0.160	0.000	0.000	-0.038	0.000
YBR161W	-0.369	0.000	-0.445	-0.087	0.000	-0.056	-0.349	-0.313	-0.251	-0.409	-0.566	-0.018	0.000	-0.292	0.000	-0.046
YBR162C	0.000	-0.023	-0.306	-0.121	0.000	-0.034	-0.100	-0.051	0.000	0.000	-0.296	-0.264	0.000	-0.042	-0.051	-0.145
YBR162W-A	-1.278	-0.810	0.000	-0.885	0.000	0.000	0.000	-0.308	-1.240	-0.106	-0.466	-0.742	0.000	0.000	0.000	-0.584
YBR164C	0.000	0.000	0.000	0.000	0.000	0.000	-0.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR165W	-0.102	-0.231	-0.488	0.000	0.000	-0.079	-0.085	0.000	-0.497	0.000	-1.361	-0.137	-0.711	-0.164	-0.436	-0.311
YBR166C	-0.144	-1.539	-0.205	-0.036	-0.652	-0.633	-1.366	-0.737	-0.012	-0.249	0.000	-0.396	0.000	-0.323	-0.250	-0.035
YBR169C	-0.106	-0.714	-1.281	-0.020	-1.827	-2.983	-3.673	-0.025	0.000	-0.426	-2.087	-0.040	-1.679	-2.349	-3.853	0.000
YBR171W	0.000	-0.527	0.000	-0.258	0.000	-0.342	-1.038	0.000	0.000	0.000	0.000	-0.128	-0.509	-0.307	-0.714	-0.552
YBR172C	-0.035	-0.551	0.000	-0.136	0.000	-0.238	-0.304	0.000	0.000	0.000	0.000	-0.181	-0.380	-0.297	-0.399	0.000
YBR173C	-0.340	-0.080	0.000	0.000	0.000	-0.153	-0.307	0.000	-0.046	-0.051	0.000	0.000	-0.349	-0.223	-0.090	0.000
YBR175W	0.000	-0.290	-0.026	0.000	-0.089	0.000	-0.349	0.000	0.000	0.000	-0.021	-0.104	-0.982	-0.026	0.000	0.000
YBR176W	0.000	-0.822	-0.140	0.000	0.000	0.000	0.000	0.000	-0.093	-0.092	0.000	-0.008	0.000	-0.065	0.000	0.000
YBR177C	0.000	-0.121	-0.260	-0.120	-0.061	-0.019	-0.015	-0.093	-0.301	-0.030	0.000	-0.326	-0.010	0.000	0.000	0.000
YBR178W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR180W	0.000	0.000	0.000	-0.046	0.000	-0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR183W	-0.185	-0.130	-0.098	0.000	0.000	0.000	-0.050	0.000	-0.252	-0.041	-0.051	0.000	0.000	0.000	0.000	-0.008
YBR184W	0.000	0.000	-0.031	0.000	0.000	0.000	-0.098	0.000	-0.636	-0.160	0.000	0.000	0.000	0.000	0.000	0.000
YBR185C	-0.102	-0.140	-0.040	0.000	0.000	-0.257	-0.813	-0.324	-0.226	-0.557	-0.507	0.000	-0.038	0.000	-0.102	0.000
YBR186W	-0.298	0.000	-0.247	0.000	0.000	-0.006	0.000	0.000	0.000	0.000	-0.245	0.000	0.000	-0.015	0.000	0.000
YBR187W	-0.043	0.000	-0.280	-0.108	0.000	-0.078	-0.564	0.000	0.000	0.000	-0.353	-0.046	-0.007	-0.010	-0.420	-0.177
YBR188C	0.000	0.000	-1.120	-0.010	-0.002	-0.891	-1.542	-0.415	0.000	0.000	-1.844	-0.036	0.000	-0.622	-1.651	-0.130
YBR194W	0.000	0.000	0.000	-0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR195C	-0.027	-0.271	-0.718	-1.003	0.000	-0.160	-0.324	-0.058	-0.104	-0.122	-0.957	-0.856	0.000	-0.005	-0.147	0.000
YBR197C	0.000	0.000	-0.108	-0.072	0.000	0.000	-0.812	0.000	-0.075	-0.035	-0.186	0.000	-0.003	0.000	-0.516	-0.010
YBR199W	-0.210	-0.023	-0.072	-0.038	0.000	-0.223	-0.003	-0.222	0.000	-0.044	0.000	0.000	0.000	-0.513	0.000	-0.123
YBR201W	0.000	-0.020	0.000	-0.052	0.000	-0.280	-0.558	-0.387	0.000	-0.115	-0.033	-0.101	-0.039	-0.358	-0.632	-0.150
YBR203W	0.000	0.000	-0.342	-0.280	0.000	0.000	0.000	0.000	-0.031	0.000	-0.415	0.000	0.000	-0.241	0.000	0.000
YBR204C	-0.487	0.000	0.000	0.000	0.000	0.000	-0.112	-0.038	-0.107	-0.023	-0.297	0.000	-0.004	-0.232	-0.024	0.000
YBR205W	-0.122	-0.047	-0.211	-0.190	0.000	-0.384	-0.007	-0.165	0.000	-0.023	-0.181	-0.084	0.000	0.000	0.000	-0.056
YBR206W	-0.082	0.000	-0.394	0.000	-0.116	-0.042	0.000	-0.089	0.000	-0.077	-0.205	-0.015	0.000	-0.044	-0.018	-0.054
YBR207W	-0.134	0.000	-0.073	-0.071	-0.253	-1.690	-2.446	-0.359	0.000	0.000	-0.804	-0.430	-0.491	-1.213	-2.188	-0.158
YBR208C	-0.077	0.000	-0.247	-0.253	-0.187	-0.006	-0.004	-0.185	-0.085	-0.069	-0.255	-0.234	-0.065	-0.025	-0.031	-0.308
YBR209W	-0.299	-0.554	-1.441	0.000	-0.705	-2.730	-3.440	0.000	0.000	-0.340	-2.764	0.000	-1.298	-2.154	-3.033	-0.047
YBR210W	-0.432	-0.037	-0.212	-0.130	0.000	0.000	-0.173	-0.282	-0.532	0.000	-0.096	-0.189	0.000	-0.186	0.000	-0.175
YBR212W	-0.795	0.000	-0.012	-0.267	-0.043	-0.003	-0.210	-0.219	-0.448	-0.448	-0.750	-0.283	-0.226	0.000	-0.294	-0.294
YBR213W	-0.087	0.000	-0.045	0.000	-0.104	-0.045	-0.051	0.000	-0.277	0.000	-0.463	-0.098	0.000	-0.057	0.000	0.000
YBR214W	-0.185	0.000	-0.125	-0.269	-0.177	-0.040	-0.270	0.000	-0.096	-0.197	0.000	-0.208	-0.019	-0.037	-0.073	-0.085
YBR216C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.209	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR217W	-0.419	0.000	-1.014	-0.165	-0.157	-0.289	-0.927	-0.730	0.000	-0.394	-0.824	-0.286	-0.140	-0.444	-0.237	-0.271
YBR218C	-0.122	0.000	-0.365	-0.081	-0.266	-0.080	0.000	-0.416	0.000	0.000	-0.236	-0.148	-0.063	-0.032	0.000	-0.225
YBR219C	0.000	0.000	0.000	0.000	0.000	-0.009	0.000	-0.025	0.000	0.000	-0.050	0.000	0.000	0.000	0.000	-0.054
YBR220C	0.000	0.000	-0.254	-0.141	-0.044	-0.064	0.000	-0.039	-0.010	-0.317	-0.319	-0.000	-0.324	-0.170	0.000	0.000
YBR221C	0.000	0.000	0.000	-0.025	0.000	0.000	-0.350	-0.189	0.000	0.000	0.000	0.000	-0.051	-0.094	0.000	0.000
YBR222C	0.000	-0.267	-0.385	-0.029	-0.125	0.000	-0.385	0.000	0.000	-0.034	-0.373	-0.047	-0.155	0.000	0.000	0.000
YBR223C	-0.135	-0.151	-1.143	-0.072	-0.245	-0.271	-0.041	-0.169	-0.725	-0.024	0.000	-0.312	-0.111	-0.517	0.000	-0.469
YBR224W	0.000	0.000	-0.441	-0.109	-0.006	-0.044	0.000	0.000	0.000	0.000	-0.539	-0.053	-0.496	0.000	-0.724	0.000
YBR225W	0.000	0.000	-0.447	-0.181	0.000	-0.031	0.000	0.000	0.000	0.000	-1.102	-0.403	-1.005	0.000	-0.113	0.000
YBR226C	-0.010	0.000	-0.278	0.000	-0.042	0.000	0.000	0.000	0.000	0.000	-0.340	-0.176	-0.379	0.000	0.000	0.000
YBR227C	-0.999	-0.190	0.000	0.000	-0.290	-0.149	-0.071	-0.025	-2.311	-0.153	-0.075	-0.211	0.000	-0.159	0.000	0.000
YBR228W	0.000	-0.152	-0.039	-0.001	0.000	0.000	-0.023	0.000	0.000	-0.043	-0.121	-0.243	0.000	0.000	0.000	-0.015
YBR229C	0.000	-0.024	-0.045	0.000	0.000	0.000	0.000	-0.269	0.000	0.000	-0.287	-0.238	0.000	0.000	0.000	-0.311
YBR231C	-0.956	-0.495	-5.818	-0.006	-5.130	-1.495	-0.471	-1.308	-2.180	-2.058	-3.790	-0.134	-4.567	-1.695	-0.194	-0.505
YBR232C	0.000	0.000	-0.225	-0.113	-0.083	-0.224	-0.223	-0.078	0.000	0.000	-0.396	0.000	-0.199	-0.071	0.000	-0.041
YBR233W	0.000	0.000	-0.452	0.000	-0.287	-0.065	-0.287	0.000	0.000	0.000	-0.143	-0.035	-0.419	0.000	0.000	-0.017
YBR235W	0.000	0.000	0.000	0.000	-0.238	-0.069	-0.221	-0.161	-0.084	0.000	0.000	0.000	0.000	-0.039	0.000	0.000
YBR238C	-0.550	-0.318	0.000	-0.020	-0.015	0.000	0.000	0.000	-2.042	-1.669	0.000	0.000	-1.033	0.000	0.000	0.000
YBR239C	-1.091	-0.339	-0.261	0.000	-0.017	-0.029	-0.201	-0.166	-1.468	-0.430	-0.124	-0.021	-0.067	-0.038	-0.060	-0.154
YBR240C	0.000	0.000	-0.123	-0.071	0.000	-0.022	-0.049	-0.298	-0.029	0.000	-0.093	0.000	0.000	0.000	0.000	-0.169
YBR241C	0.000	0.000	-0.331	-0.015	-0.124	-0.149	0.000	-0.057	-0.038	-0.100	-0.125	-0.060	0.000	-0.095	0.000	-0.030
YBR242W	-0.022	0.000	-0.339	0.000	-0.028	-0.015	0.000	0.000	-0.085	0.000	-0.313	0.000	0.000	-0.145	0.000	0.000
YBR244W	-0.908	-1.428	-1.335	-1.167	0.000	0.000	0.000	-0.376	-0.845	-1.318	-1.200	-1.072	-0.227	-0.007	-0.135	-0.347
YBR245C	-0.307	0.000	-0.426	0.000	-0.290	-0.698	-0.866	-0.131	-0.485	-0.052	-0.478	0.000	-0.475	-0.633	-1.495	0.000
YBR246W	0.000	-0.179	0.000	0.000	-0.833	-0.595	0.000	-0.010	0.000	-0.016	-0.254	0.000	-1.104	-0.502	-0.156	-0.058
YBR248C	-0.744	-0.065	0.000	0.000	0.000	0.000	0.000	-0.390	-0.339	-0.066	0.000	0.000	0.000	0.000	0.000	0.000
YBR250W	-0.309	-1.256	-1.247	0.000	-0.475	-0.148	-0.045	-0.057	-0.445	-0.295	-0.820	-0.001	-0.558	-0.133	-0.193	-0.041
YBR255W	0.000	-0.372	-0.450	0.000	0.000	0.000	-2.173	0.000	-0.207	0.000	-0.097	0.000	-0.130	-0.041	-0.751	-0.051
YBR258C	-0.258	0.000	-0.001	-0.034	-0.083	0.000	0.000	-0.057	-0.063	-0.062	0.000	-0.022	0.000	-0.043	0.000	-0.065
YBR259W	-0.039	0.000	0.000	-0.079	0.000	-0.070	-0.075	-0.254	0.000	-0.014	0.000	0.000	0.000	0.000	-0.008	0.000
YBR260C	-0.078	0.000	-0.292	-0.075	-1.442	0.000	-0.063	-0.089	0.000	0.000	-0.351	-0.006	-1.632	-0.033	0.000	-0.154
YBR261C	0.000	0.000	-0.337	0.000	-0.021	0.000	0.000	0.000	0.000	0.000	-1.113	-0.227	-0.100	0.000	0.000	-0.025
YBR262C	-0.246	0.000	-0.236	0.000	0.000	0.000	-0.082	-0.039	-0.323	0.000	-0.264	-0.099	0.000	0.000	0.000	-0.004
YBR263W	-0.280	0.000	-0.978	0.000	-0.332	-0.060	0.000	-0.002	-0.292	-0.228	-0.383	-0.086	-0.170	-0.172	-0.007	-0.064
YBR264C	-0.119	0.000	0.000	-0.041	0.000	0.000	0.000	-0.064	-0.304	-0.095	-0.008	-0.032	0.000	0.000	0.000	-0.005
YBR267W	0.000	0.000	-0.278	0.000	0.000	-0.041	0.000	0.000	0.000	0.000	0.000	0.000	-0.047	-0.026	0.000	0.000
YBR268W	0.000	-0.050	0.000	-0.004	0.000	0.000	-0.156	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR269C	0.000	-0.617	0.000	0.000	-0.047	-0.043	-1.742	0.000	0.000	-1.960	0.000	-0.037	0.000	-0.040	-0.644	-0.415
YBR270C	-0.496	-0.734	-0.288	0.000	-0.219	-0.071	-1.417	-0.098	-0.729	-0.310	-0.194	0.000	-0.092	-0.114	-0.713	0.000
YBR271W	-0.044	-0.287	-0.325	0.000	-0.119	0.000	-0.023	-0.090	-0.006	0.000	-0.237	0.000	0.000	0.000	0.000	-0.114
YBR272C	-0.237	-0.279	0.000	0.000	-0.050	0.000	-0.055	-0.047	-0.483	-0.009	0.000	0.000	-0.078	0.000	-0.043	-0.040
YBR274W	0.000	0.000	-0.058	-0.064	0.000	0.000	-0.213	-0.025	0.000	-0.011	-0.124	0.000	0.000	0.000	-0.058	-0.143
YBR275C	-0.596	-0.292	-0.581	-0.220	-0.068	-0.295	-0.412	-0.085	-0.037	0.000	-0.705	-0.269	-0.081	-0.233	-0.709	-0.083
YBR276C	0.000	-0.824	-0.374	0.000	-0.179	-1.071	-1.847	-0.569	0.000	0.000	0.000	-0.034	-1.161	-1.022	-1.884	-0.053
YBR277C	0.000	-0.307	0.000	0.000	0.000	0.000	-1.229	0.000	-0.002	-0.434	0.000	-0.042	0.000	0.000	-0.991	0.000
YBR278W	0.000	0.000	0.000	0.000	0.000	-0.197	-0.964	0.000	-0.118	-0.588	0.000	0.000	0.000	-0.431	-1.390	-0.254
YBR280C	0.000	-0.051	0.000	0.000	0.000	-0.026	-0.050	0.000	-0.051	0.000	0.000	0.000	0.000	0.000	0.000	-0.026
