orf	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008
YBR248C	0.556202218667077	0.37135580725302175			0.0	0.0
YBR249C	0.050470451642002194	-0.1351366847277739			0.0	0.0
YBR250W	0.598861708501546	0.00914441233923021			0.0	0.0
YBR251W					-3.8517639069739626	0.0
YBR255W	0.32582479816739457	2.0761298320132977			0.0	0.0
YBR258C	-0.13765827180631893	-0.06273147225713398			0.0	0.0
YBR259W	-0.5890374192129696	-0.091498701906075			0.0	0.0
YBR260C	-0.4693202208997611	-0.5877017712058165			0.0	0.0
YBR261C	0.08180467746966542	0.34104941328989713			0.0	0.0
YBR262C	0.37135230970431227	0.4381116915169377			0.0	0.0
YBR263W	0.07045950528618317	-0.6337757471227092			0.0	0.0
YBR264C	1.3737563791056424	0.34912418721031796			0.0	0.0
YBR266C						
YBR267W	-0.031367707761165785	-0.0505500000123789			0.0	0.0
YBR268W	-2.2444303057318225	1.2273971106297077			-3.4603959953876804	0.0
YBR269C	0.3307072784972898	1.031675379263209			0.0	0.0
YBR270C	-0.5009250735041196	-2.1170720882849667			0.0	0.0
YBR271W					0.0	0.0
YBR272C					0.0	0.0
YBR273C	0.8761826096042574	0.35290843701459806				
YBR274W					0.0	0.0
YBR275C	0.15680375605395755	0.005226813497451117			0.0	0.0
YBR276C	-0.14350735632690703	0.11481486063668772			0.0	0.0
YBR277C	0.8513036100639274	0.6093054872119361				
YBR278W	0.48012809854225746	-0.11676872120433551			0.0	0.0
YBR279W	-0.08952571313823789	-0.11517305306070318			0.0	0.0
YBR280C					0.0	0.0
YBR281C	-0.08130923534556132	0.6785339790525287			0.0	0.0
YBR282W	-1.132963023191781	0.009194135709145105			-3.051700575438718	0.0
YBR283C	-0.13297829496105432	0.4019929369645197			0.0	0.0
YBR284W	-0.8098097665967943	0.4773404168422143			0.0	0.0
YBR285W	0.10953801184097883	0.08975428219958384			0.0	0.0
YBR286W	-0.6603653055920233	1.7454769559232146			0.0	0.0
YBR287W	0.07428249733857945	0.5241835982240025			0.0	0.0
YBR288C	0.7943413395484836	0.7285737704123303				
YBR289W					0.0	0.0
YBR290W	0.4208154189179522	-0.9259080792166064			0.0	0.0
YBR291C	-0.5122708678181229	1.4414411504254505			0.0	0.0
YBR292C	-0.37316372755258986	0.9806863235686687				
YBR293W	0.2687163269794832	-0.03737707390689666			0.0	0.0
YBR294W	0.10840573429250669	-1.3925423178736274			0.0	0.0
YBR295W	-0.45421862462964435	1.0684932745320062			0.0	-2.3491350105400484
YBR296C	-0.3457458133554937	-0.04768261901395365			0.0	0.0
YBR297W	-0.21911456749561206	0.6526627590089337			0.0	0.0
YBR298C	-0.4723294662305082	0.6942345097953512			0.0	0.0
YBR299W	-0.5755322098600945	-0.11430967454672648			0.0	0.0
YBR300C	-1.021632766434041	0.7334029643692157				
YBR301W	-0.6517680839204099	-0.2417673214336636			0.0	0.0
YCL001W	0.5478470057681866	0.6076781769238123			0.0	0.0
YCL001W-A	-0.6334687367716413	1.4656775263369952			0.0	0.0
YCL002C	0.24666491065772803	0.6011689357713179			0.0	0.0
YCL005W	0.3093451827929561	-0.3215393525109514				
YCL007C						
YCL008C	-0.016663030763535473	0.0832216861309172				
YCL009C	0.03453208982095418	0.6711960150681194			0.0	0.0
YCL010C	-0.7986244819572447	-1.370370215197943			0.0	0.0
YCL011C	0.4619929938510693	-0.12246807413473146			0.0	0.0
YCL014W	0.27349584470812993	0.6035933267468649			0.0	0.0
YCL016C	-0.10286979068613823	0.08272219227859035			0.0	0.0
YCL022C	0.29516185117203986	0.6491971908027444				
YCL023C	-0.016767548691086747	0.439201838733102				
YCL024W	0.25380074773518696	0.6684913650985066				
YCL025C	0.5124975495570953	0.6656737074699961				
YCL026C-A	-0.009977616183380838	-0.0015076895884457164			0.0	0.0
YCL027W	0.34130838257749035	0.9717662523596947				
YCL028W	0.693786383416863	0.7301709453247479			0.0	0.0
YCL029C	1.3988655669387937	-0.60242742254455			0.0	0.0
YCL030C	-0.16637388805745795	0.05852875927742642				
YCL032W	0.12813411524833063	-0.18725883054885958			0.0	0.0
YCL033C	0.5636740062259508	0.5309437163792495			0.0	0.0
YCL034W	0.34369923017022574	0.4352714323566479			0.0	0.0
YCL035C	0.12915689782508238	0.04413083014949557			0.0	0.0
YCL036W	-0.10549829213794852	1.469150628387111			0.0	0.0
YCL037C					0.0	-2.641957665446765
YCL038C	0.1768313817904491	-0.22654820331774442			0.0	0.0
YCL039W	0.5655777256206347	1.209120005264023			0.0	0.0
YCL040W	0.16170427816896576	-0.1764648663400477				
YCL042W					0.0	0.0
YCL044C	-1.275244273376163	0.883318924662605			0.0	0.0
YCL045C	-0.1250301420621448	-1.0718868526740077			0.0	0.0
YCL046W	-1.051681670605032	-0.855642177067335				
YCL047C	-0.6762850034974371	-1.296900169226732			0.0	0.0
YCL048W	0.65928302471452	0.4846248905347454			0.0	0.0
YCL049C	-0.3945774600901781	-0.11420420073175548			0.0	0.0
YCL050C	0.03430625644178089	0.37374554254650705			0.0	0.0
YCL051W	0.13551569388163934	0.062328830153952144			0.0	0.0
YCL055W	0.6492916085450353	1.7433825473116482				
YCL056C	-0.24846015311245598	0.08210366369222483			0.0	0.0
YCL057W	0.1439766689691233	0.8381158611036152			0.0	0.0
YCL058C	1.1247424167147344	0.9230976205945158				
YCL061C	0.3314096638556552	0.22648074193085257			0.0	0.0
YCL063W	1.3331499199909307	0.22540716917132658			0.0	0.0
YCL064C	-0.024378071356174386	-0.1695769741918074				
YCL069W	-0.16118650155915276	0.11694166477713816			0.0	0.0
YCL076W	-0.7582961151854817	-0.5412360354047456				
YCR001W	-0.6208942346783892	-0.9287317639202581				
YCR002C	0.8197802565578381	-1.9789616614244003			0.0	-3.3565905035877517
YCR003W	-1.7546704955759371	-1.1630840334042694			-4.152215390532482	0.0
YCR004C	-0.1345468104309488	-0.17543318175275302			-5.572875848816335	0.0
YCR005C	0.10304856837498282	0.1875872726603052			0.0	0.0
YCR006C	-0.3369196476521013	-0.043099781753464746				
YCR007C	-0.34461104728493697	-0.38893259997104906			0.0	0.0
YCR008W	-0.005173524299149102	-0.4097832664220257			0.0	0.0
YCR009C	1.1017609152638772	-2.5557979555006676				
YCR010C	0.3155048970827487	0.01768929812066457			0.0	0.0
YCR011C	0.5584107820171188	0.02446147042619385			0.0	0.0
YCR014C	0.22150221959975896	0.10941460131017375			0.0	0.0
YCR015C	-0.09648797580029919	-0.5356353758297868			0.0	0.0
YCR016W	0.3321823499629093	-0.11257237013727597			0.0	0.0
YCR017C	-0.03404909030727286	-0.9577039141239998			0.0	0.0
YCR019W	-0.25906498997578337	-0.8705343263568442			0.0	0.0
YCR020C	0.5157264069618042	0.2139745610128654			-1.306553426169099	0.0
YCR020C-A	0.3831771445195923	-0.6534812692968581			0.0	0.0
YCR020W-B						
YCR021C	0.2559371439447766	0.2430860873292474			0.0	0.0
YCR022C	0.5314911943674545	0.16961001428289496				
YCR023C	0.3699419398128912	0.29054553714422326				
YCR024C	-6.920506392628878	2.4338367416434363			-1.3895631810334679	0.0
YCR024C-A	-1.9011573480832158	2.1198863975383997			0.0	0.0
YCR025C	0.2725984214313877	0.8142411097005422				
YCR026C	-0.39133864859713086	1.326105533754688			0.0	0.0
YCR027C	0.05299692368834575	1.2865453192966456			0.0	0.0
YCR028C					-10.05707344009734	0.0
YCR028C-A	-3.305019754253155	-0.03555840398303997			-2.9164175016152325	0.0
YCR030C	-0.9639052753775968	-1.2933291272055716			0.0	0.0
YCR031C	1.1926915122334847	0.7976591192183194			0.0	0.0
YCR032W	-0.31457645211593216	-0.8399054838736654			0.0	0.0
YCR033W	-1.3234096183227082	0.7551305702532367				
YCR034W	-2.0937938426485503	-0.7985597484050428				
YCR036W	-0.032522382008398895	0.4608202038801888			0.0	0.0
YCR037C	-0.30443136970772616	-0.334963155619186			0.0	0.0
YCR043C	-0.040189518550910144	-0.6113474937535238			0.0	0.0
YCR044C	-0.20576258889009327	-0.04923383747841965				
YCR045C	0.13090695098104504	2.598112208460731			0.0	0.0
YCR046C	-1.2033446490481832	0.7416901926883638			-1.5893392667160477	0.0
YCR047C					0.0	0.0
YCR048W	-0.9828740349671106	-1.4538226043717644			0.0	0.0
YCR049C	-0.4241821630690762	0.4733196043386421				
YCR050C	-0.230644823509133	0.3567838463303888				
YCR051W	0.7411367373807165	2.2949126596388076				
YCR053W	-1.3420548700412296	-0.6351672480959335			-5.32798613335978	0.0
YCR059C	-0.20670741851254634	0.45516906755092246			0.0	0.0
YCR060W					0.0	0.0
YCR061W	-1.3292700878318329	-0.4972843433219473			0.0	0.0
YCR063W	0.41101499681845705	-0.1668473871987978			0.0	0.0
YCR064C	-0.30574406510732843	0.03678231878358916				
YCR065W	-0.1258627393385845	-0.37375717814990356			0.0	0.0
YCR066W	-1.7838297531017002	-4.166443380858881				
YCR067C					0.0	0.0
YCR068W	-1.5194367242282476	0.2831156602639107			0.0	0.0
YCR069W	0.19495964304590477	-0.3017343835969727			0.0	0.0
YCR071C					-3.759287709883329	0.0
YCR073C	0.17994576717926855	-0.06929495708589928			0.0	0.0
YCR073W-A	-0.16034650092951153	-0.4166556388517774			0.0	0.0
YCR075C	-1.0224353148063097	-0.8972161880069305			0.0	0.0
YCR076C	0.30871807522764844	0.07710872516895649			0.0	0.0
YCR077C					0.0	0.0
YCR079W	-0.33495807011895157	3.2564496261338567				
YCR081W	-0.2338943356471438	0.06626903052751075			0.0	0.0
YCR082W	-0.13459403013750318	-0.6448527578478397			0.0	0.0
YCR083W	-0.048251085843823226	-0.3040909699771813			0.0	0.0
YCR084C						
YCR085W	-0.08522990188977635	0.42292873585186574				
YCR086W	-0.859779290054641	-0.657737137730937			-1.2974377085117603	0.0
YCR087C-A	-0.5412242001413891	1.1111046957802804			0.0	0.0
YCR087W	-0.5790634226980768	0.03866201284325046				
YCR088W	0.0038125289481758385	0.28223118698693983			0.0	0.0
YCR089W	-0.025639129922522205	0.38426806235864713				
YCR090C	0.07240428529526223	0.3332616788230759				
YCR091W	-0.3139437453759343	-0.40912782200042036			0.0	0.0
YCR092C	0.21426497524735444	0.07216049647803241			0.0	0.0
YCR094W	-1.6231085542707724	-3.5264960762103383				
YCR095C	-0.2894548216723583	-0.6479114984819979			0.0	0.0
YCR098C	-0.5544426073240194	-2.862794561661546			0.0	0.0
YCR099C	0.030320888323367486	-0.23324940681348613				
YCR100C	-0.3014886923427409	-1.0442828485273181			0.0	0.0
YCR101C	-0.7655395808430975	-1.541584352271543			0.0	0.0
YCR102C	-0.3946944206281521	-0.31971239535877555			0.0	0.0
YCR102W-A	-0.38156622237108684	-0.6531784087710129				
YCR105W	-0.12551316419875674	-0.25641115522735536			0.0	0.0
YCR106W	-0.5916920501466677	-0.11765018094373582			0.0	0.0
YCR107W	-0.43135346158624	-0.8530964912045712			0.0	0.0
YDL001W	-0.6591838797323812	-0.6292795490673752			0.0	0.0
YDL002C	-0.17251848457558688	0.5690672268005087			0.0	0.0
YDL006W	-1.5838272331660854	-1.965739765333396				
YDL009C	0.7482041401008502	0.6232958353834434				
YDL010W	-0.1872453094197697	-0.5671946480378881				
YDL011C	0.49876712895556785	-0.3628986488986416				
YDL012C	0.25544006165838695	-0.0847009145311956			0.0	0.0
YDL013W					0.0	0.0
YDL018C	-0.11422740548004323	-0.27946358756585116				
YDL019C	0.20900175103852253	0.22901588041211923			0.0	0.0
YDL020C	-1.2030024772615568	-0.15535722047273823			0.0	0.0
YDL021W	-0.15108602590931236	-1.7253724748584685			0.0	0.0
YDL022W	-0.6570194876493403	-0.414259876483151			0.0	0.0
YDL023C	-0.46485643441059216	-0.2892967606587167				
YDL024C	-0.050052153702519274	-0.09282315166835338				
YDL025C	-1.5351330772765728	-0.1364641480276229			0.0	0.0
YDL026W	-0.08269845279926365	-0.45028370460209516				
YDL027C	-0.18309102042225675	-0.3714518219083951				
YDL032W	-2.4038636943839937	-1.2032921584399907				
YDL033C	0.2532775359669095	1.1502204134466594			-2.6322258841239723	0.0
YDL034W	0.4331379581501431	0.2528733039741613				
YDL035C	1.0133312829892462	1.0181671971029977			0.0	0.0
YDL036C	-0.11822894899200628	0.19612537798220564				
YDL037C	-0.06209348993915554	0.65342367724551				
YDL039C	0.23591325099141194	0.05299213737584284				
YDL040C	-2.2274150359786837	0.4813973917966336			0.0	0.0
YDL041W	-1.0750177864529382	-2.0001769659214195				
YDL044C	-1.613869916031865	-0.32061645662995536			-5.557067115452082	0.0
YDL045W-A					-2.0876271976282488	0.0
YDL046W	-0.5331663656316028	-1.4217736323084407			0.0	-2.6838856157048374
YDL047W						
YDL048C	-1.3823875917266408	-2.1363436610489495				
YDL049C	-0.16177721448897378	-0.08876014963879288			0.0	0.0
YDL050C	-0.6521625146708119	-1.5788994812394888				
YDL051W	0.16733020447162145	-0.28379178090162444			-2.1608188668358514	0.0
YDL052C	0.7406452542690171	0.7152087312867224			0.0	0.0
YDL053C	0.30736058643052416	0.6136675828453786				
YDL054C	-0.3242947529866371	-0.3665766715035581				
YDL056W	-2.2550811802537143	-0.6291861294026865			0.0	0.0
YDL057W	-0.04354902336505822	0.19555657276575505			-5.212956175933397	0.0
YDL059C	-0.1318025304891546	-2.204720828525848			0.0	-4.529495005106644
YDL061C	-0.26556252113855416	-0.3503984950557957				
YDL062W	0.9998932637326541	1.2921203638022545				
YDL063C	1.3648972404846298	2.0012810926035374			-4.1863557560670035	0.0
YDL065C	-1.3679417210258042	0.3304319670442831			-1.3830521647814549	0.0
YDL066W					0.0	0.0
YDL067C	-4.0591974785033385	0.31469376708182817			0.0	0.0
YDL068W						
YDL069C	-4.4490991187112785	0.5442371839875557			-3.9435006998869993	0.0
YDL070W	-0.8012330752323784	-1.2953858665975055			0.0	0.0
YDL071C	0.27649917979892624	-0.0011754470712871238				
YDL072C	-1.1864289201784264	0.22975947080766457				
YDL073W	-2.1906906713158762	-7.716285165209899			0.0	0.0
YDL074C	-0.5463648646375567	-1.0699054517213387			0.0	0.0
YDL075W						
YDL076C	-0.6401168235205276	-1.4654849947699837			0.0	0.0
YDL077C	0.828303444697436	1.1972692687676412				
YDL078C	-0.17169926310535166	-0.2040602397151352				
YDL079C	-0.4580590363366326	-0.3582615679618819				
YDL080C	-0.4155482356967156	0.1056853485665571			0.0	0.0
YDL081C	0.8969057772633818	2.1823871667526293			0.0	0.0
YDL082W	-0.2712854998025075	0.8678594769254304			0.0	0.0
YDL083C					0.0	0.0
YDL085W	-0.2162665783959441	-0.6598775027904552				
YDL086W	0.17389181507806956	-0.11873580785354422				
YDL088C	-0.37319172342604107	0.017356302219113346				
YDL089W	-0.3869090792866246	-1.1685460702509807			0.0	0.0
YDL090C					0.0	0.0
YDL091C	0.5471564408897227	0.5869224369063096				
YDL093W	0.36700423949207506	0.2706275605713471				
YDL094C	-0.44103754527828243	-0.44419033163434335				
YDL095W					0.0	0.0
YDL096C	0.30897377087183636	0.4181402246521834				
YDL099W	-0.04440009791797572	-0.3724131403934163			0.0	0.0
YDL100C	-1.4398475666589952	0.06052296776477052			0.0	0.0
YDL101C	-0.07497408024880767	-0.671519551810073			0.0	0.0
YDL104C	-0.05955768593499487	0.1099269026971756			-4.560125969063807	0.0
YDL106C					0.0	0.0
YDL107W	-0.7219058346125257	-0.6915527961950245			0.0	0.0
YDL109C	-0.5237106038408182	0.18492405883228802				
YDL110C	0.21163211888189626	0.8252480556771562			0.0	0.0
YDL112W	-0.013459680710193205	-0.3135459441049367			0.0	0.0
YDL113C	0.08628899426603195	0.4814493753197264			-3.7050834034852116	0.0
YDL114W	-0.20224873349365075	0.1839250711276344				
YDL115C					0.0	0.0
YDL116W					0.0	-2.4275729133970305
YDL117W	-0.6977229991253497	-1.2220664975048243			0.0	0.0
YDL118W	0.2792029590437943	0.051898223237715285				
YDL119C	-0.08118294284977019	0.6917031382360478				
YDL121C	0.11733268514032345	0.5865909477735437			0.0	0.0
YDL122W	-0.23242959154817525	0.34386556414962216			0.0	0.0
YDL123W	0.38568619691134404	0.46287995680969346			0.0	0.0
YDL124W	0.5333202580996017	0.5579397393210708				
YDL125C	-0.37551289240040897	-1.1702939220419282			0.0	0.0
YDL127W	-1.010347318780588	-0.7082500544893227				
YDL128W	-0.6869221911478638	-0.8073035276661367				
YDL129W	-0.5472271375398547	-0.2358983063380429				
YDL130W	0.3075801985044861	-0.009046807205692535			0.0	0.0
YDL130W-A	-0.6182103636101977	-1.5350600434311956			0.0	0.0
YDL131W	0.19426596751483524	-2.5174054868512323				
YDL133C-A	0.2798645948530251	0.5396543467270668			0.0	0.0
YDL133W	-0.9277905986255052	-0.5417490901761401			0.0	0.0
YDL134C	0.6297753740969195	-0.06865006004579101			0.0	0.0
YDL135C	0.28517292352463963	0.5557021876749009				
YDL136W	1.386261202580527	2.6616225127611113				
YDL137W	-0.0012609454517088913	-0.09509385222779998			0.0	0.0
YDL138W	-0.47520433136868934	-0.5439120567674378			0.0	0.0
YDL142C	-0.8647563342237492	-0.3917849132816213			-1.5476556094973497	0.0
YDL144C	0.25053953954337876	-0.2936015990783178				
YDL146W	1.0234222400421134	0.8801321086816961			0.0	0.0
YDL149W	0.1794007808427512	0.090567183959253				
YDL151C						
YDL154W	-0.05528116073268862	-0.08822147979804823			0.0	0.0
YDL155W	0.2773091937374486	0.7060777124478065			0.0	0.0
YDL156W	0.2595884279733387	-0.22666731339022236				
YDL157C	-0.7503104478161474	-0.7724240904396278			0.0	0.0
YDL160C					0.0	-4.272035428368594
YDL161W	-0.046983805972264044	-0.2664520363972745			0.0	0.0
YDL162C						
YDL167C	0.382380817452535	-1.381588108804499			-2.2525456024463058	0.0
YDL168W	0.5637548831936987	-0.046378510630276815				
YDL169C	0.4260966849118973	-0.16082799657840421			0.0	0.0
YDL170W	-0.5673934983825601	-0.5095238261649363			0.0	0.0
YDL171C	0.743339079425547	0.951131053845016				
YDL172C						
YDL173W	-0.6176492018801307	0.9939383550353792			-1.9551513342352915	0.0
YDL174C	0.03942265784762417	-0.03761438999058136				
YDL175C	-0.19026295351255215	-0.19847340926408788			0.0	0.0
YDL176W	0.1085575341396645	0.36026975591517957			0.0	0.0
YDL177C	0.09143339154532644	0.012266437262371081			0.0	0.0
YDL178W	0.26123520746279244	0.39956477906700927				
YDL179W	-0.049198590627517205	0.26205781310495535				
YDL180W	0.23507399691839603	0.35494182149035997			0.0	0.0
YDL182W	-0.10878998472529249	0.37524477748788015				
YDL183C					0.0	0.0
YDL184C	0.4474040331303708	1.5216464528669509			0.0	0.0
YDL185W					0.0	0.0
YDL186W	0.23171324784320568	0.3109991700202735			0.0	0.0
YDL187C	-0.19023377559111074	0.5257076948503332				
YDL188C	0.24397170763171933	-0.5609573786511401			0.0	0.0
YDL189W	-0.2549433752732406	-0.7773022543820353			0.0	0.0
YDL190C	-0.02422253872588977	-0.4581535579677153			0.0	0.0
YDL191W	-0.013584728944942052	-0.5862334250245419			0.0	0.0
YDL192W	-0.15992625176248246	1.274106942973997			0.0	0.0
YDL194W	-0.36688643059430204	-0.3912741186634047			0.0	0.0
YDL197C	-0.2240409080272475	-0.17652777393683397				
YDL198C					-3.552910091578125	0.0
YDL199C	-0.09728554712839878	-0.030900228283286094			0.0	0.0
YDL200C	-0.34801410123556475	-0.7058407312016285			0.0	0.0
YDL201W	-0.7410407030511834	0.2653327750598041			0.0	0.0
YDL202W	-0.5152029689642488	-0.30362914534448704			-1.7106933117672103	0.0
YDL203C	0.012755033059021073	-0.105442340245238			0.0	0.0
YDL204W	-0.23392979708684866	-0.46715122776913215				
YDL206W					0.0	0.0
YDL210W	-0.7180305835963536	-0.5035796233069292				
YDL211C	-0.2816576598509291	-0.0899309089849707			0.0	0.0
YDL213C	0.7496225976890462	-0.19795717521055636			0.0	0.0
YDL214C	-0.15358518642577798	-0.3877656075468345			0.0	0.0
YDL215C	-0.3447336069976013	-0.6095566990521952			0.0	0.0
YDL216C	0.12796427361605983	-0.016834541672513813				
YDL218W	0.1750844392870921	0.34788637665319433			0.0	0.0
YDL219W	0.05407258735939429	0.2642215330806456			0.0	0.0
YDL222C	-0.5283367663960044	-0.6471784554679497			0.0	0.0
YDL223C					0.0	0.0
YDL224C	-0.33337039302900606	0.6355835348275619			0.0	0.0
YDL225W	-1.9251715861991627	-3.0339182926080275			0.0	0.0
YDL226C	0.41157802494008733	0.4905690933927526			0.0	0.0
YDL227C	-0.08891789161908555	-0.26426405744414083	0.004619031605555257	-0.4462207256281863	0.0	0.0
YDL229W	0.023393464970489945	0.3718982440157297			0.0	0.0
YDL230W	-0.3949270974430579	-1.210268497915928			0.0	0.0
YDL231C	0.12854969843645117	-0.3497942807728905				
YDL232W					0.0	0.0
YDL233W	0.0729094552784267	0.5597779972391363			0.0	0.0
YDL234C	-0.3770651080506495	-0.8200741465059439			0.0	0.0
YDL236W	-0.5887499949122036	-0.7012707014758147			0.0	0.0
YDL237W	-0.4433002339836632	0.36292995620562607			0.0	0.0
YDL238C	0.17914259667647878	0.30485456691382146			0.0	0.0
YDL239C	-0.009734363149615689	-0.4645377373110298			0.0	0.0
YDL240W	-0.7843646282822283	-0.3883200984598248			0.0	0.0
YDL241W	-0.839143220668476	-0.7536618055250762			0.0	0.0
YDL242W	-0.4789713316741831	-1.2684749760920537				
YDL243C	0.10639874123131378	0.13308367877405336			0.0	0.0
YDR001C	-0.051266552479781693	-0.18930969354253097			0.0	0.0
YDR003W	-0.7074618303032523	-0.6748012942244557				
YDR004W	-0.8626597543675123	-2.2990068852659737			-1.9056411180462924	-7.3502341719351785
YDR005C	-0.6510992936101861	0.4760430889180713				
YDR006C	-0.03855829232448493	0.556794595044243			0.0	0.0
YDR007W	-2.5771643723523425	-0.14435471946404085			-1.7916008014850107	0.0
YDR008C	-2.278261763471336	-0.007732904824911217				
YDR009W	0.2564112074018842	-0.2633242857527494				
YDR010C	-0.7052650874331122	-0.7972330384895865				
YDR011W	-0.45680917611966526	-0.7703424893627361			0.0	0.0
YDR014W	-0.2588976368655971	-1.4957032427591683			0.0	0.0
YDR015C	0.18157637127517265	-0.18430624177562566				
YDR017C					0.0	0.0
YDR018C	0.24436924903472682	0.430879954731892			0.0	0.0
YDR019C	0.2658060004015972	0.31365711015754205			0.0	0.0
YDR020C	0.24185086468515807	0.9347901463684412			0.0	0.0
YDR022C	-0.42419336141845665	-0.06701672268252619				
YDR024W	0.08198011827662649	0.41551468004379877				
YDR025W					0.0	0.0
YDR026C	0.3846086668487321	0.5318801731793132			0.0	0.0
YDR027C					0.0	0.0
YDR028C	-2.5193248978020932	1.71676547671933			0.0	0.0
YDR029W	-0.1418877639412271	0.013850051255721012				
YDR030C	0.01717153762858348	0.07665368099579599				
YDR031W	-0.04050556085564853	-0.07949653514677059				
YDR032C	-0.23042950413576696	0.011951522586243473			0.0	0.0
YDR033W	-0.26536530576335327	-0.871109158648436			0.0	0.0
YDR034C	0.24036708339224264	-0.7168687719412367				
YDR035W	-2.4341801146790742	-1.4854647488630572			0.0	0.0
YDR036C	0.3109900958908463	-0.07738329192538783			0.0	0.0
YDR042C	-0.0628568440885925	-0.22532485774095964			-2.2243564187809293	0.0
YDR043C	-0.2526346489092955	-0.13704131581083195				
YDR046C	0.17493699435358231	0.8119809565225926				
YDR048C	-0.07429658011128781	0.20229936307997104				
YDR049W	-1.484454325024628	-3.31941330820268			0.0	0.0
YDR051C	-0.6389733476226749	-0.6449318632090678			0.0	0.0
YDR055W	-0.5422973752903529	-1.0499332314721916				
YDR056C	-0.40530858944929654	0.15940391591566777				
YDR057W	-1.0441290060784103	-2.462069403211103			0.0	0.0
YDR058C	-0.24253946136888482	0.33359166118705647			0.0	0.0
YDR059C	-0.39599280702576817	-0.4232824079695253			0.0	0.0
YDR061W	0.6823080753018571	0.3598802561841796				
YDR063W	0.2889293476112741	-0.5466754707196774				
YDR065W					-4.583137981287734	0.0
YDR066C	-0.3538963453129296	-0.26798479694412053				
YDR067C	-0.09473978903589991	0.04212758104943966			0.0	0.0
YDR068W	0.009980330934743216	0.005081410309669701			0.0	0.0
YDR069C					0.0	0.0
YDR070C	0.18821388180519966	0.5437813864300026			0.0	0.0
YDR071C	-0.785458955868911	-0.4425577476554711			0.0	0.0
YDR072C	-0.09710575140778975	-0.3673526574279874			0.0	0.0
YDR073W	-0.2958851627388462	-0.642259608768339			0.0	0.0
YDR074W	0.7096818182319524	0.24596552247795506				
YDR075W	0.34574355106268695	-1.9224653658195898			0.0	-4.677594027386371
YDR076W	-1.6086626835699354	-4.2690241997620815			0.0	-8.730413714484277
YDR077W	0.8046313783681149	0.5686302638527717			0.0	0.0
YDR078C					-1.5449793161769265	0.0
YDR079W	-2.2480822118909054	-0.41194020593818215			-4.459779838937912	0.0
YDR080W	0.4896218102948315	1.6739280401532606			0.0	0.0
YDR083W	0.9598840499182352	0.8216996151877756			0.0	0.0
YDR084C	-2.9447128629357753	-1.984386029051479			0.0	0.0
YDR085C	0.0273856765246359	-0.2840524519014812				
YDR089W	-0.385626868282558	0.3079487166144343				
YDR090C	1.2565469889231435	-0.46614470622055193			0.0	0.0
YDR092W					0.0	0.0
YDR093W	0.5126779674082254	0.8205168016913152			0.0	0.0
YDR094W	-0.13933715323066334	-0.07446166725069177				
YDR095C	0.09022832472588113	0.28659403600477495				
YDR096W	0.067301570760884	-0.4940048610607426			0.0	0.0
YDR097C	-1.1361794379860672	-0.8160367595457335			0.0	0.0
YDR098C	-0.6319190096434851	-0.7232800731226867			0.0	0.0
YDR099W	-0.8800980728750254	1.191445607412458			0.0	0.0
YDR100W	0.03164353781130798	-0.05813582746197001			0.0	0.0
YDR101C	1.9213929916430454	3.092528249981107			0.0	0.0
YDR102C	0.06592666230916783	0.33256178472230413				
YDR104C	-0.23994474160437232	-0.1365030980007229			0.0	0.0
YDR105C	-0.5100274651588974	-0.40163466083112515			0.0	0.0
YDR107C	0.5384963840354744	-0.5292594837147913			0.0	0.0
YDR108W	-0.04232280410789418	-2.1695453112330276			0.0	0.0
YDR109C	0.7311826490425001	1.5026460984843222			0.0	0.0
YDR110W	0.01814019484999619	-0.8749838145798341			0.0	0.0
YDR111C	-0.5035554413474933	-0.16596939302760372			0.0	0.0
YDR112W	-1.07682196496424	-0.7695439019065274				
YDR114C	-4.03760332811462	0.46215068071760845				
YDR115W	-2.4722607238779637	0.21242334254839937			-4.427126100657853	0.0
YDR116C	-1.8832586529900601	0.1844155243672494			0.0	0.0
YDR117C	-0.3901914399161514	-0.14403046282144438			0.0	0.0
YDR119W	0.04231743116248177	1.6124066706494757				
YDR120C	-2.092095426325842	-0.24151704713842534			-2.223534540394569	0.0
YDR121W	0.9281989424766499	-0.9838162171732429			0.0	0.0
YDR122W	-0.24536629803083407	-0.28146985020347765			0.0	0.0
YDR123C	-5.952601949146764	-2.171428772214652			-2.7382619921775113	0.0
YDR124W	-0.65197027633978	-0.7863029377210227			0.0	0.0
YDR125C	0.2621926663348246	1.8209886735985072				
YDR126W	-0.1658549689897763	-0.00409707174598315			0.0	0.0
