orf	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008
YCR049C	-0.39114	0.89815				
YCR050C	-0.080052	0.743467				
YCR051W	1.48197	3.31603				
YCR053W	-1.86651	-0.573193			-2.080215110629435	-0.0
YCR059C	-0.0415755	0.874058			-0.0	-0.0
YCR060W					-0.0	-0.0
YCR061W	-1.8459599999999998	-0.39017500000000005			-0.0	-0.0
YCR063W	0.951339	0.0484284			-0.0	-0.0
YCR064C	-0.200765	0.318715				
YCR065W	0.0883726	-0.226212			-0.0	-0.0
YCR066W	-2.57661	-5.26041				
YCR067C					-0.0	-0.0
YCR068W	-2.15163	0.645684			-0.0	-0.0
YCR069W	0.604056	-0.130613			-0.0	-0.0
YCR071C					-1.467745392642665	-0.0
YCR073C	0.579923	0.177914			-0.0	-0.0
YCR073W-A	0.0329441	-0.283153			-0.0	-0.0
YCR075C	-1.35276	-0.921022			-0.0	-0.0
YCR076C	0.786909	0.372242			-0.0	-0.0
YCR077C					-0.0	-0.0
YCR079W	-0.247723	4.59232				
YCR081W	-0.0852752	0.357854			-0.0	-0.0
YCR082W	0.0743381	-0.586049			-0.0	-0.0
YCR083W	0.213124	-0.133741			-0.0	-0.0
YCR084C						
YCR085W	0.153685	0.831264				
YCR086W	-1.09131	-0.603151			-0.5065609141600109	-0.0
YCR087C-A	-0.579271	1.74471			-0.0	-0.0
YCR087W	-0.640093	0.32121				
YCR088W	0.29681	0.64451			-0.0	-0.0
YCR089W	0.24947	0.779948				
YCR090C	0.407063	0.712245				
YCR091W	-0.213945	-0.273161			-0.0	-0.0
YCR092C	0.635087	0.365674			-0.0	-0.0
YCR094W	-2.31827	-4.41098				
YCR095C	-0.174582	-0.590109			-0.0	-0.0
YCR098C	-0.600518	-3.53002			-0.0	-0.0
YCR099C	0.339419	-0.0397099				
YCR100C	-0.193925	-1.11623			-0.0	-0.0
YCR101C	-0.939831	-1.77632			-0.0	-0.0
YCR102C	-0.343742	-0.154476			-0.0	-0.0
YCR102W-A	-0.32264	-0.5971				
YCR105W	0.0889345	-0.0704535			-0.0	-0.0
YCR106W	-0.660392	0.11373			-0.0	-0.0
YCR107W	-0.402667	-0.86246			-0.0	-0.0
YDL001W	-0.768877	-0.565378			-0.0	-0.0
YDL002C	0.0133791	1.02524			-0.0	-0.0
YDL006W	-2.25513	-2.33932				
YDL009C	1.49333	1.09722				
YDL010W	-0.0102925	-0.48297				
YDL011C	1.09239	-0.211799				
YDL012C	0.701271	0.157465			-0.0	-0.0
YDL013W					-0.0	-0.0
YDL018C	0.107075	-0.101052				
YDL019C	0.626627	0.573875			-0.0	-0.0
YDL020C	-1.643	0.0636798			-0.0	-0.0
YDL021W	0.0478292	-2.02027			-0.0	-0.0
YDL022W	-0.765398	-0.279973			-0.0	-0.0
YDL023C	-0.456519	-0.114104				
YDL024C	0.210229	0.146684				
YDL025C	-2.17686	0.0887574			-0.0	-0.0
YDL026W	0.157754	-0.327789				
YDL027C	-0.00361498	-0.223152				
YDL032W	-3.57324	-1.32729				
YDL033C	0.697795	1.79663			-1.0277046376792556	-0.0
YDL034W	0.986899	0.605542				
YDL035C	1.91949	1.62135			-0.0	-0.0
YDL036C	0.100643	0.530218				
YDL037C	0.190874	1.13721				
YDL039C	0.669884	0.340231				
YDL040C	-3.28962	0.908872			-0.0	-0.0
YDL041W	-1.43728	-2.38503				
YDL044C	-2.30342	-0.155676			-2.169655606264835	-0.0
YDL045W-A					-0.815076003046725	-0.0
YDL046W	-0.566319	-1.61729			-0.0	-0.630731372793945
YDL047W						
YDL048C	-1.93134	-2.56577				
YDL049C	0.0306444	0.152077			-0.0	-0.0
YDL050C	-0.757591	-1.82585				
YDL051W	0.559645	-0.106797			-0.8436523567471494	-0.0
YDL052C	1.48118	1.21922			-0.0	-0.0
YDL053C	0.784727	1.08444				
YDL054C	-0.230583	-0.216681				
YDL056W	-3.33409	-0.565254			-0.0	-0.0
YDL057W	0.220682	0.529463			-2.03530375958158	-0.0
YDL059C	0.0788251	-2.65653			-0.0	-1.064462131290926
YDL061C	-0.136178	-0.195207				
YDL062W	1.89789	1.98498				
YDL063C	2.48459	2.92628			-1.6344863301567152	-0.0
YDL065C	-1.90812	0.708489			-0.539987518727436	-0.0
YDL066W					-0.0	-0.0
YDL067C	-6.23399	0.687599			-0.0	-0.0
YDL068W						
YDL069C	-6.86071	0.992282			-1.53966799825542	-0.0
YDL070W	-0.997204	-1.44953			-0.0	-0.0
YDL071C	0.735121	0.268332				
YDL072C	-1.61636	0.574862				
YDL073W	-3.23059	-9.97227			-0.0	-0.0
YDL074C	-0.587534	-1.15024			-0.0	-0.0
YDL075W						
YDL076C	-0.738229	-1.67531			-0.0	-0.0
YDL077C	1.62208	1.85908				
YDL078C	0.0146959	-0.000965844				
YDL079C	-0.445593	-0.205644				
YDL080C	-0.377262	0.410173			-0.0	-0.0
YDL081C	1.73235	3.16667			-0.0	-0.0
YDL082W	-0.145377	1.42184			-0.0	-0.0
YDL083C					-0.0	-0.0
YDL085W	-0.0569407	-0.605992				
YDL086W	0.570192	0.112289				
YDL088C	-0.309179	0.29293				
YDL089W	-0.331228	-1.28117			-0.0	-0.0
YDL090C					-0.0	-0.0
YDL091C	1.17017	1.04894				
YDL093W	0.880597	0.629108				
YDL094C	-0.418233	-0.319701				
YDL095W					-0.0	-0.0
YDL096C	0.78732	0.824908				
YDL099W	0.219314	-0.224428			-0.0	-0.0
YDL100C	-2.0237	0.350227			-0.0	-0.0
YDL101C	0.17017	-0.621445			-0.0	-0.0
YDL104C	0.19495	0.415803			-1.780418099781805	-0.0
YDL106C					-0.0	-0.0
YDL107W	-0.869695	-0.648036			-0.0	-0.0
YDL109C	-0.55112	0.51535				
YDL110C	0.630855	1.36528			-0.0	-0.0
YDL112W	0.269047	-0.146291			-0.0	-0.0
YDL113C	0.429381	0.908941			-1.446582308804185	-0.0
YDL114W	-0.0344087	0.514024				
YDL115C					-0.0	-0.0
YDL116W					-0.0	-0.570496144569186
YDL117W	-0.830824	-1.35221			-0.0	-0.0
YDL118W	0.739467	0.338779				
YDL119C	0.16019	1.18802				
YDL121C	0.47928	1.0485			-0.0	-0.0
YDL122W	-0.0829208	0.72632			-0.0	-0.0
YDL123W	0.910626	0.884293			-0.0	-0.0
YDL124W	1.14793	1.01047				
YDL125C	-0.31291	-1.28349			-0.0	-0.0
YDL127W	-1.33333	-0.670199				
YDL128W	-0.813463	-0.801677				
YDL129W	-0.58892	-0.0432259				
YDL130W	0.78508	0.257884			-0.0	-0.0
YDL130W-A	-0.703017	-1.76766			-0.0	-0.0
YDL131W	0.602941	-3.07157				
YDL133C-A	0.7405305	0.986199			-0.0	-0.0
YDL133W	-1.20063	-0.449195			-0.0	-0.0
YDL134C	1.30297	0.17877			-0.0	-0.0
YDL135C	0.749063	1.0075				
YDL136W	2.51893	3.80278				
YDL137W	0.288655	0.14367			-0.0	-0.0
YDL138W	-0.473152	-0.452066			-0.0	-0.0
YDL142C	-1.09931	-0.250141			-0.6042539346656735	-0.0
YDL144C	0.693394	-0.119818				
YDL146W	1.93571	1.43813			-0.0	-0.0
YDL149W	0.579047	0.390106				
YDL151C						
YDL154W	0.201824	0.152792			-0.0	-0.0
YDL155W	0.736423	1.2071			-0.0	-0.0
YDL156W	0.707939	-0.0309732				
YDL157C	-0.915352	-0.75538			-0.0	-0.0
YDL160C					-0.0	-1.003957379775168
YDL161W	0.215161	-0.0837812			-0.0	-0.0
YDL162C						
YDL167C	0.905313	-1.56395			-0.879465389418324	-0.0
YDL168W	1.19685	0.208332				
YDL169C	0.975581	0.0564182			-0.0	-0.0
YDL170W	-0.621335	-0.406421			-0.0	-0.0
YDL171C	1.48551	1.53237				
YDL172C						
YDL173W	-0.702115	1.58919			-0.7633532158761185	-0.0
YDL174C	0.354049	0.219965				
YDL175C	-0.015143	0.0064498			-0.0	-0.0
YDL176W	0.465175	0.748094			-0.0	-0.0
YDL177C	0.43765	0.286174			-0.0	-0.0
YDL178W	0.710586	0.800252				
YDL179W	0.211601	0.617733				
YDL180W	0.668535	0.741022			-0.0	-0.0
YDL182W	0.115815	0.767971				
YDL183C					-0.0	-0.0
YDL184C	1.00983	2.28964			-0.0	-0.0
YDL185W					-0.0	-0.0
YDL186W	0.663133	0.682695			-0.0	-0.0
YDL187C	-0.0150961	0.967687				
YDL188C	0.682837	-0.474691			-0.0	-0.0
YDL189W	-0.119109	-0.761855			-0.0	-0.0
YDL190C	0.251747	-0.338235			-0.0	-0.0
YDL191W	0.268846	-0.508241			-0.0	-0.0
YDL192W	0.0336196	1.96107			-0.0	-0.0
YDL194W	-0.299044	-0.249463			-0.0	-0.0
YDL197C	-0.069437	0.0355792				
YDL198C					-1.387169011745915	-0.0
YDL199C	0.134307	0.228877			-0.0	-0.0
YDL200C	-0.268709	-0.667001			-0.0	-0.0
YDL201W	-0.900452	0.62208			-0.0	-0.0
YDL202W	-0.537445	-0.133128			-0.667909034993459	-0.0
YDL203C	0.311184	0.129934			-0.0	-0.0
YDL204W	-0.0853322	-0.350178				
YDL206W					-0.0	-0.0
YDL210W	-0.863466	-0.398531				
YDL211C	-0.162049	0.150523			-0.0	-0.0
YDL213C	1.49561	0.00713502			-0.0	-0.0
YDL214C	0.0438121	-0.244806			-0.0	-0.0
YDL215C	-0.263436	-0.539199			-0.0	-0.0
YDL216C	0.496369	0.247547				
YDL218W	0.572109	0.731657			-0.0	-0.0
YDL219W	0.377597	0.620605			-0.0	-0.0
YDL222C	-0.558556	-0.589136			-0.0	-0.0
YDL223C					-0.0	-0.0
YDL224C	-0.245171	1.11353			-0.0	-0.0
YDL225W	-2.8038	-3.75716			-0.0	-0.0
YDL226C	0.952244	0.921046			-0.0	-0.0
YDL227C	0.147757	-0.080877	-0.2699245	-0.5871515	-0.0	-0.0
YDL229W	0.328284	0.763529			-0.0	-0.0
YDL230W	-0.344116	-1.33655			-0.0	-0.0
YDL231C	0.49731	-0.194405				
YDL232W					-0.0	-0.0
YDL233W	0.407875	1.01291			-0.0	-0.0
YDL234C	-0.315405	-0.818628			-0.0	-0.0
YDL236W	-0.655663	-0.660935			-0.0	-0.0
YDL237W	-0.42187	0.751625			-0.0	-0.0
YDL238C	0.578632	0.674539			-0.0	-0.0
YDL239C	0.275035	-0.346709			-0.0	-0.0
YDL240W	-0.97009	-0.245542			-0.0	-0.0
YDL241W	-1.05814	-0.730476			-0.0	-0.0
YDL242W	-0.479207	-1.41381				
YDL243C	0.461705	0.44654			-0.0	-0.0
YDR001C	0.208277	0.0186132			-0.0	-0.0
YDR003W	-0.846478	-0.625801				
YDR004W	-1.09594	-2.78168			-0.7440228540341405	-1.7273550193398
YDR005C	-0.755882	0.901765				
YDR006C	0.228704	1.00895			-0.0	-0.0
YDR007W	-3.8518	0.0782839			-0.6994978902309504	-0.0
YDR008C	-3.37135	0.259628				
YDR009W	0.702832	-0.0796296				
YDR010C	-0.842947	-0.78831				
YDR011W	-0.443584	-0.752617			-0.0	-0.0
YDR014W	-0.125465	-1.71542			-0.0	-0.0
YDR015C	0.582544	0.0252545				
YDR017C					-0.0	-0.0
YDR018C	0.683476	0.841818			-0.0	-0.0
YDR019C	0.717933	0.686223			-0.0	-0.0
YDR020C	0.679428	1.51068			-0.0	-0.0
YDR022C	-0.391158	0.180938				
YDR024W	0.422455	0.821423				
YDR025W					-0.0	-0.0
YDR026C	0.908894	0.97588			-0.0	-0.0
YDR027C					-0.0	-0.0
YDR028C	-3.75883	2.54863			-0.0	-0.0
YDR029W	0.0626143	0.288276				
YDR030C	0.318283	0.371638				
YDR031W	0.225574	0.164373				
YDR032C	-0.0797059	0.285756			-0.0	-0.0
YDR033W	-0.135861	-0.886369			-0.0	-0.0
YDR034C	0.677043	-0.681639				
YDR035W	-3.62197	-1.70183			-0.0	-0.0
YDR036C	0.790561	0.167178			-0.0	-0.0
YDR042C	0.189647	-0.0291913			-0.868459436259049	-0.0
YDR043C	-0.115398	0.0879913				
YDR046C	0.571872	1.34767				
YDR048C	0.171259	0.538413				
YDR049W	-2.0954	-4.13611			-0.0	-0.0
YDR051C	-0.736391	-0.586154			-0.0	-0.0
YDR055W	-0.580996	-1.12373				
YDR056C	-0.360803	0.481476				
YDR057W	-1.38763	-2.99812			-0.0	-0.0
YDR058C	-0.0991712	0.712683			-0.0	-0.0
YDR059C	-0.345829	-0.291949			-0.0	-0.0
YDR061W	1.38741	0.747577				
YDR063W	0.755101	-0.455734				
YDR065W					-1.789402720679085	-0.0
YDR066C	-0.278164	-0.0858157				
YDR067C	0.138399	0.32581			-0.0	-0.0
YDR068W	0.306724	0.276637			-0.0	-0.0
YDR069C					-0.0	-0.0
YDR070C	0.593213	0.991677			-0.0	-0.0
YDR071C	-0.971849	-0.317534			-0.0	-0.0
YDR072C	0.134596	-0.217711			-0.0	-0.0
YDR073W	-0.184918	-0.582607			-0.0	-0.0
YDR074W	1.43141	0.596373				
YDR075W	0.846423	-2.28188			-0.0	-1.09926640874796
YDR076W	-2.29505	-5.39657			-0.0	-2.0517065984384852
YDR077W	1.58403	1.02466			-0.0	-0.0
YDR078C					-0.6032090247003935	-0.0
YDR079W	-3.32284	-0.276894			-1.7412397815662048	-0.0
YDR080W	1.07769	2.49177			-0.0	-0.0
YDR083W	1.83358	1.36057			-0.0	-0.0
YDR084C	-4.44259	-2.36407			-0.0	-0.0
YDR085C	0.334701	-0.107143				
YDR089W	-0.329167	0.678646				
YDR090C	2.31043	-0.348842			-0.0	-0.0
YDR092W					-0.0	-0.0
YDR093W	1.11475	1.359			-0.0	-0.0
YDR094W	0.0667141	0.171056				
YDR095C	0.435713	0.650301				
YDR096W	0.398861	-0.385822			-0.0	-0.0
YDR097C	-1.53559	-0.813269			-0.0	-0.0
YDR098C	-0.725052	-0.690149			-0.0	-0.0
YDR099W	-1.12397	1.85135			-0.0	-0.0
YDR100W	0.341545	0.192726			-0.0	-0.0
YDR101C	3.37909	4.37474			-0.0	-0.0
YDR102C	0.396651	0.711316				
YDR104C	-0.0950005	0.0887057			-0.0	-0.0
YDR105C	-0.529126	-0.263215			-0.0	-0.0
YDR107C	1.15625	-0.432617			-0.0	-0.0
YDR108W	0.222653	-2.60984			-0.0	-0.0
YDR109C	1.46597	2.26442			-0.0	-0.0
YDR110W	0.31984	-0.891512			-0.0	-0.0
YDR111C	-0.518723	0.0495938			-0.0	-0.0
YDR112W	-1.44018	-0.751557				
YDR114C	-6.19928	0.883325				
YDR115W	-3.68318	0.551851			-1.72849072440117	-0.0
YDR116C	-2.73643	0.514675			-0.0	-0.0
YDR117C	-0.336504	0.0787143			-0.0	-0.0
YDR119W	0.358702	2.41011				
YDR120C	-3.07211	-0.0506839			-0.8681385488176006	-0.0
YDR121W	1.78265	-1.03597			-0.0	-0.0
YDR122W	-0.103715	-0.103715			-0.0	-0.0
YDR123C	-9.27741	-2.61234			-1.0691045041061251	-0.0
YDR124W	-0.757282	-0.773802			-0.0	-0.0
YDR125C	0.712125	2.68697				
YDR126W	0.0240899	0.264454			-0.0	-0.0
YDR127W	-2.59426	-0.311931			-0.0	-0.0
YDR128W	0.068363	-0.135126			-0.0	-0.0
YDR129C						
YDR130C	-0.120213	0.346527				
YDR131C	0.0651539	0.488793			-0.0	-0.0
YDR132C	1.19633	0.966667				
YDR133C	0.420865	1.06048				
YDR135C	-3.32375	-0.97284			-0.0	-0.0
YDR136C	-1.38681	1.1642				
YDR137W	-0.400485	1.42938				
YDR138W					-0.0	-0.0
YDR139C	0.230802	0.738655			-0.628539813592355	-0.0
YDR140W	1.21534	0.212938			-0.0	-0.0
YDR142C	-0.894826	-0.709076			-0.0	-0.0
YDR143C					-0.0	-0.0
YDR144C	1.41891	0.946825			-0.0	-0.0
YDR146C	0.478449	0.093301			-0.0	-0.0
YDR147W	0.724364	-0.159954			-0.0	-0.0
YDR148C					-0.0	-0.0
YDR149C	0.437594	-0.654881				
YDR150W	1.104	0.141001			-0.0	-0.0
YDR151C	0.874877	-0.187474			-0.0	-0.0
YDR152W	-0.716275	0.334869			-0.0	-0.0
YDR153C	-1.73069	-1.13305			-0.0	-0.0
YDR154C	-0.204044	-0.372995				
YDR155C	1.31584	0.961984				
YDR156W	2.57855	2.02418			-0.0	-0.0
YDR157W	0.79582	1.511				
YDR158W	0.581106	0.789238				
YDR159W	-2.8419	-2.01908			-0.0	-0.0
YDR161W	2.6491	2.91648				
YDR162C	-1.4325	-1.6985				
YDR163W	-0.318881	-0.168112			-0.0	-0.0
YDR165W	-0.490309	1.11326				
YDR169C	0.13998	0.92322			-0.0	-0.0
YDR171W	0.0889324	0.430798				
YDR173C	0.611013	0.399531			-0.0	-0.0
YDR174W	1.91122	2.02281			-0.0	-0.0
YDR175C					-1.2250067194269285	-0.0
YDR176W					-0.0	-0.0
YDR178W	0.659715	0.435581			-0.0	-0.0
YDR179C	0.157017	0.558718				
YDR179W-A	-0.64017	-0.277502				
YDR181C	1.47441	1.95095			-0.0	-0.0
YDR183W	-0.612808	0.439183				
YDR184C	1.21918	1.17813				
YDR185C	-0.361073	-0.263523				
YDR186C	-2.08855	1.45944			-0.0	-0.0
YDR191W	0.170359	0.0781674			-0.0	-0.0
YDR192C	-0.0189819	-0.226439			-0.0	-0.0
YDR193W	0.2445	0.0885794				
YDR194C	-1.43745	0.405616			-1.90500203741883	-0.0
YDR195W					-0.0	-0.0
YDR197W	-5.24203	0.338124			-0.6560752884457794	-0.0
YDR198C	0.065569	-0.0171377			-0.0	-0.0
YDR199W	-1.81012	0.1189				
YDR200C	-0.415924	-0.894534			-0.0	-0.0
YDR202C	1.04242	0.920348			-0.0	-0.0
YDR203W	1.29428	1.79999				
YDR204W	-3.16994	0.323121			-0.503701690951608	-0.0
YDR205W	0.844291	-0.26001			-0.0	-0.0
YDR206W	-0.57717	1.82574			-0.0	-0.0
YDR207C	0.170767	-0.583879			-0.0	-0.0
YDR209C	2.81818	-0.391711				
YDR210W	-0.800405	-0.903034				
YDR213W	0.678559	1.10623			-0.0	-0.0
YDR214W	0.182587	-0.267798				
YDR215C	0.964066	1.13347				
YDR216W	0.989353	0.729053				
YDR217C	0.720202	-0.833088			-0.0	-0.0
YDR218C	0.361739	0.387686			-0.0	-0.0
YDR219C	0.246582	0.424087				
YDR220C	-0.453659	-0.736168				
YDR221W	-0.17341	0.836223			-0.0	-0.0
YDR222W	0.982376	0.240787			-0.0	-0.0
YDR223W	0.267864	0.682152			-0.0	-0.0
YDR225W	-0.756562	-1.22582			-0.0	-0.0
YDR226W					-0.0	-0.0
YDR229W	-0.22359	0.702105			-0.0	-0.0
YDR230W	-17.7095	0.351855				
YDR231C	-5.7361	0.731537			-1.0062703282173304	-0.0
YDR233C	0.802168	1.10444			-0.0	-0.0
YDR234W	0.950813	1.00788			-0.0	-0.0
YDR237W	-2.89394	-0.67737			-1.1792865417682319	-0.0
YDR239C	0.23206	0.20073				
YDR241W	-0.176458	0.680389				
YDR242W	-0.454128	0.168652				
YDR244W	0.555494	1.30666			-0.7639638385111885	-0.0
YDR245W					-0.0	-0.0
YDR247W	1.42827	1.14851			-0.0	-0.0
YDR248C	0.835835	1.32831				
YDR249C	1.8047	0.708645			-0.0	-0.0
YDR250C	2.55457	1.00445				
YDR251W	-0.655732	0.15429				
YDR252W	0.586303	0.161962			-0.0	-0.0
YDR253C	0.343899	-0.84484			-0.0	-0.0
YDR254W	-0.756873	-0.517826			-0.0	-0.0
YDR255C	-2.47174	-0.128679			-0.0	-0.0
YDR256C	0.526745	0.581443			-0.0	-0.0
YDR257C	-0.437802	-3.47823			-0.0	-0.0
YDR258C	-0.109153	0.461017			-0.0	-0.0
YDR259C	-0.10423	0.00251994			-0.0	-0.0
YDR260C	0.253253	-1.01196			-0.0	-0.0
YDR261C	-0.481285	-0.735927				
YDR262W	-0.280029	-0.862943			-0.0	-0.0
YDR263C	0.445766	-1.27467				
YDR264C	-0.141425	-0.315864			-0.0	-0.0
YDR265W	-0.593084	1.05533			-0.5965418591075715	-0.0
YDR266C	-1.61719	1.70942			-0.0	-0.0
YDR268W	-10.2667	3.14795			-1.416587355797245	-0.0
YDR269C	-0.297405	-0.0818363				
YDR270W	1.1696	0.742933			-0.0	-0.0
YDR271C	1.37331	1.00645				
YDR272W	-0.445035	0.873606				
YDR273W	0.35023	0.32274				
YDR274C	-0.622913	-0.9225				
YDR275W	0.495098	0.707066			-0.0	-0.0
YDR276C	1.58051	0.521372			-0.0	-0.0
YDR277C	0.454119	1.04086			-0.0	-0.0
YDR278C	-0.628248	0.511448				
YDR279W	-0.245248	-0.76824			-0.0	-0.0
YDR281C	-1.01638	0.494987			-0.0	-0.0
YDR282C	0.812788	0.4506				
YDR283C	-2.247	-1.39728			-0.0	-0.0
YDR284C	-0.168058	-0.0138309			-0.0	-0.0
YDR285W	-0.259923	0.204074				
YDR286C	1.00594	0.807694				
YDR287W	0.452347	-0.90582			-0.0	-0.0
YDR289C	-0.878523	-1.57074			-0.0	-0.0
YDR290W	-0.212177	-0.634456				
YDR291W	0.887256	0.504645			-0.0	-0.0
YDR293C	-1.02758	-1.54766			-0.0	-0.0
YDR294C	0.503597	0.616579				
YDR295C	-0.851769	-1.44201			-1.512356821690525	-0.0
YDR296W					-1.88898796649285	-0.0
YDR297W	0.451463	0.761694			-0.0	-0.0
YDR298C					-1.701168453471145	-0.0
YDR300C					-0.0	-0.0
YDR304C	1.05937	1.07232				
YDR305C	2.20435	1.15507				
YDR306C	0.265753	-1.33364			-0.0	-0.0
YDR307W	1.23608	0.831128			-0.0	-0.0
YDR309C	0.412705	0.384599			-0.0	-0.0
YDR310C	0.870374	1.21793			-0.0	-0.0
YDR312W	0.165793	0.897117				
YDR313C	0.134745	0.381919				
YDR314C	-0.907168	0.526146				
YDR315C					-0.0	-0.0
YDR316W	0.0266816	1.14103			-0.0	-0.0
YDR317W	-0.703752	0.390749				
YDR318W	0.260013	-0.743791			-0.0	-0.0
YDR319C	0.72096	0.13856			-0.0	-0.0
YDR320C					-0.0	-0.0
YDR321W	0.164506	-1.11791			-0.0	-0.0
YDR322W					-0.9210982793825225	-0.0
YDR323C	-0.702203	0.12511			-0.0	-0.0
YDR326C	-0.495456	-0.896075			-0.0	-0.0
YDR329C	-1.32484	0.709423			-0.0	-0.0
YDR330W	0.637771	0.674371				
YDR332W	-3.38062	-0.0622898			-0.563423006939628	-0.0
YDR333C	0.190584	0.305733			-0.0	-0.0
YDR334W	-1.04876	-2.09179				
YDR335W	0.79923	-2.12437			-0.0	-0.0
YDR336W	0.216428	-0.657863			-0.0	-0.6335193397283745
YDR337W					-1.3168214356705075	-0.0
YDR338C	0.130106	-0.0423502			-0.0	-0.0
YDR340W	-0.16792	0.106861				
YDR344C	-0.812234	0.817487				
YDR345C	-1.10636	-0.544054			-0.0	-0.0
YDR346C	-0.927755	-0.0391066			-0.0	-0.0
YDR347W	-1.40935	0.282878			-0.0	-0.0
YDR348C	0.741972	-2.29634			-0.0	-0.0
YDR349C	2.25042	2.51085			-0.0	-0.0
YDR350C					-0.0	-0.0
YDR351W	0.612008	0.185347			-0.0	-0.0
YDR352W	1.43181	1.13443				
YDR354W	-4.47449	0.874653			-0.955303223586108	-0.0
YDR357C	0.121214	-0.21126			-0.0	-0.0
YDR358W	1.19504	0.249587			-0.0	-0.0
YDR359C					-0.0	-0.0
YDR360W	-0.359321	-0.871738				
YDR363W	-0.550022	-0.329792			-0.0	-1.42318018289746
YDR363W-A	-0.563069	-0.969128			-0.863400689149521	-0.0
YDR368W	1.29143	0.97407				
YDR369C	-0.284951	-1.62644			-0.0	-2.4799117411343348
YDR370C	1.10306	0.744973			-0.0	-0.0
YDR371W	0.825159	0.631832			-0.0	-0.0
YDR372C	-0.123761	1.13992				
YDR374C	-1.24858	-0.645259			-0.0	-0.0
YDR375C	-7.81729	0.174349				
YDR377W	-3.56265	0.304155			-1.35432257123638	-0.0
YDR378C	0.190082	0.223955			-0.0	-0.0
YDR379W	0.661604	0.242525			-0.0	-0.0
YDR380W	0.231216	0.570361				
YDR382W						
YDR383C	0.426499	0.585961				
YDR384C	-1.06448	-1.4452				
YDR385W	0.368551	0.120416			-0.0	-0.0
YDR386W	-0.131885	-4.5357			-0.0	-2.320778600208015
YDR387C	0.172052	0.231641				
YDR388W						
YDR389W	1.68577	1.58682			-0.0	-0.0
YDR391C	-0.0165979	0.880767			-0.0	-0.0
YDR392W	-0.0892565	0.077804			-0.0	-0.0
YDR393W	-0.719234	-0.288146			-0.0	-0.0
YDR395W	-1.15109	0.63767			-1.089752562308564	-0.0
YDR399W	1.30661	1.54899			-0.0	-0.0
YDR400W	-0.826605	-0.894772			-0.0	-0.0
YDR401W						
YDR402C	0.770836	0.920666			-0.0	-0.0
YDR403W	-1.23928	-3.78112			-0.0	-0.0
YDR405W	-2.90304	0.241014			-2.080149016740745	-0.0
YDR406W	1.09239	-1.40626			-0.0	-0.0
YDR408C					-0.0	-0.0
YDR409W	0.742806	-1.59938			-0.0	-0.0
YDR411C	0.845357	1.56887				
YDR414C	0.167257	-0.230539				
YDR415C	-0.125885	0.995933			-0.0	-0.0
YDR417C	1.55236	1.95787				
YDR418W	1.40357	1.38904			-0.0	-0.0
YDR419W	1.02195	-0.778216				
YDR420W	1.00381	1.74013			-0.0	-0.0
YDR421W	1.78782	0.842609			-0.0	-0.0
YDR422C	1.44197	-1.30455				
YDR423C	-0.125628	-0.379947			-0.0	-0.0
YDR424C	0.337984	0.517703				
YDR425W	1.18989	1.50443			-0.0	-0.0
YDR426C	-0.0113606	0.812439				
YDR428C	0.631288	0.190184				
YDR430C	-0.11898	0.5228			-0.0	-0.0
YDR431W	-1.43138	0.336464				
YDR432W	-0.0153683	-0.507949			-0.0	-0.0
YDR433W						
YDR435C	-0.0975169	-0.894808			-0.0	-0.0
YDR436W	-0.15564	-0.0989439			-0.0	-0.0
YDR438W	-0.606061	-1.0233				
YDR439W	-1.9994	-0.0823756			-0.685621816737917	-0.0
YDR440W	0.326243	0.599043			-0.0	-0.0
YDR441C	0.891249	1.17899				
YDR442W						
YDR443C	3.10695	4.57256			-0.0	-0.0
YDR444W	-0.0648152	-0.514942			-0.0	-0.0
YDR445C	0.366753	0.409568				
YDR446W	0.859515	0.824121				
YDR447C	2.5716	3.37759			-0.0	-0.0
YDR448W					-0.0	-0.0
YDR450W					-0.0	-0.0
YDR451C	0.453694	0.432678			-0.0	-0.0
YDR452W					-0.0	-0.0
YDR453C	0.654297	-0.172656				
YDR455C	1.42399	1.74727				
YDR456W	-0.359458	-0.296336			-0.0	-0.6560122762896715
YDR457W	1.60353	0.957316			-0.0	-0.0
YDR458C					-0.0	-0.0
YDR459C	-0.0495648	0.746285			-0.0	-0.0
YDR461W	0.499009	-0.668539			-0.0	-0.0
YDR462W	-4.77066	0.616528			-0.0	-0.0
YDR463W	-0.304507	0.305589			-0.0	-0.0
YDR465C					-0.0	-0.0
YDR466W	0.984514	0.777975			-0.0	-0.0
YDR467C	0.226284	0.612387				
