ORF	hap a | cell size | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | round cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | pointed cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | elongated cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | pseudohyphal-like cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | budding cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | polarized bud growth cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | clumped cell shape | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006	hap a | slight shmoo | YPD [standard] | Narayanaswamy R~Marcotte EM, 2006
YOL053W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOL054W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL055C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-3.000
YOL056W	-0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.125	-1.000
YOL057W	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000	-1.500
YOL058W	-0.875	0.000	0.375	0.000	0.000	0.000	0.000	0.000	-2.000
YOL059W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL060C	-0.375	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YOL061W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL062C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000
YOL063C	-2.250	0.000	1.500	0.000	0.000	0.000	0.000	0.000	-1.500
YOL064C	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL065C	-0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YOL067C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.500
YOL068C	-1.125	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.000
YOL070C	0.125	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-3.500
YOL071W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL072W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL075C	-0.375	0.000	0.750	0.000	0.000	0.000	0.000	0.000	-2.500
YOL076W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOL079W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOL080C	-0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL081W	0.000	0.000	0.000	1.875	0.000	0.000	0.000	0.000	-2.500
YOL082W	-1.250	0.000	0.750	0.000	0.000	0.000	0.000	0.000	-2.000
YOL083W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL084W	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000
YOL085C	-0.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL086C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL087C	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL088C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	NaN
YOL089C	0.000	0.000	0.250	0.375	0.000	0.000	0.000	0.000	0.000
YOL090W	0.000	0.000	0.500	0.625	0.000	0.000	0.000	0.000	0.000
YOL091W	0.000	0.000	0.750	0.125	0.000	0.000	0.000	0.000	-1.500
YOL092W	-0.500	0.000	0.125	0.125	0.000	0.000	0.000	0.000	0.000
YOL093W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL095C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.625	-1.000
YOL096C	0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL098C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL099C	-0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL100W	-0.500	0.000	0.500	0.625	0.000	0.000	0.000	0.000	-2.000
YOL101C	0.000	0.000	0.750	0.125	0.000	0.500	0.000	0.250	-2.000
YOL103W	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOL104C	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL105C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL106W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOL107W	0.250	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YOL108C	-0.125	0.000	0.750	0.000	0.000	0.000	0.000	0.125	-1.000
YOL109W	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000
YOL110W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL111C	0.000	0.125	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL112W	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	-2.500
YOL113W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOL114C	0.250	0.000	0.500	0.125	0.000	0.000	0.000	0.000	0.000
YOL115W	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	-3.500
YOL116W	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.000
YOL117W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL118C	0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL119C	0.000	0.000	0.000	0.375	0.000	0.000	0.000	0.000	-1.000
YOL121C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL122C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-1.500
YOL124C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YOL125W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.500
YOL126C	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL128C	-0.250	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.000
YOL129W	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL131W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000
YOL132W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOL136C	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	0.000
YOL137W	0.000	0.000	0.250	0.125	0.000	0.000	0.000	0.000	-2.500
YOL138C	0.375	0.500	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL141W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOL143C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL147C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000
YOL148C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL150C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOL151W	0.000	0.250	0.125	0.000	0.000	0.000	0.000	0.000	-0.250
YOL152W	0.000	0.000	0.125	0.188	0.000	0.000	0.000	0.312	-1.250
YOL153C	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000	0.000
YOL155C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.500
YOL158C	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL159C	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.500
YOL160W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL162W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL163W	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-2.500
YOR001W	-1.250	0.000	0.750	0.000	0.000	0.000	0.000	0.000	-1.000
YOR002W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YOR003W	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-1.500
YOR005C	-0.500	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-2.000
YOR006C	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-1.000
YOR007C	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YOR008C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.500
YOR008C-A	-1.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000
YOR009W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.250	-1.500
YOR010C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR011W	-0.250	0.000	0.750	0.000	0.000	0.000	0.000	0.000	-2.000
YOR012W	-1.875	0.000	1.250	0.000	0.000	0.000	0.000	0.000	-2.000
YOR013W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR014W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YOR015W	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.500	-2.500
YOR016C	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.500
YOR017W	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR018W	-0.125	0.000	1.000	0.000	0.000	0.000	0.000	0.000	-2.500
YOR019W	0.125	0.000	0.750	0.000	0.000	0.000	0.000	0.000	NaN
YOR021C	-1.625	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOR022C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOR023C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000
YOR024W	0.000	0.000	0.125	0.125	0.000	0.000	0.000	0.000	-2.500
YOR025W	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000	-2.500
YOR026W	0.250	0.000	0.000	0.500	0.000	0.500	0.000	0.000	-1.500
YOR027W	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	-2.500
YOR028C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR029W	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000
YOR030W	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR031W	-0.500	0.000	0.750	0.125	0.000	0.000	0.000	0.000	-0.500
YOR032C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOR033C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR034C	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.250	0.000
YOR035C	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR036W	0.000	0.000	0.375	0.000	0.000	0.000	0.000	0.000	-0.500
YOR037W	0.000	0.000	0.625	0.125	0.000	0.000	0.000	0.000	-3.000
YOR038C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR039W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR040W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.250	-2.000
YOR041C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR042W	-0.125	0.750	0.125	0.000	0.000	0.000	0.000	0.000	-2.500
YOR043W	0.000	0.000	0.125	1.125	0.000	0.000	0.000	0.000	-3.000
YOR044W	-0.500	0.000	0.250	0.000	0.000	0.000	0.000	0.500	-1.000
YOR045W	0.000	0.000	0.375	0.125	0.000	0.000	0.000	0.000	-2.000
YOR047C	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	-2.500
YOR049C	-1.625	0.000	1.125	0.250	0.000	0.000	0.000	0.000	-1.000
YOR050C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YOR051C	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR052C	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.375	-1.500
YOR053W	0.000	0.375	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR054C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR055W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR058C	-0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR059C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR061W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOR062C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR064C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR065W	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.750	-1.500
YOR066W	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR067C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR068C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR069W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOR070C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR071C	-0.125	1.125	0.500	0.000	0.000	0.000	0.000	0.125	-2.000
YOR072W	-1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR073W	1.000	0.000	0.000	0.625	0.000	0.000	0.000	0.000	-0.500
YOR076C	-0.250	0.000	0.750	0.000	0.000	0.000	0.000	0.000	-3.000
YOR078W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.500
YOR079C	-1.625	1.125	0.000	0.500	0.000	0.000	0.000	0.000	-2.500
YOR080W	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	-1.000
YOR081C	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000	-1.500
YOR082C	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.500	-1.500
YOR083W	-1.125	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YOR084W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR085W	-0.875	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR086C	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOR087W	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YOR088W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR089C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR090C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.375	-1.000
YOR091W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR092W	0.000	0.000	0.750	0.000	0.250	0.000	0.000	0.250	-2.000
YOR093C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YOR094W	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	-2.000
YOR096W	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-0.500
YOR097C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YOR099W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YOR100C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YOR101W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YOR104W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YOR105W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YOR106W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YOR107W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YOR108W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YOR109W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YOR111W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YOR112W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YOR113W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YOR114W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YOR115C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YOR118W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YOR120W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.500
YOR121C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YOR123C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YOR124C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YOR125C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YOR126C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000
YOR127W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.500
YOR128C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR129C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YOR130C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YOR131C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YOR132W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YOR133W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YOR134W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.000
YOR135C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.500
YOR136W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.000
YOR137C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.500
YOR138C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-1.000
YOR139C	-0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.125	-1.500
YOR140W	-0.875	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YOR141C	0.500	0.000	1.500	0.500	0.000	0.375	0.000	0.000	0.000
YOR142W	0.000	0.000	0.000	0.500	0.250	0.000	0.000	0.000	-1.000
YOR144C	0.250	0.000	1.250	0.000	0.000	0.000	0.000	0.000	-2.000
YOR147W	0.000	0.000	0.250	0.250	0.000	0.000	0.000	0.000	-3.500
YOR150W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR152C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOR153W	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	-1.500
YOR154W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR155C	0.000	0.000	1.250	0.000	0.000	0.000	0.000	0.000	-2.000
YOR156C	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR158W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000
YOR161C	0.000	0.000	0.750	0.750	0.000	0.000	0.000	0.000	-2.000
YOR162C	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR163W	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-0.500
YOR164C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR165W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR166C	0.000	0.000	0.000	0.000	0.000	0.000	0.125	0.000	-2.500
YOR167C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.500
YOR170W	-1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	NaN
YOR171C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.000
YOR172W	-0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR173W	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	-1.000
YOR175C	0.000	0.000	0.250	0.875	0.000	0.000	0.000	0.000	-1.500
YOR177C	0.000	0.000	0.000	0.750	0.000	0.000	0.000	0.000	-1.000
YOR178C	0.125	0.000	0.000	1.750	0.000	0.000	0.000	0.000	-2.000
YOR179C	-0.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR180C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR182C	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	-1.500
YOR183W	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.500
YOR184W	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-1.500
YOR185C	-0.750	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-2.000
YOR186W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR187W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOR188W	-0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR189W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000
YOR190W	0.000	0.000	0.750	0.250	0.000	0.125	0.000	0.750	-1.500
YOR191W	-0.750	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-1.500
YOR192C	-0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOR193W	0.000	0.000	0.000	0.750	0.000	0.000	0.000	0.000	-2.000
YOR195W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR196C	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR197W	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	-1.500
YOR198C	0.000	0.000	0.000	1.375	0.000	0.000	0.000	0.000	-1.500
YOR199W	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR200W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR201C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.000
YOR202W	0.000	0.000	0.000	0.375	0.000	0.000	0.000	0.000	-2.000
YOR205C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR208W	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	-2.500
YOR209C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOR211C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR212W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.500
YOR213C	0.000	0.000	0.250	0.375	0.000	0.000	0.000	0.000	-3.500
YOR214C	0.000	0.000	0.500	0.500	0.000	0.000	0.000	0.000	-2.000
YOR215C	-0.250	0.000	0.500	0.125	0.000	0.000	0.000	0.000	-2.000
YOR216C	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	-1.000
YOR219C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.375	-2.000
YOR220W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR221C	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000	-2.000
YOR222W	0.000	0.250	0.000	1.000	0.000	0.000	0.000	0.000	-2.000
YOR223W	0.000	0.000	1.000	0.125	0.000	0.250	0.000	0.000	-1.500
YOR225W	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YOR226C	-0.375	0.000	0.125	0.625	0.000	0.000	0.000	0.000	-1.500
YOR227W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR228C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YOR229W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR230W	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.125	-2.500
YOR231W	-0.500	0.000	0.250	0.000	0.000	0.000	0.000	0.000	-3.500
YOR233W	0.250	0.000	0.000	1.000	0.000	0.000	0.000	0.000	-2.500
YOR234C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR235W	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	-1.500
YOR237W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR238W	-0.375	0.000	0.250	0.500	0.000	0.000	0.000	0.000	-1.500
YOR239W	0.000	0.000	0.000	0.625	0.000	0.000	0.000	0.000	-2.000
YOR240W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YOR241W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR242C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YOR243C	-0.750	0.000	1.250	0.000	0.000	0.000	0.000	0.000	-2.000
YOR245C	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	-2.000
YOR246C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR247W	-0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOR248W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR251C	0.000	0.000	0.250	0.125	0.000	0.000	0.000	0.000	-1.500
YOR252W	0.000	0.000	0.000	0.875	0.000	0.000	0.000	0.000	-1.000
YOR253W	0.000	0.000	0.250	1.000	0.000	0.000	0.000	0.000	-2.000
YOR255W	-0.250	0.000	0.750	0.125	0.000	0.000	0.000	0.000	-1.500
YOR258W	0.250	0.000	0.375	0.625	0.000	0.000	0.000	0.000	0.000
YOR263C	0.000	0.000	0.500	0.125	0.000	0.000	0.000	0.000	-2.000
YOR264W	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	-2.000
YOR265W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500
YOR266W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR267C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	-2.500
YOR268C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR269W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.000
YOR270C	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000
YOR271C	0.000	0.000	0.125	0.000	0.000	0.000	0.000	0.000	0.000
YOR273C	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR274W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.500
YOR275C	0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500
YOR276W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR277C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR279C	-0.250	0.000	0.250	0.250	0.000	0.000	0.000	0.000	-0.500
YOR280C	0.000	0.000	0.125	0.250	0.000	0.000	0.000	0.000	-0.500
YOR283W	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.000	-2.000
YOR284W	0.000	0.000	0.125	0.500	0.000	0.000	0.000	0.000	-0.500
YOR285W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR286W	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000	0.000
YOR288C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000
YOR289W	0.125	0.000	0.500	0.125	0.000	0.000	0.000	0.500	-1.000
YOR290C	0.250	0.000	0.000	0.500	0.000	0.000	0.000	0.125	0.000
YOR291W	-0.125	0.250	0.750	0.125	0.000	0.000	0.000	0.000	-2.000
