ORF	hom | rDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (CUP1 copy number) | standard | None | Puddu F~Jackson SP, 2019	hom | mtDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | 2micron copy number | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty1) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty2) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty3) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty4) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty5) | standard | None | Puddu F~Jackson SP, 2019	hom | telomere length | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 1) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 2) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 3) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 4) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 5) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 6) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 7) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 8) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 9) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 10) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 11) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 12) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 13) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 14) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 15) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 16) | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (number of subchromosomal deletions/amplifications) | standard | None | Puddu F~Jackson SP, 2019
YIL102C	128.408	14.065	15.377	46.325	37.754	11.468	1.893	2.951	1.067	720.724	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL103W	126.863	13.753	13.438	36.860	37.763	11.579	1.942	2.953	1.048	690.157	2.000	2.000	2.000	2.000	2.000	1.884	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL105C	104.224	14.397	16.401	42.470	36.872	11.520	1.923	3.063	1.107	735.227	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL107C	120.403	10.862	18.314	76.335	38.143	11.525	1.933	3.043	1.061	754.694	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL108W	128.029	13.825	14.981	59.175	37.533	11.517	1.963	3.029	1.087	737.650	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL110W	115.643	13.631	18.789	38.626	37.429	11.478	1.965	3.075	1.114	731.504	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL111W	151.952	13.934	19.871	68.134	37.374	11.460	1.932	3.041	1.169	730.084	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL112W	121.558	13.477	17.958	33.690	36.815	11.598	1.935	3.007	1.052	750.011	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL113W	144.006	13.646	16.433	32.980	36.956	11.308	1.964	2.998	1.155	769.634	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL114C	113.280	16.691	15.680	44.817	36.920	11.659	1.957	2.973	1.087	763.937	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL116W	136.714	13.856	15.728	43.030	37.930	11.104	1.913	2.951	1.068	742.730	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL117C	125.285	14.414	16.573	56.531	37.231	11.668	1.975	2.966	1.007	706.406	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL119C	102.165	12.952	14.483	35.862	37.273	11.503	1.933	3.061	1.137	840.585	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL120W	100.767	14.412	17.034	56.775	37.502	11.496	1.935	3.008	1.042	711.640	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL121W	138.810	13.254	14.176	31.951	37.456	11.841	1.958	2.993	1.067	719.707	2.000	2.000	2.000	2.000	2.000	1.793	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL123W	125.829	14.464	15.351	35.817	37.795	11.559	1.878	2.999	0.997	734.014	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL124W	103.650	13.290	15.969	65.704	38.236	11.541	1.948	3.051	1.076	762.605	2.000	2.000	2.000	2.000	2.000	1.881	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL125W	122.100	13.530	15.472	29.280	37.900	11.673	1.916	2.988	1.196	755.937	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL130W	110.415	14.707	18.090	31.618	37.258	11.461	1.946	3.019	1.137	748.347	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL131C	129.730	14.416	16.960	29.818	37.663	11.644	1.938	2.975	0.971	693.133	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL132C	123.751	13.879	18.379	33.020	37.687	11.682	1.970	3.005	0.997	702.156	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL133C	129.140	13.943	17.723	51.225	37.953	11.636	1.994	2.971	1.106	707.782	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL135C	126.491	14.232	18.585	41.172	37.715	11.515	1.916	3.007	1.053	691.760	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL136W	133.225	13.888	16.818	37.217	37.753	11.453	1.966	2.990	1.025	670.371	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL137C	124.617	14.142	15.117	36.541	37.870	11.723	1.917	3.017	0.989	674.456	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL138C	132.423	14.255	16.316	40.398	37.994	11.382	1.999	2.997	1.073	707.019	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL139C	121.568	13.754	15.804	36.182	37.865	11.726	1.900	3.053	1.068	701.152	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL140W	128.904	12.910	15.966	41.798	37.577	11.130	1.920	3.043	0.993	694.835	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL141W	122.717	12.752	15.968	32.544	36.307	11.719	1.975	2.992	1.107	665.793	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL145C	132.428	14.245	15.774	49.281	37.471	11.069	1.941	2.976	1.077	756.917	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL146C	129.800	14.214	15.107	42.976	38.032	11.084	1.956	3.016	0.974	741.715	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL148W	140.686	12.419	21.388	30.820	37.178	11.929	1.926	2.875	0.998	704.564	1.898	1.898	2.000	2.000	2.000	1.894	2.000	2.000	2.000	2.000	4.000	2.000	2.000	2.000	2.500	2.000	0.000
YIL149C	127.316	15.159	15.998	56.773	37.535	11.174	1.945	3.015	1.042	728.758	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL152W	118.110	13.917	16.816	42.675	37.879	11.217	1.953	2.962	1.145	725.243	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL153W	124.155	15.792	22.880	45.150	37.502	11.692	1.921	3.003	1.038	715.034	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YMR035W	119.903	14.064	19.639	36.101	37.913	11.395	1.961	3.055	1.093	730.423	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL155C	121.511	13.921	15.176	31.149	37.679	11.150	1.970	3.050	1.141	707.694	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL156W	114.689	14.123	16.400	30.766	37.819	11.143	1.933	2.980	0.969	691.016	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL158W	134.286	15.476	15.051	73.304	37.718	11.706	1.960	3.071	1.059	704.712	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL159W	131.786	13.128	15.496	61.524	37.767	11.658	1.886	2.950	0.967	682.568	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL160C	117.307	17.007	17.892	27.187	37.534	11.391	1.962	3.061	1.125	771.252	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL161W	108.821	14.131	17.471	80.231	37.761	11.665	1.947	2.911	1.182	654.194	2.000	2.000	2.000	2.000	2.000	1.893	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL162W	108.153	14.189	14.754	83.361	37.162	11.078	1.969	3.018	1.013	735.142	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL163C	137.194	13.488	15.504	48.699	37.037	11.029	1.983	2.948	1.108	688.884	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL164C	118.789	14.281	15.099	65.051	37.513	11.210	1.983	3.033	1.055	721.595	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL165C	116.293	14.000	15.093	54.096	36.977	11.566	1.959	3.046	1.063	755.016	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL166C	104.790	13.193	14.107	36.525	37.300	11.759	1.958	3.007	1.087	797.165	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL167W	111.448	14.133	13.644	41.975	37.524	11.528	1.946	3.107	1.007	786.195	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL168W	110.928	14.268	14.642	38.663	37.176	11.479	1.921	2.996	1.104	761.688	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL170W	104.438	12.714	16.270	33.277	37.589	11.422	2.011	3.001	1.034	811.557	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR001C	100.797	13.475	16.760	36.501	37.200	11.581	1.961	2.964	1.086	822.220	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR002C	121.182	14.016	17.703	68.608	37.491	11.344	1.953	2.987	1.094	760.695	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	1.895	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR003W	104.666	13.889	14.923	79.113	36.810	11.095	1.939	3.026	1.043	722.046	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR004W	121.392	13.857	16.995	28.416	36.973	11.481	2.010	3.013	1.079	743.307	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR005W	134.418	14.486	18.437	42.305	37.140	11.053	1.932	2.981	1.021	784.460	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR007W	108.732	15.327	16.294	49.627	36.769	11.530	1.915	2.921	1.103	745.471	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR009W	122.913	13.072	17.872	22.597	37.127	11.661	1.944	2.940	1.033	937.272	2.000	2.000	2.000	2.000	2.000	1.746	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR013C	122.351	13.902	16.317	35.608	37.070	11.057	1.955	2.983	1.036	705.687	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR014W	107.820	14.319	16.354	56.113	37.127	10.492	1.967	3.033	1.088	764.892	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR016W	128.689	14.132	17.940	32.090	38.259	11.537	1.905	3.043	1.174	999.424	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL218W	119.494	14.287	17.758	36.362	37.026	11.546	1.926	2.988	1.152	773.852	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL217W	130.047	13.845	17.754	56.529	37.472	11.450	1.885	3.121	1.095	705.025	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL216C	143.769	13.968	16.557	29.420	37.676	11.650	1.961	2.975	1.098	784.033	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL215C	122.470	13.556	16.196	42.031	37.196	11.683	2.056	3.090	1.180	796.244	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL214W	109.449	14.500	17.846	43.168	38.034	11.634	1.983	3.033	1.159	750.607	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL211C	123.536	13.862	16.016	30.758	37.061	11.478	1.971	3.005	1.011	694.177	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL209W	108.881	14.168	14.432	33.780	36.963	11.157	1.914	2.989	1.111	768.278	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL208C	115.102	11.763	16.289	50.890	37.521	11.551	1.930	3.040	1.106	781.707	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL207C	134.374	14.143	16.587	66.731	37.848	11.439	1.958	3.047	1.107	708.759	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL204C	134.201	14.087	18.043	36.473	37.207	11.793	1.919	3.014	1.089	710.638	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	3.000	2.000	2.000	0.000
YJL201W	168.321	14.218	18.813	25.884	37.092	11.575	1.938	2.980	1.004	718.956	1.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL199C	125.467	14.968	16.420	72.558	37.353	11.475	1.949	2.962	1.011	832.551	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL198W	98.854	13.892	14.615	49.501	37.512	11.507	1.944	3.031	1.073	730.968	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL197W	125.696	11.694	18.661	43.683	37.620	11.418	1.981	2.971	1.067	766.420	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL193W	138.169	14.580	17.759	28.464	37.165	11.771	1.921	2.997	1.016	759.302	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL192C	118.891	14.240	14.708	32.677	37.241	11.511	1.977	3.010	1.075	734.185	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL188C	102.097	14.486	29.121	55.129	37.590	11.775	1.992	2.960	0.845	695.241	1.881	2.000	2.000	2.000	2.000	1.835	2.000	2.000	2.000	2.000	2.000	2.201	2.000	2.000	2.000	2.000	0.000
YJL187C	128.716	13.695	15.185	59.852	37.837	11.409	2.008	3.050	1.126	724.636	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL186W	113.376	13.820	17.377	72.112	37.703	11.440	2.071	3.078	1.072	710.280	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL185C	126.839	14.196	16.383	35.253	37.578	11.602	1.935	3.027	1.191	722.870	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL183W	115.876	14.567	18.907	21.294	37.711	11.707	1.966	2.969	1.022	634.610	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL181W	123.540	14.272	15.106	41.557	37.047	11.446	2.000	3.052	1.069	798.180	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL182C	177.842	14.215	15.748	47.112	37.446	11.520	1.985	3.018	1.042	699.128	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL180C	112.089	14.680	5.585	50.953	35.588	11.740	1.979	3.034	0.531	837.963	2.000	2.000	1.000	2.000	2.000	1.766	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL179W	118.953	14.049	21.252	27.760	39.619	11.324	2.424	2.979	1.064	670.433	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	3.000	2.000	2.500	2.000	3.000	2.000	2.000	2.000	0.000
YJL178C	143.049	14.181	14.689	32.836	38.309	11.593	2.015	2.935	1.076	735.975	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	1.000
YJL176C	114.035	13.221	26.129	89.977	39.419	11.689	1.948	3.011	1.576	655.231	2.000	2.000	3.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL171C	127.171	14.488	15.627	24.595	37.195	11.508	1.957	2.994	0.983	654.282	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL170C	137.605	13.970	14.864	40.485	37.333	11.630	2.009	2.969	1.056	723.411	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL169W	105.256	13.073	14.948	65.333	37.391	11.445	1.951	3.000	1.064	724.373	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL168C	121.475	14.641	17.526	106.119	37.513	11.350	1.905	3.016	1.105	708.444	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL166W	126.528	11.071	14.665	32.950	38.243	11.541	1.983	3.000	1.116	913.425	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL164C	111.533	14.309	15.308	40.621	37.730	11.442	1.934	2.942	0.974	749.396	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL162C	125.509	14.218	15.585	55.244	37.256	11.524	1.983	3.053	1.067	742.932	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL159W	106.337	14.266	15.581	37.390	37.329	11.348	1.962	3.025	1.001	698.237	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL158C	126.271	14.537	16.752	28.837	37.619	11.638	1.898	3.027	1.098	736.487	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL157C	139.453	14.116	14.234	43.108	37.777	11.451	1.985	2.957	1.021	810.354	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL155C	147.439	14.535	19.259	63.608	37.278	11.750	1.919	3.006	0.996	730.144	2.000	2.000	2.000	2.000	2.000	1.894	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL154C	106.344	14.136	17.859	45.605	37.674	12.128	1.950	3.060	1.086	665.309	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL153C	104.992	14.562	13.068	28.734	37.317	11.454	1.945	2.959	1.015	727.467	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL152W	104.729	14.450	16.800	37.446	37.542	11.443	1.973	2.994	1.091	732.231	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL150W	130.260	14.270	17.181	77.664	37.406	11.298	1.948	3.080	1.115	759.554	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL149W	157.197	14.040	15.893	41.045	37.889	11.409	1.996	2.970	1.113	710.802	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL148W	133.861	13.816	16.208	33.868	37.662	11.616	1.991	3.070	1.012	833.812	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL147C	115.681	14.639	16.100	46.133	37.200	11.483	1.963	3.040	1.002	687.428	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL146W	122.228	13.410	16.251	59.126	37.797	11.506	1.997	2.990	1.031	768.439	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL145W	102.627	14.214	17.560	36.370	37.407	11.573	1.924	2.991	1.061	707.961	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL144W	122.561	13.944	16.665	64.526	37.190	11.512	1.897	3.104	1.058	689.872	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL142C	110.647	14.826	17.254	54.110	37.413	11.486	1.962	3.037	1.086	732.200	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL138C	150.292	14.438	21.960	28.308	37.393	11.471	1.918	3.017	0.983	714.288	2.000	2.000	2.000	2.000	2.000	1.885	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL135W	133.426	14.330	15.834	31.762	37.590	11.685	1.975	2.986	1.004	780.257	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL134W	118.109	13.802	16.901	33.711	37.778	11.463	1.919	3.019	1.087	714.077	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YJL133W	102.710	14.217	16.144	34.226	37.622	11.328	1.952	2.997	1.073	713.489	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
