orf	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | YPD | Paget CM~Delneri D, 2014	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | F1 (C-lim) | Paget CM~Delneri D, 2014	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | F1 (N-lim) | Paget CM~Delneri D, 2014
YGL030W	0.481279488477995	-0.542740436	1.80113818724561
YGL031C	-1.21539301054527	-0.18234293	-0.339591554246497
YGL032C			
YGL033W			
YGL034C	-0.595179157326901	-0.672501387	-0.459986628345842
YGL035C		1.642195004	
YGL036W		-0.307178924	1.29549813951081
YGL037C	-1.24466086340195	-0.54361706	-0.783111695277232
YGL038C	-0.705782951206024	-0.601171996	0.434715077841938
YGL039W	-0.922357152218762	-0.638031057	-0.274964791238933
YGL040C		-0.568926305	-0.258924780472411
YGL041C			
YGL042C	-0.756609553375903	-0.735827653	-0.687912941873504
YGL043W	-0.853595168367163	-1.321939544	0.99086282924393
YGL044C		-0.137313791	0.321970350574883
YGL045W	-0.8808689286768541	-0.8993748184999999	0.2258395121395475
YGL047W			
YGL048C	-0.604604763450056	-0.493014395	-0.107087617948987
YGL049C		-2.02656411	0.172878852742915
YGL050W		-0.43447007	-0.429955274638996
YGL051W	0.572596347091568	0.141649771	-0.038945527199811
YGL053W		1.088962905	-1.402493866985
YGL054C		-0.798377588	2.25485615528131
YGL055W	0.714007742137681	-0.193201282	0.959400271640342
YGL056C	-1.19162283100594	-0.658607523	-0.213572595864528
YGL057C	-0.945727608150066		-0.505653903441066
YGL058W	-0.669560205475109	0.177072272	0.922586115434386
YGL059W	-0.734841730959361	-0.658758962	-0.600286666247707
YGL060W		0.435493863	
YGL061C	-0.511497055753932	1.465606466	2.24105035539991
YGL062W	-0.559533747870217	-0.229802384	-0.587055989809454
YGL063W	-0.295199740678663	-0.578879724	-0.224476914625131
YGL064C		0.487840801	-1.84795465080465
YGL065C	-1.04884320066586	-0.451191182	0.0354850848369536
YGL066W	-0.527303719560577	-0.704705619	0.72313567546398
YGL067W		-0.491465397	0.153855733638448
YGL068W			
YGL069C	-0.867919136991643	-0.366980315	1.01454182481767
YGL070C	-1.23015011063199	0.03690235	0.235092899733498
YGL071W	-0.897090776505876	1.922169972	-1.34961450492501
YGL072C	-0.898792425502856	-0.375340548	0.00658510184930967
YGL073W		-0.435807509	
YGL074C	-0.566514563163209	-0.300148796	-2.99433632611285
YGL075C	-0.685847121082496	-0.952957046	-0.490386408324723
YGL076C	-0.762924590990396		-0.109116642831441
YGL077C	-0.347462996548795	-1.804940948	-1.04999842737703
YGL078C	-0.822990913840674	-0.680855375	-1.96084161400367
YGL079W	-0.671646234487253	-0.436030803	-0.884818467768418
YGL080W		-2.68137927	-0.552498766610574
YGL081W			
YGL082W			
YGL083W		-0.372275479	-1.22813162730191
YGL084C		1.287126483	
YGL085W	-0.702993311947534	-0.631303123	0.0448779036703259
YGL086W	-0.0255339670039036	-0.761732219	0.13492092106835
YGL087C		1.287126483	
YGL088W	-0.375913813892972	-0.641374484	2.25485615483471
YGL089C		-0.528269367	2.0353233877515
YGL090W	-0.865426713290819	-1.103232169	0.381912891103869
YGL091C		-1.734551621	1.72051972723659
YGL092W	-1.53644783789985	-0.748719702	3.34635450925739
YGL093W	0.0288408209881807	-1.283042814	-0.0775898123179539
YGL094C		-0.658583257	0.0345043209182385
YGL095C	-0.912006071099091	-1.032669384	-0.275789424467142
YGL096W	-0.574272758432862	-1.359634667	-0.197866507467877
YGL097W		-0.114129932	-0.217631616759428
YGL098W		1.811090923	
YGL099W		-0.904476622	-0.678029649425116
YGL101W			
YGL102C			
YGL103W			
YGL104C			
YGL105W			
YGL107C	-0.760862364331155	-0.298340946	-0.558235136497226
YGL108C	0.277226756263268	-0.934079987	0.336469919705033
YGL109W			
YGL110C	-1.73206580969973	-0.100679519	0.839818655188191
YGL111W		-0.636591942	-2.13746126770837
YGL112C		0.002413973	-0.500031348012086
YGL113W	-0.864062325721851	-0.602538586	-0.635914774959823
YGL114W	-0.581981456598348	0.66829647	-0.764907100495078
YGL115W	-0.377273895361529		1.34952607267782
YGL116W			
YGL117W	-0.357457699324522	-0.714235939	-0.165117610225639
YGL118C		-1.264695592	-0.552498767341257
YGL120C		0.696326069	0.599504326292113
YGL121C	0.0860337690444563	0.643451541	-0.534665474193179
YGL122C		-0.434480587	-0.621030148752778
YGL123W			
YGL124C	-0.349570737427878	-0.530381743	-0.221292858871829
YGL125W			
YGL126W	0.650610442080517	-0.024042701	-2.24437647210958
YGL127C	2.26604113855258	-0.529033019	-0.853252838861415
YGL128C			
YGL129C			
YGL130W		-2.679733091	-1.13746126749744
YGL131C		-0.550450074	-0.31079287076758
YGL132W	-1.92685590573453	-0.209284075	-0.282277820370855
YGL133W	-0.517936866152697	0.809768896	
YGL135W		-1.05330757	-3.38031779220525
YGL136C			
YGL137W		-0.607639509	-0.293764498409954
YGL138C	-2.36823340004312	-0.181955161	0.880460640377059
YGL139W			
YGL140C			
YGL141W			
YGL142C		0.029562884	
YGL143C			
YGL144C			
YGL145W	-0.999296615271411	-0.594844194	0.669893653521709
YGL146C	-0.639813173060545	-0.389833851	0.646810040810009
YGL147C	-0.573917577247618		-1.75237699089833
YGL148W		0.111680287	0.950001573187925
YGL149W		-0.172539449	-0.484139974653058
YGL150C	0.166932685957495		1.59950432629211
YGL151W		-0.790314904	-0.216316688746076
YGL152C	-1.03395036864303	-0.617672123	0.215745993953437
YGL153W	-1.22271049336536	-0.720788159	-0.5349047078773
YGL154C	-1.21431357949136	-0.6926432	-0.441329391221443
YGL155W	-1.12681015087675	-0.048784385	0.244129747897533
YGL156W	-1.3811685837172	-1.450914401	-0.532034664212646
YGL157W	-0.345243715651644	-2.777843176	-0.323473253599366
YGL158W	0.510378618309791	-0.363022706	-0.282409603664232
YGL159W	-0.405248642439995	-0.824372796	0.25883966909131
YGL160W			-2.13746126749744
YGL161C	-0.877875102606259	-0.889992957	-1.25704288359307
YGL162W		-1.75990344	0.417127582627148
YGL163C	0.785277775813901	-2.881366952	-0.505193052081783
YGL164C	-0.539623417697803	0.869587809	-0.917720373220084
YGL165C			
YGL166W	0.532879999120661	0.909214757	-0.475457731713307
YGL167C	0.235730062132749	-0.741996529	-0.918292747490388
YGL168W		-0.576599261	-0.213066924737191
YGL169W	-0.707030213534792	0.166261546	-0.783524937146766
YGL170C	0.394564822392668	-0.491496547	-0.711792216952363
YGL171W	-1.15169695091005	0.266133471	4.30271579338043
YGL172W	-0.123574325262567	-0.910346019	-0.712795067438557
YGL173C	0.426749614123733	-0.867787727	-1.35095621289255
YGL174W			
YGL175C		-0.107584985	-1.68635451402779
YGL176C			
YGL177W	0.22382606548439	-0.760842695	-0.532239927683021
YGL179C	1.73036849366887	-3.286120677	-0.909568668476525
YGL180W			
YGL181W	0.125074490657202	-0.503410319	-0.57144033130202
YGL194C		-0.545589783	0.607758427939266
YGL195W			
YGL196W		-0.054611972	2.56297844969625
YGL197W	-0.454047743616456	-0.627225037	1.19072581725163
YGL198W		-0.942767497	
YGL199C	0.382139140012231	-0.434367334	0.295035440436999
YGL200C			
YGL201C	-0.213033874624337	-0.767347358	0.617426234354943
YGL202W			
YGL203C		-2.881366952	0.585004756672323
YGL205W			
YGL206C			
YGL207W	-0.483876154528777	-0.435807508	-1.03460245487843
YGL208W	-0.827317269585598	-0.655071037	-0.558757757646825
YGL209W	-0.521721148850426	-0.942675776	-0.214629128515137
YGL210W		-1.582548527	-0.262992149957951
YGL211W	-0.244734521436085	-0.026080253	-0.5402650592779
YGL212W		0.287126483	
YGL213C	-1.25614660152826	-0.569309102	1.08493115309647
YGL214W		-1.319514121	1.76942932811106
YGL215W			
YGL216W	1.36462604300126	-0.582548527	1.61742623410105
YGL217C	-0.727450909067688	-0.582648897	1.45633279912684
YGL218W	-1.37399353202035	-0.668010314	2.39443998932488
YGL219C	-1.65531771628532	0.942707728	1.69188638256143
YGL220W		-0.706306054	2.25485615528131
YGL221C	-1.14048981464178	-0.942767497	0.997188258296153
YGL222C		-0.094717808	-0.184255479461601
YGL223C		-0.403390655	-0.578118886360175
YGL224C		3.227157504	
YGL225W			
YGL226C-A		1.809768896	0.769429327546104
YGL226W		5.002413973	
YGL227W	-0.700656897665469	-0.676969064	-0.371614553892462
YGL228W		0.562954588	
YGL229C			
YGL230C	-0.62412860048659	-0.707389434	0.00260444457641163
YGL231C			
YGL232W			
YGL233W	-0.286988101764407	-0.483012854	1.37033337146205
YGL234W			
YGL235W	-0.973188519873717	-0.576436945	-0.155336073941125
YGL236C	-0.0323753598621281	-0.397362096	0.0230772653192305
YGL237C			
YGL238W	-0.536219894234155	-1.027871066	1.40011373030478
YGL239C	1.54360466247617	0.891699935	1.17642950787785
YGL240W		2.642195004	
YGL241W			
YGL242C	-0.503550575958833	-0.87712996	0.362152444474605
YGL243W	-0.610451064915803	-0.916098977	-0.240718074440925
YGL244W	-0.14605361094715	-0.291111625	0.0543165452112784
YGL245W	-0.752281289337517	-0.448291192	0.704313458444247
YGL246C		-0.745196248	6.16860042155442
YGL247W		-0.038843468	-0.136645494624883
YGL248W	-1.19377071514247	-0.69711517	-0.847954650930203
YGL249W		-0.567068033	0.58458634128149
YGL250W		0.002413973	-4.13746126806241
YGL251C	-0.272900900491556	0.320266909	0.354391828408502
YGL252C		-1.034801612	1.03246373394486
YGL253W	-1.07339524424148	-0.349293496	1.8204238580754
YGL254W	-0.518268961781481	-0.830933351	-0.756267223730907
YGL255W			
YGL256W	-0.898127238170955	-0.900161325	-0.949016178479716
YGL257C	2.79724394105403	0.296921891	1.40965788151922
YGL258W	-0.0170929610136775	-0.371351528	-0.0181623399443167
YGL259W	-0.777293331222519	-0.708725797	-0.157639149969587
YGL260W	0.550598433194237	0.631284672	1.54644308243514
YGL261C	-1.03019661225152	1.119042248	-1.99083635429979
YGL262W	-1.12751576046117	-0.915168252	-0.250234815552032
YGL263W	0.187690798187254	-0.659741187	0.200270505230269
YGR001C		1.642195004	
YGR002C	-0.198024520304585	-0.788491406	-0.119389695303508
YGR003W	-0.267342889521137	-0.916493802	0.314958453335165
YGR004W	-0.838607520034152	-0.315444494	-0.644527905422446
YGR005C	-0.0325764539655947	-0.327416611	-0.687586390515738
YGR006W	-0.704823821681559	-0.525349705	-0.140259901086251
YGR007W	-0.893824034400506	-0.804395665	0.646099353571715
YGR008C	0.218412639624354	-0.931440029	-0.0338141779690589
YGR009C	-1.00327678419028	-0.819483221	0.0716587959839536
YGR010W		0.642195003	
YGR011W	-0.45426115250705	-0.966196456	-0.693189456813601
YGR012W	-0.575292288480444	-0.698134306	0.381797985798525
YGR013W		-0.294883257	-0.706385558405786
YGR014W	-0.648456997173127		-0.417392743139391
YGR015C	-0.511098783660553	-0.478432995	-1.1788811951747
YGR016W	-0.736189902236005		-0.312139799099723
YGR017W		-0.443498745	-0.430411251690875
YGR018C	-1.49963520420164	-0.953184113	0.542826192283107
YGR019W	-1.11634987018761	-3.776486401	0.497254268054103
YGR020C	-1.02769577081373	-0.549170522	-0.935114789166039
YGR021W	-0.633725315004727	-0.7576937	-0.403037867991819
YGR022C	-0.22226406558264	-2.017793404	-0.129468477438378
YGR023W	-0.87154125990611	-0.804533909	-0.194863578872855
YGR024C	-0.783706655755487	-0.429860231	-0.165475644087548
YGR025W	-0.865119108706722	-0.73003733	-0.262523818579516
YGR026W		-0.582548527	1.4475012332237
YGR027C	-0.704161459660356	-0.987271181	-0.00930491676622781
YGR028W	-1.19943556021865	-0.838253353	-0.512206061346552
YGR029W	-0.651222611838539	-0.302191021	1.01454182523616
YGR030C	-0.354643525880818	-0.66437118	0.35260962330758
YGR031W	-1.13860215902131	-0.780362477	-0.910806819600206
YGR032W	-0.963277906730387	-0.149218374	-0.333185738784669
YGR033C	-0.292124951197497	-0.643477206	0.0718275660479248
YGR034W	-1.14404210634736	-0.786959473	-0.160003836342859
YGR035C	-1.32428273670846	-0.812999622	-0.260204332339585
YGR036C		-0.625005213	0.741402294423227
YGR037C			
YGR038W	-0.899752550260978	-0.491356532	-0.135844802593479
YGR039W	-0.791142942915008	-0.407971783	-0.188600116765209
YGR040W	-0.863941882655564	-1.041161557	-0.354818099329707
YGR041W		1.642195004	
YGR042W	-0.28138973711992	-0.441018364	0.0324637340478476
YGR043C	-1.00617789138014	-1.050726509	-0.938282461608186
YGR044C	-1.17883604468117	-0.841541495	-1.10557720712976
YGR045C	-0.922254827205577	-0.495597377	-0.0720852592830116
YGR046W	-0.644407805023329	-0.773872624	0.0713078701663128
YGR047C		-1.212529098	1.05631047474213
YGR048W	-0.180322251649817	0.541751152	0.367624084693636
YGR049W	-1.11383770925641	-0.910346019	0.223069666123902
YGR050C		1.18584957	
YGR051C	0.25793653689065	-0.238506068	0.00708266868127678
YGR052W			-0.629224558064549
YGR053C	-0.282797317100677	-0.28145411	-0.458347329715344
YGR054W			
YGR055W	0.386571386376584	-0.82480416	-0.348177918785934
YGR056W	-1.22508583898574	-0.63969843	-0.161351888579282
YGR057C		-0.645444945	-5.71489009595322
YGR058W	-1.10850982760182	-0.27478441	-0.454822836314365
YGR059W			
YGR060W	-0.757580868732539	1.692346034	-1.25670040420603
YGR061C	-0.247025476955265	-0.611111131	2.23651357472565
YGR062C			
YGR063C	-0.16395285782107	-0.099947744	3.98952993690444
YGR064W	0.055650300368554	0.062223369	0.740697609226788
YGR065C	-0.954057108912068	-0.950928049	-0.485384571559396
YGR066C	-0.667330296184997	-0.556605514	0.431802546279251
YGR067C		-0.439105098	-0.498949298547828
YGR068C		-0.152620577	
YGR069W		-0.252977797	-0.101197724300241
YGR070W	0.249037009758186	0.15420447	2.11046624594613
YGR071C	-0.550338261692663	-0.917246669	-0.23501657744671
YGR072W		2.324342068	
YGR073C	-0.394682907220877	-0.755889362	0.027497480158958
YGR074W	0.130994313088812	-0.856312899	0.477874881739584
YGR075C	-0.713243020973871	-0.644275958	7.82543473805899
YGR076C		-0.525391456	-0.808435998310681
YGR077C	0.671515187888964	0.715031414	0.25700889594612
YGR078C	0.294401050057944	-0.778578865	2.24440936714093
YGR079W	-0.488572768097448	-0.47274234	0.0471291208178792
YGR080W	-0.988761446756974	-0.930024514	-0.514717359660447
YGR081C			
YGR082W	-1.47175327722627	-1.151259847	-0.0979329049782053
YGR083C	0.361260944524855	-0.792088585	-0.188328582026451
YGR084C	-0.680325967809343	-0.766552557	-0.439171083525242
YGR085C		0.642195003	
YGR086C		-0.852569688	0.412272743930615
YGR087C		-0.874093008	0.544843109875146
YGR088W	-0.756276789948274	-0.973794393	-0.311882587245574
YGR089W		1.075099143	-1.99796185469881
YGR090W		-0.412623526	-0.330106346004809
YGR091W		1.642195004	
YGR092W	-1.18483216382899	-0.45367746	-1.48329597947692
YGR093W		-1.21846746	-1.13746126806241
YGR094W			
YGR095C	0.999043015323211	0.531924028	-0.0485103451184111
YGR096W			
YGR097W	-0.972153218753776	-0.763351992	-0.507502596975396
YGR098C		-0.170566392	0.298978707914895
YGR099W		-0.617911083	0.249237082342015
YGR100W	0.362378482879522	-0.538292627	-0.0171670344183932
YGR101W	-1.5445162766983	4.537012767	-0.597121758142095
YGR102C	-0.853388351287918	-1.770241895	-0.23965650115807
YGR103W	2.56024870124804	-0.933825437	-0.0271250629764973
YGR104C		0.899436085	3.16631948024055
YGR105W	-0.65755896234982	-0.771678562	0.319177135676137
YGR106C			
YGR107W		1.411842678	0.906932851446692
YGR108W			
YGR109C	-0.521699481300799	-0.990091597	0.697479485562244
YGR110W		-1.580197418	1.03246373337989
YGR111W		3.810473826	
YGR112W		-1.357804997	
YGR113W	0.488235267430991	0.592769733	-1.86023298049722
YGR114C	1.7852842259357		1.75006400292653
YGR115C	2.78805057334175	1.222576572	0.0767530100725187
YGR116W	0.149869370803615		-1.05826348221923
YGR117C	-0.0721023410936132	1.656360292	-4.0336254571369
YGR118W	0.548167867137905	0.233091912	2.50942898212412
YGR119C	-0.781856998641087	-1.098938157	4.93400109453117
YGR120C		-0.780648035	6.38610068804863
YGR121C	-0.781990974758059	0.014959227	-0.684222959288026
YGR122C-A	-1.04955435648612	-0.868766915	-0.0403868319279782
YGR122W	-0.777056092301425	-0.39382893	-0.566998336768545
YGR123C	-0.0624440409209905	-0.269641606	5.10162575817643
YGR124W		2.12946083	1.77516000078335
YGR125W	-0.617107243553196	-0.60043957	-0.464780178830177
YGR126W		0.152604464	
YGR127W	-1.69171477740875	-1.292709968	-0.137461268140628
YGR128C		-0.067654533	-0.137461268062413
YGR129W	-1.2037520043479	0.276331156	
YGR130C		-1.860305337	-0.330106346004809
YGR131W	3.50940971910463	-0.332074722	-2.85205904929921
YGR132C			
YGR133W	-0.195232606062526	-0.470699053	-3.90299601432569
YGR134W	0.424209143711647	3.760451082	-1.01244868878722
YGR135W	-0.361700066739586	0.13357475	0.255657874732462
YGR136W	-0.935163474813098	-0.816410134	-1.00345206734141
YGR137W		0.002413974	-4.45938936283678
YGR138C		0.287126483	
YGR139W	0.455718575017901	-0.717501886	4.87252281985952
YGR140W	-0.695713735300704	-0.399789586	-0.172486396976145
YGR141W	-1.66455228604272	-0.61400551	-0.00137377081674348
YGR142W		-0.690629357	0.298463597865321
YGR143W		1.775692846	
YGR144W	0.719176375557241	-0.181455126	1.07190895681903
YGR145W	0.0673936201397377	-0.689450723	-0.229784676702408
YGR146C	-0.903865795731347	-0.485646039	0.0287310145233942
YGR147C	-0.426550160122575	0.690898195	0.676526746400633
YGR148C	-1.90702207506253	1.948399096	2.59348053837238
YGR149W	-0.436069617002463	-0.483012854	-0.587264185502321
YGR150C		0.279624924	-0.678029649425116
YGR151C	3.21378211430745	0.188477036	-0.0614434009320324
YGR152C		-0.095967998	1.4475012332237
YGR153W			
YGR154C	-1.17710294275666	-0.878045759	-0.23705887183483
YGR155W	-0.381923340148425		-0.302295760283227
YGR156W	-1.1370728332264	-0.800048794	-0.0146558152024318
YGR157W	-0.886346462204269	-0.763233147	0.360381457563237
YGR158C	-0.0478408510601684	-0.290827592	0.768909343919722
YGR159C	-1.33670324697157	-0.109877484	1.72051972641447
YGR160W	1.75855662895792	-0.55955322	2.63402820142015
YGR161C		3.227157504	
YGR162W	-0.235617522206868	-0.19601482	0.360038392009511
YGR163W	-1.69350736331684	-0.705955656	-0.415124976455373
YGR164W	-0.847933562481664	-0.796428541	0.270970748128254
YGR165W	-0.716803611087329	-0.723487524	-0.410300155159913
YGR166W		1.172338975	1.56297845064364
YGR167W	-1.0521542757885	2.254885414	1.68759565563322
YGR168C	-2.29133926215437	2.523466528	0.1955220153725
YGR169C	-0.541030016562719	-0.711148793	0.389630219167576
YGR170W	3.16860983313552	-0.088182024	2.37350065141121
YGR171C	0.0970339162577128	0.209219523	1.59045918584201
YGR172C	-1.05660482223019	-0.582525694	0.193486832245462
YGR173W		-0.578150315	0.155846148922986
YGR174C	-0.721485789452251	-0.486261017	1.1976555986681
YGR175C	-0.62390707816122	0.111227461	0.325257208441125
YGR176W	-0.761774838862021	-1.059731007	0.270736485761524
YGR177C	-0.484424633839387	-0.626058951	-0.956692590219687
YGR178C	-0.56133631419391	-0.804345498	-0.0795526897378492
YGR179C		-0.457808509	0.00853627435252703
YGR180C	-0.926448921976103	-0.728103582	2.07616374878626
YGR181W		0.152604464	
YGR182C		0.687172285	-0.37279274499446
YGR183C		-0.81864493	0.347965559339493
YGR184C	-0.600517144591303	-0.829090327	-2.29792594042088
YGR185C	-0.985723242609847	-0.636666997	-0.240418458351517
YGR186W			
YGR187C		3.842511771	0.41273581433626
YGR188C		0.587578244	-0.253293323515189
YGR189C	0.66698809918872	1.906651988	-1.89930153090221
YGR190C	-1.08756576491396	-0.657986384	0.345271450194211
YGR191W	0.32776483386613	-0.172882891	-0.155997219669701
YGR192C	-0.990694125880571	-0.410296211	0.503457638377183
YGR193C	-2.1300642897987	0.047398859	2.03246373314256
YGR194C	-0.0806201705563117	-1.271549993	0.158271923748369
YGR195W	-1.04657235359284	-0.176205461	0.415013380232352
YGR196C		-0.209494928	-0.249935997158809
YGR197C			
YGR198W			
YGR199W		0.403926451	0.66989365399519
YGR200C	2.48120231515441	3.709996022	2.88427225412298
YGR201C		0.794893142	1.95000157375289
YGR202C	-1.35221593365121	-0.379841844	-0.59414646487994
