orf	hap a | growth (MIC) | gliotoxin [0.03-16 ug/ml] | Chamilos G~Kontoyiannis DP, 2008
YNL085W	-0.10092548576082351
YNL086W	-0.10092548576082351
YNL087W	-0.10092548576082351
YNL089C	-0.10092548576082351
YNL090W	-0.10092548576082351
YNL091W	-0.10092548576082351
YNL092W	-0.10092548576082351
YNL093W	-0.10092548576082351
YNL094W	-0.10092548576082351
YNL095C	-0.10092548576082351
YNL096C	-0.10092548576082351
YNL097C	-0.10092548576082351
YNL098C	-0.10092548576082351
YNL099C	-0.10092548576082351
YNL100W	-0.10092548576082351
YNL101W	-0.10092548576082351
YNL104C	-0.10092548576082351
YNL105W	-0.10092548576082351
YNL106C	-0.10092548576082351
YNL107W	-0.10092548576082351
YNL108C	-0.10092548576082351
YNL109W	-0.10092548576082351
YNL111C	-0.10092548576082351
YNL115C	-0.10092548576082351
YNL116W	-0.10092548576082351
YNL117W	-0.10092548576082351
YNL119W	-0.10092548576082351
YNL120C	-0.10092548576082351
YNL121C	-0.10092548576082351
YNL122C	-0.10092548576082351
YNL123W	-0.10092548576082351
YNL125C	-0.10092548576082351
YNL127W	-0.10092548576082351
YNL128W	-0.10092548576082351
YNL129W	-0.10092548576082351
YNL130C	-0.10092548576082351
YNL133C	-0.10092548576082351
YNL134C	-0.10092548576082351
YNL135C	-0.10092548576082351
YNL136W	-0.10092548576082351
YNL138W	-0.10092548576082351
YNL139C	-0.10092548576082351
YNL140C	-0.10092548576082351
YNL141W	-0.10092548576082351
YNL142W	-0.10092548576082351
YNL143C	-0.10092548576082351
YNL144C	-0.10092548576082351
YNL145W	-0.10092548576082351
YNL146W	-0.10092548576082351
YNL147W	-0.10092548576082351
YNL148C	-0.10092548576082351
YNL153C	-0.10092548576082351
YNL154C	-0.10092548576082351
YNL155W	-0.10092548576082351
YNL156C	-0.10092548576082351
YNL157W	-0.10092548576082351
YNL159C	-0.10092548576082351
YNL160W	-0.10092548576082351
YNL162W	-0.10092548576082351
YNL164C	-0.10092548576082351
YNL165W	-0.10092548576082351
YNL166C	-0.10092548576082351
YNL167C	-0.10092548576082351
YNL168C	-0.10092548576082351
YNL169C	-0.10092548576082351
YNL170W	-0.10092548576082351
YNL171C	-0.10092548576082351
YNL173C	-0.10092548576082351
YNL176C	-0.10092548576082351
YNL177C	-0.10092548576082351
YNL179C	-0.10092548576082351
YNL183C	-0.10092548576082351
YNL184C	-0.10092548576082351
YNL187W	-0.10092548576082351
YNL190W	-0.10092548576082351
YNL191W	-0.10092548576082351
YNL192W	-0.10092548576082351
YNL193W	-0.10092548576082351
YNL194C	-0.10092548576082351
YNL195C	-0.10092548576082351
YNL196C	-0.10092548576082351
YNL197C	-0.10092548576082351
YNL198C	-0.10092548576082351
YNL199C	-0.10092548576082351
YNL200C	-0.10092548576082351
YNL201C	-0.10092548576082351
YNL202W	-0.10092548576082351
YNL203C	-0.10092548576082351
YNL204C	-0.10092548576082351
YNL205C	-0.10092548576082351
YNL206C	-0.10092548576082351
YNL208W	-0.10092548576082351
YNL211C	-0.10092548576082351
YNL212W	-0.10092548576082351
YNL213C	-0.10092548576082351
YNL214W	-0.10092548576082351
YNL215W	-0.10092548576082351
YNL217W	-0.10092548576082351
YNL218W	-0.10092548576082351
YNL219C	-0.10092548576082351
YNL220W	-0.10092548576082351
YNL223W	-0.10092548576082351
YNL224C	-0.10092548576082351
YNL225C	-0.10092548576082351
YNL226W	-0.10092548576082351
YNL227C	-0.10092548576082351
YNL228W	-0.10092548576082351
YNL229C	-0.10092548576082351
YNL230C	-0.10092548576082351
YNL231C	-0.10092548576082351
YNL233W	-0.10092548576082351
YNL235C	-0.10092548576082351
YNL236W	-0.10092548576082351
YNL237W	-0.10092548576082351
YNL238W	-0.10092548576082351
YNL239W	-0.10092548576082351
YNL241C	-0.10092548576082351
YNL242W	-0.10092548576082351
YNL246W	-0.10092548576082351
YNL248C	-0.10092548576082351
YNL249C	-0.10092548576082351
YNL250W	-0.10092548576082351
YNL252C	-0.10092548576082351
YNL253W	-0.10092548576082351
YNL254C	-0.10092548576082351
YNL255C	-0.10092548576082351
YNL257C	-0.10092548576082351
YNL259C	-0.10092548576082351
YNL264C	-0.10092548576082351
YNL265C	-0.10092548576082351
YNL266W	-0.10092548576082351
YNL268W	-0.10092548576082351
YNL269W	-0.10092548576082351
YNL270C	-0.10092548576082351
YNL271C	-0.10092548576082351
YNL273W	-0.10092548576082351
YNL274C	-0.10092548576082351
YNL275W	-0.10092548576082351
YNL276C	-0.10092548576082351
YNL277W	-0.10092548576082351
YNL278W	-0.10092548576082351
YNL279W	-0.10092548576082351
YNL280C	-0.10092548576082351
YNL281W	-0.10092548576082351
YNL283C	-0.10092548576082351
YNL284C	-0.10092548576082351
YNL285W	-0.10092548576082351
YNL286W	-0.10092548576082351
YNL288W	-0.10092548576082351
YNL289W	-0.10092548576082351
YNL291C	-0.10092548576082351
YNL292W	-0.10092548576082351
YNL293W	-0.10092548576082351
YNL294C	-0.10092548576082351
YNL295W	-0.10092548576082351
YNL296W	-0.10092548576082351
YNL297C	-0.10092548576082351
YNL298W	-0.10092548576082351
YNL299W	-0.10092548576082351
YNL300W	-0.10092548576082351
YNL301C	-0.10092548576082351
YNL302C	-0.10092548576082351
YNL303W	-0.10092548576082351
YNL304W	-0.10092548576082351
YNL305C	-0.10092548576082351
YNL307C	-0.10092548576082351
YNL309W	-0.10092548576082351
YNL311C	-0.10092548576082351
YNL314W	-0.10092548576082351
YNL315C	-0.10092548576082351
YNL316C	-0.10092548576082351
YNL318C	-0.10092548576082351
YNL319W	-0.10092548576082351
YNL320W	-0.10092548576082351
YNL321W	-0.10092548576082351
YNL322C	-0.10092548576082351
YNL323W	-0.10092548576082351
YNL324W	-0.10092548576082351
YNL325C	-0.10092548576082351
YNL326C	-0.10092548576082351
YNL327W	-0.10092548576082351
YNL328C	-0.10092548576082351
YNL329C	-0.10092548576082351
YNL330C	-0.10092548576082351
YNL332W	-0.10092548576082351
YNL333W	-0.10092548576082351
YNL334C	-0.10092548576082351
YNL335W	-0.10092548576082351
YNL336W	-0.10092548576082351
YNL338W	-0.10092548576082351
YNL339C	-0.10092548576082351
YNL084C	-0.10092548576082351
YNR001C	-0.10092548576082351
YNR002C	-0.10092548576082351
YNR004W	-0.10092548576082351
YNR005C	-0.10092548576082351
YNR006W	-0.10092548576082351
YNR007C	-0.10092548576082351
YNR008W	-0.10092548576082351
YNR009W	-0.10092548576082351
YNR010W	-0.10092548576082351
YNR012W	-0.10092548576082351
YNR013C	-0.10092548576082351
YNR014W	-0.10092548576082351
YNR015W	-0.10092548576082351
YNR018W	-0.10092548576082351
YNR019W	-0.10092548576082351
YNR020C	-0.10092548576082351
YNR021W	-0.10092548576082351
YNR022C	-0.10092548576082351
YNR024W	-0.10092548576082351
YNR025C	-0.10092548576082351
YNR027W	-0.10092548576082351
YNR028W	-0.10092548576082351
YNR029C	-0.10092548576082351
YNR030W	-0.10092548576082351
YNR031C	-0.10092548576082351
YNR032C-A	-0.10092548576082351
YNR032W	-0.10092548576082351
YNR033W	-0.10092548576082351
YNR034W	-0.10092548576082351
YNR036C	-0.10092548576082351
YNR037C	-0.10092548576082351
YNR039C	-0.10092548576082351
YNR040W	-0.10092548576082351
YNR041C	-0.10092548576082351
YNR042W	-0.10092548576082351
YNR045W	-0.10092548576082351
YNR047W	-0.10092548576082351
YNR048W	-0.10092548576082351
YNR049C	-0.10092548576082351
YNR050C	-0.10092548576082351
YNR051C	-0.10092548576082351
YNR052C	-0.10092548576082351
YNR055C	-0.10092548576082351
YNR056C	-0.10092548576082351
YNR057C	-0.10092548576082351
YNR058W	-0.10092548576082351
YNR059W	-0.10092548576082351
YNR060W	-0.10092548576082351
YNR061C	-0.10092548576082351
YNR062C	-0.10092548576082351
YNR063W	-0.10092548576082351
YNR064C	-0.10092548576082351
YNR065C	-0.10092548576082351
YNR066C	-0.10092548576082351
YNR067C	-0.10092548576082351
YNR068C	-0.10092548576082351
YNR069C	-0.10092548576082351
YNR070W	-0.10092548576082351
YNR071C	-0.10092548576082351
YNR072W	-0.10092548576082351
YNR073C	-0.10092548576082351
YNR074C	-0.10092548576082351
YNR075W	-0.10092548576082351
YOL002C	-0.10092548576082351
YOL003C	-0.10092548576082351
YOL004W	-0.10092548576082351
YOL007C	-0.10092548576082351
YOL012C	-0.10092548576082351
YOL013C	-0.10092548576082351
YOL013W-A	-0.10092548576082351
YOL014W	-0.10092548576082351
YOL015W	-0.10092548576082351
YOL016C	-0.10092548576082351
YOL017W	-0.10092548576082351
YOL018C	-0.10092548576082351
YOL019W	-0.10092548576082351
YOL020W	-0.10092548576082351
YOL023W	-0.10092548576082351
YOL024W	-0.10092548576082351
YOL025W	-0.10092548576082351
YOL027C	-0.10092548576082351
YOL028C	-0.10092548576082351
YOL029C	-0.10092548576082351
YOL030W	-0.10092548576082351
YOL032W	-0.10092548576082351
YOL033W	-0.10092548576082351
YOL035C	-0.10092548576082351
YOL036W	-0.10092548576082351
YOL037C	-0.10092548576082351
YOL039W	-0.10092548576082351
YOL041C	-0.10092548576082351
YOL042W	-0.10092548576082351
YOL043C	-0.10092548576082351
YOL044W	-0.10092548576082351
YOL045W	-0.10092548576082351
YOL047C	-0.10092548576082351
YOL048C	-0.10092548576082351
YOL049W	-0.10092548576082351
YOL050C	-0.10092548576082351
YOL051W	-0.10092548576082351
YOL052C	-0.10092548576082351
YOL052C-A	-0.10092548576082351
YOL053W	-0.10092548576082351
YOL054W	-0.10092548576082351
YOL055C	-0.10092548576082351
YOL056W	-0.10092548576082351
YOL057W	-0.10092548576082351
YOL058W	-0.10092548576082351
YOL059W	-0.10092548576082351
YOL061W	-0.10092548576082351
YOL062C	-0.10092548576082351
YOL063C	-0.10092548576082351
YOL064C	-0.10092548576082351
YOL065C	-0.10092548576082351
YOL067C	-0.10092548576082351
YOL070C	-0.10092548576082351
YOL072W	-0.10092548576082351
YOL075C	-0.10092548576082351
YOL076W	-0.10092548576082351
YOL079W	-0.10092548576082351
YOL081W	-0.10092548576082351
YOL082W	-0.10092548576082351
YOL083W	-0.10092548576082351
YOL084W	-0.10092548576082351
YOL085C	-0.10092548576082351
YOL087C	-0.10092548576082351
YOL089C	-0.10092548576082351
YOL090W	-0.10092548576082351
YOL091W	-0.10092548576082351
YOL092W	-0.10092548576082351
YOL093W	-0.10092548576082351
YOL095C	-0.10092548576082351
YOL096C	-0.10092548576082351
YOL098C	-0.10092548576082351
YOL099C	-0.10092548576082351
YOL103W	-0.10092548576082351
YOL104C	-0.10092548576082351
YOL105C	-0.10092548576082351
YOL106W	-0.10092548576082351
YOL107W	-0.10092548576082351
YOL108C	-0.10092548576082351
YOL109W	-0.10092548576082351
YOL111C	-0.10092548576082351
YOL114C	-0.10092548576082351
YOL117W	-0.10092548576082351
YOL122C	-0.10092548576082351
YOL124C	-0.10092548576082351
YOL125W	-0.10092548576082351
YOL126C	-0.10092548576082351
YOL128C	-0.10092548576082351
YOL129W	-0.10092548576082351
YOL132W	-0.10092548576082351
YOL136C	-0.10092548576082351
YOL137W	-0.10092548576082351
YOL138C	-0.10092548576082351
YOL143C	-0.10092548576082351
YOL147C	-0.10092548576082351
YOL148C	-0.10092548576082351
YOL150C	-0.10092548576082351
YOL152W	-0.10092548576082351
YOL155C	-0.10092548576082351
YOL158C	-0.10092548576082351
YOL159C	-0.10092548576082351
YOL160W	-0.10092548576082351
YOL162W	-0.10092548576082351
YOL163W	-0.10092548576082351
YOL031C	-0.10092548576082351
YOL101C	-0.10092548576082351
YOL100W	-0.10092548576082351
YOL068C	-0.10092548576082351
YOL060C	-0.10092548576082351
YOL086C	-0.10092548576082351
YOL088C	-0.10092548576082351
YOL080C	-0.10092548576082351
YOL009C	-0.10092548576082351
YOL011W	-0.10092548576082351
YOL008W	-0.10092548576082351
YOL001W	-0.10092548576082351
YOL046C	-0.10092548576082351
YOR002W	-0.10092548576082351
YOR005C	-0.10092548576082351
YOR007C	-0.10092548576082351
YOR008C-A	-0.10092548576082351
YOR009W	-0.10092548576082351
YOR011W	-0.10092548576082351
YOR012W	-0.10092548576082351
YOR013W	-0.10092548576082351
YOR014W	-0.10092548576082351
YOR015W	-0.10092548576082351
YOR016C	-0.10092548576082351
YOR017W	-0.10092548576082351
YOR018W	-0.10092548576082351
YOR019W	-0.10092548576082351
YOR021C	-0.10092548576082351
YOR022C	-0.10092548576082351
YOR023C	-0.10092548576082351
YOR024W	-0.10092548576082351
YOR025W	-0.10092548576082351
YOR026W	-0.10092548576082351
YOR027W	-0.10092548576082351
YOR028C	-0.10092548576082351
YOR029W	-0.10092548576082351
YOR030W	-0.10092548576082351
YOR032C	-0.10092548576082351
YOR033C	-0.10092548576082351
YOR034C	-0.10092548576082351
YOR035C	-0.10092548576082351
YOR036W	-0.10092548576082351
YOR037W	-0.10092548576082351
YOR038C	-0.10092548576082351
YOR039W	-0.10092548576082351
YOR040W	-0.10092548576082351
YOR041C	-0.10092548576082351
YOR042W	-0.10092548576082351
YOR043W	-0.10092548576082351
YOR044W	-0.10092548576082351
YOR045W	-0.10092548576082351
YOR047C	-0.10092548576082351
YOR049C	-0.10092548576082351
YOR050C	-0.10092548576082351
YOR051C	-0.10092548576082351
YOR052C	-0.10092548576082351
YOR053W	-0.10092548576082351
YOR054C	-0.10092548576082351
YOR055W	-0.10092548576082351
YOR058C	-0.10092548576082351
YOR059C	-0.10092548576082351
YOR061W	-0.10092548576082351
YOR062C	-0.10092548576082351
YOR064C	-0.10092548576082351
YOR065W	-0.10092548576082351
YOR067C	-0.10092548576082351
YOR070C	-0.10092548576082351
YOR071C	-0.10092548576082351
YOR072W	-0.10092548576082351
YOR073W	-0.10092548576082351
YOR076C	-0.10092548576082351
YOR078W	-0.10092548576082351
YOR079C	-0.10092548576082351
YOR082C	-0.10092548576082351
YOR083W	-0.10092548576082351
YOR084W	-0.10092548576082351
YOR085W	-0.10092548576082351
YOR087W	-0.10092548576082351
YOR089C	-0.10092548576082351
YOR090C	-0.10092548576082351
YOR091W	-0.10092548576082351
YOR092W	-0.10092548576082351
YOR093C	-0.10092548576082351
YOR096W	-0.10092548576082351
YOR097C	-0.10092548576082351
YOR099W	-0.10092548576082351
YOR104W	-0.10092548576082351
YOR105W	-0.10092548576082351
YOR107W	-0.10092548576082351
YOR109W	-0.10092548576082351
YOR111W	-0.10092548576082351
YOR112W	-0.10092548576082351
YOR113W	-0.10092548576082351
YOR114W	-0.10092548576082351
YOR115C	-0.10092548576082351
YOR118W	-0.10092548576082351
YOR120W	-0.10092548576082351
YOR121C	-0.10092548576082351
YOR123C	-0.10092548576082351
YOR124C	-0.10092548576082351
YOR125C	-0.10092548576082351
YOR126C	-0.10092548576082351
YOR127W	-0.10092548576082351
YOR128C	-0.10092548576082351
YOR129C	-0.10092548576082351
YOR130C	-0.10092548576082351
YOR131C	-0.10092548576082351
YOR132W	-0.10092548576082351
YOR133W	-0.10092548576082351
YOR134W	-0.10092548576082351
YOR135C	-0.10092548576082351
YOR136W	-0.10092548576082351
YOR137C	-0.10092548576082351
YOR138C	-0.10092548576082351
YOR139C	-0.10092548576082351
YOR141C	-0.10092548576082351
YOR142W	-0.10092548576082351
YOR144C	-0.10092548576082351
YOR150W	-0.10092548576082351
YOR152C	-0.10092548576082351
YOR153W	-0.10092548576082351
YOR154W	-0.10092548576082351
YOR155C	-0.10092548576082351
YOR156C	-0.10092548576082351
YOR158W	-0.10092548576082351
YOR161C	-0.10092548576082351
YOR162C	-0.10092548576082351
YOR163W	-0.10092548576082351
YOR164C	-0.10092548576082351
YOR165W	-0.10092548576082351
YOR166C	-0.10092548576082351
YOR167C	-0.10092548576082351
YOR170W	-0.10092548576082351
YOR171C	-0.10092548576082351
YOR172W	-0.10092548576082351
YOR173W	-0.10092548576082351
YOR175C	-0.10092548576082351
YOR177C	-0.10092548576082351
YOR178C	-0.10092548576082351
YOR182C	-0.10092548576082351
YOR183W	-0.10092548576082351
YOR184W	-0.10092548576082351
YOR185C	-0.10092548576082351
YOR186W	-0.10092548576082351
YOR187W	-0.10092548576082351
YOR188W	-0.10092548576082351
YOR189W	-0.10092548576082351
YOR190W	-0.10092548576082351
YOR191W	-0.10092548576082351
YOR192C	-0.10092548576082351
YOR193W	-0.10092548576082351
YOR195W	-0.10092548576082351
YOR196C	-0.10092548576082351
YOR197W	-0.10092548576082351
YOR198C	-0.10092548576082351
YOR199W	-0.10092548576082351
YOR201C	-0.10092548576082351
YOR202W	-0.10092548576082351
YOR208W	-0.10092548576082351
YOR209C	-0.10092548576082351
YOR211C	-0.10092548576082351
YOR212W	-0.10092548576082351
YOR213C	-0.10092548576082351
YOR214C	-0.10092548576082351
YOR215C	-0.10092548576082351
YOR216C	-0.10092548576082351
YOR219C	-0.10092548576082351
YOR220W	-0.10092548576082351
YOR221C	-0.10092548576082351
YOR222W	-0.10092548576082351
YOR223W	-0.10092548576082351
YOR225W	-0.10092548576082351
YOR226C	-0.10092548576082351
YOR227W	-0.10092548576082351
YOR228C	-0.10092548576082351
YOR229W	-0.10092548576082351
YOR230W	-0.10092548576082351
YOR231W	-0.10092548576082351
YOR233W	-0.10092548576082351
YOR234C	-0.10092548576082351
YOR235W	-0.10092548576082351
YOR237W	-0.10092548576082351
YOR238W	-0.10092548576082351
YOR239W	-0.10092548576082351
YOR241W	-0.10092548576082351
YOR242C	-0.10092548576082351
YOR243C	-0.10092548576082351
YOR246C	-0.10092548576082351
YOR247W	-0.10092548576082351
YOR248W	-0.10092548576082351
YOR251C	-0.10092548576082351
YOR252W	-0.10092548576082351
YOR253W	-0.10092548576082351
YOR258W	-0.10092548576082351
YOR263C	-0.10092548576082351
YOR264W	-0.10092548576082351
YOR265W	-0.10092548576082351
YOR266W	-0.10092548576082351
YOR267C	-0.10092548576082351
YOR268C	-0.10092548576082351
YOR269W	-0.10092548576082351
YOR270C	-0.10092548576082351
YOR271C	-0.10092548576082351
YOR273C	-0.10092548576082351
YOR274W	-0.10092548576082351
YOR275C	-0.10092548576082351
YOR276W	-0.10092548576082351
YOR277C	-0.10092548576082351
YOR279C	-0.10092548576082351
YOR280C	-0.10092548576082351
YOR283W	-0.10092548576082351
YOR284W	-0.10092548576082351
YOR285W	-0.10092548576082351
YOR286W	-0.10092548576082351
YOR288C	-0.10092548576082351
YOR289W	-0.10092548576082351
YOR290C	-0.10092548576082351
YOR291W	-0.10092548576082351
YOR292C	-0.10092548576082351
YOR293W	-0.10092548576082351
YOR295W	-0.10092548576082351
YOR296W	-0.10092548576082351
YOR297C	-0.10092548576082351
YOR298C-A	-0.10092548576082351
YOR298W	-0.10092548576082351
YOR299W	-0.10092548576082351
YOR300W	-0.10092548576082351
YOR301W	-0.10092548576082351
YOR302W	-0.10092548576082351
YOR303W	-0.10092548576082351
YOR304C-A	-0.10092548576082351
YOR304W	-0.10092548576082351
YOR305W	-0.10092548576082351
YOR306C	-0.10092548576082351
YOR307C	-0.10092548576082351
YOR308C	-0.10092548576082351
YOR309C	-0.10092548576082351
YOR311C	-0.10092548576082351
YOR312C	-0.10092548576082351
YOR313C	-0.10092548576082351
YOR314W	-0.10092548576082351
YOR315W	-0.10092548576082351
YOR316C	-0.10092548576082351
YOR317W	-0.10092548576082351
YOR318C	-0.10092548576082351
YOR320C	-0.10092548576082351
YOR321W	-0.10092548576082351
YOR322C	-0.10092548576082351
YOR323C	-0.10092548576082351
YOR324C	-0.10092548576082351
YOR325W	-0.10092548576082351
YOR327C	-0.10092548576082351
YOR328W	-0.10092548576082351
YOR330C	-0.10092548576082351
YOR331C	-0.10092548576082351
YOR332W	-0.10092548576082351
YOR333C	-0.10092548576082351
YOR334W	-0.10092548576082351
YOR337W	-0.10092548576082351
YOR338W	-0.10092548576082351
YOR339C	-0.10092548576082351
YOR342C	-0.10092548576082351
YOR343C	-0.10092548576082351
YOR344C	-0.10092548576082351
YOR345C	36.2535716738598
YOR346W	-0.10092548576082351
YOR347C	-0.10092548576082351
YOR348C	-0.10092548576082351
YOR349W	-0.10092548576082351
YOR350C	-0.10092548576082351
YOR351C	-0.10092548576082351
YOR352W	-0.10092548576082351
YOR354C	-0.10092548576082351
YOR355W	-0.10092548576082351
YOR356W	-0.10092548576082351
YOR357C	-0.10092548576082351
YOR358W	-0.10092548576082351
YOR359W	-0.10092548576082351
YOR360C	-0.10092548576082351
YOR363C	-0.10092548576082351
YOR364W	-0.10092548576082351
YOR365C	-0.10092548576082351
YOR366W	-0.10092548576082351
YOR367W	-0.10092548576082351
YOR368W	-0.10092548576082351
YOR369C	-0.10092548576082351
YOR371C	-0.10092548576082351
YOR374W	-0.10092548576082351
YOR375C	-0.10092548576082351
YOR376W	-0.10092548576082351
YOR377W	-0.10092548576082351
YOR378W	-0.10092548576082351
YOR379C	-0.10092548576082351
YOR380W	-0.10092548576082351
YOR381W	-0.10092548576082351
YOR382W	-0.10092548576082351
YOR383C	-0.10092548576082351
YOR384W	-0.10092548576082351
YOR385W	-0.10092548576082351
YOR386W	-0.10092548576082351
YOR106W	-0.10092548576082351
YOR108W	-0.10092548576082351
YOR101W	-0.10092548576082351
YOR100C	-0.10092548576082351
YOR140W	-0.10092548576082351
YOR066W	-0.10092548576082351
YOR068C	-0.10092548576082351
YOR086C	-0.10092548576082351
YOR080W	-0.10092548576082351
YOR010C	-0.10092548576082351
YOR006C	-0.10092548576082351
YOR008C	-0.10092548576082351
YOR001W	-0.10092548576082351
YOR003W	-0.10092548576082351
YOR094W	-0.10092548576082351
YOL071W	-0.10092548576082351
YPL001W	-0.10092548576082351
YPL002C	-0.10092548576082351
YPL003W	-0.10092548576082351
YPL004C	-0.10092548576082351
YPL005W	-0.10092548576082351
YPL006W	-0.10092548576082351
YPL008W	-0.10092548576082351
YPL009C	-0.10092548576082351
YPL013C	-0.10092548576082351
YPL014W	-0.10092548576082351
YPL015C	-0.10092548576082351
YPL017C	-0.10092548576082351
YPL018W	-0.10092548576082351
YPL019C	-0.10092548576082351
YPL021W	-0.10092548576082351
YPL022W	-0.10092548576082351
YPL023C	-0.10092548576082351
YPL024W	-0.10092548576082351
YPL025C	-0.10092548576082351
YPL026C	-0.10092548576082351
YPL027W	-0.10092548576082351
YPL029W	-0.10092548576082351
YPL030W	-0.10092548576082351
YPL031C	-0.10092548576082351
YPL032C	-0.10092548576082351
YPL033C	-0.10092548576082351
YPL034W	-0.10092548576082351
YPL035C	-0.10092548576082351
YPL036W	-0.10092548576082351
YPL037C	-0.10092548576082351
YPL038W	-0.10092548576082351
YPL039W	-0.10092548576082351
YPL040C	-0.10092548576082351
YPL041C	-0.10092548576082351
YPL042C	-0.10092548576082351
YPL046C	-0.10092548576082351
YPL047W	-0.10092548576082351
YPL048W	-0.10092548576082351
YPL049C	-0.10092548576082351
YPL050C	-0.10092548576082351
YPL051W	-0.10092548576082351
YPL052W	-0.10092548576082351
YPL053C	-0.10092548576082351
YPL054W	-0.10092548576082351
YPL055C	-0.10092548576082351
YPL056C	-0.10092548576082351
YPL057C	-0.10092548576082351
YPL058C	-0.10092548576082351
YPL059W	-0.10092548576082351
YPL060W	-0.10092548576082351
YPL061W	-0.10092548576082351
YPL062W	-0.10092548576082351
YPL064C	-0.10092548576082351
YPL065W	-0.10092548576082351
YPL066W	-0.10092548576082351
YPL067C	-0.10092548576082351
YPL068C	-0.10092548576082351
YPL069C	-0.10092548576082351
YPL070W	-0.10092548576082351
YPL071C	-0.10092548576082351
YPL072W	-0.10092548576082351
YPL073C	-0.10092548576082351
YPL074W	-0.10092548576082351
YPL077C	-0.10092548576082351
YPL078C	-0.10092548576082351
YPL079W	-0.10092548576082351
YPL080C	-0.10092548576082351
YPL081W	-0.10092548576082351
YPL084W	-0.10092548576082351
YPL086C	-0.10092548576082351
YPL087W	-0.10092548576082351
YPL088W	-0.10092548576082351
YPL089C	-0.10092548576082351
YPL090C	-0.10092548576082351
YPL091W	-0.10092548576082351
YPL092W	-0.10092548576082351
YPL095C	-0.10092548576082351
YPL096W	-0.10092548576082351
YPL097W	-0.10092548576082351
YPL098C	-0.10092548576082351
YPL099C	-0.10092548576082351
YPL100W	-0.10092548576082351
YPL101W	-0.10092548576082351
YPL102C	-0.10092548576082351
YPL103C	-0.10092548576082351
YPL104W	-0.10092548576082351
YPL105C	-0.10092548576082351
YPL106C	-0.10092548576082351
YPL107W	-0.10092548576082351
YPL108W	-0.10092548576082351
YPL109C	-0.10092548576082351
YPL110C	-0.10092548576082351
YPL111W	-0.10092548576082351
YPL112C	-0.10092548576082351
YPL113C	-0.10092548576082351
YPL114W	-0.10092548576082351
YPL115C	-0.10092548576082351
YPL116W	-0.10092548576082351
YPL118W	-0.10092548576082351
YPL119C	-0.10092548576082351
YPL120W	-0.10092548576082351
YPL121C	-0.10092548576082351
YPL123C	-0.10092548576082351
YPL125W	-0.10092548576082351
YPL127C	-0.10092548576082351
YPL129W	-0.10092548576082351
YPL130W	-0.10092548576082351
YPL132W	-0.10092548576082351
YPL133C	-0.10092548576082351
YPL134C	-0.10092548576082351
YPL135W	-0.10092548576082351
YPL136W	-0.10092548576082351
YPL137C	-0.10092548576082351
YPL138C	-0.10092548576082351
YPL139C	-0.10092548576082351
YPL140C	-0.10092548576082351
YPL141C	-0.10092548576082351
YPL144W	-0.10092548576082351
YPL145C	-0.10092548576082351
YPL147W	-0.10092548576082351
YPL148C	-0.10092548576082351
YPL149W	-0.10092548576082351
YPL150W	-0.10092548576082351
YPL152W	-0.10092548576082351
YPL154C	-0.10092548576082351
YPL155C	-0.10092548576082351
YPL156C	-0.10092548576082351
YPL157W	-0.10092548576082351
YPL158C	-0.10092548576082351
YPL159C	-0.10092548576082351
YPL161C	-0.10092548576082351
YPL162C	-0.10092548576082351
YPL163C	-0.10092548576082351
YPL164C	-0.10092548576082351
YPL165C	-0.10092548576082351
YPL166W	-0.10092548576082351
YPL167C	-0.10092548576082351
YPL168W	-0.10092548576082351
YPL170W	-0.10092548576082351
YPL171C	-0.10092548576082351
YPL172C	-0.10092548576082351
YPL173W	-0.10092548576082351
YPL174C	-0.10092548576082351
YPL176C	-0.10092548576082351
YPL177C	-0.10092548576082351
YPL178W	-0.10092548576082351
YPL179W	-0.10092548576082351
YPL180W	-0.10092548576082351
YPL181W	-0.10092548576082351
YPL182C	-0.10092548576082351
YPL183C	-0.10092548576082351
YPL183W-A	-0.10092548576082351
YPL184C	-0.10092548576082351
YPL185W	-0.10092548576082351
YPL186C	-0.10092548576082351
YPL187W	-0.10092548576082351
YPL188W	-0.10092548576082351
YPL189W	-0.10092548576082351
YPL191C	-0.10092548576082351
YPL192C	-0.10092548576082351
YPL193W	-0.10092548576082351
YPL194W	-0.10092548576082351
YPL195W	-0.10092548576082351
YPL196W	-0.10092548576082351
YPL197C	-0.10092548576082351
YPL198W	-0.10092548576082351
YPL199C	-0.10092548576082351
YPL200W	-0.10092548576082351
YPL201C	-0.10092548576082351
YPL202C	-0.10092548576082351
YPL203W	-0.10092548576082351
YPL205C	-0.10092548576082351
YPL206C	-0.10092548576082351
YPL207W	-0.10092548576082351
YPL208W	-0.10092548576082351
YPL212C	-0.10092548576082351
YPL213W	-0.10092548576082351
YPL214C	-0.10092548576082351
YPL215W	-0.10092548576082351
YPL216W	-0.10092548576082351
YPL219W	-0.10092548576082351
YPL220W	-0.10092548576082351
YPL221W	-0.10092548576082351
YPL222W	-0.10092548576082351
YPL223C	-0.10092548576082351
YPL224C	-0.10092548576082351
YPL225W	-0.10092548576082351
YPL226W	-0.10092548576082351
YPL227C	-0.10092548576082351
YPL229W	-0.10092548576082351
YPL230W	-0.10092548576082351
YPL232W	-0.10092548576082351
YPL234C	-0.10092548576082351
YPL236C	-0.10092548576082351
YPL239W	-0.10092548576082351
YPL240C	-0.10092548576082351
