orf	hap alpha | chronological lifespan | phosphate starvation | phosphate limiting | Gresham D~Botstein D, 2011	hap alpha | chronological lifespan | leucine starvation | leucine limiting | Gresham D~Botstein D, 2011
YDL067C	-0.14839142804672198	-0.3563478492034717
YDL068W	-0.14010578652853947	-0.3563478793564355
YDL070W	-0.09261059082720288	-0.35634747227088276
YDL071C	-0.11162966105370309	-0.3563476103591076
YDL072C	-0.14224207728778898	-0.35634772419092
YDL073W	-0.0977802343833919	-0.3563474234039106
YDL074C	-0.15877916291103783	-0.3563475520714096
YDL075W	-0.11611898650942357	-0.3563476971459777
YDL076C	-0.1075530525215166	-0.3563470292500949
YDL078C	-0.02546896151311901	-0.35634765388427453
YDL079C	-0.09725491930035512	-0.35634753248893497
YDL080C	-0.5081519975200445	-0.3563475788754775
YDL081C	-0.14497162507364025	-0.35634800173013725
YDL082W	-0.10347818008600267	-0.3563476208805855
YDL083C	-0.09579919615789584	-0.35634756124708417
YDL086W	-0.11239664008108939	-0.3563476213316463
YDL088C	-0.12492067094959802	-0.35634783785155244
YDL089W	-0.10176963138682658	-0.3563475669083597
YDL090C	-0.1665180437322645	-0.3563480505262352
YDL091C	-0.14371928705450804	-0.35634807947532665
YDL094C	-0.10784050669041736	-0.3563474474509147
YDL096C	-0.13397931883472597	-0.3563474858579816
YDL099W	-0.15119961101069748	-0.3563479468063535
YDL100C	-0.13012159448256724	-0.35634794708106293
YDL101C	-0.11035622510763107	-0.35634755590639483
YDL104C	-0.12136850658844898	-0.35634760815425587
YDL106C	-0.1642006343363042	-0.35634747602410455
YDL109C	-0.09947445805358615	-0.3563474394513987
YDL110C	-0.11519875402658222	-0.3563476109258594
YDL112W	-0.11677344616778276	-0.3563476159638489
YDL114W	-0.14335984471078236	-0.3563481193863905
YDL115C	-0.12021327123488884	-0.35634776278572894
YDL117W	-0.10581271060058244	-0.35634753704434624
YDL118W	-0.033509955457843896	
YDL119C	-0.13168053282693185	-0.35634792638217994
YDL121C	-0.10788624658674045	-0.35634749829574947
YDL122W	-0.21478894493072717	
YDL124W	-0.11130014889877372	-0.35634592194113474
YDL125C	-0.11802651518802741	-0.3563480431734816
YDL127W	-0.10331346757551947	-0.3563476259475201
YDL128W	-0.2476411273071106	-0.35634764290303084
YDL129W	-0.14041337143455704	-0.35634821556063684
YDL130W	-0.18513066871913528	-0.35634766903749693
YDL130W-A	-0.10524541096586937	-0.35634765326155726
YDL131W	-0.09564258028663855	-0.3563476567484338
YDL133C-A	-3.083049699123496	-0.35634732016502896
YDL134C	-0.09560386203199303	-0.3563469289108568
YDL135C	-0.11784547839514033	-0.3563476354878166
YDL136W	-0.06648991160026531	-0.3563477445386894
YDL137W	-0.11197120014440366	-0.35634758440954006
YDL138W	-0.1127382602435069	-0.35634756167999204
YDL142C	-0.04849216114285431	-0.35634766783410576
YDL144C	-0.11425538031843971	-0.35634718646872043
YDL146W	-0.09770260428795181	-0.3563476248129691
YDL149W	-0.16331392394171554	-0.3563478251632959
YDL151C	-0.14065166799254172	-0.3563478239997703
YDL154W	-0.11312525956543389	-0.3563477294989443
YDL155W	-0.10048450886240151	-0.35634753980664247
YDL156W	-0.10032280087175259	-0.3563477206105313
YDL157C	-0.14006006553569264	-0.3563479195081375
YDL158C	-0.11016488204235948	-0.35634789076093665
YDL159W	-0.12455293084815532	-0.35634784704099337
YDL160C	-0.14486101394846287	-0.35634720088339117
YDL161W	-0.1313785293705482	-0.3563474694616515
YDL162C	-0.11481683517512731	-0.35634749151097467
YDL167C	-0.1145075994305117	-0.3563476759918665
YDL168W	-0.10101651780903581	-0.356347609531406
YDL169C	0.10291683504031315	-0.3563473578065283
YDL170W	-0.11429330863797967	-0.35634764647078887
YDL171C	-0.10619027325511031	-0.3563476471821939
YDL172C	-0.1366614659918035	-0.3563476720311559
YDL173W	-0.13921660394648158	-0.35634765651807493
YDL174C	-0.10908259208968814	-0.35634753671473174
YDL176W	-0.036919002574717266	-0.3563477762780081
YDL177C	-0.09950977813648854	-0.35634773729850244
YDL178W	-0.11862095200226046	-0.3563475828838524
YDL179W	-0.09148346017014612	-0.35634750728795844
YDL180W	-0.12796526879031242	-0.35634782510751073
YDL181W	-0.10408904106711622	-0.35634766170961546
YDL182W	-0.0996414489874355	-0.35634766942746937
YDL183C	-0.0911110917373447	-0.35634760823659656
YDL184C	-0.10525062962692873	-0.3563476421760284
YDL186W	-0.108962366208445	-0.35634762491404354
YDL187C	-0.10187384045495092	-0.3563476408903262
YDL188C	-0.07785690408236459	-0.3563472923752392
YDL189W	-0.11054922718434425	-0.356347753886925
YDL190C	-0.13118797946533195	-0.3563478885141114
YDL191W	-0.14327103487883913	-0.3563472840499007
YDL192W	-0.14074631405545682	-0.3563480335076211
YDL194W	-0.08771158172367227	-0.3563475288904008
YDL197C	-0.10465262660347663	-0.356347586672487
YDL198C	-0.13996937999309753	-0.3563474375824044
YDL199C	-0.056269112608882406	-0.3563476017989397
YDL200C	-0.08406739532274175	-0.35634759860619025
YDL201W	-0.07627975249162332	-0.3563477397919852
YDL203C	-0.13868909411165473	-0.3563477049071463
YDL204W	-0.05818922576449037	-0.3563478712115027
YDL206W	-0.11127531765473767	-0.3563476066643166
YDL210W	-0.10477150463128651	-0.35634765213490494
YDL211C	-0.10514240957061498	-0.35634759675522526
YDL213C	-0.08622972035850654	-0.3563471298921637
YDL214C	-0.11915242966081598	-0.356347666813843
YDL215C	-0.10387733383732599	-0.35634765887327696
YDL216C	-0.13405868926267606	-0.35634770067383775
YDL218W	-0.10346205338904116	-0.3563475697898092
YDL219W	-0.09863139998047243	-0.3563475871049263
YDL222C	-0.07119468734296854	-0.35634755610879454
YDL224C	-0.07433576282711353	-0.3563476618152031
YDL225W	-0.13512674125256935	-0.3563475866279368
YDL226C	-0.10542167227806074	-0.3563475753209142
YDL227C	-0.10594678724771599	-0.3563475600697051
YDL230W	-0.11540404518013798	-0.35634773296820516
YDL232W	-0.1510620391670913	-0.3563469151512113
YDL234C	-0.1060209704500862	-0.35634741595248787
YDL236W	-0.1143723741276564	-0.35634766025731257
YDL237W	-0.10382828930791058	-0.35634773149262106
YDL238C	-0.09135780455885303	-0.35634761746297283
YDL239C	-0.0934185751452829	-0.356347565694986
YDL240W	-0.09528566062860308	-0.35634762823203436
YDL241W	-0.1282339721671245	-0.35634774396021446
YDL242W	-0.125899038155816	-0.35634766372532206
YDL243C	-0.10956760141026811	-0.35634751197039505
YDR001C	-0.13322906873447815	-0.35634807921326006
YDR003W	0.2231724270247547	-0.3563477785207937
YDR004W	-0.01639782556993742	-0.3563475639872923
YDR005C	-0.1663709184948834	-0.3563481784383971
YDR006C	-0.12267331607967696	-0.356347427829852
YDR009W	-0.16211868840331514	-0.35634769551796924
YDR010C	-0.14126335980074692	-0.3563480078224011
YDR011W	-0.10220045818927753	-0.3563475776997573
YDR014W	-0.2702952258805789	-0.35634784899829913
YDR015C	-0.09322567834783825	-0.3563480719243012
YDR017C	-0.12530912753742635	-0.3563481561923951
YDR018C	-0.10723784878945009	-0.3563475203056613
YDR019C	-0.13498129444671764	-0.35634775775122496
YDR020C	-0.12166520948237806	-0.3563476905310161
YDR024W	-0.1544480112582679	-0.3563459511379939
YDR025W	-0.15003041012633384	-0.35634774936585134
YDR026C	-0.12150012920415978	-0.35634767089027064
YDR028C	-0.1015441481096683	-0.3563466638803103
YDR029W	-0.0964805660330178	-0.356347535364989
YDR030C	-0.12866039485813732	-0.35634764791579854
YDR031W	-0.11230097441625722	-0.3563476608380425
YDR032C	-0.12359143766067783	-0.3563475284894427
YDR033W	-0.11627354383200096	-0.3563477164434352
YDR034C	-0.11692195814031246	-0.35634771629229733
YDR035W	-0.10866044354356165	-0.3563476180094748
YDR036C	-0.1086383138916634	-0.3563476266389616
YDR042C	-0.10343584311045267	-0.3563476221667452
YDR043C	-0.12738317785502107	-0.35634718852696096
YDR048C	-0.16669568533225856	-0.3563479701961936
YDR049W	-0.17191783114818457	-0.3563479823910631
YDR051C	-0.10530055917079675	-0.3563476943531305
YDR056C	-0.11231686861494397	-0.35634768659765514
YDR057W	-0.10715370950405316	-0.35634790083145834
YDR058C	-0.07196196463948717	-0.3563476738784294
YDR059C	-0.09396706891669321	-0.3563475180448443
YDR061W	-0.10855722117168745	-0.35634764601412344
YDR063W	-0.1130683109448056	-0.3563476674089589
YDR065W	-0.14049181733123703	-0.35634805663350505
YDR067C	-0.023584447534799095	-0.35634637337239533
YDR068W	-0.1179264286033856	-0.356347639413948
YDR069C	-0.16484971877616067	-0.35634786157125353
YDR070C	-0.12461537235880556	-0.35634761517643143
YDR071C	0.13920207875526605	-0.3563478846843161
YDR072C	-0.13161017816481732	-0.3563473930959321
YDR073W	-0.07996634723679256	-0.35634788320601773
YDR074W	-0.13250340206693773	-0.3563478074335552
YDR075W	-0.23352460418791776	34.92214600204839
YDR076W	-0.10166215259412605	-0.3563475666020254
YDR077W	-0.1202128164093826	-0.35634764795156615
YDR079W	-0.14235099432676254	-0.3563475958094399
YDR080W	-0.17365550702247526	-0.35634750682559846
YDR083W	-0.11550129027282935	-0.35634759188140935
YDR084C	-0.11297071404967543	-0.35634764489054543
YDR085C	-0.11379216347805261	-0.35634757523007926
YDR089W	-0.10219603943566004	-0.35634779508506936
YDR090C	-0.10784833546570134	-0.3563474834205635
YDR092W	-0.14369706315402409	-0.3563400700987239
YDR093W	-0.10958371513154842	-0.35634761387392894
YDR094W	-0.10731817065574505	-0.35634765721740147
YDR095C	-0.06091693281344018	-0.3563477213384114
YDR096W	0.34665776204412657	-0.35634762814177384
YDR097C	-0.07668788935451806	-0.3563476325244491
YDR098C	-0.10764239620537536	-0.3563473650597473
YDR099W	-0.09784129672824579	-0.356347618817936
YDR100W	-0.11103237886418837	-0.3563476421792833
YDR101C	-0.103442002764168	-0.35634758430529745
YDR102C	-0.11043111809139734	-0.3563477700787606
YDR103W	-0.09896554625225766	-0.35634767961939806
YDR104C	-0.0965900115711283	-0.35634762061992464
YDR105C	-0.1407103734086007	-0.3563474005584723
YDR107C	-0.09267296464326052	-0.35634769454159126
YDR108W	-0.13260271176107782	-0.3563477100095651
YDR109C	0.06691257605758844	-0.35634760187038544
YDR110W	-0.10749777699958843	-0.3563476647794889
YDR111C	-0.10674515361951116	-0.356347671326961
YDR112W	-0.09821826199454402	-0.3563476221117504
YDR114C	-0.14110298039724925	-0.3563479611852011
YDR115W	-0.1584038118737383	-0.3563480006841205
YDR116C	-0.11858077865755579	-0.35634773843512646
YDR117C	-0.10354405208859603	-0.3563477296709576
YDR119W	-0.10047924217006061	-0.356347678900192
YDR120C	-0.06559840100268866	-0.3563479096981708
YDR121W	-0.10175730428118952	-0.3563469982769136
YDR122W	-0.1156121694546075	-0.3563479116876464
YDR123C	-0.12033291009763744	-0.3563480157041424
YDR124W	-0.11437159781283905	-0.3563477605003281
YDR125C	-0.11029959131052627	-0.3563476801314207
YDR126W	-0.14547964394060886	-0.35634761892618216
YDR128W	-0.09646487523645145	-0.356347530576007
YDR130C	-0.11279257550582761	-0.3563476040087005
YDR131C	-0.18835311802607885	-0.3563477815777852
YDR132C	-0.1062564203015811	-0.35634760735445986
YDR133C	-0.1037000028610338	-0.35634766472599044
YDR135C	-0.10563412462130847	-0.3563476977354277
YDR136C	-0.11129001088053377	-0.3563477545585424
YDR137W	-0.10820111467844723	-0.3563477729313719
YDR138W	-0.16837725281203644	-0.35634756024546643
YDR139C	-0.05241493226625264	-0.3563476284827408
YDR142C	-0.13230978389249987	-0.35634655447267005
YDR144C	-0.10187721897147489	-0.3563475796112364
YDR147W	-0.11455275220319869	-0.3563476317136216
YDR149C	-0.1424393768448439	-0.356347553872582
YDR150W	-0.14827701440265423	-0.3563474547649059
YDR151C	-0.06181720104052978	-0.35634751148422616
YDR153C	-0.11925456827359757	-0.35634778875309564
YDR154C	-0.09626746556514944	-0.35634760098457297
YDR155C	-0.1124328491565606	-0.3563475034428091
YDR156W	0.02071534560719637	-0.35634763748295833
YDR157W	-0.151390635579482	-0.35634786249127043
YDR159W	-0.16900243820736863	-0.3563456312567922
YDR161W	-0.12267201881534524	-0.35634733073078456
YDR162C	-0.13161375281664497	-0.3563460857560972
YDR165W	-0.0887159560092642	-0.3563477994316013
YDR169C	-0.15524531886145224	-0.356347689033691
YDR171W	-0.09901972528454028	-0.356347711598313
YDR173C	-0.1670143088697371	-0.35634791131407506
YDR174W	-0.10685489991275408	-0.35634767369682724
YDR175C	-0.13896104088943126	-0.3563477669951586
YDR176W	-0.15513350640804835	-0.3563476932679428
YDR178W	-0.09934608143074423	-0.3563466918916274
YDR179C	-0.1369622886197977	-0.35634766977322035
YDR179W-A	-0.10906476178971057	-0.35634751805157167
YDR183W	-0.10063250692586152	-0.3563476760588088
YDR184C	-0.11903842316045939	-0.356347696170583
YDR185C	-0.10942502674721842	-0.3563473415658608
YDR186C	-0.11391615281928051	-0.3563477493171675
YDR191W	-0.08267384543242898	-0.35634748639949754
YDR192C	-0.11819532755868134	-0.3563475916644395
YDR193W	-0.11714691965101422	-0.3563475970285577
YDR194C	-0.13595395036005734	-0.35634811117958215
YDR195W	-0.13932910737000404	-0.35634692682881947
YDR197W	-0.14747268505772132	-0.35634783725723096
YDR198C	-0.09045429922937973	-0.35634768662602995
YDR200C	-0.31422822883465445	-0.3563476108711631
YDR202C	1.3490268444172946	-0.35634785939928076
YDR203W	0.17391574895643175	-0.35634775250327544
YDR204W	-0.15037459383689716	-0.3563479977375476
YDR205W	-0.10734807525002782	-0.3563474653872211
YDR206W	-0.11364989795207751	-0.35634707435943885
YDR207C	-0.02894433107323762	-0.35634695956215273
YDR209C	-0.09213685601558559	-0.3563476145602351
YDR210W	-0.1110149008633564	-0.35634759698205587
YDR213W	-0.10589250313976625	-0.3563475853579715
YDR214W	-0.11206901805964037	-0.35634759134912347
YDR215C	-0.1081787250899959	-0.3563475824516467
YDR216W	-0.10438408970348093	-0.35634754619358505
YDR217C	-0.10694207044405056	-0.3563475477292745
YDR218C	-0.10880950302169262	-0.3563476504659054
YDR219C	-0.11174176203574074	-0.35634744424559306
YDR220C	-0.10598958090743842	-0.3563476541716944
YDR221W	-0.10566675988990565	-0.3563474939578287
YDR222W	-0.09457389083147871	-0.3563475711057848
YDR223W	-0.10454507517691677	-0.35634762520967284
YDR225W	-0.24241151880307482	-0.35634760078357886
YDR226W	-0.1591314566203775	-0.3563476743500774
YDR227W	-0.2755861939653168	-0.35634786432745463
YDR229W	-0.11569353295341034	-0.35634745304689075
YDR230W	-0.1497767529193339	-0.35634788832835657
YDR231C	-0.15664766784516376	-0.3563481842635755
YDR233C	-0.08645808672305651	-0.35634774811080877
YDR234W	-0.0986734039227126	-0.35634758793305277
YDR237W	-0.14507136362043066	-0.35634802309323504
YDR239C	0.3134742890422298	-0.3563476963136536
YDR241W	-0.11140783256176874	-0.3563468836777011
YDR242W	-0.12217189322824656	-0.356347651014392
YDR247W	-0.12766447847403523	-0.3563475152734743
YDR248C	-0.1154278440728612	-0.35634757456876864
YDR249C	-0.11069845477679349	-0.35634756181496074
YDR250C	-0.12445028642372633	-0.3563475855739274
YDR251W	-0.8998526233519918	-0.35634758734029065
YDR252W	-0.11134392441572916	-0.35634764886320086
YDR253C	-0.09383487421111579	-0.3563480612333135
YDR254W	-0.1136708940663054	-0.3563476866931245
YDR255C	-0.1598004311275246	-0.35634770870524674
YDR256C	-0.11981103062531158	-0.35634767998065614
YDR257C	-0.11551346909290462	-0.35634720671609604
YDR258C	-0.11976514873867421	-0.35634772451213964
YDR259C	-0.11279337280560023	-0.3563476345130509
YDR260C	-0.1135443812202837	-0.3563475146631374
YDR261C	-0.0758173996211973	-0.3563477451509418
YDR262W	-0.11411891599391501	-0.35634759014567874
YDR263C	-21.122999743219555	
YDR264C	-0.17043689162263495	-0.35634781345488376
YDR265W	-0.1553186788445696	-0.3563470916809375
YDR266C	-0.12016581234128608	-0.3563476594069155
YDR269C	-0.12796561372514123	-0.35634303335786843
YDR270W	-0.13810651072007335	-0.3563426698311079
YDR271C	-0.13954341127443123	-0.3563418885614138
YDR272W	-0.11421324126733931	-0.3563475305461106
YDR273W	0.31099623984287383	-0.35634792386934455
YDR274C	-0.10536649683617656	-0.3563476920425962
YDR275W	-0.09776496178563905	-0.3563476603088753
YDR276C	-0.12596158137731983	-0.35634782241234186
YDR277C	-0.11593906710709957	-0.3563477127852246
YDR278C	-0.12130408708903186	-0.356347638754568
YDR279W	-0.1093937870581249	-0.3563476094214183
YDR281C	-0.12529054257531294	-0.3563477248544725
YDR282C	-0.12471247453828505	-0.35634767253890187
YDR284C	-0.11902933656019699	-0.356347502631131
YDR286C	-0.11936818885190693	-0.35634760876211813
YDR287W	-0.11118906106916465	-0.35634689549857207
YDR289C	-0.1320943799637458	-0.3563468333280765
YDR290W	-0.11990244206217697	-0.3563475701604417
YDR291W	-0.08959516398302725	-0.3563475992385454
YDR293C	-0.11713697192747435	-0.35634680049698786
YDR294C	-0.1196898112974739	-0.3563478129445719
YDR295C	-0.13435632155640087	-0.3563476000194816
YDR296W	-0.14347975256295556	-0.3563479652935868
YDR297W	-0.11911650006411985	-0.3563475658334544
YDR298C	-0.14240992531614602	-0.3563481391038638
YDR300C	-0.15814082718252528	-0.3563471934378822
YDR304C	-0.11209998921577638	-0.35634763214976717
YDR305C	-0.12642110236072246	-0.35634758642856207
YDR306C	-0.11937819812469429	-0.35634763054254004
YDR307W	-0.14152783847990166	-0.3563476050666618
YDR309C	-0.10619389859992766	-0.35634756850779026
YDR310C	-0.09535368534729288	-0.35634754656859857
YDR312W	-0.11385866343906631	-0.3563476889460752
YDR314C	-0.11063492941077158	-0.3563476419780794
YDR316W	-0.13727154413776424	-0.3563478553216414
YDR317W	-0.16985330470153065	-0.35634796844954064
YDR318W	-0.10895407539335156	-0.3563474630337293
YDR319C	-0.11002719318254575	-0.3563476224424258
YDR321W	-0.10445807494623074	-0.35634763039394857
YDR323C	-0.1626416411154315	-0.3563479589501882
YDR326C	-0.11321238111687006	-0.3563475828440906
YDR329C	-0.14272789932095983	-0.3563473714674728
YDR330W	-0.13589379489401937	-0.35634784561302907
YDR332W	-0.14605264401275878	-0.35634774904986455
YDR333C	-0.10062060986776537	-0.3563480298808931
YDR334W	-0.14350980555145848	-0.35634776052397743
YDR335W	-0.05181581357989447	-0.3563476222990682
YDR336W	-0.11718448616762356	-0.3563475725680158
YDR337W	0.029423887273376585	-0.3563479275945536
YDR338C	-0.1245235629297155	-0.3563476566722679
YDR340W	-0.10432784283283689	-0.3563475970204346
YDR344C	-0.11956621460244689	-0.3563476114617355
YDR346C	-0.10845563976166284	-0.3563476195347426
YDR347W	-0.14183723945450244	-0.35634810400774825
YDR348C	-0.1619156308340804	-0.35634431835799835
YDR349C	-0.1140348056324292	-0.3563476470498637
YDR350C	-0.1387115165326231	-0.35634810393395183
YDR351W	-0.10623311536836977	-0.35634761674994603
YDR352W	-0.3170954307174031	-0.35634774000736363
YDR357C	-0.12244929419240379	-0.3563476010575975
YDR358W	0.011264492229923241	-0.35634737287328483
YDR359C	-0.15406257480992994	-0.35634686354567124
YDR360W	-0.1490345525391369	-0.3563475978644756
YDR363W	-0.015728513153279198	-0.3563475916904997
YDR363W-A	-0.15068842089167594	-0.3563476649928346
YDR364C	-0.041487773480073646	
YDR368W	-0.08970104167485514	-0.3563476637882584
YDR370C	-0.11003161776717432	-0.35634753843255584
YDR371W	-0.11090636631389054	-0.35634730445111634
YDR372C	-0.1368459734608849	-0.3563476877413818
YDR374C	-0.1112864434365733	-0.35634737628186697
YDR377W	-0.14546221881624047	-0.3563481520180476
YDR378C	-0.1716712595289063	-0.3563480560606124
YDR379W	-0.10893089629304485	-0.35634760430484425
YDR380W	-0.09593265011932398	-0.356347636565626
YDR382W	-0.12870324508477157	-0.35634770679461975
YDR383C	-0.11040133453532952	-0.3563475817632126
YDR384C	-0.10564579028342626	-0.35634767279592056
YDR385W	-0.11958152352756138	-0.35634772029956235
YDR386W	-0.11141986697458865	-0.35634756208095975
YDR387C	-0.11126982371234803	-0.35634760432222135
