ORF	hap a | growth (lag phase) | sodium chloride [0.85 M] | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (exponential growth rate) | sodium chloride [0.85 M] | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (stationary phase cell density) | sodium chloride [0.85 M] | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (lag phase) | standard | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (exponential growth rate) | standard | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (stationary phase cell density) | standard | minimal complete | Warringer J~Blomberg A, 2003
YKL160W	0.099	-0.096	0.270	-0.121	0.112	0.019
YKL161C	0.251	-0.083	0.093	-0.198	0.110	-0.024
YKL162C	0.094	-0.067	0.169	-0.102	0.112	-0.015
YKL162C-A	0.010	-0.000	0.153	0.014	-0.023	-0.165
YKL163W	-0.322	-0.043	0.105	-0.093	0.100	-0.023
YKL164C	0.003	-0.061	0.219	-0.058	0.130	-0.007
YKL166C	-0.105	-0.126	0.167	-0.059	0.068	0.034
YKL167C	0.008	0.022	0.153	0.089	0.013	-0.080
YKL168C	0.012	0.089	0.021	0.113	0.052	-0.077
YKL169C	-0.097	0.095	0.016	0.097	-0.120	-0.194
YKL170W	-0.152	0.131	0.084	0.139	-0.075	-0.095
YKL171W	-0.088	-0.092	0.353	0.024	0.098	-0.100
YKL174C	-0.046	-0.034	0.070	-0.004	0.070	0.089
YKL175W	-0.035	-0.042	0.102	0.052	0.034	0.030
YKL176C	-0.186	-0.177	-0.036	-0.219	-0.079	0.253
YKL177W	-0.047	-0.086	0.228	0.077	0.088	0.004
YKL178C	0.004	0.016	0.087	0.051	0.058	0.054
YKL179C	-0.083	0.044	0.135	0.105	0.057	-0.052
YKL183W	-0.081	0.007	0.105	0.065	0.092	0.042
YKL184W	0.058	-0.010	0.078	-0.364	-0.052	-0.012
YKL185W	-0.005	-0.013	0.077	0.012	0.062	0.058
YKL187C	-0.087	0.000	0.112	-0.008	0.059	0.082
YKL188C	0.005	-0.024	0.100	-0.022	0.043	0.051
YKL190W	0.121	-0.402	-0.107	-0.010	0.084	0.107
YKL191W	-0.143	-0.092	0.204	-0.002	0.058	-0.007
YKL194C	-0.014	0.024	-0.221	0.021	-0.019	0.074
YKL197C	0.183	0.033	0.007	0.028	0.078	0.017
YKL198C	-0.078	-0.068	0.113	0.075	0.059	0.058
YKL199C	0.025	-0.119	0.090	-0.370	0.003	0.008
YKL200C	0.008	-0.025	0.108	-0.072	0.064	-0.028
YKL201C	0.142	0.015	0.191	-0.028	0.027	-0.120
YKL202W	0.265	-0.023	-0.078	-0.083	0.015	0.115
YKL204W	0.060	0.044	-0.083	-0.125	-0.156	-0.210
YKL205W	-0.103	-0.019	0.144	0.119	0.080	0.023
YKL206C	-0.178	-0.001	0.117	-0.032	0.052	0.049
YKL207W	-0.041	-0.003	0.174	0.090	0.093	-0.012
YKL208W	-0.079	0.018	0.098	-0.014	0.012	0.030
YKL211C	0.033	-0.061	0.099	-0.020	0.049	0.085
YKL212W	-0.599	-0.342	-0.030	-0.326	-0.057	0.058
YKL213C	-0.468	0.170	-0.421	-0.945	-0.169	-0.053
YKL214C	-0.085	-0.130	0.186	0.025	0.062	0.002
YKL215C	0.001	0.048	0.145	0.122	-0.009	-0.114
YKL216W	-0.170	-0.002	0.030	-0.022	0.034	0.001
YKL217W	-0.233	-0.062	0.217	0.115	0.083	-0.047
YKL218C	-0.009	-0.077	0.163	0.033	0.052	-0.031
YKL220C	0.195	-0.016	0.157	0.073	-0.003	-0.097
YKL221W	0.077	-0.050	0.164	-0.073	0.029	0.025
YKL222C	0.072	-0.007	0.061	-0.120	0.003	0.090
YKR001C	-0.183	-0.241	0.182	-0.061	-0.028	-0.086
YKR003W	-0.062	-0.053	0.158	0.077	0.098	0.036
YKR005C	-0.184	-0.092	0.150	0.057	0.085	0.028
YKR006C	-0.192	0.079	0.037	0.194	-0.214	0.032
YKR007W	-0.211	-0.116	0.045	-0.170	-0.128	0.118
YKR009C	-0.211	0.087	0.778	0.253	-0.100	-0.665
YKR010C	0.317	-0.033	0.075	0.001	-0.014	0.005
YKR011C	-0.080	-0.033	0.122	0.018	0.057	0.001
YKR012C	0.006	-0.074	0.119	0.081	0.062	0.020
YKR013W	-0.032	-0.098	0.232	0.159	0.080	-0.073
YKR014C	0.046	-0.096	0.438	0.034	0.065	-0.275
YKR015C	-0.065	-0.026	0.078	0.042	0.057	0.075
YKR016W	0.030	-0.059	0.160	0.053	0.045	0.020
YKR017C	0.022	-0.077	0.211	0.087	0.072	-0.037
YKR018C	-0.022	-0.023	0.073	0.084	0.052	0.071
YKR019C	0.235	-0.004	0.014	-0.072	-0.040	-0.021
YKR020W	0.023	0.009	0.013	0.023	-0.088	0.022
YKR021W	0.040	-0.021	0.036	0.041	0.054	0.052
YKR023W	-0.070	-0.140	-0.078	-0.666	-0.496	-0.047
YKR024C	0.763	0.281	0.421	-0.373	-0.398	-0.348
YKR026C	-0.048	0.014	0.073	-0.326	-0.153	-0.058
YKR027W	-0.145	0.110	-0.019	-0.261	-0.173	0.006
YKR028W	0.442	-0.041	-0.061	0.003	-0.017	0.002
YKR029C	0.172	0.070	0.048	-0.000	-0.032	-0.046
YKR030W	0.040	-0.101	0.092	0.099	0.055	0.046
YKR031C	0.180	-0.099	0.156	0.077	0.039	-0.026
YKR032W	0.155	-0.062	0.085	0.097	0.031	0.000
YKR033C	0.062	-0.069	0.117	0.146	0.057	-0.003
YKR034W	0.440	-0.056	-0.039	-0.180	-0.006	0.054
YKR035C	-0.224	-0.115	-0.093	-0.308	-0.030	-0.067
YKR035W-A	0.035	-0.132	-0.077	-0.446	-0.104	-0.122
YKR036C	0.072	-0.075	0.088	-0.139	0.020	-0.112
YKR039W	-0.184	0.097	0.130	0.259	0.052	-0.026
YKR040C	-0.084	-0.034	0.243	0.099	0.035	-0.114
YKR041W	-0.069	-0.016	0.048	0.135	0.059	-0.004
YKR042W	-0.058	-0.199	0.243	0.012	0.008	-0.054
YKR043C	-0.111	-0.109	0.024	0.026	-0.018	-0.042
YKR044W	-0.060	0.022	-0.019	0.113	0.021	-0.018
YKR045C	-0.225	-0.036	0.095	0.124	0.033	-0.043
YKR046C	-0.144	0.054	0.100	0.255	0.051	-0.004
YKR047W	-0.030	0.019	-0.032	0.021	-0.023	-0.057
YKR048C	-0.063	-0.054	-0.035	0.085	-0.004	-0.059
YKR049C	-0.081	-0.145	0.193	0.081	0.027	-0.051
YKR050W	-0.056	0.001	-0.001	0.114	0.026	-0.061
YKR051W	-0.175	-0.057	0.039	0.059	-0.001	-0.086
YKR052C	-0.177	-0.030	-0.261	-0.035	-0.013	0.028
YKR053C	-0.105	-0.094	0.251	0.228	0.069	-0.041
YKR054C	0.006	-0.046	-0.037	0.039	-0.030	-0.050
YKR055W	0.003	0.071	-0.063	-0.382	-0.013	0.013
YKR056W	-0.084	-0.004	0.141	0.067	0.014	-0.080
YKR057W	-0.010	0.038	-0.019	-0.139	-0.158	0.068
YKR058W	-0.093	0.043	-0.012	-0.124	-0.021	0.005
YKR059W	-0.023	0.025	0.096	-0.030	-0.057	0.018
YKR060W	-0.041	-0.042	-0.013	0.025	-0.006	0.121
YKR061W	-0.207	0.004	0.025	-0.064	-0.068	0.013
YKR064W	-0.070	0.021	-0.175	0.045	0.003	0.120
YKR065C	-0.055	-0.037	-0.033	0.029	-0.059	-0.017
YKR066C	0.078	-0.017	0.002	-0.018	-0.033	0.012
YKR067W	0.085	-0.051	0.123	0.011	-0.037	-0.080
YKR069W	0.053	-0.288	0.071	-0.103	-0.048	-0.016
YKR070W	-0.105	0.056	0.062	0.016	-0.041	-0.037
YKR072C	0.085	-0.120	0.043	0.150	-0.055	-0.003
YKR073C	-0.080	-0.051	0.034	0.137	-0.049	0.016
YKR074W	-0.042	0.130	0.028	0.030	-0.193	-0.139
YKR075C	-0.089	0.050	0.012	0.203	-0.051	0.044
YKR076W	-0.128	-0.006	-0.346	0.253	-0.024	0.096
YKR077W	-0.182	0.060	-0.162	0.254	-0.018	0.197
YKR078W	-0.232	0.084	-0.074	0.207	-0.037	0.058
YKR080W	-0.290	0.022	-0.180	0.241	-0.106	0.084
YKR082W	-0.522	0.091	0.007	0.086	-0.343	-0.086
YKR084C	-0.357	-0.035	-0.003	-0.008	-0.079	0.048
YKR085C	-0.328	0.117	0.052	0.282	-0.052	-0.128
YKR087C	-0.094	0.037	-0.043	0.230	-0.032	0.060
YKR088C	-0.144	0.052	-0.105	0.298	-0.062	0.112
YKR089C	-0.095	0.034	-0.156	0.122	-0.053	0.048
YKR090W	-0.155	-0.026	0.001	0.261	0.000	0.027
YKR091W	0.026	-0.010	-0.160	0.026	-0.062	0.153
YKR092C	-0.076	0.062	-0.058	0.017	-0.135	0.130
YKR093W	-0.094	-0.049	0.022	0.166	-0.011	0.043
YKR094C	0.016	-0.048	-0.129	0.048	-0.118	0.164
YKR095W	0.001	-0.067	0.009	0.151	0.058	0.085
YKR096W	-0.313	-0.130	0.038	0.479	0.080	-0.035
YKR097W	-0.113	-0.094	-0.148	0.104	-0.000	0.180
YKR098C	-0.090	-0.074	-0.117	0.112	-0.033	0.109
YKR099W	0.403	0.014	-0.229	-1.032	-0.432	0.129
YKR100C	-0.044	0.003	-0.094	0.239	-0.041	0.021
YKR101W	0.070	-0.027	-0.146	0.180	-0.042	0.212
YKR102W	0.187	0.047	-0.013	0.031	0.016	0.087
YKR103W	-0.070	0.089	-0.060	0.147	-0.089	0.141
YKR104W	-0.187	0.031	-0.253	0.273	-0.038	0.258
YKR105C	-0.056	0.002	-0.064	0.004	0.018	0.120
YKR106W	-0.159	0.077	0.029	0.084	0.012	0.013
YLL001W	-0.010	-0.030	-0.007	-0.010	-0.010	-0.026
YLL002W	-0.158	0.017	0.060	-0.027	-0.236	-0.092
YLL005C	0.028	-0.020	-0.022	0.012	-0.031	0.061
YLL006W	-0.037	-0.091	-0.001	0.046	0.018	0.046
YLL007C	-0.254	-0.005	-0.076	-0.252	-0.097	0.148
YLL009C	-0.111	0.173	-0.079	-0.065	-0.126	0.066
YLL010C	0.056	0.017	-0.006	0.008	-0.004	0.036
YLL012W	-0.198	-0.017	-0.231	-0.007	0.014	0.209
YLL013C	-0.145	-0.011	-0.015	0.064	0.053	-0.005
YLL014W	-0.131	0.024	0.001	0.181	0.000	-0.017
YLL015W	-0.037	0.013	-0.010	0.002	0.017	-0.025
YLL016W	-0.060	-0.011	0.014	0.080	0.028	-0.025
YLL017W	-0.083	-0.065	0.030	0.079	0.005	0.025
YLL018C	-0.295	0.110	-0.425	0.104	-0.079	0.107
YLL019C	-0.074	-0.170	0.057	-0.156	-0.018	0.001
YLL020C	0.090	0.040	-0.057	-0.300	-0.076	0.113
YLL021W	0.219	0.019	-0.086	-0.206	-0.095	0.118
YLL023C	-0.058	-0.062	0.152	0.018	0.008	0.023
YLL024C	-0.105	-0.068	0.137	0.053	-0.004	0.013
YLL025W	-0.087	0.067	-0.164	0.059	-0.019	0.101
YLL026W	-0.062	0.053	-0.111	-0.017	-0.075	0.071
YLL027W	-0.021	-0.003	-0.047	-0.031	-0.017	-0.040
YLL028W	0.058	-0.003	0.067	0.192	-0.014	-0.148
YLL029W	-0.128	-0.008	-0.006	0.079	0.017	-0.004
YLL030C	0.265	-0.052	0.115	0.285	0.062	-0.026
YLL032C	-0.092	-0.046	-0.033	0.017	0.018	0.104
YLL033W	0.295	0.094	-0.013	-0.505	-0.121	-0.057
YLL038C	0.239	-0.135	0.509	-0.313	-0.015	-0.455
YLL039C	-0.188	0.013	0.031	-0.213	-0.029	0.086
YLL040C	-0.270	-0.028	0.085	-0.018	0.003	-0.135
YLL041C	-0.092	0.036	-0.007	0.026	-0.037	-0.060
YLL042C	-0.134	-0.006	0.070	0.101	-0.007	-0.061
YLL043W	-0.125	0.143	-0.113	-0.104	-0.145	0.011
YLL044W	0.233	0.012	0.008	0.190	0.024	0.011
YLL045C	-0.061	0.020	-0.040	0.021	-0.031	0.045
YLL046C	-0.001	-0.065	-0.046	0.043	0.031	0.044
YLL047W	-0.023	-0.034	0.038	0.033	0.023	-0.010
YLL048C	0.010	0.055	-0.056	0.032	-0.014	0.077
YLL049W	0.435	-0.135	0.040	-0.065	-0.053	-0.069
YLL051C	0.070	0.158	-0.057	-0.174	-0.112	0.076
YLL052C	0.003	0.032	0.092	0.002	-0.049	-0.064
YLL053C	-0.012	-0.029	-0.040	-0.025	0.016	0.047
YLL054C	-0.119	-0.043	0.015	0.068	0.006	-0.026
YLL055W	-0.119	-0.007	0.061	0.099	-0.001	-0.043
YLL056C	-0.108	0.041	-0.089	0.043	-0.010	-0.001
YLL057C	-0.159	0.021	-0.108	0.090	0.005	0.006
YLL058W	-0.095	0.009	-0.075	0.037	0.022	0.024
YLL059C	0.069	0.010	-0.044	0.110	-0.031	0.010
YLL060C	-0.137	-0.030	0.020	0.060	0.024	-0.035
YLL061W	0.042	-0.085	0.055	-0.007	0.028	-0.035
YLL062C	0.091	0.001	-0.018	-0.041	-0.039	0.046
YLL063C	-0.044	0.001	-0.089	-0.008	0.008	0.096
YLR001C	-0.016	-0.028	0.041	-0.001	0.024	0.055
YLR003C	-0.044	-0.033	-0.016	-0.024	-0.010	0.048
YLR004C	-0.094	0.045	0.022	0.070	0.004	-0.093
YLR006C	-0.411	0.041	0.257	0.169	-0.079	-0.363
YLR011W	-0.085	-0.015	0.033	0.081	0.027	-0.049
YLR012C	-0.119	-0.087	0.050	0.099	0.008	-0.027
YLR013W	-0.187	-0.012	-0.036	0.106	0.011	0.078
YLR014C	-0.054	0.111	0.351	-0.072	-0.065	-0.411
YLR015W	-0.314	0.158	-0.040	0.016	-0.226	-0.129
YLR016C	-0.108	-0.031	0.007	0.020	0.001	0.043
YLR017W	-0.215	-0.024	-0.033	0.097	-0.047	0.037
YLR018C	-0.069	0.029	-0.097	-0.002	-0.029	0.021
YLR019W	-0.123	-0.014	-0.101	0.035	-0.012	-0.018
YLR020C	-0.046	-0.038	-0.021	0.071	-0.015	-0.049
YLR021W	-0.107	0.079	-0.057	-0.313	-0.111	-0.026
YLR023C	-0.171	-0.102	-0.025	0.044	0.002	0.086
YLR024C	-0.161	-0.018	-0.011	-0.030	-0.093	0.073
YLR025W	0.241	-0.348	-0.098	-0.889	-0.279	0.098
YLR027C	0.005	0.129	-0.190	-0.133	-0.131	0.129
YLR028C	-0.059	-0.004	-0.084	-0.022	-0.022	0.087
YLR030W	0.064	0.042	-0.020	-0.058	-0.022	-0.007
YLR031W	-0.092	0.009	0.015	0.006	-0.005	0.014
YLR032W	0.054	0.013	0.012	0.043	-0.065	-0.007
YLR034C	0.001	0.039	-0.052	-0.012	-0.026	0.070
YLR035C	-0.089	0.034	0.058	0.027	-0.019	-0.006
YLR036C	0.078	-0.030	0.030	-0.008	-0.015	0.033
YLR037C	-0.001	0.049	0.032	-0.077	-0.044	0.064
YLR038C	-0.041	0.079	0.015	0.014	-0.049	-0.071
YLR039C	-0.052	0.063	0.080	0.125	-0.097	-0.111
YLR040C	0.012	-0.001	-0.043	0.102	-0.010	0.035
YLR041W	-0.112	0.058	-0.010	0.093	-0.013	-0.028
YLR042C	-0.075	-0.007	-0.071	0.064	-0.000	0.007
YLR043C	-0.148	0.042	-0.068	0.155	-0.003	-0.012
YLR044C	-0.125	-0.039	0.088	0.095	0.014	-0.067
YLR046C	0.013	-0.037	-0.042	0.070	0.015	-0.002
YLR047C	-0.033	-0.014	0.041	0.210	-0.041	-0.162
YLR048W	-0.067	-0.048	-0.031	-0.234	-0.323	-0.034
YLR049C	-0.020	0.041	-0.023	0.051	-0.046	0.016
YLR050C	0.174	-0.079	-0.054	0.060	-0.023	0.019
YLR052W	0.058	0.122	0.018	0.054	-0.303	-0.025
YLR053C	-0.081	0.001	0.006	0.115	-0.031	-0.080
YLR054C	-0.068	0.017	-0.126	0.098	-0.009	0.035
YLR055C	-0.390	0.169	0.038	0.051	-0.119	-0.091
YLR056W	-0.449	0.031	0.038	-0.115	-0.138	-0.205
YLR057W	-0.186	-0.097	0.067	0.152	-0.020	-0.144
YLR058C	0.301	0.087	-1.707	-0.998	-0.719	-0.043
YLR059C	-0.236	0.101	0.065	0.091	0.008	-0.104
YLR061W	-0.049	-0.022	0.031	-0.111	-0.265	-0.070
YLR062C	0.061	-0.019	0.028	-0.127	-0.256	-0.069
YLR063W	-0.186	0.066	-0.015	0.108	0.006	-0.020
YLR064W	-0.046	-0.006	0.026	0.115	0.015	-0.009
YLR065C	-0.114	0.069	0.044	0.018	0.018	-0.049
YLR067C	-0.217	0.134	-0.143	-0.084	-0.184	-0.033
YLR068W	0.002	0.324	0.024	-0.143	-0.316	-0.001
YLR069C	-0.519	0.287	-0.090	0.165	-0.439	-0.042
YLR070C	-0.230	0.047	0.033	0.146	0.019	-0.007
YLR072W	-0.040	0.096	0.009	-0.024	-0.019	0.016
YLR073C	-0.164	0.057	0.081	0.042	0.011	-0.017
YLR074C	0.101	0.092	0.001	-0.660	-0.313	-0.063
YLR077W	-0.081	0.075	0.057	0.039	0.013	-0.055
YLR079W	0.137	0.030	0.033	-0.194	-0.398	-0.106
YLR080W	-0.169	0.091	0.090	-0.115	-0.030	-0.005
YLR081W	-0.057	0.082	0.050	-0.034	-0.003	-0.036
YLR082C	-0.002	-0.006	-0.104	0.030	-0.022	0.084
YLR083C	-0.186	0.034	-0.066	0.105	0.004	-0.066
YLR084C	-0.199	0.054	-0.087	0.080	0.025	0.076
YLR085C	-0.892	-0.441	1.041	-0.347	-0.154	-1.041
YLR087C	0.405	0.046	0.197	-0.539	-0.017	-0.136
YLR089C	-0.155	0.071	0.028	-0.070	-0.125	0.054
YLR090W	-0.226	0.081	0.041	-0.043	-0.041	0.146
YLR091W	-0.295	0.083	0.003	-0.206	-0.249	-0.048
YLR092W	-0.194	-0.025	0.065	-0.072	0.009	0.042
YLR093C	-0.165	0.040	0.087	0.103	0.010	-0.079
YLR094C	-0.189	0.073	0.065	0.024	0.033	-0.079
YLR095C	-0.363	0.058	0.080	-0.051	0.011	-0.041
YLR096W	-0.124	0.033	-0.092	0.046	-0.010	0.096
YLR097C	-1.202	-0.295	1.031	-0.324	-0.096	-1.101
YLR098C	-0.108	0.003	0.112	-0.107	0.037	-0.028
YLR099C	-0.134	0.032	-0.024	-0.014	0.022	0.074
YLR102C	-0.168	0.044	0.066	0.058	0.017	-0.075
YLR104W	-0.245	0.050	0.063	0.096	0.003	-0.024
YLR107W	-0.243	0.043	-0.018	0.093	0.008	-0.012
YLR108C	-0.250	0.029	0.023	0.083	-0.035	0.002
YLR109W	-0.229	0.115	0.001	0.133	0.012	-0.028
YLR110C	0.055	0.048	0.493	0.442	-0.059	-0.299
YLR111W	-0.012	0.069	0.084	-0.286	-0.114	-0.022
YLR112W	-0.101	0.077	0.007	-0.026	-0.013	0.024
YLR113W	-0.090	-0.788	-1.220	-0.076	-0.124	-0.138
YLR114C	-0.211	0.093	0.015	-0.142	-0.155	-0.112
YLR118C	-0.192	-0.056	0.032	-0.078	0.027	0.039
YLR119W	0.233	-0.163	-0.169	-0.575	-0.107	-0.079
YLR120C	-0.196	0.001	0.009	0.051	0.031	0.027
YLR121C	-0.224	0.063	0.089	0.113	0.003	-0.087
YLR122C	-0.162	0.042	0.164	0.076	0.016	-0.146
YLR123C	-0.176	0.012	0.000	0.055	0.048	-0.028
YLR124W	-0.014	0.008	-0.005	-0.015	0.011	0.009
YLR125W	-0.080	0.010	-0.108	0.016	0.021	0.168
YLR126C	-0.249	0.061	0.043	0.063	0.010	-0.065
YLR128W	-0.111	0.007	0.043	0.050	0.031	-0.029
YLR130C	-0.072	-0.001	0.018	0.078	0.014	-0.034
YLR131C	-0.109	0.026	0.149	-0.163	0.056	-0.197
YLR133W	0.022	-0.086	0.091	0.092	-0.009	-0.066
YLR134W	-0.245	0.001	-0.005	0.069	0.009	-0.012
YLR135W	-0.355	-0.006	0.080	0.110	0.020	-0.021
YLR136C	-0.186	0.082	-0.067	0.103	-0.002	0.059
YLR137W	-0.191	-0.015	0.084	0.022	0.032	-0.083
YLR138W	0.322	-0.013	0.095	0.155	-0.025	-0.136
YLR139C	-0.144	0.111	0.004	-0.163	-0.193	-0.044
YLR142W	-0.146	-0.003	0.022	0.102	0.006	-0.003
YLR143W	-0.016	-0.008	0.083	0.057	-0.020	-0.048
YLR144C	-0.140	0.037	0.151	0.154	0.027	-0.045
YLR146C	-2.371	-0.378	0.217	0.651	-0.061	-0.217
YLR148W	0.720	0.311	-1.608	-0.908	-0.455	-0.242
YLR149C	-0.030	0.010	0.024	0.069	0.043	-0.062
YLR150W	-0.134	-0.027	0.026	-0.031	-0.050	-0.054
YLR151C	-0.028	0.015	0.040	0.009	-0.000	-0.019
YLR152C	0.065	-0.026	-0.052	0.048	-0.013	0.068
YLR154C	-0.118	0.035	-0.012	0.091	-0.008	0.036
YLR164W	-0.057	0.013	0.003	0.064	0.010	-0.010
YLR165C	-0.056	0.004	0.046	0.027	0.026	0.007
YLR168C	-0.224	0.049	0.035	0.082	-0.002	-0.039
YLR169W	-0.085	-0.076	0.013	0.076	-0.031	-0.048
YLR170C	-0.254	-0.062	-0.043	-0.013	-0.021	-0.056
YLR171W	-0.279	-0.070	-0.021	0.159	0.008	-0.012
YLR172C	-0.218	0.022	-0.065	0.062	-0.034	0.047
YLR173W	-0.216	0.038	0.029	0.049	0.020	-0.038
YLR174W	-0.044	-0.018	0.032	0.064	0.011	-0.053
YLR176C	-0.178	0.010	0.002	0.050	-0.017	-0.011
YLR177W	-0.166	-0.059	-0.007	0.041	-0.100	-0.123
YLR178C	-0.110	-0.021	-0.026	0.095	0.020	0.021
YLR179C	0.019	-0.040	0.069	0.035	0.038	-0.033
YLR180W	-0.232	0.024	-0.003	0.161	-0.078	-0.140
YLR181C	-0.091	0.047	0.056	-0.031	0.020	-0.134
YLR182W	-0.247	0.178	0.015	-0.165	-0.086	0.001
YLR183C	-0.067	0.005	-0.001	0.130	-0.015	-0.011
YLR184W	0.117	-0.012	-0.018	-0.135	-0.266	-0.032
YLR185W	-1.377	-0.196	1.005	-0.303	-0.209	-1.156
YLR187W	-0.131	0.030	-0.034	0.082	0.002	0.051
YLR188W	-0.201	0.033	0.095	0.155	0.023	-0.036
YLR189C	-0.192	0.024	0.043	0.155	0.031	-0.057
YLR190W	-0.090	0.068	0.050	-0.189	-0.119	-0.080
YLR191W	0.206	0.021	0.181	0.100	0.012	-0.130
YLR192C	-0.038	0.031	0.058	-0.224	-0.296	0.002
YLR193C	-0.113	0.169	-0.027	0.042	-0.078	-0.040
YLR194C	-0.190	0.079	0.006	0.092	0.007	-0.011
YLR199C	0.066	0.086	-0.041	-0.149	-0.062	0.037
YLR200W	0.092	-0.346	-0.035	-0.184	-0.141	-0.096
YLR201C	-0.024	0.075	-0.046	0.048	0.009	0.053
YLR202C	0.000	0.128	-0.217	-0.080	-0.060	-0.028
YLR203C	-0.005	0.124	-0.113	-0.042	-0.090	0.012
YLR204W	0.198	0.188	-0.050	-0.400	-0.231	-0.031
YLR205C	-0.088	0.033	-0.042	-0.075	-0.026	0.012
YLR206W	-0.093	0.059	-0.068	-0.006	0.005	0.015
YLR207W	0.096	0.053	0.005	-0.086	0.009	0.069
YLR209C	0.014	0.039	-0.089	-0.075	0.002	0.045
YLR210W	0.127	0.035	-0.046	-0.144	0.008	0.052
YLR211C	-0.108	0.026	0.027	0.034	0.010	-0.011
YLR213C	-0.047	-0.004	0.014	0.015	0.014	0.025
YLR214W	-0.101	0.022	0.021	0.079	0.016	0.002
YLR216C	0.014	0.010	0.001	0.054	-0.006	0.039
YLR217W	0.266	0.014	-0.108	-0.133	-0.045	0.070
YLR218C	0.019	0.082	-0.042	0.079	-0.075	-0.063
YLR219W	0.003	0.050	0.054	0.019	-0.004	-0.052
YLR220W	-0.005	0.052	0.023	-0.026	0.010	0.032
YLR221C	0.037	0.020	-0.088	-0.068	-0.005	0.076
YLR224W	0.210	-0.045	-0.034	-0.133	-0.004	0.050
YLR225C	0.022	0.039	-0.019	-0.063	-0.017	0.027
YLR226W	0.256	-0.131	-0.052	-0.829	-0.208	0.042
YLR227C	-0.046	-0.052	0.069	0.194	0.023	-0.023
YLR228C	0.160	-0.019	-0.003	0.046	-0.004	-0.004
YLR231C	-0.121	0.068	0.046	0.011	0.009	-0.038
YLR232W	0.017	0.033	-0.093	-0.055	0.013	0.071
YLR233C	-0.010	0.013	0.020	0.075	-0.120	-0.038
YLR234W	0.170	-0.012	-0.117	-0.155	-0.128	0.085
YLR235C	0.198	-0.057	-0.012	-0.102	-0.146	0.027
YLR236C	0.084	-0.048	-0.029	-0.029	0.004	0.026
YLR237W	-0.040	0.061	0.044	0.056	-0.049	0.047
YLR239C	0.103	-0.034	-0.061	-0.121	-0.041	-0.024
YLR240W	0.084	-0.096	0.080	0.062	-0.047	-0.017
YLR241W	0.119	-0.024	-0.015	-0.012	-0.037	-0.038
YLR242C	0.870	0.461	-0.180	-0.756	-0.375	0.048
YLR244C	0.299	-0.077	-0.105	-0.427	-0.189	0.090
YLR246W	0.152	-0.121	-0.172	0.031	-0.002	0.013
YLR247C	0.094	-0.016	0.001	-0.062	0.015	0.099
YLR248W	0.160	0.024	-0.174	-0.069	0.021	0.159
YLR250W	0.143	0.012	-0.035	-0.065	0.009	-0.019
YLR251W	0.062	0.006	0.052	-0.087	0.013	-0.026
YLR252W	0.100	-0.028	0.020	-0.034	0.015	-0.019
YLR253W	0.136	-0.024	0.044	0.034	0.014	0.015
YLR254C	0.066	-0.057	0.102	0.067	0.004	-0.034
YLR255C	0.112	-0.023	0.049	0.090	-0.032	-0.019
YLR257W	-0.015	0.037	0.049	0.030	0.007	-0.020
YLR258W	0.056	-0.014	-0.067	0.055	0.013	0.086
YLR260W	-0.041	0.160	-0.092	-0.135	-0.349	0.042
YLR261C	0.318	-0.035	0.082	-0.202	-0.087	-0.082
YLR262C	0.233	-0.026	0.037	-0.276	-0.108	-0.100
YLR262C-A	-0.163	0.008	-0.167	0.209	-0.015	0.199
YLR263W	0.138	-0.036	0.019	-0.105	0.021	-0.019
YLR264W	0.156	0.020	0.034	-0.067	-0.198	0.050
YLR265C	0.023	-0.058	0.057	0.038	0.002	0.031
YLR266C	0.032	-0.033	0.039	0.142	0.002	0.057
YLR267W	0.341	-0.057	-0.028	-0.155	-0.055	0.037
YLR268W	0.014	0.006	-0.084	0.022	-0.022	0.018
YLR269C	0.030	0.017	-0.098	-0.019	-0.000	0.075
YLR270W	-0.076	0.036	0.017	0.070	0.018	0.100
YLR271W	-0.006	0.028	-0.081	-0.011	0.005	0.088
YLR273C	-0.009	-0.020	-0.040	0.006	0.012	0.071
YLR278C	0.081	-0.120	-0.054	-0.149	-0.088	0.072
YLR279W	-0.009	-0.055	0.082	-0.074	-0.040	0.032
YLR280C	0.062	-0.044	0.001	-0.006	0.015	0.043
YLR281C	-0.006	-0.063	0.026	0.073	-0.000	0.039
YLR282C	-0.039	-0.061	0.076	0.140	-0.014	-0.021
YLR283W	-0.050	-0.027	-0.073	0.034	0.018	0.101
YLR284C	0.048	-0.038	-0.030	0.001	-0.001	0.095
YLR285W	0.073	-0.125	0.025	0.007	0.002	0.084
YLR286C	-1.130	-0.211	0.114	0.456	0.228	-0.032
YLR287C	-0.140	0.046	-0.058	0.020	-0.011	0.077
YLR287C-A	-0.006	0.026	-0.078	0.017	-0.176	0.093
YLR288C	0.033	-0.022	0.096	0.000	-0.042	0.005
YLR289W	0.031	-0.028	0.008	0.039	-0.033	0.054
YLR290C	0.002	-0.029	0.031	0.126	-0.000	0.027
YLR292C	-0.025	-0.025	0.115	0.136	-0.010	-0.097
YLR294C	-0.082	0.002	0.073	0.146	-0.039	-0.127
