ORF     	TAG          	PreSpo1	Spore1	Germ1_0	Germ1_1	Germ1_2	Germ1_3	Germ1_4	PreSpo2	Spore2	Germ2_0	Germ2_1	Germ2_2	Germ2_3	HomDip1	HomDip2	HomDip3	HomDip4	HomDip5
YAL065C  	tag_439_st     	3940.3	4676.55	7336.47	10768.2	8707.8	9718.07	10722.5	9137.8	14945.7	13169	9410	10456.2	10339.9	10944.3	5911.78	7705.74	10824.5	10501.7
YAL066W  	tag_438_at     	1438.5	1311.26	2057.08	3585.42	2399	2644.31	2229.4	5217.5	5990.71	5278.56	6241.5	5899.54	5976.03	4192	2150.7	3438.9	4199.89	3678.2
YAL066W  	tag_438_st     	1216.5	1414.11	2218.42	4133.64	3110.8	3349.74	3212.21	2778.5	5293.78	4664.48	2874.8	2904.24	3023.16	2960.8	1646.54	2256.76	2437.27	2600.22
YAL067C  	tag_437_at     	7248	6098.42	9567.08	12309	9516.3	11243.3	11690.6	17763.3	12223.2	10770.1	20615.8	24290.4	26741.2	11020	13560.5	9990.12	16512.3	12681.1
YAL067C  	tag_437_st     	4531.8	4895.72	7680.3	8887.81	7265.5	8178.32	8910.2	9067.5	14313	12611.5	7669.5	9030.62	10013.3	6894.5	5725.58	4735.12	8475.18	7394.3
YAL068C  	tag_436_at     	11585.3	10648.1	16704.6	19479.7	15576.8	17299.4	18724.5	25952.3	9749.07	8590.14	27221.3	29589.6	31465.6	19773	24045.3	19846.5	28421.5	24313.6
YAL068C  	tag_436_st     	6043.5	7406.49	11619.1	14425.8	11920	12382.5	14070.5	14897.8	17077.9	15047.7	12088.8	12864.8	14016.4	12986.8	7826.13	9908.26	15278.3	13913.4
YAR002C-A	tag_3419_at    	1211.5	1172.42	1839.27	3167.92	2799	3369.88	2796.64	5644.5	5701.52	5023.75	8482.5	7531.4	7894.57	2816.3	1962.23	2808.22	3277.32	3747.68
YAR002C-A	tag_3515_at    	3345.5	3996.06	6268.94	6007.94	6532	6425.64	5786.34	9423	9269.27	8167.38	12405.3	11586.4	11376	5901.3	5843.83	6390.46	7013.98	7305.6
YAR002C-A	tag_3419_st    	2861.5	2953.11	4632.78	8312.22	8329.8	7839.84	8390.96	11620.5	11416.6	10059.5	11111.3	10983.6	11397.1	6257.8	2889.85	5564.38	5757.9	7431.92
YAR002C-A	tag_3515_st    	4859	5164.49	8101.94	9539.9	10998.8	11955.9	10493.7	17162.5	14964.4	13185.5	18549	19801.1	19579.7	8202.8	6167.58	8344.65	11421.9	9906.8
YAR002W  	tag_505_at     	7404	5659.05	8877.8	9065.12	6358.3	5612.69	5756.76	8685.3	7085.96	6243.61	5024.3	4595.31	4378.11	10513.8	12492.8	2378.41	2163.88	1259.47
YAR002W  	tag_505_st     	4349	4945.09	7757.75	5696.47	4478.8	3412.14	4026.36	4987.5	5569.39	4907.33	2260.3	1814.94	2058.98	8248.5	5070.95	1742.24	1524.04	1102.27
YAR003W  	tag_506_at     	3076.5	1506.67	2363.62	1056.48	675.5	650.73	756.151	10500.8	1019.36	898.18	986	662.665	1460.25	8091.5	6466.25	5846.57	7006.33	6095.25
YAR003W  	tag_506_st     	2561.8	1572.71	2467.24	994.111	660.8	653.216	794.425	6932.5	954.648	841.163	777.3	610.759	1108.36	5361.3	3968.24	3829.58	4352.21	3947.42
YAR007C  	tag_507_at     	521.3	613.065	961.763	745.647	620.3	738.365	726.958	783.3	1147.65	1011.23	1035.8	811.49	1044.71	669	1034.77	681.643	864.33	850.317
YAR007C  	tag_507_st     	519	604.495	948.318	762.831	606	715.12	760.951	790.5	1144.78	1008.69	905	841.568	1016.35	664.5	990.236	608.547	934.8	791.365
YAR008W  	tag_508_at     	483.3	542.788	851.514	604.995	485.5	562.226	593.322	582	1591.35	1402.17	577.5	620.367	791.491	587.5	923.055	563.287	831.217	654.09
YAR008W  	tag_508_st     	489.5	573.413	899.558	637.708	517	608.467	688.035	625	1883.73	1659.8	650	665.589	807.404	588.5	909.679	554.301	901.688	733.816
YAR014C  	tag_511_at     	3216.3	2957.91	4640.31	7881.35	6596.5	6502.33	6531.99	8888.5	12499.9	11014	11942	8948.64	9997.42	7925	3693.13	5142.79	5578.75	5023.58
YAR014C  	tag_511_st     	2178.5	2742.28	4302.03	8081.83	7319.8	6307.55	6288.07	4920.3	9600.48	8459.22	4993.5	4010.24	4389.87	5668.5	2228.98	3051.5	3236.57	3101.03
YAR015W  	tag_512_at     	1835.3	2621.72	4112.9	2353.54	1560.8	1689.29	1704.84	1649.8	3641.72	3208.81	1148	932.43	1834.82	15269.8	20874	14924.9	20919.3	16886.7
YAR015W  	tag_512_st     	2664.8	5091.12	7986.85	3300.93	2245	2565.63	2836.6	1977.3	5857.3	5161.01	1044.8	917.287	1808.94	24427.5	20172.5	20308.8	27609.3	23933.2
YAR018C  	tag_513_at     	2540.3	2061.79	3234.5	5643.27	3741	4065.11	4563.11	3922.3	3211.93	2830.11	5123.3	5265.81	7188.18	11939.3	16780.1	7399.77	9069.52	6913.56
YAR018C  	tag_513_st     	1830	2186.58	3430.26	4595.06	3354.3	3405.92	3975.11	2780.8	2847.17	2508.71	2462	2457.76	3271.13	9308	8162.04	4992.87	6178.51	5175.59
YAR019C  	tag_514_at     	489.3	573.984	900.454	634.271	508.5	583.979	656.896	592.8	1590.23	1401.19	642.5	711.02	799.101	588.3	1005.44	568.766	886.065	709.533
YAR019C  	tag_514_st     	485.8	553.073	867.648	652.346	520.8	636.435	796.631	650.5	1781.48	1569.7	649.5	717.286	872.162	572	967.437	601.643	852.103	716.551
YAR020C  	tag_515_at     	9818.3	8361.22	13116.9	14715	13388.8	14087.7	14069.2	31519.3	39274	34605.3	35869.5	31849.5	39281.2	19706.5	13026.6	19424.6	23938	24081
YAR020C  	tag_515_st     	9814.3	10432.4	16366.1	21245.5	21751.3	21896.1	23574.3	29277.8	47053.3	41459.9	26096.5	24246.5	30406.4	22282	9924.85	20171.5	21401.1	26821.9
YAR023C  	tag_516_at     	4109	3769.58	5913.63	10500.9	10510.5	10553.4	9875.89	17865.3	23782.3	20955.2	24454.5	17537.2	23480.4	10020.5	4602.05	10359.4	12335.5	13396.9
YAR023C  	tag_516_st     	5761	5984.15	9387.81	14862	15503	14176.8	15531.1	19005.8	27435.2	24173.8	22812	17072.1	23804	13107	6008.75	12168.5	12859.3	16327.7
YAR027W  	tag_517_at     	4072.8	3406.42	5343.93	8844.53	8473.8	7978.19	8011.46	16263.5	17854.7	15732.2	20302.3	15460.9	19904.9	9867	5708.86	9012.59	11148.5	11396.7
YAR027W  	tag_517_st     	4688.3	5099.92	8000.65	11937.4	11762.8	11834.7	13095.1	18630.8	26529.3	23375.6	17740.5	12524.3	19041.9	11672	5266.26	9432.86	10638.6	13326
YAR028W  	tag_518_at     	12664.3	11494.5	18032.4	28336	26565	27185.2	28658.4	35381.8	41398.2	36476.9	40472	37213.7	48941.4	27231	38687.3	29845.2	43572.7	38101.2
YAR028W  	tag_518_st     	5553	6759.48	10604.1	16818.2	15412.5	14189	17988.8	14117.8	18795	16560.7	15659	13399	18111.3	13695	17279.3	14310.4	21964	19479.5
YAR029W  	tag_519_at     	5850	4871.38	7642.12	13195.6	13094	12563.4	12256.3	23294	29088.9	25630.9	28913.8	20894	30104.1	16152.5	6000.39	14616.7	16097.6	19049
YAR029W  	tag_519_st     	5539	5516.78	8654.61	15682.4	16247.3	14294.3	14867.2	17256.5	26332.8	23202.5	18113.5	11090.4	18086.7	13506.8	5783.8	12654.2	13140.7	16880
YAR030C  	tag_521_at     	13574.8	12592.1	19754.2	19819.2	18543	18961.9	18851.2	35397.5	46392.7	40877.7	38932.8	34337.7	45294.6	27105.5	23446.9	26588.5	31603.7	31462
YAR030C  	tag_521_st     	9640.5	11611.1	18215.2	23059.7	23435	20195.4	24958.9	24701.3	39836.8	35101.2	23695.3	19250.7	25630.5	23482.8	10771.5	20979.5	22494.3	26414.8
YAR031W  	tag_520_at     	17710.8	15054.7	23617.4	24332.2	22214	23387.1	25093.2	39765	52022	45837.8	43266.8	40698.3	54096.7	28893.5	33638.1	25019.7	32789	31429
YAR031W  	tag_520_st     	5835.5	6914.89	10847.9	14874.5	15399.3	14009.7	16693.6	15636.3	25005.9	22033.3	16025	10605.8	16120.8	18910	7578.08	14716.1	17435.2	20129.4
YAR035W  	tag_523_at     	10405	8056.46	12638.8	15801.1	13854.5	14441	14274.5	31185.5	32341.1	28496.5	26371	23719.4	30452.1	24407.8	18230.8	22802.7	28764.5	29821.9
YAR035W  	tag_523_st     	7270.5	7167.09	11243.6	13377.6	12079.3	11187.3	13429.9	18198.8	21716.9	19135.3	10991	9505.82	12162.9	16613.5	10581	14585.5	17145.3	18452.8
YAR037W  	tag_524_at     	8491.3	7706.45	12089.7	13479.4	12936.3	13768.9	14073.8	28110.5	31723.1	27952	26199	21830.6	28103.5	18725	13908.9	16932.6	21985.7	22611.4
YAR037W  	tag_524_st     	6517	6755.71	10598.2	12567	12148.8	11760.8	14883	18974.5	24923.9	21961.1	13332.3	10972.3	13317	15734.5	9069.43	12441.1	14842.2	17282.2
YAR040C  	tag_525_at     	13810.8	14099.3	22118.8	19182.8	16913	17709.3	19521.1	36899.3	41293.2	36384.4	24680.3	27184.9	31972.1	28790.5	34584.5	31535.6	41750.7	38398.3
YAR040C  	tag_525_st     	10403	12659.9	19860.5	16058.3	14531.8	13706.7	17209.7	25300.8	31013.3	27326.6	13228.8	14243.9	16162.6	21077.3	20062	19643.6	24357.5	25774.1
YAR042W  	tag_526_at     	18044.5	23152.3	36320.8	32204.9	28564.8	30394.8	31218.2	36077.5	50053.6	44103.4	41544.8	41946.6	53278.7	35375.8	65891.3	42086.5	58673.9	49364.6
YAR042W  	tag_526_st     	24371.3	32478.2	50951	36119.6	34633.5	34210.9	41735.3	42526.3	63039.2	55545.4	36623.3	38299.6	46893.8	42144.3	49860.6	42063	54935.9	51439.4
YAR043C  	tag_527_at     	1341.8	1555.23	2439.81	3787.17	3144.3	2960.3	3393.47	4841.3	5616.04	4948.43	6555.5	5712.81	7172.96	7851.5	6940.47	8473.96	11296.2	9973.19
YAR043C  	tag_527_st     	774	977.59	1533.62	2066.5	1952.3	1729.44	1940.98	2109.3	3058.87	2695.24	2443	2070.29	2625.62	2902.5	2057.99	2474.3	3108.02	3409.13
YAR044W  	tag_528_at     	11844.3	12738.4	19983.7	20676.2	17713	17813.1	19416.9	30889	33272.1	29316.8	33255	31679.2	34689.3	17614.5	32303.1	21745.7	31298.9	22471.8
YAR044W  	tag_528_st     	6799.5	9005.48	14127.6	13448.2	12679.8	11249.5	14221.9	17453.5	22471.4	19800.1	11592	9760.65	11354.2	11047.8	11814.1	12330.7	15692.1	13783.6
YAR047C  	tag_529_at     	7361	6597.79	10350.5	14598.5	13615	14414.3	14782.8	25799	31397.1	27664.8	30755.8	26224.1	34761	11072.5	15635.5	13560.3	19454.2	17099
YAR047C  	tag_529_st     	7107	9000.91	14120.4	17145.9	16305	16408.1	18993.9	20674.3	31926	28130.8	18637.3	17579.5	22163.1	14146.5	11818.7	14645.5	19648.6	20402.8
YAR050W  	tag_10156_at   	6001.3	5036.85	7901.7	5827.2	5455.5	6357.27	4448.29	20824.8	19247.9	16959.8	24474.8	25951.8	25413.9	10021.3	11194	10795.6	12684.8	12367.8
YAR050W  	tag_10156_st   	3170	3457.85	5424.6	8502.77	8292.5	7973.22	8598.17	11733.5	13803.3	12162.4	7520	8227.49	7481.8	7523.8	3915.35	5951.77	6332.7	7875.05
YAR050W  	tag_12267_at   	2565	2690.51	4220.82	4183.67	4221	4499.55	4175.57	11149.5	12418.9	10942.6	8772	9174.43	8077.5	5431.3	3397.05	5911.77	4865.55	6284.46
YAR050W  	tag_12267_st   	5772.3	5525.93	8668.96	12626.2	12307	13379.8	11813.9	22309.3	24270.4	21385.3	21088	23777.1	20653.2	11214	7400.55	12722.7	12692.9	13262.2
YBL001C  	tag_5721_at    	11896.5	10219.6	16032.3	13213	15712	16429.9	14864.8	34026.5	29169.1	25701.6	34799.8	38110.6	37334	18262.8	27199.2	22269.9	19495.8	21611.4
YBL001C  	tag_5721_st    	10666	11545.4	18112.2	16511.4	22087	20518.8	22547.4	27339.3	29803.9	26260.9	22839.5	23840.3	22819.4	17863.8	15315.6	19229.9	14909.3	18584.4
YBL001C  	tag_5817_at    	1223.8	1460.96	2291.92	3094.73	2886.3	2867.69	2396.77	3421.5	4061.45	3578.64	4601.3	4089.83	4463.21	2470.3	3015.55	2719.78	3363.07	3016.11
YBL001C  	tag_5817_st    	5778	7117.15	11165.2	13183.7	13338.5	13202.3	11223.3	20555.8	24513.8	21599.7	22022.5	21571.1	22349.7	12190.8	12399.3	13843.8	17184.7	15194.3
YBL002W  	tag_5722_at    	4237.8	3559.89	5584.68	10035.3	12469.5	12466.8	11106.1	17876.8	16693.9	14709.4	22336.8	21416.2	21921.4	7036.5	5610.83	8976.75	7680.48	9619.05
YBL002W  	tag_5722_st    	1059	1120.43	1757.71	3383.92	4143	4103.89	4339.69	2971.5	3938.42	3470.24	3985.3	3612.33	3748.51	1531.8	1602.77	1758.35	1936.68	2074.28
YBL002W  	tag_5818_at    	2683.5	3179.02	4987.19	5899.75	5897	6011.7	5631.56	10692	12723.3	11210.8	12312.5	11669.3	12614.5	7384.5	5011.67	6494.24	6550.4	7871.96
YBL002W  	tag_5818_st    	4853.3	5170.77	8111.8	12821	12658.3	14098.9	12544.1	20869.5	24105.8	21240.3	22202.8	22205.3	23152.9	11213.8	6409.55	10743.3	12357	13906.1
YBL003C  	tag_5723_at    	10647.8	8273.8	12979.8	16393.7	19508.3	18887.7	20215.2	28749.8	23054.5	20313.9	34224.3	37344	38491.5	13823.8	33536.5	17766	19748	17440.1
YBL003C  	tag_5723_st    	6400.5	6814.9	10691.1	12063.4	14662.5	13789.6	16534.6	17735.8	18330	16151	16428.8	17135.6	17035	10151.5	13766.8	10974.8	11225.2	11691.9
YBL003C  	tag_5819_at    	1651.3	2329.42	3654.34	5591.46	5981.3	5829.23	4431.16	7207.8	9487.84	8359.97	11087.3	9164.82	9427.32	4844.5	2492.69	4559.99	4886.26	6106.2
YBL003C  	tag_5819_st    	3847.5	4391.78	6889.74	11762.6	10648.5	11655.1	10398.1	15962	16516.6	14553.2	17372.8	17866.1	18411.2	6878.3	6125.78	8751.55	11115.4	10680.6
YBL004W  	tag_5724_at    	528.8	567.128	889.698	627.525	574.5	625.87	635.748	700	1120.49	987.294	712	734.728	916.026	568.8	976.252	580.273	830.877	691.988
YBL004W  	tag_5724_st    	494.3	533.418	836.815	614.796	586.3	602.625	656.896	672.5	1037.73	914.369	699	713.318	879.081	553	944.638	533.698	861.443	717.955
YBL004W  	tag_5820_at    	467.3	974.733	1529.14	607.541	467.3	581.12	594.878	592.5	879.554	774.997	621.8	655.145	784.987	504.3	943.574	599.78	823.236	733.395
YBL004W  	tag_5820_st    	468.5	644.832	1011.6	615.814	460.3	586.092	585.537	597	905.917	798.225	615.5	662.456	827.883	541	948.438	553.205	828.33	712.34
YBL005W  	tag_5725_at    	4767.8	4322.31	6780.74	7600.69	10081.8	9595.63	8655.9	21240.3	18977.1	16721.2	22841	22681.3	20947.9	8403.3	5391.2	10201.4	7770.48	9998.03
YBL005W  	tag_5725_st    	2996.5	3037.1	4764.54	8588.69	11290.8	10195.1	10600.1	12886.3	14899.7	13128.5	12495.3	11700.6	10270	5903.3	3359.81	6010.95	4632.91	6140.59
YBL005W  	tag_5821_at    	2071	2682.29	4207.92	5370.62	5486	5681.31	5195.62	6161	7874.44	6938.37	7675.3	7772.34	7621.28	3929.5	4785.2	4578.08	6199.4	5796.98
YBL005W  	tag_5821_st    	5647.8	6969.17	10933.1	12095.2	12927.3	13509.3	11034.8	19678.3	23901.3	21060.1	18980.5	20223.3	19921.2	10399.8	13249.7	13704.6	17814.7	16294.4
YBL006C  	tag_5728_at    	2396.5	3425.62	5374.04	7317.73	6883	4647.1	4142.74	5351.3	8724.92	7687.74	7662.5	4564.5	1782.93	6920.8	8751.77	6224.65	5087.49	4478.97
YBL006C  	tag_5728_st    	1917.3	3032.76	4757.73	7835.53	8115.3	5515.36	5085.98	5396	9911.56	8733.32	6237	3443.35	1480.31	6444.5	3584	4486.02	3862.82	3750.21
YBL006C  	tag_5824_at    	491.5	555.358	871.234	664.82	517	655.454	653.912	691	928.285	817.935	750.8	692.952	887.383	556	924.119	591.561	846.16	666.021
YBL006C  	tag_5824_st    	475.3	538.789	845.24	634.271	492.3	562.848	614.989	626.5	933.877	822.862	940.3	712.273	795.642	491.8	919.255	564.931	821.877	710.937
YBL007C  	tag_5729_at    	706	665.058	1043.33	677.549	584.3	665.647	701.658	980.5	1003.86	884.524	810.3	839.689	1011.5	4304.8	3668.81	1118.68	1034.99	926.393
YBL007C  	tag_5729_st    	1095	1003.87	1574.85	772.377	723.3	793.68	827.51	1720.3	1268.6	1117.8	997.8	1012.53	1088.72	7513.8	3685.08	1564.93	1179.33	1253.16
YBL007C  	tag_5825_at    	534.5	594.21	932.184	599.903	466	547.558	615.378	674.3	855.268	753.598	602	624.022	845.456	2444.8	1507.01	684.931	1057.06	819.718
YBL007C  	tag_5825_st    	633.3	635.119	996.362	666.984	471.5	568.441	644.571	863.5	882.749	777.812	597.8	687.208	772.811	4675.8	2092.19	832.876	1364.93	926.815
YBL008W  	tag_5730_at    	4186	4224.61	6627.47	6754.23	8089	6977.55	6941.72	14064.5	12404.5	10929.9	15501.5	16450	15983.4	8881.8	6422.47	10115.4	7958.62	8908.54
YBL008W  	tag_5730_st    	2220.3	2808.21	4405.47	4794.9	5786.8	5955.4	6249.53	6704.5	6468.92	5699.92	6041.5	6572.86	6588.33	5509	3145.2	5135.66	3957.07	4477.29
YBL008W  	tag_5826_at    	1013.8	1251.04	1962.61	2322.35	2151.5	2269.79	2154.8	1995	2234.91	1969.24	2551.3	2577.03	3194.75	1989.8	2582.36	2414.24	3491.28	2789.01
YBL008W  	tag_5826_st    	2004	2490.54	3907.11	5239.51	5012.3	4907.27	4672.49	5108.5	5215.81	4595.78	5560.5	5980.17	6937.03	3721	4854.66	4921.97	7489.1	5818.73
YBL009W  	tag_5731_at    	9396.8	8246.72	12937.3	12193.2	15029.5	14442.9	15025.1	26339.5	22345.9	19689.6	28678	29942.1	28527.6	15048.5	21148.8	18538.4	19298.5	18238
YBL009W  	tag_5731_st    	9161.3	10253.9	16086.1	14228.5	17764.3	17315.3	19812	23374	20866.1	18385.7	18880.3	21010.8	18748.1	12360.8	14770.7	13900.3	13591.2	13534.9
YBL009W  	tag_5827_at    	2285.8	2909.69	4564.66	5809.38	5989.5	5885.16	5352.61	6527.8	6371.45	5614.04	10464.3	9429.58	9786.12	4439	7731.13	5601.09	7888.49	6909.35
YBL009W  	tag_5827_st    	4086.8	4851.95	7611.64	11607.7	11564.3	11250.1	10750.6	14769.8	13245.7	11671.1	20575	19624.1	19521.6	7526	11385.1	9562.73	14017.8	12592.4
YBL010C  	tag_5732_at    	5797.3	4578.05	7181.94	7000.78	8500.5	8572.98	7786.62	20128	18599.3	16388.3	23838.3	23006.1	21500.7	8922.5	7346.29	10470.1	8569.94	10411.1
YBL010C  	tag_5732_st    	4537.3	4795.73	7523.44	8613.25	11363.5	10651	11357.2	16930.8	17353.5	15290.6	12865.8	12749.4	12204.9	9015	4736.56	9489.63	7002.09	9139.01
YBL010C  	tag_5828_at    	3378.8	3646.96	5721.28	6019.4	6386.5	6957.28	6470.1	6534.3	6219.19	5479.88	11001.3	10743.1	11293.7	5169.3	8529.86	6169.09	8091.42	7607.66
YBL010C  	tag_5828_st    	4979.3	5630.48	8832.98	10813.7	11142	12270	11659.5	18554	15190.5	13384.7	19009.8	20255.4	20718.2	7887.3	12925.2	9272.32	13798.7	11537.8
YBL011W  	tag_5733_at    	7998.3	6711.72	10529.2	9703.09	12189.5	11731.5	10791.2	22999	17860.8	15737.6	26799.8	29610.5	26263.8	14620.3	16570.8	15964.7	12454.7	10594.6
YBL011W  	tag_5733_st    	12466.5	14445.6	22661.9	17736.8	24054.8	21056.2	23839.9	28225.3	28435.7	25055.4	24282.8	25622	24584	22215.8	21016.6	23073.2	15997.4	16288.4
YBL011W  	tag_5829_at    	1988.5	2883.98	4524.32	5399.26	5958	6121.09	5189.78	5812.8	6725.67	5926.15	7787.5	7671.56	6834.63	6472.8	5393.93	5739.72	5787.61	4142.52
YBL011W  	tag_5829_st    	3380.5	5281.04	8284.79	7965.62	9641.5	9455.54	7981.23	10515	14499.5	12775.8	11808	12379.1	11136.2	10718	10288.4	10923.3	11790.7	7959.26
YBL012C  	tag_5734_at    	12686.8	10875.2	17060.8	12405.1	12722.3	12330.9	11928.4	33643.5	28499.3	25111.4	20722.8	21678.7	21401.1	17828.8	25485.9	18504.4	16247.4	10923
YBL012C  	tag_5734_st    	8394.8	9701.05	15218.8	10399.1	11165.5	10367.9	11579.4	21970	22945.1	20217.5	10587.8	10154.6	10285.6	16165.3	13209.7	16932.6	11752.2	10256.3
YBL012C  	tag_5830_at    	8215.3	10547.2	16546.3	11761.3	10419.8	11279.1	11354.3	23207.8	24897.5	21937.8	17975.5	16723.1	17470.9	20176.3	20062	18862.8	17836.4	17181.8
YBL012C  	tag_5830_st    	13740.3	16081.2	25227.8	21648.3	17649.8	19238.5	19346.2	37693.8	36593	32243	27150.8	26059.4	25915.1	28720.8	37075.7	28875.6	29394.8	24924.6
YBL013W  	tag_5735_at    	3103.3	2644.58	4148.76	3912.16	5004.5	5107.39	4261.2	10538.5	7723.14	6805.05	11417.3	11506.9	9874.68	6862.3	8814.54	7444.92	6920.24	6557.46
YBL013W  	tag_5735_st    	1227.3	1788.34	2805.52	1881.3	3011.3	2711.07	2353.95	3507.5	5120.43	4511.73	2737	2649.09	2317.46	3184.5	2256.04	3792.65	2812.04	3108.75
YBL013W  	tag_5831_at    	564.5	606.209	951.007	895.209	767	873.856	902.113	1144.8	1078.95	950.691	1667	1562.72	1717.2	665.5	1020.33	723.067	1026.16	886.811
YBL013W  	tag_5831_st    	811.8	1037.58	1627.74	1513.44	1489.3	1511.53	1609.48	29167	20870.1	18389.2	7457.5	8900.8	7188.18	1262.3	1681.5	1009.09	1209.55	1187.47
YBL014C  	tag_5736_at    	512	575.698	903.143	626.888	546.8	625.248	688.294	724	965.832	851.018	727.8	794.571	904.68	576.3	1075.81	616.218	908.14	715.849
YBL014C  	tag_5736_st    	503	563.928	884.679	620.906	545.3	642.651	687.646	684.3	935.475	824.27	638.3	673.944	827.883	550.5	930.958	599.999	896.593	736.202
YBL014C  	tag_5832_at    	536.3	610.208	957.282	780.015	640	745.201	687.386	851.5	1119.21	986.167	854	933.684	1017.45	612.8	1076.57	672.876	911.876	815.507
YBL014C  	tag_5832_st    	501	583.126	914.795	717.262	545.5	641.781	646.128	746.8	1039.81	916.199	738.5	758.017	944.393	626.8	1038.11	580.821	838.858	775.223
YBL015W  	tag_5737_at    	8067.5	6441.47	10105.2	8809.28	10858.5	11008.7	9631.32	28165.8	18370.8	16186.9	24912	27649.7	24761.8	13894.8	11763.5	16454	14637.6	15936.5
YBL015W  	tag_5737_st    	5431	5153.97	8085.44	10149.9	13817	13237.1	13439.3	18949.5	16630	14653.1	16254	17154.1	15550.3	10279.8	5237.69	10964.7	8447.68	12416.2
YBL015W  	tag_5833_at    	1862.8	2157.44	3384.55	5049.86	5507.5	4945.18	4541.06	7745.5	9487.04	8359.26	10603.3	9621.43	9100.76	4905	3297.49	5378.62	5010.73	6772.92
YBL015W  	tag_5833_st    	5842	5154.2	8085.8	13532.9	13049.8	14931.4	13562.6	22272.8	20036.1	17654.3	24243	23135.6	21940.8	11430.3	6217.28	10640.3	11734.3	14454.5
YBL016W  	tag_5738_at    	525.5	584.269	916.588	681.367	545.3	643.024	685.44	737.8	1041.72	917.889	730	734.519	874.93	606	1051.49	691.287	930.216	727.079
YBL016W  	tag_5834_at    	471.8	534.561	838.607	645.09	512.5	600.76	659.491	635	905.917	798.225	629.5	672.9	833.418	526	995.556	550.465	824.934	699.427
YBL016W  	tag_5738_st    	526	574.784	901.709	696.642	562.5	691.129	681.807	717.8	1048.59	923.942	714.3	749.871	853.067	614.3	997.835	623.342	903.046	806.103
YBL016W  	tag_5834_st    	499.5	555.358	871.234	629.179	508.3	587.708	649.112	599.8	887.543	782.036	610.3	645.432	801.177	506	992.212	556.712	854.99	713.463
YBL017C  	tag_5739_at    	3378.3	2625.38	4118.64	5850.11	5455	5258.05	4156.36	11199	14427.2	12712.2	13989	10574.4	14350.3	7443	5226.29	7703.55	8605.09	8617.28
YBL017C  	tag_5835_at    	1853	2009.8	3152.93	5316.14	5414.8	5376.51	4843.36	8041.3	7667.54	6756.06	9829.8	8673.44	8886.28	5006	3103.7	4320.32	4598.95	6418.5
YBL017C  	tag_5739_st    	1766	1810.97	2841.01	4697.53	4646.5	4412.54	4388.61	5475	8261.1	7279.06	5013.8	4473.43	5117.43	4125.5	2078.2	3688.54	4008.86	4316.57
YBL017C  	tag_5835_st    	5198.8	5449.36	8548.85	12975.6	12708	12660.1	11747.7	20661	19647.8	17312.2	20542.3	20707.1	19635.1	10167.8	6850.03	10972.4	12263.6	14372.4
YBL018C  	tag_5740_at    	506.3	586.783	920.532	641.908	530.3	611.326	645.479	636.5	931.96	821.173	673.5	696.607	884.201	590.8	1002.09	605.479	881.82	755.572
YBL018C  	tag_5836_at    	490	537.646	843.448	617.342	482.5	551.039	629.001	593	933.557	822.58	582.5	612.012	787.755	540.3	932.174	555.944	835.462	657.318
YBL018C  	tag_5740_st    	511	556.843	873.564	715.353	592.3	666.02	653.004	870.8	1187.92	1046.7	883	883.866	1064.78	642.3	986.132	673.205	1015.46	792.066
YBL018C  	tag_5836_st    	502.8	544.845	854.741	620.269	493	542.338	620.568	638	992.674	874.669	609.3	643.343	858.325	551.3	958.317	563.287	809.142	702.234
YBL019W  	tag_5741_at    	3158.8	2799.99	4392.56	7718.68	5759	5545.81	3858.34	9149.3	9644.74	8498.21	11198.5	9413.91	10476.2	7359.3	10683.6	6907.72	7500.48	4413
YBL019W  	tag_5837_at    	5441.3	5588.2	8766.66	12719.2	12990.8	12917.7	11541.4	18684.5	16176.3	14253.3	19465	18834.8	17207.3	13015	7713.35	11460.8	11986.8	10136.7
YBL019W  	tag_5741_st    	1654.8	2096.88	3289.53	4481.14	3871.5	3338.8	2940.01	3484.5	5300.49	4670.39	3526	2928.47	3139.4	4326.5	4340.17	3480.32	3756.18	2451.85
YBL019W  	tag_5837_st    	11393.3	13169.5	20660.1	20661.2	20264	19566	19130.6	35043.8	35452.2	31237.8	31685.3	33129.6	30598	21183	22525.8	20296.4	22373.2	17371
YBL020W  	tag_5742_at    	485.3	749.619	1175.99	639.362	493.5	593.551	642.884	625	869.169	765.846	649.5	650.132	803.944	571.5	960.293	602.52	880.122	777.609
YBL020W  	tag_5838_at    	515	556.501	873.026	643.817	583.3	582.115	664.032	645	866.452	763.453	673.5	714.362	891.119	569.8	950.718	577.533	858.386	674.864
YBL020W  	tag_5742_st    	477.3	966.734	1516.59	587.175	466	557.503	616.027	586	896.011	789.497	565	552.795	757.313	536.5	980.356	559.999	804.557	688.198
