ORF	hom | growth (relative abundance in pooled culture) | hydroquinone [1 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [2 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [4 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [1 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [2 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [4 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [0.55 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [1.1 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [2.2 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [0.55 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [1.1 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [2.2 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [87.5 uM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [175 uM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [350 uM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [87.5 uM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [175 uM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [350 uM], time [15 generations] | North M~Vulpe CD, 2011
YMR216C	0.000	0.000	0.000	0.000	0.000	3.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR219W	0.000	0.000	0.000	0.000	0.000	2.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR228W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.700
YMR234W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR237W	-1.500	-1.300	-1.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR238W	0.000	1.700	1.600	2.400	0.000	0.000	0.000	0.000	0.000	2.200	1.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR244C-A	0.000	2.400	2.200	0.000	0.000	2.200	2.100	2.400	2.200	2.400	0.000	0.000	0.000	0.000	0.000	0.000	2.600	0.000
YMR244W	0.000	0.000	0.000	1.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR250W	2.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.400	2.200	0.000	0.000	0.000
YMR256C	1.900	2.300	0.000	0.000	0.000	0.000	2.300	2.500	2.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR261C	0.000	0.000	0.000	0.000	0.000	0.000	2.100	2.300	2.300	0.000	0.000	0.000	0.000	0.000	2.400	2.600	0.000	0.000
YMR262W	0.000	0.000	0.000	2.000	0.000	0.000	0.000	2.000	2.100	2.300	1.800	1.700	0.000	0.000	0.000	2.800	2.400	2.500
YMR264W	0.000	0.000	0.000	0.000	0.000	-1.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR267W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.300
YMR272C	3.700	3.100	0.000	1.700	0.000	0.000	2.000	1.700	1.700	0.000	0.000	0.000	2.700	1.800	0.000	0.000	0.000	1.800
YMR274C	0.000	0.000	0.000	0.000	0.000	-2.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR275C	0.000	0.000	0.000	-2.300	0.000	-2.500	0.000	0.000	0.000	0.000	0.000	-2.650	0.000	0.000	0.000	0.000	0.000	0.000
YMR276W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR278W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR280C	2.100	0.000	1.900	0.000	0.000	0.000	2.900	3.000	3.000	2.200	0.000	0.000	0.000	0.000	0.000	2.100	2.300	2.300
YMR283C	0.000	-1.100	-1.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR284W	0.000	0.000	0.000	1.900	2.100	0.000	0.000	0.000	0.000	2.750	2.000	2.000	0.000	0.000	0.000	0.000	0.000	2.000
YMR286W	0.000	0.000	2.100	0.000	0.000	0.000	1.800	1.800	1.900	2.700	2.000	2.500	0.000	2.200	1.800	0.000	0.000	0.000
YMR289W	0.000	0.000	2.100	3.900	3.400	3.300	0.000	0.000	1.900	0.000	0.000	0.000	0.000	0.000	0.000	2.200	3.500	3.700
YMR291W	0.000	0.000	0.000	3.200	3.200	3.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	3.100	2.900
YMR294W-A	0.000	1.900	1.800	0.000	0.000	0.000	1.700	0.000	2.000	2.100	0.000	0.000	0.000	2.100	0.000	2.300	2.200	0.000
YMR299C	0.000	0.000	0.000	2.300	2.300	1.900	0.000	0.000	0.000	2.300	2.200	2.300	0.000	0.000	0.000	0.000	2.300	2.300
YMR304W	2.300	2.200	0.000	0.000	0.000	0.000	3.400	3.400	3.400	0.000	0.000	2.000	2.700	3.700	1.800	0.000	2.600	3.500
YMR306W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.900	0.000	0.000
YMR307W	1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR311C	0.000	0.000	0.000	1.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL010W	0.000	0.000	0.000	2.100	1.900	0.000	1.600	0.000	1.200	0.000	0.000	0.000	0.000	0.000	0.000	2.500	2.500	2.400
YNL013C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL032W	0.000	0.000	-1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL041C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.200	0.000
YNL047C	0.000	0.000	0.000	4.000	4.000	4.300	0.000	0.000	0.000	4.100	4.300	4.200	0.000	0.000	0.000	0.000	4.100	4.200
YNL056W	0.000	0.000	-1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL058C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.300	0.000	0.000	0.000
YNL070W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL079C	0.000	0.000	0.000	-2.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL094W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL098C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.400	0.000	0.000
YNL099C	0.000	-2.000	-1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.700	0.000	0.000
YNL101W	0.000	0.000	0.000	2.700	0.000	0.000	2.400	2.700	2.700	2.700	2.500	2.300	0.000	2.100	0.000	0.000	2.800	2.800
YNL105W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.200	1.400	0.000	0.000	0.000	0.000	1.500	1.400
YNL108C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL109W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.700	0.000	0.000	0.000	2.000	1.700	1.900
YNL119W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.400	0.000	0.000	0.000	0.000	0.000	3.200
YNL120C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000
YNL122C	0.000	0.000	0.000	2.200	2.300	0.000	0.000	0.000	0.000	-2.300	0.000	0.000	0.000	0.000	0.000	3.100	2.500	2.100
YNL123W	0.000	0.000	0.000	0.000	0.000	0.000	1.400	0.000	1.600	0.000	0.000	0.000	0.000	0.000	0.000	2.400	2.200	0.000
YNL125C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL128W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.450	0.000	0.000
YNL130C	0.000	0.000	0.000	2.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.600	0.000	0.000
YNL135C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.400	0.000	0.000
YNL140C	1.800	0.000	2.000	4.200	4.400	5.000	0.000	0.000	1.700	4.200	0.000	0.000	0.000	0.000	0.000	3.300	0.000	0.000
YNL141W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.800	0.000	0.000
YNL148C	-1.900	0.000	-2.500	-3.900	0.000	0.000	0.000	0.000	0.000	0.000	-3.150	-3.900	0.000	0.000	0.000	0.000	0.000	0.000
YNL154C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.700	0.000	0.000
YNL170W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.900	0.000	0.000
YNL177C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.200	0.000	0.000
YNL183C	0.000	0.000	-1.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL187W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.500	1.500	3.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL203C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.900	0.000	0.000
YNL212W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL217W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.100	0.000	0.000
YNL229C	0.000	0.000	-1.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL231C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.200	0.000	0.000	0.000	0.000	0.000	0.000
YNL236W	2.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL239W	0.000	0.000	0.000	0.000	0.000	-2.550	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL253W	0.000	0.000	0.000	0.000	0.000	-1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL264C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	1.800	2.400	2.600	2.500	0.000	0.000	0.000	4.200	3.200	3.100
YNL270C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.300	0.000	0.000
YNL278W	0.000	0.000	0.000	2.400	0.000	2.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	2.400	2.300
YNL284C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.650
YNL289W	0.000	0.000	0.000	0.000	0.000	-1.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL292W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL294C	0.000	0.000	0.000	0.000	0.000	2.400	0.000	0.000	0.000	0.000	0.000	-1.900	0.000	0.000	-1.900	0.000	0.000	-1.700
YNL305C	3.700	0.000	0.000	0.000	0.000	3.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL311C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL314W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL325C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL326C	1.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNL338W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500	0.000	0.000	0.000	0.000	0.000	2.000	0.000	0.000
YNR005C	0.000	0.000	1.900	0.000	0.000	0.000	1.700	1.700	1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YNR019W	0.000	0.000	0.000	2.500	2.900	2.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.500	2.700
YNR024W	0.000	0.000	0.000	2.600	2.500	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	2.900	2.600
YNR064C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.700	0.000	0.000
YOL002C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.800
YOL013C	0.000	-1.500	-2.100	-4.200	-3.800	-3.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL013W-B	0.000	0.000	0.000	0.000	0.000	0.000	1.900	1.700	1.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL023W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000
YOL025W	0.000	-1.700	-1.900	-3.500	-3.300	-2.550	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL028C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.900	0.000	0.000
YOL031C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.300	0.000	0.000
YOL068C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.700	0.000	0.000
YOL079W	0.000	-2.400	-2.450	-3.550	-2.950	-3.350	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.100	0.000	0.000
YOL081W	-2.500	-3.300	-4.100	-4.000	-6.200	-2.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL085C	-1.950	-2.100	-3.000	-4.350	-4.850	-3.300	0.000	0.000	0.000	-2.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL089C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.400
YOL101C	0.000	0.000	0.000	2.300	2.500	2.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.400	2.000	2.200
YOL104C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL118C	0.000	0.000	0.000	4.100	3.900	3.300	0.000	0.000	0.000	4.200	3.900	3.900	0.000	0.000	0.000	3.100	4.300	4.200
YOL131W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOL163W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.700	1.500
YOR005C	0.000	0.000	0.000	0.000	0.000	-1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR006C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.600
YOR012W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.200	-1.300	0.000	0.000	0.000	0.000	0.000	0.000
YOR014W	-2.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR017W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR019W	2.000	2.100	2.300	0.000	0.000	0.000	1.900	1.800	1.800	0.000	0.000	0.000	2.100	0.000	0.000	0.000	0.000	0.000
YOR021C	0.000	0.000	2.300	0.000	0.000	0.000	2.600	3.000	3.000	4.300	2.100	2.000	3.000	2.800	2.000	0.000	0.000	0.000
YOR030W	0.000	0.000	0.000	2.400	0.000	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR033C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.200	0.000	0.000
YOR036W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR041C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.500	1.800	0.000
YOR043W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.300	0.000	0.000	0.000	0.000	0.000	0.000
YOR044W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.700	0.000	0.000	1.500	1.600	0.000	0.000	1.500	0.000	0.000	0.000
YOR045W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.500	0.000	0.000
YOR054C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.100	2.900	3.100	0.000	0.000	0.000	2.700	3.300	0.000
YOR061W	0.000	0.000	1.000	0.000	0.000	1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR068C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.300	0.000	0.000	0.000	0.000	0.000	-1.400	0.000	0.000	0.000
YOR078W	0.000	0.000	0.000	0.000	0.000	3.500	0.000	0.000	1.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR080W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.700	0.000	0.000	0.000	0.000	0.000
YOR082C	0.000	-1.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR084W	-1.300	-1.400	-1.300	0.000	0.000	0.000	-1.200	-1.100	-1.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR086C	-2.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.300	0.000	0.000
YOR089C	0.000	0.000	0.000	0.000	0.000	-3.800	0.000	0.000	-1.500	0.000	-2.450	-4.700	0.000	0.000	0.000	0.000	-2.500	-3.700
YOR092W	0.000	0.000	0.000	4.400	4.600	4.100	0.000	0.000	0.000	0.000	2.400	3.000	0.000	0.000	0.000	3.800	4.800	4.900
YOR106W	0.000	0.000	0.000	0.000	0.000	0.000	3.000	2.900	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR118W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.200	0.000	0.000
YOR120W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR123C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.500
YOR124C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.300	0.000	0.000	1.500	0.000	0.000	0.000	0.000	0.000	0.000
YOR132W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.800	0.000	0.000	0.000	0.000	0.000	0.000
YOR133W	0.000	2.800	3.200	3.500	3.000	3.400	3.400	3.700	3.600	3.400	2.400	2.700	2.800	3.000	2.900	2.200	3.400	3.400
YOR137C	0.000	0.000	0.000	2.300	0.000	0.000	0.000	1.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.300	2.300	2.100
YOR138C	0.000	0.000	1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0.000	0.000
YOR141C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR153W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR161C	0.000	0.000	1.700	0.000	0.000	0.000	1.900	2.200	2.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR164C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.700	0.000	0.000	0.000	0.000	0.000	0.000
YOR167C	0.000	0.000	0.000	0.000	2.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.300	0.000	0.000
YOR172W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR173W	0.000	0.000	0.000	3.600	2.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	3.600	3.600
YOR183W	0.000	0.000	0.000	0.000	0.000	0.000	1.700	0.000	1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR199W	0.000	0.000	2.400	0.000	0.000	3.000	2.400	2.300	2.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR201C	0.000	0.000	0.000	0.000	0.000	0.000	1.800	1.700	1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.400
YOR205C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.700
YOR215C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR216C	0.000	0.000	0.000	0.000	0.000	-3.150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR230W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.900	0.000	0.000
YOR233W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR234C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.800	0.000	0.000
YOR235W	0.000	0.000	0.000	0.000	0.000	2.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR275C	0.000	0.000	0.000	0.000	0.000	1.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.100	0.000	0.000
YOR292C	0.000	2.000	2.100	0.000	0.000	0.000	1.700	1.900	2.000	2.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR297C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.150	0.000	0.000	0.000	0.000	0.000	0.000
YOR308C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.100	0.000	0.000
YOR314W	2.300	2.500	2.400	2.700	2.400	2.500	2.300	2.300	2.300	2.600	2.200	2.300	0.000	2.100	2.000	0.000	2.300	2.300
YOR322C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.850	0.000	0.000	0.000	0.000	0.000	0.000
YOR324C	0.000	0.000	-1.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR325W	0.000	-1.300	-1.600	0.000	0.000	-2.200	0.000	0.000	0.000	-1.900	0.000	0.000	0.000	0.000	-1.300	0.000	0.000	0.000
YOR330C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.100	0.000	1.900	0.000	0.000	0.000
YOR331C	0.000	0.000	0.000	0.000	0.000	0.000	-2.100	-2.200	-2.100	0.000	0.000	0.000	-2.300	0.000	0.000	0.000	0.000	0.000
