ORF	hap a | growth (colony size) | streptomycin [40 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | neomycin [5.5 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | amitrole [22 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | cycloheximide [45 ng/ml] | Alamgir M~Golshani A, 2010
YBR056W	-20.858	-2.212	20.906	-32.658
YBR172C	-10.146	-0.000	-36.930	4.872
YBR057C	-1.477	-5.203	15.802	-11.076
YDL001W	4.217	-1.245	6.248	18.089
YBR058C	5.344	-12.639	-16.046	3.172
YFR044C	-7.080	-1.876	-12.219	-3.389
YPR117W	-10.444	-4.808	-2.498	8.492
YFR045W	-5.194	4.572	-4.786	1.646
YPR119W	2.685	2.036	-10.873	7.701
YFR046C	10.808	0.693	-9.914	5.344
YPR120C	-3.047	-16.203	8.718	-7.730
YFR047C	27.417	1.918	4.773	36.459
YPR121W	-23.297	11.092	1.765	10.886
YFR048W	-4.909	16.609	-16.670	-13.440
YPR122W	6.136	-2.590	-14.676	18.702
YFR049W	-12.093	-1.821	-20.747	-11.812
YPR123C	-3.032	8.089	-14.829	-11.409
YFR053C	-0.297	12.183	12.752	-6.118
YPR124W	4.683	-0.000	-0.000	-0.000
YFR054C	-14.379	-4.228	-12.852	-7.075
YPR125W	-18.081	4.365	10.349	11.959
YFR055W	-31.581	2.414	-0.757	-10.939
YPR126C	-13.851	-1.255	14.235	0.375
YFR056C	-12.722	3.219	17.731	-1.576
YPR127W	-16.227	-4.165	-14.227	-37.214
YFR057W	-1.369	-3.541	19.773	10.516
YPR128C	-3.126	-12.766	-23.832	-29.226
YGR219W	-0.178	-8.528	-2.391	4.117
YPR129W	-14.424	-6.946	-1.344	10.814
YBR139W	-11.815	6.902	-9.294	-17.108
YBR031W	-28.294	10.817	-21.184	-9.612
YBR141C	-1.403	1.761	7.056	35.821
YBR032W	10.419	5.693	-1.237	20.531
YBR144C	-10.151	-7.170	8.376	12.284
YBR033W	4.070	1.590	-15.054	-8.501
YBR145W	-20.682	-10.784	-23.419	-5.997
YBR034C	14.995	5.824	5.488	-0.274
YBR146W	-0.918	-0.003	2.849	-35.077
YBR035C	-9.287	15.805	-16.240	-58.661
YBR147W	-2.772	15.475	-12.203	6.144
YBR036C	-1.159	-28.064	-14.680	46.907
YBR148W	-18.171	13.194	8.855	-11.237
YBR037C	-0.000	-0.000	-0.000	-0.000
YBR149W	-4.317	-0.372	-6.544	-57.547
YBR040W	-23.879	13.531	0.795	-9.113
YBR151W	-22.057	-4.717	1.787	11.156
YBR041W	-10.272	-3.699	-24.400	-67.304
YBR156C	-12.606	-0.656	35.258	-24.656
YBR042C	-23.135	-14.686	-10.339	-18.345
YBR157C	12.978	-14.678	13.363	10.909
YBR043C	-27.751	-20.225	-12.948	-32.231
YBR158W	0.794	-16.523	-4.324	23.360
YBR044C	-12.396	-18.079	-18.857	-4.794
YER188W	-16.457	-9.131	0.543	7.543
YPR096C	1.441	-4.710	0.518	13.087
YFL034C-A	9.251	-4.602	8.539	20.886
YPR097W	8.622	0.985	17.249	7.764
YFR032C	9.673	12.201	-16.752	-13.164
YPR098C	-14.082	3.652	11.540	-0.330
YFR032C-A	5.634	14.303	-10.307	13.526
YPR099C	1.962	-0.000	-0.000	-0.000
YFR033C	-22.536	16.851	18.472	-11.289
YPR100W	0.701	1.923	6.457	-4.704
YFR034C	-11.075	27.968	14.054	-49.683
YPR101W	-14.136	6.119	9.517	7.929
YFR035C	-5.052	19.132	14.908	-12.181
YPR106W	-46.809	15.740	-2.799	-17.887
YFR036W	-7.731	-4.956	-12.962	-27.104
YPR109W	-14.320	6.783	2.627	22.545
YFR038W	-19.712	-1.082	0.722	-3.430
YPR111W	-28.463	-5.958	-9.191	-41.651
YFR040W	-10.367	-7.929	-15.821	-45.828
YPR114W	-2.597	5.757	-16.094	-49.685
YFR041C	-2.276	-11.475	-4.324	-9.190
YPR115W	7.730	-3.284	-8.587	-12.014
YFR043C	-10.146	-15.613	-1.340	7.940
YPR116W	-5.611	0.609	-4.138	-6.952
YBR121C	12.129	-12.558	6.807	-15.022
YBR018C	7.559	8.162	-10.250	34.292
YBR122C	-3.684	4.419	-43.549	-1.139
YBR019C	24.539	-3.680	-36.479	-8.900
YBR126C	-10.448	14.501	-17.145	-39.001
YBR020W	22.115	3.262	-10.829	9.457
YBR127C	4.596	-0.000	-26.039	-0.000
YBR021W	9.123	-12.253	-29.354	-24.916
YBR128C	-4.311	16.567	7.015	-14.814
YBR022W	17.965	12.648	-2.495	-18.087
YBR129C	-6.732	1.781	-2.378	-20.618
YBR023C	-10.427	12.261	4.547	-29.382
YBR130C	-3.137	5.882	-5.138	-1.511
YBR024W	-23.763	3.999	-4.171	-11.740
YBR132C	-0.000	-0.000	-0.000	-0.000
YBR025C	-26.922	-2.892	14.214	-16.546
YBR133C	-11.633	-9.028	3.054	-27.602
YBR026C	-7.919	2.914	-5.272	-31.098
YBR134W	-5.351	-0.426	2.995	-2.615
YBR027C	6.372	-6.459	1.004	1.859
YBR137W	-11.579	11.424	-0.255	5.453
YBR028C	-10.181	-19.036	-15.375	-0.340
YBR138C	-2.419	-18.230	-9.422	-19.699
YBR030W	14.397	-26.573	-29.007	-6.525
YDL130W-A	-17.999	12.154	-6.260	-1.225
YPR074C	0.724	10.119	40.496	28.720
YDR363W-A	15.900	-8.377	41.864	-4.149
YPR075C	18.344	-7.696	10.079	-5.987
YDR525W-A	24.834	8.329	-1.890	19.369
YPR076W	1.058	5.701	12.266	-13.977
YDR535C	1.649	10.683	16.248	7.661
YPR077C	12.099	-0.874	3.289	-23.694
YDR536W	5.078	6.687	14.773	-21.193
YPR079W	3.350	1.647	10.506	19.139
YDR538W	-15.646	4.677	-0.004	-14.717
YPR084W	-10.073	1.213	-25.839	-1.894
YDR539W	-18.947	11.011	26.958	-0.535
YPR087W	-5.752	1.718	-30.562	-24.662
YDR540C	-17.648	2.905	17.686	-4.094
YPR089W	1.604	4.805	6.937	-6.117
YDR541C	-12.381	11.934	2.631	-18.451
YPR090W	-6.760	-3.895	3.204	-14.995
YER039C-A	2.118	19.386	-5.885	-15.427
YPR092W	-1.132	-8.039	14.776	-7.497
YER091C-A	-27.745	2.073	-1.062	-10.059
YPR093C	34.816	-16.137	23.170	-12.728
YER144C	1.838	-20.545	-6.855	11.600
YPR095C	-16.189	3.829	-13.248	-20.802
YBR104W	6.179	-11.225	0.585	9.916
YBR003W	-0.000	-0.000	-0.000	-0.000
YBR105C	17.064	-14.062	-17.620	24.760
YBR005W	-6.795	16.521	2.394	15.918
YBR106W	5.851	11.058	45.369	21.849
YBR006W	30.479	-1.718	5.082	8.417
YBR107C	17.495	4.196	-8.084	5.430
YBR007C	23.233	12.505	-4.262	-15.925
YBR108W	-11.941	3.306	-5.296	-1.515
YBR008C	15.802	-0.601	-19.672	-43.645
YBR111C	21.697	-19.803	17.241	15.748
YBR009C	-1.218	10.978	20.568	-18.525
YBR113W	-0.531	25.029	11.709	-11.695
YBR010W	-25.299	12.345	25.130	-12.436
YBR114W	-3.645	11.871	19.559	-13.485
YBR012C	-22.754	9.467	26.561	2.482
YBR115C	14.409	4.370	30.499	-11.385
YBR013C	-11.673	-8.609	-16.200	8.465
YBR116C	-0.601	-11.028	13.851	-24.918
YBR014C	7.938	-3.853	7.587	-23.509
YBR119W	11.579	-8.639	-5.752	30.411
YBR015C	-23.989	-30.823	9.669	18.699
YBR120C	-0.000	-0.000	-0.000	-0.000
YBR016W	12.825	-9.039	-7.942	1.685
YPR201W	-16.616	2.950	-6.439	6.956
YPR060C	1.235	3.191	6.621	5.498
YCR090C	21.063	11.035	-9.563	21.558
YPR061C	12.088	11.593	-4.716	-1.019
YCR091W	12.557	-6.377	-8.788	12.112
YPR062W	15.838	1.071	-5.040	-0.257
YCR092C	26.536	-33.795	-5.164	-9.388
YPR063C	24.307	-3.513	0.170	7.945
YCR094W	8.255	-2.214	-49.562	-36.765
YPR065W	9.988	0.834	-5.567	-6.105
YCR098C	-23.582	5.778	-10.902	-39.277
YPR066W	3.717	-9.451	-13.953	-4.111
YCR099C	-8.614	4.464	4.508	-5.263
YPR068C	-14.376	-8.692	6.896	-17.785
YCR100C	-13.629	-0.990	13.017	-11.667
YPR069C	6.770	-2.334	-1.329	-5.616
YCR101C	6.631	3.087	8.733	-2.304
YPR070W	1.009	4.479	0.448	-45.516
YCR102C	-3.241	5.878	29.708	26.261
YPR071W	2.140	2.063	1.313	5.406
YCR105W	-28.413	-15.838	12.963	18.943
YPR072W	-0.000	-0.000	-0.000	-0.000
YCR106W	-24.258	-14.934	1.897	11.641
YPR073C	-10.095	-6.521	0.258	-9.167
YBR084W	38.641	-3.846	-12.499	-11.178
YBL095W	17.975	4.341	-2.734	6.353
YBR085W	7.104	-19.782	2.558	48.927
YBL096C	25.120	12.890	-5.355	2.818
YBR090C-A	16.641	-33.707	-7.730	47.438
YBL098W	20.591	1.154	-10.360	0.834
YBR092C	3.296	-1.044	-2.751	24.970
YBL099W	-0.000	-0.000	-0.000	-0.000
YBL100C	16.414	6.333	-17.274	16.975
YBR094W	6.452	-10.737	-15.947	-23.799
YBL101C	-2.696	9.807	-11.933	-15.303
YBR095C	3.318	-6.913	-5.141	-50.244
YBL102W	9.442	10.956	8.000	-7.476
YBR097W	-6.018	-0.000	-23.216	-0.000
YBL103C	5.232	2.212	-9.474	-36.334
YBR098W	13.724	0.001	-4.743	0.507
YBL104C	4.877	-3.986	-17.598	-20.374
YBR099C	15.257	1.170	10.801	4.835
YBL106C	7.423	-2.661	-21.169	-23.367
YBR100W	-0.589	13.444	-15.083	-5.442
YBL107C	32.340	3.716	3.243	13.644
YBR103W	-16.668	-12.153	9.305	6.641
YBR001C	5.514	0.933	-12.982	6.395
YPR188C	-3.462	-23.182	-11.770	-13.375
YPR044C	-0.157	-18.806	-10.364	1.129
YPR189W	21.931	-3.697	-47.313	-41.176
YPR045C	-12.183	-8.033	-8.881	-9.861
YPR191W	5.828	-11.545	-15.063	10.403
YPR046W	29.288	7.166	-0.103	-2.462
YPR192W	26.737	2.045	-0.141	9.726
YPR047W	-7.693	-0.000	-0.000	-0.000
YPR193C	15.987	-2.198	-7.014	-21.370
YPR049C	7.324	-2.057	-14.043	-29.746
YPR194C	-37.107	-8.465	-3.371	-7.155
YPR051W	4.304	-8.405	-7.801	-8.325
YPR195C	2.420	8.777	6.236	-18.000
YPR052C	-15.407	-1.239	-0.136	-9.513
YPR196W	23.015	0.093	-1.815	-18.981
YPR053C	-12.279	-13.115	11.227	-16.543
YPR197C	20.385	-1.779	0.100	7.132
YPR054W	0.527	1.190	-11.600	-0.781
YPR198W	11.862	3.335	2.871	22.019
YPR057W	5.840	4.030	34.241	-25.506
YPR199C	6.299	-14.687	58.734	6.179
YPR058W	6.583	-3.505	10.710	2.829
YPR200C	6.030	-4.184	-11.948	7.314
YPR059C	0.466	6.058	-0.316	-0.708
YDL117W	7.182	2.028	-0.676	-30.191
YJR092W	-0.968	9.456	2.857	7.752
YDL119C	5.260	24.721	12.646	-0.363
YJR102C	-10.584	-28.971	-62.432	-27.253
YDL121C	-13.424	32.512	-22.484	-15.277
YJR103W	-15.356	7.564	18.309	-12.710
YDL122W	15.810	-24.268	26.129	-31.227
YJR105W	-22.050	11.570	-3.972	-35.025
YDL123W	15.861	21.132	13.336	-16.211
YJR108W	-11.768	19.605	-7.843	-13.840
YDL124W	9.745	5.449	12.877	-1.233
YJR110W	-26.669	-8.692	0.797	-9.603
YDL125C	-31.801	25.883	10.711	-18.868
YJR111C	-15.472	-3.516	-7.621	-12.831
YDL127W	-4.405	-16.283	0.746	-15.859
YJR115W	-7.159	-3.721	-8.682	-4.892
YDL128W	-49.732	-0.271	6.544	-18.434
YJR127C	-4.053	15.042	7.810	7.962
YDL129W	-23.704	-16.872	-19.681	-4.194
YJR128W	-8.794	7.697	7.640	-1.917
YDL130W	-31.055	-4.088	-10.947	-17.673
YJR129C	-2.526	4.712	-16.584	-5.546
YDL131W	-24.810	-18.590	-24.035	-0.473
YJR130C	0.039	-5.035	6.304	-2.364
YGL144C	-6.260	-3.211	3.203	-19.372
YDR511W	9.918	-2.122	9.744	7.408
YGL146C	-2.657	-0.149	6.783	8.230
YDR512C	-6.316	1.840	16.460	38.297
YGL147C	5.356	12.298	-6.243	9.962
YDR513W	-4.289	26.704	-24.223	-5.604
YGL148W	-26.919	-3.009	-28.041	13.654
YDR514C	-6.565	16.090	0.417	29.734
YGL149W	-3.579	14.675	9.787	12.781
YDR516C	-30.280	17.151	-8.633	-23.192
YGL151W	-18.296	-20.273	-20.708	-38.231
YDR517W	-3.854	23.707	-2.340	11.111
YGL152C	-0.411	30.699	-3.200	31.489
YDR518W	2.652	-0.000	-0.000	-0.000
YGL153W	-15.813	10.215	-1.040	11.893
YDR519W	-8.658	6.593	8.752	4.783
YGL154C	-10.608	2.260	-6.528	0.535
YDR520C	-1.305	8.420	15.475	22.531
YGL156W	-15.777	17.248	2.546	11.756
YDR522C	3.845	-0.721	22.542	28.298
YGL157W	-18.715	-5.038	-2.931	33.942
YDR524C	-28.841	-10.776	-6.157	17.677
YGL158W	7.782	18.541	-0.803	24.973
YDR525W	-3.617	-18.868	5.852	7.520
YDL101C	2.889	-0.608	-10.524	-14.951
YML051W	32.648	-16.003	-1.530	7.103
YDL118W	-16.085	21.676	-11.761	29.571
YML050W	-17.280	3.333	4.778	-13.709
YIR005W	-2.073	7.842	-6.053	-8.992
YML048W	-3.895	7.315	25.010	8.107
YDL104C	5.558	-0.000	-0.000	-0.000
YML048W-A	-23.343	5.526	6.461	-20.921
YDL106C	-2.194	1.242	-8.215	32.440
YML049C	-18.980	11.743	-10.260	13.915
YDL107W	-0.000	-0.000	-0.000	-0.000
YJR073C	-25.119	-3.170	-72.329	-25.736
YDL109C	-16.273	14.579	-7.377	11.372
YJR075W	-7.335	11.711	-14.758	-17.885
YDL110C	-10.654	6.653	0.138	11.305
YJR078W	-22.914	0.872	9.365	0.325
YDL112W	-9.857	8.009	9.143	18.820
YJR079W	-13.085	-9.366	-1.403	-20.480
YDL113C	-8.915	-2.545	2.491	16.129
YJR082C	-15.821	5.521	-7.493	-2.146
YDL114W	1.797	4.100	3.989	31.461
YJR083C	-13.850	7.577	-12.955	0.576
YDL116W	-8.614	1.488	7.399	13.696
YJR088C	1.768	-8.609	-7.916	-7.646
YGL127C	-3.245	-8.880	-16.941	-15.507
YDR495C	-58.961	-54.080	-29.745	-38.563
YGL129C	5.280	-0.000	-0.000	-0.000
YDR496C	-24.564	19.292	-24.301	-16.524
YGL131C	10.597	13.866	-19.545	-8.943
YDR497C	-0.045	5.176	-7.952	13.812
YGL132W	9.085	14.711	5.882	10.708
YDR500C	-12.244	6.732	2.866	10.392
YGL133W	-0.184	6.447	5.041	-19.576
YDR501W	-7.470	10.031	-17.866	-13.773
YGL135W	-4.197	-0.000	-0.000	-0.000
YDR503C	-15.693	5.578	-21.385	18.318
YGL136C	-20.017	-17.287	-11.034	-1.717
YDR504C	4.256	4.295	-20.387	-12.875
YGL138C	-1.662	0.255	8.003	26.115
YDR505C	0.392	2.488	-27.750	-14.168
YGL139W	-1.795	8.235	20.003	21.830
YDR506C	-7.133	18.537	-4.149	32.206
YGL140C	5.769	-0.145	-30.333	30.684
YDR507C	5.445	-0.000	-0.000	-0.000
YGL141W	-7.502	21.242	-12.020	26.040
YDR508C	-1.081	8.776	-16.243	34.664
YGL143C	-3.970	-0.000	-0.000	-0.000
YDR509W	-6.904	7.269	-16.034	5.914
YIR001C	-2.435	-4.389	-21.856	4.713
YML062C	7.952	3.458	-22.903	-31.888
YIR002C	-0.859	15.389	36.127	-8.190
YML061C	-27.291	-0.000	-0.000	-0.000
YIR003W	-4.297	17.230	-8.408	-16.043
YML060W	-0.209	13.894	14.219	-26.366
YML059C	3.972	34.877	-8.429	-20.306
YIR007W	-15.199	10.809	0.841	30.228
YML058W	8.276	-10.721	-21.105	-1.722
YIR009W	-2.005	12.379	-19.932	-6.802
YML057W	0.006	22.793	2.720	-1.502
YIR013C	-7.182	8.778	-13.113	-6.413
YML058C-A	40.597	1.707	23.767	-28.550
YIR014W	-9.199	-11.198	-6.823	2.352
YML056C	-6.631	-10.182	-2.812	0.376
YIR016W	8.407	-2.189	-18.743	-7.468
YML055W	40.894	-6.246	-14.457	-8.927
YDL096C	-10.477	6.742	4.432	-32.342
YML054C	8.753	-0.998	-0.465	21.031
YDL099W	-10.095	8.060	-19.505	26.150
YML053C	-8.630	-6.921	-23.582	25.967
YDL100C	-32.192	-9.859	26.088	51.232
YML052W	-10.471	0.682	-5.546	-12.924
YGL107C	1.940	0.624	16.545	3.072
YDR479C	-3.202	-13.886	19.540	-0.910
YGL108C	7.969	-4.473	25.323	-1.763
YDR480W	11.697	12.681	1.172	1.980
YGL109W	0.243	10.643	9.814	-12.201
YDR481C	10.098	16.771	-22.767	3.436
YGL110C	6.219	2.068	-8.125	-20.737
YDR482C	-6.596	1.765	-5.784	5.716
YGL114W	-7.301	8.149	-6.149	0.820
YDR484W	-20.402	-19.048	-66.831	20.539
YGL115W	-30.439	-8.044	-50.455	19.603
YDR485C	6.101	-7.016	2.956	-31.546
YGL117W	-13.645	6.915	20.525	-18.041
YDR486C	-15.187	-10.292	-17.910	-6.432
YGL118C	-1.648	-12.689	-4.090	-21.294
YDR488C	7.901	10.486	21.033	15.534
YGL121C	5.932	-16.388	-6.418	16.299
YDR490C	4.993	14.129	-21.326	15.793
YGL124C	-8.821	-0.000	-0.000	-0.000
YDR491C	51.999	13.939	-4.421	34.799
YGL125W	-11.390	-3.058	-25.382	-12.835
YDR492W	7.128	-0.106	-33.877	3.338
YGL126W	-7.493	5.615	-8.399	42.658
YDR494W	9.847	2.398	-8.689	1.555
YIL159W	11.959	-5.582	-8.597	-0.897
YML089C	-2.569	-7.210	4.035	-7.594
YIL160C	17.088	19.026	0.065	5.221
YML088W	16.262	-0.000	-43.661	-0.000
YIL161W	0.940	4.340	25.555	30.118
YML087C	-1.095	-1.142	4.597	-16.211
YIL162W	-5.244	17.283	-15.057	-18.086
YML086C	0.845	3.465	-6.501	9.672
YIL163C	5.378	9.361	-17.508	13.607
YML084W	-3.322	6.608	23.102	-14.613
YIL164C	33.300	-1.967	4.307	-11.899
YML083C	50.641	2.645	-9.593	-14.071
YIL165C	-11.439	11.659	5.015	16.668
YML082W	14.390	23.285	8.918	-8.945
YIL166C	0.930	-28.420	10.804	-6.978
YML081W	-9.890	3.706	-6.520	-9.841
YIL167W	2.311	18.116	9.820	11.045
YML080W	-15.541	2.265	-14.648	-7.567
YIL168W	-17.361	-8.103	-14.345	-4.291
YML079W	-20.285	-6.794	-12.325	-7.796
YIL170W	-0.312	-9.991	-22.990	-4.476
YML078W	-5.197	17.603	-18.276	-3.462
YIL173W	-0.077	3.306	-10.410	15.969
YML063W	3.023	-24.317	-16.516	-0.541
YFR017C	-0.653	1.523	-3.662	-8.088
YDR459C	-22.095	33.021	-10.444	-11.540
YFR018C	15.860	13.465	1.630	-5.081
YDR462W	-12.087	-37.048	7.222	-64.020
YFR020W	14.439	19.358	8.752	-10.288
YDR463W	9.396	23.257	32.714	1.128
YFR021W	16.892	28.081	-15.734	17.139
YDR465C	-1.336	-4.857	20.429	8.111
YFR022W	-2.783	16.680	5.236	6.065
YDR466W	-6.971	25.820	15.189	-10.520
YFR023W	8.231	8.999	35.059	-21.477
YDR467C	3.532	2.314	0.096	-24.726
YFR024C-A	5.352	4.413	19.793	-22.299
YDR469W	1.747	-8.738	4.128	-35.654
YFR026C	-2.484	14.610	36.141	-5.119
YDR470C	-8.683	-0.000	-0.000	-0.000
YFR031C-A	-5.913	-20.491	2.039	-8.251
YDR471W	3.115	5.420	10.089	12.997
YGL101W	6.550	-5.305	3.930	6.949
YDR474C	2.655	7.222	-1.980	18.097
YGL104C	-5.512	-14.934	-17.334	-4.509
YDR475C	-18.925	-1.288	-20.939	-9.270
YGL105W	13.683	-14.056	-8.002	20.944
YDR476C	-3.183	5.573	-3.311	-6.115
YIL140W	0.431	-16.146	11.209	-11.674
YIL069C	9.105	6.339	22.153	0.468
YIL141W	4.464	1.180	21.162	10.033
YIL070C	0.966	18.900	-0.162	-6.162
YIL145C	2.626	-2.605	-2.981	-8.471
YIL071C	0.918	1.004	-5.283	6.724
YIL146C	-0.582	9.223	-14.137	3.205
YIL074C	8.036	-8.602	7.061	-12.681
YIL148W	-5.417	14.349	7.299	-4.471
YIL089W	7.718	0.971	10.338	-2.174
YIL149C	-3.017	2.768	8.424	-37.074
YIL092W	3.584	-13.389	7.057	9.978
YIL152W	-0.069	-14.997	-12.475	-43.047
YIL153W	-1.060	-21.776	1.603	-23.097
YIL154C	-25.018	-19.234	-10.417	-4.979
YIL155C	-9.193	15.917	1.734	1.759
YIL156W	12.168	-4.359	-15.200	13.820
YLR226W	-10.699	-8.778	-48.168	-34.891
YIL157C	9.322	-7.529	-21.944	8.946
YFL055W	-4.285	-14.569	-7.425	-16.712
YDR443C	-10.298	5.010	7.315	-36.012
YFL056C	-6.127	27.948	8.238	-7.119
YDR446W	6.449	26.128	-7.393	0.684
YFR001W	12.819	3.941	4.122	-2.098
YDR447C	5.263	13.985	-12.389	3.341
YFR006W	12.960	-2.296	12.606	4.957
YDR448W	-5.567	9.544	6.373	-16.371
YFR007W	5.458	17.028	10.199	-17.012
YDR450W	0.568	-28.908	5.524	-29.578
YFR008W	7.332	-15.998	-13.774	-19.856
YDR451C	-2.942	21.960	6.748	-5.435
YFR009W	-13.144	-0.139	7.705	-11.645
YDR452W	-5.050	3.064	0.389	5.228
YFR010W	-11.892	-2.704	39.979	-93.315
YDR453C	-7.368	8.937	-2.240	-12.952
YFR012W	-17.811	-6.257	6.819	0.245
YDR455C	-66.946	-107.421	-0.417	-17.195
YFR014C	-4.765	-11.177	12.235	6.287
YDR456W	-69.591	-95.741	-13.465	28.789
YFR015C	8.381	24.817	14.454	11.855
YDR457W	8.664	7.736	-18.687	6.418
YFR016C	1.202	-7.334	-30.080	13.661
YDR458C	9.344	2.424	0.971	7.112
YIL123W	4.740	-9.086	-5.867	3.011
YIL015C-A	4.869	-5.713	-3.058	1.908
YIL124W	-5.739	35.205	9.925	-3.559
YIL018W	11.900	2.318	10.583	-26.570
YIL125W	7.528	0.498	17.575	-3.839
YIL038C	8.014	1.711	15.071	-11.642
YIL128W	-7.977	-25.170	7.209	-22.431
YIL042C	-0.112	1.657	17.773	-30.738
YIL130W	2.573	11.854	31.140	-14.191
YIL047C	-0.605	4.819	30.310	-12.749
YIL132C	1.036	6.702	-2.750	-35.782
YIL052C	3.972	-9.580	-5.105	-42.252
YIL133C	2.478	0.250	9.301	-26.478
YIL054W	1.957	2.232	-2.764	-31.740
YIL134W	-0.821	-11.737	-15.566	-22.713
YIL055C	-13.578	-10.885	-5.892	0.274
YIL135C	-1.387	-1.870	-12.277	-15.048
YIL059C	-2.191	0.089	22.888	9.439
YIL137C	-1.648	-1.777	-28.800	10.707
YIL060W	2.953	0.622	1.373	14.651
YIL138C	-2.147	-15.349	-5.941	29.526
YIL066C	5.039	-13.299	-13.491	4.672
YIL139C	7.322	-27.342	9.827	-3.140
YIL067C	8.582	-0.780	-5.524	-0.654
YFL041W	11.892	2.982	7.426	3.017
YDL088C	7.043	-15.537	11.074	0.798
YFL043C	2.900	18.316	-10.360	-8.111
YDL089W	13.214	4.460	-2.394	-12.506
YFL044C	5.194	10.603	8.637	-17.681
YDL090C	4.927	3.343	-20.107	-45.089
YFL046W	3.993	2.071	-5.773	-7.817
YDL091C	-8.723	4.968	13.084	-28.746
YFL047W	-2.560	15.932	6.025	-7.285
YDL093W	-0.651	3.077	4.872	-20.231
YFL048C	10.163	0.456	7.817	-24.513
YDL094C	3.415	-1.559	16.962	-33.195
YFL049W	-2.381	-1.225	-15.655	-49.632
YDL095W	-5.351	5.178	10.130	-47.691
YFL050C	-19.488	-5.021	12.044	-7.406
YDR438W	-0.574	-9.081	3.244	-0.045
YFL051C	2.646	-2.630	-1.409	-11.665
YDR439W	2.552	10.436	-3.591	-9.492
YFL052W	0.746	-1.069	-0.386	-12.882
YDR440W	7.852	4.358	-5.563	14.089
YFL053W	-8.779	-1.774	-11.628	-5.023
YDR441C	24.882	5.736	10.852	5.444
YFL054C	7.886	4.068	-4.532	34.334
YDR442W	-10.377	-1.527	-19.663	-27.702
YIL105C	-7.178	6.567	20.740	-22.302
YGL174W	2.049	8.147	30.870	-10.452
YIL107C	-3.866	-1.030	10.475	-17.142
YGL175C	-0.267	-0.289	-13.819	-14.093
YIL108W	10.370	7.712	7.975	-11.763
YGL176C	13.132	10.947	10.910	0.420
YIL110W	3.466	-0.908	-6.024	-29.891
YGL177W	6.642	10.273	3.774	-9.551
YIL112W	-10.614	6.353	1.502	-55.649
YGL179C	3.830	-3.625	9.391	-31.443
YIL113W	17.075	-13.449	17.947	-21.278
YGL180W	-2.992	-1.124	5.128	3.808
YIL114C	-3.488	10.725	12.860	-17.584
YGL181W	1.341	0.208	15.699	-24.816
YIL116W	7.387	4.532	3.879	0.744
YIL006W	7.498	-14.778	-24.997	-1.027
YIL117C	14.547	-8.706	-15.916	-0.294
YIL007C	2.735	-5.225	-19.004	-29.595
YIL119C	15.454	-0.102	1.527	25.175
YIL008W	15.262	-19.229	4.144	-8.248
YIL120W	18.508	13.655	-17.911	10.193
YIL009W	10.043	4.410	-8.967	-0.134
YIL121W	13.301	-15.365	-11.180	17.937
YIL010W	19.161	-6.928	16.164	8.505
YFL023W	1.794	-3.100	8.642	-21.592
YDL071C	-6.004	5.737	36.984	12.216
YFL025C	9.436	-0.000	-27.565	-0.000
YDL073W	5.546	-0.000	-0.000	-0.000
YFL026W	13.338	-3.723	11.317	5.132
YDL076C	11.188	-3.622	13.078	-43.754
YFL027C	16.249	8.224	-1.848	-16.778
YDL077C	11.097	-0.000	-0.000	-0.000
YFL028C	12.232	-0.231	-16.202	-27.103
YDL078C	11.737	-9.512	12.303	9.800
YFL030W	5.208	14.517	5.235	-19.013
YDL079C	0.805	-19.113	4.545	-33.125
YFL031W	3.502	12.555	-9.804	2.820
YDL080C	0.530	3.244	-6.216	-29.584
YFL032W	7.103	-16.552	-6.653	-15.693
YDL081C	-2.726	-2.419	2.406	-20.312
YFL034W	11.652	-17.787	1.970	4.832
YDL082W	15.918	1.632	6.185	18.922
YFL035C-B	24.509	8.056	-10.140	-5.708
YDL083C	15.255	-16.912	-26.306	-4.912
YFL036W	-23.018	-25.601	-8.761	8.621
YDL085W	7.764	-12.323	-24.607	-5.004
YFL040W	-28.139	-14.913	-34.505	-0.900
YDL086W	9.450	-14.899	1.052	11.027
YJR135C	4.877	-8.618	1.744	-6.437
YGL159W	14.562	3.978	34.562	-7.415
YJR137C	-9.990	-5.822	-4.978	-24.091
YGL160W	3.798	13.884	-5.092	-9.014
YJR146W	6.689	-9.253	-17.595	-30.650
YGL161C	9.311	5.459	8.577	-41.772
YJR147W	18.244	-4.966	-4.545	-1.602
YGL162W	-0.277	-1.158	7.919	-22.920
YJR149W	5.590	-13.145	-4.387	-6.152
YGL163C	0.623	1.220	-10.882	-14.962
YJR152W	0.009	-5.150	0.305	8.323
YGL164C	4.174	-0.951	-14.714	-2.506
YJR154W	9.205	-2.235	3.462	-13.618
YGL165C	14.203	3.697	-11.231	0.415
YIL098C	-2.703	-1.508	-5.249	-29.205
YGL166W	14.168	5.718	-15.042	0.719
YIL099W	20.805	-4.975	-10.754	17.407
YGL167C	10.438	6.870	-14.431	8.972
YIL100W	27.231	1.096	3.610	19.949
YGL168W	-15.343	1.442	-21.141	13.073
YIL101C	29.609	-16.216	-18.357	19.468
