orf	hom | growth (pooled culture, microarray) | standard | SC - Ade | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Arg | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Lys | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Met | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Trp | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | 16001701 | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | CCCP [32 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | cisplatin [200 uM] | YPD | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | FCCP [6 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | YPG [3%] | Acton E~Giaever G, 2017
YNR065C	0.133117531	0.015430979	-0.018502964	0.078354871	0.01287948	0.062928701	-0.039600494	-0.008392556	0.027911135	0.056433235
YNR066C	0.119208531	0.17189074	0.158697643	0.076530158	0.054361916	-0.114845389	-0.112097023	-0.184427726	-0.180770718	0.060331555
YNR067C	0.024936168	-0.121543641	-0.162264583	-0.001796755	-0.004288907	0.049948086	-0.170150886	0.014773887	-0.002929269	0.080566884
YNR068C	0.099342388	0.025842908	-0.014764029	-0.21291497	0.074529957	-0.201820187	-0.384152454	-0.345872628	-0.195618105	0.150485983
YNR069C	0.04192809	-0.088814845	-0.002525288	-0.227889733	0.227929497	-0.070921706	0.04785364	-0.009728069	0.007130268	0.108473023
YNR070W	-0.151073225	0.083488323	0.005851993	-0.000898868	-0.017384891	-0.185356195	0.0056457	-0.104614348	0.294636815	-0.083366099
YNR071C	-0.213722044	-0.182391165	-0.025139043	-0.040832703	-0.300561272	0.236900571	-0.074630773	0.075829653	-0.182607116	-0.230719175
YNR072W	0.021501438	0.025120904	0.013706289	-0.115321171	0.176255704	-0.032165608	0.099957575	-0.095809009	0.115474884	-0.262530265
YNR073C						0.031833228	0.269016346	-0.221570335	0.499421007	0.079996985
YNR074C	0.07811344	0.077670047	0.187950618	0.495714573	0.488314271	-0.175415825	0.20397395	-0.169853818	0.023301714	0.139627443
YNR075W	0.314077839	0.107391773	0.167900703	0.191824586	-0.041384545	-0.128657672	0.117188314	-0.13056451	0.278227042	0.06113998
YOL001W						-0.141780834	0.113976297	0.250090304	0.092521563	0.086293892
YOL002C	-0.10893253	0.031876476	-0.042981862	-0.079364113	-0.089147741	-0.026520427	-0.290171493	-0.167313204	-0.053936398	-0.065858266
YOL003C						0.084330718	0.177271839	-0.046727237	-0.17580931	-0.110175296
YOL004W						-0.104149933	-0.953264583	-0.172551116	-0.306113449	-0.037343844
YOL006C	0.181590274	0.485021204	0.015387224	-0.06683823	0.185116972	0.003694825	-0.0068396	0.048953772	-0.014608547	-0.00595527
YOL007C	-0.16379844	0.149136583	-0.104220978	-0.113276359	0.174453203	0.084873688	-0.109893767	0.260558452	-0.145961917	-0.17709224
YOL008W	-0.076833277	0.159562041	-0.289395071	-0.27638955	-0.004438844	0.084046615	-0.902042966	0.03975593	-0.283701892	-0.588316436
YOL009C	-0.106536317	-0.398515331	-0.1580188	0.344932575	0.193818676					
YOL011W	-0.139911965	-0.194159082	-0.127386734	-0.307565316	-0.154288547	-0.020853547	-0.275042709	-0.171708904	-0.07984004	-0.034305581
YOL013C	-0.090655347	-0.119394521	-0.13102766	-0.056228724	-0.070899778	0.056963608	-0.109958451	-0.065705321	-0.126432378	0.011458523
YOL013W-A	-0.007280604	-0.201178097	-0.114234261	-0.041120726	-0.158473806	-0.036966028	-0.246620576	0.042312472	0.089762152	0.062162054
YOL014W	0.088870953	0.0618484	0.079801808	0.150046025	0.107381245	0.186950734	0.034843177	0.064595141	0.07081469	-0.060033282
YOL015W	0.199905123	0.009572248	0.094032606	-0.275121004	0.048919766	-0.046943643	0.154746879	-0.016931893	0.032594737	0.211752382
YOL016C	0.020262881	0.029509128	0.009377039	0.012803213	0.136917907	0.021830061	-0.009962573	-0.227056215	-0.151425652	0.172379506
YOL017W	-0.019788077	0.028927506	-0.010029126	-0.002738323	0.029565153	-0.029194296	0.067240162	-0.072456596	-0.030550579	-0.019497744
YOL018C	0.137308433	0.113285897	0.226579242	0.044153354	0.15028766	-0.040562515	-1.353536516	-0.142851071	-2.519484186	0.035564629
YOL019W	0.02032274	0.034014125	-0.117357179	0.002083999	0.105487279	-0.197631521	0.204260055	-0.113261729	-0.097090352	-0.069508485
YOL019W-A										
YOL020W	-0.122873123	0.049566574	-0.418689785	-0.020323128	0.161970572	0.000741319	0.24131335	0.283574287	0.184497413	0.103638664
YOL023W	-0.151949024	0.106023072	-0.374888133	0.309331504	0.141406664	0.120261409	-2.011070413	0.58683977	-1.205186781	-1.177064312
YOL024W	0.044006771	-0.027611088	-0.034461804	-0.116569547	-0.173497195	0.264336715	-0.119798581	0.094862726	-0.215833533	-0.100333968
YOL025W	0.384338924	0.265741131	0.181350585	0.378740484	0.297585894	0.045951933	-0.171109898	0.138653283	-0.302068504	-0.103664571
YOL027C	-0.026906036	0.179000871	-0.077459396	0.20361169	0.16659001	-0.075086046	-0.477060817	-0.264702836	-0.138598108	0.233148112
YOL028C	0.110446197	-0.188374038	0.060433727	0.16004221	-0.01931653	-0.020880319	0.189688294	-0.060298059	0.144445925	-0.160699691
YOL029C	0.193410187	0.142339695	0.293146828	0.193202241	0.180463915	0.001859818	-0.248794871	0.25817221	-0.212496193	-0.132294391
YOL030W	-0.077780686	0.021711943	-0.009653343	0.005319481	0.032806385	0.023744607	0.025138292	-0.088118944	-0.069571395	0.030852436
YOL031C	0.141188207	0.115084027	0.353537779	0.131690054	0.307749144	0.027868103	-0.187948354	0.063637009	-0.070653308	-0.064227379
YOL032W	0.236065771	-0.015758771	0.292568778	0.21062839	-0.044654449	-0.085020568	-0.076043974	-0.229558911	-0.180144199	0.104367334
YOL033W	-0.054233424	-0.036582819	-0.046297614	0.129139685	0.028180419	-0.06688833	-2.718206759	0.315804392	-1.335652683	-2.313762705
YOL035C	0.014030691	-0.008194888	0.113434116	0.157241879	-0.051881543	-0.316156555	-0.051632552	-0.328534167	-0.194554905	-0.26190674
YOL036W	-0.102285954	0.105081643	0.03286306	0.079406871	-0.10402872	-0.05636305	-0.003154714	0.108645494	-0.048376332	-0.335535248
YOL037C	-0.014014175	0.065592324	0.006972597	0.005258893	-0.030613587	-0.004188436	0.160384479	-0.018750726	0.060155842	-0.081956319
YOL038C-A										
YOL039W	0.301976409	0.604617384	0.243430435	0.318349858	0.428877022	0.006873861	0.185722004	0.002839678	0.338967686	0.522417974
YOL041C	-0.061267558	-0.202249988	-0.16061819	0.12329038	-0.027145929	-0.07369873	-0.058315013	0.002487779	-0.001637619	-0.029974631
YOL042W	-0.230327689	0.033244437	-0.105827098	-0.081158973	-0.024878871	-0.02437232	-0.063031901	0.018094061	-0.118457842	-0.280549055
YOL043C	-0.218417564	0.038696445	-0.022798171	0.154028106	-0.147961913	-0.0118364	0.049069298	0.077490741	0.11887678	-0.200866978
YOL044W	-0.188900595	-0.243812101	0.078043175	0.044470665	0.01808289	0.202396127	-0.15653997	0.091998339	0.033591757	0.005195975
YOL045W	0.173900305	0.077243904	0.256317304	0.243494351	0.119622835	0.140582047	-0.054675331	0.077608556	0.047382303	0.021168094
YOL046C	-0.516278477	-0.202932995	-0.213343326	-0.104413673	-0.490742606	-0.001970542	-0.202893563	0.19549802	0.032111593	0.290221306
YOL047C	-0.086069628	0.038257523	-0.033849384	-0.014961407	-0.028528581	0.093050369	-0.063022595	-0.060146132	0.008044086	0.030748885
YOL048C	0.185848594	-0.102053849	-0.026249301	-0.073567122	-0.138284802	0.025973116	0.163550521	-0.067781183	0.233576727	-0.120355814
YOL049W	-0.191543564	-0.013789622	-0.052581963	0.057587619	-0.128320453	0.071299476	-0.056613851	-0.010171343	-0.200525897	-0.345905826
YOL050C	-0.070343158	-0.052174759	0.06846259	-0.174912205	-0.153852216	-0.065771903	-0.658119811	0.040014293	0.017761552	-0.652828055
YOL051W	-0.113961382	-0.086537802	0.138452082	-0.129787128	-0.196120548	0.454954246	-2.821483092	0.171233633	-0.465855059	-0.496823096
YOL052C	0.266031288	0.335917951	0.243432184	0.140479082	0.329719118	0.122427615	0.091360827	-0.035102251	0.165587765	0.032606395
YOL052C-A	0.11376424	0.068380662	0.09730847	0.164065151	-0.009109555	0.089762754	-0.108756198	-0.040693468	-0.081653392	0.030550185
YOL053W	-0.163896837	-0.089679531	-0.143720634	-0.120292597	-0.122784948	-0.077514202	0.058752808	-0.090288031	-0.026039744	0.053393916
YOL054W	-0.226904026	-0.199439118	-0.210417645	-0.24710123	-0.195429056	0.034039578	0.006366833	0.04319459	0.027147695	0.019841053
YOL055C	0.053332958	-0.012667813	-0.060250868	-0.012241216	0.071076387	-0.024357238	-0.076432473	-0.313952418	-0.127115717	0.049585096
YOL056W	0.069088985	0.074043222	-0.017503796	-0.210511636	-0.056754076	-0.031229013	-0.472324179	0.30070954	-0.049810383	0.346914276
YOL057W	-0.052496985	-0.023691352	0.031362965	-0.01887172	0.03383967	0.159834298	0.195892203	-0.000546839	0.09185496	-0.119187207
YOL058W	0.19771241	-2.821386566	0.265314509	-0.201075835	-0.266230547	0.103360105	-0.111498262	0.120312387	-0.522643919	0.186639246
YOL059W	0.204405193	0.090036305	0.06365021	0.227773604	0.412073057	-0.369551341	-0.421306787	-0.252812912	-0.251319735	-0.028129812
YOL060C	-0.025905328	-0.236351498	-0.309217576	-0.434748243	-0.074142428	-0.007357725	-0.034330794	-0.072845325	-0.009613542	-0.009549758
YOL061W	0.059347063	0.241128254	0.19923019	0.036368654	0.012528442	0.053037884	0.363475273	-0.088205597	0.562647703	0.237012346
YOL062C	-0.451132276	-0.510304776	-0.267479868	-0.16300407	-0.180786689	0.058141624	0.211365153	-0.217731367	0.203857484	-0.110715424
YOL063C	0.068763812	-0.026162302	0.208635474	-0.03166536	0.133405155	0.058436169	0.049893884	0.002810491	0.019630742	-0.12386998
YOL064C	-0.427771648	-0.318584017	-0.189468107	-1.190128457	-0.020596831	-0.003942782	0.005964587	0.049050997	0.116395011	0.043519505
YOL065C	-0.111658664	0.012796625	-0.004939095	-0.114378926	-0.021749828	0.065051242	-0.116328194	0.149495268	0.033312632	0.05145128
YOL067C	0.322656296	0.056563091	-0.212868173	0.178752098	0.015265225	0.340219135	0.032066621	0.048360508	0.427358522	0.090348563
YOL068C	-0.010057811	-0.017078298	0.095989169	-0.093995356	0.042321252	0.049454346	0.138101715	-0.111098789	0.105004272	0.226724259
YOL070C	0.075404095	0.060181787	0.016036797	-0.164425427	0.139725116	0.297979672	0.270176615	-0.062548008	-0.009311977	0.048501143
YOL071W										
YOL073C										
YOL075C	0.018557372	-0.123858428	-0.067791653	-0.126723219	-0.077118308	-0.161182829	0.421440068	-0.098481206	0.434210255	-0.109987741
YOL076W										
YOL077W-A										
YOL079W	-0.15171043	0.240750144	0.042811217	-0.320015806	0.103411237	0.033392754	-0.125583146	0.431926362	0.422475912	-0.088022271
YOL080C	-0.265165436	-0.076161146	-0.043513644	-0.07741533	-0.279031036	0.25814285	0.114924515	0.272331377	-0.00652248	0.115710472
YOL081W										
YOL082W	0.178236824	0.117152054	0.114447076	0.159823426	0.202357805	-0.069312346	-0.064890563	-0.066147279	-0.023499234	0.011601805
YOL083W	-0.073088844	0.164310514	0.113488594	0.09449072	0.093769747	0.156145926	-0.008457776	-0.10608924	-0.082624473	-0.17801733
YOL084W	-0.091475699	-0.212760285	-0.112860759	-0.260309391	-0.050185031	-0.009502441	-0.046083232	0.221326897	0.070588674	0.007539247
YOL085C	0.120912093	0.400733096	0.231150604	0.071952503	0.512911082	-0.015850066	0.019774602	0.033352759	0.001433463	-0.124352639
YOL086W-A										
YOL087C	-0.304291305	0.083730749	-0.200080008	0.146094457	-0.251618825	0.06156805	-0.731369256	0.20890223	-0.596055431	-0.140119604
YOL088C	0.154627519	0.221851434	0.324127853	0.219997185	0.171828053	0.070169623	-0.052082815	-0.002168768	0.291092293	-0.009518226
YOL089C	-0.171043159	-0.150177366	-0.037355336	0.017432064	0.147723242	-0.174177581	0.090648183	-0.733120176	0.104528796	0.373734949
YOL090W	0.181725746	0.202642046	-0.153440542	0.056968178	0.160407608	-0.004721007	-0.008440298	0.056167038	0.030452661	-0.001673497
YOL091W	-0.337753762	-0.145043353	-0.123111686	0.022153351	-0.173066444	-0.150553546	-0.129985982	-0.047773226	-0.033037136	-0.081876426
YOL092W	-0.450529758	0.059921481	-0.022677119	-0.150874827	-0.122054777	0.230166859	-0.008654215	0.146717128	0.083747134	-0.010101835
YOL093W	-0.159998129	-0.222123325	-0.289088342	-0.024294124	-0.224683357	0.011548563	-0.10333632	-0.012717298	0.047689155	0.262022754
YOL095C	-0.379936385	-0.190957455	-0.502419289	0.114748667	-0.142837154	-0.023900252	-3.097340341	0.618355174	-1.539724863	-2.653815742
YOL096C										
YOL097W-A										
YOL098C	0.02890392	0.071785349	-0.047628452	-0.102812317	0.051086447	-0.08197918	0.060339814	-0.22765192	0.036185355	0.05435142
YOL099C	0.026184709	0.375304988	0.351206896	0.035582479	0.286422842	0.231859984	0.150941098	-0.054523745	-0.061308173	0.228653997
YOL100W						0.101954041	0.164558772	0.573878569	-0.087511149	-0.208060761
YOL101C	0.087218086	0.176854178	0.469270681	0.288792773	0.063015047	-0.293883649	-0.284338292	0.324424754	-0.243907388	-0.235222607
YOL103W	0.068054761	0.040971796	0.063619331	0.200562851	0.081303395	0.037213818	-0.053172326	0.103453359	-0.208561495	-0.026746472
YOL104C	0.151842122	0.374757392	0.166069665	-0.155441386	-0.166925184	-0.141190168	0.078288886	0.33639534	0.170026564	-0.186915875
YOL105C	-0.156593341	-0.279105913	-0.25677048	-0.192573921	-0.384598269	-0.091505427	0.254197179	0.215521235	0.113237199	-0.131969653
YOL106W						-0.049200713	-0.098831947	-0.070867078	-0.079682621	0.043072279
YOL107W	0.099454821	-0.168768397	0.047860677	-0.102276094	-0.204860433	0.030995821	-0.058580738	0.05262646	0.060475432	0.022404043
YOL108C	0.426866691	0.195745031	0.217561132	0.308765314	-0.325681979	0.164472905	0.54173018	-0.114909234	0.379831739	0.000789172
YOL109W	-0.169068131	-0.241410639	-0.211259147	-0.042769701	-0.42115761	-0.03605943	-0.2122433	0.10581977	-0.032846277	-0.345886241
YOL110W	0.30759888	0.024119518	0.281008921	0.360582772	0.184221992	0.02964651	-0.122433978	0.274285862	-0.050822322	0.159424429
YOL111C	-0.232634383	-0.404710406	-0.356178113	-0.35113455	-0.398659684	0.255658288	-0.289586142	0.171847768	-0.123237764	-0.007236366
YOL112W	0.117753401	0.036941759	0.153241707	-0.060559063	-0.097381794	0.209879946	0.088729944	0.290270934	0.120041666	-0.109120277
YOL113W	0.161077375	-0.097112133	-0.100334657	-0.039974965	0.218519962	0.140889362	0.089132591	0.232380378	-0.119852731	0.175325317
YOL114C	-0.41116445	-0.117623503	0.035593523	0.015537001	-0.250021588	0.052653435	0.056271684	0.046653942	0.032284472	0.055281696
YOL115W	-0.011073167	-0.030944475	0.019786266	-0.05225354	-0.00870471	0.129104629	-0.013277632	-0.405885446	0.088792125	0.132826147
YOL116W	-0.184537989	0.156620121	0.048433931	0.063153136	-0.2074555	0.227602866	-0.237047484	-0.026199207	0.058702969	0.002386832
YOL117W	-0.069002386	-0.072950887	0.017518562	-0.38500099	-0.174133472	0.066248912	-0.045243048	-0.1131921	0.161692723	-0.035001286
YOL119C	-0.048262846	0.116805512	-0.05144097	0.031171473	0.072936494	-0.008697087	0.024028321	-0.041559819	-0.026366173	1.16e-05
YOL121C	-0.117981152	-0.084667494	-0.014120164	0.123112387	-0.068571018	-0.029092848	-0.026090442	-0.015343263	0.013923805	-0.005512894
YOL122C	-0.174305981	-0.217184363	-0.061736746	-0.305533873	0.024862118	-0.05615676	-0.019284388	-0.365768272	-0.179017938	-0.202150004
YOL124C	-0.081054287	-0.037071022	0.014926919	0.062752247	0.307186602	-0.156179572	-0.125731629	-0.12372318	-0.028114682	0.161867176
YOL125W	-0.097262083	0.029302862	0.175200134	-0.148782379	-0.103546953	-0.249885198	0.173815927	0.008817045	0.425490804	-0.076910401
YOL126C	-0.052238769	0.034058746	0.088034523	-0.03565781	0.06950449	0.03865293	-0.157283444	-0.03610071	-0.222971525	0.005271901
YOL128C	0.120423904	-0.010936681	0.194637877	0.130506635	0.176069185	0.052863135	0.598459013	-0.060643668	0.570374235	0.047835103
YOL129W	0.072599647	-0.140767958	0.099294439	-0.21372229	-0.100443679	-0.157405802	-0.261082525	-0.032536372	-0.228129406	-0.198437493
YOL131W	0.024938588	-0.106510553	-0.128429298	-0.104751556	-0.059020259	0.093864451	0.32626202	-0.062397159	0.436912843	0.053829849
YOL132W	0.294238072	0.042278049	0.187240291	0.125304644	0.201904312	0.013673264	-0.434025775	0.283733467	-0.503158547	0.039201571
YOL136C	-0.422541739	-0.118051636	-0.252282404	-0.167092629	-0.08019054	-0.007018718	-0.188434858	-0.201039868	0.232624776	0.225792371
YOL137W	-0.045916381	-0.515912239	-0.010940377	0.013230599	-0.394749898	-0.129384339	0.193419659	0.249163193	0.093012007	0.063485852
YOL138C	-0.103710383	-0.216030227	-0.140357401	-0.047795363	0.034824889	0.08051986	-0.017265171	0.032367709	-0.022207122	0.022882523
YOL140W										
YOL141W	-0.403404262	-0.222516654	-0.416708428	-0.036726283	-0.310609585	0.047039439	-0.009027826	-0.23786279	0.03858123	-0.13834719
YOL147C	0.253560765	0.021185629	0.449158335	0.528381881	0.328399765	0.106617625	-0.294029745	0.127155689	-0.580971719	-0.172318078
YOL150C	-0.155874755	-0.203441167	-0.342668135	-0.013251382	-0.119396998	0.020084328	-0.272803698	-0.20857875	-0.103532109	-0.231039372
YOL151W	-0.135994428	-0.079112571	0.008209163	0.003327152	-0.082314228	0.052706412	-0.016910176	0.083362905	0.111258909	-0.106681559
YOL152W	-0.116126054	-0.131052256	-0.28568385	-0.128961852	-0.122127118	0.040622688	-0.015474182	0.008679822	-0.082478993	-0.052485891
YOL154W										
YOL155C	0.102088588	0.030282154	-0.176378952	-0.096568295	0.027953531	0.103660285	-0.026180544	-0.252762593	0.039917272	-0.019583293
YOL158C	0.028470196	0.207893326	-0.03823046	-0.041733804	-0.092248403	-0.210965399	-0.005730628	-0.072012161	0.28001359	0.053800768
YOL159C	0.037779364	-0.08778858	-0.526365814	-0.14442078	-0.031056814	0.076092322	0.131825064	0.09811931	0.186855767	-0.099524737
YOL159C-A										
YOL160W	-0.093500678	0.017875803	-0.13078342	-0.074518507	0.102561008	0.015173314	0.058791872	-0.021443623	0.04898459	0.010374092
YOL162W	-0.191938641	-0.365693475	-0.138943287	-0.174958754	0.027938445	0.077035109	-0.061391658	-0.040589346	-0.075522248	-0.101014039
YOL163W	0.156104181	0.089084309	0.326276922	0.226519061	0.257630974	-0.048503601	-0.213939988	0.057946528	0.080691305	0.097678091
YOL164W										
YOL164W-A										
YOL166W-A	-0.091971352	-0.090277531	-0.005285677	0.196717135	0.03012906	0.106499859	0.118981493	0.111039815	0.082173891	-0.093413716
YOR001W	-0.22574624	-0.233372001	-0.188363609	0.077212313	-0.086799291					
YOR002W	-0.158147427	-0.272890515	-0.220855483	-0.002977625	-0.218784704	0.115025105	0.021354695	0.048536058	-0.038540245	0.093983743
YOR003W	0.016362127	0.033243042	-0.035283644	0.025913804	0.02007772	0.032254986	-0.23051743	0.031602583	-0.011036152	-0.011678518
YOR005C	-0.016774785	-0.045517247	0.037051167	-0.032221029	-0.113834395	-0.134547483	-0.111918089	-0.02847172	-0.144809031	0.052848181
YOR006C	-0.098495832	-0.091197081	-0.077530369	-0.20846669	-0.093238296	0.073304877	0.143590679	0.373516994	0.243313939	0.462057409
YOR007C	-0.116541223	-0.077733452	-0.117022241	-0.137108062	-0.079785813	-0.081851092	-0.099039703	0.248849664	0.130354498	-0.06144429
YOR008C	-0.015592922	-0.036971776	-0.013866757	-0.494084717	-0.053429638	0.019732091	-0.268699688	0.090800717	-0.316359399	-0.084170071
YOR008C-A	0.205227553	0.248026268	0.435451997	0.448264207	0.287705373	0.022982867	-0.056998341	-0.485871606	-0.205444307	0.016464793
YOR009W	0.128946996	0.152206414	-0.07887145	-0.044621775	0.065199077	-0.084533888	-0.140705598	-0.15124252	-0.101016172	-0.102290133
YOR010C	-0.102428532	0.075699983	-0.098034574	0.043691802	0.012511792	-0.097027945	-0.224132432	-0.027372602	-0.072896248	0.030185263
YOR011W	-0.197174216	0.067788103	-0.050545991	0.20843788	-0.029337983	0.055868976	-0.168918209	0.133806023	-0.119531186	0.115365853
YOR012W	0.038879777	-0.082295807	-0.086257599	-0.025533932	-0.00010456	-0.025380573	-0.011642337	-0.042414047	-0.130026081	0.032015741
YOR013W	-0.017679348	-0.013017579	0.029556757	-0.071815214	0.00713977	-0.054257782	0.008469871	-0.10075446	0.0801556	-0.019203464
YOR014W	-0.286852805	-0.277955294	-0.284948121	0.11276901	-0.141234338					
YOR015W	-0.39138714	-0.385956557	-0.179291343	-0.210633847	-0.322334333	0.07519655	0.055752228	-0.286186954	0.011059009	-0.018402761
YOR016C	0.251531764	0.651580444	0.526019768	0.222999243	0.423013828	-0.311536217	0.025789007	-0.059499578	-0.012682165	0.033741848
YOR017W	-0.287834553	-0.24009089	-0.047759742	0.019820986	-0.343239742	-0.1272104	-0.082934003	0.063655557	-0.129062293	-0.031531883
YOR018W	0.175045595	-0.097470002	0.134787951	0.274776003	0.079487995	-0.461955334	0.301933715	-0.143146316	0.210644103	-0.006473806
YOR019W	0.102728284	0.030416395	-0.036751484	-0.070752707	-0.049281666	-0.243939995	0.324390348	-0.090229643	-0.086993489	-0.240665751
YOR020W-A										
YOR021C	-0.169365248	-0.125603445	-0.145251721	-0.23828352	-0.11837029	-0.208962611	0.230116251	-0.017001596	-0.149986663	-0.014411628
YOR022C	0.006444246	-0.211849997	0.119067468	0.053994517	0.195007585	-0.27080052	-0.066134842	-0.068914495	0.14639069	-0.0795907
