orf	hap alpha | growth (culture turbidity) | DiKU+Trp (DiKU+Trp [unknown]) | Cai H~Becker JM, 2006	hap alpha | growth (culture turbidity) | DiKU-Trp (DiKU-Trp [unknown]) | Cai H~Becker JM, 2006	hap alpha | growth (culture turbidity) | HLKU [unknown] | Cai H~Becker JM, 2006
YLR461W	1.1179999999999999	0.9229999999999999	1.235
YML001W	0.335	2.135	0.815
YML002W	1.443	1.8869999999999998	1.065
YML003W	1.229	0.5770000000000001	1.077
YML004C	1.2830000000000001	1.114	1.028
YML005W	1.041	1.262	1.002
YML006C	1.415	1.5919999999999999	0.6609999999999999
YML007W	-0.065	-0.379	1.038
YML008C	0.272	3.2889999999999997	0.965
YML009C	1.046	0.995	0.998
YML009C-A	1.212	3.219	1.24
YML009W-B	0.93	0.188	0.9690000000000001
YML011C	1.005	1.045	0.9359999999999999
YML012C-A	1.365	0.37200000000000005	0.853
YML012W	1.423	0.8	0.9470000000000001
YML013W	1.0659999999999998	0.601	0.868
YML014W	0.958	0.44299999999999995	0.698
YML016C	0.7509999999999999	0.315	0.945
YML017W	1.105	0.728	0.8959999999999999
YML018C	1.3519999999999999	1.2309999999999999	0.9359999999999999
YML019W	0.573	2.622	0.9790000000000001
YML020W	0.316	0.746	1.092
YML021C	1.217	2.138	1.006
YML022W	0.764	0.31	0.9359999999999999
YML024W	0.218	-0.12300000000000001	0.907
YML026C	1.1320000000000001	0.305	1.069
YML027W	1.137	0.46399999999999997	0.852
YML028W	0.006999999999999999	0.552	0.912
YML029W	1.219	0.9329999999999999	1.125
YML030W	1.215	0.6709999999999999	0.976
YML032C	0.552	0.728	0.821
YML034C-A	1.162	0.893	0.965
YML034W	0.885	0.6295	0.9495
YML035C	1.097	0.511	1.065
YML036W	0.489	0.217	0.858
YML037C	1.575	1.604	1.056
YML038C	0.83	0.642	0.861
YML041C	0.384	0.413	1.056
YML042W	1.415	1.757	1.18
YML047C	1.1540000000000001	0.9009999999999999	1.0979999999999999
YML047W-A	0.49	0.919	0.9520000000000001
YML048W	0.7140000000000001	1.082	1.04
YML050W	0.495	0.244	1.001
YML051W	0.72	0.18600000000000003	1.0090000000000001
YML052W	1.334	0.8320000000000001	0.843
YML053C	1.354	1.527	1.032
YML054C	1.242	0.524	0.9990000000000001
YML055W	1.375	0.527	0.971
YML056C	1.6230000000000002	1.141	1.024
YML057C-A	1.5719999999999998	0.759	1.0070000000000001
YML057W	1.38	0.506	0.955
YML058W	1.734	2.249	1.1420000000000001
YML059C	1.556	2.135	1.315
YML060W	1.6030000000000002	2.437	1.051
YML061C	1.03	1.127	0.909
YML062C	2.032	3.9010000000000002	1.1320000000000001
YML063W	1.4140000000000001	0.426	0.852
YML066C	0.9520000000000001	0.221	1.0070000000000001
YML067C	1.148	0.677	1.247
YML068W	1.053	0.9790000000000001	1.159
YML070W	1.1159999999999999	0.537	1.075
YML071C	0.741	0.489	0.903
YML072C	1.207	0.948	1.145
YML074C	1.046	1.61	1.0590000000000002
YML075C	1.053	0.672	1.093
YML076C	1.041	1.295	0.998
YML078W	1.246	0.672	0.955
YML079W	1.151	0.682	1.0
YML080W	0.846	0.44299999999999995	0.93
YML081C-A	1.025	0.628	1.0
YML084W	1.501	1.263	0.976
YML086C	1.338	0.7190000000000001	0.981
YML087C	1.22	1.275	0.9390000000000001
YML088W	1.716	1.2409999999999999	1.089
YML089C	1.337	1.063	1.074
YML090W	0.8859999999999999	0.9390000000000001	1.034
YML094C-A	0.272	-0.005	1.192
YML094W	0.195	0.451	0.758
YML095C	0.841	0.748	1.133
YML096W	0.67	0.451	0.799
YML097C	-0.04	0.498	0.17
YML099C	1.0959999999999999	0.633	1.037
YML100W	0.58	0.42200000000000004	1.263
YML100W-A	0.976	0.7	1.422
YML101C	0.976	0.585	1.226
YML101C-A	1.686	1.764	1.078
YML102W	1.321	1.61	1.036
YML103C	1.4509999999999998	1.8980000000000001	0.9420000000000001
YML104C	1.251	1.4469999999999998	0.961
YML106W	1.0859999999999999	0.968	1.1640000000000001
YML107C	1.311	1.524	1.146
YML108W	1.031	1.256	1.182
YML109W	0.585	0.7759999999999999	1.21
YML110C	1.0959999999999999	2.042	0.9940000000000001
YML111W	1.046	3.1830000000000003	1.159
YML112W	0.11	0.527	0.317
YML113W	1.351	1.735	0.878
YML115C	1.026	1.819	0.589
YML116W	1.0659999999999998	1.054	1.026
YML116W-A	1.0959999999999999	1.534	1.068
YML117W	0.991	1.246	1.089
YML118W	0.8809999999999999	0.738	1.089
YML119W	0.941	1.371	0.99
YML120C	1.006	1.9169999999999998	1.016
YML121W	0.971	1.515	0.893
YML122C	0.741	0.374	1.125
YML123C	1.0659999999999998	0.6809999999999999	1.122
YML124C	1.351	0.997	1.182
YML128C	0.34	0.853	0.38299999999999995
YML129C	0.9309999999999999	1.304	0.836
YML131W	1.2109999999999999	1.63	1.072
YMR002W	2.006	5.225	1.1159999999999999
YMR003W	1.104	1.27	1.101
YMR004W	1.436	1.5819999999999999	1.088
YMR006C	1.18	1.288	1.065
YMR007W	0.597	0.61	1.258
YMR008C	0.17800000000000002	-0.19	1.219
YMR009W	-0.12	-0.166	1.216
YMR010W	-0.302	-0.203	0.993
YMR011W	1.0270000000000001	0.627	0.9109999999999999
YMR012W	1.645	1.064	0.9670000000000001
YMR014W	0.573	0.6609999999999999	0.852
YMR015C	0.57	0.645	0.836
YMR016C	0.941	0.6779999999999999	0.856
YMR017W	1.232	1.081	0.986
YMR018W	1.3030000000000002	1.1079999999999999	1.03
YMR019W	1.5919999999999999	1.5719999999999998	1.021
YMR020W	1.284	1.2590000000000001	0.9420000000000001
YMR021C	1.161	2.948	1.032
YMR022W	1.254	1.349	1.3730000000000002
YMR023C	0.451	0.45	1.12
YMR024W	0.295	0.754	1.1440000000000001
YMR025W	0.113	0.871	1.178
YMR026C	2.07	1.9909999999999999	0.763
YMR027W	1.4280000000000002	1.3559999999999999	1.025
YMR029C	1.026	0.6629999999999999	1.091
YMR030W	0.9520000000000001	0.595	1.1740000000000002
YMR031C	1.103	0.963	1.338
YMR031W-A	0.9590000000000001	0.8009999999999999	1.0979999999999999
YMR032W	0.153	0.512	0.865
YMR034C	0.9	1.162	1.212
YMR035W	1.1740000000000002	1.526	0.8009999999999999
YMR036C	1.126	1.7409999999999999	1.31
YMR037C	1.127	0.9359999999999999	0.943
YMR038C	0.628	1.065	0.852
YMR039C	-0.063	0.64	1.158
YMR040W	-0.21100000000000002	2.391	1.043
YMR041C	0.649	0.455	0.8009999999999999
YMR042W	0.669	0.531	0.9620000000000001
YMR044W	1.4869999999999999	2.437	0.83
YMR048W	1.1520000000000001	0.97	1.111
YMR052C-A	0.154	-0.278	0.9079999999999999
YMR052W	0.816	1.079	1.087
YMR053C	0.9	0.53	1.073
YMR054W	1.06	0.75	1.16
YMR055C	0.899	0.017	1.006
YMR056C	0.8390000000000001	0.16699999999999998	0.9690000000000001
YMR057C	0.49700000000000005	0.43700000000000006	1.0490000000000002
YMR058W	0.28300000000000003	0.515	0.992
YMR060C	0.873	0.647	0.821
YMR062C	0.23199999999999998	0.217	0.715
YMR063W	1.24	0.794	0.87
YMR064W	1.014	1.186	0.9059999999999999
YMR065W	0.9359999999999999	0.054000000000000006	0.9640000000000001
YMR066W	0.8340000000000001	0.157	0.9
YMR067C	0.976	0.304	1.021
YMR068W	0.96	0.43	1.092
YMR069W	1.068	0.295	1.1420000000000001
YMR070W	1.002	1.287	0.794
YMR071C	1.035	0.061	1.147
YMR072W	0.792	0.251	0.9640000000000001
YMR073C	1.399	1.663	1.126
YMR075C-A	1.4269999999999998	1.52	1.177
YMR075W	1.409	1.5319999999999998	1.181
YMR077C	1.597	2.009	0.5710000000000001
YMR078C	0.9079999999999999	0.7929999999999999	1.033
YMR080C	1.038	0.48100000000000004	1.139
YMR081C	1.406	1.889	1.222
YMR082C	0.9840000000000001	0.44299999999999995	0.8690000000000001
YMR083W	0.807	-0.025	0.985
YMR084W	1.035	0.40299999999999997	1.111
YMR085W	0.86	0.873	1.002
YMR086C-A	0.976	1.855	0.95
YMR086W	1.015	0.971	0.99
YMR087W	1.276	6.199	1.088
YMR088C	1.075	1.8719999999999999	0.978
YMR089C	1.204	1.632	0.9520000000000001
YMR090W	1.327	0.373	1.113
YMR091C	0.634	0.42700000000000005	0.3
YMR092C	1.225	1.087	1.23
YMR095C	1.161	1.208	1.057
YMR096W	1.121	1.3319999999999999	1.123
YMR097C	1.051	1.9269999999999998	0.727
YMR098C	1.031	1.419	0.977
YMR099C	1.236	1.534	1.143
YMR100W	1.876	3.307	1.028
YMR101C	1.006	1.131	0.873
YMR102C	1.126	0.633	1.047
YMR103C	1.2009999999999998	0.652	1.101
YMR104C	1.365	0.871	1.0090000000000001
YMR105C	1.001	0.42200000000000004	1.135
YMR106C	1.4809999999999999	1.936	1.122
YMR107W	1.071	0.968	1.0290000000000001
YMR109W	1.131	1.083	0.956
YMR110C	1.171	1.102	1.028
YMR111C	1.1059999999999999	1.074	1.021
YMR114C	1.1159999999999999	0.997	1.073
YMR115W	1.046	0.7959999999999999	0.966
YMR116C	0.981	1.083	0.755
YMR119W	1.4169999999999998	3.95	1.294
YMR119W-A	1.161	2.1180000000000003	1.156
YMR120C	0.856	0.738	1.117
YMR121C	1.2209999999999999	0.815	1.11
YMR122C	1.9509999999999998	0.6709999999999999	1.016
YMR123W	1.395	2.99	0.43799999999999994
YMR124W	1.857	3.641	0.9079999999999999
YMR125W	1.9169999999999998	8.82	0.574
YMR126C	1.151	0.601	1.0759999999999998
YMR127C	1.072	0.639	1.087
YMR129W	1.111	0.636	1.056
YMR130W	1.081	0.9990000000000001	1.129
YMR132C	1.099	0.799	1.067
YMR133W	1.105	0.987	1.006
YMR135C	0.9129999999999999	1.074	0.8909999999999999
YMR135W-A	1.493	1.645	1.094
YMR136W	1.079	1.3459999999999999	1.306
YMR137C	1.0290000000000001	0.831	1.101
YMR138W	1.2429999999999999	1.67	1.122
YMR139W	1.248	1.584	1.181
YMR140W	1.633	1.5819999999999999	1.0659999999999998
YMR141C	1.59	1.272	0.9520000000000001
YMR142C	0.49	0.41200000000000003	0.662
YMR143W	1.159	0.557	1.104
YMR144W	1.349	0.983	1.038
YMR145C	1.5430000000000001	1.105	1.051
YMR147W	1.3130000000000002	1.506	1.127
YMR148W	1.365	0.87	1.176
YMR150C	0.993	1.083	0.867
YMR151W	1.399	1.4369999999999998	0.889
YMR152W	1.5030000000000001	1.6540000000000001	0.941
YMR153C-A	1.307	0.852	0.95
YMR153W	1.286	0.711	1.125
YMR154C	1.525	2.434	1.006
YMR155W	1.192	0.597	0.9420000000000001
YMR156C	1.181	1.855	0.856
YMR157C	1.0090000000000001	1.335	0.943
YMR158C-A	1.1	2.088	0.983
YMR158W	0.846	0.441	0.925
YMR158W-B	1.083	0.813	1.028
YMR159C	0.982	0.6829999999999999	0.9540000000000001
YMR160W	1.172	1.4569999999999999	1.015
YMR161W	1.225	1.3559999999999999	1.114
YMR162C	1.0270000000000001	1.493	0.9540000000000001
YMR163C	1.145	2.059	0.968
YMR164C	0.868	1.125	0.9059999999999999
YMR166C	1.222	1.831	1.114
YMR167W	1.921	5.502000000000001	1.046
YMR169C	1.109	1.046	1.043
YMR170C	1.085	0.909	1.083
YMR171C	1.136	0.7190000000000001	0.971
YMR172C-A	1.205	1.359	1.123
YMR172W	1.07	1.284	1.391
YMR173W	1.689	2.298	1.0979999999999999
YMR173W-A	0.85	1.661	1.1440000000000001
YMR174C	1.1840000000000002	1.331	1.083
YMR175W	1.177	1.3940000000000001	1.161
YMR176W	1.0170000000000001	1.104	1.03
YMR177W	0.903	1.79	1.1159999999999999
YMR178W	1.082	1.371	1.141
YMR179W	0.905	0.5589999999999999	0.72
YMR180C	0.97	1.2690000000000001	1.031
YMR181C	1.0759999999999998	0.556	1.099
YMR182C	1.743	2.01	0.934
YMR183C	0.674	0.626	0.813
YMR184W	0.872	0.956	1.077
YMR185W	0.7170000000000001	0.737	1.072
YMR186W	0.758	0.845	1.0490000000000002
YMR187C	1.083	0.767	1.021
YMR188C	0.988	0.631	0.894
YMR189W	0.057999999999999996	0.654	0.794
YMR190C	0.667	0.643	1.1159999999999999
YMR191W	1.153	1.535	1.0290000000000001
YMR192W	1.005	0.624	1.128
YMR193C-A	1.222	0.9059999999999999	1.1840000000000002
YMR193W	0.965	1.4980000000000002	1.055
YMR194C-A	0.946	0.435	0.8909999999999999
YMR194W	1.202	0.49	1.2
YMR195W	1.3319999999999999	0.9229999999999999	1.011
YMR196W	0.8079999999999999	0.639	0.9790000000000001
YMR198W	0.8290000000000001	1.3230000000000002	0.9440000000000001
YMR199W	0.602	0.435	0.9079999999999999
YMR201C	1.021	0.57	0.9790000000000001
YMR202W	0.495	0.5760000000000001	0.763
YMR204C	0.919	0.77	0.903
YMR205C	0.358	0.52	0.772
YMR206W	0.8009999999999999	0.461	0.9540000000000001
YMR207C	0.231	0.228	0.743
YMR209C	1.171	0.738	1.107
YMR210W	1.0979999999999999	1.4509999999999998	0.997
YMR214W	0.919	0.46	0.828
YMR215W	1.399	1.1540000000000001	0.953
YMR216C	1.245	0.742	0.904
YMR219W	1.092	0.598	0.92
YMR221C	0.972	0.888	1.04
YMR222C	1.484	0.884	0.9690000000000001
YMR223W	1.3259999999999998	0.9670000000000001	1.005
YMR224C	0.322	0.589	0.9990000000000001
YMR225C	0.797	0.674	1.082
YMR226C	1.057	1.125	1.107
YMR228W	1.028	0.55	0.875
YMR230W	1.389	0.6679999999999999	1.101
YMR231W	0.38	1.6440000000000001	0.331
YMR232W	1.337	0.853	1.143
YMR233W	1.59	0.795	1.169
YMR234W	1.3219999999999998	0.9	1.033
YMR237W	0.638	0.46	0.789
YMR238W	0.542	0.409	0.759
YMR241W	0.7929999999999999	0.5579999999999999	0.9570000000000001
YMR242C	0.8809999999999999	0.826	0.958
YMR243C	0.631	0.581	0.9790000000000001
YMR244C-A	0.583	0.624	1.095
YMR244W	0.748	1.038	1.087
YMR245W	0.654	0.564	0.9520000000000001
YMR246W	1.075	0.773	1.117
YMR247C	1.062	0.995	1.094
YMR250W	0.856	0.909	1.185
YMR251W	1.348	1.4569999999999999	1.135
YMR251W-A	1.571	2.7119999999999997	0.951
YMR252C	0.9790000000000001	0.623	1.023
YMR253C	1.056	0.79	1.001
YMR254C	1.129	0.985	0.982
YMR255W	1.065	0.684	1.074
YMR256C	0.664	0.26	0.8370000000000001
YMR257C	0.847	1.26	0.8370000000000001
YMR258C	0.998	0.444	1.148
YMR259C	1.05	0.737	1.015
YMR261C	0.8640000000000001	0.635	1.0659999999999998
YMR262W	1.054	0.345	1.037
YMR263W	1.008	0.642	0.882
YMR264W	1.5030000000000001	1.756	1.2209999999999999
YMR265C	1.673	1.19	1.1520000000000001
YMR266W	0.552	4.823	1.169
YMR267W	0.8859999999999999	0.773	0.8490000000000001
YMR269W	1.56	1.005	0.904
YMR271C	1.281	0.9490000000000001	1.089
YMR272C	1.008	1.09	0.992
YMR273C	0.723	0.642	0.9329999999999999
YMR274C	0.33	0.324	1.014
YMR275C	0.7609999999999999	0.539	0.785
YMR276W	0.965	1.0190000000000001	0.934
YMR278W	0.981	1.133	0.982
YMR279C	1.121	0.767	1.034
YMR280C	1.1179999999999999	1.2329999999999999	1.032
YMR282C	0.745	0.278	0.875
YMR283C	1.172	0.753	1.047
YMR284W	1.033	0.905	0.9490000000000001
YMR285C	1.199	0.9690000000000001	0.976
YMR286W	0.6890000000000001	0.46	0.81
YMR287C	0.762	1.145	0.855
YMR292W	0.68	0.436	1.065
YMR293C	0.488	0.207	0.731
YMR294W	0.687	0.16899999999999998	0.875
YMR294W-A	0.966	1.031	0.9790000000000001
YMR295C	0.652	0.7709999999999999	0.934
YMR297W	1.046	1.129	1.073
YMR299C	0.805	0.19399999999999998	0.958
YMR300C	0.071	0.049	0.015
YMR302C	1.2570000000000001	1.395	1.102
YMR303C	1.489	1.883	0.9840000000000001
YMR304C-A	1.067	0.40299999999999997	1.097
YMR304W	0.713	0.11900000000000001	1.167
YMR305C	1.141	0.95	1.033
YMR306C-A	1.083	0.7909999999999999	1.042
YMR306W	1.561	1.064	1.158
YMR307W	1.014	0.718	0.693
YMR310C	1.07	0.845	0.97
YMR311C	0.746	0.163	1.104
YMR312W	1.1159999999999999	1.515	0.851
YMR313C	1.001	0.614	1.102
YMR315W	0.846	0.307	1.185
YMR316C-A	0.9109999999999999	0.642	1.143
YMR316C-B	0.69	0.268	1.094
YMR316W	1.056	0.738	1.099
YMR317W	0.7559999999999999	0.508	1.2
YMR318C	0.7559999999999999	0.336	1.19
YMR319C	0.8009999999999999	0.249	1.278
YMR320W	0.8759999999999999	0.297	1.097
YMR322C	1.0590000000000002	1.178	1.1179999999999999
YMR326C	1.148	0.917	1.063
YNL001W	1.156	11.398	0.8390000000000001
YNL003C	1.011	0.38	1.005
YNL004W	1.3019999999999998	6.104	1.026
YNL005C	0.835	0.853	0.9309999999999999
YNL008C	1.39	11.931	1.192
YNL009W	1.285	0.5820000000000001	0.9840000000000001
YNL010W	0.695	0.28	1.069
YNL011C	0.46399999999999997	0.24600000000000002	1.031
YNL012W	0.318	0.358	0.863
YNL013C	1.4140000000000001	0.268	0.871
YNL014W	0.696	1.5859999999999999	0.915
YNL015W	1.071	9.612	1.001
YNL016W	0.818	0.507	0.845
YNL020C	1.147	-0.1	0.9790000000000001
YNL021W	1.383	-0.555	1.0490000000000002
YNL022C	1.3159999999999998	0.122	0.948
YNL023C	1.177	0.083	1.072
YNL024C	1.386	-2.504	1.035
YNL025C	1.268	8.285	0.562
YNL027W	1.385	-1.028	0.951
YNL028W	0.9940000000000001	0.935	0.46399999999999997
YNL029C	0.6629999999999999	0.794	0.6459999999999999
YNL030W	0.7040000000000001	0.037000000000000005	0.875
YNL031C	1.0759999999999998	0.45799999999999996	0.747
YNL032W	0.8059999999999999	0.602	0.802
YNL034W	0.625	-0.307	0.878
YNL035C	1.026	0.37	0.721
YNL037C	0.5589999999999999	-1.072	0.6890000000000001
YNL040W	1.196	0.37	0.894
YNL041C	0.325	0.44799999999999995	0.579
YNL042W	1.4469999999999998	6.726	0.8170000000000001
YNL043C	1.071	0.815	0.917
YNL044W	0.764	0.532	0.8440000000000001
YNL045W	1.205	1.49	0.92
YNL046W	1.112	1.405	1.058
YNL049C	0.7440000000000001	0.7490000000000001	0.9540000000000001
YNL050C	1.016	0.5589999999999999	1.1
YNL051W	1.124	0.727	0.831
YNL052W	1.075	0.877	1.072
YNL054W	1.1909999999999998	2.657	0.948
YNL055C	0.8	0.268	1.213
YNL056W	0.977	0.293	0.892
YNL057W	1.1159999999999999	0.435	0.8440000000000001
YNL058C	1.0859999999999999	0.607	0.998
YNL063W	1.258	1.1840000000000002	1.078
YNL064C	0.162	0.642	0.723
YNL065W	1.222	1.63	0.9520000000000001
YNL066W	0.8370000000000001	0.943	0.847
YNL067W	0.21	0.184	0.843
YNL068C	1.281	0.19699999999999998	0.909
YNL070W	0.8420000000000001	0.42200000000000004	0.927
YNL071W	0.131	0.156	0.8759999999999999
YNL072W	1.265	0.703	0.96
YNL073W	0.8859999999999999	0.8909999999999999	0.988
YNL074C	0.8220000000000001	0.55	1.085
YNL076W	0.794	0.622	0.932
YNL077W	0.879	1.2770000000000001	1.068
YNL078W	1.587	1.5230000000000001	1.022
YNL079C	0.297	0.61	1.315
YNL080C	0.841	0.578	1.015
YNL081C	0.7120000000000001	0.42100000000000004	0.935
YNL082W	1.3840000000000001	2.436	0.8390000000000001
YNL083W	1.138	1.3319999999999999	1.038
YNL084C	1.117	1.3530000000000002	1.043
YNL085W	1.0270000000000001	0.71	1.041
YNL087W	1.011	0.95	1.004
YNL090W	1.074	1.038	1.11
YNL091W	0.8220000000000001	0.982	0.986
YNL092W	0.887	0.78	1.1179999999999999
YNL093W	1.25	2.292	1.126
YNL094W	0.8959999999999999	0.47	1.031
YNL095C	0.9490000000000001	1.08	0.9
YNL097C	0.27699999999999997	0.16899999999999998	0.7909999999999999
YNL098C	1.123	0.838	0.966
YNL099C	0.9940000000000001	1.249	0.826
YNL100W	1.163	1.818	0.975
YNL101W	1.161	0.604	1.011
YNL104C	1.081	1.462	0.905
YNL105W	0.7959999999999999	0.75	0.993
YNL106C	0.84	2.8139999999999996	0.941
YNL107W	0.6859999999999999	0.775	0.723
YNL108C	1.074	0.887	1.057
YNL115C	1.24	2.024	0.8270000000000001
YNL116W	1.028	1.273	1.126
YNL117W	0.78	0.248	1.055
YNL119W	1.147	1.493	1.032
YNL120C	1.111	1.5090000000000001	1.068
YNL121C	1.072	0.935	0.742
YNL122C	0.9329999999999999	0.369	1.071
YNL123W	1.7630000000000001	2.537	1.294
YNL125C	1.256	3.009	0.866
YNL127W	1.15	3.53	1.167
YNL128W	1.3159999999999998	1.9909999999999999	1.19
YNL129W	1.354	1.6669999999999998	1.1320000000000001
YNL130C	1.1440000000000001	0.397	0.9159999999999999
YNL133C	1.449	1.3259999999999998	0.9159999999999999
YNL134C	1.193	0.9940000000000001	1.057
YNL135C	1.182	0.639	1.024
YNL136W	1.867	3.22	0.968
YNL138W	2.1069999999999998	0.502	1.244
YNL139C	0.146	0.049	0.631
YNL140C	0.938	1.61	1.186
YNL141W	1.26	0.78	1.081
YNL142W	1.1079999999999999	1.043	1.0090000000000001
YNL143C	1.226	0.825	1.133
YNL144C	1.206	0.856	1.048
YNL145W	1.4409999999999998	2.7539999999999996	1.06
YNL146W	1.27	0.932	1.1420000000000001
YNL148C	0.965	-0.706	0.882
YNL154C	0.071	-0.523	1.1540000000000001
YNL155W	0.508	0.742	1.119
YNL157W	3.465	1.01	0.841
YNL159C	2.005	4.5760000000000005	0.91
YNL160W	0.527	0.998	1.114
YNL167C	0.767	1.253	1.034
YNL168C	0.904	2.519	0.9490000000000001
YNL170W	1.37	2.397	0.812
YNL173C	-0.151	-0.73	1.188
YNL175C	-0.24	2.008	0.9790000000000001
YNL176C	-0.485	0.84	0.9990000000000001
YNL177C	3.517	0.511	0.9079999999999999
YNL179C	1.205	-0.134	0.946
YNL180C	2.09	1.022	0.882
YNL183C	0.344	1.034	1.186
YNL184C	0.198	0.28	0.943
YNL185C	-0.10800000000000001	0.21899999999999997	1.071
YNL187W	-0.24	-0.365	1.0390000000000001
YNL190W	-0.013999999999999999	0.073	1.0859999999999999
YNL191W	0.306	1.9469999999999998	1.014
YNL193W	-1.054	-0.56	1.042
YNL194C	-0.758	-2.069	1.0290000000000001
YNL195C	0.13699999999999998	-5.026	1.089
YNL196C	-0.485	-1.436	1.115
YNL197C	0.513	-3.7969999999999997	1.175
YNL198C	1.087	1.9469999999999998	0.875
YNL199C	0.457	1.156	0.774
YNL200C	0.071	0.09699999999999999	0.845
YNL201C	-0.593	-0.9129999999999999	0.86
YNL202W	0.013999999999999999	0.73	0.778
YNL203C	-0.212	0.56	1.001
YNL204C	-0.725	0.243	0.853
YNL205C	-0.198	-0.462	0.7809999999999999
YNL206C	0.005	0.11	0.8079999999999999
YNL210W	-0.08	0.414	0.914
YNL211C	-0.16899999999999998	-0.146	0.977
YNL212W	0.085	1.46	1.043
YNL213C	1.993	2.647	1.137
YNL214W	6.346	3.614	0.9009999999999999
YNL215W	5.075	2.7260000000000004	1.075
YNL217W	0.861	-3.103	0.903
YNL218W	1.464	6.401	1.123
YNL219C	1.625	0.575	1.361
YNL220W	0.081	0.583	0.015
YNL224C	0.6679999999999999	1.7519999999999998	1.0590000000000002
YNL225C	1.429	0.499	0.8029999999999999
YNL226W	1.3090000000000002	1.594	1.1059999999999999
YNL227C	2.6039999999999996	2.694	1.48
YNL228W	0.48	0.511	1.177
YNL229C	3.093	6.085	1.0490000000000002
YNL230C	2.383	2.665	1.507
YNL231C	1.867	1.254	1.432
YNL233W	1.5719999999999998	0.535	1.07
YNL235C	0.386	1.3869999999999998	1.463
YNL236W	0.772	1.632	1.895
YNL237W	1.599	1.0859999999999999	1.4780000000000002
YNL239W	2.117	0.915	1.43
YNL241C	0.43799999999999994	1.034	0.045
YNL242W	1.635	0.45399999999999996	1.3659999999999999
YNL243W	0.281	0.239	0.853
YNL246W	1.0	1.1320000000000001	1.092
YNL248C	1.1179999999999999	0.506	1.127
YNL249C	1.263	1.28	1.036
YNL250W	1.061	1.6780000000000002	0.809
YNL252C	0.9309999999999999	1.4469999999999998	0.597
YNL253W	1.021	0.884	1.1179999999999999
YNL254C	0.953	1.041	1.17
YNL255C	0.932	1.433	1.121
YNL257C	1.054	0.809	1.095
YNL259C	1.38	1.601	1.198
YNL264C	1.256	0.9329999999999999	1.051
YNL265C	1.383	1.4380000000000002	0.893
YNL266W	1.198	1.236	0.895
YNL269W	1.037	0.556	1.1179999999999999
YNL270C	1.041	1.6159999999999999	1.103
YNL271C	0.38799999999999996	0.204	0.821
YNL273W	1.207	1.4609999999999999	1.038
YNL274C	1.063	-1.315	1.047
YNL275W	1.411	1.589	1.163
YNL278W	0.991	0.862	1.0959999999999999
YNL279W	0.9109999999999999	0.489	1.06
YNL280C	0.45299999999999996	0.087	0.746
YNL281W	0.883	0.585	1.048
YNL283C	1.558	1.811	1.05
YNL285W	1.1540000000000001	1.347	1.163
YNL286W	1.459	1.8130000000000002	1.047
YNL288W	1.265	1.7209999999999999	1.051
YNL289W	0.8170000000000001	0.797	1.003
YNL291C	1.055	1.083	0.9640000000000001
YNL292W	0.973	0.9209999999999999	1.057
YNL293W	0.9179999999999999	0.927	1.055
YNL294C	1.483	1.9340000000000002	1.073
YNL295W	1.229	1.909	1.149
YNL296W	0.8290000000000001	0.863	0.67
YNL297C	1.026	0.976	0.8029999999999999
YNL298W	0.545	0.195	0.551
YNL299W	1.294	1.405	0.93
YNL300W	0.7609999999999999	0.7190000000000001	0.997
YNL301C	0.9890000000000001	0.905	1.1340000000000001
YNL302C	0.7659999999999999	0.544	0.855
YNL303W	1.011	0.795	1.021
YNL304W	0.8859999999999999	0.66	0.92
YNL305C	1.117	1.24	1.01
YNL307C	0.385	0.522	0.622
YNL311C	0.903	1.104	1.015
YNL314W	0.493	0.315	1.033
YNL315C	0.825	0.32899999999999996	0.852
YNL316C	-0.105	0.17300000000000001	0.006
YNL318C	0.966	1.127	1.1320000000000001
YNL319W	0.701	0.541	0.7879999999999999
YNL320W	1.0170000000000001	1.545	1.048
YNL321W	1.122	1.3159999999999998	1.032
YNL322C	1.156	1.355	0.86
YNL323W	0.8320000000000001	0.914	0.927
YNL324W	1.287	1.361	0.894
YNL325C	0.904	0.802	0.95
YNL326C	1.347	1.579	0.8959999999999999
YNL327W	1.044	1.047	1.033
YNL328C	1.207	1.0070000000000001	1.084
YNL329C	1.4169999999999998	0.647	0.7559999999999999
YNL330C	0.965	10.455	0.8270000000000001
YNL332W	1.1909999999999998	1.7480000000000002	1.0859999999999999
YNL333W	1.035	0.9279999999999999	0.9520000000000001
YNL334C	1.395	1.9909999999999999	1.084
YNL335W	1.3869999999999998	1.7830000000000001	1.055
YNL336W	1.482	1.663	1.091
YNL338W	1.109	1.177	1.082
YNL339C	1.085	0.932	1.0070000000000001
YNR001C	0.772	0.8420000000000001	0.961
YNR002C	1.046	1.65	1.081
YNR004W	0.996	1.1079999999999999	1.266
YNR005C	1.379	2.434	0.9420000000000001
YNR006W	1.122	1.778	0.7240000000000001
YNR007C	1.361	2.02	1.094
YNR008W	0.792	0.266	1.0070000000000001
YNR009W	0.698	0.248	0.9640000000000001
YNR010W	0.759	0.377	0.7609999999999999
YNR012W	0.892	0.231	1.048
YNR013C	0.784	0.32799999999999996	0.917
YNR014W	0.797	0.314	1.084
YNR015W	0.955	2.474	0.7659999999999999
YNR018W	0.971	0.9179999999999999	1.159
YNR019W	1.0590000000000002	0.8420000000000001	1.177
