ORF	hom | growth (pooled culture) | glyoxal [20 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | methylglyoxal [8 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | glyoxal [80 mM] | YPD | Hoon S~Nislow C, 2011
YLR427W	0.000	0.000	-0.967
YLR428C	0.000	0.000	-0.523
YLR429W	0.000	0.000	0.388
YLR431C	0.000	0.000	-0.832
YLR432W	0.000	0.000	-1.476
YLR433C	0.000	0.000	-0.461
YLR434C	0.000	0.000	-0.904
YLR436C	0.000	-2.266	-2.482
YLR437C	0.000	0.000	-0.976
YLR438W	0.000	0.000	-1.879
YLR441C	0.000	0.000	0.809
YLR443W	0.000	0.000	-1.773
YLR444C	0.000	0.000	-0.948
YLR445W	0.000	0.000	-1.539
YLR446W	0.000	0.000	-1.848
YLR448W	0.000	0.000	1.216
YLR449W	0.000	0.000	-1.453
YLR450W	0.000	0.000	-1.458
YLR451W	0.000	0.000	-1.588
YLR452C	0.000	0.000	-0.763
YLR453C	0.000	0.000	-1.205
YLR454W	0.000	0.000	-1.807
YLR455W	0.000	-1.520	-1.431
YLR456W	0.000	0.000	-1.427
YLR460C	0.000	0.000	-2.116
YLR461W	0.000	0.000	-1.461
YML001W	0.000	0.000	-0.874
YML002W	0.000	0.000	-1.763
YML003W	0.000	0.000	-1.890
YML004C	-7.984	-2.407	-2.017
YML005W	0.000	0.000	-0.549
YML006C	0.000	0.000	-1.920
YML007W	-4.754	-2.014	-0.600
YML008C	-1.637	0.000	0.000
YML009C	0.000	0.000	-1.961
YML009W-B	0.000	0.000	7.410
YML011C	0.000	0.000	-1.822
YML012W	0.000	0.000	-0.432
YML013W	-2.384	0.000	-0.226
YML014W	0.000	0.000	0.806
YML016C	-2.204	-4.470	-1.111
YML017W	0.000	-2.039	-1.483
YML018C	0.000	0.000	-2.044
YML019W	0.000	-1.318	-1.548
YML020W	0.000	0.000	-2.016
YML021C	0.000	0.000	-1.218
YML022W	0.000	0.000	-1.447
YML026C	0.000	0.000	0.598
YML027W	0.000	0.000	-2.098
YML028W	0.000	0.000	3.176
YML029W	0.000	0.000	-2.306
YML030W	0.000	0.000	-2.203
YML032C	-2.588	0.000	0.000
YML034C-A	0.000	0.000	-1.597
YML034W	-1.351	0.000	-1.211
YML035C	0.000	0.000	-0.885
YML037C	0.000	0.000	-2.233
YML038C	0.000	0.000	-1.908
YML041C	0.000	0.000	-1.201
YML042W	0.000	0.000	-0.424
YML047C	0.000	0.000	-1.339
YML047W-A	0.000	0.000	-2.253
YML048W	0.000	0.000	4.966
YML050W	0.000	0.000	-1.415
YML051W	0.000	0.000	-0.697
YML052W	0.000	0.000	-0.245
YML053C	0.000	0.000	-2.041
YML054C	0.000	0.000	0.588
YML055W	0.000	0.000	-2.328
YML056C	0.000	0.000	1.379
YML057C-A	0.000	0.000	-1.109
YML057W	0.000	0.000	-2.073
YML058W	0.000	0.000	-2.245
YML059C	0.000	0.000	-1.153
YML060W	0.000	0.000	-1.931
YML062C	0.000	0.000	-2.107
YML066C	0.000	0.000	-1.701
YML067C	0.000	0.000	-0.449
YML068W	0.000	0.000	-1.529
YML070W	0.000	0.000	-1.481
YML071C	0.000	0.000	-1.409
YML072C	0.000	0.000	-1.540
YML073C	-2.267	0.000	0.319
YML074C	0.000	0.000	-1.798
YML075C	0.000	0.000	-1.038
YML076C	0.000	0.000	-1.652
YML078W	0.000	0.000	-1.243
YML079W	0.000	0.000	0.487
YML080W	0.000	0.000	-0.924
YML081C-A	0.000	0.000	-1.639
YML081W	0.000	0.000	1.622
YML082W	0.000	0.000	-0.459
YML083C	0.000	0.000	1.165
YML084W	0.000	0.000	2.015
YML086C	0.000	0.000	-1.140
YML087C	0.000	0.000	0.550
YML088W	0.000	0.000	-0.704
YML089C	0.000	0.000	-1.348
YML090W	0.000	-1.492	-1.692
YML094C-A	-3.162	0.000	1.672
YML094W	-1.949	0.000	0.000
YML095C	0.000	0.000	-0.937
YML096W	0.000	0.000	-1.000
YML097C	0.000	0.000	4.718
YML099C	0.000	0.000	-1.949
YML099W-A	0.000	0.000	-1.954
YML100W	0.000	0.000	-1.715
YML101C	0.000	0.000	-2.442
YML101C-A	0.000	0.000	3.276
YML102W	0.000	0.000	-1.141
YML103C	0.000	0.000	-1.949
YML104C	0.000	0.000	-1.853
YML106W	0.000	0.000	1.704
YML107C	0.000	0.000	1.628
YML108W	0.000	0.000	-1.755
YML109W	0.000	0.000	-1.915
YML110C	0.000	0.000	-1.016
YML111W	0.000	0.000	-2.091
YML112W	0.000	0.000	3.126
YML113W	0.000	-2.773	-1.924
YML116W	0.000	0.000	-1.924
YML116W-A	0.000	0.000	-2.200
YML117W	0.000	-2.964	-1.252
YML118W	0.000	0.000	-1.816
YML119W	0.000	0.000	-1.318
YML120C	0.000	0.000	-2.098
YML121W	0.000	-2.866	-0.502
YML122C	0.000	0.000	-0.274
YML123C	0.000	0.000	-1.893
YML124C	0.000	0.000	2.516
YML128C	0.000	0.000	1.383
YML129C	0.000	0.000	-1.807
YML131W	0.000	0.000	-2.102
YMR002W	0.000	0.000	-1.753
YMR003W	0.000	0.000	-2.474
YMR004W	0.000	0.000	-1.102
YMR006C	0.000	0.000	-2.892
YMR007W	0.000	0.000	-1.719
YMR008C	0.000	0.000	-1.954
YMR009W	0.000	0.000	-2.071
YMR010W	0.000	-2.832	-1.917
YMR011W	0.000	0.000	-2.476
YMR012W	0.000	0.000	-2.692
YMR015C	0.000	0.000	-1.984
YMR016C	0.000	0.000	-2.454
YMR017W	0.000	0.000	-2.574
YMR018W	0.000	0.000	-2.448
YMR019W	0.000	0.000	-1.185
YMR020W	0.000	0.000	-1.142
YMR022W	0.000	0.000	0.397
YMR023C	0.000	0.000	-2.715
YMR025W	0.000	0.000	-2.570
YMR026C	0.000	0.000	-0.375
YMR027W	0.000	0.000	-0.978
YMR029C	0.000	0.000	-1.814
YMR030W	0.000	0.000	-2.073
YMR031C	0.000	0.000	-0.408
YMR031W-A	-2.769	0.000	-1.798
YMR034C	0.000	0.000	-2.083
YMR035W	0.000	0.000	-2.049
YMR036C	0.000	0.000	-2.804
YMR037C	0.000	0.000	-1.321
YMR039C	0.000	0.000	-2.392
YMR040W	0.000	0.000	-1.798
YMR041C	0.000	0.000	-0.735
YMR042W	0.000	0.000	-1.710
YMR044W	0.000	0.000	-2.109
YMR048W	0.000	0.000	0.729
YMR052C-A	0.000	0.000	-1.230
YMR052W	0.000	0.000	-1.899
YMR053C	0.000	-1.491	-2.268
YMR054W	0.000	-3.370	-1.450
YMR055C	0.000	0.000	-1.680
YMR056C	0.000	0.000	-1.737
YMR057C	0.000	0.000	-2.659
YMR058W	0.000	0.000	-2.181
YMR062C	0.000	0.000	-1.603
YMR063W	0.000	0.000	-1.183
YMR064W	0.000	0.000	0.768
YMR065W	0.000	0.000	-1.478
YMR067C	-6.546	0.000	-1.798
YMR068W	0.000	0.000	0.391
YMR069W	0.000	0.000	-1.555
YMR070W	0.000	-4.691	-1.816
YMR071C	0.000	0.000	-1.451
YMR072W	0.000	0.000	1.336
YMR073C	0.000	0.000	-0.327
YMR074C	0.000	0.000	-1.909
YMR075C-A	0.000	0.000	-0.349
YMR075W	0.000	0.000	-0.730
YMR077C	-1.758	0.000	2.956
YMR078C	0.000	0.000	3.456
YMR080C	0.000	0.000	-1.360
YMR081C	0.000	0.000	-1.592
YMR082C	0.000	0.000	-1.726
YMR083W	0.000	0.000	-1.125
YMR084W	0.000	0.000	-2.018
YMR085W	0.000	0.000	-1.771
YMR086C-A	0.000	0.000	-1.642
YMR086W	0.000	0.000	-1.984
YMR087W	0.000	0.000	-1.574
YMR088C	0.000	0.000	0.402
YMR090W	0.000	0.000	-1.635
YMR092C	0.000	0.000	-1.341
YMR095C	0.000	0.000	-1.557
YMR096W	0.000	0.000	-1.687
YMR097C	0.000	0.000	2.945
YMR098C	0.000	0.000	1.880
YMR099C	0.000	0.000	-1.964
YMR100W	0.000	0.000	-1.477
YMR101C	0.000	0.000	-2.393
YMR102C	0.000	0.000	-1.307
YMR103C	0.000	0.000	-1.939
YMR104C	0.000	0.000	-1.446
YMR105C	0.000	0.000	-2.142
YMR106C	0.000	0.000	-1.631
YMR107W	0.000	0.000	-1.280
YMR109W	0.000	0.000	-1.218
YMR110C	0.000	0.000	-1.732
YMR111C	0.000	0.000	-0.845
YMR114C	0.000	0.000	-1.666
YMR115W	0.000	0.000	-0.723
YMR116C	-1.983	0.000	0.000
YMR118C	0.000	0.000	-2.088
YMR119W	0.000	0.000	-0.854
YMR119W-A	0.000	0.000	-2.192
YMR120C	0.000	0.000	-1.775
YMR121C	0.000	0.000	-1.053
YMR122C	0.000	0.000	-1.855
YMR123W	0.000	0.000	5.629
YMR124W	0.000	0.000	-1.929
YMR126C	0.000	0.000	-2.629
YMR127C	0.000	0.000	-2.468
YMR129W	0.000	0.000	-1.852
YMR130W	0.000	0.000	-2.018
YMR132C	0.000	0.000	-1.715
YMR133W	0.000	0.000	-1.491
YMR135C	0.000	-1.896	-1.373
YMR135W-A	0.000	0.000	-1.740
YMR136W	0.000	0.000	-1.836
YMR137C	0.000	0.000	-1.589
YMR138W	0.000	0.000	-1.944
YMR139W	0.000	0.000	-1.438
YMR140W	0.000	0.000	-2.261
YMR141C	0.000	0.000	-0.941
YMR143W	0.000	0.000	2.158
YMR144W	0.000	0.000	-2.058
YMR145C	0.000	0.000	-2.518
YMR147W	0.000	0.000	-1.036
YMR148W	0.000	0.000	-0.292
YMR150C	0.000	0.000	-2.127
YMR151W	0.000	0.000	-2.227
YMR152W	0.000	-1.878	-1.710
YMR153C-A	0.000	0.000	-1.908
YMR153W	0.000	0.000	-1.904
YMR154C	0.000	0.000	-0.374
YMR155W	0.000	0.000	-2.393
YMR156C	0.000	0.000	3.370
YMR157C	0.000	0.000	-1.716
YMR158C-A	0.000	0.000	-1.886
YMR158W-B	0.000	0.000	0.092
YMR159C	0.000	0.000	1.125
YMR160W	0.000	0.000	-1.663
YMR161W	0.000	0.000	-1.517
YMR162C	0.000	0.000	-2.015
YMR163C	0.000	0.000	-1.585
YMR164C	0.000	0.000	-2.286
YMR165C	-1.940	0.000	0.000
YMR166C	0.000	0.000	-1.937
YMR167W	0.000	0.000	-2.180
YMR169C	0.000	0.000	-0.381
YMR170C	0.000	0.000	-1.254
YMR171C	0.000	0.000	-1.428
YMR172C-A	0.000	-1.625	-2.030
YMR172W	0.000	0.000	-1.992
YMR173W	0.000	0.000	-1.522
YMR173W-A	0.000	0.000	-1.969
YMR174C	0.000	0.000	-1.287
YMR175W	0.000	0.000	-2.056
YMR176W	0.000	0.000	-1.836
YMR177W	0.000	0.000	-0.476
YMR178W	0.000	0.000	-0.877
YMR180C	0.000	0.000	-2.089
YMR181C	0.000	0.000	-2.382
YMR182C	0.000	0.000	-1.660
YMR183C	0.000	-1.378	-2.121
YMR184W	0.000	0.000	-2.100
YMR186W	0.000	0.000	-2.359
YMR187C	0.000	0.000	-2.039
YMR189W	0.000	0.000	-2.450
YMR190C	-2.489	0.000	0.990
YMR191W	0.000	0.000	-2.013
YMR192W	0.000	0.000	-2.239
YMR193C-A	0.000	0.000	0.220
YMR194C-A	0.000	0.000	-2.108
YMR194W	0.000	0.000	0.288
YMR195W	0.000	0.000	-1.048
YMR196W	0.000	0.000	-1.910
YMR199W	0.000	0.000	-2.089
YMR201C	-2.309	0.000	-1.618
YMR202W	-2.073	0.000	0.000
YMR204C	0.000	0.000	-1.700
YMR206W	0.000	0.000	-1.851
YMR207C	0.000	-2.166	-1.374
YMR209C	0.000	0.000	-1.375
YMR210W	0.000	0.000	-2.306
YMR214W	0.000	0.000	-1.503
YMR215W	0.000	0.000	-1.683
YMR216C	0.000	0.000	2.886
YMR221C	0.000	0.000	-1.877
YMR222C	0.000	0.000	-1.387
YMR223W	0.000	0.000	-1.470
YMR224C	-2.569	0.000	0.000
YMR225C	0.000	0.000	-1.405
YMR226C	0.000	0.000	-2.029
YMR230W	0.000	0.000	0.872
YMR232W	0.000	0.000	-1.596
YMR233W	0.000	0.000	0.084
YMR234W	0.000	0.000	-1.762
YMR237W	0.000	0.000	-1.467
YMR238W	0.000	0.000	0.557
YMR241W	0.000	0.000	-1.945
YMR242C	-2.594	0.000	-1.006
YMR243C	0.000	0.000	-0.900
YMR244C-A	0.000	0.000	-2.335
YMR244W	0.000	0.000	-1.924
YMR245W	0.000	0.000	-0.250
YMR246W	0.000	0.000	-1.635
YMR247C	0.000	0.000	-2.024
YMR250W	0.000	0.000	-1.432
YMR251W	0.000	0.000	-1.440
YMR251W-A	0.000	0.000	-1.771
YMR252C	0.000	0.000	-0.008
YMR253C	0.000	0.000	-1.464
YMR254C	0.000	0.000	-0.577
YMR255W	0.000	0.000	-1.686
YMR256C	0.000	0.000	-0.754
YMR258C	0.000	0.000	0.704
YMR259C	0.000	0.000	-1.316
YMR261C	0.000	0.000	-1.465
YMR262W	0.000	0.000	-2.038
YMR263W	0.000	0.000	0.735
YMR264W	0.000	0.000	-1.101
YMR265C	0.000	0.000	-1.142
YMR271C	0.000	0.000	-2.092
YMR272C	0.000	0.000	-1.854
YMR273C	0.000	0.000	-0.984
YMR274C	0.000	-1.850	-2.083
YMR275C	0.000	-3.526	2.491
YMR276W	0.000	0.000	-2.203
YMR278W	0.000	0.000	-1.507
YMR279C	0.000	0.000	-1.382
YMR280C	0.000	0.000	-1.902
YMR283C	0.000	0.000	-2.243
YMR284W	0.000	0.000	-0.747
YMR285C	0.000	0.000	-1.002
YMR286W	0.000	0.000	0.042
YMR289W	0.000	0.000	-1.450
YMR291W	0.000	0.000	-2.057
YMR292W	0.000	0.000	-1.962
YMR294W	0.000	-2.189	-1.307
YMR294W-A	0.000	0.000	-2.047
YMR295C	0.000	0.000	-0.632
YMR297W	0.000	0.000	-2.060
YMR299C	0.000	0.000	-1.636
YMR300C	0.000	0.000	-0.735
YMR302C	0.000	0.000	-1.645
YMR303C	0.000	0.000	-1.742
YMR304C-A	0.000	0.000	-1.897
YMR304W	0.000	0.000	0.007
YMR305C	0.000	0.000	-1.816
YMR306C-A	0.000	0.000	-1.549
YMR306W	0.000	0.000	-0.579
YMR310C	0.000	0.000	-2.290
YMR311C	0.000	0.000	-1.413
YMR313C	0.000	0.000	-2.006
YMR315W	0.000	0.000	-1.357
YMR316C-A	0.000	0.000	-1.907
YMR316C-B	0.000	0.000	-1.722
YMR316W	0.000	0.000	-1.710
YMR317W	0.000	0.000	-1.932
YMR318C	0.000	0.000	-1.747
YMR319C	0.000	0.000	-1.327
YMR320W	0.000	0.000	-1.612
YMR322C	0.000	0.000	-1.713
YMR326C	0.000	0.000	-2.406
YNL001W	-1.549	0.000	-1.977
YNL004W	0.000	0.000	-2.214
YNL009W	0.000	0.000	-1.308
YNL010W	0.000	-1.493	-2.311
YNL011C	0.000	0.000	-2.124
YNL012W	0.000	0.000	-2.104
YNL013C	0.000	0.000	-1.935
YNL014W	0.000	0.000	-0.959
YNL016W	0.000	0.000	-1.131
YNL020C	0.000	0.000	-2.300
YNL022C	0.000	0.000	-2.123
YNL023C	0.000	0.000	-1.150
YNL024C	0.000	0.000	-1.052
YNL025C	0.000	0.000	0.058
YNL027W	0.000	0.000	-0.934
YNL031C	0.000	0.000	-0.805
YNL032W	0.000	0.000	-0.538
YNL034W	0.000	0.000	-2.113
YNL035C	0.000	0.000	-2.017
YNL041C	0.000	0.000	-0.677
YNL042W	0.000	0.000	-2.361
YNL043C	0.000	0.000	-1.417
YNL044W	0.000	0.000	-1.787
YNL045W	0.000	0.000	-2.059
YNL046W	0.000	0.000	-0.998
YNL047C	0.000	0.000	-1.881
YNL049C	0.000	0.000	-1.735
YNL050C	0.000	0.000	-1.505
YNL051W	0.000	0.000	1.443
YNL052W	0.000	0.000	-2.539
YNL053W	0.000	0.000	-0.459
YNL054W	-2.574	0.000	0.000
YNL055C	0.000	0.000	4.161
YNL056W	0.000	0.000	-0.757
YNL057W	0.000	0.000	-2.053
YNL058C	0.000	0.000	-2.327
YNL059C	-3.973	0.000	0.000
YNL063W	0.000	0.000	-2.317
YNL064C	-2.743	-1.739	0.000
YNL065W	0.000	0.000	-2.129
YNL066W	0.000	0.000	-0.893
YNL067W	0.000	0.000	-1.050
YNL068C	0.000	-2.246	-2.548
YNL069C	0.000	0.000	1.464
YNL070W	0.000	-4.737	-2.030
YNL071W	0.000	-1.472	-1.225
YNL072W	0.000	0.000	0.963
YNL074C	0.000	0.000	-1.976
YNL076W	0.000	-1.629	-2.095
YNL077W	0.000	0.000	-1.811
YNL078W	0.000	0.000	-2.056
YNL079C	0.000	0.000	0.937
YNL082W	0.000	0.000	-1.991
YNL083W	0.000	0.000	-2.287
YNL084C	-2.186	0.000	1.237
YNL085W	0.000	0.000	-1.961
YNL086W	0.000	0.000	-1.315
YNL087W	0.000	0.000	-2.147
YNL089C	0.000	0.000	-1.693
YNL090W	0.000	-1.746	-1.712
YNL091W	0.000	0.000	-0.736
YNL092W	0.000	0.000	-2.358
YNL093W	0.000	0.000	-1.143
YNL094W	0.000	0.000	-1.347
YNL095C	0.000	0.000	-1.678
YNL096C	0.000	0.000	0.506
YNL097C	0.000	0.000	-0.558
YNL098C	0.000	0.000	-1.692
YNL099C	0.000	0.000	-0.910
YNL100W	0.000	0.000	-0.198
YNL101W	0.000	0.000	-2.618
YNL104C	0.000	0.000	-2.328
YNL105W	0.000	0.000	-1.940
YNL106C	0.000	0.000	-0.180
YNL107W	0.000	0.000	1.032
YNL108C	0.000	0.000	-1.550
YNL109W	0.000	0.000	-1.139
YNL111C	0.000	0.000	-0.809
YNL115C	0.000	0.000	-2.017
YNL116W	0.000	0.000	-1.061
YNL117W	0.000	0.000	-0.903
YNL119W	0.000	0.000	-0.030
YNL120C	0.000	0.000	1.480
YNL121C	0.000	0.000	-0.204
YNL122C	0.000	0.000	-1.942
YNL123W	0.000	0.000	-1.943
YNL125C	0.000	0.000	-1.486
YNL127W	0.000	0.000	0.540
YNL128W	0.000	0.000	-1.936
YNL129W	0.000	0.000	-2.201
YNL130C	0.000	0.000	-1.020
YNL134C	0.000	0.000	-1.013
YNL135C	0.000	-2.322	-1.117
YNL136W	0.000	0.000	0.209
YNL138W	-2.421	0.000	0.000
YNL139C	-2.877	0.000	0.000
YNL140C	0.000	0.000	-1.082
YNL141W	0.000	0.000	-0.988
YNL142W	0.000	0.000	-1.268
YNL143C	0.000	0.000	-1.537
YNL144C	0.000	0.000	-1.956
YNL145W	0.000	0.000	-1.479
YNL146W	0.000	0.000	0.161
YNL147W	-2.508	0.000	5.358
YNL148C	0.000	0.000	-0.158
YNL154C	0.000	0.000	-2.091
YNL155W	0.000	0.000	-1.897
YNL157W	0.000	0.000	-0.530
YNL159C	0.000	0.000	-1.855
YNL160W	0.000	0.000	-1.817
YNL166C	0.000	0.000	-2.487
YNL168C	0.000	0.000	-2.255
YNL170W	0.000	0.000	2.018
YNL173C	0.000	0.000	-2.196
YNL175C	0.000	0.000	-1.682
YNL176C	0.000	0.000	-2.735
YNL177C	0.000	0.000	1.072
YNL179C	0.000	0.000	-2.361
YNL180C	0.000	0.000	3.280
YNL183C	0.000	0.000	3.035
YNL184C	0.000	0.000	1.125
YNL187W	0.000	0.000	-1.332
YNL190W	0.000	0.000	-1.656
YNL191W	0.000	0.000	-1.896
YNL193W	0.000	0.000	-2.030
YNL194C	0.000	0.000	-2.006
YNL195C	0.000	0.000	-1.862
YNL196C	0.000	0.000	-1.235
YNL197C	0.000	0.000	-0.717
YNL198C	0.000	0.000	-1.415
YNL200C	0.000	0.000	-1.205
YNL201C	0.000	0.000	-1.952
YNL202W	0.000	0.000	-2.135
YNL203C	0.000	0.000	-1.531
YNL204C	-1.369	0.000	-1.086
YNL205C	0.000	0.000	-1.857
YNL206C	0.000	0.000	-1.380
YNL211C	0.000	0.000	-1.187
YNL212W	0.000	0.000	-0.696
YNL213C	0.000	0.000	-0.713
YNL214W	0.000	-1.629	-1.316
YNL215W	0.000	0.000	2.354
YNL217W	0.000	0.000	-2.104
YNL218W	0.000	0.000	-0.492
YNL219C	0.000	0.000	-1.321
YNL224C	-1.575	-2.316	-0.818
YNL226W	0.000	0.000	1.126
YNL227C	0.000	0.000	1.200
YNL229C	-1.647	-3.642	0.219
YNL230C	0.000	0.000	-1.762
YNL231C	0.000	0.000	-0.313
YNL233W	0.000	0.000	-1.602
YNL235C	0.000	0.000	-0.420
YNL236W	0.000	0.000	0.393
YNL237W	0.000	0.000	-0.808
YNL239W	0.000	-2.725	-2.034
YNL241C	0.000	0.000	-1.524
YNL242W	0.000	0.000	-0.769
YNL243W	-1.883	0.000	0.000
YNL248C	0.000	0.000	4.240
YNL249C	0.000	0.000	-1.677
YNL250W	-2.496	0.000	1.672
YNL252C	0.000	0.000	-0.930
YNL253W	0.000	0.000	-1.622
YNL254C	0.000	0.000	-2.419
YNL255C	0.000	0.000	-2.059
YNL257C	0.000	0.000	-0.579
YNL259C	0.000	0.000	-1.927
YNL264C	0.000	0.000	-1.458
YNL265C	0.000	0.000	-1.949
YNL266W	0.000	0.000	-2.080
YNL268W	0.000	0.000	-2.003
YNL269W	0.000	0.000	-1.405
YNL270C	0.000	0.000	-2.376
YNL271C	-2.493	-1.271	-0.082
YNL273W	0.000	0.000	-0.722
YNL274C	0.000	0.000	-1.442
YNL275W	0.000	0.000	-0.759
YNL276C	0.000	0.000	-2.408
YNL278W	0.000	0.000	-0.788
YNL279W	0.000	0.000	-0.998
YNL281W	0.000	0.000	-1.871
YNL283C	0.000	-2.838	-1.797
YNL284C	0.000	0.000	2.965
YNL285W	0.000	0.000	-1.579
YNL286W	0.000	0.000	-1.449
YNL288W	0.000	0.000	-2.182
YNL289W	0.000	0.000	-2.062
YNL291C	0.000	0.000	-2.161
YNL292W	0.000	0.000	-1.801
YNL293W	0.000	0.000	-2.329
YNL294C	0.000	0.000	-1.478
YNL295W	0.000	0.000	0.889
YNL298W	-3.232	-1.617	0.142
YNL299W	0.000	0.000	-1.911
YNL300W	0.000	0.000	-1.824
YNL301C	0.000	0.000	-2.169
YNL303W	0.000	0.000	-2.431
YNL304W	0.000	0.000	-1.951
YNL305C	0.000	0.000	-0.712
YNL307C	0.000	-2.838	-2.031
YNL311C	0.000	0.000	-1.924
YNL314W	0.000	-1.858	-1.400
YNL315C	0.000	0.000	0.657
YNL316C	0.000	0.000	-1.354
YNL318C	0.000	0.000	-1.996
YNL319W	0.000	0.000	-1.814
YNL321W	0.000	0.000	-2.204
YNL322C	0.000	0.000	3.216
YNL323W	0.000	0.000	5.058
YNL324W	0.000	-1.496	-0.123
YNL325C	0.000	-1.418	-1.238
YNL326C	0.000	0.000	-0.695
YNL327W	0.000	0.000	-1.717
YNL328C	0.000	0.000	-1.657
YNL329C	0.000	-1.278	-1.816
YNL332W	0.000	0.000	-1.411
YNL333W	0.000	0.000	-1.759
YNL334C	0.000	0.000	-1.092
YNL335W	0.000	0.000	-2.022
YNL336W	0.000	0.000	-1.583
YNL338W	0.000	0.000	-2.128
YNL339C	0.000	0.000	-1.842
YNR001C	0.000	0.000	-1.973
YNR002C	0.000	0.000	-2.305
YNR004W	0.000	0.000	-0.468
YNR005C	0.000	0.000	-0.015
YNR006W	0.000	0.000	2.371
YNR007C	0.000	-1.771	-2.684
YNR008W	0.000	0.000	-0.983
YNR009W	0.000	0.000	-1.488
YNR012W	0.000	0.000	-1.605
YNR013C	0.000	0.000	-1.792
YNR014W	0.000	0.000	-1.654
YNR015W	0.000	0.000	-1.046
YNR018W	0.000	0.000	-2.286
YNR019W	0.000	0.000	-1.956
YNR020C	0.000	0.000	-1.378
YNR021W	0.000	0.000	-1.668
YNR023W	-2.471	0.000	0.000
YNR024W	0.000	0.000	-2.143
YNR025C	0.000	0.000	-1.919
YNR027W	0.000	0.000	-0.836
YNR028W	0.000	0.000	-2.304
YNR029C	0.000	0.000	-2.279
YNR030W	0.000	0.000	-1.123
YNR031C	0.000	-4.376	-2.686
YNR032C-A	0.000	0.000	-1.584
YNR032W	0.000	0.000	-0.804
YNR033W	0.000	0.000	-1.163
YNR034W	0.000	0.000	-2.364
YNR036C	0.000	0.000	2.208
YNR037C	0.000	0.000	0.414
YNR039C	0.000	0.000	-2.353
YNR040W	0.000	-3.142	-2.728
YNR041C	0.000	0.000	-1.995
YNR042W	0.000	0.000	-2.182
YNR044W	0.000	0.000	-1.932
YNR045W	0.000	0.000	-0.815
YNR048W	0.000	0.000	-0.710
YNR049C	0.000	0.000	-1.516
YNR050C	0.000	0.000	-0.711
YNR051C	0.000	0.000	-0.753
YNR052C	-5.048	-2.484	0.000
YNR055C	0.000	0.000	-1.587
YNR056C	0.000	0.000	-1.976
YNR057C	0.000	0.000	-1.317
YNR058W	0.000	0.000	-1.401
YNR059W	0.000	0.000	-1.386
YNR060W	0.000	0.000	-1.638
YNR061C	0.000	0.000	-1.873
YNR062C	0.000	0.000	-1.255
YNR063W	0.000	0.000	-1.947
YNR064C	0.000	0.000	0.009
YNR065C	0.000	0.000	-2.022
YNR066C	0.000	0.000	-1.061
YNR067C	0.000	0.000	-1.687
YNR068C	0.000	0.000	-1.781
YNR069C	0.000	0.000	-1.939
YNR070W	0.000	0.000	-2.308
YNR071C	0.000	0.000	-2.323
YNR072W	0.000	0.000	-1.259
YNR073C	0.000	0.000	0.281
YNR074C	0.000	0.000	0.020
YNR075W	0.000	0.000	-0.810
YOL001W	0.000	-3.672	-0.269
YOL002C	0.000	0.000	-2.310
YOL003C	0.000	0.000	-0.297
YOL004W	0.000	0.000	2.564
YOL006C	0.000	0.000	0.448
YOL007C	0.000	0.000	-0.654
YOL008W	0.000	0.000	0.083
YOL011W	0.000	0.000	-2.071
YOL013C	0.000	0.000	-1.836
YOL013W-B	0.000	0.000	-1.527
YOL014W	0.000	0.000	-1.532
YOL015W	0.000	0.000	-0.449
YOL016C	0.000	0.000	-1.700
YOL017W	0.000	0.000	-1.837
YOL018C	0.000	0.000	0.182
YOL019W	0.000	0.000	-1.915
YOL020W	0.000	0.000	-0.608
YOL023W	0.000	0.000	2.247
YOL024W	0.000	0.000	-0.194
YOL025W	0.000	0.000	-1.219
YOL027C	0.000	0.000	-1.397
YOL028C	0.000	0.000	-1.792
YOL029C	0.000	0.000	-1.210
YOL030W	0.000	0.000	-1.668
YOL031C	0.000	0.000	-1.565
YOL032W	0.000	0.000	-1.032
YOL035C	0.000	0.000	-1.589
YOL036W	0.000	0.000	-1.666
YOL037C	0.000	0.000	-2.089
YOL039W	0.000	0.000	-0.880
YOL041C	0.000	0.000	-0.064
YOL042W	0.000	0.000	-1.735
YOL043C	0.000	0.000	-2.701
YOL044W	0.000	0.000	-0.362
YOL045W	0.000	0.000	-1.130
YOL046C	0.000	0.000	-0.489
YOL047C	0.000	0.000	-2.111
YOL048C	0.000	0.000	-1.995
YOL049W	0.000	0.000	-0.480
YOL050C	0.000	0.000	1.965
YOL052C	0.000	0.000	-1.766
YOL052C-A	0.000	0.000	-1.564
YOL053W	0.000	0.000	-1.965
YOL054W	0.000	0.000	-1.833
YOL055C	0.000	0.000	-1.403
YOL056W	0.000	0.000	0.054
YOL057W	0.000	0.000	-1.715
YOL058W	0.000	0.000	-2.307
YOL059W	0.000	0.000	3.637
YOL060C	0.000	0.000	-1.537
YOL061W	0.000	0.000	-2.053
YOL062C	0.000	0.000	-1.795
YOL063C	0.000	0.000	-1.668
YOL064C	0.000	0.000	-0.377
YOL065C	0.000	0.000	-1.704
YOL067C	0.000	0.000	-0.663
YOL068C	0.000	0.000	-0.467
YOL070C	0.000	0.000	-1.500
YOL071W	0.000	0.000	-0.680
YOL075C	0.000	0.000	-1.493
YOL079W	0.000	0.000	-1.664
YOL080C	0.000	0.000	-1.851
