orf	hom | growth (pooled culture) | glyoxal [20 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | methylglyoxal [8 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | glyoxal [80 mM] | YPD | Hoon S~Nislow C, 2011
YJR037W	0.0	0.0	-0.8469261
YJR038C	0.0	0.0	-2.0208266666666668
YJR039W	0.0	0.0	-1.7795269999999999
YJR040W	0.0	0.0	0.2758039666666667
YJR043C	0.0	0.0	0.34378166666666665
YJR044C	0.0	0.0	-1.3358866666666669
YJR047C	0.0	0.0	-0.38743733333333336
YJR048W	0.0	0.0	-1.80277
YJR049C	0.0	0.0	-1.8081966666666665
YJR050W	0.0	0.0	-1.56801
YJR051W	0.0	0.0	-1.8883466666666668
YJR052W	0.0	0.0	-1.2949786666666665
YJR053W	0.0	0.0	-2.434316666666667
YJR056C	0.0	0.0	-1.6598296666666668
YJR058C	0.0	0.0	-1.3683509999999999
YJR059W	0.0	0.0	3.074246666666667
YJR060W	0.0	0.0	0.37398333333333333
YJR061W	0.0	0.0	-1.8746099999999999
YJR062C	0.0	0.0	-1.99554
YJR066W	0.0	0.0	-2.3474800000000005
YJR069C	0.0	0.0	-2.21852
YJR070C	0.0	0.0	-1.1618569666666667
YJR073C	0.0	0.0	-2.130106666666667
YJR075W	0.0	0.0	-0.8205620333333332
YJR077C	0.0	0.0	-0.6593126666666667
YJR078W	0.0	0.0	-1.92161
YJR079W	0.0	0.0	-0.02081593333333333
YJR080C	0.0	0.0	-2.2420166666666668
YJR082C	0.0	0.0	-0.5096473333333333
YJR083C	0.0	0.0	-1.3805266666666665
YJR084W	0.0	0.0	-1.3891933333333333
YJR087W	0.0	0.0	-2.1023333333333336
YJR088C	0.0	0.0	-0.6688536766666667
YJR091C	0.0	0.0	-1.4549416666666666
YJR092W	0.0	0.0	-1.5035733333333334
YJR094C	0.0	0.0	-1.8469166666666668
YJR094W-A	0.0	0.0	-1.6787766666666668
YJR095W	0.0	0.0	-1.5783406666666668
YJR096W	0.0	0.0	-1.9280866666666665
YJR097W	0.0	0.0	0.4689283333333334
YJR098C	0.0	0.0	-1.1154253333333333
YJR099W	0.0	0.0	-1.504054
YJR100C	0.0	0.0	-1.8595199999999998
YJR103W	0.0	0.0	-1.8091533333333334
YJR105W	0.0	0.0	-0.3587376666666666
YJR106W	0.0	0.0	-1.9042199999999998
YJR107W	0.0	0.0	-2.4022166666666664
YJR108W	0.0	0.0	-1.5927366666666665
YJR109C	0.0	0.0	-1.6902936666666666
YJR110W	0.0	0.0	-0.7226658333333332
YJR115W	0.0	0.0	-1.412532
YJR116W	0.0	0.0	-1.7619426666666669
YJR117W	0.0	0.0	-0.5136763333333334
YJR119C	0.0	0.0	-1.8355
YJR120W	0.0	0.0	-1.5683133333333334
YJR121W	0.0	0.0	-0.12055233333333333
YJR122W	0.0	0.0	-0.27587283333333334
YJR124C	0.0	0.0	-1.3334933333333332
YJR125C	0.0	0.0	-1.2374393333333333
YJR126C	0.0	0.0	-1.6002453333333335
YJR127C	0.0	0.0	-1.221995
YJR128W	0.0	0.0	-1.9995033333333332
YJR129C	0.0	0.0	-1.1630536666666667
YJR130C	0.0	0.0	-1.4768899999999998
YJR131W	0.0	0.0	-1.9350166666666666
YJR133W	0.0	0.0	-1.5465266666666666
YJR134C	0.0	0.0	-1.4883066666666664
YJR135C	0.0	0.0	-0.7857996666666667
YJR137C	0.0	0.0	-1.0747553333333333
YJR140C	0.0	0.0	-2.2189433333333333
YJR144W	0.0	0.0	-0.6002056666666666
YJR145C	0.0	0.0	1.9072733333333336
YJR146W	0.0	0.0	-1.436003333333333
YJR147W	0.0	0.0	-1.4043983333333332
YJR148W	0.0	0.0	-0.6182866666666668
YJR149W	0.0	0.0	-1.5325433333333331
YJR150C	0.0	0.0	-1.8542880000000002
YJR152W	0.0	0.0	-1.9044800000000002
YJR153W	0.0	0.0	-1.5168613333333336
YJR154W	0.0	0.0	-1.8999533333333332
YKL001C	0.0	0.0	-0.7723456666666667
YKL002W	0.0	0.0	3.230256666666667
YKL005C	0.0	0.0	-1.334261
YKL008C	0.0	0.0	-1.17706
YKL010C	0.0	0.0	-1.0912143333333333
YKL011C	0.0	0.0	-0.722229
YKL015W	0.0	0.0	-1.0004326666666667
YKL016C	0.0	0.0	-0.598986
YKL017C	0.0	0.0	-2.2874933333333334
YKL020C	0.0	0.0	-1.9361599999999999
YKL023W	0.0	0.0	-1.6642753333333333
YKL025C	0.0	0.0	-1.4402080000000002
YKL026C	0.0	0.0	-1.5773733333333333
YKL027W	0.0	0.0	-1.1259536666666667
YKL029C	0.0	0.0	-1.5390933333333334
YKL030W	0.0	0.0	-1.5207213333333334
YKL031W	0.0	0.0	-1.3185633333333333
YKL032C	0.0	0.0	1.7459100000000003
YKL034W	0.0	0.0	-2.1739033333333335
YKL038W	0.0	0.0	-1.6957283333333333
YKL040C	0.0	0.0	-1.6735883333333337
YKL041W	0.0	0.0	4.2791
YKL043W	0.0	0.0	-0.731766
YKL044W	0.0	0.0	-2.20578
YKL046C	0.0	0.0	0.18133999999999997
YKL047W	0.0	0.0	-2.00401
YKL048C	0.0	0.0	0.5930066666666667
YKL050C	0.0	0.0	-1.866736666666667
YKL051W	0.0	0.0	-1.9864866666666667
YKL053C-A	0.0	0.0	0.9469506666666666
YKL053W	0.0	0.0	-1.300562
YKL056C	0.0	0.0	-0.07291676666666666
YKL061W	0.0	0.0	-1.8587876666666665
YKL062W	0.0	0.0	-1.94074
YKL063C	0.0	0.0	-2.0459066666666668
YKL064W	0.0	0.0	-1.8680833333333335
YKL065C	0.0	0.0	-1.1815913333333332
YKL066W	0.0	0.0	-0.22369866666666668
YKL067W	0.0	0.0	-2.0368850000000003
YKL068W	0.0	0.0	-1.8105099999999998
YKL069W	0.0	0.0	-2.2709466666666667
YKL070W	0.0	0.0	-1.685569
YKL071W	0.0	0.0	-0.5412825333333333
YKL072W	0.0	0.0	-1.8803200000000002
YKL074C	0.0	0.0	-0.782108
YKL075C	0.0	0.0	-1.8072066666666668
YKL076C	0.0	0.0	-1.3149939999999998
YKL077W	0.0	0.0	-0.7806646666666667
YKL079W	0.0	0.0	-1.3922933333333336
YKL081W	0.0	0.0	-1.6414366666666667
YKL084W	0.0	0.0	-1.5058166666666668
YKL085W	0.0	0.0	-1.550243
YKL086W	0.0	0.0	-1.9855966666666667
YKL087C	0.0	0.0	-1.63527
YKL090W	0.0	0.0	-1.4903900000000003
YKL091C	0.0	0.0	-2.04051
YKL092C	0.0	0.0	-1.72619
YKL093W	0.0	0.0	-2.107693333333333
YKL094W	0.0	0.0	-1.58551
YKL096W	0.0	0.0	-2.4798566666666666
YKL096W-A	0.0	0.0	-1.6066866666666666
YKL097C	0.0	0.0	-1.5892193333333333
YKL098W	0.0	0.0	-1.4252833333333335
YKL100C	0.0	0.0	-2.10906
YKL101W	0.0	0.0	-1.66389
YKL102C	0.0	0.0	-1.5553366666666666
YKL103C	0.0	0.0	-1.8610193333333331
YKL105C	0.0	0.0	-1.14238
YKL106W	0.0	0.0	-1.9511383333333334
YKL107W	0.0	0.0	-1.8689933333333333
YKL109W	0.0	0.0	-1.8899413333333335
YKL110C	0.0	0.0	-0.5182223333333333
YKL113C	0.0	0.0	6.2983633333333335
YKL115C	0.0	0.0	-1.8357200000000002
YKL116C	0.0	0.0	-0.7587703333333332
YKL117W	0.0	0.0	-1.2034390000000001
YKL120W	0.0	0.0	-2.01247
YKL121W	0.0	0.0	-1.6119066666666668
YKL123W	0.0	0.0	-1.6204866666666666
YKL124W	0.0	0.0	-1.2156543333333334
YKL127W	0.0	0.0	-1.8124033333333334
YKL128C	0.0	0.0	-2.2827366666666666
YKL129C	0.0	0.0	-0.36155433333333326
YKL130C	0.0	0.0	-1.833175
YKL131W	0.0	0.0	-1.7962040000000001
YKL132C	0.0	0.0	-1.8510303333333333
YKL133C	0.0	0.0	-1.39177
YKL135C	0.0	0.0	-0.4005883333333333
YKL136W	0.0	0.0	-1.0768366666666667
YKL137W	0.0	0.0	-2.2528
YKL138C	0.0	0.0	2.5030733333333335
YKL140W	0.0	0.0	-2.415993333333333
YKL142W	0.0	0.0	-1.23431
YKL146W	0.0	0.0	-1.4647
YKL147C	0.0	0.0	-1.300928
YKL148C	0.0	0.0	-0.5455643333333334
YKL149C	0.0	0.0	-1.4504133333333333
YKL150W	0.0	0.0	-1.50248
YKL151C	0.0	0.0	-2.38566
YKL155C	0.0	0.0	-1.2040746666666666
YKL156W	0.0	0.0	-1.6245900000000002
YKL159C	0.0	0.0	-2.4616333333333333
YKL160W	0.0	0.0	-1.5580749999999999
YKL161C	0.0	0.0	-2.0374266666666667
YKL162C	0.0	0.0	-1.9138966666666668
YKL162C-A	0.0	0.0	-1.8656300000000001
YKL163W	0.0	0.0	-2.099736666666667
YKL164C	0.0	0.0	-1.714090333333333
YKL166C	0.0	0.0	0.38195833333333334
YKL167C	0.0	0.0	-2.0857833333333335
YKL168C	0.0	0.0	-0.698355
YKL169C	0.0	0.0	3.0111266666666663
YKL171W	0.0	0.0	-1.978430666666667
YKL174C	0.0	0.0	-1.0063586666666666
YKL175W	0.0	0.0	-1.8093433333333333
YKL179C	0.0	0.0	-1.0945454000000001
YKL181W	0.0	0.0	4.51841
YKL183W	0.0	0.0	-1.7000766666666667
YKL184W	0.0	0.0	-1.8832866666666668
YKL185W	0.0	0.0	-1.0627736666666667
YKL187C	0.0	0.0	-1.5463333333333333
YKL188C	0.0	0.0	-1.280704
YKL190W	0.0	0.0	-1.8011593333333333
YKL191W	0.0	0.0	-2.0761133333333333
YKL194C	0.0	0.0	-1.1836366666666667
YKL198C	0.0	0.0	-0.9949596666666668
YKL201C	0.0	0.0	-2.486835
YKL202W	0.0	0.0	-2.2626566666666665
YKL204W	0.0	0.0	1.5428866666666667
YKL205W	0.0	0.0	-0.9874223333333333
YKL206C	0.0	0.0	-1.5477066666666666
YKL207W	0.0	0.0	-1.9251266666666667
YKL208W	0.0	0.0	-0.7463063333333334
YKL211C	0.0	0.0	-0.568412
YKL214C	0.0	0.0	-1.8545366666666665
YKL215C	0.0	0.0	-1.8269166666666667
YKL216W	0.0	0.0	-1.43365
YKL217W	0.0	0.0	-1.6076866666666667
YKL218C	0.0	0.0	-1.0726893333333334
YKL220C	0.0	0.0	-0.9600403333333333
YKL221W	0.0	0.0	-1.165153
YKL222C	0.0	0.0	-1.3065660000000001
YKR001C	0.0	0.0	5.663756666666667
YKR003W	0.0	0.0	-1.4940246666666666
YKR005C	0.0	0.0	-1.4282366666666668
YKR009C	0.0	0.0	-1.8618066666666666
YKR010C	0.0	0.0	-1.5223876666666667
YKR011C	0.0	0.0	-1.7512866666666664
YKR012C	0.0	0.0	-0.844261
YKR013W	0.0	0.0	-1.7346256666666668
YKR014C	0.0	0.0	-0.26032
YKR015C	0.0	0.0	-2.241153333333333
YKR016W	0.0	0.0	-1.7283843333333333
YKR017C	0.0	0.0	-1.6096700000000002
YKR018C	0.0	0.0	-2.3360066666666666
YKR019C	0.0	0.0	-1.6471400000000003
YKR021W	0.0	0.0	-1.5361060000000002
YKR023W	0.0	0.0	-2.1593033333333334
YKR026C	0.0	0.0	-2.0349133333333334
YKR027W	0.0	0.0	0.2095000000000001
YKR028W	0.0	0.0	-1.3486516666666668
YKR029C	0.0	0.0	-1.9945899999999999
YKR030W	0.0	0.0	-2.12518
YKR031C	0.0	0.0	-0.29197
YKR032W	0.0	0.0	-1.6961000000000002
YKR033C	0.0	0.0	-1.0475183333333333
YKR034W	0.0	0.0	-2.00168
YKR035C	0.0	0.0	1.4047166666666666
YKR035W-A	0.0	0.0	1.746187
YKR036C	0.0	0.0	-2.03283
YKR039W	0.0	0.0	-2.1906766666666666
YKR040C	0.0	0.0	-2.1747
YKR041W	0.0	0.0	-1.6955766666666667
YKR042W	0.0	0.0	1.9064816666666669
YKR043C	0.0	0.0	-1.9128666666666667
YKR044W	0.0	0.0	-2.3040966666666667
YKR045C	0.0	0.0	-1.7230189999999999
YKR046C	0.0	0.0	-0.8670806666666667
YKR047W	0.0	0.0	-1.0300679333333334
YKR048C	0.0	0.0	-1.7645646666666668
YKR049C	0.0	0.0	-2.3175033333333332
YKR050W	0.0	0.0	-1.7854066666666668
YKR051W	0.0	0.0	-1.8000986666666667
YKR052C	0.0	0.0	-1.9373933333333333
YKR053C	0.0	0.0	-2.0798799999999997
YKR054C	0.0	0.0	-2.820263333333333
YKR055W	0.0	0.0	-2.1611533333333335
YKR056W	0.0	0.0	-1.5082769999999999
YKR057W	0.0	0.0	1.120461
YKR058W	0.0	0.0	-2.0944033333333336
YKR059W	0.0	0.0	-1.077781
YKR060W	0.0	0.0	-0.003586333333333321
YKR061W	0.0	0.0	-2.1494733333333333
YKR064W	0.0	0.0	-2.011746666666667
YKR065C	0.0	0.0	-2.0109486666666667
YKR066C	0.0	0.0	-2.1084433333333332
YKR067W	0.0	0.0	-1.3461210000000001
YKR069W	0.0	0.0	-1.2921596666666666
YKR070W	0.0	0.0	-2.4365133333333335
YKR072C	0.0	0.0	5.206263333333333
YKR073C	0.0	0.0	2.6852466666666666
YKR075C	0.0	0.0	-2.00906
YKR076W	0.0	0.0	-1.8030033333333335
YKR077W	0.0	0.0	-1.9528999999999999
YKR078W	0.0	0.0	-1.4560133333333336
YKR080W	0.0	0.0	-1.9181033333333335
YKR084C	0.0	0.0	-0.6668619333333333
YKR087C	0.0	0.0	-1.3304193333333334
YKR088C	0.0	0.0	-0.8492026666666667
YKR089C	0.0	0.0	-1.0216303333333332
YKR090W	0.0	0.0	-0.976897
YKR091W	0.0	0.0	-1.4614633333333333
YKR092C	0.0	0.0	0.6260307333333334
YKR093W	0.0	0.0	-0.969504
YKR094C	0.0	0.0	-1.0816273333333333
YKR095W	0.0	0.0	-2.014746666666667
YKR096W	0.0	0.0	-1.6799933333333332
YKR097W	0.0	0.0	-1.6856466666666667
YKR098C	0.0	0.0	-1.7716533333333333
YKR099W	0.0	0.0	-1.0069693333333334
YKR100C	0.0	0.0	-1.6061466666666666
YKR101W	0.0	0.0	-0.9035353333333335
YKR102W	0.0	0.0	-1.6078373333333333
YKR103W	0.0	0.0	-1.9689333333333334
YKR104W	0.0	0.0	-1.2660536666666669
YKR105C	0.0	0.0	-0.588428
YKR106W	0.0	0.0	-1.4028433333333332
YLL001W	0.0	0.0	-2.3295166666666667
YLL005C	0.0	0.0	-1.2389220000000003
YLL007C	0.0	0.0	2.4930133333333333
YLL009C	0.0	0.0	-0.590669
YLL010C	0.0	0.0	-1.5660566666666667
YLL012W	0.0	0.0	-2.332746666666667
YLL013C	0.0	0.0	-2.0143866666666668
YLL014W	0.0	0.0	-1.1266936666666667
YLL015W	0.0	0.0	-1.774835666666667
YLL018C-A	0.0	0.0	-0.8057876666666667
YLL019C	0.0	0.0	-1.6133166666666667
YLL020C	0.0	0.0	-1.1092353333333334
YLL023C	0.0	0.0	-1.8763839999999998
YLL024C	0.0	0.0	-1.83952
YLL025W	0.0	0.0	0.10105633333333335
YLL026W	0.0	0.0	-2.1627433333333332
YLL028W	0.0	0.0	-2.736466666666667
YLL029W	0.0	0.0	1.0956296666666667
YLL030C	0.0	0.0	-1.7973050000000004
YLL032C	0.0	0.0	-0.7500899999999998
YLL038C	0.0	0.0	-1.9573136666666666
YLL039C	0.0	0.0	-1.5183916666666668
YLL040C	0.0	0.0	-1.2513176666666668
YLL041C	0.0	0.0	-2.24232
YLL042C	0.0	0.0	-2.2534666666666667
YLL043W	0.0	0.0	6.720376666666667
YLL044W	0.0	0.0	-0.09867066666666667
YLL045C	0.0	0.0	0.6079443333333333
YLL046C	0.0	0.0	-2.296303333333334
YLL047W	0.0	0.0	-1.9363
YLL048C	0.0	0.0	-2.04289
YLL049W	0.0	0.0	-1.5398180000000001
YLL051C	0.0	0.0	-1.70997
YLL052C	0.0	0.0	-2.16432
YLL053C	0.0	0.0	-2.3158100000000004
YLL054C	0.0	0.0	-0.254259
YLL055W	0.0	0.0	-0.45888270000000003
YLL056C	0.0	0.0	-1.7855873333333332
YLL057C	0.0	0.0	-1.4133303333333334
YLL058W	0.0	0.0	-1.2558713333333333
YLL059C	0.0	0.0	-1.9446333333333332
YLL060C	0.0	0.0	-1.5439999999999998
YLL061W	0.0	0.0	-1.9070133333333334
YLL062C	0.0	0.0	-1.5558666666666667
YLL063C	0.0	0.0	-2.2662466666666665
YLR001C	0.0	0.0	-1.90348
YLR003C	0.0	0.0	-2.80404
YLR004C	0.0	0.0	-2.1531766666666665
YLR011W	0.0	0.0	-2.35195
YLR012C	0.0	0.0	-1.4226340000000002
YLR013W	0.0	0.0	-2.25888
YLR014C	0.0	0.0	-2.1389666666666667
YLR015W	0.0	0.0	-1.397803
YLR016C	0.0	0.0	-2.5696533333333336
YLR017W	0.0	0.0	-1.58599
YLR018C	0.0	0.0	-1.78746
YLR019W	0.0	0.0	-2.706026666666667
YLR020C	0.0	0.0	-1.32599
YLR021W	0.0	0.0	-1.5432
YLR023C	0.0	0.0	-2.454266666666667
YLR024C	0.0	0.0	-1.4699799999999998
YLR028C	0.0	0.0	-1.2657710000000002
YLR030W	0.0	0.0	-1.6994463333333334
YLR031W	0.0	0.0	-1.5939633333333332
YLR034C	0.0	0.0	-1.1886036333333332
YLR035C	0.0	0.0	-1.121652
YLR036C	0.0	0.0	-1.7729
YLR037C	0.0	0.0	-1.9611666666666665
YLR038C	0.0	0.0	-1.7141566666666666
YLR040C	0.0	0.0	-1.6007833333333334
YLR041W	0.0	0.0	-2.5206899999999997
YLR042C	0.0	0.0	-2.165233333333333
YLR043C	0.0	0.0	-1.9671866666666666
YLR044C	0.0	0.0	-2.326556666666667
YLR046C	0.0	0.0	-2.1466766666666666
YLR047C	0.0	0.0	-2.060283333333333
YLR048W	0.0	0.0	3.04439
YLR049C	0.0	0.0	-1.3795013333333335
YLR050C	0.0	0.0	-1.9263066666666664
YLR052W	0.0	0.0	1.9888833333333331
YLR053C	0.0	0.0	-2.407106666666667
YLR054C	0.0	0.0	-1.6148296666666668
YLR055C	0.0	0.0	5.460943333333333
YLR057W	0.0	0.0	-2.4864200000000003
YLR058C	0.0	0.0	-1.705163
YLR059C	0.0	0.0	-2.391
YLR061W	0.0	0.0	1.6310066666666667
YLR062C	0.0	0.0	1.8100766666666666
YLR063W	0.0	0.0	-1.8600566666666667
YLR064W	0.0	0.0	-1.099829
YLR065C	0.0	0.0	-1.4940433333333332
YLR067C	0.0	0.0	-0.15215733333333334
YLR068W	0.0	0.0	2.12799
YLR069C	0.0	0.0	2.8225166666666666
YLR070C	0.0	0.0	-1.3858240000000002
YLR072W	0.0	0.0	-1.7504730000000002
YLR077W	0.0	0.0	-2.5745566666666666
YLR080W	0.0	0.0	-0.16226100000000002
YLR081W	0.0	0.0	-1.7008466666666664
YLR082C	0.0	0.0	-1.9562933333333332
YLR083C	0.0	0.0	-1.28469
YLR084C	0.0	0.0	-1.1252566666666668
YLR085C	0.0	0.0	-0.5502558333333334
YLR089C	0.0	0.0	-2.1021933333333336
YLR090W	0.0	0.0	-2.066656666666667
YLR092W	0.0	0.0	-1.5537333333333334
YLR093C	0.0	0.0	-1.4801866666666665
YLR095C	0.0	0.0	-2.049723333333333
YLR096W	0.0	0.0	-2.5225666666666666
YLR097C	0.0	0.0	-2.104376666666667
YLR099C	0.0	0.0	-2.39522
YLR102C	0.0	0.0	-2.18776
YLR104W	0.0	0.0	-2.6386333333333334
YLR107W	0.0	0.0	-1.4945806666666666
YLR108C	0.0	0.0	-1.688588
YLR109W	0.0	0.0	-2.3272566666666665
YLR110C	0.0	0.0	6.20317
YLR111W	0.0	0.0	5.831009999999999
YLR112W	0.0	0.0	-2.225443333333333
YLR114C	0.0	0.0	-1.9805433333333333
YLR118C	0.0	0.0	-2.437163333333333
YLR120C	0.0	0.0	-1.6703299999999999
YLR121C	0.0	0.0	-1.9407166666666669
YLR122C	0.0	0.0	-0.8294013333333332
YLR123C	0.0	0.0	-0.7507733333333334
YLR124W	0.0	0.0	-1.7613933333333334
YLR125W	0.0	0.0	-1.39646
YLR126C	0.0	0.0	-2.184466666666667
YLR128W	0.0	0.0	-2.0203933333333333
YLR130C	0.0	0.0	-2.0870266666666666
YLR131C	0.0	0.0	-1.8890933333333333
YLR133W	0.0	0.0	-1.28828
YLR134W	0.0	0.0	-2.5999633333333336
YLR135W	0.0	0.0	-2.2735733333333332
YLR136C	0.0	0.0	-2.0227999999999997
YLR137W	0.0	0.0	-1.704237
YLR138W	0.0	0.0	-0.5199963333333334
YLR142W	0.0	0.0	-2.32076
YLR143W	0.0	0.0	-0.643082
YLR144C	0.0	0.0	-1.7093699999999998
YLR146C	0.0	0.0	-1.1720543333333333
YLR150W	0.0	0.0	-1.4499033333333333
YLR151C	0.0	0.0	-1.9867366666666666
YLR152C	0.0	0.0	-1.97323
YLR154C	0.0	0.0	-2.4840699999999996
YLR164W	0.0	0.0	-2.139196666666667
YLR165C	0.0	0.0	-1.5780966666666665
YLR168C	0.0	0.0	-1.2787433333333333
YLR169W	0.0	0.0	-1.781976
YLR170C	0.0	0.0	-1.5890433333333334
YLR171W	0.0	0.0	-1.577397333333333
YLR172C	0.0	0.0	-1.4359169999999999
YLR173W	0.0	0.0	-2.1588566666666664
YLR174W	0.0	0.0	-2.36365
YLR176C	0.0	0.0	-1.8047333333333333
YLR177W	0.0	0.0	-0.36729916333333334
YLR178C	0.0	0.0	-2.2996433333333335
YLR179C	0.0	0.0	-1.6158266666666667
YLR180W	0.0	0.0	-0.7432756666666666
YLR181C	0.0	0.0	-1.7780333333333331
YLR182W	0.0	0.0	1.2999
YLR183C	0.0	0.0	-1.9649866666666664
YLR184W	0.0	0.0	1.3589900000000001
YLR187W	0.0	0.0	-1.1290310000000001
YLR188W	0.0	0.0	-1.7351900000000002
YLR189C	0.0	0.0	-2.078272
YLR190W	0.0	0.0	-0.8755426666666667
YLR193C	0.0	0.0	0.2894666666666667
YLR194C	0.0	0.0	-2.3071333333333333
YLR199C	0.0	0.0	-1.531678833333333
YLR201C	0.0	0.0	-1.64416
YLR202C	0.0	0.0	-1.3964233333333336
YLR203C	0.0	0.0	-2.1513933333333335
YLR205C	0.0	0.0	-0.9534029999999999
YLR206W	0.0	0.0	-1.2493766666666666
YLR207W	0.0	0.0	-1.7575830000000001
YLR209C	0.0	0.0	-2.0121
YLR210W	0.0	0.0	-1.5195796666666668
YLR211C	0.0	0.0	-1.7329739999999998
YLR213C	0.0	0.0	-2.022296666666667
YLR214W	0.0	0.0	-2.3914633333333337
YLR216C	0.0	0.0	-1.047257
YLR217W	0.0	0.0	-1.7300666666666666
YLR218C	0.0	0.0	-1.7229813333333333
YLR219W	0.0	0.0	-1.9305633333333334
YLR220W	0.0	0.0	-2.1791633333333333
YLR221C	0.0	0.0	-1.9085143333333334
YLR224W	0.0	0.0	-2.2725166666666667
YLR225C	0.0	0.0	-1.9475633333333338
YLR227C	0.0	0.0	-1.6121333333333332
YLR231C	0.0	0.0	-1.6678766666666667
YLR232W	0.0	0.0	-1.8781166666666664
YLR237W	0.0	0.0	-1.4497666666666664
YLR238W	0.0	0.0	-0.8610113333333334
YLR241W	0.0	0.0	-1.757456666666667
YLR246W	0.0	0.0	-1.0900856666666665
YLR247C	0.0	0.0	-1.5221033333333331
YLR248W	0.0	0.0	-1.5627866666666665
YLR250W	0.0	0.0	-1.8759433333333335
YLR253W	0.0	0.0	-2.3829333333333333
YLR254C	0.0	0.0	-2.49708
YLR255C	0.0	0.0	-2.3648833333333337
YLR257W	0.0	0.0	-2.3995333333333337
YLR258W	0.0	0.0	-1.82323
YLR262C-A	0.0	0.0	-1.3075133333333333
YLR263W	0.0	0.0	-2.11609
YLR264W	0.0	0.0	3.872813333333333
YLR265C	0.0	0.0	-1.7453899999999998
YLR266C	0.0	0.0	-2.5002633333333333
YLR267W	0.0	0.0	-1.5543253333333336
YLR269C	0.0	0.0	-2.2525700000000004
YLR271W	0.0	0.0	-1.7844353333333334
YLR273C	0.0	0.0	-1.7824733333333331
YLR278C	0.0	0.0	1.3227300000000002
YLR279W	0.0	0.0	-1.6055833333333336
YLR280C	0.0	0.0	-0.7001866666666667
YLR281C	0.0	0.0	-1.4751873333333334
YLR282C	0.0	0.0	-2.081236666666667
YLR283W	0.0	0.0	-2.25576
YLR284C	0.0	0.0	-1.9384800000000002
YLR285W	0.0	0.0	-1.6180243333333333
YLR286C	0.0	0.0	-2.44931
YLR287C	0.0	0.0	-1.780874
YLR287C-A	0.0	0.0	0.7279943333333335
YLR288C	0.0	0.0	-1.597672
YLR289W	0.0	0.0	-2.38008
YLR290C	0.0	0.0	-1.6721800000000002
YLR292C	0.0	0.0	-1.207378
YLR294C	0.0	0.0	-1.8960333333333335
YLR296W	0.0	0.0	-1.6833460000000002
YLR297W	0.0	0.0	-1.5893333333333333
YLR299W	0.0	0.0	-2.1340866666666667
YLR300W	0.0	0.0	-1.9909833333333333
YLR303W	0.0	0.0	-1.6780066666666666
YLR304C	0.0	0.0	0.918759
YLR306W	0.0	0.0	-2.0032933333333336
YLR307W	0.0	0.0	-2.2100733333333333
YLR308W	0.0	0.0	-1.6949126666666665
YLR309C	0.0	0.0	-1.7371633333333334
YLR311C	0.0	0.0	-1.3287833333333332
YLR312C	0.0	0.0	-1.5392720000000002
YLR313C	0.0	0.0	-2.266383333333333
YLR318W	0.0	0.0	-0.6323186666666666
YLR324W	0.0	0.0	-1.79392
YLR325C	0.0	0.0	-1.7406873333333335
YLR326W	0.0	0.0	-2.019069
YLR327C	0.0	0.0	-1.8286410666666668
YLR328W	0.0	0.0	-1.2322716666666667
YLR329W	0.0	0.0	-2.010145
YLR330W	0.0	0.0	-1.1811633333333333
YLR331C	0.0	0.0	-1.8440933333333334
YLR332W	0.0	0.0	-0.12946096666666668
YLR334C	0.0	0.0	-2.182436666666667
YLR335W	0.0	0.0	0.32615
YLR341W	0.0	0.0	-2.2006866666666665
YLR343W	0.0	0.0	-1.8894373333333334
YLR344W	0.0	0.0	-1.8921166666666664
YLR346C	0.0	0.0	-1.9749566666666667
YLR348C	0.0	0.0	-1.2567203333333332
YLR349W	0.0	0.0	-1.5993933333333334
YLR350W	0.0	0.0	-1.21969
YLR351C	0.0	0.0	-1.6157653333333333
YLR352W	0.0	0.0	-1.481323
YLR353W	0.0	0.0	-1.4962872333333335
YLR354C	0.0	0.0	-0.7177453333333333
YLR356W	0.0	0.0	-2.1299233333333336
YLR360W	0.0	0.0	-0.16708270000000003
YLR361C	0.0	0.0	-2.00592
YLR363C	0.0	0.0	-2.2477266666666664
YLR364W	0.0	0.0	-0.6163726666666666
YLR365W	0.0	0.0	-1.6269266666666666
YLR366W	0.0	0.0	-0.7744027333333333
YLR367W	0.0	0.0	-1.9940200000000001
YLR375W	0.0	0.0	-0.7328203333333333
YLR376C	0.0	0.0	-1.0748879999999998
YLR377C	0.0	0.0	-1.4423466666666667
YLR380W	0.0	0.0	-1.9760133333333332
YLR381W	0.0	0.0	0.8174553333333333
YLR384C	0.0	0.0	1.2432156666666667
YLR385C	0.0	0.0	-0.985929
YLR388W	0.0	0.0	1.0560516666666666
YLR389C	0.0	0.0	-0.768746
YLR390W	0.0	0.0	-1.678016666666667
YLR392C	0.0	0.0	-1.345802
YLR393W	0.0	0.0	-1.6492799999999999
YLR394W	0.0	0.0	-0.954894
YLR395C	0.0	0.0	-1.6714666666666667
YLR400W	0.0	0.0	-1.7314366666666665
YLR401C	0.0	0.0	-1.7659953333333334
YLR402W	0.0	0.0	0.56667374
YLR404W	0.0	0.0	1.2778333333333334
YLR405W	0.0	0.0	-1.8244699999999998
YLR406C	0.0	0.0	0.13798433333333335
YLR407W	0.0	0.0	-2.9209033333333334
