ORF	hom | chronological lifespan | time [1 week] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [2 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [5 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [7 weeks] | Powers RW 3rd~Fields S, 2006
YMR178W	2.115	1.360	0.510	0.125
YEL017C-A	1.551	0.601	1.446	-0.052
YGL209W	1.489	1.006	1.310	-0.323
YOL031C	1.563	1.498	0.601	-0.107
YOR220W	1.140	1.098	0.340	0.553
YOR068C	0.932	0.672	1.283	0.035
YER056C-A	1.168	0.416	1.661	-0.087
YGL010W	1.314	1.108	0.835	0.046
YPL095C	0.339	1.119	0.705	0.164
YBR210W	1.730	1.195	0.214	0.579
YFR007W	0.653	0.511	0.590	0.885
YDR370C	0.964	0.698	0.652	0.635
YGR256W	1.481	1.448	0.287	0.249
YER051W	0.814	0.928	1.206	-0.151
YBR156C	1.721	1.023	0.682	0.276
YDR009W	0.885	1.019	0.835	0.127
YOR007C	0.916	0.833	0.771	0.376
YPL220W	0.782	1.015	0.608	0.356
YOR198C	0.525	0.117	0.015	1.846
YJL042W	0.681	1.716	1.157	-0.896
YIL032C	0.953	0.957	0.824	0.197
YGR025W	0.823	0.564	1.064	-0.195
YNL146W	2.069	0.854	1.079	0.043
YJR133W	0.772	1.000	0.912	0.064
YDR257C	0.514	0.447	0.225	1.304
YIL010W	1.539	1.294	0.300	0.380
YPR053C	0.986	1.344	0.454	0.175
YDL241W	0.832	0.960	0.985	0.028
YBR212W	1.971	1.417	0.164	0.391
YOR276W	0.214	0.423	1.233	0.316
YNL321W	0.957	1.393	0.746	-0.172
YPR189W	0.619	0.909	0.830	0.228
YLR035C	1.015	1.084	0.489	0.392
YCR020C	2.319	1.392	0.274	0.299
YOR288C	1.344	1.393	0.488	0.080
YGR212W	0.684	0.531	0.587	0.839
YBL091C	1.170	1.233	0.260	0.464
YBR270C	0.797	0.956	0.720	0.281
YPL096W	0.669	1.021	0.557	0.376
YOR307C	1.385	1.346	0.284	0.324
YMR034C	1.040	0.399	0.733	0.820
YLR236C	0.324	0.869	0.455	0.627
YLR171W	0.804	0.872	0.488	0.588
YPR090W	2.213	1.216	0.199	0.533
YMR316C-B	0.812	0.706	0.114	1.124
YER167W	1.513	1.413	0.580	-0.049
YKL161C	0.777	0.814	0.668	0.462
YOR302W	0.607	0.584	1.423	-0.065
YBL047C	0.593	0.382	0.904	0.656
YGR199W	0.625	0.593	0.376	0.970
YMR195W	0.976	1.361	0.232	0.342
YGL084C	1.444	0.922	0.618	0.394
YKL128C	1.460	1.556	0.363	0.013
YMR002W	0.980	1.087	0.232	0.612
YGL114W	0.545	0.931	1.120	-0.121
YHR012W	1.331	1.090	0.722	0.117
YLR044C	1.373	0.798	0.546	0.585
YMR186W	1.056	0.741	0.716	0.471
YOL147C	0.574	0.947	0.644	0.337
YJL038C	1.993	1.316	0.352	0.259
YMR311C	2.289	0.924	0.752	0.250
YOR383C	0.856	1.080	0.792	0.053
YGR004W	0.489	0.700	0.776	0.449
YBR203W	0.860	1.993	0.067	-0.136
YOR324C	1.021	1.101	0.398	0.425
YOR040W	1.403	0.943	0.732	0.246
YIL085C	0.752	0.855	1.386	-0.320
YJR125C	0.684	0.759	0.610	0.549
YPL105C	0.974	1.210	0.225	0.478
YGR109C	2.044	1.158	0.270	0.485
YML120C	1.026	0.852	0.374	0.684
YMR099C	1.148	1.167	0.342	0.400
YMR255W	1.533	1.560	0.515	-0.166
YKR097W	0.704	0.452	0.348	1.109
YLR414C	1.579	1.284	0.063	0.561
YNL324W	1.445	0.766	0.264	0.877
YJL084C	0.814	0.964	0.921	0.021
YGR001C	0.591	0.630	0.970	0.305
YOR032C	2.025	0.976	0.373	0.554
YFR015C	0.698	0.766	1.313	-0.178
YCR075C	0.863	0.752	0.957	0.192
YDR209C	0.422	0.800	0.683	0.418
YOR053W	1.103	0.381	0.660	0.858
YDR036C	0.624	0.874	0.753	0.270
YML117W	1.100	0.705	0.033	1.158
YKR070W	1.124	1.022	0.639	0.234
YNL239W	1.359	0.752	0.634	0.510
YIR031C	1.353	0.980	0.576	0.340
YJL154C	1.894	0.870	0.335	0.689
YIL015C-A	1.730	1.296	0.346	0.251
YOR133W	0.872	1.326	0.266	0.300
YLL049W	0.685	0.631	0.198	1.063
YOR170W	0.895	0.511	0.280	1.100
YPR037C	0.953	0.910	0.995	-0.016
YOR013W	1.102	1.074	0.509	0.304
YDL078C	1.314	0.741	0.581	0.564
YOR230W	1.308	1.243	0.131	0.511
YJR018W	0.437	1.365	0.787	-0.268
YCR007C	1.816	1.401	0.328	0.155
YDR171W	0.780	1.120	0.549	0.214
YLR049C	0.954	0.701	0.624	0.557
YMR011W	1.212	1.110	0.740	0.033
YPL004C	1.049	0.405	0.823	0.654
YLR216C	1.301	1.320	0.165	0.396
YMR154C	0.643	0.468	0.239	1.170
YGL177W	0.812	1.094	1.177	-0.398
YLR188W	0.438	0.956	0.373	0.546
YBR083W	0.403	1.744	0.345	-0.216
YPL037C	0.785	0.182	0.047	1.642
YJR010C-A	1.063	1.233	0.228	0.408
YDR226W	0.005	0.020	0.010	1.839
YPL259C	1.783	1.397	0.117	0.354
YKL121W	1.746	0.917	0.906	0.044
YLR299W	1.454	1.231	0.044	0.593
YDR112W	1.041	0.805	0.873	0.189
YOL029C	1.626	1.429	0.356	0.081
YDR525W	0.591	0.459	0.845	0.561
YNL329C	1.369	0.787	0.039	1.038
YCR094W	0.023	0.038	0.035	1.791
YLR452C	1.153	0.987	0.520	0.355
YCR101C	0.740	1.062	0.242	0.558
YOR228C	1.306	1.277	0.197	0.386
YKL160W	0.690	0.777	0.699	0.384
YGL261C	1.083	0.708	1.099	0.053
YFL053W	0.814	0.638	1.464	-0.244
YOR298C-A	0.740	0.549	0.687	0.170
YNL275W	1.865	1.313	0.236	0.306
YKL093W	1.984	0.983	0.420	0.451
YOL136C	1.778	1.448	0.361	0.045
YLR253W	0.391	0.833	0.339	0.681
YOR193W	1.307	1.126	0.268	0.457
YDL229W	1.918	0.914	0.745	0.192
YDR513W	1.021	0.842	1.214	-0.205
YFR024C-A	0.881	1.135	0.746	-0.031
YLR313C	0.757	1.097	0.775	-0.021
YGL179C	0.774	0.953	1.476	-0.581
YBR010W	0.714	0.845	1.573	-0.570
YGR232W	1.011	1.209	0.572	0.062
YLR184W	1.086	0.685	0.191	0.967
YMR234W	0.991	1.178	0.714	-0.049
YDR304C	0.619	1.365	0.243	0.235
YLR220W	0.362	0.523	0.218	1.100
YLR176C	1.436	1.467	0.127	0.246
YML020W	1.084	1.120	0.272	0.447
YDR205W	1.784	0.960	0.578	0.300
YDR514C	0.757	0.896	0.996	-0.055
YDR439W	1.469	0.528	0.789	0.521
YPL077C	0.619	1.244	0.247	0.344
YOR142W	0.986	1.271	0.229	0.334
YDR165W	0.704	0.819	0.635	0.379
YOR069W	0.857	0.809	1.109	-0.088
YBL062W	1.350	1.020	0.657	0.153
YNL264C	1.403	0.602	1.031	0.195
YDL114W	0.487	0.980	1.323	-0.476
YMR069W	1.719	1.222	0.348	0.256
YER087C-A	1.222	0.827	0.827	0.171
YKR040C	1.394	0.731	0.671	0.423
YDL125C	1.287	0.849	0.927	0.049
YGR019W	0.519	1.021	1.014	-0.211
YLR390W-A	0.536	0.839	0.665	0.319
YBL051C	1.034	1.046	0.891	-0.115
YJR087W	0.526	0.457	1.120	0.245
YMR283C	1.128	0.953	0.977	-0.109
YDL089W	1.328	0.922	0.522	0.377
YOR289W	1.856	1.304	0.407	0.108
YER044C-A	0.374	0.821	0.345	0.651
YIR009W	1.005	0.707	0.795	0.313
YDR424C	1.298	1.151	0.444	0.220
YKL206C	1.385	1.033	0.168	0.612
YOR112W	1.064	0.521	1.005	0.287
YMR238W	1.245	1.289	0.499	0.023
YER066C-A	1.524	0.723	1.290	-0.202
YLR214W	0.681	0.880	0.505	0.426
YOL121C	1.136	1.060	0.392	0.357
YBR274W	0.942	1.054	0.692	0.062
YLR094C	0.907	0.774	0.696	0.336
YPL229W	1.501	1.173	0.618	0.013
YBR184W	0.563	0.325	1.167	0.310
YOR301W	1.140	1.221	0.321	0.260
YJR080C	1.216	0.811	0.713	0.276
YAL054C	1.872	0.881	0.440	0.476
YDR374C	0.659	0.729	0.726	0.341
YMR160W	0.947	0.740	0.680	0.376
YLR028C	0.750	1.087	0.254	0.451
YOR213C	1.228	1.304	0.077	0.409
YDR193W	0.436	0.964	0.758	0.068
YOR382W	0.966	1.064	0.554	0.170
YJL145W	0.750	1.109	0.697	-0.018
YER079W	0.788	0.629	1.331	-0.172
YPL171C	0.741	0.594	0.584	0.610
YJR056C	1.654	0.675	0.103	1.009
YOR154W	1.400	1.197	0.136	0.454
YOR093C	0.895	0.606	0.947	0.234
YPL019C	1.132	0.865	0.220	0.700
YOR311C	1.103	1.192	0.335	0.256
YIL042C	1.020	1.334	0.359	0.090
YLR450W	1.127	0.679	0.130	0.974
YNL145W	1.899	1.333	0.216	0.232
YOL054W	1.687	1.174	0.203	0.405
YOR086C	1.702	0.686	0.618	0.476
YDR184C	0.583	0.513	0.449	0.817
YKL136W	2.376	1.172	0.204	0.401
YEL042W	0.593	0.397	1.105	0.274
YNR075W	1.434	0.889	0.266	0.619
YGL031C	0.360	0.263	0.747	0.763
YNL205C	1.480	0.505	0.747	0.519
YGL262W	0.816	0.706	0.967	0.094
YDL135C	2.046	1.152	0.227	0.388
YPR077C	0.721	0.936	0.901	-0.072
YOR299W	0.791	1.411	0.506	-0.154
YJR129C	0.319	0.430	0.265	1.067
YMR003W	1.000	0.637	0.547	0.578
YML052W	1.042	0.880	0.450	0.432
YPL080C	1.590	1.344	0.004	0.411
YJR131W	0.888	0.941	0.441	0.377
YOR031W	1.822	1.001	0.326	0.432
YML081W	1.648	0.739	0.286	0.732
YNL273W	1.719	1.160	0.173	0.424
YOR359W	0.414	0.454	0.430	0.872
YML038C	1.457	0.835	0.774	0.147
YOR088W	2.184	0.733	0.507	0.516
YOR011W	0.867	0.801	0.670	0.282
YLR255C	1.459	1.351	0.166	0.236
YIL069C	0.693	0.796	0.829	0.127
YHR139C-A	1.036	1.350	0.400	0.001
YDR466W	1.755	1.433	0.219	0.097
YKL212W	0.030	0.056	0.013	1.680
YAL066W	2.236	1.464	0.282	0.003
YLR262C-A	1.263	1.047	0.766	-0.065
YDR525W-A	0.832	0.436	0.014	1.296
YPL223C	1.166	1.103	0.210	0.434
YOR189W	1.461	1.446	0.068	0.231
YLR180W	1.349	0.939	0.484	0.320
YBR221C	2.057	0.698	0.024	1.020
YDL237W	1.658	0.820	0.193	0.729
YOR115C	0.936	0.586	0.854	0.301
YMR303C	2.142	1.362	0.432	-0.053
YJL057C	1.213	0.730	0.586	0.425
YPR022C	1.103	0.788	0.415	0.536
YGL200C	1.532	0.887	0.100	0.753
YDR068W	1.233	0.549	0.899	0.289
YHR163W	1.282	1.036	0.343	0.356
YAL060W	2.366	1.357	0.453	-0.077
YJR094C	0.836	0.878	0.597	0.258
YCR005C	0.699	0.847	0.681	0.206
YHL010C	1.292	1.647	0.309	-0.223
YKR101W	1.657	0.958	0.603	0.170
YGR275W	2.094	1.074	0.208	0.448
YMR120C	1.350	1.597	0.378	-0.247
YPR194C	1.360	1.032	0.592	0.103
YAL018C	2.261	1.484	0.732	-0.489
YPL040C	0.005	0.036	0.015	1.675
YOL113W	1.009	0.926	0.552	0.246
YOR381W	0.994	1.108	0.408	0.207
YGR239C	0.709	1.181	0.774	-0.232
YLR023C	0.473	0.880	0.472	0.370
YLR266C	1.249	1.391	0.392	-0.063
YGR022C	0.806	0.587	0.533	0.027
YGL136C	0.940	0.529	1.276	-0.090
YDR070C	0.376	0.618	0.882	0.213
YMR206W	2.091	1.287	0.356	0.068
YDR282C	0.456	0.602	0.307	0.802
YBR104W	0.799	0.752	0.773	0.185
YBL002W	1.019	1.173	0.507	0.026
YDL128W	1.030	0.798	1.253	-0.347
YFR055W	0.594	0.890	0.081	0.732
YDR264C	0.006	0.030	0.012	1.661
YGL007W	0.520	0.300	0.836	0.563
YOR368W	1.764	1.433	0.201	0.065
YAL034C	1.998	0.945	1.152	-0.400
YDL227C	0.991	0.749	0.844	0.105
YNR061C	1.478	1.170	0.134	0.392
YOR296W	0.895	1.225	0.397	0.074
YIR020C	1.057	0.999	0.495	0.201
YBL011W	0.741	0.614	0.802	0.278
YHR123W	1.261	1.422	0.470	-0.199
YBR044C	1.387	1.049	0.938	-0.295
YER044C	0.351	0.916	1.048	-0.275
YDR219C	0.715	0.614	0.570	0.505
YDR109C	1.267	1.163	0.303	0.222
YJR047C	1.107	1.356	0.292	0.038
YIL088C	1.262	0.825	0.824	0.036
YDR291W	1.860	0.880	0.521	0.284
YDR163W	0.571	0.958	0.548	0.178
YMR254C	0.878	1.376	0.554	-0.250
YGR180C	0.003	0.010	0.009	1.659
YML034W	0.429	0.357	0.171	1.148
YOR211C	0.742	0.383	0.031	1.262
YPL053C	1.471	0.978	0.311	0.385
YDR073W	1.884	1.105	0.133	0.436
YLR173W	0.556	0.884	0.313	0.475
YGR247W	2.130	1.126	0.223	0.323
YNL092W	0.908	1.222	0.342	0.107
YOL028C	1.341	1.106	0.365	0.198
YIL165C	1.087	1.110	0.695	-0.136
YPL049C	1.448	0.985	0.402	0.281
YGR161C	1.124	0.500	0.298	0.869
YER001W	1.051	0.541	1.069	0.057
YLR110C	0.466	0.428	0.493	0.746
YPL232W	1.173	1.206	0.228	0.228
YBR003W	0.003	0.009	0.004	1.649
YPL193W	0.323	0.364	0.300	0.997
YER080W	0.543	0.477	1.178	0.005
YOL112W	1.064	0.794	0.477	0.388
YFR036W	0.912	0.704	0.196	0.758
YEL043W	0.359	0.387	1.333	-0.064
YAL068C	0.630	1.083	0.932	-0.358
YLR448W	0.805	0.416	0.211	1.029
YLR405W	1.388	1.129	0.197	0.328
YKL076C	1.648	1.027	0.054	0.569
YDR067C	0.851	0.857	0.311	0.483
YCL055W	0.989	1.205	0.590	-0.145
YGR164W	1.002	0.698	0.315	0.636
YDL238C	1.462	0.949	0.619	0.078
YDR135C	1.374	1.172	0.196	0.276
YDR206W	0.843	0.808	0.395	0.442
YBL075C	1.270	1.046	0.446	0.152
YBR215W	1.128	0.770	0.266	0.605
YOR234C	0.538	0.588	0.019	1.034
YOL159C	0.365	0.413	0.266	0.960
YIL116W	0.840	0.786	1.087	-0.234
YNL270C	1.683	1.023	0.230	0.384
YNL116W	1.217	0.746	0.060	0.831
YMR129W	1.591	1.333	0.465	-0.162
YDL168W	0.966	1.005	0.910	-0.279
YFR026C	0.771	0.744	0.975	-0.087
YKL053W	0.774	0.439	0.395	0.797
YCR008W	2.008	1.263	0.240	0.128
YGR150C	0.003	0.012	0.005	1.612
YIL072W	0.802	0.848	0.937	-0.156
YJR116W	0.797	1.073	0.878	-0.322
YML103C	1.282	0.455	0.089	1.083
YKR019C	0.286	0.929	0.795	-0.097
YGR129W	1.843	0.846	0.280	0.501
YOR248W	0.919	1.178	0.365	0.083
YGL218W	0.678	0.251	0.519	0.160
YMR251W-A	1.372	0.825	0.803	-0.002
YNL336W	1.243	0.948	0.755	-0.078
YLR217W	1.124	1.363	0.164	0.097
YDR144C	1.879	0.796	0.868	-0.041
YMR284W	1.391	0.624	0.730	0.268
YDL234C	1.415	0.791	0.458	0.372
YDL175C	1.283	0.734	0.680	0.208
YIL055C	1.213	1.141	0.299	0.181
YPL139C	0.670	0.866	0.363	0.391
YLR443W	1.022	1.503	0.388	-0.271
YPL052W	0.779	0.688	0.186	0.744
YMR017W	1.159	1.298	0.616	-0.297
YOR111W	1.132	0.462	0.797	0.357
YDL157C	1.368	0.814	0.270	0.532
YGL085W	1.575	0.788	0.554	0.273
YJL071W	0.752	0.287	0.020	1.306
YNR069C	0.945	0.729	0.626	0.257
YBR090C-A	1.354	0.903	0.535	0.174
YPL079W	2.015	1.147	-0.001	0.465
YCR030C	0.615	0.845	0.674	0.090
YML028W	0.946	0.821	0.393	0.395
YLR348C	1.119	0.929	0.417	0.261
YKR094C	0.435	0.475	0.461	0.669
YNL212W	1.034	0.863	0.737	0.004
YDR035W	1.058	1.097	0.459	0.043
YIR004W	1.057	0.520	0.499	0.579
YOL019W	0.994	0.752	0.474	0.372
YGL050W	0.685	0.791	1.271	-0.464
YLR363C	1.037	0.789	0.380	0.428
YBL061C	1.126	0.609	0.349	0.636
YGL141W	0.786	1.368	1.059	-0.834
YOR345C	1.018	0.313	0.851	0.427
YAR043C	1.060	0.920	0.714	-0.044
YPL102C	0.329	0.577	0.183	0.830
YKL135C	2.209	0.866	0.169	0.554
YPR095C	0.863	0.927	0.396	0.265
YJL208C	1.114	0.999	0.374	0.215
YDR541C	0.601	0.597	0.162	0.826
YHL014C	2.286	1.425	0.358	-0.199
YGR206W	0.802	0.354	0.793	0.437
YOL082W	0.749	0.867	0.662	0.055
YKL179C	1.982	1.509	0.090	-0.016
YJR001W	1.322	1.183	0.353	0.046
YLR213C	1.283	1.104	0.228	0.248
YJL126W	0.873	0.879	0.490	0.211
YKL073W	1.908	0.643	0.191	0.743
YMR101C	0.747	0.893	0.287	0.398
YML012W	0.794	0.785	0.283	0.510
YML014W	0.830	0.521	0.091	0.965
YDR029W	0.595	0.313	0.879	0.385
YAL061W	2.333	0.929	0.405	0.242
YFL048C	1.281	0.930	0.229	0.414
YMR320W	0.597	0.651	0.404	0.517
YAR029W	1.002	0.642	0.573	0.358
YNR051C	0.930	0.873	0.119	0.578
YLR193C	0.147	0.129	0.030	1.409
YLR284C	1.082	0.944	0.306	0.318
YKL162C	1.677	0.972	0.056	0.539
YKR016W	1.278	0.840	0.308	0.418
YLR350W	0.641	0.644	0.475	0.446
YHR105W	0.385	0.704	1.300	-0.438
YOR081C	1.439	0.357	0.867	0.341
YOR134W	1.160	1.258	0.238	0.068
YDR098C	1.049	0.881	0.451	0.229
YDR505C	2.188	1.278	0.266	0.017
YJL171C	2.260	0.925	0.095	0.541
YOR185C	0.963	0.949	0.133	0.478
YGL224C	1.090	0.824	0.838	-0.103
YGR149W	0.951	0.799	0.546	0.213
YML081C-A	0.757	0.620	0.059	0.878
YGL014W	0.221	0.258	0.598	0.701
YKR048C	0.686	0.377	0.241	0.938
YLR228C	0.970	0.814	0.371	0.370
YML017W	1.770	1.027	0.026	0.502
YJR107W	0.959	0.907	0.535	0.112
YDR323C	0.017	0.029	0.014	1.509
YML108W	0.990	0.646	0.545	0.360
YGR174C	0.006	0.019	0.018	1.512
YDR497C	0.624	0.423	0.547	0.576
YLR294C	0.847	0.852	0.482	0.211
YNL129W	0.778	0.745	0.525	0.274
YOR144C	0.697	1.038	0.095	0.411
YML019W	0.965	1.202	0.126	0.216
YKL030W	0.761	0.728	0.714	0.099
YCR098C	0.518	0.448	0.043	1.049
YOR066W	0.964	0.397	0.810	0.332
YPL170W	1.001	0.632	0.364	0.542
YGL152C	0.909	0.428	0.518	0.592
YOL083W	1.231	1.161	0.185	0.191
YLR297W	0.764	0.992	0.503	0.039
YDR465C	1.047	0.628	0.916	-0.011
YLR207W	0.776	0.600	0.586	0.346
YOL020W	0.373	0.623	0.234	0.671
YDR110W	0.705	0.703	0.430	0.395
YIL015W	0.478	0.370	0.842	0.315
YLR270W	1.459	0.901	0.105	0.521
YGR266W	0.606	0.588	0.572	0.362
YBR069C	2.092	1.630	0.015	-0.123
YGL144C	0.981	1.301	1.003	-0.784
YLR118C	0.278	0.716	0.372	0.426
YGR243W	1.839	1.062	0.325	0.128
YDR192C	0.884	0.628	0.697	0.188
YMR196W	1.142	0.727	0.112	0.673
YOR186W	1.101	1.027	0.045	0.440
YOR147W	0.383	0.638	1.287	-0.414
YOR167C	0.781	0.567	0.037	0.906
YMR257C	1.936	1.160	0.306	0.043
YNL303W	1.037	0.682	0.708	0.120
YMR244C-A	1.962	1.035	0.387	0.084
YPR127W	1.368	1.013	0.204	0.288
YJR084W	1.137	0.681	0.438	0.380
YLR084C	0.502	0.687	0.436	0.374
YOR354C	1.251	1.090	0.040	0.366
YBL082C	1.842	0.774	0.414	0.307
YLR077W	0.671	0.665	0.183	0.646
YBR125C	1.748	0.845	0.239	0.410
YAL008W	1.061	0.892	0.710	-0.109
YDR253C	0.630	0.377	0.018	1.097
YBR284W	1.020	0.453	1.013	0.026
YBR290W	0.590	0.904	0.365	0.220
YHR104W	0.925	0.525	0.467	0.496
YML048W	0.427	0.604	0.471	0.413
YKL191W	1.883	0.812	0.129	0.546
YMR155W	1.832	0.656	0.925	-0.096
YKL156W	1.623	0.912	0.242	0.329
YPL059W	0.736	1.189	0.283	0.011
YOR129C	0.855	0.517	0.435	0.531
YDL189W	0.712	0.672	0.547	0.264
YLR081W	0.759	0.710	0.359	0.412
YJR128W	0.721	0.823	0.107	0.550
YER047C	2.132	1.050	0.341	0.086
YOR380W	0.954	0.876	0.391	0.210
YEL003W	0.566	0.522	1.267	-0.313
YML084W	0.932	0.877	0.497	0.102
YJR051W	1.090	1.026	0.441	0.007
YMR141C	1.566	1.115	0.356	0.002
YJR088C	0.315	0.353	0.516	0.602
YBR009C	0.933	0.907	0.606	-0.042
YGR282C	1.483	0.911	0.053	0.505
YBR197C	0.421	0.634	0.408	0.427
YOL109W	1.102	0.946	0.305	0.217
YDL124W	1.663	1.021	0.379	0.068
YKR042W	0.685	0.468	0.335	0.664
YMR084W	2.031	1.175	0.327	-0.037
YKL197C	1.068	1.015	0.056	0.394
YOR127W	0.524	0.560	0.427	0.478
YDR351W	0.979	0.659	0.627	0.179
YDR467C	1.031	0.683	1.010	-0.228
YML035C	1.523	0.941	0.470	0.053
YNL230C	1.729	0.764	0.278	0.421
YDL137W	1.037	0.728	0.618	0.116
YER039C	1.207	0.870	0.549	0.040
YIL011W	0.690	0.951	0.616	-0.109
YKL086W	1.894	0.911	0.214	0.331
YHR043C	0.646	0.609	0.833	0.014
YMR127C	1.870	1.361	0.274	-0.179
YJL068C	0.704	0.804	0.217	0.435
YDR020C	0.439	0.671	0.708	0.076
YBL039C	2.202	0.579	0.350	0.525
YCL045C	0.423	0.928	0.372	0.150
YCR083W	0.636	0.968	0.712	-0.233
YPR060C	0.001	0.003	-0.007	1.449
YKL097C	1.103	0.795	0.182	0.466
YLR204W	0.168	0.126	0.049	1.266
YJL181W	0.952	0.767	0.619	0.054
YJR063W	0.344	0.494	0.595	0.351
YDR336W	0.459	1.039	0.356	0.044
YER130C	0.869	0.734	0.323	0.382
YPR075C	1.767	0.981	0.256	0.200
YPL178W	0.235	0.188	0.044	1.206
YNL125C	1.078	0.719	0.274	0.441
YDR124W	0.847	0.760	0.472	0.202
YDR075W	1.466	1.015	0.036	0.382
YLR324W	1.227	0.973	0.200	0.260
YMR130W	1.838	1.268	0.222	-0.058
YML099C	0.997	0.743	0.396	0.292
YOL067C	1.746	0.897	0.153	0.378
YHR078W	1.131	0.993	0.670	-0.237
YPR062W	0.756	1.295	0.339	-0.208
YOR286W	0.760	0.902	0.431	0.091
YDL213C	1.311	0.729	0.478	0.217
YOR024W	1.304	1.179	0.221	0.024
YJL136C	1.096	0.427	0.540	0.457
YDR255C	0.488	0.056	0.008	1.359
YBR101C	1.247	1.114	0.614	-0.307
YAL046C	2.194	0.754	0.740	-0.073
YGL026C	0.523	0.298	0.740	0.382
YDR388W	0.019	0.007	0.010	1.402
YLR093C	1.207	0.687	0.329	0.403
YOR064C	1.438	0.440	0.695	0.283
YJR010W	0.023	0.126	0.089	1.199
YOL007C	0.974	0.959	0.207	0.248
YOR308C	0.497	0.385	0.493	0.534
YKL167C	0.992	0.506	0.058	0.847
YIL007C	1.956	0.849	0.136	0.426
YML018C	0.910	0.811	0.279	0.320
YPL156C	0.778	0.682	0.415	0.313
YLR038C	-0.001	1.079	0.220	0.109
YJR005W	1.755	0.893	0.148	0.366
YGL235W	0.539	0.357	0.109	0.347
YLR376C	0.410	0.702	0.456	0.245
YNL325C	1.318	1.039	0.054	0.302
YBL052C	0.668	0.785	0.444	0.165
YMR029C	1.177	0.807	0.395	0.193
YPR134W	2.286	0.727	0.354	0.313
YJL218W	0.626	0.513	0.774	0.107
YHR037W	1.265	0.749	1.062	-0.419
YCL047C	0.401	0.463	0.809	0.119
YPL264C	0.807	0.715	0.452	0.224
YBR201W	0.657	1.081	0.388	-0.082
YGL205W	1.267	0.673	0.386	0.328
YPL263C	1.872	1.019	0.273	0.093
YMR172W	0.893	1.113	0.183	0.090
YOL143C	0.636	0.432	0.011	0.939
YMR018W	0.990	1.106	0.362	-0.086
YLR138W	0.863	0.784	0.388	0.210
YLR434C	0.927	0.570	0.275	0.536
YPR198W	1.509	0.947	0.646	-0.213
YMR105C	0.360	0.303	0.206	0.869
YLR387C	0.827	0.674	-0.001	0.704
YOL099C	0.927	0.783	0.349	0.244
YDL211C	0.939	1.027	0.529	-0.181
YNL104C	1.146	0.647	0.360	0.367
YHR034C	0.517	0.259	0.232	0.883
YPL091W	0.447	0.756	0.394	0.223
YIL034C	0.924	0.805	0.481	0.086
YLR417W	0.118	0.038	0.009	1.325
YJL150W	0.957	0.528	0.110	0.733
YLR146C	0.441	0.820	0.511	0.040
YOR363C	0.663	0.747	0.325	0.297
YOR126C	1.292	0.504	0.413	0.452
YOR099W	0.586	0.618	0.612	0.140
YIL064W	0.520	0.507	0.302	0.559
YLR181C	1.299	0.776	0.161	0.430
YAR028W	1.089	0.735	0.746	-0.116
YGL220W	0.844	0.668	0.371	0.325
YJR015W	0.557	1.404	0.217	-0.259
YMR019W	1.331	1.000	0.634	-0.272
YGL263W	0.927	0.703	0.639	0.017
YBR187W	1.429	1.148	0.286	-0.076
YMR275C	1.173	0.638	0.214	0.503
YDR319C	0.439	0.920	0.598	-0.165
YLR352W	1.856	0.475	0.064	0.812
YCL042W	1.080	0.742	0.388	0.220
YLR150W	0.613	1.012	0.398	-0.061
YGL105W	0.236	0.406	0.156	0.787
YOR015W	0.591	0.789	0.720	-0.161
YKR065C	1.390	1.027	0.082	0.239
YOR377W	0.778	0.686	0.154	0.508
YMR052C-A	0.629	0.586	0.686	0.076
YPR026W	1.089	0.867	0.164	0.315
YDR322W	0.009	0.020	0.012	1.314
YLR271W	1.632	0.769	0.182	0.391
YBR081C	0.008	0.018	0.012	1.311
YDR286C	0.309	0.625	0.900	-0.189
YOL052C	1.055	0.666	0.319	0.350
YLR047C	1.180	0.714	0.099	0.522
YKL085W	1.377	0.454	0.385	0.495
YOL086C	0.002	0.025	0.005	1.303
YAL007C	0.985	0.827	0.620	-0.116
YMR233W	1.339	1.090	0.239	0.001
YJL024C	1.104	1.144	0.274	-0.089
YML102W	0.917	0.571	0.199	0.558
YDR139C	0.500	0.327	0.668	0.333
YOR251C	0.637	0.786	0.050	0.491
YLR054C	0.780	0.732	0.412	0.183
YDR426C	1.567	0.793	0.461	0.073
YGR131W	1.164	0.632	0.351	0.343
YJR062C	1.250	0.836	0.170	0.320
YHR162W	0.624	0.531	0.501	0.293
YPL203W	0.670	0.603	0.659	0.063
YLR128W	0.735	1.160	0.216	-0.053
YBR216C	1.659	0.981	0.375	-0.033
YPL119C	0.954	0.800	0.361	0.162
YMR004W	1.187	0.572	0.039	0.711
YJL155C	0.743	0.271	0.102	0.947
YGR269W	2.096	1.171	0.098	0.051
YNR012W	1.223	0.682	0.261	0.377
YDL177C	1.146	0.738	0.569	0.011
YLR219W	0.922	0.726	0.478	0.113
YDR031W	1.164	0.610	0.574	0.134
YGL104C	0.961	0.766	0.105	0.446
YGR146C	1.079	0.538	0.150	0.625
YNL198C	1.061	0.720	0.211	0.381
YOR131C	0.598	0.599	0.755	-0.042
YLR436C	0.885	0.878	0.206	0.226
YGR177C	0.727	0.624	0.432	0.255
