Piims Datasets Upload Template,,,,,,,,,,,,,,,,
Tube,Tray,Line, Ca44, Cd111, Co59, Cu65, Fe57, K39, Mg25, Mn55, Mo95, Na23, Ni60, P31, S34, Zn66
90,392,YIL046W_ko,-24.26352199,0.345099724,0.074688335,0.559084905,52.34568237,-3639.893383,-301.1119949,-1.214518444,0.274756751,-330.6589672,0.894993485,-2766.775291,-835.844871,8.484414139
55,392,YIL048W_ko,-14.16613311,0.317324693,0.099382817,0.555664059,10.02715288,-4713.672138,-97.37010877,-1.292922711,0.312676411,-37.06192071,1.497871871,-2274.025172,-511.8369698,8.90163769
67,392,YIL048W_ko,9.830712748,0.283407798,0.101755247,0.630390776,11.37680532,-4521.810248,-71.85270159,-1.216515183,0.40729542,-15.24751792,1.57310225,-2196.670271,-478.9823875,20.62406627
79,392,YIL048W_ko,-14.18077197,0.314988659,0.105658891,0.672114057,11.97722486,-4147.25297,-73.20802324,-1.235747511,0.508511756,11.82349383,1.596503633,-2075.685652,-512.8452857,8.279777267
91,392,YIL048W_ko,-16.25487805,0.281169847,0.103038686,0.672114057,11.57605328,-4512.285736,-73.57786576,-1.222428937,0.611136929,-13.90665618,1.808662526,-2119.700824,-514.8559711,8.279777267
57,415,YIL051C_ko,-2.630175685,0.435077304,0.083679517,0.651321493,11.19574043,-8160.62441,32.27459784,-1.621212972,0.724223454,78.68741821,2.048681752,-2060.619838,-341.806589,7.005723734
69,415,YIL051C_ko,3.104567656,0.358429135,0.098400878,0.694191703,10.86462103,-7591.639789,51.47738846,-1.515736718,0.710968547,96.43231437,2.015681862,-1857.992868,-369.3477714,9.730992811
81,415,YIL051C_ko,-0.477684993,0.327800984,0.105625191,0.755293036,13.22488365,-7835.733643,52.03169234,-1.562990744,0.55983016,76.44608763,2.109931989,-1860.715097,-405.0222163,9.428823374
93,415,YIL051C_ko,-2.82801287,0.370395584,0.095459779,0.577123435,10.98570002,-7706.071725,20.80621336,-1.57686632,2.114998426,93.91783303,1.973199357,-1984.913842,-488.2743168,8.030862944
59,401,YIL061C_ko,-14.69497541,0.297636775,0.096998681,0.71223708,12.00541498,-6502.489656,-65.65472125,-1.473816182,1.032543372,-26.4901904,1.77491938,-2414.303806,-444.0394655,7.773242497
71,401,YIL061C_ko,-13.20734181,0.321993246,0.099875276,0.690874285,10.93645108,-6575.919975,-65.00877677,-1.557486401,1.014004907,4.644440273,1.943955493,-2452.385561,-584.3699151,7.096600283
83,401,YIL061C_ko,-13.58259961,0.339575022,0.100750016,0.765078784,13.89940835,-6089.817219,-61.94661042,-1.434652796,1.110124823,-31.78031401,1.710455902,-2235.932978,-519.7969818,7.360231863
95,401,YIL061C_ko,-14.69937561,0.308204416,0.08840021,0.608357022,29.97889226,-6380.227028,-121.3279694,-1.502614736,1.110124823,-34.80160174,1.6800364,-2387.661807,-618.7367681,8.141471615
58,401,YIL062C_ko,-14.37057265,0.304379276,0.084497635,1.124362827,13.69969297,-5405.72747,-94.84861383,-1.206240824,0.863551657,41.74498505,1.557476361,-2568.368595,-338.2206787,11.55455742
70,401,YIL062C_ko,-15.18825887,0.319131248,0.084012687,0.833967518,10.533568,-5691.591611,-104.9166475,-1.29053508,0.967385904,43.56664491,1.34725248,-2535.97749,-312.6884953,9.047920718
82,401,YIL062C_ko,12.06902773,0.324631295,0.086747579,1.099737802,11.03306729,-5185.885639,-70.89900413,-1.224315654,1.086754245,52.14909491,1.452716457,-2304.872242,-321.5264929,9.453693079
94,401,YIL062C_ko,-13.16619202,0.302443994,0.085030191,0.965196026,10.5063572,-5810.648845,-93.52262799,-1.232795325,0.918806414,57.25370215,1.443708336,-2488.211183,-289.096824,15.6463216
56,392,YIL063C_ko,-9.769282264,0.262388001,0.086563109,0.532459507,10.66684094,-5371.983541,-136.3461733,-1.255715993,0.689329917,-62.50142302,1.514556644,-2406.18027,-551.8880821,7.097717431
68,392,YIL063C_ko,-10.57154153,0.261006416,0.097210567,0.583974545,10.87542225,-5154.969042,-82.86341683,-1.150336105,0.561114006,-50.49865335,1.600047318,-2223.511973,-565.1684966,7.647908677
80,392,YIL063C_ko,-10.17182794,0.264451977,0.102342144,0.618034614,9.690300171,-5062.431728,-88.76045575,-1.126749504,0.479348833,-38.72452144,1.575252892,-2116.486861,-522.2414683,7.744144196
92,392,YIL063C_ko,-9.337997144,0.271929887,0.097101305,0.593705925,9.903962722,-5259.086295,-92.43293975,-1.137998864,0.515969779,-43.33643651,1.619281958,-2063.363189,-555.6027096,7.114979221
57,392,YIL068C_ko,-13.66468954,0.294004455,0.090636225,0.633695047,22.46495202,-5002.661208,-120.4491499,-1.255845618,0.718893263,-28.34641071,1.426444959,-2357.069175,-458.9442503,8.46695308
69,392,YIL068C_ko,-15.83279184,0.176784026,0.086486268,0.494404086,9.875580808,-5049.725525,-144.026157,-1.325054075,0.444792286,-16.34627755,1.404949115,-2447.950572,-545.0328469,7.260604001
81,392,YIL068C_ko,-15.74400325,0.253600131,0.089744732,0.702344359,9.712074773,-4902.952736,-107.1214966,-1.260469444,0.420106135,3.833852225,1.422606323,-2294.986029,-497.3458119,8.088626028
93,392,YIL068C_ko,-10.39565535,0.239948106,0.085105887,0.64875946,10.23981908,-5254.114161,-144.0694422,-1.295587143,0.486296575,-5.025722215,1.411133159,-2438.611039,-580.8178842,7.56807826
57,401,YIL075C_ko,-18.16675459,0.276051324,0.083766786,0.79649229,11.50768309,-5405.738423,-124.2058898,-1.402504817,0.756743565,25.34858568,1.424357604,-2447.616721,-367.6006179,8.429246348
69,401,YIL075C_ko,-15.81911127,0.249736909,0.081311115,0.790193152,10.59898217,-5621.34169,-99.55391154,-1.336191581,0.698063236,-2.54025056,1.468848268,-2597.356403,-402.1479713,8.053522376
81,401,YIL075C_ko,-16.1190958,0.240942056,0.07882413,0.95671923,9.691336881,-5342.244371,-92.7121162,-1.354741544,0.928702398,-3.092746029,1.405034593,-2416.610215,-384.2172671,7.844556584
93,401,YIL075C_ko,-13.67985118,0.238007151,0.087211479,1.181079531,9.060503744,-5666.362183,-91.88962662,-1.313586459,0.784216883,-5.032906223,1.508005941,-2411.789816,-503.3383203,30.35744332
58,392,YIL078W_ko,-1.247904261,0.393528808,0.108930162,0.695134649,12.09471753,-5422.071621,82.90342649,-1.278125479,0.205920951,-76.77042244,1.830627261,-1476.723256,-394.9733619,8.914774984
70,392,YIL078W_ko,-6.642908608,0.429170008,0.110997008,0.686205207,11.8579032,-5167.723049,77.78080961,-1.269491483,0.23198214,-28.63036695,1.875592937,-1459.047986,-432.0355109,8.751980741
82,392,YIL078W_ko,-10.35365546,0.423674802,0.116520699,0.726801294,12.63868874,-5195.975985,72.96085351,-1.266932181,0.321551253,-37.00289247,1.880716656,-1410.529912,-525.9489204,9.007648461
94,392,YIL078W_ko,-5.364145455,0.405708799,0.122139507,0.751175587,12.63868874,-5317.595353,99.04539881,-0.519760971,0.427968134,-51.45820972,2.290892174,-1249.024529,-572.2597427,10.2978318
56,401,YIL083C_ko,-10.47711178,0.324491667,0.091787265,0.623381567,10.47718829,-7031.560138,-71.02894179,-1.598191905,0.939072671,-89.85441598,1.824522607,-2159.633278,-548.8582502,6.531128384
68,401,YIL083C_ko,-10.1323974,0.343580171,0.092628417,0.660840477,11.57583371,-7139.707051,-32.32159497,-1.581047164,0.678425577,-118.8851865,1.950226693,-1955.349488,-407.149381,7.289243954
80,401,YIL083C_ko,-9.79637091,0.352888806,0.102499473,4.263839503,10.71834329,-6877.949603,-47.60232221,-1.552246193,0.870562863,-92.04224289,1.98842768,-1825.914633,-526.7457942,6.489589188
92,401,YIL083C_ko,-4.31031333,0.30800366,0.099266315,0.674768275,9.965033807,-7168.189878,-53.90844089,-1.561342471,0.711478238,-96.19000967,1.911503052,-1921.295554,-520.0873738,7.750914549
55,401,YIL091C_ko,-16.43201618,0.211781305,0.073539736,0.744254441,10.39094128,-5478.917896,-131.1191416,-1.270506491,0.746358397,40.20958172,1.389190493,-2469.809512,-429.7428021,8.236804227
67,401,YIL091C_ko,-17.91615901,0.210083833,0.07268508,0.67766374,22.06005971,-5461.829024,-94.94957069,-1.320254033,0.887891732,20.92378276,1.306726805,-2475.929614,-449.5922719,8.310805614
79,401,YIL091C_ko,-16.85822784,0.176864359,0.076299273,0.612876347,10.20397664,-5441.876008,-144.8344102,-1.309080076,0.816276612,50.20137144,1.25543455,-2507.048897,-506.2820885,7.476183147
91,401,YIL091C_ko,-12.05480396,0.157726214,0.074666816,0.78418896,10.16916207,-5691.183433,-144.307449,-1.311042885,0.861304738,38.45135687,1.324052994,-2478.066279,-522.3091596,18.50114768
6,404,YIL104C_ko,-3.829655126,0.250346964,0.078150415,0.607973102,8.844364626,-6482.052586,-146.6264842,-1.250159053,0.736001544,-26.44281781,1.557336232,-2166.804419,-195.1518913,8.163883933
18,404,YIL104C_ko,-11.73147886,0.221339362,0.077028867,0.599736421,8.851971712,-6576.609056,-122.5974312,-1.370920222,0.740077445,-78.82829503,1.405042485,-2111.743777,-609.7523404,6.906054224
30,404,YIL104C_ko,-11.71510249,0.266976962,0.079630663,0.589494177,13.70007719,-6583.317497,-128.9871182,-1.145897284,0.736016704,-102.6234151,1.417957379,-2129.939513,-577.3770019,7.22851508
42,404,YIL104C_ko,-9.918720446,0.271607434,0.085785283,0.764276515,8.60752231,-6225.802921,-34.81423703,-1.164560651,0.722926368,-225.3200381,1.606324379,-1635.192968,-475.2900974,8.45221676
7,404,YIL106W_ko,9.186703538,0.147306341,0.064138673,0.75170003,7.090722197,-6277.955231,-164.9089825,-1.392204238,0.744039259,-118.8986677,2.054616551,-2379.679116,-728.8215055,7.957168694
19,404,YIL106W_ko,-13.11681938,0.171762787,0.069358222,0.568645843,12.81658075,-6165.412097,-135.8292108,-1.346752802,0.809071845,-82.6413651,1.349376637,-2301.995577,-610.7971519,6.689806411
31,404,YIL106W_ko,-14.4969439,0.18621548,0.075318579,0.728432181,7.345423758,-6121.421539,-76.28282922,-1.293929533,0.882628376,-78.49471253,1.461408587,-1923.645136,-539.4017241,7.602434477
43,404,YIL106W_ko,-15.11388919,0.153426117,0.06961257,0.449412297,5.331029086,-6174.330746,-99.95027063,-1.404710897,0.845256124,-62.41973726,1.389952238,-2187.04468,-633.7191231,7.082914741
53,407,YIL106W_ko,-13.0332963,0.408223811,0.112931866,0.690646762,6.598170364,-6178.272508,-16.25090783,-1.508477661,0.436591614,-184.5498392,1.934902775,-1587.068597,-691.1660142,6.191098938
65,407,YIL106W_ko,-10.07303728,0.400665958,0.114682223,0.765527388,9.481395588,-6092.018215,37.87787252,-1.396653035,0.48757695,-163.5442043,2.049110235,-1479.815897,-728.8940448,6.285799034
77,407,YIL106W_ko,-11.07581342,0.375581459,0.114195762,0.614654245,12.16317128,-5877.388044,12.15813266,-1.394353848,0.585541828,-134.4701317,2.094780092,-1468.97083,-591.7792809,6.30423682
89,407,YIL106W_ko,-8.228816604,0.39525278,0.122406064,0.787474514,7.7763721,-6043.232097,88.27861189,-1.295186435,0.512690793,-149.2000263,2.060635786,-1072.904919,-646.4853642,7.336943398
8,404,YIL109C_ko,-18.53498317,0.190982188,0.069365204,0.647748569,11.30463152,-6482.174803,-220.1540877,-1.551826305,0.8072324,-55.75697468,1.610993761,-2695.346922,-453.3300634,7.305262152
20,404,YIL109C_ko,-16.71697116,0.149595299,0.077444668,0.743732703,12.55536397,-6116.855947,-224.8402861,-1.554644376,0.739934739,-62.2558134,1.469520433,-2636.626883,-464.0961107,6.871773434
32,404,YIL109C_ko,-23.52096474,0.12631631,0.076834706,0.618098404,6.009665241,-6383.633251,-234.7523278,-1.733474733,0.80884499,-89.38453419,1.370508304,-2828.792732,-587.3985049,7.153346072
44,404,YIL109C_ko,8.879044486,0.150145168,0.070857393,1.286591018,10.12517166,-6344.152163,-238.1911986,-1.528839414,0.957919803,-50.64391603,1.368883504,-2962.985324,-633.1084004,9.956175349
58,414,YIL115C_ko,-10.4945949,0.213573384,0.09269161,0.850165335,19.66068157,-7051.720476,-91.82993813,-1.317116103,0.90601668,166.6618076,1.481126506,-2699.929026,-273.3903295,9.53870424
70,414,YIL115C_ko,-13.56311548,0.224650329,0.099693755,0.839109809,11.7104753,-6586.348441,-64.64128136,-1.271218192,0.991950953,200.4798825,1.37197051,-2512.869888,-243.9714621,9.730607439
82,414,YIL115C_ko,-13.6250264,0.236835313,0.08408513,0.743033888,11.18521666,-6761.007439,-89.41273367,-1.275655859,0.788964313,169.3658823,1.517458167,-2501.595868,-289.0410026,9.852697607
94,414,YIL115C_ko,-18.7957807,0.231252708,0.086760433,0.694765994,8.435630673,-7090.51269,-127.270591,-1.372282753,0.898211238,198.0698488,1.324167365,-2772.307537,-370.7953029,8.689737402
9,404,YIL118W_ko,-11.19907111,0.219357858,0.076372542,0.702712209,12.01411204,-6369.109705,-139.1635011,-1.291634327,1.00127658,27.03485064,1.488227836,-2329.040977,-599.616239,8.180501551
21,404,YIL118W_ko,-14.67101872,0.172442517,0.069796851,0.448881496,10.02849295,-6872.145227,-230.4751487,-1.479124428,0.913623967,-33.89249664,1.357290472,-2778.845089,-542.8763403,6.148215282
33,404,YIL118W_ko,-16.28886533,0.18811129,0.068224879,0.745373442,18.53534429,-6315.808342,-150.0085647,-1.304645458,1.15530402,-23.68817024,1.383637359,-2546.737502,-532.5890524,7.261919069
45,404,YIL118W_ko,-14.27385197,0.196301365,0.074878903,0.67762562,9.131623707,-6270.469651,-143.0952264,-1.402733144,1.065207718,-44.73545477,1.574215594,-2552.623162,-591.488108,7.15370795
10,404,YIL126W_ko,-8.849543059,0.354934665,0.075561405,0.679846548,12.09658997,-5880.721231,-45.79509872,-1.548179951,1.443826943,-184.3821595,1.243569911,-1503.073546,-1131.761646,20.46148144
22,404,YIL126W_ko,-14.49102933,0.326773279,0.068611988,0.526773722,8.542896943,-5783.893104,-97.58660401,-1.699797489,1.547316602,-182.2933269,1.169034432,-1897.593228,-1219.033263,8.571860995
34,404,YIL126W_ko,-16.04642792,0.318486789,0.06211856,0.838104069,10.1745661,-6057.597644,-132.3109082,-1.669207321,1.50128735,-219.4896828,1.093911084,-1907.206749,-1242.558066,8.833603037
46,404,YIL126W_ko,-12.58950989,0.329071374,0.06908117,0.838104069,7.006062513,-6158.480696,-78.87853234,-1.74735514,1.494159638,-188.8580481,1.233539196,-1693.766393,-1163.425154,9.034688831
4,415,YIL129C_ko,-17.73430649,0.390025121,0.091532029,0.588023719,11.71543818,-7530.698824,-135.4763132,-1.734717011,0.593227342,48.8299842,1.746529077,-2803.32,-394.5167688,7.984928317
16,415,YIL129C_ko,-18.65570156,0.375318707,0.089005243,0.551861714,18.2939631,-7636.083358,-127.0934473,-1.649211579,0.597807369,39.68295029,1.8550825,-2851.926596,-358.8729984,7.383211981
28,415,YIL129C_ko,-18.49401696,0.352479354,0.105699391,0.724481474,11.59698717,-7339.439377,-53.41263799,-1.619574878,0.69089802,39.20034399,1.842070627,-2559.198534,-325.2298751,7.793351071
40,415,YIL129C_ko,-14.86579371,0.419622748,0.109365901,0.738774929,16.90600408,-7501.513006,-54.59711499,-1.659561225,0.845524996,15.44607519,1.804005487,-2590.4328,-203.958563,8.341641786
11,404,YIL142W_ko,3.921250936,0.083894564,0.060264616,0.622535952,10.19395253,-6130.883095,-135.8334494,-1.527582969,0.628338281,-134.9788586,1.438479256,-1890.601402,-537.0217481,9.531631384
23,404,YIL142W_ko,3.304596365,0.124013081,0.071246033,5.636028472,12.73174082,-6159.398624,-131.6185318,-1.436803585,0.659331874,-129.5436746,1.427726919,-1859.761935,-594.3558921,8.360145207
35,404,YIL142W_ko,-5.177055453,0.136075384,0.064496087,0.546925445,17.88136415,-5878.685966,-158.9689539,-1.481908052,0.836611287,-162.7279653,1.26732442,-1830.770017,-650.3915861,7.878506894
47,404,YIL142W_ko,2.160101449,0.168375127,0.068556519,0.6553723,6.547572018,-5933.573845,-85.09716705,-1.475650095,0.687208964,-118.1973552,1.290551015,-1621.80234,-514.4274801,8.869909339
50,404,YIL143C_ko,-7.003160702,0.256649451,0.086747435,0.673899078,7.529566708,-6394.483631,-39.76113853,-1.332932381,0.673934036,1.982776991,1.592449416,-1968.344207,-361.6779233,8.145917314
62,404,YIL143C_ko,-15.90479179,0.22211544,0.082343561,0.910645256,20.72515027,-6381.549322,-86.1293565,-1.313818562,0.577647661,-34.77994788,1.566547438,-2023.211478,-588.407099,6.491333236
74,404,YIL143C_ko,-11.75037034,0.211113669,0.082057224,0.705506654,21.18714745,-6228.329904,-99.00606965,-0.760363045,0.601969696,-7.607371117,1.584633158,-2094.419555,-685.6828085,6.752337257
86,404,YIL143C_ko,-15.42318177,0.217646148,0.085597071,0.788257065,8.808716574,-6381.755929,-58.37527337,-1.490157473,0.762393529,-31.97313407,1.569313755,-2090.803032,-639.9853618,6.965573772
51,404,YIL144W_ko,28.44531228,0.254337862,0.086400516,0.566194172,11.72619554,-6003.989654,-104.8359977,-1.229167408,0.970163845,-27.86184126,1.587043704,-2029.108962,-514.5612101,7.954736686
63,404,YIL144W_ko,-11.69809828,0.2752362,0.08363072,0.751642099,29.85835853,-5894.331544,-48.14797505,-1.010114152,0.823939664,-5.142782749,1.621583767,-1924.604794,-486.4676605,7.993245966
75,404,YIL144W_ko,-9.584540279,0.286999981,0.093224439,0.786588768,17.95222888,-5615.619548,-56.82795741,-1.104632689,0.918468872,15.98282322,1.701500327,-1742.054595,-522.9349684,8.814021674
87,404,YIL144W_ko,-9.584540279,0.2425763,0.089965947,0.576892523,11.41927688,-5846.250376,-56.88479972,-1.301909988,0.871550205,-29.37561798,1.473362794,-1898.078509,-603.8699381,7.287129162
52,404,YIL147C_ko,-15.12274154,0.222355479,0.079139477,0.585245169,12.55762032,-6102.403986,-56.03404838,-1.221049099,0.869940458,-11.25476309,1.559633095,-1808.371792,-562.2798543,7.591754256
64,404,YIL147C_ko,-3.356526641,0.226722015,0.089209178,0.62236329,13.12733886,-6050.520941,-82.87215053,-1.11812411,0.889494052,14.85844196,1.633926974,-1816.114108,-564.9554409,7.455310701
76,404,YIL147C_ko,-15.37995717,0.145210759,0.082927414,0.401019086,9.221595544,-5956.16145,-103.5266974,-1.381810265,1.016352029,-164.8586367,1.483609618,-1941.779598,-682.3786432,7.666222292
88,404,YIL147C_ko,-15.37995717,0.19991055,0.09354743,0.572345393,8.36558157,-5903.151377,-106.3781816,-1.214056265,0.825579382,21.67618094,1.584133468,-1798.350832,-636.7177882,7.586158274
53,404,YIL150C_ko,-6.699133775,0.203065361,0.081001628,0.754734161,12.72280534,-5908.443069,-119.5125545,-1.08143381,1.249637482,12.90615574,1.486217599,-1785.497979,-533.1083474,9.05039131
65,404,YIL150C_ko,-10.38020398,0.215664438,0.074428821,0.615279481,5.66123266,-6202.648589,-143.3596221,-1.273165419,0.996320728,-1.624149251,1.447176934,-2102.824467,-568.6977195,7.610261528
77,404,YIL150C_ko,-10.82342846,0.164650536,0.078121035,0.763801938,40.29230851,-5862.728749,-128.7885858,-0.788815862,1.134421122,15.80164818,1.508183992,-2072.026379,-638.955249,7.307489672
89,404,YIL150C_ko,-3.908918962,0.189999783,0.095877363,0.754222472,7.438440316,-5812.99683,-85.30160585,-1.166699485,1.171138074,52.56769989,1.57969878,-1712.23202,-584.5400264,9.383834563
54,404,YIL171W_ko,-10.17639139,0.353140417,0.094398585,0.596276331,11.35719216,-6422.560269,-9.587233315,-1.460903799,0.690236284,-285.4889919,1.859068921,-1278.433836,-683.3806776,7.122226123
66,404,YIL171W_ko,13.45000837,0.396440036,0.102936962,0.602978026,26.86743507,-6356.643103,143.9326719,-1.112779739,0.896092437,-118.0783402,1.978979739,-1061.114709,986.6605334,12.02681048
78,404,YIL171W_ko,-12.26416296,0.254338714,0.093579978,0.42298262,9.275658687,-6411.977857,-28.83423387,-1.54302995,0.743649482,-92.43898041,1.768365788,-1628.944308,-797.3734515,5.284333443
90,404,YIL171W_ko,-3.06228477,0.302388576,0.093997326,0.551435904,12.92597733,-6341.049373,21.53497241,-1.295332518,0.778530995,-81.02116576,1.906692128,-1347.624697,-686.8630126,7.257602721
55,404,YIR006C_ko,-13.91268868,0.171492377,0.079092766,0.734566631,9.64761903,-6165.389927,-128.6088772,-1.231668976,0.882252713,8.466892225,1.364762967,-2093.636912,-573.4398046,7.490798807
67,404,YIR006C_ko,-7.819147675,0.176757762,0.080807805,0.64390976,18.54046911,-6166.754241,-109.3134629,-1.05052775,1.337023278,12.66711055,1.416417272,-2033.560973,-557.1993295,8.13490062
79,404,YIR006C_ko,-12.23014303,0.175577831,0.074523931,0.573490403,13.58872184,-6042.190549,-102.9797687,-1.314973685,0.915350775,-14.78708308,2.298962179,-2041.760261,-678.0242781,6.946684756
91,404,YIR006C_ko,-5.130202566,0.173475487,0.080651988,1.641103359,10.08197693,-6145.720484,-105.1813599,-1.251812754,1.059485619,48.73387835,1.526418928,-1868.564674,-448.5688337,8.870656584
56,404,YIR008C_ko,5.694440434,0.256229439,0.087281343,0.635290284,6.935888198,-7012.248572,-23.38158932,-1.58102134,0.687670755,-144.875178,2.330932758,-1621.723296,-570.5048513,6.394356131
