orf	hap a | growth (colony size) | SGEPH E. purpurea extract [2.1 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPH E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [4.5 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [2.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [5.2 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [4.5 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [4.0 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [2.1 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [0.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010
YKR048C	0.0	0.0	0.0	-44.565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR050W	0.0	0.0	0.0	0.0	0.0	-54.381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR051W	0.0	0.0	0.0	0.0	0.0	0.0	-110.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR052C	0.0	0.0	-35.367	0.0	0.0	0.0	0.0	-125.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR053C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.952	0.0	0.0	0.0	0.0
YKR054C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR055W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.438	0.0	0.0	0.0	0.0	0.0
YKR058W	0.0	0.0	0.0	0.0	0.0	-44.807	0.0	-40.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR061W	0.0	0.0	0.0	-34.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.135	0.0
YKR066C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.763	0.0	0.0	0.0	0.0	0.0
YKR070W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-55.462	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR074W	-31.582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR076W	-25.695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR077W	-29.357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.197
YKR078W	0.0	0.0	0.0	0.0	0.0	-33.374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR082W	0.0	-50.413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.044	0.0	0.0	0.0	0.0
YKR084C	0.0	0.0	0.0	-32.213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR089C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.742	0.0	0.0	0.0	0.0	0.0	0.0	-48.997
YKR093W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.53	0.0
YKR095W	-26.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR096W	0.0	-30.374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR098C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.005	0.0	0.0	0.0	0.0
YKR099W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-73.514	0.0	0.0	0.0	0.0	-32.051	0.0	0.0
YKR102W	-25.641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR104W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.647	-46.703	0.0	0.0	0.0	-52.555
YKR105C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.479	0.0	0.0	0.0	-50.555
YKR106W	-35.454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLL002W	0.0	0.0	0.0	0.0	-45.841	0.0	0.0	-95.421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLL007C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-84.783	-60.727	0.0	-56.976	0.0	0.0	0.0	0.0
YLL026W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.111
YLL030C	-25.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-61.123	0.0	0.0	0.0	0.0	0.0	0.0
YLL033W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-65.825	0.0	0.0	0.0	0.0	-46.413
YLL042C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-52.565
YLL043W	0.0	0.0	0.0	0.0	0.0	-40.899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.869	0.0
YLL053C	-30.969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLL057C	0.0	0.0	0.0	0.0	0.0	-37.613	0.0	-56.513	-61.446	-61.228	0.0	-42.662	0.0	0.0	0.0	0.0
YLL058W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-74.464
YLL060C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-56.139	0.0	0.0	0.0	0.0	0.0
YLL061W	0.0	0.0	0.0	0.0	0.0	-40.172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLL062C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.736	0.0	0.0	0.0	0.0	0.0	-57.546
YLR003C	-25.817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR004C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-70.1	-57.14	0.0	0.0	0.0	0.0	0.0	0.0
YLR006C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-103.13	0.0	0.0	-42.082	0.0	0.0
YLR013W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.164	0.0	0.0	0.0	0.0
YLR015W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-53.333	0.0	0.0	0.0	0.0
YLR016C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-82.47	-73.572	0.0	0.0	-55.672	0.0	0.0	0.0	0.0
YLR020C	0.0	0.0	0.0	-31.477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR027C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.086	0.0	0.0	0.0	0.0	0.0	0.0
YLR028C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-109.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR034C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-61.531	0.0	0.0	0.0	0.0	0.0
YLR037C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.475	0.0	0.0	0.0	0.0	0.0	0.0
YLR039C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.111	0.0	0.0
YLR040C	0.0	0.0	0.0	0.0	-34.958	0.0	0.0	0.0	0.0	-55.891	0.0	0.0	0.0	0.0	0.0	0.0
YLR041W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.779	0.0	0.0	0.0	0.0	0.0	0.0
YLR042C	0.0	0.0	-35.836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR043C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-53.828
YLR048W	-26.753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR049C	0.0	0.0	-39.258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR052W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-61.049	0.0	-44.168	0.0	0.0	0.0	0.0
YLR054C	0.0	0.0	0.0	0.0	0.0	-41.228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR058C	0.0	0.0	-84.676	0.0	0.0	-39.341	0.0	0.0	-64.704	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR061W	0.0	0.0	-35.718	0.0	0.0	-39.295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-52.014
YLR064W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-111.33	0.0	0.0	0.0	0.0	0.0	0.0
YLR065C	0.0	0.0	-44.59	0.0	0.0	-38.025	0.0	0.0	0.0	0.0	0.0	-34.079	0.0	0.0	0.0	0.0
YLR068W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR070C	0.0	0.0	0.0	-30.679	0.0	0.0	0.0	0.0	0.0	-49.131	0.0	0.0	0.0	0.0	0.0	0.0
YLR072W	0.0	-29.404	0.0	-80.733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR074C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.97
YLR080W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR082C	0.0	0.0	0.0	0.0	0.0	0.0	-40.791	-40.346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR083C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.919	0.0	0.0	-62.195	0.0	0.0	0.0	0.0	0.0
YLR084C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-123.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR110C	0.0	-32.435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR120C	0.0	0.0	0.0	-41.133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.579	0.0	0.0	0.0	0.0
YLR123C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.975	0.0	0.0	0.0
YLR125W	0.0	0.0	0.0	0.0	0.0	0.0	-56.936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR131C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.549	-59.762
YLR134W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.331	0.0	0.0	0.0	0.0
YLR136C	0.0	0.0	0.0	-30.807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR137W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.424	0.0
YLR138W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.276	0.0	0.0
YLR142W	-23.545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR146C	-41.728	0.0	0.0	0.0	0.0	0.0	-54.318	0.0	0.0	0.0	0.0	-39.803	0.0	0.0	0.0	0.0
YLR149C	0.0	0.0	0.0	-57.948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR150W	0.0	-33.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR151C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.544	0.0
YLR165C	0.0	0.0	0.0	0.0	0.0	-47.638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.597
YLR169W	-32.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR170C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.854
YLR172C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.102
YLR174W	0.0	0.0	0.0	0.0	-41.541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR176C	0.0	0.0	-33.376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR177W	0.0	0.0	0.0	0.0	-41.398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR178C	0.0	0.0	0.0	0.0	-45.763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR180W	0.0	0.0	0.0	0.0	-33.743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR181C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.045	0.0	0.0
YLR184W	-25.489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR185W	-22.265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR188W	0.0	0.0	0.0	0.0	-34.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR189C	0.0	0.0	0.0	0.0	-33.494	-58.352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR191W	0.0	0.0	0.0	0.0	0.0	0.0	-41.843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR192C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-60.172	0.0	0.0	0.0	0.0	0.0	0.0
YLR205C	-33.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR207W	0.0	0.0	0.0	-54.006	0.0	0.0	-73.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR213C	0.0	0.0	0.0	0.0	0.0	0.0	-39.352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR214W	0.0	0.0	-120.58	-53.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR216C	0.0	0.0	-111.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR220W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR221C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.937	0.0	0.0	0.0	0.0
YLR224W	-29.098	0.0	0.0	0.0	0.0	-40.373	-60.528	0.0	0.0	-57.957	0.0	0.0	-125.85	0.0	0.0	-49.067
YLR225C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.843	0.0	0.0	-75.515	0.0	0.0	0.0
YLR226W	0.0	0.0	0.0	0.0	0.0	-42.905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR227C	0.0	-35.381	0.0	-43.904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR228C	0.0	0.0	-123.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR232W	0.0	0.0	-116.58	0.0	0.0	0.0	-54.356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR233C	0.0	0.0	-123.63	0.0	0.0	0.0	-49.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR246W	0.0	-34.908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-120.14	0.0	0.0	0.0
YLR257W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.05	0.0	0.0	0.0	0.0
YLR258W	0.0	0.0	0.0	-32.469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR261C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-147.38	0.0	0.0	0.0
YLR263W	-22.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-31.726	0.0	0.0
YLR264W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-66.877	0.0	0.0	0.0
YLR265C	0.0	0.0	0.0	0.0	0.0	0.0	-41.892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR271W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-40.948	0.0
YLR279W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.919	0.0	0.0	0.0	0.0	0.0
YLR280C	0.0	0.0	0.0	0.0	0.0	-34.766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR284C	0.0	0.0	0.0	-46.205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR287C	0.0	0.0	-37.065	-55.763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.688	0.0	0.0	0.0	0.0
YLR287C-A	0.0	0.0	0.0	0.0	0.0	-47.225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.267	-54.478
YLR290C	0.0	0.0	0.0	0.0	0.0	-37.183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR294C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-90.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR297W	-24.684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR303W	0.0	-28.455	0.0	0.0	0.0	0.0	0.0	-88.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR306W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-94.321	0.0	0.0	0.0
YLR307W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR315W	-25.517	0.0	0.0	0.0	-32.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR320W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.003
YLR322W	0.0	0.0	0.0	-83.112	0.0	-43.902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.163
YLR324W	0.0	0.0	0.0	0.0	-37.646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR326W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-40.561
YLR328W	0.0	0.0	-114.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR329W	-24.112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR330W	0.0	0.0	-131.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-84.65	0.0	0.0	0.0
YLR331C	-22.328	-29.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR333C	0.0	0.0	0.0	0.0	-33.958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR335W	0.0	0.0	0.0	0.0	-36.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR337C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-83.204
YLR338W	0.0	0.0	-65.107	-31.3	-39.439	0.0	-50.622	0.0	0.0	0.0	-44.424	-44.252	0.0	0.0	0.0	0.0
YLR342W	0.0	0.0	0.0	0.0	0.0	-121.28	0.0	0.0	0.0	0.0	0.0	0.0	-95.002	0.0	0.0	0.0
YLR344W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-52.211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR346C	0.0	-30.939	-33.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR348C	0.0	0.0	-133.03	0.0	0.0	0.0	-81.294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR349W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-90.135	0.0	0.0	0.0	0.0	-88.303	0.0	0.0	0.0
YLR350W	0.0	-39.935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR352W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.621	0.0	0.0	0.0	0.0	0.0
YLR353W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-123.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR354C	0.0	0.0	0.0	0.0	-37.867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR357W	0.0	-38.198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-93.985	0.0	0.0	0.0
YLR358C	0.0	0.0	0.0	-55.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR360W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-137.02	0.0	0.0	0.0
YLR361C	-29.219	-38.422	-41.428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR363C	0.0	0.0	-113.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR364W	0.0	-38.9	-133.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR365W	0.0	0.0	-139.85	0.0	0.0	0.0	-53.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR366W	0.0	0.0	-140.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR370C	0.0	-63.498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR371W	0.0	0.0	0.0	-31.818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.24	0.0	0.0
YLR372W	0.0	0.0	0.0	-31.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR374C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.586	0.0	0.0	0.0	-89.906	0.0	0.0	0.0
YLR377C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-31.717	0.0	0.0
YLR380W	0.0	0.0	0.0	-37.618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR384C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-54.38	0.0	0.0	0.0	0.0	0.0	0.0
YLR385C	0.0	0.0	0.0	0.0	0.0	0.0	-38.374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR386W	0.0	0.0	0.0	0.0	0.0	0.0	-37.512	0.0	0.0	0.0	0.0	0.0	-80.002	0.0	-44.683	0.0
YLR388W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-66.051	0.0	0.0	0.0
YLR390W-A	0.0	-29.338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR392C	-26.254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR394W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.756	0.0	0.0	0.0	0.0	0.0
YLR395C	-24.326	0.0	0.0	-34.845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR399C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-65.673	0.0	0.0	0.0	-37.19	0.0	0.0	0.0	-50.847
YLR400W	0.0	0.0	0.0	0.0	0.0	-38.999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.083	0.0
