orf	hap a | growth (colony size) | SGEPH E. purpurea extract [2.1 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPH E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [4.5 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [2.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [5.2 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [4.5 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [4.0 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [2.1 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [0.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010
YJR005W	0.0	0.0	0.0	0.0	0.0	0.0	-3.0478328287238026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR010C-A	0.0	0.0	0.0	0.0	0.0	0.0	-3.117229637747052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR010W	0.0	0.0	0.0	0.0	0.0	0.0	-2.9972669376084835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR011C	0.0	0.0	0.0	0.0	0.0	0.0	-3.4077959527168318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR044C	0.0	0.0	0.0	0.0	0.0	0.0	-2.994791159556843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR109C	0.0	0.0	0.0	0.0	0.0	0.0	-3.3035882038159734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.197028345942499	0.0
YKL062W	0.0	0.0	0.0	0.0	0.0	0.0	-2.8265882991999507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.397932984131268
YKL157W	0.0	0.0	0.0	0.0	0.0	0.0	-2.825237874808147	-2.7608492140792986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR051W	0.0	0.0	0.0	0.0	0.0	0.0	-8.275100578664256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR082C	0.0	0.0	0.0	0.0	0.0	0.0	-3.060286742559326	-2.821051599119751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR125W	0.0	0.0	0.0	0.0	0.0	0.0	-4.271542398429992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR191W	0.0	0.0	0.0	0.0	0.0	0.0	-3.139211545902525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR213C	0.0	0.0	0.0	0.0	0.0	0.0	-2.9523278147923464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR265C	0.0	0.0	0.0	0.0	0.0	0.0	-3.142887701191324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR385C	0.0	0.0	0.0	0.0	0.0	0.0	-2.8789547561710083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR386W	0.0	0.0	0.0	0.0	0.0	0.0	-2.8142844325190715	0.0	0.0	0.0	0.0	0.0	-3.7374674374666257	0.0	-4.211338627450508	0.0
YLR425W	0.0	0.0	0.0	0.0	0.0	0.0	-3.4313533559960754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YML001W	0.0	0.0	0.0	0.0	0.0	0.0	-2.9649317757825155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YML030W	0.0	0.0	0.0	0.0	0.0	0.0	-2.9144409082445186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YML103C	0.0	0.0	0.0	0.0	0.0	0.0	-2.9677076481434455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR009W	0.0	0.0	0.0	0.0	0.0	0.0	-4.995144801704849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR010W	0.0	0.0	0.0	0.0	0.0	0.0	-3.479743563369044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR110C	0.0	0.0	0.0	0.0	0.0	0.0	-3.0252507319497504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR123W	0.0	0.0	0.0	0.0	0.0	0.0	-3.3339727526315586	0.0	0.0	0.0	-3.8119414122255066	0.0	0.0	0.0	0.0	0.0
YMR140W	0.0	0.0	0.0	0.0	0.0	0.0	-3.1763482166771286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR160W	0.0	0.0	0.0	0.0	0.0	0.0	-3.1088269970869398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR174C	0.0	0.0	0.0	0.0	0.0	0.0	-3.2540726427831683	0.0	0.0	0.0	-3.7407223651820574	0.0	0.0	0.0	0.0	0.0
YMR219W	0.0	0.0	0.0	0.0	0.0	0.0	-3.055260162878723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR322C	0.0	0.0	0.0	0.0	0.0	0.0	-3.4405062324294122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL035C	0.0	0.0	0.0	0.0	0.0	0.0	-3.027126321382811	0.0	0.0	0.0	0.0	-6.13896543207568	0.0	0.0	0.0	0.0
YNL100W	0.0	0.0	0.0	0.0	0.0	0.0	-3.9160056654989863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL153C	0.0	0.0	0.0	0.0	0.0	0.0	-3.6930355936967185	-3.5432704551973773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL154C	0.0	0.0	0.0	0.0	0.0	0.0	-5.223066429610398	0.0	0.0	0.0	-5.301933601158155	0.0	0.0	0.0	0.0	0.0
YNL286W	0.0	0.0	0.0	0.0	0.0	0.0	-7.084026265093326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL289W	0.0	0.0	0.0	0.0	0.0	0.0	-2.9700333790404407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL329C	0.0	0.0	0.0	0.0	0.0	0.0	-4.194493184519854	0.0	-4.542093598593981	0.0	0.0	0.0	-3.646322228965621	0.0	0.0	0.0
YNR032C-A	0.0	0.0	0.0	0.0	0.0	0.0	-3.6347422741171886	0.0	0.0	-3.6013572416272717	0.0	-3.8089191305009167	0.0	0.0	0.0	0.0
YNR055C	0.0	0.0	0.0	0.0	0.0	0.0	-3.036054127084181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNR060W	0.0	0.0	0.0	0.0	0.0	0.0	-3.1725220142336847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOL019W	0.0	0.0	0.0	0.0	0.0	0.0	-8.3103616600058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOL065C	0.0	0.0	0.0	0.0	0.0	0.0	-3.954492760665394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.880052561709879	0.0
YOL162W	0.0	0.0	0.0	0.0	0.0	0.0	-4.3618707855262	-3.3649707085618905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR001W	0.0	0.0	0.0	0.0	0.0	0.0	-3.1792741361927037	0.0	0.0	0.0	-3.517531965786049	0.0	0.0	0.0	0.0	0.0
YOR081C	0.0	0.0	0.0	0.0	0.0	0.0	-3.515379762597199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR089C	0.0	0.0	0.0	0.0	0.0	0.0	-6.994373090193019	0.0	0.0	0.0	0.0	-3.422871702449985	0.0	0.0	0.0	0.0
YOR090C	0.0	0.0	0.0	0.0	0.0	0.0	-6.575891575888493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR092W	0.0	0.0	0.0	0.0	0.0	0.0	-3.345151265652601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR105W	0.0	0.0	0.0	0.0	0.0	0.0	-7.830961000915458	-6.484517059990227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR238W	0.0	0.0	0.0	0.0	0.0	0.0	-7.8909798627734045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR239W	0.0	0.0	0.0	0.0	0.0	0.0	-7.666659366579332	0.0	0.0	0.0	0.0	0.0	0.0	-3.485854822304219	0.0	0.0
YOR291W	0.0	0.0	0.0	0.0	0.0	0.0	-4.246559547181622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR384W	0.0	0.0	0.0	0.0	0.0	0.0	-2.961780785534973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL109C	0.0	0.0	0.0	0.0	0.0	0.0	-6.831796998135308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL161C	0.0	0.0	0.0	0.0	0.0	0.0	-8.753751001981373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL220W	0.0	0.0	0.0	0.0	0.0	0.0	-8.709487091361138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL227C	0.0	0.0	0.0	0.0	0.0	0.0	-10.227964296367164	0.0	0.0	0.0	0.0	0.0	0.0	-3.4482290711067445	0.0	0.0
YPR037C	0.0	0.0	0.0	0.0	0.0	0.0	-4.0972626283099824	0.0	-4.9571804578946805	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR058W	0.0	0.0	0.0	0.0	0.0	0.0	-3.016623020557671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR073C	0.0	0.0	0.0	0.0	0.0	0.0	-2.864700276479746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR077C	0.0	0.0	0.0	0.0	0.0	0.0	-2.87100225697483	0.0	-5.462723570671714	0.0	0.0	0.0	0.0	0.0	0.0	-6.0930042567947975
YPR089W	0.0	0.0	0.0	0.0	0.0	0.0	-3.3836383608190084	-3.44370228295858	0.0	-4.630931507612981	-4.09169046990349	-5.058463971441508	0.0	0.0	0.0	0.0
YPR097W	0.0	0.0	0.0	0.0	0.0	0.0	-3.1176797792109867	0.0	0.0	-3.8056603376904854	0.0	0.0	0.0	0.0	0.0	0.0
YPR100W	0.0	0.0	0.0	0.0	0.0	0.0	-2.9462509050292294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.5922409063575875
YAL014C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.664427507957598	0.0	0.0	-5.105981082521171	0.0	0.0	0.0	0.0	0.0
YAL042W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2089059891538874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL010C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0117274458158194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL070C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2600885046586625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL096C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.572357786413206	0.0	0.0	-6.414681141578312	0.0	0.0	0.0	0.0	0.0
YBL101C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.6984093420222437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL106C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5706628176681123	0.0	0.0	0.0	0.0	-3.61815177241713	0.0	-3.7704406998446296	-3.6750039636754477
YBR022W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5192705377555304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR036C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8017532736015576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR067C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.752598480705578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR092C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.222680518599845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR126C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.946088039655041	-3.853518444580253	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR179C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.623260616040906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR180W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8867078587631716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR181C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.636685538140519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR197C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.99214943442055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR214W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.095773051876939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR223C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9685328312903314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.744300176996316
YBR224W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.483571866385748	-4.248777402514258	0.0	0.0	0.0	-4.624252854056105	0.0	0.0	-8.690055668955655
YBR231C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.283020239040135	0.0	0.0	0.0	-3.650556498403408	0.0	0.0	0.0	-4.757655594332304
YBR266C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8738591619003513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCL005W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.135924828719883	0.0	-6.572362891834721	-4.920603270531809	0.0	-5.820492838103634	0.0	0.0	0.0
YCL010C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.253306122139587	0.0	-4.654003921379487	0.0	0.0	0.0	0.0	0.0	0.0
YCL028W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1238115610537354	0.0	0.0	-6.48870408811166	-3.3648464838150356	0.0	0.0	0.0	0.0
YCL055W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9711030721706355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCR020W-B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9215287504590437	-3.968998877022829	0.0	0.0	-4.534491112192811	0.0	0.0	0.0	0.0
YCR091W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.949916866982184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL034W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.628557794222694	0.0	0.0	0.0	0.0	0.0	0.0	-3.2450954564767014	0.0
YDR067C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8695770987923113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR112W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5303880513692727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR129C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.773572413947523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR135C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.219341141557583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR215C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.013055953731927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR261C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.890883785897959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR276C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.314887575544073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR349C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.96494998287498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR431W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.391121338068429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR481C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.363921886522858	0.0	0.0	0.0	0.0	0.0	-4.566055933955354	0.0	0.0
YDR514C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0836766376934333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR520C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.835976071500594	0.0	0.0	0.0	0.0	-4.30335257871351	0.0	0.0	0.0
YER011W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.132689080112176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER028C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0373886250374755	-4.261152747850022	0.0	0.0	-5.3595789113311945	0.0	0.0	0.0	0.0
YER114C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5898912217170373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER143W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5259299308187106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR033C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.672818084269856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL118C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.0047327913502375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL149W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.7574230620851266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL151W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.042702656701906	0.0	0.0	0.0	0.0	-4.906237722591248	-5.0721792962753245	0.0	0.0
YGL217C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8329382488954504	0.0	0.0	0.0	0.0	0.0	-3.594741465921153	0.0	-4.606474875720788
YGR034W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0347316092052607	0.0	0.0	-3.758346876261426	0.0	0.0	0.0	0.0	0.0
YGR058W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.509898553334809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR242W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.955790270400765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR243W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.571955111080236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR270W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.096206926636494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHL043W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.714561201423341	0.0	0.0	0.0	0.0	0.0	0.0	-6.280580611329745	0.0
YHR015W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.686522692246544	0.0	0.0	-3.933230093017164	0.0	0.0	0.0	0.0	0.0
YHR079C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.334639136843165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR127W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.156341897746378	0.0	-3.8922830841121003	0.0	0.0	0.0	0.0	0.0	0.0
YHR180W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9042581475496454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL002C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0620709036893685	0.0	0.0	0.0	0.0	0.0	-3.6815087285310875	0.0	0.0
YIL043C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5146557207837885	0.0	0.0	-5.610602879289102	0.0	0.0	0.0	0.0	0.0
YIR005W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7221994950562842	0.0	-6.301676008794195	0.0	0.0	0.0	0.0	0.0	0.0
YJL124C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.134719310259671	0.0	0.0	0.0	0.0	0.0	-4.0623269376206785	0.0	0.0
YJL126W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.815544656530157	0.0	0.0	0.0	-3.554737863029234	0.0	0.0	0.0	0.0
YJR108W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.7218330342272976	-3.983767244937333	0.0	0.0	-5.684725534690931	0.0	0.0	0.0	0.0
YKL010C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.844002694522566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL107W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.274841934674383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL138C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5447918740386495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL150W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.924815059514678	0.0	0.0	-4.820704337277387	0.0	0.0	0.0	0.0	0.0
YKR012C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.7626815182242295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR054C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2813446313163834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR016C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.7664235705994615	-5.030270204656738	0.0	0.0	-5.717486675831725	0.0	0.0	0.0	0.0
YLR028C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.67038517878939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR068W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.565768314819295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR080W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.647856119740888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR083C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.6302527629677876	0.0	0.0	-4.982529393551592	0.0	0.0	0.0	0.0	0.0
YLR084C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.66816454525543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR294C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.311811030896246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR307W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.754626203314374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR344W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.6506698319942825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR349W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.302371632544956	0.0	0.0	0.0	0.0	-4.1252667074650065	0.0	0.0	0.0
YLR353W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.62621166369414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR399C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.591952651291118	0.0	0.0	0.0	-3.81939447970581	0.0	0.0	0.0	-4.119553054254971
YLR413W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.602686850593231	0.0	-4.496655211227054	-4.285079423292565	0.0	0.0	0.0	0.0	0.0
YML057C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.471162059359884	0.0	0.0	0.0	0.0	-3.5356492412983327	0.0	0.0	0.0
YML063W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0597634952034976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR034C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9356528872513445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR035W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.885256361391169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR038C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.566537450981252	-4.191960209287626	0.0	0.0	0.0	0.0	-3.774774984529676	0.0	-3.5369482592199146
YMR086W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9588668150485926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR141C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5419950152678963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR153C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.371753091080966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR204C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.6236632913738767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL058C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.86170967973022	0.0	0.0	0.0	-4.328065113155202	0.0	0.0	0.0	0.0
YNL108C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.236925137309341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL129W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.7479980096777785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL136W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.3337663722466555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL139C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.822973185755294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL183C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.155063950278197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL292W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.265629154213541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNR007C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1852725325410267	0.0	-3.665533142119751	0.0	0.0	0.0	0.0	0.0	0.0
YNR012W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.680176692025724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
